NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
CHR2Q11	152	46		
CHR2Q12	82	15		
CHR2Q13	59		Rejected!	
CHR2Q14	164	44		
CHR2Q21	150	25		
CHR2Q22	70		Rejected!	
CHR2Q23	53	18		
CHR2Q24	128	30		
CHR2Q31	178	57		
CHR2Q32	111	28		
CHR2Q33	203	55		
CHR2Q34	45		Rejected!	
CHR2Q35	131	49		
CHR2Q36	85	23		
CHR2Q37	226	66		
CHR20P11	150	31		
CHR20P12	108	32		
CHR20P13	120	49		
CHR20Q11	245	82		
CHR20Q12	25		Rejected!	
CHR20Q13	410	145		
CHR21P11	38		Rejected!	
CHR21P12	15		Rejected!	
CHR21Q11	47		Rejected!	
CHR21Q21	121	23		
CHR21Q22	370	87		
CHR22Q11	401	79		
CHR22Q12	221	74		
CHR22Q13	320	133		
CHR3P11	25		Rejected!	
CHR3P12	73		Rejected!	
CHR3P13	47		Rejected!	
CHR3P14	141	41		
CHR3P21	316	135		
CHR3P22	185	55		
CHR3P23	10		Rejected!	
CHR3P24	113	27		
CHR3P25	155	69		
CHR3P26	48		Rejected!	
CHR3Q11	54		Rejected!	
CHR3Q12	53	17		
CHR3Q13	221	50		
CHR3Q21	160	53		
CHR3Q22	135	34		
CHR3Q23	62	17		
CHR3Q24	46		Rejected!	
CHR3Q25	179	42		
CHR3Q26	219	42		
CHR3Q27	127	43		
CHR3Q28	36		Rejected!	
CHR3Q29	139	35		
CHR4P11	19		Rejected!	
CHR4P12	26		Rejected!	
CHR4P13	31		Rejected!	
CHR4P14	67	19		
CHR4P15	134	31		
CHR4P16	220	72		
CHR4Q12	84	26		
CHR4Q13	153	15		
CHR4Q21	133	47		
CHR4Q22	73	22		
CHR4Q23	36		Rejected!	
CHR4Q24	59	15		
CHR4Q25	90	21		
CHR4Q26	55		Rejected!	
CHR4Q27	31		Rejected!	
CHR4Q28	81	18		
CHR4Q31	163	39		
CHR4Q32	119	29		
CHR4Q33	15		Rejected!	
CHR4Q34	60	15		
CHR4Q35	115	23		
CHR5P12	32		Rejected!	
CHR5P13	139	37		
CHR5P14	37		Rejected!	
CHR5P15	204	42		
CHR5Q11	95	20		
CHR5Q12	66	22		
CHR5Q13	151	42		
CHR5Q14	136	42		
CHR5Q15	60	20		
CHR5Q21	68		Rejected!	
CHR5Q22	59	22		
CHR5Q23	115	31		
CHR5Q31	297	104		
CHR5Q32	78	18		
CHR5Q33	118	43		
CHR5Q34	40		Rejected!	
CHR5Q35	231	83		
CHR6P11	9		Rejected!	
CHR6P12	135	22		
CHR6P21	487	178		
CHR6P22	364	63		
CHR6P23	16		Rejected!	
CHR6P24	63	21		
CHR6P25	84	22		
CHR6Q11	6		Rejected!	
CHR6Q12	24		Rejected!	
CHR6Q13	64		Rejected!	
CHR6Q14	96	34		
CHR6Q15	51	18		
CHR6Q16	56	20		
CHR6Q21	122	43		
CHR6Q22	126	42		
CHR6Q23	118	21		
CHR6Q24	77	23		
CHR6Q25	161	41		
CHR6Q26	15		Rejected!	
CHR6Q27	79	22		
CHR7P11	86		Rejected!	
CHR7P12	64		Rejected!	
CHR7P13	52	25		
CHR7P14	173	42		
CHR7P15	101	24		
CHR7P21	87	26		
CHR7P22	132	53		
CHR7Q11	268	66		
CHR7Q21	176	61		
CHR7Q22	219	86		
CHR7Q31	137	38		
CHR7Q32	97	28		
CHR7Q33	58	16		
CHR7Q34	184	26		
CHR7Q35	65		Rejected!	
CHR7Q36	156	60		
CHR8P11	102	32		
CHR8P12	70	18		
CHR8P21	135	49		
CHR8P22	47	15		
CHR8P23	233	28		
CHR8Q11	76		Rejected!	
CHR8Q12	90	24		
CHR8Q13	75	19		
CHR8Q21	190	53		
CHR8Q22	164	53		
CHR8Q23	50		Rejected!	
CHR8Q24	353	116		
CHR9P11	51		Rejected!	
CHR9P12	17		Rejected!	
CHR9P13	174	52		
CHR9P21	124	20		
CHR9P22	52		Rejected!	
CHR9P23	20		Rejected!	
CHR9P24	105	24		
CHR9Q12	8		Rejected!	
CHR9Q13	55		Rejected!	
CHR9Q21	198	46		
CHR9Q22	198	51		
CHR9Q31	136	36		
CHR9Q32	50	20		
CHR9Q33	136	53		
CHR9Q34	323	151		
MT	37		Rejected!	
CHRXP11	374	92		
CHRXP21	82		Rejected!	
CHRXP22	245	67		
CHRXQ11	29		Rejected!	
CHRXQ12	26		Rejected!	
CHRXQ13	164	38		
CHRXQ21	142	23		
CHRXQ22	171	49		
CHRXQ23	89	15		
CHRXQ24	81	23		
CHRXQ25	48		Rejected!	
CHRXQ26	172	36		
CHRXQ27	91		Rejected!	
CHRXQ28	212	60		
CHRYP11	122		Rejected!	
CHRYQ11	311		Rejected!	
GLI1_UP.V1_DN	17		Rejected!	
GLI1_UP.V1_UP	24	18		
GCNP_SHH_UP_EARLY.V1_DN	167	109		
GCNP_SHH_UP_LATE.V1_DN	178	113		
RAPA_EARLY_UP.V1_DN	186	119		
RAPA_EARLY_UP.V1_UP	167	100		
HINATA_NFKB_MATRIX	11		Rejected!	
CYCLIN_D1_KE_.V1_UP	188	119		
CYCLIN_D1_UP.V1_UP	187	114		
CSR_EARLY_UP.V1_DN	126	101		
VEGF_A_UP.V1_UP	195	118		
BCAT_GDS748_DN	45	31		
BCAT_GDS748_UP	48	29		
BCAT.100_UP.V1_DN	41	22		
BCAT.100_UP.V1_UP	49	27		
ATF2_S_UP.V1_UP	193	92		
ATF2_UP.V1_UP	190	94		
WNT_UP.V1_UP	176	103		
ATM_DN.V1_DN	146	55		
ATM_DN.V1_UP	146	70		
P53_DN.V2_DN	145	77		
RELA_DN.V1_DN	139	52		
BCAT_BILD_ET_AL_DN	46	40		
BCAT_BILD_ET_AL_UP	45	27		
E2F3_UP.V1_UP	190	141		
CAMP_UP.V1_DN	199	169		
CAMP_UP.V1_UP	200	163		
PRC1_BMI_UP.V1_UP	185	96		
PRC2_EED_DN.V1_UP	191	118		
PRC2_EZH2_UP.V1_UP	192	125		
PRC2_SUZ12_UP.V1_UP	185	102		
JNK_DN.V1_DN	190	109		
JNK_DN.V1_UP	186	90		
BRCA1_DN.V1_UP	133	55		
CTIP_DN.V1_UP	135	53		
PKCA_DN.V1_DN	154	90		
MTOR_UP.N4.V1_DN	184	140		
PTEN_DN.V2_UP	139	77		
DCA_UP.V1_UP	186	89		
ESC_J1_UP_EARLY.V1_UP	178	118		
ESC_J1_UP_LATE.V1_UP	185	106		
ESC_V6.5_UP_EARLY.V1_UP	166	112		
ESC_V6.5_UP_LATE.V1_UP	184	124		
PTEN_DN.V1_DN	184	84		
NOTCH_DN.V1_DN	183	83		
EIF4E_DN	100	82		
EIF4E_UP	100	74		
CRX_DN.V1_DN	132	94		
CRX_DN.V1_UP	135	73		
CRX_NRL_DN.V1_DN	127	91		
CRX_NRL_DN.V1_UP	140	83		
NRL_DN.V1_DN	132	95		
NRL_DN.V1_UP	137	83		
RB_DN.V1_DN	123	90		
RB_P107_DN.V1_DN	126	95		
RB_P130_DN.V1_DN	136	104		
CAHOY_ASTROCYTIC	100	73		
CAHOY_NEURONAL	100	88		
CAHOY_OLIGODENDROCUTIC	100	81		
IL15_UP.V1_DN	185	93		
IL2_UP.V1_DN	193	107		
IL21_UP.V1_DN	186	89		
PDGF_ERK_DN.V1_DN	149	118		
PDGF_ERK_DN.V1_UP	145	96		
PDGF_UP.V1_DN	136	65		
PDGF_UP.V1_UP	146	106		
TGFB_UP.V1_DN	191	130		
YAP1_DN	47	27		
YAP1_UP	47	40		
SIRNA_EIF4GI_DN	98	72		
SIRNA_EIF4GI_UP	95	81		
SINGH_KRAS_DEPENDENCY_SIGNATURE	20		Rejected!	
STK33_DN	280	189		
STK33_NOMO_DN	282	182		
STK33_SKM_DN	276	178		
KRAS.DF.V1_DN	193	113		
TBK1.DN.48HRS_DN	50	42		
TBK1.DN.48HRS_UP	50	44		
NFE2L2.V2	469	235		
CORDENONSI_YAP_CONSERVED_SIGNATURE	57	39		
JAK2_DN.V1_DN	146	96		
JAK2_DN.V1_UP	183	73		
PGF_UP.V1_DN	190	109		
E2F1_UP.V1_DN	187	143		
EGFR_UP.V1_UP	192	140		
ERBB2_UP.V1_UP	190	132		
CYCLIN_D1_KE_.V1_DN	191	115		
CYCLIN_D1_UP.V1_DN	190	121		
AKT_UP_MTOR_DN.V1_DN	185	138		
AKT_UP.V1_DN	187	128		
MTOR_UP.V1_DN	182	124		
VEGF_A_UP.V1_DN	193	135		
ATF2_S_UP.V1_DN	187	119		
ATF2_UP.V1_DN	185	123		
P53_DN.V1_DN	194	130		
SNF5_DN.V1_DN	157	97		
SNF5_DN.V1_UP	173	123		
LTE2_UP.V1_UP	188	137		
MEK_UP.V1_UP	195	138		
RAF_UP.V1_UP	193	141		
MTOR_UP.N4.V1_UP	196	152		
ESC_J1_UP_EARLY.V1_DN	172	119		
ESC_J1_UP_LATE.V1_DN	168	113		
ESC_V6.5_UP_EARLY.V1_DN	162	98		
ESC_V6.5_UP_LATE.V1_DN	180	120		
RPS14_DN.V1_UP	191	108		
HOXA9_DN.V1_UP	192	141		
STK33_NOMO_UP	290	206		
STK33_SKM_UP	279	195		
STK33_UP	286	210		
KRAS.DF.V1_UP	191	136		
TBK1.DF_DN	286	249		
TBK1.DF_UP	287	211		
LEF1_UP.V1_UP	194	118		
PGF_UP.V1_UP	190	154		
E2F1_UP.V1_UP	188	137		
EGFR_UP.V1_DN	196	139		
ERBB2_UP.V1_DN	197	154		
GCNP_SHH_UP_EARLY.V1_UP	174	121		
GCNP_SHH_UP_LATE.V1_UP	181	122		
HINATA_NFKB_IMMU_INF	15		Rejected!	
CSR_EARLY_UP.V1_UP	153	111		
CSR_LATE_UP.V1_DN	147	111		
CSR_LATE_UP.V1_UP	166	106		
AKT_UP_MTOR_DN.V1_UP	178	112		
AKT_UP.V1_UP	169	102		
MTOR_UP.V1_UP	169	91		
WNT_UP.V1_DN	172	99		
P53_DN.V2_UP	148	62		
RELA_DN.V1_UP	149	85		
P53_DN.V1_UP	194	128		
E2F3_UP.V1_DN	163	76		
MYC_UP.V1_DN	172	99		
MYC_UP.V1_UP	181	128		
SRC_UP.V1_DN	170	92		
SRC_UP.V1_UP	178	92		
LTE2_UP.V1_DN	195	151		
MEK_UP.V1_DN	194	139		
RAF_UP.V1_DN	193	154		
PRC1_BMI_UP.V1_DN	187	90		
PRC2_EED_DN.V1_DN	193	131		
PRC2_EZH2_UP.V1_DN	192	110		
PRC2_SUZ12_UP.V1_DN	192	92		
BRCA1_DN.V1_DN	139	75		
CTIP_DN.V1_DN	134	62		
PKCA_DN.V1_UP	160	81		
PTEN_DN.V2_DN	143	85		
DCA_UP.V1_DN	185	114		
ALK_DN.V1_DN	139	69		
ALK_DN.V1_UP	141	58		
BMI1_DN_MEL18_DN.V1_DN	147	112		
BMI1_DN_MEL18_DN.V1_UP	145	87		
BMI1_DN.V1_DN	140	106		
BMI1_DN.V1_UP	147	83		
MEL18_DN.V1_DN	147	109		
MEL18_DN.V1_UP	141	85		
PTEN_DN.V1_UP	186	101		
NOTCH_DN.V1_UP	186	104		
RB_DN.V1_UP	116	86		
RB_P107_DN.V1_UP	130	81		
RB_P130_DN.V1_UP	130	71		
CAHOY_ASTROGLIAL	100	56		
RPS14_DN.V1_DN	186	111		
IL15_UP.V1_UP	189	107		
IL2_UP.V1_UP	190	103		
IL21_UP.V1_UP	186	100		
TGFB_UP.V1_UP	189	114		
HOXA9_DN.V1_DN	190	138		
KRAS.AMP.LUNG_UP.V1_DN	142	75		
KRAS.AMP.LUNG_UP.V1_UP	140	52		
KRAS.300_UP.V1_DN	140	61		
KRAS.300_UP.V1_UP	142	93		
KRAS.50_UP.V1_DN	47		Rejected!	
KRAS.50_UP.V1_UP	48	32		
KRAS.600_UP.V1_DN	279	120		
KRAS.600_UP.V1_UP	278	165		
KRAS.600.LUNG.BREAST_UP.V1_DN	284	139		
KRAS.600.LUNG.BREAST_UP.V1_UP	280	120		
KRAS.BREAST_UP.V1_DN	143	72		
KRAS.BREAST_UP.V1_UP	140	58		
KRAS.KIDNEY_UP.V1_DN	135	56		
KRAS.KIDNEY_UP.V1_UP	141	123		
KRAS.LUNG_UP.V1_DN	142	60		
KRAS.LUNG_UP.V1_UP	140	65		
KRAS.LUNG.BREAST_UP.V1_DN	141	62		
KRAS.LUNG.BREAST_UP.V1_UP	141	59		
KRAS.PROSTATE_UP.V1_DN	141	63		
KRAS.PROSTATE_UP.V1_UP	137	72		
LEF1_UP.V1_DN	187	120		
BUSSLINGER_ESOPHAGEAL_QUIESCENT_BASAL_CELLS	77	62		
BUSSLINGER_ESOPHAGEAL_PROLIFERATING_BASAL_CELLS	70	55		
BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS	79	68		
BUSSLINGER_ESOPHAGEAL_LATE_SUPRABASAL_CELLS	140	68		
BUSSLINGER_ESOPHAGEAL_DENDRITIC_CELLS	214	166		
BUSSLINGER_GASTRIC_CHIEF_CELLS	56	40		
BUSSLINGER_GASTRIC_PREZYMOGENIC_CELLS	60	41		
BUSSLINGER_GASTRIC_NECK_CELLS	36	18		
BUSSLINGER_GASTRIC_PPP1R1B_POSITIVE_CELLS	121	104		
BUSSLINGER_GASTRIC_ISTHMUS_CELLS	458	346		
BUSSLINGER_GASTRIC_METALLOTHIONEIN_CELLS	100	70		
BUSSLINGER_GASTRIC_IMMATURE_PIT_CELLS	165	105		
BUSSLINGER_GASTRIC_MATURE_PIT_CELLS	224	138		
BUSSLINGER_GASTRIC_PARIETAL_CELLS	254	220		
BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS	111	89		
BUSSLINGER_GASTRIC_REG3A_POSITIVE_CELLS	44	26		
BUSSLINGER_GASTRIC_D_CELLS	28	25		
BUSSLINGER_GASTRIC_G_CELLS	98	78		
BUSSLINGER_GASTRIC_X_CELLS	191	163		
BUSSLINGER_GASTRIC_TUFT_CELLS	12		Rejected!	
BUSSLINGER_GASTRIC_OXYNTIC_ENTEROCHROMAFFIN_LIKE_CELLS	85	65		
BUSSLINGER_GASTRIC_ANTRAL_ECS	12		Rejected!	
BUSSLINGER_GASTRIC_IMMUNE_CELLS	1492		Rejected!	
BUSSLINGER_DUODENAL_STEM_CELLS	311	267		
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	305	277		
BUSSLINGER_DUODENAL_TRANSIT_AMPLIFYING_CELLS	194	181		
BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES	113	78		
BUSSLINGER_DUODENAL_LATE_IMMATURE_ENTEROCYTES	177	91		
BUSSLINGER_DUODENAL_MATURE_ENTEROCYTES	259	137		
BUSSLINGER_DUODENAL_PANETH_CELLS	15		Rejected!	
BUSSLINGER_DUODENAL_GOBLET_CELLS	16		Rejected!	
BUSSLINGER_DUODENAL_BCHE_CELLS	43	23		
BUSSLINGER_DUODENAL_TUFT_CELLS	81	48		
BUSSLINGER_DUODENAL_I_CELLS	16		Rejected!	
BUSSLINGER_DUODENAL_K_CELLS	20	15		
BUSSLINGER_DUODENAL_MX_CELLS	13		Rejected!	
BUSSLINGER_DUODENAL_EC_CELLS	31	16		
BUSSLINGER_DUODENAL_IMMUNE_CELLS	911		Rejected!	
FAN_EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS	499	410		
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	365	261		
FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON	47	37		
FAN_EMBRYONIC_CTX_BIG_GROUPS_GLIAL	133	130		
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE	148	92		
FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA	371	280		
FAN_EMBRYONIC_CTX_BIG_GROUPS_INHIBITORY	12		Rejected!	
FAN_EMBRYONIC_CTX_EX_1_EXCITATORY_NEURON	7		Rejected!	
FAN_EMBRYONIC_CTX_EX_2_EXCITATORY_NEURON	16		Rejected!	
FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON	166	129		
FAN_EMBRYONIC_CTX_IN_1_INTERNEURON	11		Rejected!	
FAN_EMBRYONIC_CTX_IN_2_INTERNEURON	7		Rejected!	
FAN_EMBRYONIC_CTX_IN_3_INTERNEURON	6		Rejected!	
FAN_EMBRYONIC_CTX_IN_4_INTERNEURON	10		Rejected!	
FAN_EMBRYONIC_CTX_IN_5_INTERNEURON	6		Rejected!	
FAN_EMBRYONIC_CTX_IN_6_INTERNEURON	6		Rejected!	
FAN_EMBRYONIC_CTX_ASTROCYTE_1	79	60		
FAN_EMBRYONIC_CTX_ASTROCYTE_2	154	146		
FAN_EMBRYONIC_CTX_NSC_1	18		Rejected!	
FAN_EMBRYONIC_CTX_NSC_2	233	132		
FAN_EMBRYONIC_CTX_OLIG	754		Rejected!	
FAN_EMBRYONIC_CTX_OPC	55	52		
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1	440	322		
FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2	303	230		
FAN_EMBRYONIC_CTX_MICROGLIA_1	155	67		
FAN_EMBRYONIC_CTX_MICROGLIA_2	9		Rejected!	
FAN_EMBRYONIC_CTX_MICROGLIA_3	20	16		
FAN_EMBRYONIC_CTX_BRAIN_MYELOID	139	84		
FAN_EMBRYONIC_CTX_BRAIN_B_CELL	101	53		
FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL	132	59		
FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL	158	94		
MANNO_MIDBRAIN_NEUROTYPES_BASAL	79	77		
MANNO_MIDBRAIN_NEUROTYPES_HENDO	888		Rejected!	
MANNO_MIDBRAIN_NEUROTYPES_HPERIC	794		Rejected!	
MANNO_MIDBRAIN_NEUROTYPES_HMGL	577	397		
MANNO_MIDBRAIN_NEUROTYPES_HOPC	366	308		
MANNO_MIDBRAIN_NEUROTYPES_HRGL2C	325	263		
MANNO_MIDBRAIN_NEUROTYPES_HRGL2B	439	353		
MANNO_MIDBRAIN_NEUROTYPES_HRGL2A	600	482		
MANNO_MIDBRAIN_NEUROTYPES_HRGL3	574	455		
MANNO_MIDBRAIN_NEUROTYPES_HRGL1	364	275		
MANNO_MIDBRAIN_NEUROTYPES_HPROGM	307	185		
MANNO_MIDBRAIN_NEUROTYPES_HPROGBP	300	159		
MANNO_MIDBRAIN_NEUROTYPES_HPROGFPL	322	178		
MANNO_MIDBRAIN_NEUROTYPES_HPROGFPM	354	202		
MANNO_MIDBRAIN_NEUROTYPES_HNPROG	229	136		
MANNO_MIDBRAIN_NEUROTYPES_HNBM	295	242		
MANNO_MIDBRAIN_NEUROTYPES_HNBML1	328	279		
MANNO_MIDBRAIN_NEUROTYPES_HRN	335	297		
MANNO_MIDBRAIN_NEUROTYPES_HNBML5	465	410		
MANNO_MIDBRAIN_NEUROTYPES_HDA	506	433		
MANNO_MIDBRAIN_NEUROTYPES_HDA1	584		Rejected!	
MANNO_MIDBRAIN_NEUROTYPES_HDA2	513	446		
MANNO_MIDBRAIN_NEUROTYPES_HNBGABA	703		Rejected!	
MANNO_MIDBRAIN_NEUROTYPES_HGABA	1106		Rejected!	
MANNO_MIDBRAIN_NEUROTYPES_HSERT	450	414		
MANNO_MIDBRAIN_NEUROTYPES_HOMTN	389	341		
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	326	299		
ZHONG_PFC_MAJOR_TYPES_EXCITATORY_NEURON	8		Rejected!	
ZHONG_PFC_MAJOR_TYPES_INTERNEURON	18	17		
ZHONG_PFC_MAJOR_TYPES_MICROGLIA	438	329		
ZHONG_PFC_MAJOR_TYPES_NPCS	142	75		
ZHONG_PFC_MAJOR_TYPES_OPC	91	87		
ZHONG_PFC_C7_ORG_UNDERGOING_NEURONAL_DIFFERENTIATION	67	56		
ZHONG_PFC_C8_ORG_PROLIFERATING	62	31		
ZHONG_PFC_C9_ORG_OTHER	83	76		
ZHONG_PFC_C3_UNKNOWN_INP	38		Rejected!	
ZHONG_PFC_C4_UNKNOWN_INP	89	76		
ZHONG_PFC_C5_BCL11B_CALB2_POS_INP	22	20		
ZHONG_PFC_HES1_POS_C1_NPC	6		Rejected!	
ZHONG_PFC_C2_UNKNOWN_NPC	76	35		
ZHONG_PFC_C1_NEUROD1_POS_EXCITATORY_NEURON	26	22		
ZHONG_PFC_C2_SOX5_BCL11B_POS_EXCITATORY_NEURON	28	20		
ZHONG_PFC_C6_PLXNA4_POS_EXCITATORY_NEURON	7		Rejected!	
ZHONG_PFC_C1_DLX5_POS_INTERNEURON	7		Rejected!	
ZHONG_PFC_C3_PROX1_CCK_POS_INTERNEURON	11		Rejected!	
ZHONG_PFC_C6_DLX5_GAD1_GAD2_POS_INTERNEURON	15		Rejected!	
ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON	14		Rejected!	
ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON	84	70		
ZHONG_PFC_C1_OPC	238	126		
ZHONG_PFC_C2_THY1_POS_OPC	27	25		
ZHONG_PFC_C3_HOPX_POS_OPC	8		Rejected!	
ZHONG_PFC_C4_PTGDS_POS_OPC	147	136		
ZHONG_PFC_C1_ASTROCYTE	30	27		
ZHONG_PFC_C2_ASCL1_POS_ASTROCYTE	6		Rejected!	
ZHONG_PFC_C3_ASTROCYTE	389	345		
ZHONG_PFC_C1_MICROGLIA	257	167		
