NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
COX6A2	1	COX6A2	
RAB3C	1	RAB3C	
FNDC10	1	FNDC10	
DAB1	1	DAB1	
GREB1	1	GREB1	
NRG1	1	NRG1	
ROPN1L	1	ROPN1L	
DNAL4	1	DNAL4	
CSMD2	1	CSMD2	
THBS3	1	THBS3	
GCH1	1	GCH1	
MAPK13	1	MAPK13	
HDC	1	HDC	
LHX5	1	LHX5	
SENP1	1	SENP1	
CCNA1	1	CCNA1	
NPW	1	NPW	
CCDC8	1	CCDC8	
SYCE1	1	SYCE1	
CCDC74A	1	CCDC74A	
LINC00683	1	LINC00683	
DCAF12L2	1	DCAF12L2	
TMEM182	1	TMEM182	
ZFR2	1	ZFR2	
KIF17	1	KIF17	
MIAT	1	MIAT	
HSF4	1	HSF4	
ALPK3	1	ALPK3	
DDX60L	1	DDX60L	
GPR19	1	GPR19	
ATP11C	1	ATP11C	
GEN1	1	GEN1	
CLSTN3	1	CLSTN3	
GABRA3	1	GABRA3	
ADGRV1	1	ADGRV1	
C2orf81	1	C2orf81	
RASSF7	1	RASSF7	
TMEM271	1	TMEM271	
ARHGAP6	1	ARHGAP6	
ETNK2	1	ETNK2	
PCDH20	1	PCDH20	
LINGO2	1	LINGO2	
DCTN1-AS1	1	DCTN1-AS1	
ST6GALNAC5	1	ST6GALNAC5	
NRN1L	1	NRN1L	
TRMT9B	1	TRMT9B	
BAIAP3	1	BAIAP3	
CNIH2	1	CNIH2	
PANX1	1	PANX1	
MDK	1	MDK	
DIO2	1	DIO2	
TMEM79	1	TMEM79	
TMEM200C	1	TMEM200C	
ZNF473	1	ZNF473	
SH3BP5-AS1	1	SH3BP5-AS1	
MPPED2	1	MPPED2	
CERNA1	1	CERNA1	
MAMLD1	1	MAMLD1	
RIMBP2	1	RIMBP2	
TEKT1	1	TEKT1	
RCE1	1	RCE1	
SPIN4	1	SPIN4	
CTXN1	1	CTXN1	
VAT1L	1	VAT1L	
FAM226B	1	FAM226B	
CYP2D6	1	CYP2D6	
CDR2	1	CDR2	
CACNA1B	1	CACNA1B	
CDH7	1	CDH7	
LY6H	1	LY6H	
SMIM18	1	SMIM18	
CNGA3	1	CNGA3	
DNAAF1	1	DNAAF1	
SFTA3	1	SFTA3	
OCA2	1	OCA2	
ISG20	1	ISG20	
NTAQ1	1	WDYHV1	
NUPR2	1	NUPR2	
CFAP276	1	C1orf194	
VWC2	1	VWC2	
GLB1L	1	GLB1L	
PTER	1	PTER	
HAS1	1	HAS1	
RAB24	1	RAB24	
ZSWIM3	1	ZSWIM3	
FGF14	1	FGF14	
LINC02175	1	LINC02175	
LINC00839	1	LINC00839	
CDH18	1	CDH18	
COL11A1	1	COL11A1	
STAT4	1	STAT4	
MX1	1	MX1	
CNTN3	1	CNTN3	
CALN1	1	CALN1	
MST1	1	MST1	
C10orf88	1	C10orf88	
FAM86B1	1	FAM86B1	
TUSC3	1	TUSC3	
LRRC37A2	1	LRRC37A2	
DNMBP	1	DNMBP	
PLPP5	1	PLPP5	
TNFRSF25	1	TNFRSF25	
ASAH2B	1	ASAH2B	
KCNK9	1	KCNK9	
C17orf67	1	C17orf67	
SEZ6L	1	SEZ6L	
SPAG5	1	SPAG5	
RPGR	1	RPGR	
THSD4	1	THSD4	
PDZRN4	1	PDZRN4	
FLVCR1-DT	1	FLVCR1-DT	
HACD1	1	HACD1	
TIGD1	1	TIGD1	
KLF10	1	KLF10	
RARA-AS1	1	RARA-AS1	
ALCAM	1	ALCAM	
C14orf39	1	C14orf39	
PCGF2	1	PCGF2	
PNMA6F	1	PNMA6F	
PTPN20	1	PTPN20	
NDN	1	NDN	
MUC12	1	MUC12	
RTBDN	1	RTBDN	
RSPO3	1	RSPO3	
ZRANB3	1	ZRANB3	
ARIH2OS	1	ARIH2OS	
GALNS	1	GALNS	
KCNH2	1	KCNH2	
PCSK1N	1	PCSK1N	
PIWIL2	1	PIWIL2	
MEG3	1	MEG3	
SCRT1	1	SCRT1	
IPO4	1	IPO4	
ZNF772	1	ZNF772	
CALY	1	CALY	
HUNK	1	HUNK	
FAM200A	1	FAM200A	
RHBDD2	1	RHBDD2	
PDGFD	1	PDGFD	
PDIA2	1	PDIA2	
TOB1-AS1	1	TOB1-AS1	
ZNF596	1	ZNF596	
PBX3	1	PBX3	
TRO	1	TRO	
ABCD1	1	ABCD1	
GNG2	1	GNG2	
TM2D3	1	TM2D3	
AFF3	1	AFF3	
GPR135	1	GPR135	
LCLAT1	1	LCLAT1	
KIAA0825	1	KIAA0825	
ATP2B1-AS1	1	ATP2B1-AS1	
SYT17	1	SYT17	
ODAD4	1	TTC25	
MYO5B	1	MYO5B	
CHIC2	1	CHIC2	
LINC00937	1	LINC00937	
BEX1	1	BEX1	
LRRC56	1	LRRC56	
ISM1	1	ISM1	
ZNF547	1	ZNF547	
YPEL4	1	YPEL4	
ZNF727	1	ZNF727	
ZFHX4	1	ZFHX4	
FAM229A	1	FAM229A	
SYT10	1	SYT10	
CDH10	1	CDH10	
SPRYD4	1	SPRYD4	
FNDC3A	1	FNDC3A	
EEF2K	1	EEF2K	
GNB3	1	GNB3	
HSD3B7	1	HSD3B7	
OSCP1	1	OSCP1	
KLHL35	1	KLHL35	
L1CAM	1	L1CAM	
PNPLA7	1	PNPLA7	
ASTE1	1	ASTE1	
CCDC157	1	CCDC157	
DNALI1	1	DNALI1	
NOS1AP	1	NOS1AP	
LMAN2L	1	LMAN2L	
ZNF484	1	ZNF484	
NYAP1	1	NYAP1	
SGPP2	1	SGPP2	
MAPT-AS1	1	MAPT-AS1	
SFTPD	1	SFTPD	
MC1R	1	MC1R	
RTP4	1	RTP4	
RHPN2	1	RHPN2	
TMEM59L	1	TMEM59L	
B3GALT5	1	B3GALT5	
KHDRBS2	1	KHDRBS2	
MELTF	1	MELTF	
SPEF1	1	SPEF1	
EFNB3	1	EFNB3	
ENC1	1	ENC1	
LEPR	1	LEPR	
ATF1	1	ATF1	
ZBED8	1	ZBED8	
ZDHHC11	1	ZDHHC11	
NR4A3	1	NR4A3	
SDCBP2-AS1	1	SDCBP2-AS1	
HTRA3	1	HTRA3	
SLC25A14	1	SLC25A14	
KIF9-AS1	1	KIF9-AS1	
SOCS2	1	SOCS2	
JPH4	1	JPH4	
KIF26B	1	KIF26B	
TMEM44-AS1	1	TMEM44-AS1	
TNFRSF6B	1	TNFRSF6B	
LINC01273	1	LINC01273	
PARD6G-AS1	1	PARD6G-AS1	
CPNE4	1	CPNE4	
FBXL14	1	FBXL14	
SOX11	1	SOX11	
USP18	1	USP18	
SLC7A14	1	SLC7A14	
CPT1B	1	CPT1B	
PLS1	1	PLS1	
POFUT2	1	POFUT2	
ZNF350-AS1	1	ZNF350-AS1	
CALCA	1	CALCA	
ADRB1	1	ADRB1	
A1BG-AS1	1	A1BG-AS1	
HTATSF1	1	HTATSF1	
HRH1	1	HRH1	
SLC37A1	1	SLC37A1	
ECHDC3	1	ECHDC3	
MYCBP	1	MYCBP	
XK	1	XK	
CCDC74B	1	CCDC74B	
CPNE9	1	CPNE9	
PARP12	1	PARP12	
PAK5	1	PAK5	
GALNT17	1	GALNT17	
MIDEAS	1	ELMSAN1	
ZNF223	1	ZNF223	
SPATA2L	1	SPATA2L	
CACNA2D3	1	CACNA2D3	
RIIAD1	1	RIIAD1	
REELD1	1	REELD1	
CCDC181	1	CCDC181	
SEMA3E	1	SEMA3E	
GLCCI1	1	GLCCI1	
LINC00595	1	LINC00595	
ZNF839	1	ZNF839	
STAT1	1	STAT1	
TLE6	1	TLE6	
TRIM61	1	TRIM61	
ZGLP1	1	ZGLP1	
PLEKHG5	1	PLEKHG5	
MEX3B	1	MEX3B	
ZIK1	1	ZIK1	
PRR29	1	PRR29	
PAXBP1-AS1	1	PAXBP1-AS1	
AGAP4	1	AGAP4	
SLC35D1	1	SLC35D1	
MPP7	1	MPP7	
CFAP206	1	CFAP206	
FANCE	1	FANCE	
TENM3	1	TENM3	
URB1-AS1	1	URB1-AS1	
DDX25	1	DDX25	
PNMT	1	PNMT	
MAL2	1	MAL2	
FAM210B	1	FAM210B	
LRATD1	1	LRATD1	
ZNHIT2	1	ZNHIT2	
PWRN1	1	PWRN1	
NPIPA1	1	NPIPA1	
CSN1S1	1	CSN1S1	
KIAA0753	1	KIAA0753	
TTC39A	1	TTC39A	
CCDC71L	1	CCDC71L	
CAND2	1	CAND2	
C2orf80	1	C2orf80	
RFX1	1	RFX1	
ADCY6	1	ADCY6	
RAB11FIP1	1	RAB11FIP1	
NHLRC1	1	NHLRC1	
LRIF1	1	LRIF1	
EID2B	1	EID2B	
DLK2	1	DLK2	
LINC00526	1	LINC00526	
MEIG1	1	MEIG1	
EFCAB7	1	EFCAB7	
CDC37L1-DT	1	CDC37L1-DT	
ZNF10	1	ZNF10	
BMAL2	1	ARNTL2	
DLGAP1-AS2	1	DLGAP1-AS2	
TRIM21	1	TRIM21	
CES4A	1	CES4A	
ISCU	1	ISCU	
GABRG3	1	GABRG3	
PRR16	1	PRR16	
RDH10	1	RDH10	
PTHLH	1	PTHLH	
CDC7	1	CDC7	
RN7SL832P	1	RN7SL832P	
RSPH9	1	RSPH9	
C1GALT1C1	1	C1GALT1C1	
SLIT2	1	SLIT2	
SUV39H1	1	SUV39H1	
SLC35G2	1	SLC35G2	
ZSCAN1	1	ZSCAN1	
MBTPS1	1	MBTPS1	
CDT1	1	CDT1	
MYO7A	1	MYO7A	
DOK4	1	DOK4	
TMIE	1	TMIE	
KTI12	1	KTI12	
AMER3	1	AMER3	
TMEM108	1	TMEM108	
MAP3K21	1	MAP3K21	
INTS2	1	INTS2	
VAT1	1	VAT1	
SLC4A10	1	SLC4A10	
GSTO2	1	GSTO2	
LAT	1	LAT	
RSAD2	1	RSAD2	
TRIT1	1	TRIT1	
MTCL1	1	MTCL1	
ALS2CL	1	ALS2CL	
MAFK	1	MAFK	
ZNF786	1	ZNF786	
ZNF213-AS1	1	ZNF213-AS1	
PARD6G	1	PARD6G	
SLC46A3	1	SLC46A3	
GRTP1	1	GRTP1	
PARVB	1	PARVB	
SPRED3	1	SPRED3	
LRRTM2	1	LRRTM2	
SMPD4	1	SMPD4	
TMEM63C	1	TMEM63C	
PACRG	1	PACRG	
PEG3	1	PEG3	
SHISA7	1	SHISA7	
C11orf97	1	C11orf97	
HBQ1	1	HBQ1	
HIC2	1	HIC2	
NEURL1B	1	NEURL1B	
RNF227	1	RNF227	
AP4M1	1	AP4M1	
ZNF14	1	ZNF14	
CATIP	1	CATIP	
TOLLIP-DT	1	TOLLIP-AS1	
PIANP	1	PIANP	
LINC00174	1	LINC00174	
ANKRD55	1	ANKRD55	
RCN3	1	RCN3	
TFPI2	1	TFPI2	
CLVS2	1	CLVS2	
DCP1B	1	DCP1B	
ANKRD54	1	ANKRD54	
BBC3	1	BBC3	
WIPF3	1	WIPF3	
ECE2	1	ECE2	
TBC1D10A	1	TBC1D10A	
GPRASP1	1	GPRASP1	
NPR2	1	NPR2	
AMT	1	AMT	
AVIL	1	AVIL	
CD274	1	CD274	
LINC01750	1	LINC01750	
ZNG1B	1	CBWD2	
CTXN2	1	CTXN2	
SVOP	1	SVOP	
MET	1	MET	
SPAG17	1	SPAG17	
CCKBR	1	CCKBR	
DKK2	1	DKK2	
MOK	1	MOK	
PRDM8	1	PRDM8	
TDH-AS1	1	AF131216.3	
JHY	1	JHY	
ANKEF1	1	ANKEF1	
CYB561	1	CYB561	
SST	1	SST	
GPR173	1	GPR173	
H4C8	1	HIST1H4H	
ZNG1A	1	CBWD1	
TCTN2	1	TCTN2	
CHST14	1	CHST14	
JAG2	1	JAG2	
TMEM74	1	TMEM74	
ATP13A3-DT	1	LINC00884	
DGKE	1	DGKE	
TMEM260	1	TMEM260	
FAM227A	1	FAM227A	
PEG10	1	PEG10	
SLC8A2	1	SLC8A2	
KCNK12	1	KCNK12	
RIGI	1	DDX58	
MACROH2A2	1	H2AFY2	
ANKS3	1	ANKS3	
EFHC2	1	EFHC2	
NUDCD1	1	NUDCD1	
KIF9	1	KIF9	
DNAH10	1	DNAH10	
DDX28	1	DDX28	
PIERCE2	1	C15orf65	
CDK10	1	CDK10	
STAR	1	STAR	
ILDR2	1	ILDR2	
C16orf86	1	C16orf86	
ZNF613	1	ZNF613	
TMED3	1	TMED3	
ARSK	1	ARSK	
SMARCA1	1	SMARCA1	
MOV10	1	MOV10	
ITGA3	1	ITGA3	
ADAMTS18	1	ADAMTS18	
TRMT6	1	TRMT6	
KCNK10	1	KCNK10	
GATD3	1	GATD3A	
LXN	1	LXN	
KCNMB2	1	KCNMB2	
WNT4	1	WNT4	
OAS1	1	OAS1	
GABRB3	1	GABRB3	
MREG	1	MREG	
C22orf23	1	C22orf23	
MED23	1	MED23	
PTGES	1	PTGES	
FBLL1	1	FBLL1	
NECAB2	1	NECAB2	
STAC	1	STAC	
PPP1R32	1	PPP1R32	
NSG1	1	NSG1	
SEC31B	1	SEC31B	
QRFPR	1	QRFPR	
SERHL2	1	SERHL2	
FCHSD1	1	FCHSD1	
KCNH1	1	KCNH1	
GPRASP2	1	GPRASP2	
DNASE1	1	DNASE1	
CFAP119	1	CCDC189	
ZNF35	1	ZNF35	
NALF1	1	FAM155A	
CITED1	1	CITED1	
CFAP157	1	CFAP157	
MYH7	1	MYH7	
EME2	1	EME2	
ASH1L-AS1	1	ASH1L-AS1	
TTR	1	TTR	
MED18	1	MED18	
ATAD2	1	ATAD2	
CFAP69	1	CFAP69	
CFAP61	1	CFAP61	
SCN3A	1	SCN3A	
STAT5A	1	STAT5A	
CENPV	1	CENPV	
ACOX2	1	ACOX2	
CNNM1	1	CNNM1	
ZCCHC3	1	ZCCHC3	
EOLA2	1	CXorf40B	
MED31	1	MED31	
TMEM132C	1	TMEM132C	
HS3ST1	1	HS3ST1	
LRFN1	1	LRFN1	
ELAC1	1	ELAC1	
RPA3	1	RPA3	
KCNJ4	1	KCNJ4	
NELL2	1	NELL2	
P4HA2	1	P4HA2	
LIMD2	1	LIMD2	
SDC2	1	SDC2	
PRR3	1	PRR3	
SYT5	1	SYT5	
NPM2	1	NPM2	
TRAPPC4	1	TRAPPC4	
SHC2	1	SHC2	
MTARC1	1	MARC1	
CCDC24	1	CCDC24	
L3MBTL1	1	L3MBTL1	
UBE2T	1	UBE2T	
CPNE8-AS1	1	CPNE8-AS1	
BBS12	1	BBS12	
FFAR4	1	FFAR4	
CD200	1	CD200	
ADGRA1-AS1	1	ADGRA1-AS1	
NR4A2	1	NR4A2	
DPY19L1	1	DPY19L1	
ZNF540	1	ZNF540	
LRCH2	1	LRCH2	
GSTA4	1	GSTA4	
EPHA3	1	EPHA3	
SPRY1	1	SPRY1	
ZNF614	1	ZNF614	
STX17-DT	1	STX17-AS1	
PABPC1L2A	1	PABPC1L2A	
ZNF805	1	ZNF805	
ZNF669	1	ZNF669	
TRPV1	1	TRPV1	
CCDC138	1	CCDC138	
ATXN7L2	1	ATXN7L2	
CCDC184	1	CCDC184	
ZNF280B	1	ZNF280B	
NIPSNAP3B	1	NIPSNAP3B	
NEK10	1	NEK10	
LINC01001	1	LINC01001	
SLC17A5	1	SLC17A5	
SEZ6L2	1	SEZ6L2	
ZNF202	1	ZNF202	
AMMECR1	1	AMMECR1	
ZDHHC23	1	ZDHHC23	
ATP6V0D1	1	ATP6V0D1	
FAM131A	1	FAM131A	
SOX14	1	SOX14	
MT1H	1	MT1H	
CORO6	1	CORO6	
P3H3	1	P3H3	
CENPBD1P	1	CENPBD1	
DPCD	1	DPCD	
ZNF586	1	ZNF586	
ABCC8	1	ABCC8	
GON7	1	GON7	
GAD2	1	GAD2	
RERG	1	RERG	
PTPRN	1	PTPRN	
PLA2G4B	1	PLA2G4B	
ATF7IP2	1	ATF7IP2	
ZNF674-AS1	1	ZNF674-AS1	
CITED2	1	CITED2	
CASD1	1	CASD1	
ERICH2	1	ERICH2	
MMP25-AS1	1	MMP25-AS1	
COLQ	1	COLQ	
SYNE4	1	SYNE4	
LONRF2	1	LONRF2	
ARMC2	1	ARMC2	
DGUOK	1	DGUOK	
UBXN11	1	UBXN11	
FAM47E	1	FAM47E	
DRC3	1	DRC3	
XKR4	1	XKR4	
C9orf64	1	C9orf64	
BHMT2	1	BHMT2	
PHF8	1	PHF8	
WNT5B	1	WNT5B	
ADGRA1	1	ADGRA1	
AMH	1	AMH	
ACHE	1	ACHE	
CIAO2A	1	CIAO2A	
SCARF2	1	SCARF2	
NOXA1	1	NOXA1	
IER3IP1	1	IER3IP1	
ZNF8	1	ZNF8	
PLD3	1	PLD3	
PABPC1L2B	1	PABPC1L2B	
SHC1	1	SHC1	
DPY19L2	1	DPY19L2	
RTP5	1	RTP5	
MROH7	1	MROH7	
MIEF2	1	MIEF2	
GTPBP3	1	GTPBP3	
OPRM1	1	OPRM1	
KCNA4	1	KCNA4	
ACAN	1	ACAN	
KSR2	1	KSR2	
NBDY	1	NBDY	
TVP23A	1	TVP23A	
DLEC1	1	DLEC1	
PGAP1	1	PGAP1	
TTC30A	1	TTC30A	
EOGT	1	EOGT	
CHKB-DT	1	CHKB-DT	
UNC79	1	UNC79	
RBMS3	1	RBMS3	
JAKMIP3	1	JAKMIP3	
NLRP2	1	NLRP2	
AGMAT	1	AGMAT	
PPP1R14C	1	PPP1R14C	
ERVK13-1	1	ERVK13-1	
MEG8	1	MEG8	
GSPT2	1	GSPT2	
B3GALT6	1	B3GALT6	
TBC1D19	1	TBC1D19	
KCNH3	1	KCNH3	
IFT43	1	IFT43	
PM20D2	1	PM20D2	
FANK1	1	FANK1	
TAS2R14	1	TAS2R14	
CD46	1	CD46	
PDCD4	1	PDCD4	
PHTF1	1	PHTF1	
TEPP	1	TEPP	
RALYL	1	RALYL	
MANEAL	1	MANEAL	
MTRFR	1	C12orf65	
LINC00672	1	LINC00672	
RSPH14	1	RSPH14	
SLC7A6	1	SLC7A6	
RNF207	1	RNF207	
LINC00863	1	LINC00863	
GCK	1	GCK	
CMIP	1	CMIP	
CYP2R1	1	CYP2R1	
UBE3D	1	UBE3D	
CCBE1	1	CCBE1	
MATCAP1	1	KIAA0895L	
PIGL	1	PIGL	
CCNF	1	CCNF	
LTBP4	1	LTBP4	
PSMD5	1	PSMD5	
CUL7	1	CUL7	
RARA	1	RARA	
ZNF304	1	ZNF304	
RAMP3	1	RAMP3	
ZNF582-DT	1	ZNF582-AS1	
KCNC2	1	KCNC2	
TPST1	1	TPST1	
PIH1D2	1	PIH1D2	
MFSD9	1	MFSD9	
CCDC40	1	CCDC40	
TMED1	1	TMED1	
AHI1	1	AHI1	
ZMYND8	1	ZMYND8	
ZNF180	1	ZNF180	
PVR	1	PVR	
KRT10-AS1	1	TMEM99	
SHISA9	1	SHISA9	
ADSS1	1	ADSSL1	
RWDD4	1	RWDD4	
ATP1A1	1	ATP1A1	
DHRS11	1	DHRS11	
PRMT8	1	PRMT8	
CD36	1	CD36	
ALKBH1	1	ALKBH1	
ATCAY	1	ATCAY	
RASGRF2-AS1	1	RASGRF2-AS1	
HDAC10	1	HDAC10	
PLXNA3	1	PLXNA3	
LYSMD2	1	LYSMD2	
HPRT1	1	HPRT1	
RAX	1	RAX	
LOXL3	1	LOXL3	
COL18A1	1	COL18A1	
TAF1A	1	TAF1A	
SGSM1	1	SGSM1	
ANO5	1	ANO5	
CARMIL2	1	CARMIL2	
CCDC183	1	CCDC183	
EFCAB12	1	EFCAB12	
GGA2	1	GGA2	
TTC39B	1	TTC39B	
BLOC1S6	1	BLOC1S6	
PPWD1	1	PPWD1	
BSCL2	1	BSCL2	
MED14OS	1	MED14OS	
DCX	1	DCX	
ZNF33B	1	ZNF33B	
CACNA1H	1	CACNA1H	
CFAP43	1	CFAP43	
GABPB1-IT1	1	GABPB1-IT1	
DDIT3	1	DDIT3	
CDH8	1	CDH8	
FAM241B	1	FAM241B	
MTHFS	1	MTHFS	
ZFP37	1	ZFP37	
PUS3	1	PUS3	
MCAM	1	MCAM	
EPHA4	1	EPHA4	
TSNAXIP1	1	TSNAXIP1	
EPDR1	1	EPDR1	
S100PBP	1	S100PBP	
CPEB1	1	CPEB1	
MRM1	1	MRM1	
THEM6	1	THEM6	
ST8SIA3	1	ST8SIA3	
