NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
TSPAN7	1	TSPAN7	
BEND4	1	BEND4	
ARFGEF3	1	ARFGEF3	
SEL1L3	1	SEL1L3	
STAT4	1	STAT4	
ARG2	1	ARG2	
REEP1	1	REEP1	
PALM3	1	PALM3	
SUSD1	1	SUSD1	
BHLHE22	1	BHLHE22	
SLC22A18	1	SLC22A18	
KIF26A	1	KIF26A	
STAC2	1	STAC2	
PLS1	1	PLS1	
ACYP1	1	ACYP1	
CENPN	1	CENPN	
OPN3	1	OPN3	
STC1	1	STC1	
LIG1	1	LIG1	
CACNG2	1	CACNG2	
VSIG10L	1	VSIG10L	
GPC4	1	GPC4	
EPHX4	1	EPHX4	
CDH5	1	CDH5	
ESAM	1	ESAM	
HCN4	1	HCN4	
SAMD9	1	SAMD9	
SRPX2	1	SRPX2	
PTPRU	1	PTPRU	
ST6GALNAC1	1	ST6GALNAC1	
ORMDL2	1	ORMDL2	
ASAH1	1	ASAH1	
TMEM196	1	TMEM196	
ZBTB7C	1	ZBTB7C	
LINC02440	1	LINC02440	
MTCL1	1	MTCL1	
PRLHR	1	PRLHR	
TAGLN2	1	TAGLN2	
CBR4	1	CBR4	
RCCD1	1	RCCD1	
ECSCR	1	ECSCR	
GALT	1	GALT	
CPT1A	1	CPT1A	
GIMAP7	1	GIMAP7	
CABP1	1	CABP1	
CAV1	1	CAV1	
L1CAM	1	L1CAM	
DERL3	1	DERL3	
PGM2L1	1	PGM2L1	
B3GLCT	1	B3GLCT	
COL3A1	1	COL3A1	
PTPRO	1	PTPRO	
PTGFR	1	PTGFR	
KCNS3	1	KCNS3	
CHRM2	1	CHRM2	
RGS3	1	RGS3	
TSPAN11	1	TSPAN11	
MTHFD2	1	MTHFD2	
MED12L	1	MED12L	
MARVELD2	1	MARVELD2	
RNF128	1	RNF128	
ACHE	1	ACHE	
IGFBP2	1	IGFBP2	
ACLY	1	ACLY	
FADS6	1	FADS6	
GIMAP6	1	GIMAP6	
INSYN2A	1	INSYN2A	
HSPA12B	1	HSPA12B	
SLCO2A1	1	SLCO2A1	
COX6A2	1	COX6A2	
MANF	1	MANF	
CTSC	1	CTSC	
ZDHHC12	1	ZDHHC12	
GALNT8	1	GALNT8	
LGALS1	1	LGALS1	
SLC7A4	1	SLC7A4	
DNAJB9	1	DNAJB9	
GEMIN7	1	GEMIN7	
PERP	1	PERP	
SAMD11	1	SAMD11	
CABYR	1	CABYR	
PTGES	1	PTGES	
LAMC3	1	LAMC3	
SYT4	1	SYT4	
CCR10	1	CCR10	
CKMT1B	1	CKMT1B	
HSPB1	1	HSPB1	
WNT7B	1	WNT7B	
DOK5	1	DOK5	
UCHL1	1	UCHL1	
TTL	1	TTL	
CEND1	1	CEND1	
MECOM	1	MECOM	
CGREF1	1	CGREF1	
KCNJ9	1	KCNJ9	
AP1S2	1	AP1S2	
MKX	1	MKX	
NETO2	1	NETO2	
ANXA3	1	ANXA3	
HLA-B	1	HLA-B	
ADGRF5	1	ADGRF5	
OLFM1	1	OLFM1	
ASIC4	1	ASIC4	
H2BC5	1	HIST1H2BD	
FOXQ1	1	FOXQ1	
ATP10A	1	ATP10A	
INHBA-AS1	1	INHBA-AS1	
ECHDC3	1	ECHDC3	
RGS5	1	RGS5	
PSMB8	1	PSMB8	
LOXL1-AS1	1	LOXL1-AS1	
FLT1	1	FLT1	
PTBP3	1	PTBP3	
STS	1	STS	
CYP1B1	1	CYP1B1	
RPH3AL	1	RPH3AL	
APOBEC3F	1	APOBEC3F	
PTTG1	1	PTTG1	
ARSD	1	ARSD	
TMED3	1	TMED3	
LNX1	1	LNX1	
PCDH1	1	PCDH1	
NT5DC3	1	NT5DC3	
SPATS2	1	SPATS2	
CLDN5	1	CLDN5	
FHL1	1	FHL1	
OLFML2A	1	OLFML2A	
PCBD2	1	PCBD2	
HTR5A	1	HTR5A	
ARSG	1	ARSG	
PTPRR	1	PTPRR	
LAYN	1	LAYN	
TMEM114	1	TMEM114	
ANKRD29	1	ANKRD29	
SH3BGRL3	1	SH3BGRL3	
CHML	1	CHML	
BABAM2	1	BABAM2	
MTRR	1	MTRR	
SSR4	1	SSR4	
KCNMB4	1	KCNMB4	
SLC36A1	1	SLC36A1	
EDN3	1	EDN3	
LOXL1	1	LOXL1	
ANK1	1	ANK1	
RTL9	1	RTL9	
SDC1	1	SDC1	
PLXNA3	1	PLXNA3	
ASPDH	1	ASPDH	
ZNF467	1	ZNF467	
STX1A	1	STX1A	
FASTKD5	1	FASTKD5	
SYT3	1	SYT3	
FOXF1	1	FOXF1	
TMEM204	1	TMEM204	
COBLL1	1	COBLL1	
FAM131C	1	FAM131C	
PRKX	1	PRKX	
SERPINB1	1	SERPINB1	
SLC38A11	1	SLC38A11	
C7	1	C7	
CHL1	1	CHL1	
PLPP5	1	PLPP5	
NECAB1	1	NECAB1	
TBX18	1	TBX18	
NPAS1	1	NPAS1	
LRRC17	1	LRRC17	
DCBLD1	1	DCBLD1	
CCND3	1	CCND3	
OGN	1	OGN	
RCAN3	1	RCAN3	
KCND3	1	KCND3	
CKMT1A	1	CKMT1A	
SAMD5	1	SAMD5	
GMPPA	1	GMPPA	
CNTNAP2	1	CNTNAP2	
ECEL1	1	ECEL1	
ADAM23	1	ADAM23	
METTL1	1	METTL1	
DYSF	1	DYSF	
CEMIP	1	CEMIP	
FUOM	1	FUOM	
SLC6A13	1	SLC6A13	
VIP	1	VIP	
TDH-AS1	1	AF131216.3	
CCNA1	1	CCNA1	
MARCHF4	1	MARCH4	
SCN9A	1	SCN9A	
FOXC1	1	FOXC1	
SNAP25-AS1	1	SNAP25-AS1	
REPS2	1	REPS2	
GPC5	1	GPC5	
MAML3	1	MAML3	
ACVRL1	1	ACVRL1	
HYAL3	1	HYAL3	
ECE2	1	ECE2	
TIE1	1	TIE1	
GBE1	1	GBE1	
WLS	1	WLS	
PARM1	1	PARM1	
DUSP14	1	DUSP14	
MEIS3	1	MEIS3	
RPP40	1	RPP40	
KCNT2	1	KCNT2	
SYNPR	1	SYNPR	
UCK2	1	UCK2	
SEMA3G	1	SEMA3G	
LINC00886	1	LINC00886	
MRPL15	1	MRPL15	
DHRS2	1	DHRS2	
BYSL	1	BYSL	
OSBPL10	1	OSBPL10	
TIFA	1	TIFA	
SNHG16	1	SNHG16	
RARA-AS1	1	RARA-AS1	
CLGN	1	CLGN	
IFI6	1	IFI6	
ITGA10	1	ITGA10	
XBP1	1	XBP1	
SLC41A2	1	SLC41A2	
C3orf80	1	C3orf80	
DPP10-AS1	1	DPP10-AS1	
HSPB7	1	HSPB7	
ROBO4	1	ROBO4	
STEAP3	1	STEAP3	
ARHGAP29	1	ARHGAP29	
HR	1	HR	
TRIM21	1	TRIM21	
ANKRD37	1	ANKRD37	
ADAM12	1	ADAM12	
N4BP3	1	N4BP3	
TTC9	1	TTC9	
MYADM	1	MYADM	
TINCR	1	TINCR	
GABRA4	1	GABRA4	
TCN2	1	TCN2	
SRARP	1	SRARP	
DENND3	1	DENND3	
SEMA5B	1	SEMA5B	
P4HB	1	P4HB	
CCDC69	1	CCDC69	
APOBEC3G	1	APOBEC3G	
SCO2	1	SCO2	
PARD6G-AS1	1	PARD6G-AS1	
B2M	1	B2M	
FOSB	1	FOSB	
PPP2R1B	1	PPP2R1B	
SERPINB6	1	SERPINB6	
SEMA3C	1	SEMA3C	
MEAK7	1	MEAK7	
ARL4D	1	ARL4D	
AKR1C1	1	AKR1C1	
ACTR3C	1	ACTR3C	
ACE	1	ACE	
ADCY3	1	ADCY3	
KCNAB2	1	KCNAB2	
ASAP1	1	ASAP1	
CACNA1E	1	CACNA1E	
SMCO4	1	SMCO4	
FKBP2	1	FKBP2	
FXYD5	1	FXYD5	
DBNDD1	1	DBNDD1	
SLC25A15	1	SLC25A15	
LINC01616	1	LINC01616	
SLC6A15	1	SLC6A15	
ZDHHC18	1	ZDHHC18	
FICD	1	FICD	
RABAC1	1	RABAC1	
HLA-A	1	HLA-A	
ANXA2	1	ANXA2	
RBMS1	1	RBMS1	
PTPRN	1	PTPRN	
NHEJ1	1	NHEJ1	
ITGB1	1	ITGB1	
AGMAT	1	AGMAT	
TCP11L1	1	TCP11L1	
PODXL	1	PODXL	
BRINP2	1	BRINP2	
PSMB8-AS1	1	PSMB8-AS1	
ALPK3	1	ALPK3	
MREG	1	MREG	
SLC35C1	1	SLC35C1	
PTPRB	1	PTPRB	
AVEN	1	AVEN	
RNASEK	1	RNASEK	
CNGB1	1	CNGB1	
CD58	1	CD58	
RTCA	1	RTCA	
BSCL2	1	BSCL2	
A2M	1	A2M	
SPHK1	1	SPHK1	
COPRS	1	COPRS	
BTN3A2	1	BTN3A2	
KCTD4	1	KCTD4	
DIPK2B	1	DIPK2B	
TUBB3	1	TUBB3	
ARHGEF28	1	ARHGEF28	
MYH15	1	MYH15	
ZNF33B	1	ZNF33B	
EPHA4	1	EPHA4	
SMIM45	1	LINC00634	
NOSTRIN	1	NOSTRIN	
IGFBPL1	1	IGFBPL1	
MRM3	1	MRM3	
CLEC2B	1	CLEC2B	
GNG12	1	GNG12	
COL1A2	1	COL1A2	
CLCN5	1	CLCN5	
RGS8	1	RGS8	
ST20-AS1	1	ST20-AS1	
DDX60L	1	DDX60L	
DCN	1	DCN	
FAM114A1	1	FAM114A1	
HYOU1	1	HYOU1	
LINC00294	1	LINC00294	
GABARAPL1	1	GABARAPL1	
COL6A3	1	COL6A3	
HIGD1B	1	HIGD1B	
TLE3	1	TLE3	
KDR	1	KDR	
METRNL	1	METRNL	
RIT2	1	RIT2	
TBC1D7	1	TBC1D7	
TAF4B	1	TAF4B	
OSTC	1	OSTC	
GLB1L2	1	GLB1L2	
PPIC	1	PPIC	
RASIP1	1	RASIP1	
CORO2A	1	CORO2A	
SUMF1	1	SUMF1	
FAM27C	1	FAM27C	
FLI1	1	FLI1	
PLXNC1	1	PLXNC1	
ANXA6	1	ANXA6	
MMP2	1	MMP2	
GJA4	1	GJA4	
DYRK3	1	DYRK3	
S100A3	1	S100A3	
MPP3	1	MPP3	
KLHL1	1	KLHL1	
HLA-C	1	HLA-C	
LAMC1	1	LAMC1	
TXNDC17	1	TXNDC17	
CD151	1	CD151	
ACTA1	1	ACTA1	
ERP29	1	ERP29	
SNCG	1	SNCG	
CAVIN2	1	CAVIN2	
SYNGR3	1	SYNGR3	
GEM	1	GEM	
IFI27	1	IFI27	
DUSP5	1	DUSP5	
FOXG1	1	FOXG1	
NUDT18	1	NUDT18	
STXBP5	1	STXBP5	
PDGFD	1	PDGFD	
NOL3	1	NOL3	
TGM2	1	TGM2	
RAB15	1	RAB15	
SIGIRR	1	SIGIRR	
TBC1D19	1	TBC1D19	
TNFRSF12A	1	TNFRSF12A	
DRAM1	1	DRAM1	
GPR176	1	GPR176	
TCTA	1	TCTA	
CALY	1	CALY	
MESP1	1	MESP1	
BOLA3-DT	1	BOLA3-AS1	
PHKA2	1	PHKA2	
VAT1	1	VAT1	
TES	1	TES	
STRIP2	1	STRIP2	
S100A6	1	S100A6	
CYB561	1	CYB561	
CYP4X1	1	CYP4X1	
KPNA2	1	KPNA2	
MFSD9	1	MFSD9	
TINAGL1	1	TINAGL1	
TRNP1	1	TRNP1	
SLC35F4	1	SLC35F4	
SMIM10L1	1	SMIM10L1	
ATL3	1	ATL3	
OAS1	1	OAS1	
UNC13B	1	UNC13B	
TMEM44	1	TMEM44	
SLC52A2	1	SLC52A2	
SOX18	1	SOX18	
UBOX5	1	UBOX5	
IL10RA	1	IL10RA	
CENPE	1	CENPE	
CDR2L	1	CDR2L	
LGALS3BP	1	LGALS3BP	
NDUFAF4	1	NDUFAF4	
LDHD	1	LDHD	
SERPINB8	1	SERPINB8	
APLNR	1	APLNR	
UNC5C	1	UNC5C	
GARS1	1	GARS	
C20orf27	1	C20orf27	
SLC49A3	1	SLC49A3	
LMO2	1	LMO2	
ITM2A	1	ITM2A	
METTL22	1	METTL22	
MBNL3	1	MBNL3	
EML2	1	EML2	
FTSJ1	1	FTSJ1	
EOLA1	1	CXorf40A	
CEMIP2	1	CEMIP2	
SCML1	1	SCML1	
ANGPT2	1	ANGPT2	
NRN1L	1	NRN1L	
NSUN6	1	NSUN6	
TPCN2	1	TPCN2	
GABRG3	1	GABRG3	
P2RX6	1	P2RX6	
CCDC24	1	CCDC24	
PID1	1	PID1	
GREM2	1	GREM2	
ITGA1	1	ITGA1	
SNX25	1	SNX25	
SOX17	1	SOX17	
APOLD1	1	APOLD1	
VSTM2A	1	VSTM2A	
TUBA1C	1	TUBA1C	
BTBD3	1	BTBD3	
RHOJ	1	RHOJ	
TMEM186	1	TMEM186	
CYP2E1	1	CYP2E1	
RDH10	1	RDH10	
C17orf107	1	C17orf107	
NANS	1	NANS	
EEF1A2	1	EEF1A2	
PLP2	1	PLP2	
ZNF226	1	ZNF226	
PTPN3	1	PTPN3	
OXR1	1	OXR1	
DTX3L	1	DTX3L	
SLX9	1	FAM207A	
CBFA2T3	1	CBFA2T3	
PLAAT1	1	PLAAT1	
MBTPS2	1	MBTPS2	
RPH3A	1	RPH3A	
SGMS2	1	SGMS2	
S100A10	1	S100A10	
P2RX5	1	P2RX5	
SLC6A12	1	SLC6A12	
MGST2	1	MGST2	
EIF2AK3	1	EIF2AK3	
PEAR1	1	PEAR1	
PDIA4	1	PDIA4	
STN1	1	STN1	
TGFBI	1	TGFBI	
SCN3B	1	SCN3B	
SIL1	1	SIL1	
RPP25L	1	RPP25L	
POLR3G	1	POLR3G	
TBC1D22A	1	TBC1D22A	
CD163	1	CD163	
GMPPB	1	GMPPB	
SYBU	1	SYBU	
EAF1	1	EAF1	
PECAM1	1	PECAM1	
NDRG4	1	NDRG4	
TMEM143	1	TMEM143	
GNG11	1	GNG11	
CYB5R1	1	CYB5R1	
TNFSF10	1	TNFSF10	
DHDDS	1	DHDDS	
WARS1	1	WARS	
CCN2	1	CCN2	
SLC7A1	1	SLC7A1	
SLC7A5	1	SLC7A5	
PPP1R1A	1	PPP1R1A	
DCLK1	1	DCLK1	
TUBA8	1	TUBA8	
JMJD4	1	JMJD4	
RCC2	1	RCC2	
GPR150	1	GPR150	
DNAJC22	1	DNAJC22	
FBXO42	1	FBXO42	
EOLA2	1	CXorf40B	
INSYN1	1	INSYN1	
CRELD1	1	CRELD1	
COX19	1	COX19	
KLHL17	1	KLHL17	
TVP23A	1	TVP23A	
EHD4	1	EHD4	
PIM2	1	PIM2	
MUC12	1	MUC12	
SMIM10L2A	1	SMIM10L2A	
HOPX	1	HOPX	
SLC39A8	1	SLC39A8	
HID1	1	HID1	
JAG1	1	JAG1	
ACAD10	1	ACAD10	
DLGAP3	1	DLGAP3	
EPHB1	1	EPHB1	
WDR45	1	WDR45	
PCAT19	1	PCAT19	
NPB	1	NPB	
AQP11	1	AQP11	
YJEFN3	1	YJEFN3	
CCNE1	1	CCNE1	
ADGRA2	1	ADGRA2	
DUSP11	1	DUSP11	
WDR54	1	WDR54	
A1BG-AS1	1	A1BG-AS1	
DNASE1L1	1	DNASE1L1	
SNX16	1	SNX16	
STARD3NL	1	STARD3NL	
LY6H	1	LY6H	
FHOD3	1	FHOD3	
ZNF222	1	ZNF222	
GPR89A	1	GPR89A	
LINC-PINT	1	LINC-PINT	
TMEM87B	1	TMEM87B	
CRADD	1	CRADD	
RAP1GAP2	1	RAP1GAP2	
CCM2L	1	CCM2L	
HLA-DPA1	1	HLA-DPA1	
TTC9C	1	TTC9C	
ERO1B	1	ERO1B	
SESN3	1	SESN3	
CYSTM1	1	CYSTM1	
RIMKLA	1	RIMKLA	
CCDC184	1	CCDC184	
SUCO	1	SUCO	
LINC01547	1	LINC01547	
ISG15	1	ISG15	
SSR2	1	SSR2	
MEG3	1	MEG3	
RRAS2	1	RRAS2	
OXSM	1	OXSM	
EIF2B2	1	EIF2B2	
BTN3A1	1	BTN3A1	
ATP2C1	1	ATP2C1	
PREB	1	PREB	
TM4SF1	1	TM4SF1	
RTN2	1	RTN2	
SLC2A6	1	SLC2A6	
TNKS	1	TNKS	
SLC2A3	1	SLC2A3	
OPRK1	1	OPRK1	
GBA2	1	GBA2	
ASTN2	1	ASTN2	
SEC22A	1	SEC22A	
NIPAL3	1	NIPAL3	
UNC80	1	UNC80	
PHLDB2	1	PHLDB2	
STRC	1	STRC	
KANK3	1	KANK3	
CDC25A	1	CDC25A	
GPER1	1	GPER1	
GRM1	1	GRM1	
TMEM63B	1	TMEM63B	
CHMP1B	1	CHMP1B	
TEAD2	1	TEAD2	
TMEM263	1	TMEM263	
KCTD6	1	KCTD6	
PDE5A	1	PDE5A	
HTATIP2	1	HTATIP2	
UNC13C	1	UNC13C	
MROH1	1	MROH1	
LDHA	1	LDHA	
APBB3	1	APBB3	
SLC25A35	1	SLC25A35	
CHAC2	1	CHAC2	
THOC6	1	THOC6	
NECTIN2	1	NECTIN2	
NEFH	1	NEFH	
RCSD1	1	RCSD1	
GPR89B	1	GPR89B	
SLC17A5	1	SLC17A5	
SEC61A1	1	SEC61A1	
BCL2L13	1	BCL2L13	
EGFL8	1	EGFL8	
TRAPPC1	1	TRAPPC1	
CD274	1	CD274	
PTGER1	1	PTGER1	
CD99	1	CD99	
CHPF	1	CHPF	
GLA	1	GLA	
PINX1	1	PINX1	
CLUL1	1	CLUL1	
TMEM88	1	TMEM88	
GNG4	1	GNG4	
PLPP7	1	PLPP7	
CIBAR2	1	FAM92B	
ACTR10	1	ACTR10	
CELSR3	1	CELSR3	
DNAJC10	1	DNAJC10	
TMEM120A	1	TMEM120A	
TMEM182	1	TMEM182	
PPAN	1	PPAN	
C1S	1	C1S	
GPR153	1	GPR153	
MFSD1	1	MFSD1	
SPRYD4	1	SPRYD4	
SND1	1	SND1	
PARD6G	1	PARD6G	
ATG4A	1	ATG4A	
MAD2L2	1	MAD2L2	
MAP3K8	1	MAP3K8	
CCDC86	1	CCDC86	
MVP	1	MVP	
TSPYL5	1	TSPYL5	
TRIM58	1	TRIM58	
TAFA4	1	TAFA4	
HCN3	1	HCN3	
ENTPD4	1	ENTPD4	
ANKRD34A	1	ANKRD34A	
HLA-DQA1	1	HLA-DQA1	
NLRC5	1	NLRC5	
PRPH2	1	PRPH2	
LYPLA1	1	LYPLA1	
MALT1	1	MALT1	
KCNN1	1	KCNN1	
H4C8	1	HIST1H4H	
APOL2	1	APOL2	
CDKN3	1	CDKN3	
EPHA3	1	EPHA3	
ATF7IP2	1	ATF7IP2	
TBC1D4	1	TBC1D4	
RUNDC3A	1	RUNDC3A	
GALNT14	1	GALNT14	
PCYOX1L	1	PCYOX1L	
UTP15	1	UTP15	
TM7SF2	1	TM7SF2	
TMEM179	1	TMEM179	
GPIHBP1	1	GPIHBP1	
GIMAP5	1	GIMAP5	
CYFIP2	1	CYFIP2	
LMO4	1	LMO4	
TRANK1	1	TRANK1	
DUSP15	1	DUSP15	
TIMM17A	1	TIMM17A	
SPP1	1	SPP1	
DUSP23	1	DUSP23	
MCFD2	1	MCFD2	
DHRS7B	1	DHRS7B	
ZDHHC23	1	ZDHHC23	
TUBA4A	1	TUBA4A	
CLEC14A	1	CLEC14A	
SMIM18	1	SMIM18	
SLC35B1	1	SLC35B1	
LRFN2	1	LRFN2	
PANX1	1	PANX1	
AIRE	1	AIRE	
GRK6	1	GRK6	
FRAS1	1	FRAS1	
NME1	1	NME1	
DLGAP2	1	DLGAP2	
ASL	1	ASL	
RELL2	1	RELL2	
CTSD	1	CTSD	
PRUNE2	1	PRUNE2	
CACNB1	1	CACNB1	
PDE1C	1	PDE1C	
CLEC3B	1	CLEC3B	
CYP2R1	1	CYP2R1	
DLST	1	DLST	
LZTS1	1	LZTS1	
NUCB2	1	NUCB2	
SDC2	1	SDC2	
IL13RA2	1	IL13RA2	
EIF2B3	1	EIF2B3	
GALE	1	GALE	
EGR3	1	EGR3	
GFPT1	1	GFPT1	
DYNLT3	1	DYNLT3	
GMDS	1	GMDS	
CDK5R2	1	CDK5R2	
ARMC9	1	ARMC9	
MSRA	1	MSRA	
PFN2	1	PFN2	
STMN1	1	STMN1	
SPHK2	1	SPHK2	
MFSD11	1	MFSD11	
IMPDH1	1	IMPDH1	
RNF175	1	RNF175	
KCNC4	1	KCNC4	
VSTM5	1	VSTM5	
NECAB3	1	NECAB3	
LINC02352	1	LINC02352	
ISOC2	1	ISOC2	
IFITM2	1	IFITM2	
SCG5	1	SCG5	
ARHGDIG	1	ARHGDIG	
C19orf47	1	C19orf47	
ADAM28	1	ADAM28	
MSTO1	1	MSTO1	
LINC02802	1	LINC02802	
PNPLA7	1	PNPLA7	
CPLX1	1	CPLX1	
CLSTN2	1	CLSTN2	
MPEG1	1	MPEG1	
GPCPD1	1	GPCPD1	
SLC35G2	1	SLC35G2	
SLC7A8	1	SLC7A8	
TMEM214	1	TMEM214	
IFITM10	1	IFITM10	
ALDH1L2	1	ALDH1L2	
C11orf80	1	C11orf80	
RPN1	1	RPN1	
ADPRM	1	ADPRM	
ARID3A	1	ARID3A	
SEC61G	1	SEC61G	
INA	1	INA	
HERPUD1	1	HERPUD1	
NMNAT3	1	NMNAT3	
CCDC136	1	CCDC136	
SYT9	1	SYT9	
GNG3	1	GNG3	
EDEM2	1	EDEM2	
SLC44A5	1	SLC44A5	
DOK4	1	DOK4	
JCAD	1	JCAD	
ATP8A2	1	ATP8A2	
ELAVL2	1	ELAVL2	
NSG1	1	NSG1	
PIM1	1	PIM1	
SLC2A1	1	SLC2A1	
SUSD4	1	SUSD4	
UBASH3B	1	UBASH3B	
DRAXIN	1	DRAXIN	
ARC	1	ARC	
OTUD3	1	OTUD3	
SLC4A7	1	SLC4A7	
KCNB2	1	KCNB2	
CYB5R4	1	CYB5R4	
DCAF4	1	DCAF4	
CDK7	1	CDK7	
SLCO2B1	1	SLCO2B1	
SH3PXD2A	1	SH3PXD2A	
IKBIP	1	IKBIP	
LINC00205	1	LINC00205	
MRPL37	1	MRPL37	
EXTL1	1	EXTL1	
SLC50A1	1	SLC50A1	
ZSCAN1	1	ZSCAN1	
FIG4	1	FIG4	
TSPAN13	1	TSPAN13	
SOX7	1	SOX7	
SPR	1	SPR	
DNAJC12	1	DNAJC12	
C18orf21	1	C18orf21	
SDSL	1	SDSL	
APRT	1	APRT	
