rn	variable	value
x121_ARH_PVp_Tbx3_Glut	X1	-0.119184594305905
x112_DMH_LHA_Gsx1_Gaba	X1	-0.0860748368845537
x075_PVa_ARH_Six3_Dopa_Gaba	X1	-0.0684194175608916
x115_TMd_Foxd2_Gaba	X1	-0.102194816381003
x125_LHA_Pmch_Glut	X1	-0.0621236333144802
x101_PVpo_VMPO_SFO_Tbr1_Glut	X1	-0.0596618149401768
x106_PVR_Six3_Gaba	X1	-0.0238489130317931
x109_SBPV_PVi_Six3_Gaba	X1	-0.0368370761705966
x290_Tanycyte_NN	X10	-0.432710185759809
x291_Ependymal_NN	X10	-0.347907591961347
x302_Microglia_NN	X10	-0.37793838343213
x303_BAM_NN	X10	-0.356069024479869
x298_VLMC_NN	X10	-0.424479742906665
x299_Peri_NN	X10	-0.406889281622559
x300_SMC_NN	X10	-0.396617007211662
x301_Endo_NN	X10	-0.413030959961099
x295_Oligo_NN	X10	-0.338454034144207
x286_Astro_NT_NN	X10	-0.399267540755924
x294_OPC_NN	X10	-0.267565242420804
x135_AHN_RCH_TU_SBPV_Otp_Glut	X10	0.334661968243491
x140_PH_Pitx2_Glut	X10	0.347922303546267
x127_PVH_LHA_Barhl2_Glut	X10	0.321637885101963
x138_STN_PSTN_Pitx2_Glut	X10	0.318344881895431
x108_AHN_SBPV_Gaba	X10	0.381539452226267
x111_ZI_Pax6_Gaba	X10	0.362928207397615
x103_MPO_LPO_Lhx8_Gaba	X10	0.341867486152964
x110_AHN_Onecut3_Gaba	X10	0.354601937440481
x107_PVH_Six3_Prox1_Gaba	X10	0.328368964943731
x113_PVHd_DMH_Lhx6_Gaba	X10	0.293957721304199
x126_LGv_Otx2_Gaba	X10	0.304091058103248
x047_NDB_SI_MA_STRv_Lhx8_Gaba	X10	0.274867082569885
x128_ADP_MPO_Trp73_Glut	X10	0.284991240184452
x159_SPA_SPFm_SPFp_POL_PIL_PoT_Glut	X10	0.272774014533382
x142_PH_LHA_Foxb1_Glut	X10	0.297411490050044
x129_SI_MA_LPO_Skor1_Glut	X10	0.280628711059226
x180_MB_HB_Lhx1_Glut	X10	0.286704875550954
x116_PVpo_VMPO_MPN_Hmx2_Gaba	X10	0.282304891628471
x118_MPO_MPN_Glut	X10	0.256400395563744
x114_TU_ARH_Otp_Six6_Gaba	X10	0.177821437553727
x119_DMH_Hmx2_Glut	X10	0.214946326291425
x134_PVa_AHN_LHA_Otp_Glut	X10	0.228109809449934
x123_VMH_Fezf1_Glut	X10	0.295201516551625
x139_PM_Pitx2_Glut	X10	0.294400869898613
x084_MEA_BST_Lhx6_Sp9_Gaba	X10	0.296937354355721
x106a_BST_MPN_Six3_Gaba	X10	0.307278795377029
x117_DMH_Hmx2_Gaba	X10	0.35181804532285
x137_PH_ant_Otp_Glut	X10	0.285965616823184
x102_SI_MPO_LPO_Lhx8_Gaba	X10	0.313504772926597
x104_BST_MPN_Lhx6_Zfhx3_Gaba	X10	0.300099264630485
x124_VMH_Nr5a1_Glut	X10	0.225873095926341
x083_MEA_BST_Sox6_Gaba	X10	0.240603673466317
x097_PVHd_Gsc_Gaba	X10	0.228529434778302
x092_AAA_BST_Six3_Meis2_Gaba	X10	0.235918180922246
x093_ACB_BST_FS_D1_Gaba	X10	0.242637614952047
x080_GPi_Skor1_Gaba_Glut	X10	0.20956766896563
x214_LGv_SPFp_SPFm_Gata3_Gaba	X10	0.188501214372034
x049_PAL_STR_Gaba_Chol	X10	0.205424485761774
x081_RT_ZI_Gnb3_Gaba	X10	0.224830545048625
x105_BST_Tac2_Gaba	X10	0.26085790619793
x096_SI_MA_NDB_Six3_Meis2_Gaba	X10	0.268240590395011
x143_PM_LHA_Foxb1_Glut	X10	0.2520787839778
x148_PH_SUM_Foxa1_Glut	X10	0.208234872544213
x149_IPN_IF_RL_Foxa1_Glut	X10	0.224181977385099
x054_STR_PAL_Chst9_Gaba	X10	0.0177846313312556
x076_PMv_TMv_Tbx3_Hist_Gaba	X10	0.0384033651304672
x136_PVH_PVHd_SO_Otp_Glut	X10	-0.0196090012022987
x082_SCH_Gaba	X10	-0.034712279028836
x120_ARH_PVp_Tbx3_Gaba	X10	0.0270175719091894
x087_DMH_Prdm13_Gaba	X10	0.0796506624270673
x088_DMH_Nkx2_4_Glut	X10	0.00345962710328252
x046_Sst_Chodl_Gaba	X10	0.141180636026085
x045_STRv_Lhx8_Gaba	X10	0.155586169570809
x090_SI_MA_NDB_Ebf1_Bnc2_Gaba	X10	0.145890732547262
x100_MS_SF_Bsx_Glut	X10	0.181478729351263
x213_PRT_Tcf7l2_Gaba	X10	0.145561192323613
x133_LHA_MEA_Otp_Glut	X10	0.198471240130639
x147_PH_an_Pitx2_Glut	X10	0.172479265672901
x070_RE_Xi_Nox4_Glut	X10	0.185199937225811
x067_PVT_PT_Ntrk1_Glut	X10	0.155548884961768
x048_GPe_Sox6_Cyp26b1_Gaba	X10	0.173466963594249
x250_SNc_VTA_RAmb_Foxa1_Dopa	X10	0.169394006107986
x069_TH_Prkcd_Grin2c_Glut	X10	0.0922061974693556
x073_MM_ant_Foxb1_Glut	X10	0.0942361718219115
x074_MM_Foxb1_Glut	X10	0.0857761952699798
x086_MEA_BST_Lhx6_Nfib_Gaba	X10	0.15591642706056
x132_MEA_BST_Otp_Glut	X10	0.141737261892059
x122_DMH_LHA_Vgll2_Glut	X10	0.103082831542029
x121_ARH_PVp_Tbx3_Glut	X10	0.0683576548134724
x112_DMH_LHA_Gsx1_Gaba	X10	0.108823941131252
x075_PVa_ARH_Six3_Dopa_Gaba	X10	0.110530435864688
x115_TMd_Foxd2_Gaba	X10	0.0858871937381689
x125_LHA_Pmch_Glut	X10	0.173190123264221
x101_PVpo_VMPO_SFO_Tbr1_Glut	X10	0.155626584428643
x106_PVR_Six3_Gaba	X10	0.163584913263945
x109_SBPV_PVi_Six3_Gaba	X10	0.200622484508358
x290_Tanycyte_NN	X11	0.259457584008499
x291_Ependymal_NN	X11	0.205442463094589
x302_Microglia_NN	X11	0.259093986083272
x303_BAM_NN	X11	0.256376940779805
x298_VLMC_NN	X11	0.265814509686338
x299_Peri_NN	X11	0.241687499393457
x300_SMC_NN	X11	0.268950267652272
x301_Endo_NN	X11	0.269371272948471
x295_Oligo_NN	X11	0.534194518396091
x286_Astro_NT_NN	X11	0.300790263383026
x294_OPC_NN	X11	0.274009840417266
x135_AHN_RCH_TU_SBPV_Otp_Glut	X11	-0.272901772090453
x140_PH_Pitx2_Glut	X11	-0.283312876612912
x127_PVH_LHA_Barhl2_Glut	X11	-0.260634667197031
x138_STN_PSTN_Pitx2_Glut	X11	-0.267326493542086
x108_AHN_SBPV_Gaba	X11	-0.271030666352101
x111_ZI_Pax6_Gaba	X11	-0.266216337890908
x103_MPO_LPO_Lhx8_Gaba	X11	-0.242711884248503
x110_AHN_Onecut3_Gaba	X11	-0.247313412326683
x107_PVH_Six3_Prox1_Gaba	X11	-0.230563279845985
x113_PVHd_DMH_Lhx6_Gaba	X11	-0.213278794761007
x126_LGv_Otx2_Gaba	X11	-0.211657165239567
x047_NDB_SI_MA_STRv_Lhx8_Gaba	X11	-0.197292498617666
x128_ADP_MPO_Trp73_Glut	X11	-0.203626117968186
x159_SPA_SPFm_SPFp_POL_PIL_PoT_Glut	X11	-0.206115445084271
x142_PH_LHA_Foxb1_Glut	X11	-0.239277982714737
x129_SI_MA_LPO_Skor1_Glut	X11	-0.236670902459669
x180_MB_HB_Lhx1_Glut	X11	-0.23732998196482
x116_PVpo_VMPO_MPN_Hmx2_Gaba	X11	-0.242940994427962
x118_MPO_MPN_Glut	X11	-0.234591403858983
x114_TU_ARH_Otp_Six6_Gaba	X11	-0.199691479960432
x119_DMH_Hmx2_Glut	X11	-0.180911627996892
x134_PVa_AHN_LHA_Otp_Glut	X11	-0.212364017105626
x123_VMH_Fezf1_Glut	X11	-0.260229459531587
x139_PM_Pitx2_Glut	X11	-0.262835516344997
x084_MEA_BST_Lhx6_Sp9_Gaba	X11	-0.255667513397497
x106a_BST_MPN_Six3_Gaba	X11	-0.257398780685034
x117_DMH_Hmx2_Gaba	X11	-0.287982301269475
x137_PH_ant_Otp_Glut	X11	-0.23179034127296
x102_SI_MPO_LPO_Lhx8_Gaba	X11	-0.257099563259814
x104_BST_MPN_Lhx6_Zfhx3_Gaba	X11	-0.215258649082533
x124_VMH_Nr5a1_Glut	X11	-0.200167872154628
x083_MEA_BST_Sox6_Gaba	X11	-0.180060246932184
x097_PVHd_Gsc_Gaba	X11	-0.180003884804958
x092_AAA_BST_Six3_Meis2_Gaba	X11	-0.174219065048875
x093_ACB_BST_FS_D1_Gaba	X11	-0.182933862929439
x080_GPi_Skor1_Gaba_Glut	X11	-0.137500609161852
x214_LGv_SPFp_SPFm_Gata3_Gaba	X11	-0.132980287288768
x049_PAL_STR_Gaba_Chol	X11	-0.157914594142943
x081_RT_ZI_Gnb3_Gaba	X11	-0.159074356866827
x105_BST_Tac2_Gaba	X11	-0.232418006964417
x096_SI_MA_NDB_Six3_Meis2_Gaba	X11	-0.195192181256702
x143_PM_LHA_Foxb1_Glut	X11	-0.216568414876303
x148_PH_SUM_Foxa1_Glut	X11	-0.183434583783924
x149_IPN_IF_RL_Foxa1_Glut	X11	-0.193659537658984
x054_STR_PAL_Chst9_Gaba	X11	-0.0153649193826031
x076_PMv_TMv_Tbx3_Hist_Gaba	X11	-0.0438508608199616
x136_PVH_PVHd_SO_Otp_Glut	X11	-0.056659189824435
x082_SCH_Gaba	X11	0.0383892623167528
x120_ARH_PVp_Tbx3_Gaba	X11	-0.07759171482363
x087_DMH_Prdm13_Gaba	X11	-0.0587352783342658
x088_DMH_Nkx2_4_Glut	X11	-0.0109947630449077
x046_Sst_Chodl_Gaba	X11	-0.128520570998353
x045_STRv_Lhx8_Gaba	X11	-0.126247049262515
x090_SI_MA_NDB_Ebf1_Bnc2_Gaba	X11	-0.127496257007601
x100_MS_SF_Bsx_Glut	X11	-0.15834735046678
x213_PRT_Tcf7l2_Gaba	X11	-0.120418963534522
x133_LHA_MEA_Otp_Glut	X11	-0.179290752908451
x147_PH_an_Pitx2_Glut	X11	-0.161847762541925
x070_RE_Xi_Nox4_Glut	X11	-0.117305186645678
x067_PVT_PT_Ntrk1_Glut	X11	-0.113924489357497
x048_GPe_Sox6_Cyp26b1_Gaba	X11	-0.12472045941929
x250_SNc_VTA_RAmb_Foxa1_Dopa	X11	-0.140069682947237
x069_TH_Prkcd_Grin2c_Glut	X11	-0.0485258536489213
x073_MM_ant_Foxb1_Glut	X11	-0.0609137996880366
x074_MM_Foxb1_Glut	X11	-0.0468316824543263
x086_MEA_BST_Lhx6_Nfib_Gaba	X11	-0.111622789108116
x132_MEA_BST_Otp_Glut	X11	-0.124806671076994
x122_DMH_LHA_Vgll2_Glut	X11	-0.125486784183472
x121_ARH_PVp_Tbx3_Glut	X11	-0.112834565234527
x112_DMH_LHA_Gsx1_Gaba	X11	-0.137125908167445
x075_PVa_ARH_Six3_Dopa_Gaba	X11	-0.100743584358402
x115_TMd_Foxd2_Gaba	X11	-0.0887896866838748
x125_LHA_Pmch_Glut	X11	-0.160347072744302
x101_PVpo_VMPO_SFO_Tbr1_Glut	X11	-0.152336952309296
x106_PVR_Six3_Gaba	X11	-0.121567365031124
x109_SBPV_PVi_Six3_Gaba	X11	-0.165014667946916
x290_Tanycyte_NN	X12	0.323340675326613
x291_Ependymal_NN	X12	0.264490344879097
x302_Microglia_NN	X12	0.360651317533878
x303_BAM_NN	X12	0.335200072038054
x298_VLMC_NN	X12	0.452335394470932
x299_Peri_NN	X12	0.434199322072085
x300_SMC_NN	X12	0.420665924427831
x301_Endo_NN	X12	0.468281134682173
x295_Oligo_NN	X12	0.115204359139575
x286_Astro_NT_NN	X12	0.204830181604253
x294_OPC_NN	X12	0.126617678089837
x135_AHN_RCH_TU_SBPV_Otp_Glut	X12	-0.257316728364888
x140_PH_Pitx2_Glut	X12	-0.25365154780829
x127_PVH_LHA_Barhl2_Glut	X12	-0.233766624351822
x138_STN_PSTN_Pitx2_Glut	X12	-0.244892787072924
x108_AHN_SBPV_Gaba	X12	-0.332978230352338
x111_ZI_Pax6_Gaba	X12	-0.27339491280829
x103_MPO_LPO_Lhx8_Gaba	X12	-0.274704699793644
x110_AHN_Onecut3_Gaba	X12	-0.294489632798736
x107_PVH_Six3_Prox1_Gaba	X12	-0.2831203105048
x113_PVHd_DMH_Lhx6_Gaba	X12	-0.252252630669086
x126_LGv_Otx2_Gaba	X12	-0.228470236557678
x047_NDB_SI_MA_STRv_Lhx8_Gaba	X12	-0.249514595553214
x128_ADP_MPO_Trp73_Glut	X12	-0.23025886900027
x159_SPA_SPFm_SPFp_POL_PIL_PoT_Glut	X12	-0.180941885211415
x142_PH_LHA_Foxb1_Glut	X12	-0.225138530491866
x129_SI_MA_LPO_Skor1_Glut	X12	-0.203960586390475
x180_MB_HB_Lhx1_Glut	X12	-0.173666965703042
x116_PVpo_VMPO_MPN_Hmx2_Gaba	X12	-0.209365627042936
x118_MPO_MPN_Glut	X12	-0.158661820150283
x114_TU_ARH_Otp_Six6_Gaba	X12	-0.148710432171954
x119_DMH_Hmx2_Glut	X12	-0.143831132717085
x134_PVa_AHN_LHA_Otp_Glut	X12	-0.168113399178258
x123_VMH_Fezf1_Glut	X12	-0.233712177375349
x139_PM_Pitx2_Glut	X12	-0.225963769957821
x084_MEA_BST_Lhx6_Sp9_Gaba	X12	-0.191733486576173
x106a_BST_MPN_Six3_Gaba	X12	-0.215435678935759
x117_DMH_Hmx2_Gaba	X12	-0.265860090877519
x137_PH_ant_Otp_Glut	X12	-0.22617512789773
x102_SI_MPO_LPO_Lhx8_Gaba	X12	-0.256499981930819
x104_BST_MPN_Lhx6_Zfhx3_Gaba	X12	-0.256952903383096
x124_VMH_Nr5a1_Glut	X12	-0.195530401043307
x083_MEA_BST_Sox6_Gaba	X12	-0.162686613147375
x097_PVHd_Gsc_Gaba	X12	-0.146819323491678
x092_AAA_BST_Six3_Meis2_Gaba	X12	-0.163699177455187
x093_ACB_BST_FS_D1_Gaba	X12	-0.207781473041381
x080_GPi_Skor1_Gaba_Glut	X12	-0.170545125173417
x214_LGv_SPFp_SPFm_Gata3_Gaba	X12	-0.149238430394013
x049_PAL_STR_Gaba_Chol	X12	-0.170962611879705
x081_RT_ZI_Gnb3_Gaba	X12	-0.183851719994524
x105_BST_Tac2_Gaba	X12	-0.178049108199238
x096_SI_MA_NDB_Six3_Meis2_Gaba	X12	-0.220158249233376
x143_PM_LHA_Foxb1_Glut	X12	-0.188160669356848
x148_PH_SUM_Foxa1_Glut	X12	-0.13593917115074
x149_IPN_IF_RL_Foxa1_Glut	X12	-0.152967448120713
x054_STR_PAL_Chst9_Gaba	X12	0.0170436909463597
x076_PMv_TMv_Tbx3_Hist_Gaba	X12	-0.0482674001872269
x136_PVH_PVHd_SO_Otp_Glut	X12	-0.0146293117621338
x082_SCH_Gaba	X12	0.00879340816712398
x120_ARH_PVp_Tbx3_Gaba	X12	-0.0210014607381116
x087_DMH_Prdm13_Gaba	X12	-0.0845755633401466
x088_DMH_Nkx2_4_Glut	X12	-0.037652766196863
x046_Sst_Chodl_Gaba	X12	-0.0506581016971633
x045_STRv_Lhx8_Gaba	X12	-0.0716030773493574
x090_SI_MA_NDB_Ebf1_Bnc2_Gaba	X12	-0.0763092759932811
x100_MS_SF_Bsx_Glut	X12	-0.0786073138537918
x213_PRT_Tcf7l2_Gaba	X12	-0.079860750517882
x133_LHA_MEA_Otp_Glut	X12	-0.0954346972247379
x147_PH_an_Pitx2_Glut	X12	-0.0969229810912822
x070_RE_Xi_Nox4_Glut	X12	-0.140246081124624
x067_PVT_PT_Ntrk1_Glut	X12	-0.116029719450505
x048_GPe_Sox6_Cyp26b1_Gaba	X12	-0.132753915248826
x250_SNc_VTA_RAmb_Foxa1_Dopa	X12	-0.0727435695550605
x069_TH_Prkcd_Grin2c_Glut	X12	-0.108877460439088
x073_MM_ant_Foxb1_Glut	X12	-0.114573525723831
x074_MM_Foxb1_Glut	X12	-0.119503487449143
x086_MEA_BST_Lhx6_Nfib_Gaba	X12	-0.128744037018687
x132_MEA_BST_Otp_Glut	X12	-0.0641292044215843
x122_DMH_LHA_Vgll2_Glut	X12	-0.072806826013377
x121_ARH_PVp_Tbx3_Glut	X12	-0.0348916314697151
x112_DMH_LHA_Gsx1_Gaba	X12	-0.0958713316628524
x075_PVa_ARH_Six3_Dopa_Gaba	X12	-0.085839112004257
x115_TMd_Foxd2_Gaba	X12	-0.0918028981849144
x125_LHA_Pmch_Glut	X12	-0.122832740285288
x101_PVpo_VMPO_SFO_Tbr1_Glut	X12	-0.089622371263801
x106_PVR_Six3_Gaba	X12	-0.140847956619664
x109_SBPV_PVi_Six3_Gaba	X12	-0.146488790830437
x290_Tanycyte_NN	X13	-0.190383855338284
x291_Ependymal_NN	X13	-0.153434448857141
x302_Microglia_NN	X13	-0.292553586806512
x303_BAM_NN	X13	-0.236103497938365
x298_VLMC_NN	X13	-0.261243218129754
x299_Peri_NN	X13	-0.27958657735437
x300_SMC_NN	X13	-0.251395082459774
x301_Endo_NN	X13	-0.299075703807062
x295_Oligo_NN	X13	-0.291669652262256
x286_Astro_NT_NN	X13	-0.289448439156213
x294_OPC_NN	X13	-0.220932796182325
x135_AHN_RCH_TU_SBPV_Otp_Glut	X13	0.176936847232607
x140_PH_Pitx2_Glut	X13	0.191396483419712
x127_PVH_LHA_Barhl2_Glut	X13	0.162093372760946
x138_STN_PSTN_Pitx2_Glut	X13	0.135304109189297
x108_AHN_SBPV_Gaba	X13	0.190023004694897
x111_ZI_Pax6_Gaba	X13	0.142905434056671
x103_MPO_LPO_Lhx8_Gaba	X13	0.16809541512359
x110_AHN_Onecut3_Gaba	X13	0.182610740282777
x107_PVH_Six3_Prox1_Gaba	X13	0.134238896498896
x113_PVHd_DMH_Lhx6_Gaba	X13	0.115983198925691
x126_LGv_Otx2_Gaba	X13	0.0793633085014124
x047_NDB_SI_MA_STRv_Lhx8_Gaba	X13	0.0858394197125099
x128_ADP_MPO_Trp73_Glut	X13	0.124856498807608
x159_SPA_SPFm_SPFp_POL_PIL_PoT_Glut	X13	0.0710443790888829
x142_PH_LHA_Foxb1_Glut	X13	0.107070229271405
x129_SI_MA_LPO_Skor1_Glut	X13	0.130027047839954
x180_MB_HB_Lhx1_Glut	X13	0.0992580638597892
x116_PVpo_VMPO_MPN_Hmx2_Gaba	X13	0.271311046476265
x118_MPO_MPN_Glut	X13	0.23342644067637
x114_TU_ARH_Otp_Six6_Gaba	X13	0.241836323689333
x119_DMH_Hmx2_Glut	X13	0.221175331788026
x134_PVa_AHN_LHA_Otp_Glut	X13	0.242171062325132
x123_VMH_Fezf1_Glut	X13	0.218464263964816
x139_PM_Pitx2_Glut	X13	0.241784100886363
x084_MEA_BST_Lhx6_Sp9_Gaba	X13	0.160978113288333
x106a_BST_MPN_Six3_Gaba	X13	0.217186349470314
x117_DMH_Hmx2_Gaba	X13	0.32221158124681
x137_PH_ant_Otp_Glut	X13	0.194664762607315
x102_SI_MPO_LPO_Lhx8_Gaba	X13	0.21140371151946
x104_BST_MPN_Lhx6_Zfhx3_Gaba	X13	0.179717221731726
x124_VMH_Nr5a1_Glut	X13	0.144016306910792
x083_MEA_BST_Sox6_Gaba	X13	0.0809497326044321
x097_PVHd_Gsc_Gaba	X13	0.109522793421044
x092_AAA_BST_Six3_Meis2_Gaba	X13	0.122599324402394
x093_ACB_BST_FS_D1_Gaba	X13	0.145110600411303
x080_GPi_Skor1_Gaba_Glut	X13	0.070702537159272
x214_LGv_SPFp_SPFm_Gata3_Gaba	X13	0.0497136026581083
x049_PAL_STR_Gaba_Chol	X13	0.0276248647813945
x081_RT_ZI_Gnb3_Gaba	X13	0.072512218539643
x105_BST_Tac2_Gaba	X13	0.161388241690093
x096_SI_MA_NDB_Six3_Meis2_Gaba	X13	0.151476848350013
x143_PM_LHA_Foxb1_Glut	X13	0.140957544601756
x148_PH_SUM_Foxa1_Glut	X13	0.0662684511736497
x149_IPN_IF_RL_Foxa1_Glut	X13	0.0576541297499408
x054_STR_PAL_Chst9_Gaba	X13	-0.0332846615001159
x076_PMv_TMv_Tbx3_Hist_Gaba	X13	0.0922768123983534
x136_PVH_PVHd_SO_Otp_Glut	X13	0.106985221923145
x082_SCH_Gaba	X13	0.0844918659935242
x120_ARH_PVp_Tbx3_Gaba	X13	0.255291598422825
x087_DMH_Prdm13_Gaba	X13	0.218038755146488
x088_DMH_Nkx2_4_Glut	X13	0.164202900427886
x046_Sst_Chodl_Gaba	X13	0.0302129058398722
x045_STRv_Lhx8_Gaba	X13	0.0178388196593413
x090_SI_MA_NDB_Ebf1_Bnc2_Gaba	X13	0.0237384105949317
x100_MS_SF_Bsx_Glut	X13	0.0626523230123853
x213_PRT_Tcf7l2_Gaba	X13	0.0423983630222322
x133_LHA_MEA_Otp_Glut	X13	0.120373882246107
x147_PH_an_Pitx2_Glut	X13	0.131205409739861
x070_RE_Xi_Nox4_Glut	X13	0.0461667590586992
x067_PVT_PT_Ntrk1_Glut	X13	0.0422295234835143
x048_GPe_Sox6_Cyp26b1_Gaba	X13	0.0655183989650274
x250_SNc_VTA_RAmb_Foxa1_Dopa	X13	0.0504901522948942
x069_TH_Prkcd_Grin2c_Glut	X13	-0.00971757243221814
x073_MM_ant_Foxb1_Glut	X13	0.0256751629829483
x074_MM_Foxb1_Glut	X13	0.028260159385184
x086_MEA_BST_Lhx6_Nfib_Gaba	X13	0.121702355280058
x132_MEA_BST_Otp_Glut	X13	0.0563006067209142
x122_DMH_LHA_Vgll2_Glut	X13	0.165843144155281
x121_ARH_PVp_Tbx3_Glut	X13	0.227494979389213
x112_DMH_LHA_Gsx1_Gaba	X13	0.265894403410451
x075_PVa_ARH_Six3_Dopa_Gaba	X13	0.181677968096142
x115_TMd_Foxd2_Gaba	X13	0.226296944294481
x125_LHA_Pmch_Glut	X13	0.143421550760482
x101_PVpo_VMPO_SFO_Tbr1_Glut	X13	0.176833787269771
x106_PVR_Six3_Gaba	X13	0.177865537230221
x109_SBPV_PVi_Six3_Gaba	X13	0.232704541241503
x290_Tanycyte_NN	X14	0.430656493620518
x291_Ependymal_NN	X14	0.399065114889574
x302_Microglia_NN	X14	0.29147151990967
x303_BAM_NN	X14	0.23918286188859
x298_VLMC_NN	X14	0.315870429372575
x299_Peri_NN	X14	0.319050725523986
x300_SMC_NN	X14	0.267352871074918
x301_Endo_NN	X14	0.262031871135675
x295_Oligo_NN	X14	0.184392816734684
x286_Astro_NT_NN	X14	0.437795712148641
x294_OPC_NN	X14	0.263764592190911
x135_AHN_RCH_TU_SBPV_Otp_Glut	X14	-0.250044205172623
