rn	variable	value
x119_DMH_Hmx2_Glut	ARC	0.224632477328072
x134_PVa_AHN_LHA_Otp_Glut	ARC	0.254678137637489
x069_TH_Prkcd_Grin2c_Glut	ARC	-0.00656600916251407
x073_MM_ant_Foxb1_Glut	ARC	0.0281566189320216
x074_MM_Foxb1_Glut	ARC	0.0294537076297151
x086_MEA_BST_Lhx6_Nfib_Gaba	ARC	0.12315930634347
x132_MEA_BST_Otp_Glut	ARC	0.0542927226977981
x101_PVpo_VMPO_SFO_Tbr1_Glut	ARC	0.184381818551524
x106_PVR_Six3_Gaba	ARC	0.185081159677817
x109_SBPV_PVi_Six3_Gaba	ARC	0.244603633151354
x290_Tanycyte_NN	VMH	-0.398686553425338
x291_Ependymal_NN	VMH	-0.312290367321325
x302_Microglia_NN	VMH	-0.326166440555556
x303_BAM_NN	VMH	-0.333722682505901
x299_Peri_NN	VMH	-0.377014026594643
x298_VLMC_NN	VMH	-0.427358000041746
x300_SMC_NN	VMH	-0.402878214232123
x301_Endo_NN	VMH	-0.398313919125715
x295_Oligo_NN	VMH	-0.364345648660052
x286_Astro_NT_NN	VMH	-0.323325428601285
x294_OPC_NN	VMH	-0.226391139921318
x112_DMH_LHA_Gsx1_Gaba	VMH	0.0513794500041223
x122_DMH_LHA_Vgll2_Glut	VMH	0.0993110831143507
x121_ARH_PVp_Tbx3_Glut	VMH	0.053542170566552
x075_PVa_ARH_Six3_Dopa_Gaba	VMH	0.0497112813641144
x115_TMd_Foxd2_Gaba	VMH	0.0235627378454896
x076_PMv_TMv_Tbx3_Hist_Gaba	VMH	-0.0310913694042628
x136_PVH_PVHd_SO_Otp_Glut	VMH	-0.0590778146309454
x054_STR_PAL_Chst9_Gaba	VMH	0.101218160585182
x082_SCH_Gaba	VMH	-0.12125387945336
x087_DMH_Prdm13_Gaba	VMH	0.0109703274316805
x088_DMH_Nkx2_4_Glut	VMH	-0.0105423338268931
x120_ARH_PVp_Tbx3_Gaba	VMH	0.00244719359966998
x116_PVpo_VMPO_MPN_Hmx2_Gaba	VMH	0.237945911446807
x118_MPO_MPN_Glut	VMH	0.275785879226601
x117_DMH_Hmx2_Gaba	VMH	0.275202822949593
x123_VMH_Fezf1_Glut	VMH	0.42926103293219
x139_PM_Pitx2_Glut	VMH	0.366433732708982
x084_MEA_BST_Lhx6_Sp9_Gaba	VMH	0.352776464996206
x106a_BST_MPN_Six3_Gaba	VMH	0.340867989808936
x102_SI_MPO_LPO_Lhx8_Gaba	VMH	0.306103087701798
x127_PVH_LHA_Barhl2_Glut	VMH	0.293922818883629
x140_PH_Pitx2_Glut	VMH	0.379140280446847
x135_AHN_RCH_TU_SBPV_Otp_Glut	VMH	0.343872875999993
x138_STN_PSTN_Pitx2_Glut	VMH	0.347314204913738
x103_MPO_LPO_Lhx8_Gaba	VMH	0.244473345317169
x110_AHN_Onecut3_Gaba	VMH	0.267849737059294
x108_AHN_SBPV_Gaba	VMH	0.315275675182214
x111_ZI_Pax6_Gaba	VMH	0.285276714798219
x104_BST_MPN_Lhx6_Zfhx3_Gaba	VMH	0.271275945981515
x137_PH_ant_Otp_Glut	VMH	0.23406309940191
x105_BST_Tac2_Gaba	VMH	0.29187968101523
x096_SI_MA_NDB_Six3_Meis2_Gaba	VMH	0.251653632745303
x143_PM_LHA_Foxb1_Glut	VMH	0.27469895821299
x107_PVH_Six3_Prox1_Gaba	VMH	0.312237737866671
x113_PVHd_DMH_Lhx6_Gaba	VMH	0.226668480896266
x126_LGv_Otx2_Gaba	VMH	0.275999635003607
x047_NDB_SI_MA_STRv_Lhx8_Gaba	VMH	0.204453884886524
x128_ADP_MPO_Trp73_Glut	VMH	0.207440795097322
x142_PH_LHA_Foxb1_Glut	VMH	0.286228674852659
x159_SPA_SPFm_SPFp_POL_PIL_PoT_Glut	VMH	0.282591040639379
x129_SI_MA_LPO_Skor1_Glut	VMH	0.291078628022482
x180_MB_HB_Lhx1_Glut	VMH	0.291667569351827
x124_VMH_Nr5a1_Glut	VMH	0.407941408287249
x083_MEA_BST_Sox6_Gaba	VMH	0.336607585961906
x097_PVHd_Gsc_Gaba	VMH	0.271126714025598
x092_AAA_BST_Six3_Meis2_Gaba	VMH	0.29669326599797
x093_ACB_BST_FS_D1_Gaba	VMH	0.307912968935522
x049_PAL_STR_Gaba_Chol	VMH	0.174243335180985
x081_RT_ZI_Gnb3_Gaba	VMH	0.147986141820655
x080_GPi_Skor1_Gaba_Glut	VMH	0.129612639083972
x214_LGv_SPFp_SPFm_Gata3_Gaba	VMH	0.143205435753055
x148_PH_SUM_Foxa1_Glut	VMH	0.239961895989594
x149_IPN_IF_RL_Foxa1_Glut	VMH	0.239077386969546
x046_Sst_Chodl_Gaba	VMH	0.13300218978934
x045_STRv_Lhx8_Gaba	VMH	0.139570430120068
x090_SI_MA_NDB_Ebf1_Bnc2_Gaba	VMH	0.153582105199722
x100_MS_SF_Bsx_Glut	VMH	0.167823509176432
x213_PRT_Tcf7l2_Gaba	VMH	0.14300938488793
x133_LHA_MEA_Otp_Glut	VMH	0.222431718836003
x147_PH_an_Pitx2_Glut	VMH	0.158199864369991
x070_RE_Xi_Nox4_Glut	VMH	0.205727478300012
x067_PVT_PT_Ntrk1_Glut	VMH	0.188694553385906
x048_GPe_Sox6_Cyp26b1_Gaba	VMH	0.142724809492384
x250_SNc_VTA_RAmb_Foxa1_Dopa	VMH	0.15538731630797
x125_LHA_Pmch_Glut	VMH	0.163008454967521
x114_TU_ARH_Otp_Six6_Gaba	VMH	0.256400363241631
x119_DMH_Hmx2_Glut	VMH	0.193591804336645
x134_PVa_AHN_LHA_Otp_Glut	VMH	0.189072511104296
x069_TH_Prkcd_Grin2c_Glut	VMH	0.108212834964863
x073_MM_ant_Foxb1_Glut	VMH	0.08223642360481
x074_MM_Foxb1_Glut	VMH	0.0423665066417263
x086_MEA_BST_Lhx6_Nfib_Gaba	VMH	0.170810856982967
x132_MEA_BST_Otp_Glut	VMH	0.214613753097719
x101_PVpo_VMPO_SFO_Tbr1_Glut	VMH	0.101085112582037
x106_PVR_Six3_Gaba	VMH	0.062300203093503
x109_SBPV_PVi_Six3_Gaba	VMH	0.115064072232876
x290_Tanycyte_NN	X1	-0.108863234736676
x291_Ependymal_NN	X1	-0.109774126697273
x302_Microglia_NN	X1	-0.08597542897588
x303_BAM_NN	X1	-0.117569348581502
x299_Peri_NN	X1	-0.0983942520828722
x298_VLMC_NN	X1	-0.153455604543123
x300_SMC_NN	X1	-0.119081226252564
x301_Endo_NN	X1	-0.126571021377776
x295_Oligo_NN	X1	-0.0153995869934415
x286_Astro_NT_NN	X1	0.0268795518320045
x294_OPC_NN	X1	0.0153648787231816
x112_DMH_LHA_Gsx1_Gaba	X1	-0.0643115109549587
x122_DMH_LHA_Vgll2_Glut	X1	-0.0585431380554608
x121_ARH_PVp_Tbx3_Glut	X1	-0.101429091976106
x075_PVa_ARH_Six3_Dopa_Gaba	X1	-0.0564680623397436
x115_TMd_Foxd2_Gaba	X1	-0.0869851877950966
x076_PMv_TMv_Tbx3_Hist_Gaba	X1	-0.0629975566823985
x136_PVH_PVHd_SO_Otp_Glut	X1	-0.118677999006421
x054_STR_PAL_Chst9_Gaba	X1	0.0544010170300941
x082_SCH_Gaba	X1	-0.0708227141320397
x087_DMH_Prdm13_Gaba	X1	-0.0808247592852343
x088_DMH_Nkx2_4_Glut	X1	-0.0961774160855714
x120_ARH_PVp_Tbx3_Gaba	X1	-0.107876597092023
x116_PVpo_VMPO_MPN_Hmx2_Gaba	X1	0.00600438817167697
x118_MPO_MPN_Glut	X1	-0.0132034679690772
x117_DMH_Hmx2_Gaba	X1	0.0250420789199053
x123_VMH_Fezf1_Glut	X1	0.0172228473997687
x139_PM_Pitx2_Glut	X1	-0.00249513318520013
x084_MEA_BST_Lhx6_Sp9_Gaba	X1	0.0933104870858974
x106a_BST_MPN_Six3_Gaba	X1	0.0644279232885873
x102_SI_MPO_LPO_Lhx8_Gaba	X1	0.0730873506866855
x127_PVH_LHA_Barhl2_Glut	X1	0.0892844874907108
x140_PH_Pitx2_Glut	X1	0.0663051250778689
x135_AHN_RCH_TU_SBPV_Otp_Glut	X1	0.0706575185649803
x138_STN_PSTN_Pitx2_Glut	X1	0.08765685193769
x103_MPO_LPO_Lhx8_Gaba	X1	0.123601364853293
x110_AHN_Onecut3_Gaba	X1	0.100600810145022
x108_AHN_SBPV_Gaba	X1	0.119646458361494
x111_ZI_Pax6_Gaba	X1	0.1384245341023
x104_BST_MPN_Lhx6_Zfhx3_Gaba	X1	0.0781136394186128
x137_PH_ant_Otp_Glut	X1	0.0450257187957512
x105_BST_Tac2_Gaba	X1	0.0709575365678902
x096_SI_MA_NDB_Six3_Meis2_Gaba	X1	0.0889610805853495
x143_PM_LHA_Foxb1_Glut	X1	0.0525341937973809
x107_PVH_Six3_Prox1_Gaba	X1	0.134579394314218
x113_PVHd_DMH_Lhx6_Gaba	X1	0.122368232078262
x126_LGv_Otx2_Gaba	X1	0.146681216323319
x047_NDB_SI_MA_STRv_Lhx8_Gaba	X1	0.11283970401899
x128_ADP_MPO_Trp73_Glut	X1	0.0873375397488379
x142_PH_LHA_Foxb1_Glut	X1	0.113905332170459
x159_SPA_SPFm_SPFp_POL_PIL_PoT_Glut	X1	0.108558035253324
x129_SI_MA_LPO_Skor1_Glut	X1	0.0940575863467756
x180_MB_HB_Lhx1_Glut	X1	0.11716647560489
x124_VMH_Nr5a1_Glut	X1	0.0215400490948496
x083_MEA_BST_Sox6_Gaba	X1	0.131302808556316
x097_PVHd_Gsc_Gaba	X1	0.078426228325331
x092_AAA_BST_Six3_Meis2_Gaba	X1	0.0816627993090108
x093_ACB_BST_FS_D1_Gaba	X1	0.0785429286336205
x049_PAL_STR_Gaba_Chol	X1	0.119153351171651
x081_RT_ZI_Gnb3_Gaba	X1	0.112341008519258
x080_GPi_Skor1_Gaba_Glut	X1	0.0947030588238794
x214_LGv_SPFp_SPFm_Gata3_Gaba	X1	0.0789491409554394
x148_PH_SUM_Foxa1_Glut	X1	0.0619193986600096
x149_IPN_IF_RL_Foxa1_Glut	X1	0.0972743055729569
x046_Sst_Chodl_Gaba	X1	0.11271649956742
x045_STRv_Lhx8_Gaba	X1	0.131417780286283
x090_SI_MA_NDB_Ebf1_Bnc2_Gaba	X1	0.140341186887835
x100_MS_SF_Bsx_Glut	X1	0.103727103211257
x213_PRT_Tcf7l2_Gaba	X1	0.0978216894058344
x133_LHA_MEA_Otp_Glut	X1	0.0579116798106205
x147_PH_an_Pitx2_Glut	X1	0.0399252340214776
x070_RE_Xi_Nox4_Glut	X1	0.0571386449025503
x067_PVT_PT_Ntrk1_Glut	X1	0.0446456615013545
x048_GPe_Sox6_Cyp26b1_Gaba	X1	0.0666552055917216
x250_SNc_VTA_RAmb_Foxa1_Dopa	X1	0.071198013598932
x125_LHA_Pmch_Glut	X1	-0.0418143610098434
x114_TU_ARH_Otp_Six6_Gaba	X1	-0.0301305260032074
x119_DMH_Hmx2_Glut	X1	-0.00611041310575628
x134_PVa_AHN_LHA_Otp_Glut	X1	-0.0164418027204742
x069_TH_Prkcd_Grin2c_Glut	X1	0.0431856485241814
x073_MM_ant_Foxb1_Glut	X1	0.0251805785653541
x074_MM_Foxb1_Glut	X1	0.0301956100954471
x086_MEA_BST_Lhx6_Nfib_Gaba	X1	0.037715410956697
x132_MEA_BST_Otp_Glut	X1	0.0639317360889932
x101_PVpo_VMPO_SFO_Tbr1_Glut	X1	-0.039954925808282
x106_PVR_Six3_Gaba	X1	-0.00277693715074928
x109_SBPV_PVi_Six3_Gaba	X1	-0.0119711288925908
x290_Tanycyte_NN	X10	-0.445625621935074
x291_Ependymal_NN	X10	-0.360000421847683
x302_Microglia_NN	X10	-0.391615988542231
x303_BAM_NN	X10	-0.369585128545442
x299_Peri_NN	X10	-0.424481374623201
x298_VLMC_NN	X10	-0.443197112907572
x300_SMC_NN	X10	-0.41875170812706
x301_Endo_NN	X10	-0.432418881291077
x295_Oligo_NN	X10	-0.361081328534837
x286_Astro_NT_NN	X10	-0.414306181445176
x294_OPC_NN	X10	-0.277005596337025
x112_DMH_LHA_Gsx1_Gaba	X10	0.11917547364692
x122_DMH_LHA_Vgll2_Glut	X10	0.116334933100136
x121_ARH_PVp_Tbx3_Glut	X10	0.0794626687097219
x075_PVa_ARH_Six3_Dopa_Gaba	X10	0.120061034802324
x115_TMd_Foxd2_Gaba	X10	0.095271701710744
x076_PMv_TMv_Tbx3_Hist_Gaba	X10	0.036645350082422
x136_PVH_PVHd_SO_Otp_Glut	X10	-0.0147081468706578
x054_STR_PAL_Chst9_Gaba	X10	0.0244736733400197
x082_SCH_Gaba	X10	-0.0333872021833163
x087_DMH_Prdm13_Gaba	X10	0.0863086003005915
x088_DMH_Nkx2_4_Glut	X10	0.0133388467257543
x120_ARH_PVp_Tbx3_Gaba	X10	0.0389908852727116
x116_PVpo_VMPO_MPN_Hmx2_Gaba	X10	0.29898568937662
x118_MPO_MPN_Glut	X10	0.275440518662795
x117_DMH_Hmx2_Gaba	X10	0.369723746600632
x123_VMH_Fezf1_Glut	X10	0.321847920979685
x139_PM_Pitx2_Glut	X10	0.324103279189544
x084_MEA_BST_Lhx6_Sp9_Gaba	X10	0.315960014656777
x106a_BST_MPN_Six3_Gaba	X10	0.330556250902615
x102_SI_MPO_LPO_Lhx8_Gaba	X10	0.331422579936973
x127_PVH_LHA_Barhl2_Glut	X10	0.330035109616978
x140_PH_Pitx2_Glut	X10	0.368350848441625
x135_AHN_RCH_TU_SBPV_Otp_Glut	X10	0.353557451694281
x138_STN_PSTN_Pitx2_Glut	X10	0.335308298903293
x103_MPO_LPO_Lhx8_Gaba	X10	0.348395236071144
x110_AHN_Onecut3_Gaba	X10	0.365599971146976
x108_AHN_SBPV_Gaba	X10	0.39239968123956
x111_ZI_Pax6_Gaba	X10	0.367752119691496
x104_BST_MPN_Lhx6_Zfhx3_Gaba	X10	0.310369193779714
x137_PH_ant_Otp_Glut	X10	0.296710988157022
x105_BST_Tac2_Gaba	X10	0.2766891226664
x096_SI_MA_NDB_Six3_Meis2_Gaba	X10	0.278906141329148
x143_PM_LHA_Foxb1_Glut	X10	0.26951123159097
x107_PVH_Six3_Prox1_Gaba	X10	0.339572241442445
x113_PVHd_DMH_Lhx6_Gaba	X10	0.295073109446377
x126_LGv_Otx2_Gaba	X10	0.31005121204278
x047_NDB_SI_MA_STRv_Lhx8_Gaba	X10	0.274321351580916
x128_ADP_MPO_Trp73_Glut	X10	0.286456289230011
x142_PH_LHA_Foxb1_Glut	X10	0.305135331350376
x159_SPA_SPFm_SPFp_POL_PIL_PoT_Glut	X10	0.280417248906912
x129_SI_MA_LPO_Skor1_Glut	X10	0.289633642989569
x180_MB_HB_Lhx1_Glut	X10	0.292198540871246
x124_VMH_Nr5a1_Glut	X10	0.254401212609133
x083_MEA_BST_Sox6_Gaba	X10	0.257339134015169
x097_PVHd_Gsc_Gaba	X10	0.241597016767286
x092_AAA_BST_Six3_Meis2_Gaba	X10	0.252068305488146
x093_ACB_BST_FS_D1_Gaba	X10	0.259773339506334
x049_PAL_STR_Gaba_Chol	X10	0.205216223906171
x081_RT_ZI_Gnb3_Gaba	X10	0.22393770947992
x080_GPi_Skor1_Gaba_Glut	X10	0.20879101852768
x214_LGv_SPFp_SPFm_Gata3_Gaba	X10	0.189852150122884
x148_PH_SUM_Foxa1_Glut	X10	0.219991461896602
x149_IPN_IF_RL_Foxa1_Glut	X10	0.232525124883755
x046_Sst_Chodl_Gaba	X10	0.139982505764951
x045_STRv_Lhx8_Gaba	X10	0.155768782667618
x090_SI_MA_NDB_Ebf1_Bnc2_Gaba	X10	0.146522934918943
x100_MS_SF_Bsx_Glut	X10	0.188695775539138
x213_PRT_Tcf7l2_Gaba	X10	0.152353498966397
x133_LHA_MEA_Otp_Glut	X10	0.211930780777241
x147_PH_an_Pitx2_Glut	X10	0.183057416643065
x070_RE_Xi_Nox4_Glut	X10	0.194009196529369
x067_PVT_PT_Ntrk1_Glut	X10	0.164886742938545
x048_GPe_Sox6_Cyp26b1_Gaba	X10	0.177005929159595
x250_SNc_VTA_RAmb_Foxa1_Dopa	X10	0.175507906446977
x125_LHA_Pmch_Glut	X10	0.182606734719387
x114_TU_ARH_Otp_Six6_Gaba	X10	0.200329540861314
x119_DMH_Hmx2_Glut	X10	0.234112076555318
x134_PVa_AHN_LHA_Otp_Glut	X10	0.243394553801757
x069_TH_Prkcd_Grin2c_Glut	X10	0.0973506154739128
x073_MM_ant_Foxb1_Glut	X10	0.0935886246169948
x074_MM_Foxb1_Glut	X10	0.082660054706964
x086_MEA_BST_Lhx6_Nfib_Gaba	X10	0.163373849541825
x132_MEA_BST_Otp_Glut	X10	0.152744018215306
x101_PVpo_VMPO_SFO_Tbr1_Glut	X10	0.164528698383546
x106_PVR_Six3_Gaba	X10	0.176073524211569
x109_SBPV_PVi_Six3_Gaba	X10	0.213921207204255
x290_Tanycyte_NN	X11	0.252186563077217
x291_Ependymal_NN	X11	0.200554930739237
x302_Microglia_NN	X11	0.25079119329345
x303_BAM_NN	X11	0.250406917224428
x299_Peri_NN	X11	0.226615360268143
x298_VLMC_NN	X11	0.256612837293289
x300_SMC_NN	X11	0.264370838367264
x301_Endo_NN	X11	0.25996069200924
x295_Oligo_NN	X11	0.543048256448336
x286_Astro_NT_NN	X11	0.292016136517126
x294_OPC_NN	X11	0.266803638303124
x112_DMH_LHA_Gsx1_Gaba	X11	-0.132722030663224
x122_DMH_LHA_Vgll2_Glut	X11	-0.128678089691525
x121_ARH_PVp_Tbx3_Glut	X11	-0.107927857977017
x075_PVa_ARH_Six3_Dopa_Gaba	X11	-0.0974777460585423
x115_TMd_Foxd2_Gaba	X11	-0.0815832122187621
x076_PMv_TMv_Tbx3_Hist_Gaba	X11	-0.0402002323920593
x136_PVH_PVHd_SO_Otp_Glut	X11	-0.0569397979139912
x054_STR_PAL_Chst9_Gaba	X11	-0.0198204821130991
x082_SCH_Gaba	X11	0.0416331316515409
x087_DMH_Prdm13_Gaba	X11	-0.0527290830383224
x088_DMH_Nkx2_4_Glut	X11	-0.00468881757078168
x120_ARH_PVp_Tbx3_Gaba	X11	-0.075445212647423
x116_PVpo_VMPO_MPN_Hmx2_Gaba	X11	-0.241648604058128
x118_MPO_MPN_Glut	X11	-0.234282401456289
x117_DMH_Hmx2_Gaba	X11	-0.285488444574222
x123_VMH_Fezf1_Glut	X11	-0.254935882853564
x139_PM_Pitx2_Glut	X11	-0.262771576480198
x084_MEA_BST_Lhx6_Sp9_Gaba	X11	-0.255894050975355
x106a_BST_MPN_Six3_Gaba	X11	-0.256601959237327
x102_SI_MPO_LPO_Lhx8_Gaba	X11	-0.256813770145188
x127_PVH_LHA_Barhl2_Glut	X11	-0.260988962651112
x140_PH_Pitx2_Glut	X11	-0.282010238398349
x135_AHN_RCH_TU_SBPV_Otp_Glut	X11	-0.274214635704303
x138_STN_PSTN_Pitx2_Glut	X11	-0.2665807624083
x103_MPO_LPO_Lhx8_Gaba	X11	-0.239559952693148
x110_AHN_Onecut3_Gaba	X11	-0.243596356071973
x108_AHN_SBPV_Gaba	X11	-0.265586682914073
x111_ZI_Pax6_Gaba	X11	-0.265484400974395
x104_BST_MPN_Lhx6_Zfhx3_Gaba	X11	-0.209211404756852
x137_PH_ant_Otp_Glut	X11	-0.229964510279105
x105_BST_Tac2_Gaba	X11	-0.229974727858403
x096_SI_MA_NDB_Six3_Meis2_Gaba	X11	-0.193869892750331
x143_PM_LHA_Foxb1_Glut	X11	-0.21590830943947
x107_PVH_Six3_Prox1_Gaba	X11	-0.231421437354881
x113_PVHd_DMH_Lhx6_Gaba	X11	-0.21119689347592
x126_LGv_Otx2_Gaba	X11	-0.21200904559527
x047_NDB_SI_MA_STRv_Lhx8_Gaba	X11	-0.193927026888613
x128_ADP_MPO_Trp73_Glut	X11	-0.203160026823589
x142_PH_LHA_Foxb1_Glut	X11	-0.236632718333542
x159_SPA_SPFm_SPFp_POL_PIL_PoT_Glut	X11	-0.207500550916685
x129_SI_MA_LPO_Skor1_Glut	X11	-0.234905058662726
x180_MB_HB_Lhx1_Glut	X11	-0.236859203913727
x124_VMH_Nr5a1_Glut	X11	-0.197652763011465
x083_MEA_BST_Sox6_Gaba	X11	-0.182881195343322
x097_PVHd_Gsc_Gaba	X11	-0.180075895645906
x092_AAA_BST_Six3_Meis2_Gaba	X11	-0.174191894379506
x093_ACB_BST_FS_D1_Gaba	X11	-0.178448640629073
x049_PAL_STR_Gaba_Chol	X11	-0.157970660847505
x081_RT_ZI_Gnb3_Gaba	X11	-0.157943402764416
x080_GPi_Skor1_Gaba_Glut	X11	-0.137256117973491
x214_LGv_SPFp_SPFm_Gata3_Gaba	X11	-0.130909591128319
x148_PH_SUM_Foxa1_Glut	X11	-0.18759853303514
x149_IPN_IF_RL_Foxa1_Glut	X11	-0.195356197629034
x046_Sst_Chodl_Gaba	X11	-0.130112015343642
x045_STRv_Lhx8_Gaba	X11	-0.131052287385926
x090_SI_MA_NDB_Ebf1_Bnc2_Gaba	X11	-0.127643192493348
x100_MS_SF_Bsx_Glut	X11	-0.161997806933821
x213_PRT_Tcf7l2_Gaba	X11	-0.124424530289749
x133_LHA_MEA_Otp_Glut	X11	-0.180951071763969
x147_PH_an_Pitx2_Glut	X11	-0.162196448885385
x070_RE_Xi_Nox4_Glut	X11	-0.115101030038349
x067_PVT_PT_Ntrk1_Glut	X11	-0.114464095672134
x048_GPe_Sox6_Cyp26b1_Gaba	X11	-0.123491587380103
x250_SNc_VTA_RAmb_Foxa1_Dopa	X11	-0.143356946436924
x125_LHA_Pmch_Glut	X11	-0.15574201267862
x114_TU_ARH_Otp_Six6_Gaba	X11	-0.19610901480344
x119_DMH_Hmx2_Glut	X11	-0.183129463844875
x134_PVa_AHN_LHA_Otp_Glut	X11	-0.210482284743826
x069_TH_Prkcd_Grin2c_Glut	X11	-0.0478222056747411
x073_MM_ant_Foxb1_Glut	X11	-0.0563149438630001
x074_MM_Foxb1_Glut	X11	-0.0418681294285013
x086_MEA_BST_Lhx6_Nfib_Gaba	X11	-0.109584706380445
x132_MEA_BST_Otp_Glut	X11	-0.126269896338355
x101_PVpo_VMPO_SFO_Tbr1_Glut	X11	-0.153674232889381
x106_PVR_Six3_Gaba	X11	-0.120345921519909
x109_SBPV_PVi_Six3_Gaba	X11	-0.163099541150394
x290_Tanycyte_NN	X12	0.309860967954498
x291_Ependymal_NN	X12	0.249806380619636
x302_Microglia_NN	X12	0.343260763218924
x303_BAM_NN	X12	0.324240684574978
x299_Peri_NN	X12	0.413362465120885
x298_VLMC_NN	X12	0.440370831470842
x300_SMC_NN	X12	0.415412407377
x301_Endo_NN	X12	0.45641635793396
x295_Oligo_NN	X12	0.104455589436413
x286_Astro_NT_NN	X12	0.184460792309047
