rn	variable	value
x0413_BST_MPN_Six3_Gaba_4	X1	0.0332270111277836
x0575_PH_LHA_Foxb1_Glut_1	X1	0.0232313582316889
x0182a_NDB_SI_MA_STRv_Lhx8_Gaba_8	X1	0.0583997297518255
x0180_NDB_SI_MA_STRv_Lhx8_Gaba_2	X1	0.081773483257972
x0181_NDB_SI_MA_STRv_Lhx8_Gaba_3	X1	0.0892300976054819
x0599_PH_SUM_Foxa1_Glut_4	X1	0.0538638510951267
x0602_IPN_IF_RL_Foxa1_Glut_1	X1	0.0536010537802144
x0511_ADP_MPO_Trp73_Glut_2	X1	0.0740642650898951
x0179_NDB_SI_MA_STRv_Lhx8_Gaba_1	X1	0.0765069361399873
x0510_ADP_MPO_Trp73_Glut_1	X1	0.0710844603860959
x0456_PVHd_DMH_Lhx6_Gaba_4	X1	0.0881225528466644
x0562_STN_PSTN_Pitx2_Glut_7	X1	0.086507702797778
x0190_PAL_STR_Gaba_Chol_3	X1	0.123857865650717
x0400_MPO_LPO_Lhx8_Gaba_4	X1	0.106760322868913
x0423_PVH_Six3_Prox1_Gaba_3	X1	0.0813748544318213
x0398_MPO_LPO_Lhx8_Gaba_2	X1	0.0836896720752303
x0446_ZI_Pax6_Gaba_5	X1	0.0786670200969967
x0396_SI_MPO_LPO_Lhx8_Gaba_5	X1	0.0737223736382572
x0448_ZI_Pax6_Gaba_7	X1	0.0850716295695821
x0422_PVH_Six3_Prox1_Gaba_2	X1	0.115595701656014
x0439_ZI_Pax6_Gaba_10	X1	0.113592305406628
x0743_MB_HB_Lhx1_Glut_4	X1	0.0739537385890008
x0328_MEA_BST_Lhx6_Sp9_Gaba_2	X1	0.040609363295237
x0583_PM_LHA_Foxb1_Glut_2	X1	0.0212181214111842
x0373_PVHd_Gsc_Gaba	X1	0.0432293292181062
x0601_PH_SUM_Foxa1_Glut_6	X1	0.0335855710107105
x0557_STN_PSTN_Pitx2_Glut_2	X1	0.00945380630635818
x0393_SI_MPO_LPO_Lhx8_Gaba_2	X1	0.0188149663075385
x0404_BST_Tac2_Gaba_1	X1	0.0180060756498744
x0542_AHN_RCH_TU_SBPV_Otp_Glut_7	X1	0.0191890636306376
x0452_DMH_LHA_Gsx1_Gaba_2	X1	0.0256411243127652
x0534_PVa_AHN_LHA_Otp_Glut_3	X1	0.010333757822811
x0468_DMH_Hmx2_Gaba_2	X1	-0.000676566474469849
x0462_PVpo_VMPO_MPN_Hmx2_Gaba_2	X1	-0.0279145629796303
x0471_DMH_Hmx2_Gaba_5	X1	-0.0188474571028492
x0467_DMH_Hmx2_Gaba_1	X1	0.00831264723481178
x0461_PVpo_VMPO_MPN_Hmx2_Gaba_1	X1	-0.00490638318564426
x0584_PM_LHA_Foxb1_Glut_3	X1	-0.00357196553645797
x0437_AHN_Onecut3_Gaba_3	X1	0.0777820570019166
x0447_ZI_Pax6_Gaba_6	X1	0.0558132170430162
x0445_ZI_Pax6_Gaba_4	X1	0.093036047971097
x0560_STN_PSTN_Pitx2_Glut_5	X1	0.0547280683747136
x0427_AHN_SBPV_Gaba_3	X1	0.0972336511128357
x0441_LGv_Otx2_Gaba_4	X1	0.0822322106145577
x0428_AHN_SBPV_Gaba_4	X1	0.0745354393521721
x0442_LGv_Otx2_Gaba_5	X1	0.0785425751620282
x0455_PVHd_DMH_Lhx6_Gaba_3	X1	0.0873520031996822
x0426_AHN_SBPV_Gaba_2	X1	0.0785781881657135
x0435_AHN_Onecut3_Gaba_1	X1	0.0883204979619247
x0440_ZI_Pax6_Gaba_11	X1	0.072298687259814
x0453_PVHd_DMH_Lhx6_Gaba_1	X1	0.106750757793666
x0443_ZI_Pax6_Gaba_2	X1	0.0800247346083229
x0444_ZI_Pax6_Gaba_3	X1	0.0913579093492277
x0537_AHN_RCH_TU_SBPV_Otp_Glut_2	X1	0.0501676506543602
x0421_PVH_Six3_Prox1_Gaba_1	X1	0.0693326127126805
x0403_BST_MPN_Lhx6_Zfhx3_Gaba_2	X1	0.0633427802427791
x0430_AHN_SBPV_Gaba_6	X1	0.0762702254182035
x0436_AHN_Onecut3_Gaba_2	X1	0.0688249065687929
x0425_AHN_SBPV_Gaba_1	X1	0.0737559676768306
x0431_AHN_SBPV_Gaba_7	X1	0.0529627315564685
x0482_ARH_PVp_Tbx3_Gaba_2	X1	-0.0858921965421788
x0343_DMH_Prdm13_Gaba_2	X1	-0.0750529415527945
x0344_DMH_Nkx2_4_Glut_1	X1	-0.0805069054814928
x0345_DMH_Nkx2_4_Glut_2	X1	-0.105337462450848
x0451a_DMH_LHA_Gsx1_Gaba_3	X1	-0.0935362999974006
x0451_DMH_LHA_Gsx1_Gaba_1	X1	-0.0879587572103878
x0486_ARH_PVp_Tbx3_Glut_3	X1	-0.108293818227478
x0389_PVpo_VMPO_SFO_Tbr1_Glut_3	X1	-0.095062799230896
x0545_PVH_PVHd_SO_Otp_Glut_3	X1	-0.0970128327619019
x0547_PVH_PVHd_SO_Otp_Glut_5	X1	-0.0964790343346988
x0434_SBPV_PVi_Six3_Gaba_3	X1	-0.0789577716474123
x0466_PVpo_VMPO_MPN_Hmx2_Gaba_6	X1	-0.0809461844978641
x0535_PVa_AHN_LHA_Otp_Glut_4	X1	-0.0680832807678435
x0295_PVa_ARH_Six3_Dopa_Gaba_1	X1	-0.0751051152853872
x0388_PVpo_VMPO_SFO_Tbr1_Glut_2	X1	-0.0671203805720864
x0481_ARH_PVp_Tbx3_Gaba_1	X1	-0.128495201055762
x0457_TU_ARH_Otp_Six6_Gaba_1	X1	-0.120268753559999
x0485_ARH_PVp_Tbx3_Glut_2	X1	-0.126735000794208
x0342_DMH_Prdm13_Gaba_1	X1	-0.091947003738507
x0460_TMd_Foxd2_Gaba	X1	-0.107436252348598
x0477_MPO_MPN_Glut_5	X1	-0.115027403453483
x0451b_DMH_LHA_Gsx1_Gaba_4	X1	-0.0790498860425563
x0483_ARH_PVp_Tbx3_Gaba_3	X1	-0.106225336556412
x0313_SCH_Gaba_1	X1	-0.0719230716718641
x0314_SCH_Gaba_2	X1	-0.0730475956139104
x0297_PMv_TMv_Tbx3_Hist_Gaba_1	X1	-0.0675343090461474
x0546_PVH_PVHd_SO_Otp_Glut_4	X1	-0.12530159502461
x0475_MPO_MPN_Glut_3	X1	-0.0755164823355425
x0470_DMH_Hmx2_Gaba_4	X1	0.00405179606823743
x0532_PVa_AHN_LHA_Otp_Glut_1	X1	-0.0161824465147356
x0544_PVH_PVHd_SO_Otp_Glut_2	X1	-0.0203476726394634
x0552_PH_ant_Otp_Glut_4	X1	-0.00982803737528581
x0553_PH_ant_Otp_Glut_5	X1	9.57224844850148e-05
x0600_PH_SUM_Foxa1_Glut_5	X1	0.0152498154418785
x0286_RE_Xi_Nox4_Glut_3	X1	0.0425077847162632
x0372_SI_MA_NDB_Six3_Meis2_Gaba_2	X1	0.0555884799862353
x0935_SNc_VTA_RAmb_Foxa1_Dopa_1	X1	0.0294579662529462
x0530_LHA_MEA_Otp_Glut_1	X1	0.0118421225537125
x0487_ARH_PVp_Tbx3_Glut_4	X1	0.0141074840948833
x0561_STN_PSTN_Pitx2_Glut_6	X1	0.0347241029206386
x0488_ARH_PVp_Tbx3_Glut_5	X1	0.0523535634218579
x0518_SI_MA_LPO_Skor1_Glut_6	X1	0.0102080455727573
x0581_PH_LHA_Foxb1_Glut_7	X1	0.0241995756106916
x0184_NDB_SI_MA_STRv_Lhx8_Gaba_6	X1	0.0199392216322128
x0578_PH_LHA_Foxb1_Glut_4	X1	0.0230739031062371
x0433_SBPV_PVi_Six3_Gaba_2	X1	0.0404188297667319
x0465_PVR_Six3_Gaba_9	X1	0.0590026344476414
x0309_RT_ZI_Gnb3_Gaba_2	X1	0.0502068139364514
x0512_ADP_MPO_Trp73_Glut_3	X1	0.0470359345593284
x0307_GPi_Skor1_Gaba_Glut	X1	0.0650669020381226
x0429_AHN_SBPV_Gaba_5	X1	0.0637479639141569
x0187_GPe_Sox6_Cyp26b1_Gaba_2	X1	0.0363969854163561
x0310_RT_ZI_Gnb3_Gaba_3	X1	0.0451361530315933
x0520_SI_MA_LPO_Skor1_Glut_8	X1	0.0459270974364913
x0541_AHN_RCH_TU_SBPV_Otp_Glut_6	X1	0.0473301616258697
x0417_PVR_Six3_Gaba_4	X1	0.0806589533059293
x0308_RT_ZI_Gnb3_Gaba_1	X1	0.0855902947427818
x0392_SI_MPO_LPO_Lhx8_Gaba_1	X1	0.0776781923821848
x0259_PVT_PT_Ntrk1_Glut_1	X1	0.0391145087921006
x0597_PH_SUM_Foxa1_Glut_2	X1	0.0427049375034978
x0261_PVT_PT_Ntrk1_Glut_3	X1	0.0307055432832626
x0262_PVT_PT_Ntrk1_Glut_4	X1	0.0416157489020993
x0284_RE_Xi_Nox4_Glut_1	X1	0.0407128346826134
x0603_IPN_IF_RL_Foxa1_Glut_2	X1	0.0936955942939592
x0650_SPA_SPFm_SPFp_POL_PIL_PoT_Glut_9	X1	0.0550448766385541
x0172_STRv_Lhx8_Gaba_1	X1	0.0851377577231039
x0647_SPA_SPFm_SPFp_POL_PIL_PoT_Glut_6	X1	0.0572181293699217
x0454_PVHd_DMH_Lhx6_Gaba_2	X1	0.0781853485890602
x0450_ZI_Pax6_Gaba_9	X1	0.0714252369637633
x0174_Sst_Chodl_Gaba_1	X1	0.069984322462557
x0173_STRv_Lhx8_Gaba_2	X1	0.0547867080956378
x0386_MS_SF_Bsx_Glut	X1	0.069461883222203
x0596_PH_SUM_Foxa1_Glut_1	X1	0.0628274236108654
x0644_SPA_SPFm_SPFp_POL_PIL_PoT_Glut_3	X1	0.0431567792104854
x0341_MEA_BST_Lhx6_Nfib_Gaba_6	X1	0.0944852675120232
x0554_PH_ant_Otp_Glut_6	X1	0.0865849487811709
x0340_MEA_BST_Lhx6_Nfib_Gaba_5	X1	0.0399158685261122
x0418_BST_MPN_Six3_Gaba_7	X1	0.080589479859072
x0424_PVH_Six3_Prox1_Gaba_4	X1	0.0357082686865661
x0183_NDB_SI_MA_STRv_Lhx8_Gaba_5	X1	0.100474135754015
x0649_SPA_SPFm_SPFp_POL_PIL_PoT_Glut_8	X1	0.0895225154503392
x0580_PH_LHA_Foxb1_Glut_6	X1	0.0742309334719118
x0840_LGv_SPFp_SPFm_Gata3_Gaba_2	X1	0.0536504918139873
x0312_RT_ZI_Gnb3_Gaba_5	X1	0.0456822312540216
x0293_MM_Foxb1_Glut_1	X1	0.0399513271264222
x0292_MM_ant_Foxb1_Glut	X1	0.027415444086293
x0294_MM_Foxb1_Glut_2	X1	0.0243622365417125
x0285_RE_Xi_Nox4_Glut_2	X1	-0.00200221436882981
x0260_PVT_PT_Ntrk1_Glut_2	X1	0.0263530694281389
x0640_SPA_SPFm_SPFp_POL_PIL_PoT_Glut_1	X1	0.0423098779738677
x0212_STR_PAL_Chst9_Gaba_4	X1	0.0140997703973284
x0210_STR_PAL_Chst9_Gaba_2	X1	0.0344017934815109
x0211_STR_PAL_Chst9_Gaba_3	X1	0.023079472396394
x0315_SCH_Gaba_3	X1	-0.0210264698167535
x0415_PVR_Six3_Gaba_2	X1	-0.039157510503647
x0410_PVR_Six3_Gaba_7	X1	0.035184356804832
x0406_PVR_Six3_Gaba_1	X1	0.00274118022967851
x0419_PVR_Six3_Gaba_3	X1	0.0167993255696691
x0296_PVa_ARH_Six3_Dopa_Gaba_2	X1	-0.0194925385374223
x0391_PVpo_VMPO_SFO_Tbr1_Glut_5	X1	-0.00279834454721696
x0412_PVR_Six3_Gaba_8	X1	-0.0336540561286198
x0540_PVa_AHN_LHA_Otp_Glut_5	X1	-0.00597258683567667
x0339_MEA_BST_Lhx6_Nfib_Gaba_4	X1	-0.0224887404418363
x0491_DMH_LHA_Vgll2_Glut_3	X1	-0.0351402075827834
x0490_DMH_LHA_Vgll2_Glut_2	X1	-0.0847330156778048
x0298_PMv_TMv_Tbx3_Hist_Gaba_2	X1	-0.0177789374093194
x0502_LHA_Pmch_Glut_1	X1	-0.085447203852137
x0509_PVH_LHA_Barhl2_Glut_3	X1	0.0243028303677275
x0555_PH_ant_Otp_Glut_7	X1	0.0386058604251444
x0594_PH_an_Pitx2_Glut_1	X1	0.0261344734385542
x0390_PVpo_VMPO_SFO_Tbr1_Glut_4	X1	-0.0132181606500553
x0595_PH_an_Pitx2_Glut_2	X1	0.0087721519908255
x0503_LHA_Pmch_Glut_2	X1	-0.0244385248178801
x0394_SI_MPO_LPO_Lhx8_Gaba_3	X1	-0.00675397452177981
x0582_PM_LHA_Foxb1_Glut_1	X1	-0.0362479487916023
x0336_MEA_BST_Lhx6_Nfib_Gaba_1	X1	0.0264404653661979
x0407_BST_MPN_Six3_Gaba_1	X1	-0.0294600639327729
x0548_PVH_PVHd_SO_Otp_Glut_6	X1	-0.0205873876761979
x0432_SBPV_PVi_Six3_Gaba_1	X1	-0.0297198931621039
x0463_PVpo_VMPO_MPN_Hmx2_Gaba_3	X1	-0.0439729078646998
x0464_PVpo_VMPO_MPN_Hmx2_Gaba_4	X1	-0.0282478348751381
x0478_MPO_MPN_Glut_6	X1	-0.0511985987848699
x0492_DMH_LHA_Vgll2_Glut_4	X1	-0.0677300923366938
x0484_ARH_PVp_Tbx3_Glut_1	X1	-0.0858223180081927
x0533_PVa_AHN_LHA_Otp_Glut_2	X1	-0.0820187284592726
x0469_DMH_Hmx2_Gaba_3	X1	-0.0252759476756146
x0472_DMH_Hmx2_Gaba_6	X1	-0.0566919786195853
x0479_DMH_Hmx2_Glut_1	X1	-0.0498328776526495
x0480_DMH_Hmx2_Glut_2	X1	-0.0240229094640015
x1023_OPC_NN_1	X10	-0.29222579148005
x1026_MFOL_NN	X10	-0.325953985862365
x1027_MOL_NN	X10	-0.355513013093806
x1025_COP_NN	X10	-0.320449119395058
x1028_NFOL_NN	X10	-0.287072691155681
x1038_Microglia_NN	X10	-0.372509310476175
x1039_BAM_NN	X10	-0.359092903902043
x1036_SMC_NN	X10	-0.397536616840768
x1037_Endo_NN	X10	-0.4057931834517
x1035_Peri_NN	X10	-0.410834896319867
x1032_VLMC_NN_2	X10	-0.405096978837511
x1034_VLMC_NN_4	X10	-0.416796609251833
x1017_Tanycyte_NN_2	X10	-0.437993242205222
x1019_Ependymal_NN_1	X10	-0.363874372326251
x1003_Astro_NT_NN_1	X10	-0.447885338649647
x1004_Astro_NT_NN_2	X10	-0.408976559254917
x0438_ZI_Pax6_Gaba_1	X10	0.359313899273539
x0549_PH_ant_Otp_Glut_1	X10	0.285449194861113
x0567_PH_Pitx2_Glut_2	X10	0.282667411901404
x0507_PVH_LHA_Barhl2_Glut_1	X10	0.308193083266394
x0513_SI_MA_LPO_Skor1_Glut_1	X10	0.31655743905597
x0500_VMH_Nr5a1_Glut_5	X10	0.160447947082366
x0354_AAA_BST_Six3_Meis2_Gaba_1	X10	0.152235858650139
x0579_PH_LHA_Foxb1_Glut_5	X10	0.14513922858534
x0409_PVR_Six3_Gaba_5	X10	0.168573364084978
x0414_BST_MPN_Six3_Gaba_5	X10	0.153652052846725
x0497_VMH_Nr5a1_Glut_2	X10	0.130120907656812
x0459_TU_ARH_Otp_Six6_Gaba_3	X10	0.115356166805058
x0496_VMH_Nr5a1_Glut_1	X10	0.129806233823361
x0501_VMH_Nr5a1_Glut_6	X10	0.107189083500734
x0325_MEA_BST_Sox6_Gaba_8	X10	0.113921136387374
x0408_BST_MPN_Six3_Gaba_2	X10	0.12270568291908
x0494_VMH_Fezf1_Glut_2	X10	0.232541351415158
x0458_TU_ARH_Otp_Six6_Gaba_2	X10	0.225097260790822
x0559_STN_PSTN_Pitx2_Glut_4	X10	0.240850733864002
x0498_VMH_Nr5a1_Glut_3	X10	0.172877367782211
x0499_VMH_Nr5a1_Glut_4	X10	0.172264103361544
x0493_VMH_Fezf1_Glut_1	X10	0.161124830435441
x0495_VMH_Fezf1_Glut_3	X10	0.148731560562564
x0564_PM_Pitx2_Glut_2	X10	0.165119141753042
x0563_PM_Pitx2_Glut_1	X10	0.193572584275414
x0565_PM_Pitx2_Glut_3	X10	0.200678756241642
x0476_MPO_MPN_Glut_4	X10	0.199401140188984
x0558_STN_PSTN_Pitx2_Glut_3	X10	0.206086314365182
x0416_BST_MPN_Six3_Gaba_3	X10	0.181182930580156
x0420_BST_MPN_Six3_Gaba_6	X10	0.129411274968887
x0473_MPO_MPN_Glut_1	X10	0.15641015574505
x0311_RT_ZI_Gnb3_Gaba_4	X10	0.202465948154121
x0397_MPO_LPO_Lhx8_Gaba_1	X10	0.22323152981006
x0577_PH_LHA_Foxb1_Glut_3	X10	0.205191267976496
x0543_PVH_PVHd_SO_Otp_Glut_1	X10	0.184785835984238
x0550_PH_ant_Otp_Glut_2	X10	0.20049229609967
x0551_PH_ant_Otp_Glut_3	X10	0.21421351793908
x0399_MPO_LPO_Lhx8_Gaba_3	X10	0.198148614394312
x0402_BST_MPN_Lhx6_Zfhx3_Gaba_1	X10	0.183796357285724
x0474_MPO_MPN_Glut_2	X10	0.185835582524688
x0515_SI_MA_LPO_Skor1_Glut_3	X10	0.211940117880918
x0538_AHN_RCH_TU_SBPV_Otp_Glut_3	X10	0.178822872675869
x0519_SI_MA_LPO_Skor1_Glut_7	X10	0.184748837936572
x0395_SI_MPO_LPO_Lhx8_Gaba_4	X10	0.174744264615961
x0517_SI_MA_LPO_Skor1_Glut_5	X10	0.181652262932983
x0371_SI_MA_NDB_Six3_Meis2_Gaba_1	X10	0.201866354981661
x0539_AHN_RCH_TU_SBPV_Otp_Glut_4	X10	0.186281601163406
x0566_PH_Pitx2_Glut_1	X10	0.182497854337321
x0387_PVpo_VMPO_SFO_Tbr1_Glut_1	X10	0.22839708817603
x0324_MEA_BST_Lhx6_Sp9_Gaba_7	X10	0.223108123564658
x0536_AHN_RCH_TU_SBPV_Otp_Glut_1	X10	0.220965299783672
x0598_PH_SUM_Foxa1_Glut_3	X10	0.223726602404445
x0508_PVH_LHA_Barhl2_Glut_2	X10	0.229531619858662
x0556_STN_PSTN_Pitx2_Glut_1	X10	0.226109447554525
x0449_ZI_Pax6_Gaba_8	X10	0.229296506784598
x0576_PH_LHA_Foxb1_Glut_2	X10	0.213118252015916
x0413_BST_MPN_Six3_Gaba_4	X10	0.247513600020345
x0575_PH_LHA_Foxb1_Glut_1	X10	0.217709649243066
x0182a_NDB_SI_MA_STRv_Lhx8_Gaba_8	X10	0.158968849405731
x0180_NDB_SI_MA_STRv_Lhx8_Gaba_2	X10	0.172250031967087
x0181_NDB_SI_MA_STRv_Lhx8_Gaba_3	X10	0.188576577819909
x0599_PH_SUM_Foxa1_Glut_4	X10	0.186299343519022
x0602_IPN_IF_RL_Foxa1_Glut_1	X10	0.163158229914246
x0511_ADP_MPO_Trp73_Glut_2	X10	0.147187812726224
x0179_NDB_SI_MA_STRv_Lhx8_Gaba_1	X10	0.179880924903173
x0510_ADP_MPO_Trp73_Glut_1	X10	0.180624483620043
x0456_PVHd_DMH_Lhx6_Gaba_4	X10	0.174173301296103
x0562_STN_PSTN_Pitx2_Glut_7	X10	0.169063763086172
x0190_PAL_STR_Gaba_Chol_3	X10	0.195573088634238
x0400_MPO_LPO_Lhx8_Gaba_4	X10	0.194649770702314
x0423_PVH_Six3_Prox1_Gaba_3	X10	0.20045327019672
x0398_MPO_LPO_Lhx8_Gaba_2	X10	0.194316275267271
x0446_ZI_Pax6_Gaba_5	X10	0.176501643264992
x0396_SI_MPO_LPO_Lhx8_Gaba_5	X10	0.193202729081809
x0448_ZI_Pax6_Gaba_7	X10	0.201395863481922
x0422_PVH_Six3_Prox1_Gaba_2	X10	0.199406189784724
x0439_ZI_Pax6_Gaba_10	X10	0.166566508039462
x0743_MB_HB_Lhx1_Glut_4	X10	0.149386204422634
x0328_MEA_BST_Lhx6_Sp9_Gaba_2	X10	0.151581659512402
x0583_PM_LHA_Foxb1_Glut_2	X10	0.154102335133074
x0373_PVHd_Gsc_Gaba	X10	0.164162340147182
x0601_PH_SUM_Foxa1_Glut_6	X10	0.158512837752618
x0557_STN_PSTN_Pitx2_Glut_2	X10	0.246839334017087
x0393_SI_MPO_LPO_Lhx8_Gaba_2	X10	0.23281363857447
x0404_BST_Tac2_Gaba_1	X10	0.224692572220651
x0542_AHN_RCH_TU_SBPV_Otp_Glut_7	X10	0.26003542582306
x0452_DMH_LHA_Gsx1_Gaba_2	X10	0.246043482362151
x0534_PVa_AHN_LHA_Otp_Glut_3	X10	0.25760043064892
x0468_DMH_Hmx2_Gaba_2	X10	0.27485643714738
x0462_PVpo_VMPO_MPN_Hmx2_Gaba_2	X10	0.220678320228186
x0471_DMH_Hmx2_Gaba_5	X10	0.210009307910712
x0467_DMH_Hmx2_Gaba_1	X10	0.259265175710911
x0461_PVpo_VMPO_MPN_Hmx2_Gaba_1	X10	0.221567133730278
x0584_PM_LHA_Foxb1_Glut_3	X10	0.203624584079791
x0437_AHN_Onecut3_Gaba_3	X10	0.250566476246502
x0447_ZI_Pax6_Gaba_6	X10	0.246160546627667
x0445_ZI_Pax6_Gaba_4	X10	0.222789730205695
x0560_STN_PSTN_Pitx2_Glut_5	X10	0.204913592836376
x0427_AHN_SBPV_Gaba_3	X10	0.241524460970328
x0441_LGv_Otx2_Gaba_4	X10	0.226330494983128
x0428_AHN_SBPV_Gaba_4	X10	0.223539714041864
x0442_LGv_Otx2_Gaba_5	X10	0.229582797257937
x0455_PVHd_DMH_Lhx6_Gaba_3	X10	0.193207904413873
x0426_AHN_SBPV_Gaba_2	X10	0.217329597223195
x0435_AHN_Onecut3_Gaba_1	X10	0.23594228826776
x0440_ZI_Pax6_Gaba_11	X10	0.289388266000187
x0453_PVHd_DMH_Lhx6_Gaba_1	X10	0.282469683302081
x0443_ZI_Pax6_Gaba_2	X10	0.265835129537202
x0444_ZI_Pax6_Gaba_3	X10	0.268718664989111
x0537_AHN_RCH_TU_SBPV_Otp_Glut_2	X10	0.240625971661295
x0421_PVH_Six3_Prox1_Gaba_1	X10	0.236456802962351
x0403_BST_MPN_Lhx6_Zfhx3_Gaba_2	X10	0.261659317398303
x0430_AHN_SBPV_Gaba_6	X10	0.264377985626818
x0436_AHN_Onecut3_Gaba_2	X10	0.261567520593731
x0425_AHN_SBPV_Gaba_1	X10	0.277112228189841
x0431_AHN_SBPV_Gaba_7	X10	0.265466166909041
x0482_ARH_PVp_Tbx3_Gaba_2	X10	-0.0516710248804017
x0343_DMH_Prdm13_Gaba_2	X10	-0.0289561642683264
x0344_DMH_Nkx2_4_Glut_1	X10	-0.0592421138496757
x0345_DMH_Nkx2_4_Glut_2	X10	-0.0648783558879294
x0451a_DMH_LHA_Gsx1_Gaba_3	X10	-0.0771538261891066
x0451_DMH_LHA_Gsx1_Gaba_1	X10	-0.0401889346843666
x0486_ARH_PVp_Tbx3_Glut_3	X10	-0.049104470064518
x0389_PVpo_VMPO_SFO_Tbr1_Glut_3	X10	-0.0498225167809526
x0545_PVH_PVHd_SO_Otp_Glut_3	X10	-0.0898242865791641
