gene	clus	fdr	logFC
ADCYAP1	X30	2.47781654386286e-09	2.7025939782992
ADCYAP1	X36	0.0138551698485538	3.84330686883219
ADCYAP1	X7	0.035812741141861	1.25515403228863
ADCYAP1	X8	0.04310947613207	1.18333685467433
ADRA1A	X10	5.77494947144351e-12	2.30518465480303
ADRA1A	X2	0.0654490113121063	0.824205848858327
ADRA1A	X21	1.17096032493732e-05	1.57459874003958
ADRA1A	X25	0.0113935607638868	0.906529244336511
ADRA1A	X28	0.0100313112766928	0.934116760922915
ADRA1A	X37	0.000311236085798973	1.25666284920702
ADRA1A	X40	0.0113824460142502	0.930385400181162
ADRA1B	X21	7.14036522537502e-18	5.02673316799264
ADRA1B	X26	0.0786538795405411	1.20285898287969
ADRA1B	X28	2.56369776153544e-14	4.4975230033283
ADRA1B	X40	1.00921272325876e-11	4.13865413286792
AGRP	X15	1.09084218612117e-15	5.09349467248206
AGRP	X19	7.15458302012016e-06	3.10586547850189
AGRP	X23	1.21285998713996e-09	3.95661891627172
AGRP	X31	0.000350598061076739	2.41522923056528
AGRP	X33	8.68740666675933e-10	4.01941606146826
AIF1	X10	0.00897153753169592	1.08807672167739
AIF1	X14	8.63663168226899e-21	3.45766693244215
AIF1	X16	3.58203549827401e-10	2.42492683527614
AIF1	X27	0.00391687790859066	1.24410021039067
AIF1	X34	2.68476498175057e-11	2.64147703654559
AIF1	X8	2.90138952899082e-08	2.23246433897236
ALK	X1	0.00798367038035019	1.33517394006527
ALK	X15	0.000332023865126822	1.78518345140427
ALK	X17	5.16923520420782e-07	2.54412701472576
ALK	X19	0.079357900070891	1.03167492741676
ALK	X20	1.57610899890336e-07	2.5657937983015
ALK	X26	2.50915002937087e-06	2.31447372949733
ALK	X29	0.00471684774255312	1.55459127731761
ALK	X31	1.22864503555607e-05	2.13669125034391
ALK	X35	1.53451804087456e-08	3.13653481151368
ALK	X39	0.0533204801519966	1.02341897587148
ALKAL2	X13	1.97863188029206e-05	2.28373274348056
ALKAL2	X15	0.0376031462228781	1.17732894455038
ALKAL2	X19	0.060976079822067	1.2066089664436
ALKAL2	X23	0.0651644099711744	1.07242691462216
ALKAL2	X31	2.06879270409501e-06	2.52921703370945
ANGPT1	X10	1.81614332707579e-11	2.58724477896411
ANGPT1	X13	1.69913496749746e-08	2.21160574315025
ANGPT1	X14	0.0839689116258529	0.787046927586823
ANGPT1	X16	0.00713552029565327	1.11569854994487
ANGPT1	X24	0.0144635609060194	1.17600482632715
ANGPT1	X31	0.0169047376034902	0.995794144721389
ANK1	X1	0.000687459786818278	1.48234359946847
ANK1	X20	1.96074027705954e-07	2.19732097065442
ANK1	X21	3.99869681757774e-06	1.97354973448837
ANK1	X25	0.0824883166933453	0.755994153475609
ANK1	X26	0.00153751462582647	1.42110523131598
ANK1	X28	0.00181703784111566	1.35567626807206
ANK1	X38	0.0113306891452407	1.32028277691872
ANK1	X40	0.0147560201325695	1.08078668625383
ANKRD18A	X1	0.0372037191823137	0.681337353154198
ANKRD18A	X11	1.5743898922733e-06	1.52836464801959
ANKRD18A	X12	0.00552955753498845	0.916148051024835
ANKRD18A	X20	0.0403899837409816	0.676605239774555
ANKRD18A	X32	0.000666940619588541	1.12800562120504
ANKRD18A	X33	0.0425213078916355	0.751818765353545
ANKRD18A	X34	0.039308966168289	0.711322503806823
ANKRD18A	X40	0.0292200637638286	0.741208154464958
ANKRD18A	X6	5.44198669979658e-21	2.77107658274075
ANKRD34B	X12	1.23903122895141e-17	3.69066920618402
ANKRD34B	X15	0.000160043125780209	1.74615843031597
ANKRD34B	X18	2.09465584254436e-06	2.24280836001653
ANKRD34B	X30	6.39353218392605e-09	2.59002455677295
ANKRD34B	X33	0.0971849800520014	0.913650979029661
ANKRD34B	X36	0.00166353036115707	4.82967431225075
ANO3	X1	0.0206178077825003	1.04537066877943
ANO3	X12	8.97956010301136e-05	1.74079910593487
ANO3	X13	0.0400877323097562	1.0211783868995
ANO3	X15	0.00768207608477464	1.23021665914468
ANO3	X20	0.054032740018404	0.880623468000722
ANO3	X22	0.00249731454537426	1.52389976564037
ANO3	X23	0.0268687894525139	1.0523353641178
ANO3	X26	0.000337923371011228	1.66338822420495
ANO3	X30	0.0085597867924548	1.25754225664963
ANO3	X37	5.51553613089218e-14	3.16101116184141
ANXA1	X10	6.10555351965604e-06	3.32097047158217
ANXA1	X13	0.00131488850136433	2.5067577729858
ANXA1	X14	0.0166957305561968	1.94881344927328
ANXA1	X16	3.49571010365645e-07	3.69502085309979
ANXA1	X17	2.14513117219058e-06	3.7032414654354
ANXA1	X27	3.20102582553089e-06	3.47291853202206
ANXA1	X28	0.0549041264378063	1.50552031173175
ANXA1	X32	1.4765127356385e-14	5.41344324414313
ANXA1	X35	0.000861975519493007	2.88440615975074
ANXA1	X39	0.0871703710936306	1.39016336221128
ANXA1	X5	0.000537745456278877	2.75609282023125
APOE	X10	1.52523898204548e-07	1.26890694518229
APOE	X18	2.61349591899563e-06	1.20802827666999
APOE	X19	7.41094036280324e-09	1.4961602437089
APOE	X2	7.90207495982721e-19	2.05830015421596
APOE	X21	0.0823583976588347	0.490233753355366
APOE	X24	2.84701576948296e-06	1.22836035812129
APOE	X25	4.97860750634009e-12	1.62696976074893
APOE	X35	0.0267507217912217	0.644945294921371
APP	X1	0.000157661938075413	0.757853245781383
APP	X11	0.00637907045542919	0.601494396175667
APP	X12	0.00161224595013301	0.626017332225558
APP	X15	0.00039380521288349	0.699471836163277
APP	X20	5.05361793578576e-05	0.787897033001839
APP	X21	0.00746324779214784	0.557107781925923
APP	X23	1.70637428168932e-07	1.00033409247323
APP	X28	0.00233948309684235	0.606345024497058
APP	X31	0.00493912352961981	0.558715808999432
APP	X33	0.0132751412440855	0.540215637732807
APP	X37	0.000486468066622273	0.670272112386999
APP	X38	0.0758614249642857	0.438318329598874
APP	X39	0.0560623306282395	0.401069010044153
APP	X40	0.00359370855448435	0.585935282992679
APP	X6	0.0328375911334025	0.43578123001267
AQP4	X10	1.91083201955612e-18	2.36351944065467
AQP4	X14	0.0636256065738772	0.597968567487633
AQP4	X18	0.000187643505836484	1.15103272462721
AQP4	X19	7.10943706543047e-06	1.33608535509525
AQP4	X2	3.93714102495894e-15	2.1224237258842
AQP4	X21	0.0992195810268585	0.539604580729492
AQP4	X24	4.10576850617164e-07	1.53422350242693
AQP4	X25	3.58974597465451e-09	1.62646381296864
AQP4	X32	0.000590967920081859	1.02451356482292
AR	X10	0.00131907462697435	1.32430495413489
AR	X15	0.00790932525697975	1.13339818648332
AR	X17	0.00225174738898562	1.33506893319347
AR	X31	1.48794180573941e-15	3.06865081594787
ARHGAP24	X1	0.066646737357274	0.778163710755408
ARHGAP24	X14	5.55788253149346e-08	2.16057216795424
ARHGAP24	X16	0.00421014866394295	1.20747563805682
ARHGAP24	X17	0.0374753071259499	0.954910258073266
ARHGAP24	X20	0.00212597762423884	1.28849153757848
ARHGAP24	X21	0.000667682899735076	1.47952329325163
ARHGAP24	X29	0.00705442262970055	1.26611013213609
ARHGAP24	X34	0.0163463927483216	1.04481130089931
ARHGAP24	X8	0.00833871071686711	1.24896726057501
ATP2C2	X3	2.87656113399383e-23	4.02300317017236
ATP2C2	X30	8.92088120525063e-24	4.0744402165766
ATP2C2	X32	0.00841552370937581	1.2430510397932
ATP2C2	X37	2.73090414766432e-05	1.84023359752189
AVP	X14	0.0839689116258529	1.60142029627334
AVP	X16	0.00153269760996251	2.63441990482981
AVP	X21	3.89157563031654e-22	7.26959206236974
AVP	X27	0.00724330604274316	2.36349990187609
AVP	X28	1.17100137506618e-19	6.9464038606816
AVP	X40	2.76774163181655e-17	6.5685734463524
B4GALNT1	X1	4.24570317868738e-05	1.42215831172463
B4GALNT1	X12	1.49799357101092e-07	1.74046408397674
B4GALNT1	X15	0.00435466455263569	1.00542220776221
B4GALNT1	X20	3.91878214346895e-06	1.56132761758317
B4GALNT1	X21	0.000382840734561614	1.27184527503205
B4GALNT1	X23	0.00714065311323877	0.969972657248656
B4GALNT1	X26	0.00189542665770327	1.12277012086078
B4GALNT1	X28	0.0431095177316228	0.712980609873083
B4GALNT1	X29	0.0901648890854024	0.727364622457682
B4GALNT1	X31	0.000103656990563089	1.31883514879442
B4GALNT1	X37	0.000218157364676822	1.24365218696449
B4GALNT1	X38	0.00482107376042994	1.1751631502836
BCAN	X10	2.71851674285909e-05	1.30341330331288
BCAN	X18	0.0160874264156693	0.87256386163337
BCAN	X19	0.000775839568469	1.14686049044367
BCAN	X2	1.17673715473945e-06	1.52099783820216
BCAN	X24	0.00920392106670777	0.961972332265874
BCAN	X25	4.57437897271729e-05	1.25161633639498
BCAN	X3	5.02153849244599e-16	2.39872302971238
BCAN	X30	3.20050958464788e-11	2.01509117948549
BCAN	X37	0.0796681034306337	0.562985298665349
BDNF	X12	1.17003767678765e-08	3.09147705970286
BDNF	X18	0.00461349647310537	1.78462235174113
BDNF	X20	1.3360356869249e-09	3.36481304710305
BDNF	X30	0.000290663229746083	2.09775927726717
BMP8B	X11	0.00158236650180419	1.22257466511301
BMP8B	X3	5.46915407632761e-07	1.79431441475084
BMP8B	X30	1.39099277772228e-07	1.84638148225949
BMP8B	X33	0.0436301267392102	0.828983655863317
BMP8B	X6	0.0916365853996114	0.645867919836647
BRINP3	X1	0.000451013065883581	1.39499568462941
BRINP3	X12	0.00942835409224735	1.02393562421914
BRINP3	X15	0.00010761427061031	1.50261791222478
BRINP3	X2	0.0311434218158236	0.989814651277967
BRINP3	X20	0.000178593579225332	1.4596724602421
BRINP3	X21	0.000158740523691402	1.51760611424593
BRINP3	X29	0.000809422928533098	1.40225945446305
BRINP3	X3	0.000125714732833548	1.56835310543938
BRINP3	X30	0.00024152162904577	1.45815184120884
BRINP3	X31	5.67015273296007e-06	1.73700545576065
BTBD11	X1	0.000405395668460202	1.16763065568305
BTBD11	X12	3.12767529362773e-08	1.7111502332583
BTBD11	X18	0.0308698827693176	0.810158860629245
BTBD11	X20	7.18636238457265e-06	1.43009253554309
BTBD11	X26	3.75689098348286e-06	1.48692179165536
BTBD11	X29	0.0147672720059458	0.912731456056932
BTBD11	X30	0.00127791911888164	1.07709341709427
BTBD11	X31	0.00190873875686943	1.00693322329131
BTBD11	X36	0.0645101520050922	2.04772512337442
BTBD11	X37	0.0455886978202205	0.645598477941327
BTBD11	X38	1.07060917830915e-05	1.7109197109283
C1QL3	X1	0.000321990789006134	1.50355601927715
C1QL3	X15	0.0326802066455969	0.908977285718919
C1QL3	X20	0.0513455637056171	0.813720886596111
C1QL3	X29	3.50023272701941e-43	4.76046072084963
C1QL3	X31	0.00863522267183916	1.09559924705669
C1orf162	X10	0.081517597211903	0.705941131882552
C1orf162	X13	0.0457062245136981	0.875358165354387
C1orf162	X14	4.52450605371275e-10	2.28987017356138
C1orf162	X16	4.43329996294945e-09	2.16825209742616
C1orf162	X27	5.67967716702531e-05	1.57172622592154
C1orf162	X34	0.000241374464499518	1.44001934499547
C1orf162	X6	0.0224047883115866	0.926361166152333
C2orf80	X1	0.000687459786818278	1.35479229926308
C2orf80	X12	0.000862203619662177	1.30957403201788
C2orf80	X15	3.57288346937093e-05	1.6077536817909
C2orf80	X20	2.79640404231022e-05	1.62674494404877
C2orf80	X23	0.00202862850278851	1.25733863921397
C2orf80	X30	0.00998580671762971	1.07542856629337
C2orf80	X31	4.4879177560713e-05	1.5821190301009
C2orf80	X37	4.04068905782105e-06	1.74537235217671
C2orf80	X38	0.0251346031968988	1.07905596447842
CALCRL	X13	5.77172680263647e-07	2.82003714164485
CALCRL	X16	0.000188247261590969	2.1457008647624
CALCRL	X17	4.96964194544246e-05	2.46118147152477
CALCRL	X27	0.0309721613277367	1.38007254066315
CALCRL	X28	6.20900959457575e-06	2.58377194819654
CALCRL	X3	1.9282644130572e-05	2.56961140314104
CALCRL	X30	0.000205144154641767	2.21628745698875
CALCRL	X35	0.00898833036584343	1.75582130175835
CALCRL	X39	0.048192154026404	1.23769547278404
CALCRL	X5	5.20993378567993e-07	2.88647923405341
CAMK2A	X1	0.0350246609277775	0.706322882613581
CAMK2A	X12	4.07644616247448e-05	1.34410161596248
CAMK2A	X18	0.000244977239917302	1.28987438023929
CAMK2A	X20	0.0794380729940322	0.597503434160791
CAMK2A	X22	1.15318614508886e-06	1.67913813747252
CAMK2A	X23	0.00881697350911027	0.91392092803971
CAMK2A	X25	0.0239709622677977	0.75430487817813
CAMK2A	X26	0.00751209749169186	0.947027529123613
CAMK2A	X30	0.000205144154641767	1.26033425301903
CAMK2A	X37	3.49330867492129e-13	2.26653068404275
CAPG	X10	2.7341558134984e-07	1.32593533277803
CAPG	X14	1.78342266902679e-11	1.67657955145541
CAPG	X17	0.00391212346137126	0.818751325097374
CAPG	X19	0.0694732767764497	0.581453829378273
CAPG	X27	0.0304642316300895	0.636953755895196
CAPG	X32	1.32596035484489e-07	1.38148624337375
CAPG	X34	0.000247740404537558	0.985506410376049
CAPG	X35	0.000188469901542327	1.14292835758955
CAPG	X6	0.0265129275894989	0.619686026591072
CAPG	X8	0.0442258483941948	0.672462380645579
CAPG	X9	0.0260663723571968	0.693487040131153
CAPN3	X11	5.61688313714959e-11	3.22555170666712
CAPN3	X33	7.8128166913389e-07	2.54007358552261
CAPN3	X34	8.24970551028107e-08	2.70873522584658
CAPN3	X39	7.67815864044399e-05	2.18789354709418
CAPN3	X40	9.85562134790021e-08	2.70452004354514
CAPN3	X6	2.52750947133266e-13	3.52811419443664
CAPN3	X7	2.21799135258605e-05	2.30897118104188
CAPN3	X9	0.0196102985319832	1.40891842097588
CAV1	X13	7.52578611656309e-18	4.69598153815777
CAV1	X16	5.5553826086221e-06	2.63161504666345
CAV1	X17	0.00019383044108118	2.33455240009116
CAV1	X27	0.0031337096367092	1.84556792461829
CAV1	X28	5.4869417535328e-09	3.34546538689125
CAV1	X39	0.0662848189215587	1.17712965040463
CAV1	X5	8.15685507877283e-09	3.33290469114674
CCK	X1	0.00324732369850764	1.51469922105568
CCK	X12	0.00054765658593496	1.74539679562151
CCK	X17	0.00326904550149899	1.57296505920484
CCK	X18	0.0505919994551628	1.17015844841303
CCK	X20	0.00239891244354221	1.53670722896831
CCK	X22	0.00843600471896725	1.54667104829061
CCK	X26	1.53064166879764e-16	3.8240553049493
CCK	X30	0.0303731766231368	1.18134336182139
CCL4	X10	0.0668079324438005	1.35601456917384
CCL4	X14	0.000538702602316139	2.52874623799407
CCL4	X16	5.5553826086221e-06	3.1498619055077
CCL4	X27	6.25711477934667e-34	7.47585186166015
CCL4	X34	0.0578090490565538	1.45545915986278
CCL5	X10	0.0694350290338515	1.36228305047021
CCL5	X13	0.015761959567219	1.89798487193434
CCL5	X14	0.0394669469486903	1.6385500080796
CCL5	X16	1.18649953508642e-05	3.07989124570238
CCL5	X27	7.22842772967426e-44	8.51555497355946
CCL5	X34	0.0454137639720086	1.54759761166834
CCL5	X6	0.0409797925800026	1.55337020560397
CCL5	X9	0.044544645175419	1.70135677749835
CCNA1	X1	0.0133160484415251	1.33657118499915
CCNA1	X12	0.00562049596108565	1.51199522667727
CCNA1	X15	0.00544192424480976	1.53364775252139
CCNA1	X20	0.00321646164755476	1.59090262969192
CCNA1	X21	0.00252248187537827	1.69167544221734
CCNA1	X23	0.000322324646127985	1.97621377986215
CCNA1	X28	0.019949791781999	1.27415623904983
CCNA1	X29	0.0181764963873691	1.48094019520983
CCNA1	X31	7.60290835923674e-05	2.10486271233093
CCNA1	X32	2.35280682721755e-09	3.08278796979432
CCNA1	X38	0.0218550881180446	1.5101246988051
CCNB2	X1	0.00283532907901554	1.60907491276635
CCNB2	X12	0.0496703369767684	1.0610386673715
CCNB2	X15	0.00912052764036745	1.40465071074497
CCNB2	X20	0.00336376642929584	1.54564858386257
CCNB2	X21	0.0776295152214965	1.03124253614277
CCNB2	X23	0.0187608813091425	1.30872525065156
CCNB2	X26	0.0486239113206714	1.11655632098034
CCNB2	X38	0.0528970601997061	1.26443213416971
CD14	X13	0.00807268608310225	1.39244956014752
CD14	X14	4.89431870554359e-12	3.16129658031969
CD14	X16	1.08733831667298e-16	3.76738061625592
CD14	X27	0.00609818428951091	1.4331009148528
CD14	X32	0.0772642184275663	0.936722502449727
CD14	X34	0.000670154878148506	1.69923429722637
CD14	X8	4.10113081740571e-06	2.27251625319348
CD163	X13	6.37350995425968e-05	2.63530317629927
CD163	X14	0.000198225183588996	2.48696771490852
CD163	X16	3.5107300762348e-24	6.00664731741726
CD163	X27	5.69846178602788e-06	2.95446066252073
CD163	X28	0.00233948309684235	2.050443417034
CD163	X5	0.00193931776340249	2.21736384586399
CD2	X16	0.00713552029565327	1.59415895823062
CD2	X27	9.45775504899991e-44	6.84190848088349
CD2	X9	0.0836084074247464	1.21056670251634
CD36	X10	0.0636946502914197	1.26781278373254
CD36	X12	0.00032978647332931	2.3711496459703
CD36	X15	0.000273829201153186	2.4135004623077
CD36	X16	7.01542298099238e-05	2.56621518130496
CD36	X23	0.0583776115226828	1.34403605963968
CD36	X32	1.51420381706724e-19	5.42139688244772
CD36	X38	1.40385998771476e-06	3.79554174685697
CD3G	X16	0.0185829508953627	1.55830325908457
CD3G	X27	2.59357825055909e-40	7.28331744419777
CD3G	X9	0.0271085382744803	1.64740079685606
CD4	X13	1.34337265934563e-07	2.76125715792077
CD4	X14	1.62920291606017e-13	3.69196972094996
CD4	X16	1.08397929204034e-10	3.31008164393382
CD4	X27	4.97147206546963e-05	2.20210971623269
CD4	X28	0.0123246564263881	1.38491415392855
CD4	X34	1.18069181675371e-06	2.56669076236075
CD4	X8	1.25574671373607e-06	2.61053808586263
CD48	X10	0.0476440285452733	0.904931133931976
CD48	X14	0.0192115034814998	1.11411300082181
CD48	X16	0.0211909579941943	1.04119145903326
CD48	X27	4.80989892613315e-24	3.93979947531216
CD48	X34	0.00944807877067098	1.19529703128437
CD48	X6	3.67117036012732e-05	1.77285260357932
CD48	X9	0.000260758786346664	1.71486859596623
CD52	X13	0.0544561015860051	1.25489989917054
CD52	X16	0.00249041880324714	1.76167136441041
CD52	X27	6.45324216094589e-28	5.53329607191423
CD52	X5	0.00831766283345894	1.69613717893224
CD52	X6	0.00446791453175739	1.65774747995991
CD52	X9	0.0134780071866152	1.63429134343654
CD68	X13	0.0233398645866719	1.22916636525533
CD68	X14	9.52914114810757e-16	3.65072337530064
CD68	X16	7.22072661893749e-13	3.32428208653405
CD68	X27	0.00818318675607524	1.39228898247605
CD68	X34	2.04858340175308e-08	2.70367823060983
CD68	X5	0.060413081797705	1.122970712133
CD68	X8	1.60304481122563e-08	2.75168020332455
CD83	X1	0.000617589884404554	1.17062669722396
CD83	X12	1.82056964401091e-06	1.56063099071762
CD83	X14	0.00648229016862299	0.959146835497257
CD83	X16	0.0370294213161035	0.72190060544869
CD83	X20	1.18146528072123e-06	1.61053338608469
CD83	X30	0.0447277174382347	0.739448575698684
CD86	X10	0.0371777978622933	1.16241262363923
CD86	X14	2.56443653852251e-16	4.04617342422903
CD86	X16	1.90353005104025e-06	2.48394878482619
CD86	X27	0.0585018595291656	1.13532643204787
CD86	X34	7.08404509738994e-08	2.81923409578999
CD86	X6	0.0582105542639068	1.07562970939036
CD86	X8	1.03849428113063e-07	2.82735013740197
CDH1	X11	2.38537444734694e-12	3.68377042545789
CDH1	X33	4.13717143978149e-10	3.38570230067477
CDH1	X34	0.000801081836659661	1.91190896425572
CDH1	X39	3.88168902682961e-10	3.69875350347665
CDH1	X40	7.99233903860838e-08	2.93376668782251
CDH1	X6	2.15064934319877e-07	2.79126473837041
CDH1	X7	9.5440387198727e-06	2.5876300082788
CDH12	X1	0.000709841156824014	1.56591242238921
CDH12	X12	0.0131822528144888	1.14029646212975
CDH12	X15	0.0390706369232142	0.975688299089583
CDH12	X20	0.0603690912092466	0.869390023739231
CDH12	X21	2.27410414383966e-08	2.47345080466073
CDH12	X23	1.32969854259113e-06	2.15588046987725
CDH12	X28	3.34358247549962e-05	1.85124650712578
CDH12	X29	0.000848207884396882	1.62554264196687
CDH12	X31	0.0572489256641494	0.888552845025742
CDH12	X40	0.00110898164789784	1.49800789859258
CDH13	X1	0.00266268914327338	1.4782168784517
CDH13	X12	2.66815898656311e-14	3.39040939539323
CDH13	X18	0.0184588610628613	1.28390968653724
CDH13	X20	4.74595431010957e-05	1.92805479151016
CDH13	X23	0.0102625133252933	1.29010128242978
CDH13	X26	0.0248222926286519	1.16774783315137
CDH13	X3	0.0163117298116761	1.37426675668216
CDH13	X30	8.62239037817286e-07	2.32054139746439
CDH13	X31	0.0125302258550391	1.21419339531226
CDH13	X36	0.0138551698485538	4.19018359289243
CDH13	X38	0.0179345827672737	1.38668019949565
CDH4	X1	0.000566895382761886	1.08046655195809
CDH4	X12	2.69602676985479e-06	1.40475308160758
CDH4	X18	0.00987693528914118	0.890254580521538
CDH4	X20	4.19098293440577e-05	1.24637916668876
CDH4	X25	0.0125118891693227	0.768540824096783
CDH4	X30	2.39650374802761e-05	1.30169198180611
CDH4	X31	0.00377218535359179	0.898653392048097
CDH4	X37	1.8169752804576e-06	1.41943297869997
CDH4	X41	0.0478954932081811	2.11386522306781
CDH6	X13	1.46970377216834e-51	3.26113098901141
CDH6	X16	0.00652511516949421	0.71800912191497
CDH6	X17	0.025407888926169	0.638188023327784
CDH6	X28	1.02261512820887e-08	1.43007627047343
CDH6	X5	0.00255499680197313	0.855352336595703
CDH6	X6	0.0042816014627421	0.75340428044575
CDH6	X9	0.0506034312377607	0.59582620976275
CDK1	X10	0.0982280714101472	0.951445929696053
CDK1	X13	0.00813748255068843	1.55184560603016
CDK1	X16	0.0061239388931179	1.53525848713221
CDK1	X27	0.00516860951840584	1.63014673453554
CDK1	X28	1.07959628998153e-05	2.39051067302973
CDK1	X5	1.99106301508933e-08	3.01281289644269
CDK1	X6	0.0286745617809082	1.26072932313986
CDK1	X9	0.0147619477866698	1.54746349391075
CELF2	X10	0.00541281780505443	0.360246184091713
CELF2	X14	2.4106546756529e-06	0.591183501018649
CELF2	X16	0.0386186550673052	0.276033613079901
CELF2	X2	0.0103094586434689	0.374024751546273
CELF2	X27	0.00199485835089729	0.414750706767396
CELF2	X37	4.23595669855226e-07	0.632992526701311
CEMIP	X13	0.000972709748114325	1.7636082901574
CEMIP	X16	1.32927355666373e-29	5.19573826072111
CEMIP	X21	0.0228368864302668	1.28775949762388
CEMIP	X27	5.15067184913929e-07	2.54153073596164
CEMIP	X28	0.00616279290995649	1.45247310651463
CEMIP	X37	0.0744096338352949	0.938855086759583
CEMIP	X5	0.00159021628406706	1.77098265736936
CEMIP2	X13	3.49374498239538e-08	2.47199293263835
CEMIP2	X16	2.00040043163541e-06	2.14407581436298
CEMIP2	X27	4.15326801550888e-07	2.30533767540299
CEMIP2	X28	2.68667466496203e-17	3.64927035041979
CEMIP2	X5	1.24869557538395e-20	3.96033988824958
CENPF	X10	0.0258777592220024	1.03692844076478
CENPF	X14	0.0140389331830232	1.19311509462312
CENPF	X27	0.0947227327446082	0.853513362768617
CENPF	X32	0.000131482114377279	1.76512623925129
CENPF	X34	0.00552351425340607	1.30764735198735
CENPF	X6	1.85298880938981e-05	1.88635592368571
CENPF	X9	9.27483082735262e-05	1.89666309730359
CHGB	X1	2.04207707243789e-05	1.90859662454742
CHGB	X12	4.4602882623641e-06	1.98599932723937
CHGB	X15	4.70853187312163e-07	2.18753836673557
CHGB	X20	1.90423997022122e-05	1.87368655581457
CHGB	X21	0.0295966449511452	1.05459446904354
CHGB	X23	9.43880171047422e-08	2.29823005984558
CHGB	X26	0.0155511517491284	1.16846896226664
CHGB	X29	0.00282034907026601	1.45383841149025
CHGB	X31	3.61652321448126e-07	2.19657141983838
CHGB	X37	0.0102065576784212	1.12764985132335
CHGB	X38	0.000177956599040091	1.99149711350635
CHODL	X1	6.94056371612517e-09	2.50376777386625
CHODL	X12	8.48769259667374e-10	2.53967381217583
CHODL	X15	0.00103919288204646	1.4473868073311
CHODL	X20	0.0244263747213943	0.995433987857597
CHODL	X23	0.00479731758239089	1.28239924894001
CHODL	X30	0.0737230191630995	0.861053404567886
CHODL	X37	4.45087108204917e-05	1.73158559596136
CLDN11	X11	5.15436283997968e-15	4.10251694007185
CLDN11	X16	0.0195287911690789	1.3523561754291
CLDN11	X33	1.36081604399495e-10	3.51216809862028
CLDN11	X34	1.13967713370179e-07	2.88909961710402
CLDN11	X39	1.95101444127704e-11	3.96687434049862
CLDN11	X40	4.10953057254467e-10	3.39710888257851
CLDN11	X6	5.06561837530877e-17	4.31203575991559
CLDN11	X7	4.05264130574774e-06	2.68389195081077
CNDP1	X11	8.78184611438812e-15	4.6956456876522
CNDP1	X33	5.29776469146462e-11	4.16577883679379
CNDP1	X34	1.04784728430587e-07	3.35673195166438
CNDP1	X39	2.68661469980626e-11	4.55898710464565
CNDP1	X40	9.24071355507954e-11	4.09204559553544
CNDP1	X6	1.01499115303155e-15	4.79580656655836
CNDP1	X7	5.33626375307369e-07	3.41027027571452
CNTN2	X11	1.85238955378354e-15	3.45044558048552
CNTN2	X33	1.38403079417247e-09	2.72106658749033
CNTN2	X34	1.9974559992421e-07	2.34628258707663
CNTN2	X39	1.81373014797131e-10	3.12276174165
CNTN2	X40	4.10953057254467e-10	2.80173013762256
CNTN2	X6	7.92899491460751e-20	3.86609013154584
CNTN2	X7	2.09619207606406e-06	2.27394930622236
CNTNAP3B	X1	0.0109080377632545	1.00936267241789
