NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
PTPN4	1	PTPN4	
LYST	1	LYST	
ARHGAP36	1	ARHGAP36	
SLIT1	1	SLIT1	
SCN2A	1	SCN2A	
TBCC	1	TBCC	
SULT4A1	1	SULT4A1	
ZNF33A	1	ZNF33A	
TULP4	1	TULP4	
PEG10	1	PEG10	
WIPF3	1	WIPF3	
GAD1	1	GAD1	
TTC9B	1	TTC9B	
IPO8	1	IPO8	
SNX8	1	SNX8	
RNASEH2B	1	RNASEH2B	
NIPSNAP3A	1	NIPSNAP3A	
LUZP2	1	LUZP2	
CHADL	1	CHADL	
CARMIL2	1	CARMIL2	
PAK5	1	PAK5	
ZNF133	1	ZNF133	
RAB3B	1	RAB3B	
HCG11	1	HCG11	
NKAIN1	1	NKAIN1	
MAP2	1	MAP2	
GAPVD1	1	GAPVD1	
NSF	1	NSF	
CFAP20	1	CFAP20	
PCLO	1	PCLO	
POMC	1	POMC	
FGF14	1	FGF14	
KBTBD6	1	KBTBD6	
TMEM271	1	TMEM271	
PCDH19	1	PCDH19	
UAP1	1	UAP1	
ZFYVE27	1	ZFYVE27	
SYT1	1	SYT1	
SLC12A5	1	SLC12A5	
CASKIN1	1	CASKIN1	
AJM1	1	AJM1	
TMEM151B	1	TMEM151B	
TIAM1	1	TIAM1	
CADPS	1	CADPS	
PPP4R4	1	PPP4R4	
KIF3A	1	KIF3A	
C1orf50	1	C1orf50	
C11orf87	1	C11orf87	
NSUN3	1	NSUN3	
NBAS	1	NBAS	
TXNDC9	1	TXNDC9	
CNTN1	1	CNTN1	
ANK3	1	ANK3	
SPRYD7	1	SPRYD7	
GRIA2	1	GRIA2	
PRKACB	1	PRKACB	
CTXN1	1	CTXN1	
CC2D1A	1	CC2D1A	
ARNT	1	ARNT	
VSNL1	1	VSNL1	
AKAP11	1	AKAP11	
EGFR	1	EGFR	
EFNB3	1	EFNB3	
AGAP1	1	AGAP1	
MOAP1	1	MOAP1	
LTV1	1	LTV1	
BAG4	1	BAG4	
GABRA1	1	GABRA1	
ATP8A2	1	ATP8A2	
DYNC2LI1	1	DYNC2LI1	
CBX7	1	CBX7	
CDK14	1	CDK14	
WDR7	1	WDR7	
BRMS1L	1	BRMS1L	
NGDN	1	NGDN	
ATG16L1	1	ATG16L1	
ZFYVE28	1	ZFYVE28	
SLITRK1	1	SLITRK1	
STMN2	1	STMN2	
PHF6	1	PHF6	
ZNF140	1	ZNF140	
FRRS1L	1	FRRS1L	
SEMA4F	1	SEMA4F	
SNCB	1	SNCB	
CPEB3	1	CPEB3	
SHTN1	1	SHTN1	
TMEM67	1	TMEM67	
PACSIN1	1	PACSIN1	
MYL5	1	MYL5	
PNMA6F	1	PNMA6F	
PDE8B	1	PDE8B	
OPALIN	1	OPALIN	
VAMP4	1	VAMP4	
PAK3	1	PAK3	
PCSK2	1	PCSK2	
KCNQ3	1	KCNQ3	
BCL7A	1	BCL7A	
PGAP1	1	PGAP1	
GNG3	1	GNG3	
ZNF540	1	ZNF540	
CBLN1	1	CBLN1	
SHISAL1	1	SHISAL1	
GLRA3	1	GLRA3	
BORCS8	1	BORCS8	
SMIM10L2A	1	SMIM10L2A	
SNRNP48	1	SNRNP48	
CGREF1	1	CGREF1	
TMEM151A	1	TMEM151A	
SCN3A	1	SCN3A	
STOX2	1	STOX2	
MAOB	1	MAOB	
NAPEPLD	1	NAPEPLD	
PNMA2	1	PNMA2	
KCNC1	1	KCNC1	
ITGB3BP	1	ITGB3BP	
KIF9	1	KIF9	
YIPF5	1	YIPF5	
UHMK1	1	UHMK1	
GABRQ	1	GABRQ	
RNMT	1	RNMT	
TPPP	1	TPPP	
FHIT	1	FHIT	
RAPGEF5	1	RAPGEF5	
FRA10AC1	1	FRA10AC1	
SLC14A1	1	SLC14A1	
PSMG3	1	PSMG3	
PPME1	1	PPME1	
RIMKLA	1	RIMKLA	
MEG8	1	MEG8	
GTPBP1	1	GTPBP1	
PCDH17	1	PCDH17	
NPY	1	NPY	
CHGB	1	CHGB	
VXN	1	VXN	
SLC1A2	1	SLC1A2	
MOBP	1	MOBP	
MCCC1	1	MCCC1	
MLLT11	1	MLLT11	
RALYL	1	RALYL	
RMND1	1	RMND1	
NKRF	1	NKRF	
GLCCI1	1	GLCCI1	
RAB3C	1	RAB3C	
TENM1	1	TENM1	
CRMP1	1	CRMP1	
YWHAH	1	YWHAH	
NRIP3	1	NRIP3	
ATP1B1	1	ATP1B1	
CEP290	1	CEP290	
RGS9	1	RGS9	
AP1S1	1	AP1S1	
SLC31A1	1	SLC31A1	
MT-CO1	1	MT-CO1	
INPP5F	1	INPP5F	
SPRED3	1	SPRED3	
MAEA	1	MAEA	
GAP43	1	GAP43	
TMEM35A	1	TMEM35A	
KLHL42	1	KLHL42	
PEG3	1	PEG3	
CRCP	1	CRCP	
MYBPC1	1	MYBPC1	
PTPRN2	1	PTPRN2	
TMEM268	1	TMEM268	
LINC00641	1	LINC00641	
MT-CO3	1	MT-CO3	
ORC4	1	ORC4	
OLIG1	1	OLIG1	
RIOK2	1	RIOK2	
GPAT4	1	GPAT4	
MTM1	1	MTM1	
GBA2	1	GBA2	
MT-ND4L	1	MT-ND4L	
KIF21B	1	KIF21B	
CDKN2D	1	CDKN2D	
ZNF529	1	ZNF529	
NAP1L5	1	NAP1L5	
ANKRD36	1	ANKRD36	
PHLPP2	1	PHLPP2	
BEX2	1	BEX2	
MT-CO2	1	MT-CO2	
NUDT18	1	NUDT18	
SPOCK3	1	SPOCK3	
LEPROTL1	1	LEPROTL1	
SNHG14	1	SNHG14	
TSPAN13	1	TSPAN13	
ELOVL4	1	ELOVL4	
ERICH3	1	ERICH3	
CSPG5	1	CSPG5	
GPR137C	1	GPR137C	
SMIM10L2B	1	SMIM10L2B	
GFOD1	1	GFOD1	
FA2H	1	FA2H	
VAMP1	1	VAMP1	
VSTM2L	1	VSTM2L	
PCYOX1L	1	PCYOX1L	
PDXP	1	PDXP	
SALL2	1	SALL2	
OGDHL	1	OGDHL	
PREPL	1	PREPL	
GAD2	1	GAD2	
SFXN1	1	SFXN1	
FAM118B	1	FAM118B	
HMG20A	1	HMG20A	
VSTM2B	1	VSTM2B	
STX3	1	STX3	
MAN1B1	1	MAN1B1	
ANKS1A	1	ANKS1A	
RNF149	1	RNF149	
ZCCHC12	1	ZCCHC12	
RGS4	1	RGS4	
SLC25A22	1	SLC25A22	
NAP1L2	1	NAP1L2	
SLC2A13	1	SLC2A13	
BIVM	1	BIVM	
TSPYL4	1	TSPYL4	
NEFL	1	NEFL	
SYN1	1	SYN1	
PJA1	1	PJA1	
MICU1	1	MICU1	
ATL1	1	ATL1	
SNAP25	1	SNAP25	
BEX1	1	BEX1	
ZNF609	1	ZNF609	
NCOA5	1	NCOA5	
ALG10B	1	ALG10B	
MT-ND1	1	MT-ND1	
ZC3H18	1	ZC3H18	
ATPAF2	1	ATPAF2	
RSF1	1	RSF1	
LINGO1	1	LINGO1	
RFTN2	1	RFTN2	
HHIP	1	HHIP	
ATCAY	1	ATCAY	
GPRASP1	1	GPRASP1	
CAMK2B	1	CAMK2B	
SMAP2	1	SMAP2	
OXCT1	1	OXCT1	
SLC7A14	1	SLC7A14	
STXBP1	1	STXBP1	
RNFT2	1	RNFT2	
BASP1	1	BASP1	
C9orf85	1	C9orf85	
MVK	1	MVK	
FAM234B	1	FAM234B	
DUSP3	1	DUSP3	
TLN2	1	TLN2	
PLPP4	1	PLPP4	
TFDP2	1	TFDP2	
GMEB1	1	GMEB1	
GALNT16	1	GALNT16	
ZNF821	1	ZNF821	
HSPA4L	1	HSPA4L	
PSMD10	1	PSMD10	
MT-ATP8	1	MT-ATP8	
INA	1	INA	
SEMA6B	1	SEMA6B	
DOCK10	1	DOCK10	
ARVCF	1	ARVCF	
TERF2IP	1	TERF2IP	
MCM5	1	MCM5	
PNMA8A	1	PNMA8A	
SOS2	1	SOS2	
GPM6A	1	GPM6A	
LMO3	1	LMO3	
ANK2	1	ANK2	
SSTR1	1	SSTR1	
MT-ND4	1	MT-ND4	
SCG2	1	SCG2	
KIF21A	1	KIF21A	
MT-CYB	1	MT-CYB	
RFPL1S	1	RFPL1S	
CEP170	1	CEP170	
SLBP	1	SLBP	
KIAA1217	1	KIAA1217	
LPCAT4	1	LPCAT4	
NAV1	1	NAV1	
ZNF880	1	ZNF880	
TOX2	1	TOX2	
CHL1	1	CHL1	
DLAT	1	DLAT	
TENM3	1	TENM3	
SERPINF1	1	SERPINF1	
ARHGEF26-AS1	1	ARHGEF26-AS1	
PRRG1	1	PRRG1	
PAQR6	1	PAQR6	
PEX26	1	PEX26	
GIMAP1	1	GIMAP1	
MAGEL2	1	MAGEL2	
NCAM1	1	NCAM1	
ATP9A	1	ATP9A	
TACC2	1	TACC2	
DYNC1I1	1	DYNC1I1	
WDR35	1	WDR35	
PPP1R13B	1	PPP1R13B	
DCAF11	1	DCAF11	
DIRAS3	1	DIRAS3	
ADARB1	1	ADARB1	
SLC26A11	1	SLC26A11	
MT-ND5	1	MT-ND5	
NEPRO	1	NEPRO	
SLC4A8	1	SLC4A8	
CGNL1	1	CGNL1	
THY1	1	THY1	
ADGRB2	1	ADGRB2	
THNSL2	1	THNSL2	
DNAJC12	1	DNAJC12	
DNAAF11	1	LRRC6	
RPA3	1	RPA3	
PAFAH1B2	1	PAFAH1B2	
GABRG3	1	GABRG3	
ANAPC1	1	ANAPC1	
RNF126	1	RNF126	
FAM104B	1	FAM104B	
TTC28-AS1	1	TTC28-AS1	
ZDHHC20	1	ZDHHC20	
VAT1L	1	VAT1L	
RSRP1	1	RSRP1	
MGAT5	1	MGAT5	
MYO7A	1	MYO7A	
KCND3	1	KCND3	
APLN	1	APLN	
DESI1	1	DESI1	
WDR89	1	WDR89	
MAIP1	1	MAIP1	
TCEAL7	1	TCEAL7	
ZYG11B	1	ZYG11B	
MT-ATP6	1	MT-ATP6	
SLC22A17	1	SLC22A17	
ELAVL3	1	ELAVL3	
GLRB	1	GLRB	
GOLGA1	1	GOLGA1	
ARHGAP20	1	ARHGAP20	
CITED1	1	CITED1	
TOMM70	1	TOMM70	
MAP1A	1	MAP1A	
ZDHHC22	1	ZDHHC22	
CAMK2N1	1	CAMK2N1	
LSR	1	LSR	
PIN1	1	PIN1	
GNG2	1	GNG2	
GLRX3	1	GLRX3	
MTOR	1	MTOR	
EIF2AK2	1	EIF2AK2	
ENTPD6	1	ENTPD6	
FASTKD2	1	FASTKD2	
RPAP2	1	RPAP2	
ZNF273	1	ZNF273	
NSG1	1	NSG1	
NFIA	1	NFIA	
NDUFB2	1	NDUFB2	
SETX	1	SETX	
PPFIA3	1	PPFIA3	
DIP2A	1	DIP2A	
HPRT1	1	HPRT1	
HIRA	1	HIRA	
PAN3	1	PAN3	
AFF3	1	AFF3	
MAPKAPK5-AS1	1	MAPKAPK5-AS1	
ABCC9	1	ABCC9	
ASCC1	1	ASCC1	
BRD8	1	BRD8	
ZNF483	1	ZNF483	
NTM	1	NTM	
DCAF15	1	DCAF15	
SLC6A1	1	SLC6A1	
ROBO1	1	ROBO1	
CEP41	1	CEP41	
KLHDC8B	1	KLHDC8B	
GUCY1B1	1	GUCY1B1	
IQSEC3	1	IQSEC3	
PLXNB1	1	PLXNB1	
CRB2	1	CRB2	
SV2A	1	SV2A	
ATP6V1D	1	ATP6V1D	
GABRG2	1	GABRG2	
SDHAF4	1	SDHAF4	
GSK3B	1	GSK3B	
ABCG2	1	ABCG2	
NECAB2	1	NECAB2	
CDC37L1-DT	1	CDC37L1-DT	
S100A1	1	S100A1	
NDRG4	1	NDRG4	
ZNF844	1	ZNF844	
PLEKHA1	1	PLEKHA1	
TRIM2	1	TRIM2	
ZDHHC4	1	ZDHHC4	
ACADSB	1	ACADSB	
UTP6	1	UTP6	
MRPS25	1	MRPS25	
MGAT4C	1	MGAT4C	
RAB6B	1	RAB6B	
SYNPR	1	SYNPR	
ZHX3	1	ZHX3	
PRPF38B	1	PRPF38B	
JMJD6	1	JMJD6	
PLCG2	1	PLCG2	
RRP1	1	RRP1	
HSPH1	1	HSPH1	
FAM20B	1	FAM20B	
OSTM1	1	OSTM1	
MIA3	1	MIA3	
RASSF2	1	RASSF2	
PPIP5K2	1	PPIP5K2	
KCNN3	1	KCNN3	
SLC16A14	1	SLC16A14	
UBE2V2	1	UBE2V2	
RNF113A	1	RNF113A	
RPP14	1	RPP14	
ARHGAP6	1	ARHGAP6	
RIOK3	1	RIOK3	
SUPT3H	1	SUPT3H	
GPAM	1	GPAM	
NPTN	1	NPTN	
NAA80	1	NAA80	
ENO2	1	ENO2	
PRUNE2	1	PRUNE2	
PLPBP	1	PLPBP	
RAD21	1	RAD21	
TAFA5	1	TAFA5	
FUT9	1	FUT9	
NKAIN2	1	NKAIN2	
WBP11	1	WBP11	
ZNF592	1	ZNF592	
AQP1	1	AQP1	
EDIL3	1	EDIL3	
MVB12B	1	MVB12B	
SRGAP2B	1	SRGAP2B	
MAN1A2	1	MAN1A2	
SNHG12	1	SNHG12	
SMARCD3	1	SMARCD3	
PMS2	1	PMS2	
RPS6KA6	1	RPS6KA6	
BLCAP	1	BLCAP	
NSFL1C	1	NSFL1C	
SEMA6D	1	SEMA6D	
ALAD	1	ALAD	
MT-ND3	1	MT-ND3	
USP14	1	USP14	
CCDC88A	1	CCDC88A	
TET2	1	TET2	
GOT1	1	GOT1	
SCOC	1	SCOC	
AATK	1	AATK	
MT-ND2	1	MT-ND2	
TUBB2A	1	TUBB2A	
BEX5	1	BEX5	
DNAJB4	1	DNAJB4	
WDR82	1	WDR82	
BAZ2B	1	BAZ2B	
SLC7A1	1	SLC7A1	
CHGA	1	CHGA	
SMKR1	1	SMKR1	
PIK3CB	1	PIK3CB	
C5orf63	1	C5orf63	
SLIT2	1	SLIT2	
KIF1A	1	KIF1A	
MAP7	1	MAP7	
SLC1A1	1	SLC1A1	
PLPPR3	1	PLPPR3	
AP1B1	1	AP1B1	
MED29	1	MED29	
MAP1S	1	MAP1S	
BBOX1	1	BBOX1	
ZNF521	1	ZNF521	
NCOA7	1	NCOA7	
DYNLL2	1	DYNLL2	
RTN4	1	RTN4	
APOC2	1	APOC2	
APC	1	APC	
RNF152	1	RNF152	
ISCA1	1	ISCA1	
CDC37L1	1	CDC37L1	
RNF139	1	RNF139	
SLC25A26	1	SLC25A26	
GPR85	1	GPR85	
ZC3H6	1	ZC3H6	
CADM1	1	CADM1	
MRTFB	1	MRTFB	
SPATA6	1	SPATA6	
ID4	1	ID4	
RAB4A	1	RAB4A	
TRAPPC4	1	TRAPPC4	
TRPM4	1	TRPM4	
TUBB4B	1	TUBB4B	
HSD11B1L	1	HSD11B1L	
ATP6V1G2	1	ATP6V1G2	
SGTB	1	SGTB	
CYB561	1	CYB561	
GOLM1	1	GOLM1	
NOL4L	1	NOL4L	
MDH1	1	MDH1	
SCD5	1	SCD5	
PURA	1	PURA	
DHFR2	1	DHFR2	
APEH	1	APEH	
SIRT3	1	SIRT3	
TRIP11	1	TRIP11	
NPTX2	1	NPTX2	
RSAD1	1	RSAD1	
TBC1D15	1	TBC1D15	
ARID4A	1	ARID4A	
DLD	1	DLD	
PEX6	1	PEX6	
LINC00461	1	LINC00461	
NPTX1	1	NPTX1	
CLASP1	1	CLASP1	
NKAIN3	1	NKAIN3-IT1	
RNF32-DT	1	LINC01006	
ATP6V1A	1	ATP6V1A	
NAXE	1	NAXE	
MSH6	1	MSH6	
UBE2Z	1	UBE2Z	
YWHAG	1	YWHAG	
PLA2G12A	1	PLA2G12A	
TTC3	1	TTC3	
MBP	1	MBP	
PPP1R16A	1	PPP1R16A	
MAPRE2	1	MAPRE2	
MAPT	1	MAPT	
U2AF1L4	1	U2AF1L4	
CNIH2	1	CNIH2	
PLXNA2	1	PLXNA2	
FARP2	1	FARP2	
DDRGK1	1	DDRGK1	
NARS1	1	NARS	
OSGEP	1	OSGEP	
MYORG	1	MYORG	
ACOT7	1	ACOT7	
PKIA	1	PKIA	
ATP6V1H	1	ATP6V1H	
PNMA3	1	PNMA3	
UBAP1	1	UBAP1	
MYO5A	1	MYO5A	
NCAN	1	NCAN	
PTPRM	1	PTPRM	
GABBR2	1	GABBR2	
BET1	1	BET1	
PPP1R3F	1	PPP1R3F	
CPLX2	1	CPLX2	
CCDC92	1	CCDC92	
RTN1	1	RTN1	
CCP110	1	CCP110	
SCG5	1	SCG5	
FDX2	1	FDX2	
SYNJ2	1	SYNJ2	
ENDOG	1	ENDOG	
NAP1L3	1	NAP1L3	
KLC1	1	KLC1	
CLEC11A	1	CLEC11A	
HOOK3	1	HOOK3	
ACSL6	1	ACSL6	
THYN1	1	THYN1	
YPEL3	1	YPEL3	
AHCTF1	1	AHCTF1	
KIF5A	1	KIF5A	
SLC30A1	1	SLC30A1	
HTRA1	1	HTRA1	
CBL	1	CBL	
TRUB1	1	TRUB1	
UBE2M	1	UBE2M	
TOP1	1	TOP1	
MRPS18A	1	MRPS18A	
RCBTB1	1	RCBTB1	
LONRF2	1	LONRF2	
CNTNAP1	1	CNTNAP1	
PHLPP1	1	PHLPP1	
FAIM2	1	FAIM2	
WDFY3	1	WDFY3	
MRPS2	1	MRPS2	
KIF3C	1	KIF3C	
CAMK2D	1	CAMK2D	
C17orf58	1	C17orf58	
FADS1	1	FADS1	
ZFP90	1	ZFP90	
CSTF3	1	CSTF3	
WDR6	1	WDR6	
EXTL3	1	EXTL3	
PAQR8	1	PAQR8	
G3BP2	1	G3BP2	
TMEM208	1	TMEM208	
IL17D	1	IL17D	
ID2	1	ID2	
SLC25A32	1	SLC25A32	
RBMXL1	1	RBMXL1	
HELZ	1	HELZ	
PAFAH1B1	1	PAFAH1B1	
TMEM240	1	TMEM240	
KLHDC8A	1	KLHDC8A	
TBC1D13	1	TBC1D13	
CTBP1	1	CTBP1	
ICA1L	1	ICA1L	
ING2	1	ING2	
STRAP	1	STRAP	
OSBPL8	1	OSBPL8	
NUP133	1	NUP133	
PPP2R5D	1	PPP2R5D	
CRKL	1	CRKL	
CCS	1	CCS	
SH2D3C	1	SH2D3C	
URI1	1	URI1	
JAZF1	1	JAZF1	
LY6H	1	LY6H	
CALM3	1	CALM3	
INSIG2	1	INSIG2	
RASGRP2	1	RASGRP2	
MTCH1	1	MTCH1	
ZBED5	1	ZBED5	
SMARCC1	1	SMARCC1	
MPP2	1	MPP2	
PPM1K	1	PPM1K	
TMEM141	1	TMEM141	
AUP1	1	AUP1	
SNU13	1	SNU13	
HMGCR	1	HMGCR	
CMAS	1	CMAS	
TEF	1	TEF	
GOLGA8A	1	GOLGA8A	
ETNPPL	1	ETNPPL	
HMGCLL1	1	HMGCLL1	
MAP1B	1	MAP1B	
NDN	1	NDN	
RAD17	1	RAD17	
BUD23	1	BUD23	
CNST	1	CNST	
TMEM59L	1	TMEM59L	
EPDR1	1	EPDR1	
UBL3	1	UBL3	
OLFM1	1	OLFM1	
DNAJB14	1	DNAJB14	
SERPINI1	1	SERPINI1	
NQO1	1	NQO1	
ATR	1	ATR	
ACSL4	1	ACSL4	
VCAN	1	VCAN	
PITHD1	1	PITHD1	
CCND3	1	CCND3	
CRAT	1	CRAT	
JMJD1C	1	JMJD1C	
UCHL1	1	UCHL1	
PTGES3	1	PTGES3	
PACS2	1	PACS2	
PER3	1	PER3	
NUDT11	1	NUDT11	
PIK3IP1	1	PIK3IP1	
AVL9	1	AVL9	
NDRG2	1	NDRG2	
PDZRN3	1	PDZRN3	
DCAF1	1	DCAF1	
LARP4B	1	LARP4B	
HIBCH	1	HIBCH	
USP22	1	USP22	
RNPC3	1	RNPC3	
HNRNPH3	1	HNRNPH3	
TMEM245	1	TMEM245	
BSCL2	1	BSCL2	
SYNGR3	1	SYNGR3	
SCD	1	SCD	
FRG1	1	FRG1	
KIF2A	1	KIF2A	
MBNL1	1	MBNL1	
NRDC	1	NRDC	
TF	1	TF	
CASTOR3P	1	CASTOR3	
ITSN1	1	ITSN1	
CAMK4	1	CAMK4	
PRKRA	1	PRKRA	
CADM2	1	CADM2	
UCP2	1	UCP2	
SFI1	1	SFI1	
ANP32A	1	ANP32A	
SNX18	1	SNX18	
MMAB	1	MMAB	
PTPN11	1	PTPN11	
MTIF3	1	MTIF3	
PEX11B	1	PEX11B	
MDN1	1	MDN1	
FTX	1	FTX	
BMPR2	1	BMPR2	
TBL2	1	TBL2	
TRAPPC5	1	TRAPPC5	
RTCA	1	RTCA	
GPD1	1	GPD1	
MAP9	1	MAP9	
USP49	1	USP49	
PHLDB1	1	PHLDB1	
PHKG2	1	PHKG2	
RAD50	1	RAD50	
GSTM3	1	GSTM3	
LARP1	1	LARP1	
SPG21	1	SPG21	
GMFB	1	GMFB	
BHLHE41	1	BHLHE41	
RAB11FIP3	1	RAB11FIP3	
PIN4	1	PIN4	
NECAP1	1	NECAP1	
NAT14	1	NAT14	
DGKB	1	DGKB	
NDUFA11	1	NDUFA11	
AGA	1	AGA	
CAPN3	1	CAPN3	
GATM	1	GATM	
PSMC1	1	PSMC1	
PDE4B	1	PDE4B	
TUBA1B	1	TUBA1B	
ARHGAP21	1	ARHGAP21	
PSMG1	1	PSMG1	
LPIN1	1	LPIN1	
PDGFC	1	PDGFC	
WAC	1	WAC	
TM9SF4	1	TM9SF4	
ABI2	1	ABI2	
USP13	1	USP13	
ARRDC2	1	ARRDC2	
LRRC75B	1	LRRC75B	
GFM2	1	GFM2	
LRRC47	1	LRRC47	
ATP5IF1	1	ATP5IF1	
ECI1	1	ECI1	
EIF4G3	1	EIF4G3	
UBE2Q1	1	UBE2Q1	
ATOSB	1	FAM214B	
CISD2	1	CISD2	
ZNF146	1	ZNF146	
PRKCZ	1	PRKCZ	
BCAR3	1	BCAR3	
CHST3	1	CHST3	
EXOC7	1	EXOC7	
ATMIN	1	ATMIN	
C1QTNF4	1	C1QTNF4	
GET1	1	GET1	
SNCG	1	SNCG	
TSPAN3	1	TSPAN3	
EBP	1	EBP	
SYT13	1	SYT13	
ARHGEF6	1	ARHGEF6	
AAMP	1	AAMP	
CNP	1	CNP	
LDHB	1	LDHB	
KEAP1	1	KEAP1	
UGP2	1	UGP2	
ERMN	1	ERMN	
MTURN	1	MTURN	
TCAIM	1	TCAIM	
KAT14	1	KAT14	
WDR74	1	WDR74	
CDC42	1	CDC42	
UQCR10	1	UQCR10	
PAIP2B	1	PAIP2B	
ACTR1A	1	ACTR1A	
NDUFA3	1	NDUFA3	
PPM1L	1	PPM1L	
MBD3	1	MBD3	
LUC7L3	1	LUC7L3	
CBR1	1	CBR1	
ARL6IP1	1	ARL6IP1	
SARAF	1	SARAF	
TUBB4A	1	TUBB4A	
UBE3A	1	UBE3A	
DKK3	1	DKK3	
ATAD1	1	ATAD1	
ZSCAN18	1	ZSCAN18	
GHITM	1	GHITM	
PGAM1	1	PGAM1	
PSMD2	1	PSMD2	
DNM1L	1	DNM1L	
VPS13D	1	VPS13D	
ADGRA2	1	ADGRA2	
NME1	1	NME1	
MDM2	1	MDM2	
MT3	1	MT3	
PLXNA1	1	PLXNA1	
POLDIP3	1	POLDIP3	
MAPK8IP1	1	MAPK8IP1	
HEYL	1	HEYL	
DST	1	DST	
PTPMT1	1	PTPMT1	
TUBB3	1	TUBB3	
CENPV	1	CENPV	
MSL2	1	MSL2	
DYNLL1	1	DYNLL1	
ACADM	1	ACADM	
CXADR	1	CXADR	
GANAB	1	GANAB	
NIPBL-DT	1	NIPBL-DT	
KIF1B	1	KIF1B	
EEF1A2	1	EEF1A2	
COQ6	1	COQ6	
HINT1	1	HINT1	
SNCA	1	SNCA	
TNR	1	TNR	
EIF2B3	1	EIF2B3	
SKIL	1	SKIL	
RHBDD2	1	RHBDD2	
GPR155	1	GPR155	
LRRC23	1	LRRC23	
NDUFAF8	1	NDUFAF8	
REEP5	1	REEP5	
ELF2	1	ELF2	
ATP5F1D	1	ATP5F1D	
HAGHL	1	HAGHL	
SLC30A9	1	SLC30A9	
LIX1	1	LIX1	
THOC2	1	THOC2	
BEX3	1	BEX3	
LRRFIP2	1	LRRFIP2	
EPB41L1	1	EPB41L1	
ALDOC	1	ALDOC	
IVD	1	IVD	
GMNN	1	GMNN	
KCNMB4	1	KCNMB4	
TPP2	1	TPP2	
MYBBP1A	1	MYBBP1A	
MRPL14	1	MRPL14	
SPECC1	1	SPECC1	
THOC7	1	THOC7	
KIAA1671	1	KIAA1671	
THUMPD1	1	THUMPD1	
FAM114A1	1	FAM114A1	
PINK1	1	PINK1	
NR3C1	1	NR3C1	
MXD4	1	MXD4	
NMT1	1	NMT1	
STARD3	1	STARD3	
CREM	1	CREM	
IDS	1	IDS	
EFEMP1	1	EFEMP1	
NDUFB8	1	NDUFB8	
ZHX1	1	ZHX1	
NORAD	1	NORAD	
NHP2	1	NHP2	
ZNF644	1	ZNF644	
NEFM	1	NEFM	
WNK1	1	WNK1	
GTPBP4	1	GTPBP4	
