NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
S100A10	1	S100A10	
VCAN	1	VCAN	
RAB7B	1	RAB7B	
MEGF6	1	MEGF6	
CAPG	1	CAPG	
SPEF1	1	SPEF1	
DNAI1	1	DNAI1	
ACSS3	1	ACSS3	
TTC21A	1	TTC21A	
F3	1	F3	
VWA3A	1	VWA3A	
C19orf18	1	C19orf18	
DDIT4L	1	DDIT4L	
PHYHD1	1	PHYHD1	
PDLIM4	1	PDLIM4	
DIAPH3	1	DIAPH3	
CFAP57	1	CFAP57	
CLIC6	1	CLIC6	
GYG2	1	GYG2	
PLIN1	1	PLIN1	
SPAG8	1	SPAG8	
GALNT3	1	GALNT3	
FAS	1	FAS	
HYDIN	1	HYDIN	
CFAP107	1	C1orf158	
PLTP	1	PLTP	
GOLIM4	1	GOLIM4	
CRNDE	1	CRNDE	
C4orf47	1	C4orf47	
STON1	1	STON1	
SLC25A48	1	SLC25A48	
MLC1	1	MLC1	
ADCY8	1	ADCY8	
SRPX	1	SRPX	
SNORC	1	SNORC	
C2orf73	1	C2orf73	
ACKR3	1	ACKR3	
MUC1	1	MUC1	
DLEC1	1	DLEC1	
ATP13A4	1	ATP13A4	
TRIP6	1	TRIP6	
HMSD	1	HMSD	
ARHGAP25	1	ARHGAP25	
PPP1R1B	1	PPP1R1B	
COPZ2	1	COPZ2	
COLEC12	1	COLEC12	
PRRX1	1	PRRX1	
LINC01736	1	LINC01736	
SFN	1	SFN	
GDPD2	1	GDPD2	
CDKN2B	1	CDKN2B	
ITPKB	1	ITPKB	
COL1A1	1	COL1A1	
NEXN	1	NEXN	
IL33	1	IL33	
ARHGAP9	1	ARHGAP9	
UBXN10	1	UBXN10	
ENTREP1	1	FAM189A2	
INTS6-AS1	1	INTS6-AS1	
HAMP	1	HAMP	
LY86	1	LY86	
PTPRC	1	PTPRC	
LPAR3	1	LPAR3	
TNFRSF1A	1	TNFRSF1A	
SPAG17	1	SPAG17	
CFAP65	1	CFAP65	
CAVIN1	1	CAVIN1	
CFAP45	1	CFAP45	
ANGPT2	1	ANGPT2	
TESK2	1	TESK2	
GATM	1	GATM	
SPHK1	1	SPHK1	
LINC01338	1	LINC01338	
SORBS1	1	SORBS1	
FAM107A	1	FAM107A	
MFAP5	1	MFAP5	
ARRDC4	1	ARRDC4	
PAX6	1	PAX6	
PDPN	1	PDPN	
SLC4A11	1	SLC4A11	
AVP	1	AVP	
EMX2	1	EMX2	
CCL3	1	CCL3	
EIF4EBP3	1	EIF4EBP3	
NEK11	1	NEK11	
CRLF1	1	CRLF1	
CROCC	1	CROCC	
AKR1C3	1	AKR1C3	
ADGRA3	1	ADGRA3	
SELENBP1	1	SELENBP1	
CCL4L2	1	CCL4L2	
SLC7A11	1	SLC7A11	
DNAAF1	1	DNAAF1	
SERINC2	1	SERINC2	
CCL5	1	CCL5	
VCAM1	1	VCAM1	
KCNE4	1	KCNE4	
APLN	1	APLN	
FAM181B	1	FAM181B	
CATIP	1	CATIP	
ANTXR1	1	ANTXR1	
YAP1	1	YAP1	
FBLN1	1	FBLN1	
NR4A1	1	NR4A1	
HHATL	1	HHATL	
GPC4	1	GPC4	
FSTL1	1	FSTL1	
JUN	1	JUN	
NEK5	1	NEK5	
AIF1	1	AIF1	
RHOD	1	RHOD	
BMP2K	1	BMP2K	
C5	1	C5	
NEDD1	1	NEDD1	
C21orf58	1	C21orf58	
CCDC9B	1	CCDC9B	
CMTM3	1	CMTM3	
CHI3L1	1	CHI3L1	
RASSF9	1	RASSF9	
BLNK	1	BLNK	
CRB1	1	CRB1	
TCIRG1	1	TCIRG1	
CYBB	1	CYBB	
RREB1	1	RREB1	
PPP1R32	1	PPP1R32	
AQP1	1	AQP1	
SCIN	1	SCIN	
HES1	1	HES1	
HCLS1	1	HCLS1	
SYNC	1	SYNC	
SSC5D	1	SSC5D	
CD24	1	CD24	
TMEM220	1	TMEM220	
GPNMB	1	GPNMB	
CCDC80	1	CCDC80	
IL6R	1	IL6R	
HSPB6	1	HSPB6	
SLC7A8	1	SLC7A8	
GASK1A	1	GASK1A	
SYNPO2	1	SYNPO2	
NFIX	1	NFIX	
COL4A5	1	COL4A5	
ICAM1	1	ICAM1	
TRIP10	1	TRIP10	
KCTD15	1	KCTD15	
RSPH4A	1	RSPH4A	
ANGPTL4	1	ANGPTL4	
PLAAT4	1	PLAAT4	
MAPK15	1	MAPK15	
ZMYND10	1	ZMYND10	
GLB1L	1	GLB1L	
IL1R1	1	IL1R1	
NFATC2	1	NFATC2	
ARL13B	1	ARL13B	
TOB1	1	TOB1	
CLIC4	1	CLIC4	
S100B	1	S100B	
CD9	1	CD9	
SLC16A1	1	SLC16A1	
APOBEC3G	1	APOBEC3G	
ALOX5AP	1	ALOX5AP	
GSTM5	1	GSTM5	
SLC13A4	1	SLC13A4	
LIX1	1	LIX1	
DAAM2	1	DAAM2	
ANXA11	1	ANXA11	
DDR1	1	DDR1	
DNAI3	1	WDR63	
SLC12A4	1	SLC12A4	
CCDC170	1	CCDC170	
CCDC180	1	CCDC180	
TXNIP	1	TXNIP	
HLA-DPA1	1	HLA-DPA1	
IER2	1	IER2	
CLIC1	1	CLIC1	
FOLR1	1	FOLR1	
ITGBL1	1	ITGBL1	
A2ML1	1	A2ML1	
FCGR2A	1	FCGR2A	
PSRC1	1	PSRC1	
GSDMD	1	GSDMD	
CCDC146	1	CCDC146	
B3GNT9	1	B3GNT9	
LRTOMT	1	LRTOMT	
ANO6	1	ANO6	
VWCE	1	VWCE	
TOB2	1	TOB2	
LGI4	1	LGI4	
KLF4	1	KLF4	
LRP2BP	1	LRP2BP	
PLEC	1	PLEC	
CD74	1	CD74	
TMEM176A	1	TMEM176A	
GPM6B	1	GPM6B	
ERBIN	1	ERBIN	
TSPAN11	1	TSPAN11	
ITGB2	1	ITGB2	
CD68	1	CD68	
CRB2	1	CRB2	
IL11RA	1	IL11RA	
DLGAP1-AS1	1	DLGAP1-AS1	
B3GNT5	1	B3GNT5	
DNAH10	1	DNAH10	
BAALC-AS1	1	BAALC-AS1	
HOMER3	1	HOMER3	
CELSR1	1	CELSR1	
PHEX	1	PHEX	
GPRC5C	1	GPRC5C	
CYP11A1	1	CYP11A1	
C1QL1	1	C1QL1	
SNTB1	1	SNTB1	
ID2	1	ID2	
LILRB1	1	LILRB1	
SOX9	1	SOX9	
HPR	1	HPR	
AHCYL1	1	AHCYL1	
BACE2	1	BACE2	
TIMP4	1	TIMP4	
IRAG1	1	MRVI1	
PRKD3	1	PRKD3	
TIFA	1	TIFA	
TSPAN6	1	TSPAN6	
CDK2AP1	1	CDK2AP1	
UAP1L1	1	UAP1L1	
LIFR	1	LIFR	
NUPR1	1	NUPR1	
MS4A6A	1	MS4A6A	
ROM1	1	ROM1	
C1orf198	1	C1orf198	
CASC2	1	CASC2	
HLA-DRB1	1	HLA-DRB1	
CAT	1	CAT	
TRIL	1	TRIL	
TRIM47	1	TRIM47	
MSN	1	MSN	
NBPF19	1	NBPF19	
HEG1	1	HEG1	
SMO	1	SMO	
ITPRIP	1	ITPRIP	
ST6GAL1	1	ST6GAL1	
PLSCR4	1	PLSCR4	
CLU	1	CLU	
CLEC9A	1	CLEC9A	
MRE11	1	MRE11	
PPP1R42	1	PPP1R42	
AGTRAP	1	AGTRAP	
ROBO3	1	ROBO3	
TMEM176B	1	TMEM176B	
MYL3	1	MYL3	
RARRES2	1	RARRES2	
FKBP10	1	FKBP10	
LINC02716	1	LINC02716	
DTNA	1	DTNA	
CFAP100	1	CFAP100	
IL16	1	IL16	
ERLIN2	1	ERLIN2	
FAM181A	1	FAM181A	
DLGAP1-AS2	1	DLGAP1-AS2	
HPDL	1	HPDL	
RELN	1	RELN	
GEM	1	GEM	
ISLR	1	ISLR	
ADAMTS9	1	ADAMTS9	
ALPK1	1	ALPK1	
PCDHB4	1	PCDHB4	
HDAC4-AS1	1	HDAC4-AS1	
ABI3	1	ABI3	
CASP6	1	CASP6	
EFS	1	EFS	
SMOX	1	SMOX	
ERI2	1	ERI2	
PLAAT5	1	PLAAT5	
PRPH	1	PRPH	
EML3	1	EML3	
PPP1R1C	1	PPP1R1C	
MAP3K19	1	MAP3K19	
PDLIM3	1	PDLIM3	
MSI1	1	MSI1	
IL1B	1	IL1B	
NHSL1	1	NHSL1	
VAC14-AS1	1	VAC14-AS1	
RASL12	1	RASL12	
DOCK8	1	DOCK8	
ANG	1	ANG	
FZD6	1	FZD6	
CPVL	1	CPVL	
MAPKAPK3	1	MAPKAPK3	
TRIM22	1	TRIM22	
GPX8	1	GPX8	
STK3	1	STK3	
HAVCR2	1	HAVCR2	
CXXC5	1	CXXC5	
TGFBI	1	TGFBI	
CFAP52	1	CFAP52	
MAN1C1	1	MAN1C1	
PTTG1IP	1	PTTG1IP	
MYOZ1	1	MYOZ1	
ZIC4	1	ZIC4	
DNAI4	1	WDR78	
FCGR3A	1	FCGR3A	
IGFBP2	1	IGFBP2	
IFITM3	1	IFITM3	
TGIF2	1	TGIF2	
SMAD3	1	SMAD3	
METTL7A	1	METTL7A	
MRO	1	MRO	
SLC12A7	1	SLC12A7	
TMEM123	1	TMEM123	
IER5L	1	IER5L	
CRYGS	1	CRYGS	
CRYAB	1	CRYAB	
HSPA1A	1	HSPA1A	
SDC4	1	SDC4	
PHGDH	1	PHGDH	
TRIOBP	1	TRIOBP	
IGSF11	1	IGSF11	
FAM227A	1	FAM227A	
PLD2	1	PLD2	
CFAP53	1	CFAP53	
CDKN1A	1	CDKN1A	
CFAP44	1	CFAP44	
TMEM254-AS1	1	TMEM254-AS1	
SOD3	1	SOD3	
IRX2-DT	1	C5orf38	
OLR1	1	OLR1	
PROM1	1	PROM1	
CCDC65	1	CCDC65	
HLA-DPB1	1	HLA-DPB1	
CRIP1	1	CRIP1	
BMPR1B	1	BMPR1B	
SEMA3B-AS1	1	SEMA3B-AS1	
DSC2	1	DSC2	
C6orf52	1	C6orf52	
CES1	1	CES1	
RRAD	1	RRAD	
PLEKHA4	1	PLEKHA4	
MXRA8	1	MXRA8	
OSBPL3	1	OSBPL3	
TBXAS1	1	TBXAS1	
SCARA3	1	SCARA3	
DNAH5	1	DNAH5	
LCNL1	1	LCNL1	
ALDH3B1	1	ALDH3B1	
TCTN2	1	TCTN2	
WEE1	1	WEE1	
PGAM2	1	PGAM2	
DBI	1	DBI	
GAN	1	GAN	
GM2A	1	GM2A	
HES6	1	HES6	
C9orf24	1	C9orf24	
NAV2	1	NAV2	
PXN	1	PXN	
LPAR6	1	LPAR6	
IGDCC4	1	IGDCC4	
CYBRD1	1	CYBRD1	
SLC38A3	1	SLC38A3	
LRATD2	1	LRATD2	
LINC01354	1	LINC01354	
COL4A6	1	COL4A6	
MCUB	1	MCUB	
SMIM5	1	SMIM5	
KITLG	1	KITLG	
RGMA	1	RGMA	
CFAP161	1	CFAP161	
TEAD2	1	TEAD2	
EAF2	1	EAF2	
C16orf89	1	C16orf89	
PSAT1	1	PSAT1	
SLC9A3R1	1	SLC9A3R1	
FRMD6	1	FRMD6	
C1QTNF1	1	C1QTNF1	
TOGARAM2	1	TOGARAM2	
CXCR4	1	CXCR4	
PTPN21	1	PTPN21	
CD37	1	CD37	
KCNN2	1	KCNN2	
HACD4	1	HACD4	
CDC42EP4	1	CDC42EP4	
ASPA	1	ASPA	
H2BC21	1	HIST2H2BE	
FBXO2	1	FBXO2	
GLIPR2	1	GLIPR2	
ADD3	1	ADD3	
WDR31	1	WDR31	
TRDMT1	1	TRDMT1	
RIN3	1	RIN3	
LRP5	1	LRP5	
FAM167A	1	FAM167A	
ST6GALNAC3	1	ST6GALNAC3	
CTSS	1	CTSS	
ACTL6A	1	ACTL6A	
CEBPD	1	CEBPD	
ECE1	1	ECE1	
NADK2	1	NADK2	
SATB2	1	SATB2	
PXDC1	1	PXDC1	
PEBP4	1	PEBP4	
ACY3	1	ACY3	
MAML2	1	MAML2	
TNFRSF1B	1	TNFRSF1B	
C1QC	1	C1QC	
TMEM132E	1	TMEM132E	
NFATC4	1	NFATC4	
MAP3K20	1	MAP3K20	
NXT2	1	NXT2	
SLPI	1	SLPI	
MOB3B	1	MOB3B	
AMOT	1	AMOT	
MORN5	1	MORN5	
OGN	1	OGN	
SULT1C4	1	SULT1C4	
S100A11	1	S100A11	
SLC39A11	1	SLC39A11	
THBS2	1	THBS2	
DCDC2	1	DCDC2	
ADIRF	1	ADIRF	
ASAP3	1	ASAP3	
C8orf34	1	C8orf34	
FADS1	1	FADS1	
IGFBP7-AS1	1	IGFBP7-AS1	
ITGB5	1	ITGB5	
LINC01532	1	LINC01532	
SYDE1	1	SYDE1	
PRCP	1	PRCP	
BDH2	1	BDH2	
AASS	1	AASS	
SYK	1	SYK	
ANXA2	1	ANXA2	
RRAS	1	RRAS	
BAG3	1	BAG3	
MGST1	1	MGST1	
CLEC7A	1	CLEC7A	
FIBIN	1	FIBIN	
IL17D	1	IL17D	
RGS18	1	RGS18	
TDH-AS1	1	AF131216.3	
RAB13	1	RAB13	
SPAG1	1	SPAG1	
LRIG3	1	LRIG3	
HSD17B8	1	HSD17B8	
IGFBP5	1	IGFBP5	
DHRS3	1	DHRS3	
ITIH5	1	ITIH5	
C1QB	1	C1QB	
REST	1	REST	
SPATA18	1	SPATA18	
RAB29	1	RAB29	
GBP1	1	GBP1	
CD38	1	CD38	
IRX1	1	IRX1	
S100A3	1	S100A3	
FGL2	1	FGL2	
GLB1L2	1	GLB1L2	
FLNA	1	FLNA	
ITGB8	1	ITGB8	
PALLD	1	PALLD	
OLMALINC	1	OLMALINC	
KIF6	1	KIF6	
GMPR	1	GMPR	
IFITM2	1	IFITM2	
C22orf23	1	C22orf23	
ZIC5	1	ZIC5	
PAH	1	PAH	
GPRC5B	1	GPRC5B	
SLC6A8	1	SLC6A8	
MS4A4A	1	MS4A4A	
LTBP3	1	LTBP3	
QKI	1	QKI	
RIPK2	1	RIPK2	
PXYLP1	1	PXYLP1	
CLIC3	1	CLIC3	
GASK1B	1	GASK1B	
OSBPL11	1	OSBPL11	
UBA7	1	UBA7	
GPR183	1	GPR183	
FGF1	1	FGF1	
STK38	1	STK38	
PFKFB3	1	PFKFB3	
RAMP1	1	RAMP1	
SLC38A1	1	SLC38A1	
ERMAP	1	ERMAP	
PYROXD2	1	PYROXD2	
YBX3	1	YBX3	
LRP10	1	LRP10	
DPH6	1	DPH6	
C1QA	1	C1QA	
USP2	1	USP2	
AXIN2	1	AXIN2	
TEKT2	1	TEKT2	
LAMB2	1	LAMB2	
ZNF423	1	ZNF423	
WDFY3-AS2	1	WDFY3-AS2	
HLA-DQA2	1	HLA-DQA2	
ACAN	1	ACAN	
MT1X	1	MT1X	
HLA-DRB5	1	HLA-DRB5	
APOBEC3C	1	APOBEC3C	
NKG7	1	NKG7	
HLA-DMA	1	HLA-DMA	
BMP7	1	BMP7	
PPL	1	PPL	
ANKMY1	1	ANKMY1	
MYBPC1	1	MYBPC1	
MGP	1	MGP	
NNMT	1	NNMT	
RYR3	1	RYR3	
ENO4	1	ENO4	
FOXB1	1	FOXB1	
KCNIP3	1	KCNIP3	
H1-2	1	HIST1H1C	
COL16A1	1	COL16A1	
TST	1	TST	
RHPN1	1	RHPN1	
SFRP4	1	SFRP4	
IQGAP2	1	IQGAP2	
LRIG1	1	LRIG1	
PIEZO1	1	PIEZO1	
GPR34	1	GPR34	
KCNJ8	1	KCNJ8	
LST1	1	LST1	
CNN3	1	CNN3	
CYS1	1	CYS1	
RAMP3	1	RAMP3	
SORD	1	SORD	
CSRNP1	1	CSRNP1	
MT1H	1	MT1H	
NFATC1	1	NFATC1	
FOSB	1	FOSB	
APOC2	1	APOC2	
MYO1E	1	MYO1E	
TMBIM1	1	TMBIM1	
PABPC3	1	PABPC3	
FOXD1	1	FOXD1	
AK1	1	AK1	
EPHB4	1	EPHB4	
PRR29	1	PRR29	
HEPH	1	HEPH	
CHRD	1	CHRD	
UST	1	UST	
LCA5	1	LCA5	
DTX3L	1	DTX3L	
IRX3	1	IRX3	
INPPL1	1	INPPL1	
RGS22	1	RGS22	
RNASE4	1	RNASE4	
CABCOCO1	1	CABCOCO1	
ACP5	1	ACP5	
SLC39A12	1	SLC39A12	
KDR	1	KDR	
TMEM187	1	TMEM187	
TRPS1	1	TRPS1	
SLC15A2	1	SLC15A2	
LLGL1	1	LLGL1	
ZFP36L2	1	ZFP36L2	
HMOX1	1	HMOX1	
CXCL16	1	CXCL16	
PTGDS	1	PTGDS	
NUDT1	1	NUDT1	
LINC00963	1	LINC00963	
PACSIN3	1	PACSIN3	
BGN	1	BGN	
CD52	1	CD52	
EFCAB12	1	EFCAB12	
PRAM1	1	PRAM1	
SEC14L2	1	SEC14L2	
HSPB2	1	HSPB2	
HEPACAM	1	HEPACAM	
CSF1	1	CSF1	
EYA2	1	EYA2	
F10	1	F10	
PLPP3	1	PLPP3	
RBM38	1	RBM38	
MALAT1	1	MALAT1	
TMPRSS5	1	TMPRSS5	
C1RL	1	C1RL	
S100A4	1	S100A4	
STOM	1	STOM	
FXYD1	1	FXYD1	
DNAJC1	1	DNAJC1	
AK8	1	AK8	
TRIM5	1	TRIM5	
WLS	1	WLS	
PLD4	1	PLD4	
VIPR2	1	VIPR2	
KANK1	1	KANK1	
PARP4	1	PARP4	
ARHGEF6	1	ARHGEF6	
LPAR5	1	LPAR5	
APOM	1	APOM	
PLEKHG3	1	PLEKHG3	
HSPB7	1	HSPB7	
ABCA1	1	ABCA1	
ERVK13-1	1	ERVK13-1	
ANGPT1	1	ANGPT1	
PIH1D2	1	PIH1D2	
HLA-DOA	1	HLA-DOA	
KREMEN1	1	KREMEN1	
NTRK2	1	NTRK2	
CD82	1	CD82	
PLIN4	1	PLIN4	
DNAH7	1	DNAH7	
VANGL1	1	VANGL1	
RFTN1	1	RFTN1	
GJB1	1	GJB1	
ZDHHC11	1	ZDHHC11	
C1QTNF3	1	C1QTNF3	
FCGR1A	1	FCGR1A	
FABP5	1	FABP5	
TAX1BP3	1	TAX1BP3	
CCDC61	1	CCDC61	
ATF3	1	ATF3	
CD36	1	CD36	
TMEM67	1	TMEM67	
CSF1R	1	CSF1R	
BHMT2	1	BHMT2	
NAALADL2	1	NAALADL2	
LMOD1	1	LMOD1	
FCER1G	1	FCER1G	
DCLK2	1	DCLK2	
GRAMD2A	1	GRAMD2A	
MT2A	1	MT2A	
ANKFN1	1	ANKFN1	
OSMR	1	OSMR	
CX3CR1	1	CX3CR1	
GAL3ST4	1	GAL3ST4	
PAMR1	1	PAMR1	
CSRP1	1	CSRP1	
NOTCH2	1	NOTCH2	
LTBP2	1	LTBP2	
SLC39A13-AS1	1	AC090559.1	
SLC9A9	1	SLC9A9	
PRR5L	1	PRR5L	
GYPC	1	GYPC	
B3GLCT	1	B3GLCT	
CFAP47	1	CFAP47	
PLGRKT	1	PLGRKT	
AGFG2	1	AGFG2	
FCGRT	1	FCGRT	
RAVER2	1	RAVER2	
TLR1	1	TLR1	
RHBDD1	1	RHBDD1	
NCKAP1L	1	NCKAP1L	
CSGALNACT1	1	CSGALNACT1	
ARID3B	1	ARID3B	
PHF21B	1	PHF21B	
ZIC1	1	ZIC1	
PPIL6	1	PPIL6	
CASP7	1	CASP7	
NEK3	1	NEK3	
KLF6	1	KLF6	
TTLL4	1	TTLL4	
ZNF438	1	ZNF438	
SALL1	1	SALL1	
PTGR2	1	PTGR2	
MLF1	1	MLF1	
CPXM2	1	CPXM2	
SOX2	1	SOX2	
NIBAN2	1	NIBAN2	
TLR4	1	TLR4	
OSGIN2	1	OSGIN2	
CSF2RA	1	CSF2RA	
FGFRL1	1	FGFRL1	
PANTR1	1	PANTR1	
ABHD4	1	ABHD4	
ARHGEF10	1	ARHGEF10	
PPM1J	1	PPM1J	
ITGA5	1	ITGA5	
DIPK2B	1	DIPK2B	
SPICE1	1	SPICE1	
SPPL2A	1	SPPL2A	
FGD3	1	FGD3	
PLCE1	1	PLCE1	
SLC43A3	1	SLC43A3	
STON2	1	STON2	
PAX2	1	PAX2	
TLR3	1	TLR3	
ITPRID2	1	ITPRID2	
VSIR	1	VSIR	
GORASP1	1	GORASP1	
VASN	1	VASN	
ABLIM1	1	ABLIM1	
CLEC3B	1	CLEC3B	
CSRP2	1	CSRP2	
CCDC39	1	CCDC39	
EHD2	1	EHD2	
CFAP95	1	C9orf135	
PON3	1	PON3	
LAPTM5	1	LAPTM5	
MAOB	1	MAOB	
SRARP	1	SRARP	
HSPA1B	1	HSPA1B	
TMX1	1	TMX1	
CDC42EP1	1	CDC42EP1	
PRELP	1	PRELP	
ACOT1	1	ACOT1	
IGFBP7	1	IGFBP7	
H2BC5	1	HIST1H2BD	
SLCO2B1	1	SLCO2B1	
IQCG	1	IQCG	
IDH1-AS1	1	IDH1-AS1	
LPP	1	LPP	
