NAME	TITLE	SCORE	
AASDH	aminoadipate-semialdehyde dehydrogenase [Source:HGNC Symbol;Acc:HGNC:23993]	0.8711748	
PIWIL2	piwi like RNA-mediated gene silencing 2 [Source:HGNC Symbol;Acc:HGNC:17644]	0.86859864	
ARSL	arylsulfatase L [Source:HGNC Symbol;Acc:HGNC:719]	0.8676391	
CCDC191	coiled-coil domain containing 191 [Source:HGNC Symbol;Acc:HGNC:29272]	0.8673164	
TMEM86B	transmembrane protein 86B [Source:HGNC Symbol;Acc:HGNC:28448]	0.8666965	
CDH3	cadherin 3 [Source:HGNC Symbol;Acc:HGNC:1762]	0.866667	
SSTR2	somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]	0.8665746	
MCM5	minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948]	0.8651192	
ZNF616	zinc finger protein 616 [Source:HGNC Symbol;Acc:HGNC:28062]	0.86339486	
SMOC1	SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]	0.8587579	
ASMTL	acetylserotonin O-methyltransferase like [Source:HGNC Symbol;Acc:HGNC:751]	0.8586461	
ZNF121	zinc finger protein 121 [Source:HGNC Symbol;Acc:HGNC:12904]	0.8552263	
MIR210HG	MIR210 host gene [Source:HGNC Symbol;Acc:HGNC:39524]	0.8546404	
STAP2	signal transducing adaptor family member 2 [Source:HGNC Symbol;Acc:HGNC:30430]	0.8431805	
CFAP210	cilia and flagella associated protein 210 [Source:HGNC Symbol;Acc:HGNC:25064]	0.8410825	
MOBP	myelin associated oligodendrocyte basic protein [Source:HGNC Symbol;Acc:HGNC:7189]	0.8407936	
LINC00622	long intergenic non-protein coding RNA 622 [Source:HGNC Symbol;Acc:HGNC:44251]	0.84073687	
GAL	galanin and GMAP prepropeptide [Source:HGNC Symbol;Acc:HGNC:4114]	0.8397033	
ZNF35	zinc finger protein 35 [Source:HGNC Symbol;Acc:HGNC:13099]	0.8383825	
HAS2-AS1	HAS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:34340]	0.8381117	
FIGNL1	fidgetin like 1 [Source:HGNC Symbol;Acc:HGNC:13286]	0.8379242	
TNRC6B	trinucleotide repeat containing adaptor 6B [Source:HGNC Symbol;Acc:HGNC:29190]	0.8374694	
TCHH	trichohyalin [Source:HGNC Symbol;Acc:HGNC:11791]	0.8350384	
ZNF619	zinc finger protein 619 [Source:HGNC Symbol;Acc:HGNC:26910]	0.8341608	
SFTPD-AS1	SFTPD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51589]	0.83373207	
TTC21A	tetratricopeptide repeat domain 21A [Source:HGNC Symbol;Acc:HGNC:30761]	0.8323941	
CCDC7	coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]	0.83131295	
MSTN	myostatin [Source:HGNC Symbol;Acc:HGNC:4223]	0.8311439	
ARMC12	armadillo repeat containing 12 [Source:HGNC Symbol;Acc:HGNC:21099]	0.8300395	
BTN3A1	butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138]	0.829022	
DNASE1L2	deoxyribonuclease 1 like 2 [Source:HGNC Symbol;Acc:HGNC:2958]	0.82643026	
PIEZO2	piezo type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]	0.8251418	
BCL11B	BAF chromatin remodeling complex subunit BCL11B [Source:HGNC Symbol;Acc:HGNC:13222]	0.8239348	
ZNF549	zinc finger protein 549 [Source:HGNC Symbol;Acc:HGNC:26632]	0.82370824	
DNAH6	dynein axonemal heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:2951]	0.8219597	
ZNF175	zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964]	0.8193333	
GCSIR	GPR55 cis regulatory suppressor of immune response RNA [Source:HGNC Symbol;Acc:HGNC:54400]	0.8192114	
DNAJC28	DnaJ heat shock protein family (Hsp40) member C28 [Source:HGNC Symbol;Acc:HGNC:1297]	0.8180213	
RASSF5	Ras association domain family member 5 [Source:HGNC Symbol;Acc:HGNC:17609]	0.8164222	
PGM2	phosphoglucomutase 2 [Source:HGNC Symbol;Acc:HGNC:8906]	0.81511265	
NATD1	N-acetyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30770]	0.81509554	
CHAF1B	chromatin assembly factor 1 subunit B [Source:HGNC Symbol;Acc:HGNC:1911]	0.8141513	
WDHD1	WD repeat and HMG-box DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23170]	0.81356096	
LRRIQ1	leucine rich repeats and IQ motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25708]	0.81306213	
FAAH2	fatty acid amide hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:26440]	0.81213665	
SAMD5	sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180]	0.8103983	
TMC4	transmembrane channel like 4 [Source:HGNC Symbol;Acc:HGNC:22998]	0.8075618	
RNF165	ring finger protein 165 [Source:HGNC Symbol;Acc:HGNC:31696]	0.80660695	
C19orf47	chromosome 19 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:26723]	0.8064226	
ISM2	isthmin 2 [Source:HGNC Symbol;Acc:HGNC:23176]	0.80270773	
KNTC1	kinetochore associated 1 [Source:HGNC Symbol;Acc:HGNC:17255]	0.80242175	
EFHB	EF-hand domain family member B [Source:HGNC Symbol;Acc:HGNC:26330]	0.8008609	
ZNF431	zinc finger protein 431 [Source:HGNC Symbol;Acc:HGNC:20809]	0.79969186	
LDAF1	lipid droplet assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30136]	0.7980508	
TUBD1	tubulin delta 1 [Source:HGNC Symbol;Acc:HGNC:16811]	0.7976618	
CYP4F26P	cytochrome P450 family 4 subfamily F member 26, pseudogene [Source:HGNC Symbol;Acc:HGNC:39948]	0.7927083	
PALB2	partner and localizer of BRCA2 [Source:HGNC Symbol;Acc:HGNC:26144]	0.79095	
CCDC102A	coiled-coil domain containing 102A [Source:HGNC Symbol;Acc:HGNC:28097]	0.7892581	
SLC16A1-AS1	SLC16A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49445]	0.78852654	
TSGA10	testis specific 10 [Source:HGNC Symbol;Acc:HGNC:14927]	0.7875947	
MND1	meiotic nuclear divisions 1 [Source:HGNC Symbol;Acc:HGNC:24839]	0.7871972	
PRDM12	PR/SET domain 12 [Source:HGNC Symbol;Acc:HGNC:13997]	0.7861382	
TDRD5	tudor domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20614]	0.78430897	
SLC1A5	solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943]	0.7831755	
CFAP52	cilia and flagella associated protein 52 [Source:HGNC Symbol;Acc:HGNC:16053]	0.7758109	
PDGFRA	platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]	0.7743806	
HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	0.7712853	
ANKRD33B	ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]	0.7698179	
NTS	neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]	0.7694056	
MZF1-AS1	MZF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51271]	0.7684605	
PPM1N	protein phosphatase, Mg2+/Mn2+ dependent 1N (putative) [Source:HGNC Symbol;Acc:HGNC:26845]	0.7681862	
HES5	hes family bHLH transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:19764]	0.7651005	
MYOM2	myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614]	0.76479775	
NAB2	NGFI-A binding protein 2 [Source:HGNC Symbol;Acc:HGNC:7627]	0.7627466	
TNFSF4	TNF superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11934]	0.76229274	
NKX2-1-AS1	NKX2-1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40585]	0.76114106	
IRX5	iroquois homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14361]	0.75775856	
AURKC	aurora kinase C [Source:HGNC Symbol;Acc:HGNC:11391]	0.7570555	
PHACTR2	phosphatase and actin regulator 2 [Source:HGNC Symbol;Acc:HGNC:20956]	0.75512236	
KDM5B	lysine demethylase 5B [Source:HGNC Symbol;Acc:HGNC:18039]	0.75427824	
VSTM5	V-set and transmembrane domain containing 5 [Source:HGNC Symbol;Acc:HGNC:34443]	0.75302535	
CLK2	CDC like kinase 2 [Source:HGNC Symbol;Acc:HGNC:2069]	0.7522207	
PHF7	PHD finger protein 7 [Source:HGNC Symbol;Acc:HGNC:18458]	0.75178874	
SPRY3	sprouty RTK signaling antagonist 3 [Source:HGNC Symbol;Acc:HGNC:11271]	0.7511453	
TRMT13	tRNA methyltransferase 13 homolog [Source:HGNC Symbol;Acc:HGNC:25502]	0.751106	
MOB3C	MOB kinase activator 3C [Source:HGNC Symbol;Acc:HGNC:29800]	0.7493492	
B3GALT1	beta-1,3-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:916]	0.74416095	
PARD3B	par-3 family cell polarity regulator beta [Source:HGNC Symbol;Acc:HGNC:14446]	0.74374074	
KCNQ1OT1	KCNQ1 opposite strand/antisense transcript 1 [Source:HGNC Symbol;Acc:HGNC:6295]	0.74367046	
ZFP30	ZFP30 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29555]	0.74329436	
CTNNA3	catenin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2511]	0.74243194	
ZSWIM5	zinc finger SWIM-type containing 5 [Source:HGNC Symbol;Acc:HGNC:29299]	0.74219906	
MLYCD	malonyl-CoA decarboxylase [Source:HGNC Symbol;Acc:HGNC:7150]	0.74108934	
WDR97	WD repeat domain 97 [Source:HGNC Symbol;Acc:HGNC:26959]	0.7391303	
KIAA1614	KIAA1614 [Source:HGNC Symbol;Acc:HGNC:29327]	0.738637	
FIBIN	fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]	0.737801	
NPFFR1	neuropeptide FF receptor 1 [Source:HGNC Symbol;Acc:HGNC:17425]	0.73759025	
ZNF691	zinc finger protein 691 [Source:HGNC Symbol;Acc:HGNC:28028]	0.73590577	
ZNF837	zinc finger protein 837 [Source:HGNC Symbol;Acc:HGNC:25164]	0.7356271	
SYNGAP1	synaptic Ras GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:11497]	0.7326949	
CEP78	centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740]	0.7311709	
TRMO	tRNA methyltransferase O [Source:HGNC Symbol;Acc:HGNC:30967]	0.7310982	
MARK2	microtubule affinity regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]	0.7307949	
ZNF775	zinc finger protein 775 [Source:HGNC Symbol;Acc:HGNC:28501]	0.730063	
RBM41	RNA binding motif protein 41 [Source:HGNC Symbol;Acc:HGNC:25617]	0.7288117	
ZNF383	zinc finger protein 383 [Source:HGNC Symbol;Acc:HGNC:18609]	0.7277031	
AQP1	aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:HGNC:633]	0.7272602	
SP110	SP110 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:5401]	0.725015	
MIR193BHG	MIR193b-365a host gene [Source:HGNC Symbol;Acc:HGNC:51945]	0.72492015	
TTC31	tetratricopeptide repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:25759]	0.72469515	
FIGN	fidgetin, microtubule severing factor [Source:HGNC Symbol;Acc:HGNC:13285]	0.7240017	
LINC02018	long intergenic non-protein coding RNA 2018 [Source:HGNC Symbol;Acc:HGNC:52853]	0.7221776	
NBPF19	NBPF member 19 [Source:HGNC Symbol;Acc:HGNC:31999]	0.7218697	
MOV10	Mov10 RISC complex RNA helicase [Source:HGNC Symbol;Acc:HGNC:7200]	0.7208866	
GSTCD	glutathione S-transferase C-terminal domain containing [Source:HGNC Symbol;Acc:HGNC:25806]	0.71883476	
ZNF512B	zinc finger protein 512B [Source:HGNC Symbol;Acc:HGNC:29212]	0.71842617	
SLC25A25-AS1	SLC25A25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27844]	0.71728677	
SLC43A3	solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]	0.7169368	
MFSD4B	major facilitator superfamily domain containing 4B [Source:HGNC Symbol;Acc:HGNC:21053]	0.71517825	
GABPB1-AS1	GABPB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44157]	0.7143714	
ZNF337-AS1	ZNF337 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40759]	0.71384686	
SOX2	SRY-box transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11195]	0.7137087	
MFSD5	major facilitator superfamily domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28156]	0.71233344	
ODAD2	outer dynein arm docking complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25583]	0.71184915	
SCN11A	sodium voltage-gated channel alpha subunit 11 [Source:HGNC Symbol;Acc:HGNC:10583]	0.71146095	
DIO2	iodothyronine deiodinase 2 [Source:HGNC Symbol;Acc:HGNC:2884]	0.7096313	
ZCCHC2	zinc finger CCHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22916]	0.70705074	
MYLK4	myosin light chain kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:27972]	0.7040795	
PLK1	polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077]	0.7032108	
FAM151B	family with sequence similarity 151 member B [Source:HGNC Symbol;Acc:HGNC:33716]	0.7027224	
RNF157-AS1	RNF157 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44127]	0.7024938	
MEG9	maternally expressed 9 [Source:HGNC Symbol;Acc:HGNC:43874]	0.7003768	
INSYN2B	inhibitory synaptic factor family member 2B [Source:HGNC Symbol;Acc:HGNC:37271]	0.69908	
ARID3B	AT-rich interaction domain 3B [Source:HGNC Symbol;Acc:HGNC:14350]	0.6986701	
MEMO1	mediator of cell motility 1 [Source:HGNC Symbol;Acc:HGNC:14014]	0.6986643	
ZNF570	zinc finger protein 570 [Source:HGNC Symbol;Acc:HGNC:26416]	0.69792986	
ZNF714	zinc finger protein 714 [Source:HGNC Symbol;Acc:HGNC:27124]	0.6969282	
FBXW7	F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]	0.6964164	
DCT	dopachrome tautomerase [Source:HGNC Symbol;Acc:HGNC:2709]	0.69625473	
ZNF347	zinc finger protein 347 [Source:HGNC Symbol;Acc:HGNC:16447]	0.69312596	
DDX11	DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]	0.6928678	
TRMT12	tRNA methyltransferase 12 homolog [Source:HGNC Symbol;Acc:HGNC:26091]	0.6927611	
PPP2R3B	protein phosphatase 2 regulatory subunit B''beta [Source:HGNC Symbol;Acc:HGNC:13417]	0.6920984	
NBPF20	NBPF member 20 [Source:HGNC Symbol;Acc:HGNC:32000]	0.6914611	
AKAP5	A-kinase anchoring protein 5 [Source:HGNC Symbol;Acc:HGNC:375]	0.69131684	
MAN1A2	mannosidase alpha class 1A member 2 [Source:HGNC Symbol;Acc:HGNC:6822]	0.69102675	
FCHSD1	FCH and double SH3 domains 1 [Source:HGNC Symbol;Acc:HGNC:25463]	0.6900598	
SLC9A9	solute carrier family 9 member A9 [Source:HGNC Symbol;Acc:HGNC:20653]	0.6898711	
PARP10	poly(ADP-ribose) polymerase family member 10 [Source:HGNC Symbol;Acc:HGNC:25895]	0.68986976	
MIR124-1HG	MIR124-1 host gene [Source:HGNC Symbol;Acc:HGNC:27231]	0.6892109	
PAPLN	papilin, proteoglycan like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]	0.68907905	
SST	somatostatin [Source:HGNC Symbol;Acc:HGNC:11329]	0.68873894	
DGCR5	DiGeorge syndrome critical region gene 5 [Source:HGNC Symbol;Acc:HGNC:16757]	0.6886748	
PPP1R26-AS1	PPP1R26 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48717]	0.68861806	
B3GNT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18811]	0.6884044	
PNMA6F	PNMA family member 6F [Source:HGNC Symbol;Acc:HGNC:53119]	0.6882739	
GPRIN2	G protein regulated inducer of neurite outgrowth 2 [Source:HGNC Symbol;Acc:HGNC:23730]	0.6878339	
TRPC4	transient receptor potential cation channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:12336]	0.6871839	
ZNF181	zinc finger protein 181 [Source:HGNC Symbol;Acc:HGNC:12971]	0.68716013	
MEIS3	Meis homeobox 3 [Source:HGNC Symbol;Acc:HGNC:29537]	0.68554235	
