NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
GAD1	1	GAD1	
NHLH2	1	NHLH2	
EFCC1	1	EFCC1	
LINC02440	1	LINC02440	
PNMA5	1	PNMA5	
VWC2L	1	VWC2L	
RBP4	1	RBP4	
GPR149	1	GPR149	
MAGEL2	1	MAGEL2	
DLX1	1	DLX1	
CCR10	1	CCR10	
DHRS2	1	DHRS2	
ARHGEF28	1	ARHGEF28	
PTPN3	1	PTPN3	
PRDM12	1	PRDM12	
SSTR2	1	SSTR2	
GLP1R	1	GLP1R	
NAGS	1	NAGS	
DIRAS3	1	DIRAS3	
SORCS1	1	SORCS1	
PODNL1	1	PODNL1	
MCTP2	1	MCTP2	
CCDC74B	1	CCDC74B	
USP27X	1	USP27X	
VGF	1	VGF	
PAQR9	1	PAQR9	
ERAS	1	ERAS	
CNGB1	1	CNGB1	
LMO1	1	LMO1	
SNAP25-AS1	1	SNAP25-AS1	
NUPR2	1	NUPR2	
LINC00645	1	LINC00645	
IL13RA2	1	IL13RA2	
GHR	1	GHR	
NXNL2	1	NXNL2	
GOLT1A	1	GOLT1A	
RANBP17	1	RANBP17	
CACNA2D3	1	CACNA2D3	
KCNA3	1	KCNA3	
TAFA4	1	TAFA4	
OLFM3	1	OLFM3	
MAPK15	1	MAPK15	
CFAP65	1	CFAP65	
DOCK11	1	DOCK11	
LINC02525	1	LINC02525	
CFAP157	1	CFAP157	
NGB	1	NGB	
OTP	1	OTP	
FAAH2	1	FAAH2	
EPCAM-DT	1	EPCAM-DT	
SGCZ	1	SGCZ	
CFC1	1	CFC1	
MEIS3	1	MEIS3	
MAPT-IT1	1	MAPT-IT1	
ZNF208	1	ZNF208	
SAPCD1-AS1	1	SAPCD1-AS1	
EID3	1	EID3	
MAGEE2	1	MAGEE2	
TSTD1	1	TSTD1	
TFPI2	1	TFPI2	
CPNE7	1	CPNE7	
KCNQ5	1	KCNQ5	
DLX6	1	DLX6	
DYNLT5	1	TCTEX1D1	
LRRC26	1	LRRC26	
LNP1	1	LNP1	
DACH2	1	DACH2	
CFAP92	1	KIAA1257	
PRLHR	1	PRLHR	
C21orf62	1	C21orf62	
LRRC10B	1	LRRC10B	
QPCT	1	QPCT	
SCN9A	1	SCN9A	
TRPC6	1	TRPC6	
EFNB2	1	EFNB2	
KCNK2	1	KCNK2	
MYT1	1	MYT1	
ZMYND10	1	ZMYND10	
EPCAM	1	EPCAM	
RSPH4A	1	RSPH4A	
CRABP2	1	CRABP2	
GLS2	1	GLS2	
C2orf80	1	C2orf80	
AK7	1	AK7	
DNAAF1	1	DNAAF1	
TAC1	1	TAC1	
MPPED2	1	MPPED2	
MMP17	1	MMP17	
LUM	1	LUM	
GREM2	1	GREM2	
AMPH	1	AMPH	
RBM24	1	RBM24	
IL18R1	1	IL18R1	
POU2F2	1	POU2F2	
CELF5	1	CELF5	
NANOS1	1	NANOS1	
INHBA	1	INHBA	
EFNA5	1	EFNA5	
TMEM17	1	TMEM17	
ROPN1L	1	ROPN1L	
PRMT8	1	PRMT8	
TEKT1	1	TEKT1	
MELTF	1	MELTF	
SHISAL1	1	SHISAL1	
STXBP5-AS1	1	STXBP5-AS1	
LBH	1	LBH	
TMEM225B	1	TMEM225B	
LANCL3	1	LANCL3	
LHX5-AS1	1	LHX5-AS1	
SYCE1	1	SYCE1	
CFAP251	1	WDR66	
PTPN20	1	PTPN20	
PRRG4	1	PRRG4	
DNAH10	1	DNAH10	
DLGAP2	1	DLGAP2	
CDH12	1	CDH12	
SPATA17	1	SPATA17	
KIF9-AS1	1	KIF9-AS1	
PIWIL2	1	PIWIL2	
COL7A1	1	COL7A1	
C2orf81	1	C2orf81	
KCNT2	1	KCNT2	
NKX2-1	1	NKX2-1	
CYP26B1	1	CYP26B1	
SRPK3	1	SRPK3	
SLITRK3	1	SLITRK3	
BICDL1	1	BICDL1	
PCDH11X	1	PCDH11X	
RIBC2	1	RIBC2	
ANKEF1	1	ANKEF1	
PENK	1	PENK	
SPAG5	1	SPAG5	
FTCD	1	FTCD	
ZBBX	1	ZBBX	
RIIAD1	1	RIIAD1	
COL22A1	1	COL22A1	
ZNF674-AS1	1	ZNF674-AS1	
LINC00926	1	LINC00926	
GPR68	1	GPR68	
PRLR	1	PRLR	
MUC12	1	MUC12	
NSUN7	1	NSUN7	
FAM218A	1	FAM218A	
PARM1	1	PARM1	
HTR2C	1	HTR2C	
GNB3	1	GNB3	
KLF5	1	KLF5	
ANKRD55	1	ANKRD55	
ZCCHC18	1	ZCCHC18	
RASGRF2-AS1	1	RASGRF2-AS1	
DAB1	1	DAB1	
PHOSPHO2	1	PHOSPHO2	
KIF17	1	KIF17	
ELAPOR1	1	KIAA1324	
DPH6-DT	1	DPH6-DT	
CELSR3	1	CELSR3	
TOX2	1	TOX2	
DNASE1L2	1	DNASE1L2	
LINC01018	1	LINC01018	
DRC1	1	DRC1	
PABPC1L2A	1	PABPC1L2A	
GREB1L	1	GREB1L	
ST6GALNAC5	1	ST6GALNAC5	
C11orf97	1	C11orf97	
KCNS3	1	KCNS3	
CFAP161	1	CFAP161	
CELF3	1	CELF3	
CHGB	1	CHGB	
DCAF12L2	1	DCAF12L2	
NLRP2	1	NLRP2	
CELF6	1	CELF6	
RAB35-AS1	1	AC004812.2	
SCG2	1	SCG2	
STX17-DT	1	STX17-AS1	
PRSS3	1	PRSS3	
TMEM179	1	TMEM179	
SLC6A3	1	SLC6A3	
CRLF1	1	CRLF1	
PDGFD	1	PDGFD	
KCNH3	1	KCNH3	
VIP	1	VIP	
LRP2BP	1	LRP2BP	
FAM27E3	1	FAM27E3	
CDR2	1	CDR2	
SOX11	1	SOX11	
MEG9	1	MEG9	
SCX	1	SCX	
ATXN7L1	1	ATXN7L1	
ADRA2A	1	ADRA2A	
RARA-AS1	1	RARA-AS1	
C9orf50	1	C9orf50	
CITED1	1	CITED1	
ASIC3	1	ASIC3	
OXTR	1	OXTR	
CCDC74A	1	CCDC74A	
FGF14	1	FGF14	
ATG9B	1	ATG9B	
TINCR	1	TINCR	
NRN1L	1	NRN1L	
RTL9	1	RTL9	
KCNJ4	1	KCNJ4	
RCE1	1	RCE1	
TMEM130	1	TMEM130	
PEG10	1	PEG10	
CLDN3	1	CLDN3	
GABRA3	1	GABRA3	
DAW1	1	DAW1	
SOCS3	1	SOCS3	
TTC39C	1	TTC39C	
WNT5B	1	WNT5B	
SLC26A11	1	SLC26A11	
EFNB3	1	EFNB3	
CCDC138	1	CCDC138	
DLK2	1	DLK2	
KCNA5	1	KCNA5	
CDH18	1	CDH18	
TGFBR3L	1	TGFBR3L	
EXOC3-AS1	1	EXOC3-AS1	
FAM226B	1	FAM226B	
FAM240C	1	FAM240C	
CTXN1	1	CTXN1	
PDZRN4	1	PDZRN4	
SMN2	1	SMN2	
ARG2	1	ARG2	
CFAP61	1	CFAP61	
RAB3C	1	RAB3C	
RARRES1	1	RARRES1	
KLHDC8B	1	KLHDC8B	
SLC18A2	1	SLC18A2	
SORCS3	1	SORCS3	
CFAP73	1	CFAP73	
RNF212	1	RNF212	
TMEM271	1	TMEM271	
ZNF473	1	ZNF473	
CCDC153	1	CCDC153	
CCDC96	1	CCDC96	
ZNF658	1	ZNF658	
MIR4453HG	1	MIR4453HG	
TPK1	1	TPK1	
PNMA6F	1	PNMA6F	
ZNF350-AS1	1	ZNF350-AS1	
HELZ2	1	HELZ2	
SEC24D	1	SEC24D	
PABPC1L2B	1	PABPC1L2B	
CCDC183	1	CCDC183	
VWA5A	1	VWA5A	
MT1G	1	MT1G	
NKX2-8	1	NKX2-8	
STBD1	1	STBD1	
GCSIR	1	GCSIR	
CFAP95	1	C9orf135	
NTS	1	NTS	
HTATSF1	1	HTATSF1	
GEMIN7-AS1	1	GEMIN7-AS1	
COX6A2	1	COX6A2	
IQCN	1	IQCN	
DRC3	1	DRC3	
ZDHHC11	1	ZDHHC11	
C14orf39	1	C14orf39	
LINC00937	1	LINC00937	
PAQR9-AS1	1	PAQR9-AS1	
GZMB	1	GZMB	
CERNA1	1	CERNA1	
SUSD2	1	SUSD2	
SFTA3	1	SFTA3	
RIT2	1	RIT2	
RTP5	1	RTP5	
ATP11C	1	ATP11C	
DDN-AS1	1	DDN-AS1	
TRIB3	1	TRIB3	
EFCAB12	1	EFCAB12	
TEKT2	1	TEKT2	
BCL2L10	1	BCL2L10	
KCNK10	1	KCNK10	
INSM1	1	INSM1	
NLGN4X	1	NLGN4X	
TMEM44	1	TMEM44	
RMI1	1	RMI1	
MAP3K21	1	MAP3K21	
TMEM191B	1	TMEM191B	
FNDC10	1	FNDC10	
ZRANB3	1	ZRANB3	
PANX1	1	PANX1	
ASPRV1	1	ASPRV1	
BAIAP3	1	BAIAP3	
FAM153A	1	FAM153A	
DNAL4	1	DNAL4	
LINC01341	1	LINC01341	
UNC5A	1	UNC5A	
CACNA1B	1	CACNA1B	
ZNF14	1	ZNF14	
TMEM74B	1	TMEM74B	
CCN2	1	CCN2	
NOS1	1	NOS1	
KHDRBS2	1	KHDRBS2	
AVIL	1	AVIL	
PNOC	1	PNOC	
HAPLN4	1	HAPLN4	
LOX	1	LOX	
CALN1	1	CALN1	
GLT1D1	1	GLT1D1	
CNIH2	1	CNIH2	
HUNK	1	HUNK	
BEX1	1	BEX1	
URB1-AS1	1	URB1-AS1	
RASD1	1	RASD1	
FDXACB1	1	FDXACB1	
SYT10	1	SYT10	
PAK5	1	PAK5	
SGPP2	1	SGPP2	
TLE6	1	TLE6	
DACH1	1	DACH1	
LINC00683	1	LINC00683	
OCA2	1	OCA2	
LINC00886	1	LINC00886	
KLHL29	1	KLHL29	
TOLLIP-DT	1	TOLLIP-AS1	
LRRC56	1	LRRC56	
CIDEB	1	CIDEB	
DRD4	1	DRD4	
RTBDN	1	RTBDN	
UNC5D	1	UNC5D	
LINC01409	1	LINC01409	
RTL1	1	RTL1	
ACTC1	1	ACTC1	
ANKRD34C	1	ANKRD34C	
PPP1R1C	1	PPP1R1C	
SMIM18	1	SMIM18	
GPRIN2	1	GPRIN2	
SGSM1	1	SGSM1	
PLS1	1	PLS1	
TSPAN13	1	TSPAN13	
L1CAM	1	L1CAM	
LINGO2	1	LINGO2	
TMEM196	1	TMEM196	
CORT	1	CORT	
LRRTM4	1	LRRTM4	
TVP23B	1	TVP23B	
MIR137HG	1	MIR137HG	
RPH3AL	1	RPH3AL	
APOC1	1	APOC1	
TACR3	1	TACR3	
FAM86B1	1	FAM86B1	
KCNH5	1	KCNH5	
YPEL4	1	YPEL4	
FLVCR1-DT	1	FLVCR1-DT	
HBQ1	1	HBQ1	
LIN7A	1	LIN7A	
FAM174A	1	FAM174A	
SERHL2	1	SERHL2	
CYGB	1	CYGB	
CCDC78	1	CCDC78	
CACNB2	1	CACNB2	
MAL2	1	MAL2	
CCNA1	1	CCNA1	
SPRYD4	1	SPRYD4	
CALY	1	CALY	
BBS12	1	BBS12	
ENC1	1	ENC1	
IL13RA1	1	IL13RA1	
ALPK3	1	ALPK3	
MYLK3	1	MYLK3	
SUV39H1	1	SUV39H1	
NOXA1	1	NOXA1	
CCNE1	1	CCNE1	
COA6-AS1	1	COA6-AS1	
SPIN4	1	SPIN4	
FFAR4	1	FFAR4	
LINC02245	1	LINC02245	
SPINT2	1	SPINT2	
DNAI1	1	DNAI1	
ALK	1	ALK	
MEIG1	1	MEIG1	
TTC39C-AS1	1	TTC39C-AS1	
PLEKHG5	1	PLEKHG5	
MORN1	1	MORN1	
SUSD4	1	SUSD4	
ASAH2B	1	ASAH2B	
NOS1AP	1	NOS1AP	
AFF2	1	AFF2	
PCDH7	1	PCDH7	
MPP7	1	MPP7	
PTX3	1	PTX3	
TMEM132D	1	TMEM132D	
RALYL	1	RALYL	
ABCD1	1	ABCD1	
RASGRP1	1	RASGRP1	
WDR54	1	WDR54	
RERG	1	RERG	
DKK2	1	DKK2	
STAT4	1	STAT4	
TTC8	1	TTC8	
PCSK1N	1	PCSK1N	
RTP1	1	RTP1	
CISH	1	CISH	
HSF4	1	HSF4	
TUNAR	1	TUNAR	
CPNE9	1	CPNE9	
DCTN1-AS1	1	DCTN1-AS1	
SOCS1	1	SOCS1	
KCNJ6	1	KCNJ6	
THBS3	1	THBS3	
CABLES1	1	CABLES1	
CYP4X1	1	CYP4X1	
LINC01574	1	LINC01574	
DGKK	1	DGKK	
PABPC1L	1	PABPC1L	
STAR	1	STAR	
PARD6G	1	PARD6G	
CDT1	1	CDT1	
NPM2	1	NPM2	
TMEM182	1	TMEM182	
CCDC184	1	CCDC184	
B3GNT4	1	B3GNT4	
C1GALT1C1	1	C1GALT1C1	
HAS1	1	HAS1	
MCAM	1	MCAM	
GPRASP2	1	GPRASP2	
VWC2	1	VWC2	
SAMD11	1	SAMD11	
SVOP	1	SVOP	
NTN4	1	NTN4	
RSPH9	1	RSPH9	
SPATA2L	1	SPATA2L	
KCNA4	1	KCNA4	
PIANP	1	PIANP	
PTPRR	1	PTPRR	
FGF17	1	FGF17	
FKBP11	1	FKBP11	
KCTD10	1	KCTD10	
ZNF586	1	ZNF586	
NPM3	1	NPM3	
KLHL35	1	KLHL35	
PIERCE2	1	C15orf65	
PWRN1	1	PWRN1	
ZNG1C	1	CBWD3	
NDN	1	NDN	
DZANK1	1	DZANK1	
FBXO16	1	FBXO16	
GPRIN1	1	GPRIN1	
NOP16	1	NOP16	
NRG1	1	NRG1	
HES5	1	HES5	
IPO4	1	IPO4	
GAD2	1	GAD2	
PBX3	1	PBX3	
CCDC65	1	CCDC65	
TUSC3	1	TUSC3	
CPNE8-AS1	1	CPNE8-AS1	
ADGRA1-AS1	1	ADGRA1-AS1	
ADRB1	1	ADRB1	
ODAD4	1	TTC25	
ECHDC3	1	ECHDC3	
GDA	1	GDA	
PARD6G-AS1	1	PARD6G-AS1	
HACD1	1	HACD1	
MEDAG	1	MEDAG	
PARVB	1	PARVB	
ZBED8	1	ZBED8	
RGS17	1	RGS17	
ARHGAP18	1	ARHGAP18	
AFF3	1	AFF3	
GNG2	1	GNG2	
SLC25A14	1	SLC25A14	
TUFT1	1	TUFT1	
XKR4	1	XKR4	
ILDR2	1	ILDR2	
KCTD8	1	KCTD8	
MARCHF11	1	MARCH11	
BMAL2	1	ARNTL2	
NIPSNAP3B	1	NIPSNAP3B	
PNMA3	1	PNMA3	
CTXN2	1	CTXN2	
NXPH1	1	NXPH1	
CLSTN3	1	CLSTN3	
CFHR1	1	CFHR1	
SLC8A2	1	SLC8A2	
P3H3	1	P3H3	
TRO	1	TRO	
MAPT-AS1	1	MAPT-AS1	
FAM86C1P	1	FAM86C1	
TMIE	1	TMIE	
SLC4A10	1	SLC4A10	
ZNF772	1	ZNF772	
TENT5A	1	TENT5A	
TLL1	1	TLL1	
DOK4	1	DOK4	
LPAR2	1	LPAR2	
DGKB	1	DGKB	
DCC	1	DCC	
CFAP91	1	MAATS1	
NEK10	1	NEK10	
MAMLD1	1	MAMLD1	
CCDC13	1	CCDC13	
AMER3	1	AMER3	
XK	1	XK	
ECE2	1	ECE2	
SLC25A5-AS1	1	SLC25A5-AS1	
HELLS	1	HELLS	
DNMBP	1	DNMBP	
KLRG1	1	KLRG1	
PPP1R14C	1	PPP1R14C	
ST7-AS1	1	ST7-AS1	
PCSK4	1	PCSK4	
MIR124-1HG	1	LINC00599	
PLD5	1	PLD5	
FAM131A	1	FAM131A	
SPRN	1	SPRN	
TM2D3	1	TM2D3	
TAF1A-AS1	1	TAF1A-AS1	
ATP2B3	1	ATP2B3	
FBXL9P	1	LRRC29	
KSR2	1	KSR2	
MDH1B	1	MDH1B	
ABHD12B	1	ABHD12B	
TMEM44-AS1	1	TMEM44-AS1	
NTAQ1	1	WDYHV1	
FAM24B	1	FAM24B	
RGS7	1	RGS7	
PNMT	1	PNMT	
DGKH	1	DGKH	
GREB1	1	GREB1	
HSD3B7	1	HSD3B7	
GCH1	1	GCH1	
MAFK	1	MAFK	
VAT1L	1	VAT1L	
MOV10	1	MOV10	
FBLL1	1	FBLL1	
ETNK2	1	ETNK2	
DOK6	1	DOK6	
TESMIN	1	TESMIN	
TENM3	1	TENM3	
BEX5	1	BEX5	
ASH1L-AS1	1	ASH1L-AS1	
GALNT14	1	GALNT14	
EFCAB7	1	EFCAB7	
MFSD9	1	MFSD9	
CORO2A	1	CORO2A	
SLIT2	1	SLIT2	
SLC37A1	1	SLC37A1	
PNMA8C	1	PNMA8C	
EIF4EBP1	1	EIF4EBP1	
JPH4	1	JPH4	
MAPK13	1	MAPK13	
RFPL2	1	RFPL2	
LINC01535	1	LINC01535	
NAP1L5	1	NAP1L5	
LINC01273	1	LINC01273	
TMEM215	1	TMEM215	
NAF1	1	NAF1	
LMAN2L	1	LMAN2L	
B9D2	1	B9D2	
CEP19	1	CEP19	
LY6H	1	LY6H	
CFAP46	1	CFAP46	
SENP1	1	SENP1	
MC1R	1	MC1R	
RSPO3	1	RSPO3	
PTER	1	PTER	
SEZ6L	1	SEZ6L	
RIMBP2	1	RIMBP2	
CFAP276	1	C1orf194	
LCLAT1	1	LCLAT1	
ZNHIT2	1	ZNHIT2	
MREG	1	MREG	
PRDM13	1	PRDM13	
ANKRD34C-AS1	1	ANKRD34C-AS1	
CHROMR	1	CHROMR	
PROX1	1	PROX1	
HTRA3	1	HTRA3	
PLA2G4B	1	PLA2G4B	
KCNJ11	1	KCNJ11	
LINC02482	1	LINC02482	
C17orf67	1	C17orf67	
MATCAP1	1	KIAA0895L	
EID2B	1	EID2B	
FOXP2	1	FOXP2	
LRRTM1	1	LRRTM1	
CFAP52	1	CFAP52	
UBE3D	1	UBE3D	
RHBDD2	1	RHBDD2	
TMEM35A	1	TMEM35A	
SLC1A2	1	SLC1A2	
ZBTB9	1	ZBTB9	
RASEF	1	RASEF	
KIF9	1	KIF9	
ZIK1	1	ZIK1	
TP53I3	1	TP53I3	
GABRG3	1	GABRG3	
CCDC157	1	CCDC157	
FAM241B	1	FAM241B	
USP18	1	USP18	
GALNT17	1	GALNT17	
NRSN1	1	NRSN1	
KCNJ5	1	KCNJ5	
TMEM191C	1	TMEM191C	
DDX25	1	DDX25	
ARL9	1	ARL9	
CYB561	1	CYB561	
OSCP1	1	OSCP1	
PACRG	1	PACRG	
SGMS2	1	SGMS2	
NECAP1	1	NECAP1	
CD36	1	CD36	
DPF1	1	DPF1	
FGF13	1	FGF13	
LINC00526	1	LINC00526	
TMEM100	1	TMEM100	
SPRY1	1	SPRY1	
GRIK2	1	GRIK2	
ANKRD34A	1	ANKRD34A	
ISCU	1	ISCU	
PHLDA2	1	PHLDA2	
BEX2	1	BEX2	
NUDCD1	1	NUDCD1	
DYDC2	1	DYDC2	
EPHA8	1	EPHA8	
SH2D3C	1	SH2D3C	
TOB1-AS1	1	TOB1-AS1	
PRR29	1	PRR29	
NPW	1	NPW	
SLC2A12	1	SLC2A12	
STAC	1	STAC	
GPR83	1	GPR83	
USP51	1	USP51	
GPR135	1	GPR135	
PPFIA4	1	PPFIA4	
LYPD6B	1	LYPD6B	
PRDM10	1	PRDM10	
MROH7	1	MROH7	
MYO7A	1	MYO7A	
FAM133A	1	FAM133A	
ADCY6	1	ADCY6	
GFRA1	1	GFRA1	
LINC00863	1	LINC00863	
TRPV1	1	TRPV1	
ZBTB49	1	ZBTB49	
NAAA	1	NAAA	
ST8SIA4	1	ST8SIA4	
TRDN	1	TRDN	
RASAL1	1	RASAL1	
BIRC3	1	BIRC3	
C4orf47	1	C4orf47	
CACNA1H	1	CACNA1H	
TRMT9B	1	TRMT9B	
TOX	1	TOX	
RNF227	1	RNF227	
OPRM1	1	OPRM1	
PPM1E	1	PPM1E	
SCGB1B2P	1	SCGB1B2P	
SPAG17	1	SPAG17	
CFAP77	1	CFAP77	
CORO6	1	CORO6	
CPT1B	1	CPT1B	
NPIPA5	1	NPIPA5	
TNFRSF6B	1	TNFRSF6B	
RSPH1	1	RSPH1	
SLC7A10	1	SLC7A10	
CFAP53	1	CFAP53	
DDX28	1	DDX28	
GRIP1	1	GRIP1	
UBE2T	1	UBE2T	
C11orf71	1	C11orf71	
RAC3	1	RAC3	
MAGEE1	1	MAGEE1	
CENPVL3	1	CENPVL3	
SHD	1	SHD	
KCNH2	1	KCNH2	
CDH8	1	CDH8	
PTH2R	1	PTH2R	
GALNT16	1	GALNT16	
C6orf118	1	C6orf118	
SFTA2	1	SFTA2	
NEXMIF	1	NEXMIF	
OXSM	1	OXSM	
KCNK12	1	KCNK12	
ZFHX4	1	ZFHX4	
FABP6	1	FABP6	
LRRC37A2	1	LRRC37A2	
NEK5	1	NEK5	
GPX3	1	GPX3	
GAP43	1	GAP43	
ANKRD54	1	ANKRD54	
LRFN1	1	LRFN1	
WIPF3	1	WIPF3	
TMEM59L	1	TMEM59L	
ARSK	1	ARSK	
QRFPR	1	QRFPR	
RNF207	1	RNF207	
CDC25A	1	CDC25A	
IRAK2	1	IRAK2	
CDK20	1	CDK20	
DHDH	1	DHDH	
LINC01547	1	LINC01547	
KCNC2	1	KCNC2	
ALB	1	ALB	
CGA	1	CGA	
ARHGAP6	1	ARHGAP6	
KRT222	1	KRT222	
SEMA3E	1	SEMA3E	
GABRB3	1	GABRB3	
SH3BP5-AS1	1	SH3BP5-AS1	
SFRP1	1	SFRP1	
JPH3	1	JPH3	
ATCAY	1	ATCAY	
CPNE5	1	CPNE5	
DGKE	1	DGKE	
NDNF	1	NDNF	
TRPC3	1	TRPC3	
TECTA	1	TECTA	
ANKRD37	1	ANKRD37	
P4HA2	1	P4HA2	
ZWILCH	1	ZWILCH	
CFAP69	1	CFAP69	
FZD5	1	FZD5	
ZNF778	1	ZNF778	
NALF1	1	FAM155A	
CYP2D6	1	CYP2D6	
STX18-AS1	1	STX18-AS1	
KCNJ3	1	KCNJ3	
ADGRV1	1	ADGRV1	
TMEM63C	1	TMEM63C	
SYT5	1	SYT5	
RHBDL1	1	RHBDL1	
TSPAN19	1	TSPAN19	
FANCE	1	FANCE	
LINC00839	1	LINC00839	
PCDH20	1	PCDH20	
EPHA5-AS1	1	EPHA5-AS1	
RXRG	1	RXRG	
CDC42EP3	1	CDC42EP3	
LPCAT4	1	LPCAT4	
TMEM91	1	TMEM91	
PPM1J	1	PPM1J	
GON7	1	GON7	
NSG1	1	NSG1	
PEG13	1	PEG13	
LRRC61	1	LRRC61	
POFUT2	1	POFUT2	
C2orf73	1	C2orf73	
ZNG1B	1	CBWD2	
CAND2	1	CAND2	
NPIPA1	1	NPIPA1	
PTCH2	1	PTCH2	
CD274	1	CD274	
GPR19	1	GPR19	
DGAT2	1	DGAT2	
RASD2	1	RASD2	
RPP40	1	RPP40	
GRHL1	1	GRHL1	
MED31	1	MED31	
RSAD2	1	RSAD2	
ZNF280B	1	ZNF280B	
CDH10	1	CDH10	
ZSCAN12	1	ZSCAN12	
MIAT	1	MIAT	
ZFPM2	1	ZFPM2	
KCNIP1	1	KCNIP1	
HPRT1	1	HPRT1	
COCH	1	COCH	
NHS	1	NHS	
RFX1	1	RFX1	
CLBA1	1	CLBA1	
PARP12	1	PARP12	
MEX3B	1	MEX3B	
GCHFR	1	GCHFR	
SCN3A	1	SCN3A	
TSPYL2	1	TSPYL2	
COX17	1	COX17	
NOL4	1	NOL4	
PDE5A	1	PDE5A	
CENPBD1P	1	CENPBD1	
RAB11FIP1	1	RAB11FIP1	
NPTX2	1	NPTX2	
CHKB-DT	1	CHKB-DT	
RASSF7	1	RASSF7	
LRRN2	1	LRRN2	
SEZ6L2	1	SEZ6L2	
MDK	1	MDK	
SLC7A14	1	SLC7A14	
RBM4B	1	RBM4B	
DNALI1	1	DNALI1	
EOLA2	1	CXorf40B	
GPRASP1	1	GPRASP1	
NPB	1	NPB	
GPC5	1	GPC5	
DCDC2	1	DCDC2	
VSTM5	1	VSTM5	
PEG3	1	PEG3	
ASGR1	1	ASGR1	
CFAP206	1	CFAP206	
RAB24	1	RAB24	
CFAP221	1	CFAP221	
EOGT	1	EOGT	
NEFH	1	NEFH	
MAD2L1BP	1	MAD2L1BP	
PPP1R32	1	PPP1R32	
BCO2	1	BCO2	
ENOX2	1	ENOX2	
INPP5E	1	INPP5E	
MIEF2	1	MIEF2	
TTI2	1	TTI2	
VAT1	1	VAT1	
MIR4500HG	1	MIR4500HG	
NR4A3	1	NR4A3	
RPA3	1	RPA3	
ECRG4	1	ECRG4	
CHODL	1	CHODL	
LHFPL4	1	LHFPL4	
BAG2	1	BAG2	
MIDEAS	1	ELMSAN1	
PAX8-AS1	1	PAX8-AS1	
NYAP1	1	NYAP1	
FAM47E	1	FAM47E	
ZNF304	1	ZNF304	
MOK	1	MOK	
RWDD2A	1	RWDD2A	
KTI12	1	KTI12	
CCDC8	1	CCDC8	
ASPHD2	1	ASPHD2	
