Feature ID,Feature Name,Feature count topic 1to11,Feature log2 fold change topic 1to11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000117154,IGSF21,35,-0.9966,71,0.99665
ENSG00000159423,ALDH4A1,29,-1.2610,71,1.26107
ENSG00000127463,EMC1,45,-0.6656,71,0.66569
ENSG00000053372,MRTO4,29,-1.2568,71,1.25680
ENSG00000053371,AKR7A2,63,-0.1730,71,0.17304
ENSG00000040487,SLC66A1,11,-2.6955,71,2.69555
ENSG00000077549,CAPZB,181,-0.0263,184,0.02633
ENSG00000173436,MICOS10,221,1.62941,71,-1.6294
ENSG00000158747,NBL1,133,0.90505,71,-0.9050
ENSG00000162545,CAMK2N1,315,0.02307,310,-0.0230
ENSG00000090432,MUL1,35,-0.9932,71,0.99323
ENSG00000183114,FAM43B,30,-4.5722,729,4.57220
ENSG00000158828,PINK1,316,0.18357,278,-0.1835
ENSG00000244038,DDOST,28,-1.3058,71,1.30585
ENSG00000117245,KIF17,12,-2.4884,71,2.48843
ENSG00000189410,SH2D5,14,-2.2562,71,2.25627
ENSG00000127483,HP1BP3,156,1.12896,71,-1.1289
ENSG00000075151,EIF4G3,87,0.29174,71,-0.2917
ENSG00000117298,ECE1,23,-1.6218,71,1.62182
ENSG00000076864,RAP1GAP,108,0.59641,71,-0.5964
ENSG00000090686,USP48,53,-0.4134,71,0.41343
ENSG00000218510,LINC00339,15,-2.2070,71,2.20700
ENSG00000070831,CDC42,297,2.05422,71,-2.0542
ENSG00000162552,WNT4,14,-2.3307,71,2.33079
ENSG00000173372,C1QA,36,-0.9775,71,0.97751
ENSG00000159189,C1QC,27,-1.3560,71,1.35600
ENSG00000173369,C1QB,48,-0.5619,71,0.56193
ENSG00000133216,EPHB2,16,-2.0976,71,2.09764
ENSG00000004487,KDM1A,34,-1.0541,71,1.05417
ENSG00000169641,LUZP1,27,-1.3636,71,1.36367
ENSG00000125944,HNRNPR,112,-2.5446,656,2.54463
ENSG00000117318,ID3,33,-1.0861,71,1.08614
ENSG00000142676,RPL11,558,2.96502,71,-2.9650
ENSG00000011007,ELOA,18,-1.9334,71,1.93349
ENSG00000057757,PITHD1,270,1.91880,71,-1.9188
ENSG00000011009,LYPLA2,35,-1.0271,71,1.02713
ENSG00000117308,GALE,12,-2.4783,71,2.47833
ENSG00000117305,HMGCL,20,-1.7730,71,1.77302
ENSG00000179163,FUCA1,23,-1.6324,71,1.63248
ENSG00000189266,PNRC2,53,-0.4174,71,0.41741
ENSG00000188529,SRSF10,50,-0.4911,71,0.49110
ENSG00000001460,STPG1,12,-2.5226,71,2.52261
ENSG00000001461,NIPAL3,97,-1.8222,343,1.82221
ENSG00000117602,RCAN3,24,-1.5527,71,1.55270
ENSG00000133226,SRRM1,51,-0.4755,71,0.47552
ENSG00000169504,CLIC4,86,-2.1840,393,2.18404
ENSG00000117614,SYF2,58,-0.3006,71,0.30067
ENSG00000117616,RSRP1,52,-0.4434,71,0.44344
ENSG00000183726,TMEM50A,75,0.08620,71,-0.0862
ENSG00000204178,MACO1,27,-1.3994,71,1.39941
ENSG00000157978,LDLRAP1,24,-1.5353,71,1.53533
ENSG00000117643,MAN1C1,21,-1.7605,71,1.76057
ENSG00000162430,SELENON,39,-0.8632,71,0.86324
ENSG00000117640,MTFR1L,66,-0.1138,71,0.11387
ENSG00000182749,PAQR7,12,-2.4742,71,2.47423
ENSG00000117632,STMN1,1077,3.91313,71,-3.9131
ENSG00000175087,PDIK1L,11,-2.6938,71,2.69386
ENSG00000142684,ZNF593,42,-0.7508,71,0.75083
ENSG00000142669,SH3BGRL3,247,-0.2733,298,0.27331
ENSG00000158062,UBXN11,16,-2.0828,71,2.08285
ENSG00000117682,DHDDS,23,-1.5814,71,1.58140
ENSG00000198830,HMGN2,175,1.29490,71,-1.2949
ENSG00000117676,RPS6KA1,13,-2.3996,71,2.39966
ENSG00000117713,ARID1A,57,-0.3072,71,0.30725
ENSG00000060642,PIGV,15,-2.1744,71,2.17444
ENSG00000204160,ZDHHC18,28,-1.3495,71,1.34958
ENSG00000142751,GPN2,22,-1.6991,71,1.69911
ENSG00000090273,NUDC,148,1.05450,71,-1.0545
ENSG00000253368,TRNP1,51,-0.4652,71,0.46521
ENSG00000090020,SLC9A1,19,-1.8934,71,1.89346
ENSG00000142784,WDTC1,37,-0.9324,71,0.93241
ENSG00000186501,TMEM222,76,0.09247,71,-0.0924
ENSG00000158195,WASF2,38,-3.3709,397,3.37093
ENSG00000126705,AHDC1,29,-1.2599,71,1.25990
ENSG00000126709,IFI6,249,1.80456,71,-1.8045
ENSG00000009780,FAM76A,16,-2.1441,71,2.14419
ENSG00000117758,STX12,109,0.61108,71,-0.6110
ENSG00000117751,PPP1R8,37,-0.9411,71,0.94115
ENSG00000117748,RPA2,56,-0.3277,71,0.32773
ENSG00000126698,DNAJC8,115,0.69394,71,-0.6939
ENSG00000130770,ATP5IF1,512,2.83963,71,-2.8396
ENSG00000204138,PHACTR4,14,-2.3390,71,2.33901
ENSG00000242125,SNHG3,13,-2.3973,71,2.39737
ENSG00000180098,TRNAU1AP,20,-1.8158,71,1.81585
ENSG00000197989,SNHG12,15,-2.1866,71,2.18668
ENSG00000120656,TAF12,19,-1.8488,71,1.84889
ENSG00000198492,YTHDF2,69,-2.5316,399,2.53162
ENSG00000159023,EPB41,18,-1.9879,71,1.98792
ENSG00000116350,SRSF4,45,-3.8562,665,3.85621
ENSG00000116353,MECR,24,-1.5451,71,1.54510
ENSG00000060656,PTPRU,37,-0.9413,71,0.94132
ENSG00000162511,LAPTM5,66,-0.0983,71,0.09836
ENSG00000162512,SDC3,145,1.02551,71,-1.0255
ENSG00000134644,PUM1,126,0.81870,71,-0.8187
ENSG00000060688,SNRNP40,25,-3.9335,388,3.93358
ENSG00000121766,ZCCHC17,103,0.53654,71,-0.5365
ENSG00000121769,FABP3,38,-0.9032,71,0.90329
ENSG00000162517,PEF1,74,0.06715,71,-0.0671
ENSG00000084636,COL16A1,27,-1.3756,71,1.37569
ENSG00000121753,ADGRB2,72,0.02371,71,-0.0237
ENSG00000184007,PTP4A2,221,-0.7997,386,0.79976
ENSG00000121774,KHDRBS1,135,0.92487,71,-0.9248
ENSG00000121775,TMEM39B,12,-2.4856,71,2.48562
ENSG00000025800,KPNA6,35,-4.2194,665,4.21949
ENSG00000084652,TXLNA,35,-1.0222,71,1.02220
ENSG00000160050,CCDC28B,12,-2.4924,71,2.49244
ENSG00000084623,EIF3I,104,0.54627,71,-0.5462
ENSG00000116478,HDAC1,19,-1.8627,71,1.86270
ENSG00000175130,MARCKSL1,456,0.28699,373,-0.2869
ENSG00000160058,BSDC1,52,-0.4472,71,0.44722
ENSG00000176261,ZBTB8OS,44,-0.6893,71,0.68931
ENSG00000162521,RBBP4,102,0.51793,71,-0.5179
ENSG00000162522,KIAA1522,11,-2.6759,71,2.67594
ENSG00000134684,YARS,105,0.56676,71,-0.5667
ENSG00000116497,S100PBP,38,-0.9054,71,0.90547
ENSG00000160097,FNDC5,14,-2.2586,71,2.25860
ENSG00000121905,HPCA,49,-0.5238,71,0.52384
ENSG00000121900,TMEM54,37,-0.9264,71,0.92648
ENSG00000116514,RNF19B,27,-1.3618,71,1.36180
ENSG00000004455,AK2,47,-0.6009,71,0.60095
ENSG00000142920,AZIN2,20,-1.8026,71,1.80263
ENSG00000116525,TRIM62,13,-2.4516,71,2.45168
ENSG00000160094,ZNF362,15,-2.2394,71,2.23941
ENSG00000134686,PHC2,64,-2.3100,321,2.31007
ENSG00000121904,CSMD2,12,-2.4718,71,2.47184
ENSG00000163866,SMIM12,64,-0.1460,71,0.14600
ENSG00000116544,DLGAP3,19,-1.8966,71,1.89668
ENSG00000163867,ZMYM6,17,-2.0670,71,2.06708
ENSG00000116560,SFPQ,142,0.99912,71,-0.9991
ENSG00000146463,ZMYM4,37,-0.9217,71,0.92174
ENSG00000142687,KIAA0319L,59,-0.2775,71,0.27751
ENSG00000020129,NCDN,326,2.19113,71,-2.1911
ENSG00000126067,PSMB2,134,0.91619,71,-0.9161
ENSG00000142686,C1orf216,60,-0.2340,71,0.23405
ENSG00000134698,AGO4,12,-2.5016,71,2.50165
ENSG00000092847,AGO1,29,-1.2915,71,1.29155
ENSG00000126070,AGO3,26,-1.4487,71,1.44874
ENSG00000116863,ADPRHL2,29,-1.2911,71,1.29111
ENSG00000054116,TRAPPC3,69,-0.0512,71,0.05126
ENSG00000116871,MAP7D1,229,1.68040,71,-1.6804
ENSG00000054118,THRAP3,60,-0.2301,71,0.23018
ENSG00000196182,STK40,14,-2.3286,71,2.32868
ENSG00000181817,LSM10,53,-0.4106,71,0.41069
ENSG00000116885,OSCP1,20,-1.7960,71,1.79604
ENSG00000116898,MRPS15,48,-0.5599,71,0.55990
ENSG00000163873,GRIK3,16,-2.1383,71,2.13839
ENSG00000163875,MEAF6,129,0.85363,71,-0.8536
ENSG00000163877,SNIP1,14,-2.2668,71,2.26682
ENSG00000163879,DNALI1,16,-2.0900,71,2.09007
ENSG00000134697,GNL2,13,-2.3912,71,2.39129
ENSG00000116922,C1orf109,17,-2.0106,71,2.01065
ENSG00000183317,EPHA10,15,-2.2270,71,2.22709
ENSG00000185090,MANEAL,43,-0.7304,71,0.73047
ENSG00000196449,YRDC,14,-2.2606,71,2.26061
ENSG00000197982,C1orf122,281,1.97692,71,-1.9769
ENSG00000183431,SF3A3,32,-1.1177,71,1.11776
ENSG00000183520,UTP11,28,-1.3452,71,1.34523
ENSG00000116954,RRAGC,46,-0.6167,71,0.61677
ENSG00000174574,AKIRIN1,125,-1.6667,398,1.66678
ENSG00000168653,NDUFS5,453,-0.4158,605,0.41580
ENSG00000127603,MACF1,157,1.13429,71,-1.1342
ENSG00000090621,PABPC4,52,-0.4497,71,0.44972
ENSG00000163909,HEYL,13,-2.4399,71,2.43998
ENSG00000116983,HPCAL4,149,1.05888,71,-1.0588
ENSG00000084072,PPIE,38,-0.9005,71,0.90056
ENSG00000131236,CAP1,132,0.88520,71,-0.8852
ENSG00000131238,PPT1,137,0.94595,71,-0.9459
ENSG00000259943,AL050341.2,20,-1.7824,71,1.78241
ENSG00000084073,ZMPSTE24,44,-0.6687,71,0.66877
ENSG00000049089,COL9A2,40,-0.8269,71,0.82697
ENSG00000084070,SMAP2,83,0.22484,71,-0.2248
ENSG00000117016,RIMS3,65,-0.1334,71,0.13345
ENSG00000066136,NFYC,26,-1.4381,71,1.43817
ENSG00000179862,CITED4,32,-1.1497,71,1.14970
ENSG00000171793,CTPS1,14,-2.2989,71,2.29898
ENSG00000010803,SCMH1,13,-2.4554,71,2.45543
ENSG00000127124,HIVEP3,11,-2.5944,71,2.59448
ENSG00000198815,FOXJ3,54,-0.3851,71,0.38518
ENSG00000177181,RIMKLA,19,-1.8410,71,1.84104
ENSG00000127125,PPCS,56,-0.3329,71,0.33292
ENSG00000186409,CCDC30,15,-2.2467,71,2.24672
ENSG00000171960,PPIH,17,-2.0604,71,2.06046
ENSG00000065978,YBX1,97,0.43964,71,-0.4396
ENSG00000164008,C1orf50,27,-1.3741,71,1.37413
ENSG00000177868,SVBP,30,-1.2093,71,1.20932
ENSG00000117394,SLC2A1,73,0.04553,71,-0.0455
ENSG00000117395,EBNA1BP2,72,0.02942,71,-0.0294
ENSG00000179178,TMEM125,38,-0.9109,71,0.91093
ENSG00000066322,ELOVL1,114,-1.7870,393,1.78705
ENSG00000159479,MED8,27,-1.4043,71,1.40438
ENSG00000198198,SZT2,12,-2.4914,71,2.49146
ENSG00000178922,HYI,24,-1.5551,71,1.55513
ENSG00000142949,PTPRF,123,0.78266,71,-0.7826
ENSG00000066135,KDM4A,20,-1.8056,71,1.80560
ENSG00000126091,ST3GAL3,28,-1.3464,71,1.34640
ENSG00000117408,IPO13,72,0.02136,71,-0.0213
ENSG00000117410,ATP6V0B,399,0.00913,396,-0.0091
ENSG00000117411,B4GALT2,49,-0.5296,71,0.52963
ENSG00000159214,CCDC24,16,-2.0757,71,2.07575
ENSG00000196517,SLC6A9,41,-0.7797,71,0.77975
ENSG00000178028,DMAP1,43,-0.7053,71,0.70537
ENSG00000117419,ERI3,131,0.87563,71,-0.8756
ENSG00000187147,RNF220,101,-2.7043,660,2.70437
ENSG00000126106,TMEM53,14,-2.3068,71,2.30687
ENSG00000142937,RPS8,751,3.39352,71,-3.3935
ENSG00000117425,PTCH2,15,-2.2148,71,2.21481
ENSG00000070785,EIF2B3,26,-1.4216,71,1.42164
ENSG00000126107,HECTD3,14,-2.2663,71,2.26632
ENSG00000126088,UROD,87,-2.1879,399,2.18797
ENSG00000117450,PRDX1,647,0.76904,380,-0.7690
ENSG00000117448,AKR1A1,70,-0.0158,71,0.01582
ENSG00000132780,NASP,36,-0.9513,71,0.95139
ENSG00000159592,GPBP1L1,43,-0.7062,71,0.70626
ENSG00000159596,TMEM69,21,-1.7244,71,1.72440
ENSG00000086015,MAST2,35,-1.0279,71,1.02799
ENSG00000117461,PIK3R3,18,-1.9657,71,1.96578
ENSG00000085998,POMGNT1,64,-0.1455,71,0.14558
ENSG00000132128,LRRC41,50,-0.5069,71,0.50699
ENSG00000173660,UQCRH,421,2.56069,71,-2.5606
ENSG00000117481,NSUN4,13,-2.4373,71,2.43730
ENSG00000117480,FAAH,34,-1.0532,71,1.05320
ENSG00000282881,TMEM275,14,-2.3347,71,2.33473
ENSG00000079277,MKNK1,18,-1.9597,71,1.95978
ENSG00000123472,ATPAF1,119,-1.3569,305,1.35698
ENSG00000159658,EFCAB14,91,0.36009,71,-0.3600
ENSG00000186377,CYP4X1,27,-1.3568,71,1.35688
ENSG00000162368,CMPK1,152,1.09187,71,-1.0918
ENSG00000162373,BEND5,10,-2.7081,71,2.70817
ENSG00000162374,ELAVL4,88,0.30431,71,-0.3043
ENSG00000185104,FAF1,43,-0.7201,71,0.72018
ENSG00000123091,RNF11,276,1.94888,71,-1.9488
ENSG00000085831,TTC39A,20,-1.8323,71,1.83230
ENSG00000085832,EPS15,123,0.78381,71,-0.7838
ENSG00000117859,OSBPL9,32,-1.1262,71,1.12624
ENSG00000078618,NRDC,82,0.20657,71,-0.2065
ENSG00000169213,RAB3B,116,0.69959,71,-0.6995
ENSG00000117862,TXNDC12,39,-0.8528,71,0.85280
ENSG00000134717,BTF3L4,83,0.22710,71,-0.2271
ENSG00000157077,ZFYVE9,33,-1.1091,71,1.10914
ENSG00000154222,CC2D1B,20,-1.7737,71,1.77375
ENSG00000134748,PRPF38A,27,-1.3941,71,1.39419
ENSG00000134744,TUT4,24,-1.5740,71,1.57406
ENSG00000162377,COA7,23,-1.6178,71,1.61788
ENSG00000162378,ZYG11B,128,0.84161,71,-0.8416
ENSG00000121310,ECHDC2,20,-1.8318,71,1.83182
ENSG00000116171,SCP2,118,0.72439,71,-0.7243
ENSG00000157184,CPT2,17,-2.0451,71,2.04519
ENSG00000162384,CZIB,57,-0.3183,71,0.31838
ENSG00000162385,MAGOH,37,-0.9418,71,0.94181
ENSG00000157193,LRP8,37,-0.9371,71,0.93715
ENSG00000058799,YIPF1,27,-1.3567,71,1.35678
ENSG00000081870,HSPB11,35,-3.4729,399,3.47299
ENSG00000116212,LRRC42,14,-2.3209,71,2.32097
ENSG00000116209,TMEM59,304,2.09102,71,-2.0910
ENSG00000116221,MRPL37,48,-0.5736,71,0.57366
ENSG00000157216,SSBP3,99,0.47394,71,-0.4739
ENSG00000243725,TTC4,23,-1.5773,71,1.57731
ENSG00000116133,DHCR24,178,1.32016,71,-1.3201
ENSG00000162402,USP24,36,-0.9552,71,0.95526
ENSG00000162407,PLPP3,151,-2.2635,726,2.26358
ENSG00000162409,PRKAA2,21,-1.7245,71,1.72450
ENSG00000173406,DAB1,13,-2.4145,71,2.41450
ENSG00000162601,MYSM1,16,-2.1368,71,2.13682
ENSG00000177606,JUN,72,0.02354,71,-0.0235
ENSG00000172456,FGGY,14,-2.3031,71,2.30317
ENSG00000134716,CYP2J2,21,-1.7489,71,1.74899
ENSG00000162599,NFIA,111,0.63577,71,-0.6357
ENSG00000162604,TM2D1,73,0.03974,71,-0.0397
ENSG00000132849,PATJ,21,-1.7396,71,1.73964
ENSG00000132854,KANK4,11,-2.6716,71,2.67162
ENSG00000162607,USP1,21,-1.7438,71,1.74388
ENSG00000116641,DOCK7,35,-0.9932,71,0.99322
ENSG00000125703,ATG4C,31,-1.1993,71,1.19930
ENSG00000142856,ITGB3BP,17,-2.0414,71,2.04142
ENSG00000203965,EFCAB7,18,-1.9304,71,1.93043
ENSG00000079739,PGM1,53,-0.4272,71,0.42723
ENSG00000158966,CACHD1,31,-1.1880,71,1.18805
ENSG00000162437,RAVER2,14,-2.2935,71,2.29357
ENSG00000162434,JAK1,77,0.12135,71,-0.1213
ENSG00000162433,AK4,59,-0.2752,71,0.27527
ENSG00000116675,DNAJC6,360,0.85106,199,-0.8510
ENSG00000213625,LEPROT,44,-0.6802,71,0.68029
ENSG00000116678,LEPR,17,-2.0669,71,2.06693
ENSG00000184588,PDE4B,90,0.33233,71,-0.3323
ENSG00000118473,SGIP1,66,-0.0960,71,0.09602
ENSG00000198160,MIER1,25,-3.9578,399,3.95783
ENSG00000142864,SERBP1,126,0.82350,71,-0.8235
ENSG00000116717,GADD45A,24,-1.5625,71,1.56252
ENSG00000172380,GNG12,55,-0.3603,71,0.36031
ENSG00000162595,DIRAS3,537,2.91104,71,-2.9110
ENSG00000116729,WLS,124,0.80493,71,-0.8049
ENSG00000033122,LRRC7,26,-1.4286,71,1.42860
ENSG00000066557,LRRC40,28,-1.3464,71,1.34640
ENSG00000116754,SRSF11,110,0.62781,71,-0.6278
ENSG00000118454,ANKRD13C,29,-1.2687,71,1.26872
ENSG00000197568,HHLA3,16,-2.1374,71,2.13744
ENSG00000050628,PTGER3,21,-1.7642,71,1.76427
ENSG00000132485,ZRANB2,90,0.33882,71,-0.3388
ENSG00000172260,NEGR1,110,0.62564,71,-0.6256
ENSG00000178965,ERICH3,26,-1.4208,71,1.42081
ENSG00000116791,CRYZ,27,-1.4029,71,1.40292
ENSG00000162623,TYW3,25,-1.4911,71,1.49115
ENSG00000117054,ACADM,53,-0.4162,71,0.41622
ENSG00000137955,RABGGTB,61,-0.2231,71,0.22317
ENSG00000117069,ST6GALNAC5,12,-2.5088,71,2.50881
ENSG00000142892,PIGK,51,-0.4637,71,0.46378
ENSG00000154027,AK5,77,0.12175,71,-0.1217
ENSG00000036549,AC118549.1,25,-3.8886,373,3.88863
ENSG00000077254,USP33,86,0.27985,71,-0.2798
ENSG00000180488,MIGA1,82,0.21057,71,-0.2105
ENSG00000162613,FUBP1,63,-0.1756,71,0.17567
ENSG00000162616,DNAJB4,45,-3.0194,365,3.01947
ENSG00000137965,IFI44,13,-2.3954,71,2.39544
ENSG00000117114,ADGRL2,26,-1.4233,71,1.42330
ENSG00000137941,TTLL7,134,-1.5481,394,1.54819
ENSG00000142875,PRKACB,458,2.68123,71,-2.6812
ENSG00000117133,RPF1,27,-1.3769,71,1.37696
ENSG00000174021,GNG5,41,-0.7752,71,0.77525
ENSG00000117155,SSX2IP,33,-1.0950,71,1.09504
ENSG00000162642,C1orf52,51,-0.4727,71,0.47279
ENSG00000153904,DDAH1,226,0.18161,199,-0.1816
ENSG00000117174,ZNHIT6,30,-1.2245,71,1.22452
ENSG00000122417,ODF2L,28,-1.3415,71,1.34158
ENSG00000097033,SH3GLB1,55,-0.3688,71,0.36886
ENSG00000183291,SELENOF,155,-0.8752,285,0.87523
ENSG00000153936,HS2ST1,41,-0.7962,71,0.79629
ENSG00000143013,LMO4,85,0.25493,71,-0.2549
ENSG00000065243,PKN2,25,-1.5106,71,1.51068
ENSG00000137947,GTF2B,28,-1.3113,71,1.31134
ENSG00000137944,KYAT3,28,-1.3086,71,1.30868
ENSG00000213516,RBMXL1,15,-2.1827,71,2.18274
ENSG00000197147,LRRC8B,23,-1.6001,71,1.60012
ENSG00000171488,LRRC8C,16,-2.0991,71,2.09913
ENSG00000171492,LRRC8D,49,-0.5404,71,0.54047
ENSG00000162664,ZNF326,29,-1.2595,71,1.25959
ENSG00000233593,LINC02609,23,-1.6016,71,1.60166
ENSG00000122482,ZNF644,30,-1.2149,71,1.21493
ENSG00000189195,BTBD8,35,-1.0045,71,1.00451
ENSG00000122484,RPAP2,14,-2.2711,71,2.27114
ENSG00000067208,EVI5,30,-1.2232,71,1.22320
ENSG00000122406,RPL5,431,-0.2792,524,0.27921
ENSG00000154511,DIPK1A,45,-0.6576,71,0.65766
ENSG00000143033,MTF2,14,-2.3364,71,2.33642
ENSG00000117500,TMED5,64,-0.1401,71,0.14016
ENSG00000117505,DR1,47,-0.5820,71,0.58200
ENSG00000137942,FNBP1L,28,-1.3406,71,1.34067
ENSG00000137936,BCAR3,15,-2.1957,71,2.19577
ENSG00000067334,DNTTIP2,39,-0.8552,71,0.85522
ENSG00000023909,GCLM,30,-1.2226,71,1.22267
