group	group_name	source	type	gene_id	gene_version	gene_name	gene_type	gene_search	high_expr	high_expr_cl	high_expr_sample	high_expr_clorsam	logFC	AveExpr	t	P.Value	adj.P.Val	B
1	other	HAVANA	gene	ENSG00000110436	13	SLC1A2	protein_coding	SLC1A2; ENSG00000110436	TRUE	TRUE	TRUE	2	0.0721964172125264	11.1663738906379	0.213934778692223	0.835069529913364	0.923627027700365	-6.52311735573582
1	other	HAVANA	gene	ENSG00000166326	7	TRIM44	protein_coding	TRIM44; ENSG00000166326	TRUE	TRUE	TRUE	2	0.275558214392954	8.76356468111555	2.32618614558213	0.0413349675972059	0.202063800427987	-4.20260684687458
1	other	HAVANA	gene	ENSG00000157570	12	TSPAN18	protein_coding	TSPAN18; ENSG00000157570	TRUE	TRUE	TRUE	2	-0.99453592145962	4.72741229678678	-5.13558188727462	0.00038571940908785	0.0534144144525063	0.125111140108142
1	other	HAVANA	gene	ENSG00000019505	8	SYT13	protein_coding	SYT13; ENSG00000019505	TRUE	TRUE	TRUE	2	0.301530151866075	8.80622596262739	3.13993493730217	0.0100075721121613	0.106032609283614	-2.843518980603
1	other	HAVANA	gene	ENSG00000254746	6	AC103855.2	lncRNA	AC103855.2; ENSG00000254746	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	other	HAVANA	gene	ENSG00000175264	8	CHST1	protein_coding	CHST1; ENSG00000175264	TRUE	TRUE	TRUE	2	0.324584865617452	8.45205084714316	3.91545203501003	0.00266684023812216	0.0672792232868168	-1.51194824661276
1	other	HAVANA	gene	ENSG00000157613	11	CREB3L1	protein_coding	CREB3L1; ENSG00000157613	TRUE	TRUE	TRUE	2	0.0340577242155822	4.85901277806291	0.193857981202188	0.850011552975106	0.930898624464123	-5.75809019909779
1	other	HAVANA	gene	ENSG00000166840	13	GLYATL1	protein_coding	GLYATL1; ENSG00000166840	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	other	HAVANA	gene	ENSG00000166959	8	MS4A8	protein_coding	MS4A8; ENSG00000166959	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	other	HAVANA	gene	ENSG00000006118	14	TMEM132A	protein_coding	TMEM132A; ENSG00000006118	TRUE	TRUE	TRUE	2	-0.302060873187744	9.16513958216104	-3.18625615962916	0.00923454393771459	0.102941731849314	-2.78442918791417
1	other	HAVANA	gene	ENSG00000013725	14	CD6	protein_coding	CD6; ENSG00000013725	TRUE	TRUE	TRUE	2	0.435290364439646	3.32193700915562	1.5425531036057	0.152721272160347	0.38639007265917	-4.57271845546228
1	other	HAVANA	gene	ENSG00000124939	6	SCGB2A1	protein_coding	SCGB2A1; ENSG00000124939	FALSE	TRUE	TRUE	2	-0.69010776109059	0.703580792689199	-1.7091292431766	0.116973220149872	0.341705139825117	-4.25141499029084
1	other	HAVANA	gene	ENSG00000168000	14	BSCL2	protein_coding	BSCL2; ENSG00000168000	TRUE	TRUE	TRUE	2	-0.0109429067733528	11.7614169655621	-0.0982829304757884	0.923571306516975	0.968552784132099	-6.48809693945994
1	other	HAVANA	gene	ENSG00000168539	4	CHRM1	protein_coding	CHRM1; ENSG00000168539	TRUE	TRUE	TRUE	2	0.127273230748622	3.80976587995153	0.48635568074108	0.636774592468765	0.817886475074248	-5.50914785506185
1	other	HAVANA	gene	ENSG00000133318	14	RTN3	protein_coding	RTN3; ENSG00000133318	TRUE	TRUE	TRUE	2	-0.115552709343676	11.6716727466197	-1.2734533900941	0.230511439304832	0.486555049527484	-5.69879160101123
1	other	HAVANA	gene	ENSG00000167770	11	OTUB1	protein_coding	OTUB1; ENSG00000167770	TRUE	TRUE	TRUE	2	-0.214558629782156	8.8577021462266	-2.57267326336091	0.0269299530651599	0.167216220195295	-3.79839692860762
1	other	HAVANA	gene	ENSG00000168439	16	STIP1	protein_coding	STIP1; ENSG00000168439	TRUE	TRUE	TRUE	2	-0.0025197497065758	8.54357902961017	-0.020802514529279	0.983795884704726	0.992719203386854	-6.49637938907459
1	other	HAVANA	gene	ENSG00000182450	13	KCNK4	protein_coding	KCNK4; ENSG00000182450	TRUE	TRUE	TRUE	2	-0.0226283254539429	4.49858241838603	-0.115293916237538	0.910402228749457	0.96059372191265	-5.71177713001465
1	other	HAVANA	gene	ENSG00000110076	18	NRXN2	protein_coding	NRXN2; ENSG00000110076	TRUE	TRUE	TRUE	2	0.390188362785812	8.91721712561074	3.94615765538946	0.00253403116368776	0.0672792232868168	-1.49730646210008
1	other	HAVANA	gene	ENSG00000068831	19	RASGRP2	protein_coding	RASGRP2; ENSG00000068831	TRUE	TRUE	TRUE	2	-0.101139408737499	5.70333300171168	-0.684811598549275	0.50839807219196	0.726217049156928	-5.6950623756723
1	other	HAVANA	gene	ENSG00000173442	13	EHBP1L1	protein_coding	EHBP1L1; ENSG00000173442	TRUE	TRUE	TRUE	2	-0.72200424040047	6.34810990638803	-4.10314840196176	0.00195510280203768	0.0672792232868168	-1.03876167102577
1	other	HAVANA	gene	ENSG00000172757	13	CFL1	protein_coding	CFL1; ENSG00000172757	TRUE	TRUE	TRUE	2	-0.250073642676543	11.6087717788696	-2.72460452147434	0.020653200720026	0.148236682587283	-3.52853397207927
1	other	HAVANA	gene	ENSG00000175602	4	CCDC85B	protein_coding	CCDC85B; ENSG00000175602	TRUE	TRUE	TRUE	2	0.135802997662992	9.33683054822388	1.30792478744261	0.218997057545777	0.477714169646426	-5.73159669639596
1	other	HAVANA	gene	ENSG00000175550	8	DRAP1	protein_coding	DRAP1; ENSG00000175550	TRUE	TRUE	TRUE	2	-0.162242879746297	9.10201263493822	-1.65791328326526	0.127074887049057	0.351231830663542	-5.25074966754774
1	other	HAVANA	gene	ENSG00000174996	11	KLC2	protein_coding	KLC2; ENSG00000174996	TRUE	TRUE	TRUE	2	-0.0837318941668824	8.01349296563009	-0.885714273278205	0.395737340450573	0.64115212318145	-6.01411957004984
1	other	HAVANA	gene	ENSG00000174871	11	CNIH2	protein_coding	CNIH2; ENSG00000174871	TRUE	TRUE	TRUE	2	-0.343225079294713	9.40910748331087	-2.15388993026819	0.0556008643637101	0.232368998938698	-4.52301827716469
1	other	HAVANA	gene	ENSG00000174791	11	RIN1	protein_coding	RIN1; ENSG00000174791	TRUE	TRUE	TRUE	2	-0.00062755367176562	3.86953851877604	-0.00267196207482014	0.997918513783893	0.999623114129496	-5.61360984365211
1	other	HAVANA	gene	ENSG00000174684	7	B4GAT1	protein_coding	B4GAT1; ENSG00000174684	TRUE	TRUE	TRUE	2	-0.117046615920308	11.4052089755626	-1.37076396481138	0.199230070351853	0.447764552053408	-5.59937423646237
1	other	HAVANA	gene	ENSG00000173898	13	SPTBN2	protein_coding	SPTBN2; ENSG00000173898	TRUE	TRUE	TRUE	2	0.0593266976154863	7.58050774721723	0.694909088439964	0.502302528154084	0.724161852144387	-6.08458560292244
1	other	HAVANA	gene	ENSG00000173020	11	GRK2	protein_coding	GRK2; ENSG00000173020	TRUE	TRUE	TRUE	2	-0.123093967285507	8.42053587206292	-1.571529283554	0.145884125092707	0.379679068556538	-5.29351581580033
1	other	HAVANA	gene	ENSG00000162105	19	SHANK2	protein_coding	SHANK2; ENSG00000162105	TRUE	TRUE	TRUE	2	-0.113491895686594	7.12670748404031	-1.19181347960377	0.25975237038839	0.513732465879259	-5.52906939133809
1	other	HAVANA	gene	ENSG00000186642	16	PDE2A	protein_coding	PDE2A; ENSG00000186642	TRUE	TRUE	TRUE	2	-0.0398774815942133	6.95382505935074	-0.203028666062939	0.843019730263912	0.927178094755272	-6.17694665518409
1	other	HAVANA	gene	ENSG00000110237	5	ARHGEF17	protein_coding	ARHGEF17; ENSG00000110237	TRUE	TRUE	TRUE	2	0.0182366590785657	8.23318910547819	0.25034379911844	0.80718500339887	0.908593574652184	-6.42385840669265
1	other	HAVANA	gene	ENSG00000175582	19	RAB6A	protein_coding	RAB6A; ENSG00000175582	TRUE	TRUE	TRUE	2	0.0247917723719784	9.75627674094847	0.322547123448521	0.75341255271881	0.877666455392331	-6.54214807992217
1	other	HAVANA	gene	ENSG00000165434	8	PGM2L1	protein_coding	PGM2L1; ENSG00000165434	TRUE	TRUE	TRUE	2	0.467343071789175	9.21311146245528	4.65030455347494	0.000812004356891179	0.0534144144525063	-0.383390521892451
1	other	HAVANA	gene	ENSG00000137486	17	ARRB1	protein_coding	ARRB1; ENSG00000137486	TRUE	TRUE	TRUE	2	0.0865837395362679	8.31028485593429	0.591999812615878	0.566464475783163	0.767516177524166	-6.27791752784635
1	other	HAVANA	gene	ENSG00000171533	11	MAP6	protein_coding	MAP6; ENSG00000171533	TRUE	TRUE	TRUE	2	-0.0922533703832059	8.83781887756151	-1.21306596895208	0.251868481261151	0.508690503000963	-5.7961932219389
1	other	HAVANA	gene	ENSG00000151366	13	NDUFC2	protein_coding	NDUFC2; ENSG00000151366	TRUE	TRUE	TRUE	2	-0.45881738936449	10.7877253660891	-3.75245282847348	0.00350402361506591	0.0766864184608686	-1.83219317344102
1	other	HAVANA	gene	ENSG00000168959	14	GRM5	protein_coding	GRM5; ENSG00000168959	TRUE	TRUE	TRUE	2	0.198697330454757	6.92039202154854	1.68911101216295	0.120832402666327	0.346161496908898	-4.88117904458117
1	other	HAVANA	gene	ENSG00000166002	7	SMCO4	protein_coding	SMCO4; ENSG00000166002	TRUE	TRUE	TRUE	2	-0.145714688594045	7.06835778324166	-0.97432664115618	0.351954524310059	0.596628964578698	-5.74987760185557
1	other	HAVANA	gene	ENSG00000166012	17	TAF1D	protein_coding	TAF1D; ENSG00000166012	TRUE	TRUE	TRUE	2	-0.0490473476931504	8.37062213375377	-0.411333944520889	0.689154465687088	0.847566234910857	-6.37507926198848
1	other	HAVANA	gene	ENSG00000149972	11	CNTN5	protein_coding	CNTN5; ENSG00000149972	TRUE	TRUE	TRUE	2	0.550988840751202	4.76219687327728	2.64049756444414	0.0239228486703217	0.161297994822624	-3.20368356488515
1	other	HAVANA	gene	ENSG00000152578	13	GRIA4	protein_coding	GRIA4; ENSG00000152578	TRUE	TRUE	TRUE	2	0.170525478874687	8.69653388551985	2.40979387670652	0.0357592009743997	0.186478645706342	-4.06212035679927
1	other	HAVANA	gene	ENSG00000149313	11	AASDHPPT	protein_coding	AASDHPPT; ENSG00000149313	TRUE	TRUE	TRUE	2	0.0534376238398176	9.08307321415903	0.615514265087581	0.551411971935785	0.756396811242382	-6.36492858941164
1	other	HAVANA	gene	ENSG00000110675	13	ELMOD1	protein_coding	ELMOD1; ENSG00000110675	TRUE	TRUE	TRUE	2	0.195400357086941	8.81010767499145	1.56539734700207	0.147308184997484	0.38185713975076	-5.35793967162251
1	other	HAVANA	gene	ENSG00000149300	10	C11orf52	protein_coding	C11orf52; ENSG00000149300	FALSE	TRUE	TRUE	2	-1.38908137791681	2.27953402143052	-3.46886213182448	0.00567298246898007	0.0866730254570695	-2.27292152969202
1	other	HAVANA	gene	ENSG00000254968	7	LINC02763	lncRNA	LINC02763; ENSG00000254968	FALSE	FALSE	TRUE	1	-1.08527165037399	1.39682634384005	-2.66026006709907	0.0231110734545222	0.158221964419421	-3.23402730543247
1	other	HAVANA	gene	ENSG00000149305	7	HTR3B	protein_coding	HTR3B; ENSG00000149305	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	other	HAVANA	gene	ENSG00000149575	6	SCN2B	protein_coding	SCN2B; ENSG00000149575	TRUE	TRUE	TRUE	2	0.0205520346589623	7.92329397422661	0.178964152098646	0.861395436819739	0.935689917131287	-6.3710934654785
1	other	HAVANA	gene	ENSG00000154096	13	THY1	protein_coding	THY1; ENSG00000154096	TRUE	TRUE	TRUE	2	-0.0870730639938363	10.8610268501929	-0.84525217099248	0.416942694875604	0.658292039031987	-6.1925941007189
1	other	HAVANA	gene	ENSG00000109971	14	HSPA8	protein_coding	HSPA8; ENSG00000109971	TRUE	TRUE	TRUE	2	-0.370096181628002	12.2670422614922	-2.19742949394115	0.0516036895557761	0.2236718362239	-4.33569275548026
1	other	HAVANA	gene	ENSG00000166250	12	CLMP	protein_coding	CLMP; ENSG00000166250	TRUE	TRUE	TRUE	2	-0.668839642233558	4.21706094875394	-2.07643867973616	0.0634517898481102	0.250322938531795	-3.95298185284975
1	other	HAVANA	gene	ENSG00000166257	9	SCN3B	protein_coding	SCN3B; ENSG00000166257	TRUE	TRUE	TRUE	2	0.102124952739396	8.96240889324167	1.14158441570111	0.27916413480601	0.529469952294142	-5.89372403052432
1	other	HAVANA	gene	ENSG00000110002	16	VWA5A	protein_coding	VWA5A; ENSG00000110002	TRUE	TRUE	TRUE	2	-0.259955314145495	8.61027870171313	-2.01179007543106	0.0707981599203105	0.261555188180034	-4.67826721392865
1	other	HAVANA	gene	ENSG00000154146	13	NRGN	protein_coding	NRGN; ENSG00000154146	TRUE	TRUE	TRUE	2	0.248308735268048	8.54814758267373	1.13364632512299	0.282333331966216	0.529514354612429	-5.83671329043855
1	other	HAVANA	gene	ENSG00000120457	12	KCNJ5	protein_coding	KCNJ5; ENSG00000120457	TRUE	TRUE	TRUE	2	-0.102527077959114	4.99100282319325	-0.633512994014176	0.540044519849384	0.750508413794766	-5.60774515757276
1	other	HAVANA	gene	ENSG00000182667	14	NTM	protein_coding	NTM; ENSG00000182667	TRUE	TRUE	TRUE	2	0.483803945127164	8.68008810103597	2.63054495231675	0.0243423252384553	0.161578013118304	-3.69601970274615
1	other	HAVANA	gene	ENSG00000183715	13	OPCML	protein_coding	OPCML; ENSG00000183715	TRUE	TRUE	TRUE	2	-0.0843234398174832	7.8832226297686	-0.618617924790115	0.549442179273472	0.756396811242382	-6.19156366383176
1	other	HAVANA	gene	ENSG00000109956	13	B3GAT1	protein_coding	B3GAT1; ENSG00000109956	TRUE	TRUE	TRUE	2	0.0336843429324833	7.66001261807165	0.2326862143656	0.820508780460481	0.914598070406687	-6.31014656603657
1	other	HAVANA	gene	ENSG00000251226	1	LINC02714	lncRNA	LINC02714; ENSG00000251226	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	other	HAVANA	gene	ENSG00000139044	12	B4GALNT3	protein_coding	B4GALNT3; ENSG00000139044	TRUE	TRUE	TRUE	2	-0.553245406693279	2.67883994906698	-1.6145553810145	0.136228231316877	0.365190138168737	-4.42711571884444
1	other	HAVANA	gene	ENSG00000111218	12	PRMT8	protein_coding	PRMT8; ENSG00000111218	TRUE	TRUE	TRUE	2	0.212028401712376	5.00839164691308	0.971644060684485	0.353226433099107	0.597662246206814	-5.36938642605111
1	other	HAVANA	gene	ENSG00000287243	2	AC005908.3	lncRNA	AC005908.3; ENSG00000287243	FALSE	FALSE	TRUE	1	0.430993630919333	0.975406544100588	1.13188479595647	0.283040389277977	0.529514354612429	-4.79248726850363
1	other	HAVANA	gene	ENSG00000111262	6	KCNA1	protein_coding	KCNA1; ENSG00000111262	TRUE	TRUE	TRUE	2	0.678285656064089	3.15232240526133	2.03931917891871	0.0675768427093188	0.257023034236298	-3.94587221453189
1	other	HAVANA	gene	ENSG00000139200	13	PIANP	protein_coding	PIANP; ENSG00000139200	TRUE	TRUE	TRUE	2	-0.231946697881909	8.89969043645518	-2.09913022763912	0.0610487387195743	0.246969897547369	-4.57357538669459
1	other	HAVANA	gene	ENSG00000089693	10	MLF2	protein_coding	MLF2; ENSG00000089693	TRUE	TRUE	TRUE	2	-0.0426388242088981	10.0258564319521	-0.593395793108314	0.56556455700853	0.767516177524166	-6.41280258897222
1	other	HAVANA	gene	ENSG00000159335	16	PTMS	protein_coding	PTMS; ENSG00000159335	TRUE	TRUE	TRUE	2	-0.323918222365783	9.59964480362559	-3.49754931826346	0.00540119341625594	0.0866730254570695	-2.27310434994876
1	other	HAVANA	gene	ENSG00000250510	8	GPR162	protein_coding	GPR162; ENSG00000250510	TRUE	TRUE	TRUE	2	-0.257252870837001	8.31248715610499	-2.03727604851988	0.0678110926442822	0.257181274659423	-4.60113534579225
1	other	HAVANA	gene	ENSG00000111669	15	TPI1	protein_coding	TPI1; ENSG00000111669	TRUE	TRUE	TRUE	2	-0.180935460871002	11.056938275589	-2.20170815184774	0.0512260894379824	0.223486370587276	-4.42316360883664
1	other	HAVANA	gene	ENSG00000111674	9	ENO2	protein_coding	ENO2; ENSG00000111674	TRUE	TRUE	TRUE	2	0.0937949531347673	10.9420356597108	1.02799679879895	0.327206551919253	0.575521405549674	-6.01728289440942
1	other	HAVANA	gene	ENSG00000139182	15	CLSTN3	protein_coding	CLSTN3; ENSG00000139182	TRUE	TRUE	TRUE	2	-0.0552223686578413	9.35277454371853	-0.501800453959962	0.626233156736069	0.814835540197516	-6.44802184196029
1	other	HAVANA	gene	ENSG00000059804	16	SLC2A3	protein_coding	SLC2A3; ENSG00000059804	TRUE	TRUE	TRUE	2	-0.307281881314516	8.73133762293368	-2.35732731717667	0.0391657655216542	0.196586127623539	-4.12978257976159
1	other	HAVANA	gene	ENSG00000089818	18	NECAP1	protein_coding	NECAP1; ENSG00000089818	TRUE	TRUE	TRUE	2	0.0499395827387626	9.50686549009961	0.614812286142747	0.551858048052494	0.756396811242382	-6.39137693655578
1	other	HAVANA	gene	ENSG00000165682	14	CLEC1B	protein_coding	CLEC1B; ENSG00000165682	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	other	HAVANA	gene	ENSG00000139112	11	GABARAPL1	protein_coding	GABARAPL1; ENSG00000139112	TRUE	TRUE	TRUE	2	0.113744035125351	10.131920554154	1.66469290600662	0.125694303358582	0.349276721874039	-5.28023628369346
1	other	HAVANA	gene	ENSG00000060140	9	STYK1	protein_coding	STYK1; ENSG00000060140	TRUE	TRUE	TRUE	2	0.101564571342604	3.92402140299911	0.339850433562812	0.740715568029241	0.87169865764084	-5.58199569610741
1	other	HAVANA	gene	ENSG00000084444	14	FAM234B	protein_coding	FAM234B; ENSG00000084444	TRUE	TRUE	TRUE	2	-0.0747715593032601	7.62589647180245	-0.708921526657976	0.493917651935696	0.717808475975668	-6.08597503458562
1	other	HAVANA	gene	ENSG00000273079	5	GRIN2B	protein_coding	GRIN2B; ENSG00000273079	TRUE	TRUE	TRUE	2	0.613475110812838	7.22349017915174	4.83646156849035	0.000607885535322406	0.0534144144525063	0.0183960248978376
1	other	HAVANA	gene	ENSG00000023734	11	STRAP	protein_coding	STRAP; ENSG00000023734	TRUE	TRUE	TRUE	2	-0.195470982763989	9.8179347752336	-1.92361162278731	0.0821128039396111	0.290001569469262	-4.89692620960738
1	other	HAVANA	gene	ENSG00000048540	15	LMO3	protein_coding	LMO3; ENSG00000048540	TRUE	TRUE	TRUE	2	0.0616979378938639	8.5171332186073	0.31493019490352	0.759026433464979	0.881721010006183	-6.44330398256629
1	other	HAVANA	gene	ENSG00000111716	13	LDHB	protein_coding	LDHB; ENSG00000111716	TRUE	TRUE	TRUE	2	-0.0929202819264412	11.5339917894223	-0.58947949783175	0.568091193695412	0.767516177524166	-6.33725816408618
1	other	HAVANA	gene	ENSG00000111726	13	CMAS	protein_coding	CMAS; ENSG00000111726	TRUE	TRUE	TRUE	2	0.136314957828895	9.4706008902108	1.81213191447478	0.0988224768582978	0.314114301442446	-5.05946434749346
1	other	HAVANA	gene	ENSG00000133687	16	TMTC1	protein_coding	TMTC1; ENSG00000133687	TRUE	TRUE	TRUE	2	0.0138802796398909	8.38633451412445	0.120845728444407	0.906110198594754	0.96059372191265	-6.46843625394553
1	other	HAVANA	gene	ENSG00000139116	18	KIF21A	protein_coding	KIF21A; ENSG00000139116	TRUE	TRUE	TRUE	2	0.588651054042168	9.76953113922679	4.4349985161866	0.00114186649671364	0.0534144144525063	-0.738207877400153
1	other	HAVANA	gene	ENSG00000018236	15	CNTN1	protein_coding	CNTN1; ENSG00000018236	TRUE	TRUE	TRUE	2	0.0380032910372671	10.1196250980848	0.440890513026931	0.668292859191569	0.840007703439261	-6.49459183750462
1	other	HAVANA	gene	ENSG00000139174	12	PRICKLE1	protein_coding	PRICKLE1; ENSG00000139174	TRUE	TRUE	TRUE	2	0.0126848792400108	5.53496844294817	0.0903525756970414	0.929719098284027	0.970434066243665	-5.89968620023066
1	other	HAVANA	gene	ENSG00000184613	10	NELL2	protein_coding	NELL2; ENSG00000184613	TRUE	TRUE	TRUE	2	-0.329207928365077	9.52663169432	-2.84273278699223	0.0168004630201744	0.135931018981411	-3.38780456450419
1	other	HAVANA	gene	ENSG00000257657	3	AC079950.1	lncRNA	AC079950.1; ENSG00000257657	FALSE	FALSE	TRUE	1	1.20482391765162	0.530138976278645	2.97531142702226	0.0133287339606985	0.12022878268603	-2.94478124716276
1	other	HAVANA	gene	ENSG00000139211	6	AMIGO2	protein_coding	AMIGO2; ENSG00000139211	TRUE	TRUE	TRUE	2	0.371711301480738	8.08087602773384	3.2105320044078	0.00885402190360956	0.101897579666541	-2.66064492869681
1	other	HAVANA	gene	ENSG00000167535	8	CACNB3	protein_coding	CACNB3; ENSG00000167535	TRUE	TRUE	TRUE	2	0.10222517483381	7.34164168931956	0.826336832829995	0.427115780314574	0.666120989158827	-5.94012232958876
1	other	HAVANA	gene	ENSG00000134287	10	ARF3	protein_coding	ARF3; ENSG00000134287	TRUE	TRUE	TRUE	2	-0.11049319471079	10.0564137051648	-1.20340013648131	0.255430112710136	0.512200425772677	-5.86933187464181
1	other	HAVANA	gene	ENSG00000169884	14	WNT10B	protein_coding	WNT10B; ENSG00000169884	TRUE	TRUE	TRUE	2	0.16948355950609	4.59891920272378	0.808527604797106	0.436844672324767	0.675767830305404	-5.41667544143541
1	other	HAVANA	gene	ENSG00000181418	8	DDN	protein_coding	DDN; ENSG00000181418	TRUE	TRUE	TRUE	2	0.244468696904689	5.29857512205785	1.13136533413312	0.283249158119361	0.529514354612429	-5.25634825871135
1	other	HAVANA	gene	ENSG00000258283	1	AC011603.3	lncRNA	AC011603.3; ENSG00000258283	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	other	HAVANA	gene	ENSG00000257913	2	DDN-AS1	lncRNA	DDN-AS1; ENSG00000257913	TRUE	TRUE	TRUE	2	-0.511047596938696	3.4199187529131	-2.08710175168487	0.0623116015397668	0.249059844477811	-3.89591675271391
1	other	HAVANA	gene	ENSG00000123416	15	TUBA1B	protein_coding	TUBA1B; ENSG00000123416	TRUE	TRUE	TRUE	2	-0.0126532492196742	12.939963993548	-0.144653152681942	0.88774248195403	0.95268184357607	-6.35465634147711
1	other	HAVANA	gene	ENSG00000135472	9	FAIM2	protein_coding	FAIM2; ENSG00000135472	TRUE	TRUE	TRUE	2	-0.133488935807464	10.6247969174186	-1.88351052181563	0.0877969429394642	0.304438750192688	-4.94247885089789
1	other	HAVANA	gene	ENSG00000196876	17	SCN8A	protein_coding	SCN8A; ENSG00000196876	TRUE	TRUE	TRUE	2	0.349088300745289	6.65067367427411	2.54674875904266	0.0281756480901113	0.168384398731873	-3.53059090200785
1	other	HAVANA	gene	ENSG00000205426	10	KRT81	protein_coding	KRT81; ENSG00000205426	FALSE	TRUE	TRUE	2	0.697754217191461	2.46742431956896	2.22142291657894	0.0495202217634836	0.220364986847502	-3.7048756748971
1	other	HAVANA	gene	ENSG00000170423	13	KRT78	protein_coding	KRT78; ENSG00000170423	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	other	HAVANA	gene	ENSG00000170421	12	KRT8	protein_coding	KRT8; ENSG00000170421	TRUE	TRUE	TRUE	2	0.620812126908196	3.23828858723026	1.92815695526289	0.0814905534343072	0.290001569469262	-4.08631880383892
1	other	HAVANA	gene	ENSG00000111057	11	KRT18	protein_coding	KRT18; ENSG00000111057	TRUE	TRUE	TRUE	2	0.247839866298145	6.01953234677763	1.27273557104041	0.230756375339146	0.486555049527484	-5.22560770877579
1	other	HAVANA	gene	ENSG00000167778	9	SPRYD3	protein_coding	SPRYD3; ENSG00000167778	TRUE	TRUE	TRUE	2	0.113756676297272	9.00472082764511	1.20910732920258	0.253322312823589	0.510083390074647	-5.81665787532614
1	other	HAVANA	gene	ENSG00000286069	2	AC076968.2	lncRNA	AC076968.2; ENSG00000286069	FALSE	FALSE	TRUE	1	NA	NA	NA	NA	NA	NA
1	other	HAVANA	gene	ENSG00000094916	16	CBX5	protein_coding	CBX5; ENSG00000094916	TRUE	TRUE	TRUE	2	0.0266945487861958	9.31956661483873	0.254157364595448	0.804315686122623	0.906127798290044	-6.54314666368495
1	other	HAVANA	gene	ENSG00000123360	12	PDE1B	protein_coding	PDE1B; ENSG00000123360	TRUE	TRUE	TRUE	2	0.0503469880637037	6.38413181561908	0.229541833709952	0.82288781237302	0.914598070406687	-6.04987295170282
1	other	HAVANA	gene	ENSG00000062485	19	CS	protein_coding	CS; ENSG00000062485	TRUE	TRUE	TRUE	2	-0.214346394622267	8.4537594999054	-2.35726535100434	0.0391699699983981	0.196586127623539	-4.10384162775726
1	other	HAVANA	gene	ENSG00000110955	9	ATP5F1B	protein_coding	ATP5F1B; ENSG00000110955	TRUE	TRUE	TRUE	2	-0.155647630881426	11.1233785188478	-1.63755571796369	0.131302121069325	0.357731289035813	-5.26980558050508
1	other	HAVANA	gene	ENSG00000155980	12	KIF5A	protein_coding	KIF5A; ENSG00000155980	TRUE	TRUE	TRUE	2	0.155918752709299	9.66198437310353	2.02439716596107	0.0693053994361428	0.259373242079997	-4.74507600355894
1	other	HAVANA	gene	ENSG00000135454	14	B4GALNT1	protein_coding	B4GALNT1; ENSG00000135454	TRUE	TRUE	TRUE	2	-0.083588649854647	7.69146586402289	-0.777270289207858	0.454271480263781	0.683068272638943	-6.04897729131134
1	other	HAVANA	gene	ENSG00000135439	11	AGAP2	protein_coding	AGAP2; ENSG00000135439	TRUE	TRUE	TRUE	2	0.400692538712714	6.35117315220606	2.21274344581692	0.0502644015672953	0.22146196730145	-4.00607252503762
1	other	HAVANA	gene	ENSG00000198673	10	TAFA2	protein_coding	TAFA2; ENSG00000198673	TRUE	TRUE	TRUE	2	-0.0697293811725112	6.24984886107117	-0.402978480482037	0.695102502343282	0.847566234910857	-5.95359804119303
1	other	HAVANA	gene	ENSG00000253719	4	ATXN7L3B	protein_coding	ATXN7L3B; ENSG00000253719	TRUE	TRUE	TRUE	2	0.0502693193625036	9.37869584992752	0.766415110042098	0.460427679513245	0.691418393869721	-6.27593678891135
1	other	HAVANA	gene	ENSG00000067715	14	SYT1	protein_coding	SYT1; ENSG00000067715	TRUE	TRUE	TRUE	2	0.393077229015587	10.8168669518006	2.33418781812326	0.0407667072094552	0.200140480217208	-4.2200032471381
1	other	HAVANA	gene	ENSG00000139220	16	PPFIA2	protein_coding	PPFIA2; ENSG00000139220	TRUE	TRUE	TRUE	2	-0.0481872473552996	8.42604726055165	-0.313305793463403	0.76022556514049	0.881721010006183	-6.43982396804545
1	other	HAVANA	gene	ENSG00000070961	15	ATP2B1	protein_coding	ATP2B1; ENSG00000070961	TRUE	TRUE	TRUE	2	0.465302301690121	8.90294402901267	5.4490772123394	0.000242763140695696	0.0534144144525063	0.830238530299054
1	other	HAVANA	gene	ENSG00000177889	10	UBE2N	protein_coding	UBE2N; ENSG00000177889	TRUE	TRUE	TRUE	2	-0.0763178201045756	9.58655880662685	-1.06677504501683	0.310148876889006	0.557266151610798	-6.01031770502896
1	other	HAVANA	gene	ENSG00000059758	8	CDK17	protein_coding	CDK17; ENSG00000059758	TRUE	TRUE	TRUE	2	0.194738356595376	7.89773589053751	1.75897623570918	0.107842146293892	0.328696952745082	-4.96198620410174
1	other	HAVANA	gene	ENSG00000179520	11	SLC17A8	protein_coding	SLC17A8; ENSG00000179520	TRUE	TRUE	TRUE	2	0.398843411923128	3.71672555969455	1.58129775538045	0.143640505343469	0.377784999742	-4.55246499907711
