NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
ATR	1	ATR	
ARHGEF2	1	ARHGEF2	
GRIN2A	1	GRIN2A	
RORB	1	RORB	
UNC13C	1	UNC13C	
ACOT4	1	ACOT4	
ZFP62	1	ZFP62	
MT-ATP8	1	MT-ATP8	
UBA6	1	UBA6	
DTNBP1	1	DTNBP1	
DCX	1	DCX	
WWP1	1	WWP1	
TTLL3	1	TTLL3	
RARS1	1	RARS	
STN1	1	STN1	
SATB1	1	SATB1	
WSCD1	1	WSCD1	
ZC3H6	1	ZC3H6	
PCYT1B	1	PCYT1B	
FAM200A	1	FAM200A	
ZBTB20	1	ZBTB20	
ZNF224	1	ZNF224	
CACNA1E	1	CACNA1E	
RHBDL1	1	RHBDL1	
C6orf120	1	C6orf120	
PAK3	1	PAK3	
NRXN1	1	NRXN1	
RIIAD1	1	RIIAD1	
CEP295	1	CEP295	
CAMKK1	1	CAMKK1	
MAGEE1	1	MAGEE1	
PTPN4	1	PTPN4	
ABRAXAS2	1	ABRAXAS2	
CEP170B	1	CEP170B	
CNOT1	1	CNOT1	
ERICH3	1	ERICH3	
UGGT1	1	UGGT1	
BEX5	1	BEX5	
BRCC3	1	BRCC3	
CACNA1D	1	CACNA1D	
SH2B2	1	SH2B2	
DRP2	1	DRP2	
CWC27	1	CWC27	
SHROOM2	1	SHROOM2	
ZNF432	1	ZNF432	
NOM1	1	NOM1	
LEO1	1	LEO1	
PTPRT	1	PTPRT	
EPHB2	1	EPHB2	
NET1	1	NET1	
ISL1	1	ISL1	
BTBD8	1	BTBD8	
PDCD4	1	PDCD4	
PGM2L1	1	PGM2L1	
NAALAD2	1	NAALAD2	
KLHL1	1	KLHL1	
QPCT	1	QPCT	
ZFPM2	1	ZFPM2	
RNF168	1	RNF168	
CCDC126	1	CCDC126	
PARG	1	PARG	
KIAA1671	1	KIAA1671	
AFAP1L2	1	AFAP1L2	
GRID1	1	GRID1	
RIF1	1	RIF1	
CRB1	1	CRB1	
TMEM132B	1	TMEM132B	
RAP1GAP2	1	RAP1GAP2	
MEN1	1	MEN1	
UBE2QL1	1	UBE2QL1	
RFX3	1	RFX3	
P2RY1	1	P2RY1	
GORAB	1	GORAB	
SEC22A	1	SEC22A	
ATAD3A	1	ATAD3A	
CNKSR2	1	CNKSR2	
KIZ	1	KIZ	
EXOC6	1	EXOC6	
NDEL1	1	NDEL1	
ERC2	1	ERC2	
ACBD7	1	ACBD7	
PXYLP1	1	PXYLP1	
CELF3	1	CELF3	
FRG1	1	FRG1	
TMEM192	1	TMEM192	
UPF2	1	UPF2	
RNF111	1	RNF111	
DICER1-AS1	1	DICER1-AS1	
TTF1	1	TTF1	
CEP57	1	CEP57	
LRRC49	1	LRRC49	
TMEM240	1	TMEM240	
KCNN1	1	KCNN1	
MFSD14CP	1	MFSD14C	
MT-ND4L	1	MT-ND4L	
THRB	1	THRB	
OTUD3	1	OTUD3	
GPAM	1	GPAM	
GPATCH11	1	GPATCH11	
GALNT13	1	GALNT13	
LRRIQ1	1	LRRIQ1	
NUP85	1	NUP85	
ST3GAL3	1	ST3GAL3	
KLF12	1	KLF12	
TTC8	1	TTC8	
CSNK1G3	1	CSNK1G3	
ZC3H8	1	ZC3H8	
PLEKHA5	1	PLEKHA5	
ABRACL	1	ABRACL	
SCAPER	1	SCAPER	
PCDH7	1	PCDH7	
ZNF287	1	ZNF287	
ABCB6	1	ABCB6	
SYT1	1	SYT1	
STXBP5L	1	STXBP5L	
CCDC12	1	CCDC12	
SLIT3	1	SLIT3	
SIX3-AS1	1	SIX3-AS1	
ZNF540	1	ZNF540	
CNNM1	1	CNNM1	
RSBN1L	1	RSBN1L	
PSME4	1	PSME4	
MYO9A	1	MYO9A	
POLRMT	1	POLRMT	
CDC37L1-DT	1	CDC37L1-DT	
PDP1	1	PDP1	
RIMS1	1	RIMS1	
ELAVL2	1	ELAVL2	
TPCN1	1	TPCN1	
MACO1	1	MACO1	
TRIM24	1	TRIM24	
HS1BP3	1	HS1BP3	
CAMK4	1	CAMK4	
ACAD11	1	ACAD11	
HECW2	1	HECW2	
CACNB2	1	CACNB2	
PRICKLE2	1	PRICKLE2	
ZC3H12C	1	ZC3H12C	
USP27X	1	USP27X	
FAM117B	1	FAM117B	
ZNF880	1	ZNF880	
ARL14EP	1	ARL14EP	
HMGN5	1	HMGN5	
LRP12	1	LRP12	
LRRN3	1	LRRN3	
OLFM3	1	OLFM3	
SCFD2	1	SCFD2	
OGG1	1	OGG1	
SNAP91	1	SNAP91	
ZNF431	1	ZNF431	
CSRNP3	1	CSRNP3	
PER3	1	PER3	
HTR2A	1	HTR2A	
CATSPER2	1	CATSPER2	
LMO7	1	LMO7	
LCORL	1	LCORL	
RALGAPA2	1	RALGAPA2	
PLPPR3	1	PLPPR3	
TRAPPC6B	1	TRAPPC6B	
SMC2	1	SMC2	
TENM2	1	TENM2	
SNTG1	1	SNTG1	
POU2F1	1	POU2F1	
ZNF780A	1	ZNF780A	
MTERF2	1	MTERF2	
SOX2	1	SOX2	
TMEM187	1	TMEM187	
SLC19A1	1	SLC19A1	
SGCD	1	SGCD	
MT-ND1	1	MT-ND1	
NRSN1	1	NRSN1	
RHOT1	1	RHOT1	
ERICH2	1	ERICH2	
ORAI3	1	ORAI3	
CCDC85C	1	CCDC85C	
FAM110B	1	FAM110B	
LINC00467	1	LINC00467	
STRBP	1	STRBP	
SETD2	1	SETD2	
SMIM17	1	SMIM17	
ZNF736	1	ZNF736	
XYLT1	1	XYLT1	
GRM3	1	GRM3	
KIF6	1	KIF6	
MEG8	1	MEG8	
FGF12	1	FGF12	
PLCXD3	1	PLCXD3	
KRBOX4	1	KRBOX4	
LYPD1	1	LYPD1	
GKAP1	1	GKAP1	
SYT13	1	SYT13	
RPRD2	1	RPRD2	
UBXN7	1	UBXN7	
ASH1L	1	ASH1L	
CTXN1	1	CTXN1	
DNAAF4	1	DNAAF4	
DENND4B	1	DENND4B	
GCC2	1	GCC2	
VPS9D1	1	VPS9D1	
NMD3	1	NMD3	
MBTD1	1	MBTD1	
MT-ND4	1	MT-ND4	
ZNF253	1	ZNF253	
FAM53B	1	FAM53B	
SYNGAP1	1	SYNGAP1	
B3GALT5-AS1	1	B3GALT5-AS1	
RTN4IP1	1	RTN4IP1	
PDE7B	1	PDE7B	
HEY1	1	HEY1	
CWF19L2	1	CWF19L2	
MAP4K3-DT	1	MAP4K3-DT	
NAP1L5	1	NAP1L5	
CHD8	1	CHD8	
DGKK	1	DGKK	
ZNF518A	1	ZNF518A	
GBA2	1	GBA2	
MIA2	1	MIA2	
TULP4	1	TULP4	
MSH3	1	MSH3	
SMCO4	1	SMCO4	
FAM133B	1	FAM133B	
GABRB1	1	GABRB1	
ITGA9-AS1	1	ITGA9-AS1	
RHNO1	1	RHNO1	
RIPOR2	1	RIPOR2	
RSF1	1	RSF1	
FAM161A	1	FAM161A	
CPEB3	1	CPEB3	
SNX14	1	SNX14	
ZNF821	1	ZNF821	
CBX6	1	CBX6	
PPP1R9A	1	PPP1R9A	
ZNF148	1	ZNF148	
TMCC1	1	TMCC1	
TRAPPC2B	1	TRAPPC2B	
SCN8A	1	SCN8A	
ANK3	1	ANK3	
LMO3	1	LMO3	
UBL4A	1	UBL4A	
SHISA9	1	SHISA9	
LRRCC1	1	LRRCC1	
BCL2	1	BCL2	
MAGI1	1	MAGI1	
KCTD9	1	KCTD9	
TRMU	1	TRMU	
ACP6	1	ACP6	
CREG2	1	CREG2	
WSCD2	1	WSCD2	
MN1	1	MN1	
CTCF	1	CTCF	
PPP1R14C	1	PPP1R14C	
CASP3	1	CASP3	
BPTF	1	BPTF	
IMP3	1	IMP3	
CDKL2	1	CDKL2	
CABCOCO1	1	CABCOCO1	
TUNAR	1	TUNAR	
MRFAP1L1	1	MRFAP1L1	
MED19	1	MED19	
SYT7	1	SYT7	
CNPY4	1	CNPY4	
BBS1	1	BBS1	
C2orf27A	1	C2orf27A	
KLHL8	1	KLHL8	
CERS6	1	CERS6	
ROBO1	1	ROBO1	
EPN2	1	EPN2	
MRTFB	1	MRTFB	
SMAP1	1	SMAP1	
GPRIN3	1	GPRIN3	
SLC12A9	1	SLC12A9	
SLC8A2	1	SLC8A2	
MECR	1	MECR	
KCNQ3	1	KCNQ3	
S100PBP	1	S100PBP	
SNHG14	1	SNHG14	
SOX6	1	SOX6	
DLL3	1	DLL3	
GABRG2	1	GABRG2	
EXTL2	1	EXTL2	
RBBP8	1	RBBP8	
SIPA1L2	1	SIPA1L2	
RTN4R	1	RTN4R	
UGGT2	1	UGGT2	
MACROD2	1	MACROD2	
PNMA6F	1	PNMA6F	
PIAS3	1	PIAS3	
SLC8A1	1	SLC8A1	
LYRM4	1	LYRM4	
ACSF2	1	ACSF2	
GRIK2	1	GRIK2	
FBLL1	1	FBLL1	
CACNA1A	1	CACNA1A	
ERC1	1	ERC1	
SCN7A	1	SCN7A	
ZNF383	1	ZNF383	
DHRSX	1	DHRSX	
TDRD3	1	TDRD3	
HACD1	1	HACD1	
PTGR3	1	ZADH2	
SMAD7	1	SMAD7	
FASTKD1	1	FASTKD1	
SLC38A7	1	SLC38A7	
WWP2	1	WWP2	
POLR1F	1	TWISTNB	
ANKFY1	1	ANKFY1	
SGMS1	1	SGMS1	
AMN1	1	AMN1	
SEMA3D	1	SEMA3D	
PCDHB4	1	PCDHB4	
KMT2D	1	KMT2D	
GFRA2	1	GFRA2	
APCDD1	1	APCDD1	
OPRK1	1	OPRK1	
PSMA3-AS1	1	PSMA3-AS1	
RAB11FIP2	1	RAB11FIP2	
AKR1C2	1	AKR1C2	
CAMK2N2	1	CAMK2N2	
UBR3	1	UBR3	
PAPOLG	1	PAPOLG	
CCDC30	1	CCDC30	
DGKB	1	DGKB	
DNAAF11	1	LRRC6	
SCLT1	1	SCLT1	
TCAIM	1	TCAIM	
NAA30	1	NAA30	
FBXL16	1	FBXL16	
FAM76B	1	FAM76B	
ZFHX2	1	ZFHX2	
RNF123	1	RNF123	
CD37	1	CD37	
MAPK12	1	MAPK12	
KCNA5	1	KCNA5	
AVEN	1	AVEN	
LRRC7	1	LRRC7	
CHRM3	1	CHRM3	
LKAAEAR1	1	LKAAEAR1	
PRKAR2A	1	PRKAR2A	
PPP3CA	1	PPP3CA	
SP4	1	SP4	
MT-ATP6	1	MT-ATP6	
TENM1	1	TENM1	
HPCAL4	1	HPCAL4	
N4BP1	1	N4BP1	
TMEM200C	1	TMEM200C	
KCNJ3	1	KCNJ3	
RNF112	1	RNF112	
LMLN	1	LMLN	
RNF34	1	RNF34	
SLC4A8	1	SLC4A8	
CCDC121	1	CCDC121	
TSPYL5	1	TSPYL5	
ZBED5	1	ZBED5	
SGSM1	1	SGSM1	
SPR	1	SPR	
NUBPL	1	NUBPL	
RPS6KA6	1	RPS6KA6	
HAUS2	1	HAUS2	
MTAP	1	MTAP	
MRPL11	1	MRPL11	
P2RX5	1	P2RX5	
RAD50	1	RAD50	
LYAR	1	LYAR	
TRIP11	1	TRIP11	
NUP153	1	NUP153	
CLASP1	1	CLASP1	
ACSS1	1	ACSS1	
ZNF609	1	ZNF609	
KANTR	1	KANTR	
SPHKAP	1	SPHKAP	
LRRC8C	1	LRRC8C	
PEX12	1	PEX12	
IFT172	1	IFT172	
TAOK2	1	TAOK2	
GALNT16	1	GALNT16	
RSRP1	1	RSRP1	
NAP1L2	1	NAP1L2	
ARL10	1	ARL10	
TRAF4	1	TRAF4	
RB1CC1	1	RB1CC1	
CRCP	1	CRCP	
EED	1	EED	
SMNDC1	1	SMNDC1	
CAMTA2	1	CAMTA2	
ATP8A2	1	ATP8A2	
ATP13A3-DT	1	LINC00884	
TMEM170B	1	TMEM170B	
TBC1D23	1	TBC1D23	
ZNF292	1	ZNF292	
PLPPR4	1	PLPPR4	
ITSN1	1	ITSN1	
USP39	1	USP39	
CTNS	1	CTNS	
PARVA	1	PARVA	
ERO1A	1	ERO1A	
POLI	1	POLI	
ZMAT3	1	ZMAT3	
SLIT2	1	SLIT2	
RASGEF1B	1	RASGEF1B	
MECP2	1	MECP2	
KCNIP4	1	KCNIP4	
HMGXB4	1	HMGXB4	
APLF	1	APLF	
TNIK	1	TNIK	
JCAD	1	JCAD	
IRX3	1	IRX3	
SYTL4	1	SYTL4	
ADGRB1	1	ADGRB1	
SETD1B	1	SETD1B	
BASP1	1	BASP1	
ATE1	1	ATE1	
DPY19L2	1	DPY19L2	
CHD6	1	CHD6	
INSIG2	1	INSIG2	
FAN1	1	FAN1	
MMD2	1	MMD2	
PLCG2	1	PLCG2	
PGAP1	1	PGAP1	
RBFOX1	1	RBFOX1	
SLC1A1	1	SLC1A1	
MGAT4C	1	MGAT4C	
FBXL17	1	FBXL17	
EPG5	1	EPG5	
ZNF92	1	ZNF92	
ZNF483	1	ZNF483	
JAM2	1	JAM2	
MARF1	1	MARF1	
NBPF1	1	NBPF1	
AKNA	1	AKNA	
LGALSL	1	LGALSL	
IGFBP3	1	IGFBP3	
KIF21A	1	KIF21A	
UBE3A	1	UBE3A	
USP12	1	USP12	
TSTD1	1	TSTD1	
ETNK2	1	ETNK2	
LHFPL4	1	LHFPL4	
PEG10	1	PEG10	
PNISR	1	PNISR	
DROSHA	1	DROSHA	
ST18	1	ST18	
ZCCHC3	1	ZCCHC3	
PDE4D	1	PDE4D	
CHD2	1	CHD2	
MIAT	1	MIAT	
ZBTB16	1	ZBTB16	
GOLGB1	1	GOLGB1	
ST8SIA1	1	ST8SIA1	
ADGRL1	1	ADGRL1	
USP24	1	USP24	
ETV5	1	ETV5	
SIM1	1	SIM1	
PDE2A	1	PDE2A	
MAGI3	1	MAGI3	
STEEP1	1	CXorf56	
BMPR1B	1	BMPR1B	
KIF3A	1	KIF3A	
DNPEP	1	DNPEP	
CXXC4	1	CXXC4	
ZMIZ2	1	ZMIZ2	
PHLPP2	1	PHLPP2	
MT-ND3	1	MT-ND3	
APC	1	APC	
ARHGEF12	1	ARHGEF12	
SPATA7	1	SPATA7	
KAT6B	1	KAT6B	
TRAPPC13	1	TRAPPC13	
PLXNA2	1	PLXNA2	
SFI1	1	SFI1	
ERLIN1	1	ERLIN1	
IP6K1	1	IP6K1	
LIMA1	1	LIMA1	
MLX	1	MLX	
SYN2	1	SYN2	
GLRA2	1	GLRA2	
PRKAA2	1	PRKAA2	
FEM1B	1	FEM1B	
GMNN	1	GMNN	
SRGAP2	1	SRGAP2	
KIAA0232	1	KIAA0232	
CASC15	1	CASC15	
WDFY1	1	WDFY1	
AKAP9	1	AKAP9	
VANGL2	1	VANGL2	
DNAJC10	1	DNAJC10	
NINL	1	NINL	
PAMR1	1	PAMR1	
LINGO1	1	LINGO1	
WASHC5	1	WASHC5	
VPS33A	1	VPS33A	
AGBL5	1	AGBL5	
ZBTB47	1	ZBTB47	
HEATR5B	1	HEATR5B	
KIAA1143	1	KIAA1143	
ADNP2	1	ADNP2	
PCDH11X	1	PCDH11X	
RPS6KC1	1	RPS6KC1	
CYLD	1	CYLD	
MOB1B	1	MOB1B	
CREBRF	1	CREBRF	
MTRR	1	MTRR	
GNG2	1	GNG2	
TRPC1	1	TRPC1	
TMLHE	1	TMLHE	
PLD6	1	PLD6	
TBCK	1	TBCK	
PCDH8	1	PCDH8	
FLRT1	1	FLRT1	
KLHL28	1	KLHL28	
TAF5L	1	TAF5L	
MT-ND5	1	MT-ND5	
PPP2R5E	1	PPP2R5E	
OXLD1	1	OXLD1	
MFSD5	1	MFSD5	
SEC24A	1	SEC24A	
RBM45	1	RBM45	
LPCAT2	1	LPCAT2	
PRKCB	1	PRKCB	
KIAA1549L	1	KIAA1549L	
ZSCAN29	1	ZSCAN29	
POLE4	1	POLE4	
TOGARAM1	1	TOGARAM1	
TMEM63A	1	TMEM63A	
OSBPL6	1	OSBPL6	
LUC7L	1	LUC7L	
NTRK3	1	NTRK3	
PRR14	1	PRR14	
RAPGEF3	1	RAPGEF3	
DYNC2I2	1	WDR34	
CC2D2A	1	CC2D2A	
COX7A1	1	COX7A1	
ZNF248	1	ZNF248	
TCEA3	1	TCEA3	
IQSEC3	1	IQSEC3	
ABCC5	1	ABCC5	
ARHGEF9	1	ARHGEF9	
YDJC	1	YDJC	
ZNF644	1	ZNF644	
PDXP	1	PDXP	
TMEM132D	1	TMEM132D	
RNF8	1	RNF8	
LRRC27	1	LRRC27	
PALS2	1	MPP6	
ZNF407	1	ZNF407	
ZBTB45	1	ZBTB45	
SLC25A12	1	SLC25A12	
ADGRL3	1	ADGRL3	
NT5C3B	1	NT5C3B	
CARMIL2	1	CARMIL2	
GABRA3	1	GABRA3	
DTX3	1	DTX3	
CHL1	1	CHL1	
FLAD1	1	FLAD1	
GALE	1	GALE	
EIF2AK4	1	EIF2AK4	
SMG1	1	SMG1	
HSD11B1L	1	HSD11B1L	
FOXP1	1	FOXP1	
TRMT13	1	TRMT13	
FAM76A	1	FAM76A	
NTAQ1	1	WDYHV1	
FAM81A	1	FAM81A	
RNF19A	1	RNF19A	
OLIG1	1	OLIG1	
RSBN1	1	RSBN1	
KCTD16	1	KCTD16	
TBC1D20	1	TBC1D20	
YWHAG	1	YWHAG	
BRAF	1	BRAF	
VPS16	1	VPS16	
PLD5	1	PLD5	
ICA1	1	ICA1	
SBNO1	1	SBNO1	
DAPK1	1	DAPK1	
ADCY3	1	ADCY3	
HYCC1	1	FAM126A	
FAM210B	1	FAM210B	
MEIS2	1	MEIS2	
PARL	1	PARL	
POGZ	1	POGZ	
ZNF197	1	ZNF197	
MIB1	1	MIB1	
PNCK	1	PNCK	
CAMK1D	1	CAMK1D	
PAGR1	1	PAGR1	
ZNF331	1	ZNF331	
DTWD1	1	DTWD1	
C8orf76	1	C8orf76	
MPHOSPH10	1	MPHOSPH10	
PUM1	1	PUM1	
CHROMR	1	CHROMR	
CLUH	1	CLUH	
ARHGAP32	1	ARHGAP32	
MEG3	1	MEG3	
ZDHHC17	1	ZDHHC17	
DDX54	1	DDX54	
STMN2	1	STMN2	
ST7	1	ST7	
CYB5B	1	CYB5B	
PLCH2	1	PLCH2	
EVI5L	1	EVI5L	
TRIM36	1	TRIM36	
RAB3C	1	RAB3C	
ARFGEF2	1	ARFGEF2	
XPNPEP3	1	XPNPEP3	
SLITRK5	1	SLITRK5	
SPOPL	1	SPOPL	
DZIP3	1	DZIP3	
RWDD4	1	RWDD4	
GAD2	1	GAD2	
FAM222B	1	FAM222B	
DERA	1	DERA	
ABHD14B	1	ABHD14B	
SVOP	1	SVOP	
PRKN	1	PRKN	
WDR89	1	WDR89	
SLC13A3	1	SLC13A3	
MAP4K2	1	MAP4K2	
UBE2W	1	UBE2W	
ACOT9	1	ACOT9	
FA2H	1	FA2H	
HLF	1	HLF	
NBEA	1	NBEA	
PGF	1	PGF	
CCNT2	1	CCNT2	
NEDD1	1	NEDD1	
ZMYM4	1	ZMYM4	
PPM1F	1	PPM1F	
MSANTD4	1	MSANTD4	
TMED1	1	TMED1	
AQP11	1	AQP11	
CNIH3	1	CNIH3	
N4BP2L2	1	N4BP2L2	
GSKIP	1	GSKIP	
STK10	1	STK10	
CDYL2	1	CDYL2	
CCDC186	1	CCDC186	
DIRAS2	1	DIRAS2	
WDR5B	1	WDR5B	
CCHCR1	1	CCHCR1	
KDM2A	1	KDM2A	
NKRF	1	NKRF	
LUC7L3	1	LUC7L3	
TMEM87B	1	TMEM87B	
TMEM185A	1	TMEM185A	
SIN3A	1	SIN3A	
UHMK1	1	UHMK1	
CACNA2D1	1	CACNA2D1	
TMEM161B	1	TMEM161B	
RAB6B	1	RAB6B	
ANKRD11	1	ANKRD11	
STOX2	1	STOX2	
ATP6V0A2	1	ATP6V0A2	
NTS	1	NTS	
VPS18	1	VPS18	
RALGAPB	1	RALGAPB	
SLF1	1	SLF1	
ASMTL	1	ASMTL	
XK	1	XK	
BLTP1	1	KIAA1109	
GANAB	1	GANAB	
PITPNB	1	PITPNB	
HBP1	1	HBP1	
ZXDB	1	ZXDB	
BICD1	1	BICD1	
AMIGO2	1	AMIGO2	
UBE2R2	1	UBE2R2	
