NAME	TITLE	SCORE	
ZNF208	zinc finger protein 208 [Source:HGNC Symbol;Acc:HGNC:12999]	1.2901493	
ANKRD30B	ankyrin repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:24165]	1.2850406	
SCARNA9	small Cajal body-specific RNA 9 [Source:HGNC Symbol;Acc:HGNC:32566]	1.2817328	
AURKC	aurora kinase C [Source:HGNC Symbol;Acc:HGNC:11391]	1.2680176	
KCNQ1OT1	KCNQ1 opposite strand/antisense transcript 1 [Source:HGNC Symbol;Acc:HGNC:6295]	1.2477778	
SULT1A2	sulfotransferase family 1A member 2 [Source:HGNC Symbol;Acc:HGNC:11454]	1.2434556	
RUNX1T1	RUNX1 partner transcriptional co-repressor 1 [Source:HGNC Symbol;Acc:HGNC:1535]	1.2424756	
CFAP210	cilia and flagella associated protein 210 [Source:HGNC Symbol;Acc:HGNC:25064]	1.2402639	
NFKBIZ	NFKB inhibitor zeta [Source:HGNC Symbol;Acc:HGNC:29805]	1.2399668	
LRRC37A2	leucine rich repeat containing 37 member A2 [Source:HGNC Symbol;Acc:HGNC:32404]	1.2079101	
IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	1.2021787	
IFI6	interferon alpha inducible protein 6 [Source:HGNC Symbol;Acc:HGNC:4054]	1.1872193	
ANKRD12	ankyrin repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:29135]	1.1839283	
DIO2	iodothyronine deiodinase 2 [Source:HGNC Symbol;Acc:HGNC:2884]	1.1795164	
CCDC7	coiled-coil domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26533]	1.172609	
TGFB2	transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]	1.1499887	
SPESP1	sperm equatorial segment protein 1 [Source:HGNC Symbol;Acc:HGNC:15570]	1.1277733	
NPFFR1	neuropeptide FF receptor 1 [Source:HGNC Symbol;Acc:HGNC:17425]	1.1250715	
HDC	histidine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4855]	1.1227931	
LAIR2	leukocyte associated immunoglobulin like receptor 2 [Source:HGNC Symbol;Acc:HGNC:6478]	1.1188929	
JHY	junctional cadherin complex regulator [Source:HGNC Symbol;Acc:HGNC:26288]	1.1172358	
ZC3H6	zinc finger CCCH-type containing 6 [Source:HGNC Symbol;Acc:HGNC:24762]	1.1166291	
INCENP	inner centromere protein [Source:HGNC Symbol;Acc:HGNC:6058]	1.1120263	
PGR	progesterone receptor [Source:HGNC Symbol;Acc:HGNC:8910]	1.1068243	
TTR	transthyretin [Source:HGNC Symbol;Acc:HGNC:12405]	1.09476	
PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23148]	1.0836936	
LINC01322	long intergenic non-protein coding RNA 1322 [Source:HGNC Symbol;Acc:HGNC:50528]	1.0815063	
MC4R	melanocortin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6932]	1.072483	
CWF19L2	CWF19 like cell cycle control factor 2 [Source:HGNC Symbol;Acc:HGNC:26508]	1.0698332	
SPX	spexin hormone [Source:HGNC Symbol;Acc:HGNC:28139]	1.0635597	
IRAK3	interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]	1.0619851	
MAN1A2	mannosidase alpha class 1A member 2 [Source:HGNC Symbol;Acc:HGNC:6822]	1.0545951	
KRBA2	KRAB-A domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26989]	1.0535468	
CCDC144A	coiled-coil domain containing 144A [Source:HGNC Symbol;Acc:HGNC:29072]	1.0453774	
SLC16A1-AS1	SLC16A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49445]	1.0377566	
BRCA1	BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]	1.0375928	
NEXN	nexilin F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:29557]	1.0342141	
SGCZ	sarcoglycan zeta [Source:HGNC Symbol;Acc:HGNC:14075]	1.0263009	
ZNF234	zinc finger protein 234 [Source:HGNC Symbol;Acc:HGNC:13027]	1.0250785	
EIF5B	eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]	1.0179646	
TEP1	telomerase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:11726]	1.0123347	
ZNF91	zinc finger protein 91 [Source:HGNC Symbol;Acc:HGNC:13166]	1.012179	
CCDC148	coiled-coil domain containing 148 [Source:HGNC Symbol;Acc:HGNC:25191]	1.0096674	
CALCR	calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440]	0.99710923	
NEAT1	nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]	0.9949468	
DCC	DCC netrin 1 receptor [Source:HGNC Symbol;Acc:HGNC:2701]	0.9935013	
ANKRD18A	ankyrin repeat domain 18A [Source:HGNC Symbol;Acc:HGNC:23643]	0.99013644	
RSF1	remodeling and spacing factor 1 [Source:HGNC Symbol;Acc:HGNC:18118]	0.99008304	
WNT3	Wnt family member 3 [Source:HGNC Symbol;Acc:HGNC:12782]	0.98881143	
DLX1	distal-less homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2914]	0.98734224	
ZCWPW1	zinc finger CW-type and PWWP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23486]	0.9861566	
ARID4A	AT-rich interaction domain 4A [Source:HGNC Symbol;Acc:HGNC:9885]	0.98580337	
TNRC6B	trinucleotide repeat containing adaptor 6B [Source:HGNC Symbol;Acc:HGNC:29190]	0.9823925	
PHACTR2	phosphatase and actin regulator 2 [Source:HGNC Symbol;Acc:HGNC:20956]	0.98020494	
FBXL13	F-box and leucine rich repeat protein 13 [Source:HGNC Symbol;Acc:HGNC:21658]	0.97936493	
NAMPT-AS1	novel transcript, antisense to NAMPT	0.97905445	
NTS	neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]	0.97025734	
KBTBD8	kelch repeat and BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:30691]	0.96951556	
HAS2-AS1	HAS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:34340]	0.96778905	
PRRC2C	proline rich coiled-coil 2C [Source:HGNC Symbol;Acc:HGNC:24903]	0.9669348	
NFATC1	nuclear factor of activated T cells 1 [Source:HGNC Symbol;Acc:HGNC:7775]	0.96663594	
ZNF619	zinc finger protein 619 [Source:HGNC Symbol;Acc:HGNC:26910]	0.96394354	
CACNG2	calcium voltage-gated channel auxiliary subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:1406]	0.9636967	
AP1S3	adaptor related protein complex 1 subunit sigma 3 [Source:HGNC Symbol;Acc:HGNC:18971]	0.96214765	
LINC01933	long intergenic non-protein coding RNA 1933 [Source:HGNC Symbol;Acc:HGNC:52756]	0.9604549	
MT-ATP8	mitochondrially encoded ATP synthase membrane subunit 8 [Source:HGNC Symbol;Acc:HGNC:7415]	0.9571515	
AK9	adenylate kinase 9 [Source:HGNC Symbol;Acc:HGNC:33814]	0.956986	
MIPOL1	mirror-image polydactyly 1 [Source:HGNC Symbol;Acc:HGNC:21460]	0.95259625	
MFSD4B	major facilitator superfamily domain containing 4B [Source:HGNC Symbol;Acc:HGNC:21053]	0.9520749	
PARD3B	par-3 family cell polarity regulator beta [Source:HGNC Symbol;Acc:HGNC:14446]	0.94761455	
FAM66B	family with sequence similarity 66 member B [Source:HGNC Symbol;Acc:HGNC:28890]	0.9472217	
FOS	Fos proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3796]	0.94106334	
POLR2J3	RNA polymerase II subunit J3 [Source:HGNC Symbol;Acc:HGNC:33853]	0.9401022	
FGD6	FYVE, RhoGEF and PH domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21740]	0.9286889	
LINC01238	long intergenic non-protein coding RNA 1238 [Source:HGNC Symbol;Acc:HGNC:49795]	0.92793024	
RNMT	RNA guanine-7 methyltransferase [Source:HGNC Symbol;Acc:HGNC:10075]	0.9183573	
GOLGA4	golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]	0.9181252	
ARHGAP19	Rho GTPase activating protein 19 [Source:HGNC Symbol;Acc:HGNC:23724]	0.91808057	
PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	0.913722	
DLX5	distal-less homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2918]	0.9102093	
ZNF654	zinc finger protein 654 [Source:HGNC Symbol;Acc:HGNC:25612]	0.91007924	
SCN11A	sodium voltage-gated channel alpha subunit 11 [Source:HGNC Symbol;Acc:HGNC:10583]	0.90834415	
ZCWPW2	zinc finger CW-type and PWWP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23574]	0.9074766	
MT-CO1	mitochondrially encoded cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:7419]	0.9073623	
PPIG	peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650]	0.90534973	
RNPC3	RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]	0.9037318	
RAD50	RAD50 double strand break repair protein [Source:HGNC Symbol;Acc:HGNC:9816]	0.9018813	
APLNR	apelin receptor [Source:HGNC Symbol;Acc:HGNC:339]	0.9018203	
TTN-AS1	TTN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44124]	0.89965963	
CCDC9B	coiled-coil domain containing 9B [Source:HGNC Symbol;Acc:HGNC:33488]	0.8988396	
EMX2	empty spiracles homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3341]	0.8988311	
CSNK1G1	casein kinase 1 gamma 1 [Source:HGNC Symbol;Acc:HGNC:2454]	0.89840156	
SYT9	synaptotagmin 9 [Source:HGNC Symbol;Acc:HGNC:19265]	0.8961589	
EGFLAM	EGF like, fibronectin type III and laminin G domains [Source:HGNC Symbol;Acc:HGNC:26810]	0.8940364	
CEP85L	centrosomal protein 85 like [Source:HGNC Symbol;Acc:HGNC:21638]	0.8926313	
ANKRD26	ankyrin repeat domain containing 26 [Source:HGNC Symbol;Acc:HGNC:29186]	0.8908597	
MT-ND4L	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]	0.8899955	
CRYBG3	crystallin beta-gamma domain containing 3 [Source:HGNC Symbol;Acc:HGNC:34427]	0.8898099	
MAP9	microtubule associated protein 9 [Source:HGNC Symbol;Acc:HGNC:26118]	0.8849717	
ESRRG	estrogen related receptor gamma [Source:HGNC Symbol;Acc:HGNC:3474]	0.8848764	
GOLIM4	golgi integral membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15448]	0.88380677	
BOD1L1	biorientation of chromosomes in cell division 1 like 1 [Source:HGNC Symbol;Acc:HGNC:31792]	0.88344145	
SLC25A41	solute carrier family 25 member 41 [Source:HGNC Symbol;Acc:HGNC:28533]	0.8784868	
GAN	gigaxonin [Source:HGNC Symbol;Acc:HGNC:4137]	0.8767052	
HIF3A	hypoxia inducible factor 3 subunit alpha [Source:HGNC Symbol;Acc:HGNC:15825]	0.8742204	
PHIP	pleckstrin homology domain interacting protein [Source:HGNC Symbol;Acc:HGNC:15673]	0.87170637	
TNNI3K	TNNI3 interacting kinase [Source:HGNC Symbol;Acc:HGNC:19661]	0.8704787	
KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	0.866155	
TCHH	trichohyalin [Source:HGNC Symbol;Acc:HGNC:11791]	0.86365956	
KCNH6	potassium voltage-gated channel subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:18862]	0.8633463	
DGKI	diacylglycerol kinase iota [Source:HGNC Symbol;Acc:HGNC:2855]	0.8613123	
FTCDNL1	formiminotransferase cyclodeaminase N-terminal like [Source:HGNC Symbol;Acc:HGNC:48661]	0.8592019	
ESF1	ESF1 nucleolar pre-rRNA processing protein homolog [Source:HGNC Symbol;Acc:HGNC:15898]	0.84965855	
SPATA5	spermatogenesis associated 5 [Source:HGNC Symbol;Acc:HGNC:18119]	0.849326	
LHX1	LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593]	0.84467787	
TAS2R4	taste 2 receptor member 4 [Source:HGNC Symbol;Acc:HGNC:14911]	0.84308976	
GABRB1	gamma-aminobutyric acid type A receptor subunit beta1 [Source:HGNC Symbol;Acc:HGNC:4081]	0.8428042	
MPHOSPH8	M-phase phosphoprotein 8 [Source:HGNC Symbol;Acc:HGNC:29810]	0.8424514	
DDR2	discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731]	0.8422626	
AKAP9	A-kinase anchoring protein 9 [Source:HGNC Symbol;Acc:HGNC:379]	0.8419753	
MOBP	myelin associated oligodendrocyte basic protein [Source:HGNC Symbol;Acc:HGNC:7189]	0.83946776	
SERTAD4	SERTA domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25236]	0.8381684	
CCDC88A	coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523]	0.8368836	
ZNF81	zinc finger protein 81 [Source:HGNC Symbol;Acc:HGNC:13156]	0.8367232	
CWC22	CWC22 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:29322]	0.8364554	
CCDC142	coiled-coil domain containing 142 [Source:HGNC Symbol;Acc:HGNC:25889]	0.83563834	
PTPN14	protein tyrosine phosphatase non-receptor type 14 [Source:HGNC Symbol;Acc:HGNC:9647]	0.8326564	
AKAP5	A-kinase anchoring protein 5 [Source:HGNC Symbol;Acc:HGNC:375]	0.8325476	
ALDH8A1	aldehyde dehydrogenase 8 family member A1 [Source:HGNC Symbol;Acc:HGNC:15471]	0.83248127	
MDGA2	MAM domain containing glycosylphosphatidylinositol anchor 2 [Source:HGNC Symbol;Acc:HGNC:19835]	0.8305886	
TEX15	testis expressed 15, meiosis and synapsis associated [Source:HGNC Symbol;Acc:HGNC:11738]	0.82964313	
ZC3H12A-DT	ZC3H12A divergent transcript [Source:HGNC Symbol;Acc:HGNC:49453]	0.82925797	
ZNF625	zinc finger protein 625 [Source:HGNC Symbol;Acc:HGNC:30571]	0.8291772	
XAF1	XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]	0.828924	
MT-CO3	mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]	0.8286789	
POMC	proopiomelanocortin [Source:HGNC Symbol;Acc:HGNC:9201]	0.8271559	
KDM5A	lysine demethylase 5A [Source:HGNC Symbol;Acc:HGNC:9886]	0.8267844	
BCL11B	BAF chromatin remodeling complex subunit BCL11B [Source:HGNC Symbol;Acc:HGNC:13222]	0.82596564	
VGLL3	vestigial like family member 3 [Source:HGNC Symbol;Acc:HGNC:24327]	0.82570523	
SYTL4	synaptotagmin like 4 [Source:HGNC Symbol;Acc:HGNC:15588]	0.8237944	
MGA	MAX dimerization protein MGA [Source:HGNC Symbol;Acc:HGNC:14010]	0.81770647	
ATRX	ATRX chromatin remodeler [Source:HGNC Symbol;Acc:HGNC:886]	0.81721175	
CRACD	capping protein inhibiting regulator of actin dynamics [Source:HGNC Symbol;Acc:HGNC:29219]	0.81540716	
LINC00685	long intergenic non-protein coding RNA 685 [Source:HGNC Symbol;Acc:HGNC:27560]	0.814025	
GPD1	glycerol-3-phosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4455]	0.8137824	
ERC1	ELKS/RAB6-interacting/CAST family member 1 [Source:HGNC Symbol;Acc:HGNC:17072]	0.8136586	
ANXA11	annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]	0.8131688	
FAT4	FAT atypical cadherin 4 [Source:HGNC Symbol;Acc:HGNC:23109]	0.8097318	
SNHG7	small nucleolar RNA host gene 7 [Source:HGNC Symbol;Acc:HGNC:28254]	0.8051939	
ANKRD52	ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614]	0.8049669	
ZNF462	zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]	0.804079	
DENND4C	DENN domain containing 4C [Source:HGNC Symbol;Acc:HGNC:26079]	0.8027729	
LINC01094	long intergenic non-protein coding RNA 1094 [Source:HGNC Symbol;Acc:HGNC:49219]	0.8026466	
AQP5	aquaporin 5 [Source:HGNC Symbol;Acc:HGNC:638]	0.80039275	
FER	FER tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3655]	0.7993354	
BAZ2B	bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]	0.79668826	
IGF2BP2	insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]	0.7962029	
A2ML1	alpha-2-macroglobulin like 1 [Source:HGNC Symbol;Acc:HGNC:23336]	0.79607284	
DNAJC28	DnaJ heat shock protein family (Hsp40) member C28 [Source:HGNC Symbol;Acc:HGNC:1297]	0.79553264	
TBX3	T-box transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11602]	0.7950364	
ESCO1	establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24645]	0.79350317	
ANKRD36B	ankyrin repeat domain 36B [Source:HGNC Symbol;Acc:HGNC:29333]	0.79335564	
PLEKHF2	pleckstrin homology and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20757]	0.7928952	
KATNAL2	katanin catalytic subunit A1 like 2 [Source:HGNC Symbol;Acc:HGNC:25387]	0.79125845	
ZNF347	zinc finger protein 347 [Source:HGNC Symbol;Acc:HGNC:16447]	0.7907452	
IGF1	insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]	0.79020494	
MNS1	meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636]	0.7882931	
MT-CO2	mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:HGNC:7421]	0.78715974	
CNTNAP5	contactin associated protein family member 5 [Source:HGNC Symbol;Acc:HGNC:18748]	0.7852265	
GSTCD	glutathione S-transferase C-terminal domain containing [Source:HGNC Symbol;Acc:HGNC:25806]	0.7848729	
BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB [Source:HGNC Symbol;Acc:HGNC:13652]	0.78404963	
CPB2-AS1	CPB2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39898]	0.78273994	
GOLGB1	golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429]	0.78000253	
A2M-AS1	A2M antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27057]	0.77872545	
ZNF528-AS1	ZNF528 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51305]	0.7742411	
ATAD2B	ATPase family AAA domain containing 2B [Source:HGNC Symbol;Acc:HGNC:29230]	0.7741237	
PCDH9	protocadherin 9 [Source:HGNC Symbol;Acc:HGNC:8661]	0.7735106	
KIF1C	kinesin family member 1C [Source:HGNC Symbol;Acc:HGNC:6317]	0.77225405	
ANKRD33B	ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]	0.7709953	
C10orf105	chromosome 10 open reading frame 105 [Source:HGNC Symbol;Acc:HGNC:20304]	0.76821315	
SLC35E2B	solute carrier family 35 member E2B [Source:HGNC Symbol;Acc:HGNC:33941]	0.7676466	
GFAP	glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]	0.76708466	
KLHL28	kelch like family member 28 [Source:HGNC Symbol;Acc:HGNC:19741]	0.76485145	
NFIB	nuclear factor I B [Source:HGNC Symbol;Acc:HGNC:7785]	0.7639616	
MYBPC1	myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549]	0.76304084	
DIAPH2	diaphanous related formin 2 [Source:HGNC Symbol;Acc:HGNC:2877]	0.7623695	
RLF	RLF zinc finger [Source:HGNC Symbol;Acc:HGNC:10025]	0.75988114	
IL17RD	interleukin 17 receptor D [Source:HGNC Symbol;Acc:HGNC:17616]	0.75935584	
CEP112	centrosomal protein 112 [Source:HGNC Symbol;Acc:HGNC:28514]	0.75668156	
GPR3	G protein-coupled receptor 3 [Source:HGNC Symbol;Acc:HGNC:4484]	0.7562923	
FAT3	FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]	0.75519836	
RAPGEF4-AS1	RAPGEF4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28081]	0.7545436	
AK4	adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363]	0.753829	
ZNF284	zinc finger protein 284 [Source:HGNC Symbol;Acc:HGNC:13078]	0.7523731	
ASMTL	acetylserotonin O-methyltransferase like [Source:HGNC Symbol;Acc:HGNC:751]	0.7513521	
GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B [Source:HGNC Symbol;Acc:HGNC:4586]	0.75123966	
SSTR2	somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]	0.75088066	
UBAP2	ubiquitin associated protein 2 [Source:HGNC Symbol;Acc:HGNC:14185]	0.7498452	
LINC01004	long intergenic non-protein coding RNA 1004 [Source:HGNC Symbol;Acc:HGNC:48961]	0.7479333	
RRP15	ribosomal RNA processing 15 homolog [Source:HGNC Symbol;Acc:HGNC:24255]	0.7455449	
SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1 [Source:HGNC Symbol;Acc:HGNC:11104]	0.74543434	
PEX6	peroxisomal biogenesis factor 6 [Source:HGNC Symbol;Acc:HGNC:8859]	0.745159	
TC2N	tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:HGNC:19859]	0.7448712	
ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]	0.7448478	
SLC35D2	solute carrier family 35 member D2 [Source:HGNC Symbol;Acc:HGNC:20799]	0.743327	
MEG8	maternally expressed 8, small nucleolar RNA host gene [Source:HGNC Symbol;Acc:HGNC:14574]	0.74228185	
TMEM117	transmembrane protein 117 [Source:HGNC Symbol;Acc:HGNC:25308]	0.7421491	
PWRN1	Prader-Willi region non-protein coding RNA 1 [Source:HGNC Symbol;Acc:HGNC:33235]	0.7414049	
LRRIQ1	leucine rich repeats and IQ motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25708]	0.73875904	
HES1	hes family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5192]	0.7381731	
GABPB1-AS1	GABPB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44157]	0.73760337	
PRKX	protein kinase cAMP-dependent X-linked catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9441]	0.7364663	
RBM27	RNA binding motif protein 27 [Source:HGNC Symbol;Acc:HGNC:29243]	0.73581624	
KCNJ6	potassium inwardly rectifying channel subfamily J member 6 [Source:HGNC Symbol;Acc:HGNC:6267]	0.7338554	
