NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
ZNF772	1	ZNF772	
LINC02716	1	LINC02716	
PIWIL2	1	PIWIL2	
SLC22A18	1	SLC22A18	
ZNF557	1	ZNF557	
SYT6	1	SYT6	
RMRP	1	RMRP	
EPHA6	1	EPHA6	
SGCZ	1	SGCZ	
GOLGA6L9	1	GOLGA6L9	
RNPC3	1	RNPC3	
ZCWPW2	1	ZCWPW2	
ESRRG	1	ESRRG	
ZNF417	1	ZNF417	
JAK2	1	JAK2	
CCDC174	1	CCDC174	
PDE1C	1	PDE1C	
CCDC144A	1	CCDC144A	
ACOT11	1	ACOT11	
UBE3D	1	UBE3D	
MFSD4B	1	MFSD4B	
FILIP1	1	FILIP1	
POC1B-AS1	1	POC1B-AS1	
TTC12	1	TTC12	
ZNF613	1	ZNF613	
LCOR	1	LCOR	
DNAH5	1	DNAH5	
GVQW3	1	GVQW3	
ZNF283	1	ZNF283	
LETM2	1	LETM2	
SHANK1	1	SHANK1	
MT-ND6	1	MT-ND6	
SHC4	1	SHC4	
GPR19	1	GPR19	
DCC	1	DCC	
HULC	1	HULC	
SPATA6	1	SPATA6	
FAM227A	1	FAM227A	
ZNF154	1	ZNF154	
AKAP5	1	AKAP5	
MT-ATP8	1	MT-ATP8	
EYA1	1	EYA1	
KCNMB2	1	KCNMB2	
TOX3	1	TOX3	
FTX	1	FTX	
CASP9	1	CASP9	
WDR4	1	WDR4	
PRDM13	1	PRDM13	
SLC24A4	1	SLC24A4	
BRINP3-DT	1	LINC01351	
STK38	1	STK38	
MPP7	1	MPP7	
TMEM215	1	TMEM215	
ZNF879	1	ZNF879	
FBXW8	1	FBXW8	
MT-ND4L	1	MT-ND4L	
TRIM62	1	TRIM62	
PCDHB7	1	PCDHB7	
ZNF213-AS1	1	ZNF213-AS1	
CFAP251	1	WDR66	
OTOF	1	OTOF	
DOK4	1	DOK4	
PHF21B	1	PHF21B	
ZNF525	1	ZNF525	
LINC00865	1	LINC00865	
LRP12	1	LRP12	
ZC3H12B	1	ZC3H12B	
GJD2	1	GJD2	
VPS13A	1	VPS13A	
PARD3B	1	PARD3B	
LINC01719	1	LINC01719	
TAB3	1	TAB3	
LINC02525	1	LINC02525	
POMC	1	POMC	
LINC01615	1	LINC01615	
MYO18A	1	MYO18A	
PDGFRA	1	PDGFRA	
H4C8	1	HIST1H4H	
UFSP1	1	UFSP1	
A2M-AS1	1	A2M-AS1	
REM2	1	REM2	
NDE1	1	NDE1	
SCLT1	1	SCLT1	
ST8SIA6	1	ST8SIA6	
ZNF35	1	ZNF35	
METTL14-DT	1	METTL14-DT	
SMYD4	1	SMYD4	
LINC00642	1	LINC00642	
RBM41	1	RBM41	
TMCC1-DT	1	TMCC1-AS1	
KCNQ1OT1	1	KCNQ1OT1	
NBPF20	1	NBPF20	
ZNF382	1	ZNF382	
IPP	1	IPP	
ZNF71	1	ZNF71	
TEDC1	1	TEDC1	
AASDH	1	AASDH	
ZNF709	1	ZNF709	
GAS2	1	GAS2	
ARL17B	1	ARL17B	
UCN	1	UCN	
KCNH8	1	KCNH8	
RALGPS2	1	RALGPS2	
ZNF2	1	ZNF2	
BHLHE22	1	BHLHE22	
RAB43	1	RAB43	
SOSTDC1	1	SOSTDC1	
MTCL1	1	MTCL1	
ERICH1	1	ERICH1	
IKBIP	1	IKBIP	
BAZ2B	1	BAZ2B	
LUM	1	LUM	
KCNJ4	1	KCNJ4	
ZNF347	1	ZNF347	
B3GAT1-DT	1	AP004608.1	
GDPGP1	1	GDPGP1	
PPP3R1	1	PPP3R1	
CRCP	1	CRCP	
RNF168	1	RNF168	
IGFL4	1	IGFL4	
NWD2	1	NWD2	
CGNL1	1	CGNL1	
ANKRD34C-AS1	1	ANKRD34C-AS1	
ZNF630	1	ZNF630	
PLGLB1	1	PLGLB1	
IFI6	1	IFI6	
FFAR4	1	FFAR4	
ZNF616	1	ZNF616	
BARD1	1	BARD1	
THRB	1	THRB	
CLN3	1	CLN3	
LDAF1	1	TMEM159	
XKR4	1	XKR4	
DPH6	1	DPH6	
APLF	1	APLF	
FRAT1	1	FRAT1	
MAPK12	1	MAPK12	
DNAH14	1	DNAH14	
PENK	1	PENK	
STYXL1	1	STYXL1	
TLCD4	1	TLCD4	
TYRO3	1	TYRO3	
VCPKMT	1	VCPKMT	
DOCK11	1	DOCK11	
CNTNAP3	1	CNTNAP3	
ARID4A	1	ARID4A	
PEX6	1	PEX6	
ZNF185	1	ZNF185	
NUP50-DT	1	NUP50-DT	
C16orf87	1	C16orf87	
RIPOR2	1	RIPOR2	
MED26	1	MED26	
ZNF595	1	ZNF595	
ZNF829	1	ZNF829	
H4C5	1	HIST1H4E	
FANCC	1	FANCC	
OBI1	1	OBI1	
PROSER3	1	PROSER3	
RUNX1T1	1	RUNX1T1	
KCNH5	1	KCNH5	
FOSL2	1	FOSL2	
RASAL1	1	RASAL1	
SLC30A10	1	SLC30A10	
INHBB	1	INHBB	
RSPH3	1	RSPH3	
CYP4F11	1	CYP4F11	
CEP44	1	CEP44	
MCTP1	1	MCTP1	
CNOT6L	1	CNOT6L	
INTS6	1	INTS6	
RNF165	1	RNF165	
MEG8	1	MEG8	
PAK5	1	PAK5	
TATDN2	1	TATDN2	
LINC00685	1	LINC00685	
SETDB1	1	SETDB1	
SLC38A2	1	SLC38A2	
MOBP	1	MOBP	
DSC2	1	DSC2	
KCNK9	1	KCNK9	
PELI3	1	PELI3	
GULP1	1	GULP1	
PPP5D1P	1	PPP5D1	
CD8A	1	CD8A	
C2orf73	1	C2orf73	
SLITRK4	1	SLITRK4	
POLR2J3	1	POLR2J3	
ANKDD1A	1	ANKDD1A	
GON4L	1	GON4L	
COX6A2	1	COX6A2	
LINC01094	1	LINC01094	
ZSWIM1	1	ZSWIM1	
HIF3A	1	HIF3A	
TFAP4	1	TFAP4	
SIAH3	1	SIAH3	
RC3H1	1	RC3H1	
KCNA4	1	KCNA4	
GRM8	1	GRM8	
TRMT10A	1	TRMT10A	
MTRF1	1	MTRF1	
ZNF561	1	ZNF561	
BTN3A2	1	BTN3A2	
C2orf88	1	C2orf88	
P2RY12	1	P2RY12	
SESN1	1	SESN1	
TRIM16L	1	TRIM16L	
NBPF1	1	NBPF1	
MAP2K6	1	MAP2K6	
KCNB2	1	KCNB2	
IQCC	1	IQCC	
CEP135	1	CEP135	
ZNF707	1	ZNF707	
ZNF264	1	ZNF264	
LINC01023	1	LINC01023	
CCDC160	1	CCDC160	
ZNF785	1	ZNF785	
ASPRV1	1	ASPRV1	
TCP11L1	1	TCP11L1	
MPHOSPH9	1	MPHOSPH9	
DGKH	1	DGKH	
IGFBPL1	1	IGFBPL1	
CCDC30	1	CCDC30	
ZFAND4	1	ZFAND4	
SYNE3	1	SYNE3	
RLF	1	RLF	
ARHGAP6	1	ARHGAP6	
EFCAB12	1	EFCAB12	
RAB12	1	RAB12	
SOX11	1	SOX11	
SOCS4	1	SOCS4	
RBFOX1	1	RBFOX1	
CALHM6	1	CALHM6	
MDGA2	1	MDGA2	
MYOM2	1	MYOM2	
PRDM15	1	PRDM15	
SLC26A8	1	SLC26A8	
IRX2	1	IRX2	
CXXC4	1	CXXC4	
GAR1	1	GAR1	
DCHS2	1	DCHS2	
RFX3	1	RFX3	
INTU	1	INTU	
SEPSECS	1	SEPSECS	
SETD2	1	SETD2	
C8orf34-AS1	1	C8orf34-AS1	
ZNF800	1	ZNF800	
SAC3D1	1	SAC3D1	
ELK1	1	ELK1	
BLOC1S5	1	BLOC1S5	
LYPD6B	1	LYPD6B	
TEX9	1	TEX9	
METTL18	1	METTL18	
TTF2	1	TTF2	
AP5Z1	1	AP5Z1	
ZDHHC15	1	ZDHHC15	
TLE2	1	TLE2	
FRA10AC1	1	FRA10AC1	
LHFPL5	1	LHFPL5	
ZNF843	1	ZNF843	
LRRC2	1	LRRC2	
CLIC5	1	CLIC5	
H4C3	1	HIST1H4C	
ZNF451	1	ZNF451	
JMJD7	1	JMJD7	
TRAPPC4	1	TRAPPC4	
VAV1	1	VAV1	
NEK10	1	NEK10	
GRIN2B	1	GRIN2B	
MEIS1	1	MEIS1	
EXOC8	1	EXOC8	
DCLRE1B	1	DCLRE1B	
LINC01004	1	LINC01004	
HHIP-AS1	1	HHIP-AS1	
DPH6-DT	1	DPH6-DT	
PATL1	1	PATL1	
ZNF26	1	ZNF26	
MT-CO3	1	MT-CO3	
MROCKI	1	LINC01268	
SAMD12	1	SAMD12	
TAF5L	1	TAF5L	
CENPP	1	CENPP	
ZNF212	1	ZNF212	
HIVEP2	1	HIVEP2	
ZNF425	1	ZNF425	
SOGA3	1	SOGA3	
NR0B1	1	NR0B1	
VIPAS39	1	VIPAS39	
TPBG	1	TPBG	
NCKAP5	1	NCKAP5	
CCDC120	1	CCDC120	
ELAVL2	1	ELAVL2	
KCTD16	1	KCTD16	
HTR7	1	HTR7	
MALAT1	1	MALAT1	
CTBP1-DT	1	CTBP1-DT	
DHX33	1	DHX33	
GXYLT1	1	GXYLT1	
RASSF2	1	RASSF2	
SAMD5	1	SAMD5	
NOG	1	NOG	
DGKG	1	DGKG	
PCDH20	1	PCDH20	
KCNJ9	1	KCNJ9	
NKAIN3	2	NKAIN3:NKAIN3-IT1	
ZNF654	1	ZNF654	
UBTD2	1	UBTD2	
PCK2	1	PCK2	
ZNF148	1	ZNF148	
SYT14	1	SYT14	
LINC02691	1	LINC02691	
CASP8AP2	1	CASP8AP2	
RSKR	1	RSKR	
GPR6	1	GPR6	
MUL1	1	MUL1	
PDE1A	1	PDE1A	
PTGIS	1	PTGIS	
ZNF248	1	ZNF248	
SOX4	1	SOX4	
NCAPG2	1	NCAPG2	
ABRAXAS2	1	ABRAXAS2	
GABRA3	1	GABRA3	
BMP3	1	BMP3	
NMNAT1	1	NMNAT1	
ZNF34	1	ZNF34	
MT-CO2	1	MT-CO2	
PIAS1	1	PIAS1	
GPR153	1	GPR153	
FZD1	1	FZD1	
SAMD3	1	SAMD3	
NUDT10	1	NUDT10	
LPP-AS2	1	LPP-AS2	
TSC1	1	TSC1	
C19orf44	1	C19orf44	
FAM118A	1	FAM118A	
ATRIP	1	ATRIP	
CFAP69	1	CFAP69	
ESCO1	1	ESCO1	
TMEM267	1	TMEM267	
LATS1	1	LATS1	
DLG5-AS1	1	DLG5-AS1	
TMCC1	1	TMCC1	
FER	1	FER	
NOL4	1	NOL4	
ZNF112	1	ZNF112	
TFAP2E	1	TFAP2E	
CA3-AS1	1	CA3-AS1	
SERHL2	1	SERHL2	
ZNF480	1	ZNF480	
LIN9	1	LIN9	
SAPCD2	1	SAPCD2	
TMEM240	1	TMEM240	
ZNF225	1	ZNF225	
PRORP	1	PRORP	
KSR2	1	KSR2	
CLCA4	1	CLCA4	
TXLNG	1	TXLNG	
BID	1	BID	
ZNF391	1	ZNF391	
ANKRD44	1	ANKRD44	
SERTAD4	1	SERTAD4	
GPRIN3	1	GPRIN3	
FDXACB1	1	FDXACB1	
MIER3	1	MIER3	
ACBD6	1	ACBD6	
SFMBT1	1	SFMBT1	
EPC2	1	EPC2	
SLC10A4	1	SLC10A4	
BIRC6	1	BIRC6	
LYSMD1	1	LYSMD1	
ALKBH8	1	ALKBH8	
ZNF799	1	ZNF799	
GOLGB1	1	GOLGB1	
DSN1	1	DSN1	
OCLN	1	OCLN	
PDE10A	1	PDE10A	
NCK1	1	NCK1	
UHRF2	1	UHRF2	
RAP2B	1	RAP2B	
KANSL3	1	KANSL3	
C4orf46	1	C4orf46	
CHST15	1	CHST15	
DNAAF11	1	LRRC6	
ZC3H4	1	ZC3H4	
NCOA3	1	NCOA3	
THOC2	1	THOC2	
PCGF1	1	PCGF1	
PPP1R3C	1	PPP1R3C	
KLHL13	1	KLHL13	
CABCOCO1	1	CABCOCO1	
KIF7	1	KIF7	
NTS	1	NTS	
CWC25	1	CWC25	
ANKRD36C	1	ANKRD36C	
MT-ND5	1	MT-ND5	
S100A13	1	S100A13	
MBLAC1	1	MBLAC1	
NOL8	1	NOL8	
LILRB4	1	LILRB4	
CEP126	1	CEP126	
CDC7	1	CDC7	
CSMD1	1	CSMD1	
ZNF419	1	ZNF419	
KLHL8	1	KLHL8	
TBC1D32	1	TBC1D32	
CERS6	1	CERS6	
CHD2	1	CHD2	
MFAP1	1	MFAP1	
ENKUR	1	ENKUR	
LINC02265	1	LINC02265	
ATAD2	1	ATAD2	
CYB561D1	1	CYB561D1	
TASP1	1	TASP1	
DLG4	1	DLG4	
FAM120A2P	1	C9orf129	
ZNF540	1	ZNF540	
SLC30A4	1	SLC30A4	
USP31	1	USP31	
GALNT6	1	GALNT6	
SNRNP48	1	SNRNP48	
THOC5	1	THOC5	
CREB1	1	CREB1	
TLK2	1	TLK2	
ATE1	1	ATE1	
DFFB	1	DFFB	
MTR	1	MTR	
SLC5A3	1	SLC5A3	
MT-CO1	1	MT-CO1	
CCDC180	1	CCDC180	
PHETA1	1	PHETA1	
DISP1	1	DISP1	
ZNF510	1	ZNF510	
NDC1	1	NDC1	
MAP3K6	1	MAP3K6	
TMEM39A	1	TMEM39A	
KMT5B	1	KMT5B	
IFI44L	1	IFI44L	
BAG5	1	BAG5	
ZBTB8B	1	ZBTB8B	
CCHCR1	1	CCHCR1	
TTC27	1	TTC27	
DGKI	1	DGKI	
SHROOM2	1	SHROOM2	
MGAT4C	1	MGAT4C	
TRMT44	1	TRMT44	
PRELID3A	1	PRELID3A	
PUS7L	1	PUS7L	
OXNAD1	1	OXNAD1	
ZKSCAN8	1	ZKSCAN8	
BACH1	1	BACH1	
RMI1	1	RMI1	
APBB1IP	1	APBB1IP	
TNFAIP2	1	TNFAIP2	
ZNF793	1	ZNF793	
NRG4	1	NRG4	
MT-ND4	1	MT-ND4	
MAPKAPK3	1	MAPKAPK3	
GATC	1	GATC	
GYG2	1	GYG2	
TRIM24	1	TRIM24	
LINC01354	1	LINC01354	
TIAM1	1	TIAM1	
SOCS7	1	SOCS7	
OTUD7A	1	OTUD7A	
INPP4B	1	INPP4B	
DHTKD1	1	DHTKD1	
PWWP2A	1	PWWP2A	
FMR1	1	FMR1	
KISS1	1	KISS1	
ZNF334	1	ZNF334	
ZSWIM5	1	ZSWIM5	
MED31	1	MED31	
SOS1	1	SOS1	
ACBD7	1	ACBD7	
BICC1	1	BICC1	
KATNA1	1	KATNA1	
TNNC2	1	TNNC2	
CD36	1	CD36	
CDH13	1	CDH13	
ZBTB26	1	ZBTB26	
ATP11B	1	ATP11B	
GATAD2B	1	GATAD2B	
ANKRD50	1	ANKRD50	
SRGAP1	1	SRGAP1	
ZFP30	1	ZFP30	
ATAD2B	1	ATAD2B	
ZDHHC20	1	ZDHHC20	
NHLH2	1	NHLH2	
ARNT	1	ARNT	
NFIA-AS2	1	NFIA-AS2	
AGPAT4	1	AGPAT4	
C2orf80	1	C2orf80	
TENM2	1	TENM2	
ANKRD36	1	ANKRD36	
LINC01322	1	LINC01322	
PLEKHM1	1	PLEKHM1	
NIN	1	NIN	
LINC01138	1	LINC01138	
NYNRIN	1	NYNRIN	
ERMN	1	ERMN	
SLC46A3	1	SLC46A3	
CBX8	1	CBX8	
UBXN2A	1	UBXN2A	
NEXN	1	NEXN	
NFXL1	1	NFXL1	
METTL15	1	METTL15	
ROCK2	1	ROCK2	
TEX10	1	TEX10	
ATG14	1	ATG14	
MAP2K4	1	MAP2K4	
HEYL	1	HEYL	
MKNK2	1	MKNK2	
RYR2	1	RYR2	
CNKSR3	1	CNKSR3	
GLRA2	1	GLRA2	
DNMT3A	1	DNMT3A	
CSTF2T	1	CSTF2T	
AK9	1	AK9	
LDB1	1	LDB1	
DDX31	1	DDX31	
KBTBD3	1	KBTBD3	
LMNB2	1	LMNB2	
ASMTL	1	ASMTL	
LRRK2	1	LRRK2	
MARF1	1	MARF1	
ZNF285	1	ZNF285	
PPM1K	1	PPM1K	
LY6E-DT	1	LY6E-DT	
SMCHD1	1	SMCHD1	
RTL6	1	RTL6	
MYCBP2	1	MYCBP2	
SNHG7	1	SNHG7	
ZNF780A	1	ZNF780A	
HNRNPUL2	1	HNRNPUL2	
NCOA5	1	NCOA5	
CRADD	1	CRADD	
NOP9	1	NOP9	
IPO11	1	IPO11	
SESTD1	1	SESTD1	
GOLGA4	1	GOLGA4	
MASTL	1	MASTL	
IPCEF1	1	IPCEF1	
LRRC37B	1	LRRC37B	
NR1H3	1	NR1H3	
CPB2-AS1	1	CPB2-AS1	
GPR180	1	GPR180	
GTF2E1	1	GTF2E1	
LINC01549	1	LINC01549	
FERMT1	1	FERMT1	
IRS1	1	IRS1	
PGR	1	PGR	
TMEM254-AS1	1	TMEM254-AS1	
DDB2	1	DDB2	
KDM4A	1	KDM4A	
ING4	1	ING4	
PVR	1	PVR	
SS18L1	1	SS18L1	
RFC3	1	RFC3	
FBXO41	1	FBXO41	
MIER1	1	MIER1	
HRH2	1	HRH2	
NR2E1	1	NR2E1	
NBEA	1	NBEA	
CNDP1	1	CNDP1	
NAA16	1	NAA16	
ZNF680	1	ZNF680	
ZNF85	1	ZNF85	
UGGT2	1	UGGT2	
AMZ1	1	AMZ1	
MT-CYB	1	MT-CYB	
RASD2	1	RASD2	
CA14	1	CA14	
ZNF169	1	ZNF169	
IGF2BP2	1	IGF2BP2	
ATF7IP	1	ATF7IP	
ANKEF1	1	ANKEF1	
ACADSB	1	ACADSB	
AGO3	1	AGO3	
PMEPA1	1	PMEPA1	
MAN1A2	1	MAN1A2	
FAM200A	1	FAM200A	
LRRC7	1	LRRC7	
SETBP1	1	SETBP1	
MYO19	1	MYO19	
CCDC163	1	CCDC163	
SELPLG	1	SELPLG	
GPATCH2	1	GPATCH2	
ERBB3	1	ERBB3	
ITPR2	1	ITPR2	
SACS	1	SACS	
LAT	1	LAT	
RIMS1	1	RIMS1	
TMEM121B	1	TMEM121B	
CNTNAP3B	1	CNTNAP3B	
FAM66B	1	FAM66B	
PAPLN	1	PAPLN	
ZNF804A	1	ZNF804A	
BTBD8	1	BTBD8	
SLC35A3	1	SLC35A3	
TAMM41	1	TAMM41	
ZFYVE26	1	ZFYVE26	
DACT3	1	DACT3	
PAN2	1	PAN2	
USP37	1	USP37	
CNGB1	1	CNGB1	
ANO3	1	ANO3	
VSTM5	1	VSTM5	
RGS22	1	RGS22	
POPDC2	1	POPDC2	
PTAFR	1	PTAFR	
PPP1R21	1	PPP1R21	
ADGRB3	1	ADGRB3	
DLG3	1	DLG3	
ADAL	1	ADAL	
ZNF462	1	ZNF462	
PRLHR	1	PRLHR	
HCN4	1	HCN4	
RSRC1	1	RSRC1	
ZNF398	1	ZNF398	
FAM210B	1	FAM210B	
ST3GAL2	1	ST3GAL2	
RBM19	1	RBM19	
ATP6V0A2	1	ATP6V0A2	
SLC22A3	1	SLC22A3	
DCX	1	DCX	
OLFM3	1	OLFM3	
ADAM32	1	ADAM32	
GCSIR	1	GCSIR	
SH3PXD2A	1	SH3PXD2A	
CLPB	1	CLPB	
UBE2M	1	UBE2M	
ICE1	1	ICE1	
AGL	1	AGL	
SCUBE2	1	SCUBE2	
CITED4	1	CITED4	
TEFM	1	TEFM	
SERTAD2	1	SERTAD2	
TMEM131L	1	TMEM131L	
HMGN5	1	HMGN5	
ARL10	1	ARL10	
IRAK2	1	IRAK2	
VRK2	1	VRK2	
CCDC102B	1	CCDC102B	
CASC15	1	CASC15	
DDX60	1	DDX60	
NIPBL	1	NIPBL	
ZNF189	1	ZNF189	
SCGB1B2P	1	SCGB1B2P	
COL25A1	1	COL25A1	
ARMH3	1	ARMH3	
ACSL4	1	ACSL4	
MAGI2-AS3	1	MAGI2-AS3	
CDK13	1	CDK13	
TET2	1	TET2	
CTNNBL1	1	CTNNBL1	
TEX15	1	TEX15	
CAMSAP2	1	CAMSAP2	
DZANK1	1	DZANK1	
ZFP82	1	ZFP82	
TMEM117	1	TMEM117	
SMARCC1	1	SMARCC1	
ANKRD30BL	1	ANKRD30BL	
RSF1	1	RSF1	
TMEM100	1	TMEM100	
TLK1	1	TLK1	
RBM27	1	RBM27	
MEX3C	1	MEX3C	
CENPC	1	CENPC	
FAM201A	1	FAM201A	
RRN3	1	RRN3	
P2RY11	1	P2RY11	
FUT4	1	FUT4	
CPT1B	1	CPT1B	
PIEZO1	1	PIEZO1	
SPRY1	1	SPRY1	
RASAL2	1	RASAL2	
TTC9	1	TTC9	
ZNF92	1	ZNF92	
ALKBH1	1	ALKBH1	
RIF1	1	RIF1	
CD302	1	CD302	
ADAT2	1	ADAT2	
TMC6	2	TNRC6C-AS1:TMC6	
KHDRBS2-OT1	1	KHDRBS2-OT	
REV3L	1	REV3L	
PGF	1	PGF	
SLC16A14	1	SLC16A14	
DIAPH2	1	DIAPH2	
GART	1	GART	
ADGRA1-AS1	1	ADGRA1-AS1	
TSNAXIP1	1	TSNAXIP1	
PER3	1	PER3	
CREBRF	1	CREBRF	
DOK6	1	DOK6	
TPT1-AS1	1	TPT1-AS1	
INHA	1	INHA	
RADIL	1	RADIL	
RNF138	1	RNF138	
NHS	1	NHS	
TENT4A	1	TENT4A	
PRKAR2A	1	PRKAR2A	
SOX14	1	SOX14	
UBE3B	1	UBE3B	
ZNF558	1	ZNF558	
ZNF638	1	ZNF638	
RALBP1	1	RALBP1	
CAMK1D	1	CAMK1D	
DBT	1	DBT	
MID1	1	MID1	
ZNF662	1	ZNF662	
CX3CR1	1	CX3CR1	
GALNT1	1	GALNT1	
HECW2	1	HECW2	
NRGN	1	NRGN	
TP53TG1	1	TP53TG1	
JMJD6	1	JMJD6	
SLC6A17	1	SLC6A17	
PET117	1	PET117	
TMEM229B	1	TMEM229B	
MAML2	1	MAML2	
HAR1A	1	HAR1A	
ENOX2	1	ENOX2	
ROBO2	1	ROBO2	
FBXL13	1	FBXL13	
NRSN1	1	NRSN1	
SOCS6	1	SOCS6	
SLC13A5	1	SLC13A5	
BACE1-AS	1	BACE1-AS	
NSUN6	1	NSUN6	
TMEM254	1	TMEM254	
RAB9B	1	RAB9B	
NEMF	1	NEMF	
INKA1	1	INKA1	
ZNF266	1	ZNF266	
SHH	1	SHH	
CHRM3	1	CHRM3	
LRRC34	1	LRRC34	
MNT	1	MNT	
CEP83	1	CEP83	
MATCAP2	1	KIAA0895	
LMOD1	1	LMOD1	
RBBP5	1	RBBP5	
PLEKHM3	1	PLEKHM3	
AMIGO2	1	AMIGO2	
RNF121	1	RNF121	
C11orf87	1	C11orf87	
SMC4	1	SMC4	
LRRCC1	1	LRRCC1	
MYT1L	1	MYT1L	
JADE1	1	JADE1	
AAK1	1	AAK1	
PNN	1	PNN	
ENOX1	1	ENOX1	
ERCC6	1	ERCC6	
HHAT	1	HHAT	
METAP1D	1	METAP1D	
HMOX1	1	HMOX1	
ZNF438	1	ZNF438	
BECN1	1	BECN1	
MAPK13	1	MAPK13	
CAMKK1	1	CAMKK1	
PBX4	1	PBX4	
PHTF2	1	PHTF2	
CAPS2	1	CAPS2	
ZNF700	1	ZNF700	
GPRIN2	1	GPRIN2	
ZCCHC2	1	ZCCHC2	
KCNC3	1	KCNC3	
CUX1	1	CUX1	
POLR3F	1	POLR3F	
DENND1B	1	DENND1B	
KLHL28	1	KLHL28	
CACUL1	1	CACUL1	
STK39	1	STK39	
PDE6B	1	PDE6B	
ZNF236	1	ZNF236	
AQR	1	AQR	
TNRC18	1	TNRC18	
SLC16A8	1	SLC16A8	
PCNX1	1	PCNX1	
KCNJ3	1	KCNJ3	
OPA3	1	OPA3	
C21orf62	1	C21orf62	
TUT4	1	TUT4	
GPATCH2L	1	GPATCH2L	
GPR149	1	GPR149	
ZNF345	1	ZNF345	
RASA4	1	RASA4	
GRIK1	1	GRIK1	
ZNF704	1	ZNF704	
AGAP5	1	AGAP5	
CNKSR2	1	CNKSR2	
PITPNB	1	PITPNB	
MARCHF1	1	MARCH1	
ATOSA	1	FAM214A	
MIAT	1	MIAT	
PUS7	1	PUS7	
RHOJ	1	RHOJ	
COMMD2	1	COMMD2	
BAG4	1	BAG4	
SRGAP3	1	SRGAP3	
NIFK-AS1	1	NIFK-AS1	
L3MBTL4	1	L3MBTL4	
GFOD1	1	GFOD1	
TULP4	1	TULP4	
DUS2	1	DUS2	
CACNB4	1	CACNB4	
BGLAP	1	BGLAP	
MED13L	1	MED13L	
DENND4A	1	DENND4A	
EFNB1	1	EFNB1	
ORMDL3	1	ORMDL3	
ZNF783	1	ZNF783	
PLCXD1	1	PLCXD1	
DHRS4-AS1	1	DHRS4-AS1	
ADSL	1	ADSL	
ANKRD34C	1	ANKRD34C	
MRRF	1	MRRF	
DNAJC21	1	DNAJC21	
B3GALT1	1	B3GALT1	
ANK3	1	ANK3	
NSD1	1	NSD1	
HIF1AN	1	HIF1AN	
PRR19	1	PRR19	
ERICD	1	ERICD	
INO80	1	INO80	
ZBTB10	1	ZBTB10	
PCSK2	1	PCSK2	
LINC00662	1	LINC00662	
ZSCAN12	1	ZSCAN12	
HR	1	HR	
BRAP	1	BRAP	
BASP1-AS1	1	BASP1-AS1	
RANBP3L	1	RANBP3L	
CSGALNACT2	1	CSGALNACT2	
KIAA0825	1	KIAA0825	
NYAP1	1	NYAP1	
SRSF12	1	SRSF12	
PNPLA7	1	PNPLA7	
NSMCE4A	1	NSMCE4A	
WRN	1	WRN	
FOXP2	1	FOXP2	
ZNF121	1	ZNF121	
GRID1	1	GRID1	
TMEM169	1	TMEM169	
ZNNT1	1	AP003469.4	
ZBTB3	1	ZBTB3	
UAP1L1	1	UAP1L1	
TCF25	1	TCF25	
YTHDF3	1	YTHDF3	
TRPS1	1	TRPS1	
LYPD6	1	LYPD6	
