cluster_annotated,gene_name,logFC_MvF,FDR,t_stat,B,P.Value,AveExpr,cluster_id
Other_GABAergic_1,THSD4,-0.508842658407822,0.743248761905205,-1.76680126704637,-4.16227613451937,0.0951116532924964,9.28073678926886,X1
Other_GABAergic_1,STAT3,-0.318144074502559,0.694973630767428,-1.85542096190177,-4.16932307851345,0.0808652521642458,12.4495099779239,X1
Other_GABAergic_1,ANK1,0.458375412503003,0.743248761905205,1.75265967261746,-4.17702038713992,0.0975773514233091,9.21470513423675,X1
Other_GABAergic_1,RAB3B,0.26090588144022,0.705076169877278,1.81785363165815,-4.25105994853711,0.0866574063536319,12.9702432691529,X1
Other_GABAergic_1,FABP6,0.311919876343165,0.760145554843141,1.72849786001345,-4.25382663504869,0.101918957073941,11.0632049643902,X1
Other_GABAergic_1,TRPC5,0.412109380744552,0.801083259113426,1.68400766778639,-4.27465491666201,0.110352246266682,10.2718009763807,X1
Other_GABAergic_1,RXFP1,-0.993926688579324,0.801083259113426,-1.67549339286162,-4.29443876070217,0.112032922842372,6.62506460117048,X1
Other_GABAergic_1,TSHZ2,-0.287734377216726,0.743248761905205,-1.75969209172173,-4.29500818862081,0.0963443206206217,12.3031525192378,X1
Other_GABAergic_1,SORCS1,0.363280308992357,0.812119818003784,1.60350235371315,-4.33672784580595,0.127140987499378,9.55251442519618,X1
Other_GABAergic_1,GPR34,-0.899534347307601,0.812119818003784,-1.57474866492969,-4.34113279823537,0.133641278239466,7.47963704026383,X1
Other_GABAergic_1,ESR1,0.334156327268786,0.812119818003784,1.60770314318396,-4.34554671904358,0.126214113078048,10.0583902207801,X1
Other_GABAergic_1,NR4A2,0.885621915175439,0.812119818003784,1.5766247385903,-4.35587783443054,0.133208770356329,6.90976051800714,X1
Other_GABAergic_1,ADCYAP1,-0.424030807059415,0.812119818003784,-1.57388417119957,-4.38714616820933,0.133840975592802,9.88461519775199,X1
Other_GABAergic_1,SOX10,0.461126062729987,0.816093503902501,1.54387268314985,-4.39349542516183,0.140930917111482,9.58078129757742,X1
Other_GABAergic_1,SPI1,-0.449356414646577,0.816093503902501,-1.52653365856584,-4.41572857823456,0.14516865026655,9.79105035797954,X1
Other_GABAergic_1,SLC6A3,1.01562800947656,0.816093503902501,1.46021572437392,-4.43771660352194,0.162367680276182,6.57916127973982,X1
Other_GABAergic_1,FCGR3A,-0.63038780313001,0.816093503902501,-1.43358171191292,-4.44387272788896,0.169731597929422,7.38673792321125,X1
Other_GABAergic_1,TRH,0.612176924685802,0.816093503902501,1.49570364741201,-4.44981308946954,0.152965978528494,9.83158575520175,X1
Other_GABAergic_1,NR5A1,-0.704650362946838,0.816093503902501,-1.41976092965106,-4.45297557112994,0.173659083323712,7.48890167013939,X1
Other_GABAergic_1,RSPO2,-0.425098593362307,0.816093503902501,-1.47985618837691,-4.45703448231238,0.157107239095807,9.30983415626944,X1
Other_GABAergic_1,HRH3,0.254935792458758,0.816093503902501,1.55591632353102,-4.46251624494006,0.138048755747368,11.1075660515534,X1
Other_GABAergic_1,LHX6,-0.628855075209091,0.816093503902501,-1.39705825149067,-4.46700822023154,0.180270785708165,7.401545381501,X1
Other_GABAergic_1,GPR183,0.814554299033685,0.816093503902501,1.40889742782279,-4.46858525096329,0.176797848543525,6.21925358756303,X1
Other_GABAergic_1,FLT1,-0.431194390471793,0.816093503902501,-1.41238676172695,-4.47258483796233,0.175784699399016,8.31851952477648,X1
Other_GABAergic_1,STXBP2,-0.581637864623872,0.816093503902501,-1.38337080120952,-4.47861873551453,0.184354484870464,7.75840908135525,X1
Other_GABAergic_1,LAMA2,-0.827894875828377,0.821015944417926,-1.35814630875836,-4.48971005539326,0.19207541404899,6.50616852580015,X1
Other_GABAergic_1,PSEN2,0.299879612759639,0.816093503902501,1.48317396791301,-4.4912619095098,0.156232653207344,10.2613074003091,X1
Other_GABAergic_1,ECEL1,0.269651317189346,0.801083259113426,1.66506773378497,-4.51574918013048,0.114120799482639,13.6765582762188,X1
Other_GABAergic_1,PCP4,-0.316187965342557,0.812119818003784,-1.61185117247523,-4.52458658905476,0.125304510062962,12.8573512391291,X1
Other_GABAergic_1,CCNB2,-0.604446423066555,0.8309733292008,-1.27860785517172,-4.53444678479874,0.218124145063587,6.84214707462448,X1
Other_GABAergic_1,NNAT,-0.257722211240184,0.801499217879872,-1.65377981500979,-4.53659054175857,0.116418880809367,13.6019789024204,X1
Other_GABAergic_1,C1QL3,-0.306284120889444,0.816093503902501,-1.39166584540849,-4.54645302509333,0.181870810680474,9.53746245390587,X1
Other_GABAergic_1,CXCR4,0.668897415620278,0.8309733292008,1.26419978205794,-4.54879827151764,0.223126644103925,7.47317127378074,X1
Other_GABAergic_1,FBLN1,-0.391673793207502,0.821015944417926,-1.3345805342083,-4.55168076541277,0.199520634537317,8.7436450456995,X1
Other_GABAergic_1,CNTN2,0.24679200166292,0.816093503902501,1.48654414594189,-4.55618589086008,0.155348377354731,11.3877080421506,X1
Other_GABAergic_1,P2RY13,-0.570377926820212,0.838184895301196,-1.23624444576295,-4.55830702285509,0.233087226787563,7.22139251649854,X1
Other_GABAergic_1,HLA-DQA1,0.658817133565867,0.838184895301196,1.21076273401164,-4.56091807635401,0.242462632178391,6.51572781758747,X1
Other_GABAergic_1,MAG,0.605740444084539,0.838184895301196,1.19761260513625,-4.56975895595447,0.24741267723373,6.41861460158218,X1
Other_GABAergic_1,CAV1,-0.65061176789177,0.838184895301196,-1.20263395302458,-4.57317011518627,0.245513484777525,7.32627964267946,X1
Other_GABAergic_1,AIF1,-0.588069877329907,0.8309733292008,-1.2767347908997,-4.57521735963435,0.218769468871445,8.61745743005753,X1
Other_GABAergic_1,HRH1,-0.4500433445657,0.821015944417926,-1.34280997557244,-4.57768173293494,0.196894968789405,9.23937466236296,X1
Other_GABAergic_1,IL18R1,-0.637848967621162,0.838184895301196,-1.15087156288081,-4.57779438144419,0.265631268312634,5.09678259311562,X1
Other_GABAergic_1,PHLDB2,-0.447724265257053,0.8309733292008,-1.2518841750734,-4.58193969460298,0.227473145982342,8.1328626511758,X1
Other_GABAergic_1,HTR2A,0.344577434893072,0.821015944417926,1.35583634601485,-4.58627251998767,0.192795237294362,9.80434098191758,X1
Other_GABAergic_1,NXPH2,-0.538334561954358,0.838184895301196,-1.14992812198045,-4.58759909094812,0.2660091170254,6.65122763714078,X1
Other_GABAergic_1,MKI67,-0.509429840813958,0.84869526425073,-1.13104175967626,-4.59629798673855,0.273658085302754,6.22263075806804,X1
Other_GABAergic_1,LY86,-0.613278385060866,0.850840586198461,-1.10892698441765,-4.59942350164148,0.282821312172114,6.13866284862203,X1
Other_GABAergic_1,SYNPR,0.38078265681485,0.816093503902501,1.40453478078981,-4.60839067477462,0.178071231306124,10.944554842452,X1
Other_GABAergic_1,IL7R,1.2965831718024,0.860356120946584,1.02862529894175,-4.61066310356303,0.317992887277002,4.81636321894503,X1
Other_GABAergic_1,ABCC9,-0.376445065881121,0.838184895301196,-1.16112968769464,-4.62102393023675,0.261548852201569,7.58408275286915,X1
Other_GABAergic_1,BRINP3,0.261046264074045,0.816093503902501,1.50365901346266,-4.62756384122552,0.150921416768905,12.5401087728676,X1
Other_GABAergic_1,KLRB1,0.682567589071795,0.860356120946584,1.07972138827357,-4.62969866982883,0.295267019214189,7.1704940114552,X1
Other_GABAergic_1,CALCRL,-0.486850222455971,0.8309733292008,-1.26008214516503,-4.63412273672724,0.224572609351407,8.81791258158594,X1
Other_GABAergic_1,SLC10A4,0.280104919074635,0.816093503902501,1.41500454770892,-4.64346693925157,0.17502771016861,11.5541760874889,X1
Other_GABAergic_1,OLIG1,0.363374090909238,0.816093503902501,1.45185499188405,-4.64847001198107,0.164650524453512,12.0574172051017,X1
Other_GABAergic_1,ADRA1B,0.381815666696711,0.860356120946584,1.0644779586546,-4.65621633422924,0.301919572132956,7.38708434565764,X1
Other_GABAergic_1,TRHDE,0.319865123569286,0.84869526425073,1.12202563534987,-4.66309704194665,0.27736688803725,8.01694362692646,X1
Other_GABAergic_1,AGRP,-0.488738378550212,0.860356120946584,-1.03190431304645,-4.66921564830896,0.316497905770765,6.96074293252309,X1
Other_GABAergic_1,TMIGD3,-0.380561760047439,0.86715904532813,-1.00390959523048,-4.67173714767915,0.329423547945882,7.28203194849847,X1
Other_GABAergic_1,CDK1,-0.673522326379174,0.913410323575125,-0.791565083656265,-4.67188297139881,0.439461627229315,4.75776017558607,X1
Other_GABAergic_1,PTGDS,-0.280382395987008,0.812119818003784,-1.61771577536178,-4.67277835692792,0.124027987653469,14.3385197208401,X1
Other_GABAergic_1,CCL4,-0.451153192282926,0.913410323575125,-0.809991901663971,-4.67279585350064,0.42907806472453,4.83490365934648,X1
Other_GABAergic_1,CD163,-0.490747670830897,0.913410323575125,-0.849933200563717,-4.68519216791605,0.407110390107783,5.75737339216528,X1
Other_GABAergic_1,GAS2L3,-0.475759270530033,0.913410323575125,-0.780385907361718,-4.68754905006672,0.445837123627636,4.84910462413938,X1
Other_GABAergic_1,S100A4,-0.529750234755625,0.838184895301196,-1.22270023525013,-4.69342620362271,0.238035082678083,9.74532876816502,X1
Other_GABAergic_1,LBHD2,-0.509461621416666,0.913410323575125,-0.745058273694535,-4.6942044422219,0.466358596858702,5.59241748703025,X1
Other_GABAergic_1,BDNF,0.578235872566045,0.8790767318807,0.984078482489297,-4.69552543839899,0.338802661560882,6.93456433552623,X1
Other_GABAergic_1,SLC26A4,0.571450482399589,0.913410323575125,0.75588887335014,-4.69760612075047,0.460007106585958,5.50484208643535,X1
Other_GABAergic_1,DYDC2,-0.285514124007882,0.838184895301196,-1.16348811633766,-4.70522103929247,0.260616983470113,9.14697787664426,X1
Other_GABAergic_1,POU6F2,0.367291240400063,0.86715904532813,1.00908796306561,-4.70855440840571,0.32700488665917,7.64165129474258,X1
Other_GABAergic_1,RNF144B,-0.358437129285381,0.8790767318807,-0.975400755070811,-4.70903633503294,0.342965008097082,7.20909676195703,X1
Other_GABAergic_1,MAL,-0.31708762176393,0.838184895301196,-1.18166707065286,-4.71475583717804,0.253517941030664,9.28853312457691,X1
Other_GABAergic_1,ELOVL2,-0.320208597653247,0.838184895301196,-1.14768765819733,-4.72194496933341,0.266908039285856,9.23644476329729,X1
Other_GABAergic_1,CAPG,0.310660687665765,0.838184895301196,1.16372060238891,-4.72381214471616,0.260525258608425,9.7039720162377,X1
Other_GABAergic_1,THSD7B,0.282670356343857,0.838184895301196,1.1857768077648,-4.72570809895332,0.251933559599785,9.69819514926728,X1
Other_GABAergic_1,TAC1,-0.441409987791989,0.824685760129801,-1.31762062084405,-4.72841849255239,0.205019644278079,11.1316638134625,X1
Other_GABAergic_1,TACR1,0.368357891676899,0.860356120946584,1.03935165546604,-4.73058098794454,0.313121171016474,8.19787592838267,X1
Other_GABAergic_1,CHODL,0.316708192968747,0.821015944417926,1.34076698227494,-4.73166755430147,0.197544216583712,11.6554092328388,X1
Other_GABAergic_1,CNDP1,0.35851558578173,0.860356120946584,1.03695563138853,-4.7376105141362,0.31420473359049,8.33621742023949,X1
Other_GABAergic_1,CD52,-0.399411996079146,0.940365195998274,-0.543232077922674,-4.74071236616258,0.59398441042684,5.23678462826424,X1
Other_GABAergic_1,ADAMTS3,0.357423760812782,0.913410323575125,0.812086134335551,-4.74220098639492,0.427907863588714,6.55772310597639,X1
Other_GABAergic_1,PCDH7,0.22627481331215,0.816093503902501,1.46647382284089,-4.7431850656823,0.160676022292427,13.3809254180818,X1
Other_GABAergic_1,GHRH,0.52358801437879,0.860356120946584,1.04821292937193,-4.74396984076889,0.309137106912639,8.46181408449173,X1
Other_GABAergic_1,TRAC,-0.330834527888804,0.913410323575125,-0.705713529424289,-4.74402155783185,0.48987369309057,5.90709340219878,X1
Other_GABAergic_1,MEPE,-0.350895431544611,0.937218959640011,-0.625877596284928,-4.7447092898406,0.539663545744953,5.76698948570976,X1
Other_GABAergic_1,TPH2,-0.337954468774532,0.913410323575125,-0.855850213866498,-4.74838432691996,0.403919186462737,7.21193995136346,X1
Other_GABAergic_1,OXT,0.43204566025817,0.8790767318807,0.959005671400775,-4.75289759737605,0.35092589418589,7.49779766561004,X1
Other_GABAergic_1,ADAMTS16,-0.216008991710542,0.971421857191288,-0.377404929104302,-4.75427311571085,0.710517848321314,4.82463312536442,X1
Other_GABAergic_1,P2RY12,-0.738109207648709,0.860356120946584,-1.05677745471979,-4.75705746594762,0.305321278461868,8.80296243412086,X1
Other_GABAergic_1,CD68,-0.324455300187657,0.913410323575125,-0.885022507387244,-4.75859662193594,0.388425309590977,7.41569688008718,X1
Other_GABAergic_1,GZMA,-0.309466952623689,0.971421857191288,-0.359721167973226,-4.75913856632457,0.723461651917998,4.86214308039879,X1
Other_GABAergic_1,LOX,0.414067681314045,0.913410323575125,0.897774604613115,-4.76469350088923,0.381777891843896,7.68238324054089,X1
Other_GABAergic_1,RXRG,0.214363991541219,0.82146980530434,1.32711829539766,-4.76960255602203,0.201925538734028,11.8816210646615,X1
Other_GABAergic_1,GAD2,0.232556154105025,0.816093503902501,1.39475482977364,-4.77555994195662,0.180952854077112,12.7591004685184,X1
Other_GABAergic_1,RGS16,-0.358487501743834,0.8309733292008,-1.26597799513099,-4.77837070997949,0.222504447948161,11.1183058844477,X1
Other_GABAergic_1,VIP,-0.645760824846005,0.913410323575125,-0.761570224335247,-4.77979935689031,0.456696529312908,7.58580195393666,X1
Other_GABAergic_1,SLC17A7,0.187415398965685,0.988868262117097,0.208385075529296,-4.78269072231341,0.837391277427866,5.45268057314107,X1
Other_GABAergic_1,CENPF,-0.316893647958609,0.922449166050984,-0.668474357113355,-4.78479296351796,0.512758055989234,6.57530206721383,X1
Other_GABAergic_1,CD2,-0.202838571660156,0.971421857191288,-0.346058051398418,-4.78562755322512,0.733522126023238,5.28542088239661,X1
Other_GABAergic_1,MS4A6A,-0.330162066815988,0.913410323575125,-0.823769829550409,-4.78766072575675,0.421416555619686,7.4895517207352,X1
Other_GABAergic_1,ROS1,-0.0979017957998121,0.988868262117097,-0.143599737344116,-4.78803856770411,0.887495943185631,5.12814089841664,X1
Other_GABAergic_1,TENM1,0.210609546424806,0.821015944417926,1.34821469981412,-4.79166338139232,0.195185594872318,12.5275184322233,X1
Other_GABAergic_1,ITGB2,-0.336643861148435,0.913410323575125,-0.734153108445127,-4.7920111282167,0.47280712302929,7.08984641351348,X1
Other_GABAergic_1,IDO1,-0.297837971782344,0.937218959640011,-0.571207652125735,-4.79246207248159,0.575293341732446,6.60151816127044,X1
Other_GABAergic_1,LINC01615,0.270389327587531,0.94037252933934,0.524338606491222,-4.80046791697872,0.606776687925664,6.21086595795301,X1
Other_GABAergic_1,AVP,0.24886349499913,0.971421857191288,0.361369204559424,-4.80397268154411,0.722251632336392,5.65151471751696,X1
Other_GABAergic_1,LRRK1,-0.214908444187375,0.971421857191288,-0.337022602992686,-4.80423547061614,0.740202778939526,6.03949775328161,X1
Other_GABAergic_1,POSTN,-0.292411329760088,0.937218959640011,-0.570834112092702,-4.80974756889534,0.575540906113635,6.75801192797329,X1
Other_GABAergic_1,TP53,-0.223338487371493,0.860356120946584,-1.07096650973757,-4.80979129788671,0.299074650380335,9.5856289366088,X1
Other_GABAergic_1,THEMIS,0.281804779718549,0.961750198409806,0.442672037477205,-4.81082180541895,0.663553907841403,6.46758941363181,X1
Other_GABAergic_1,PROKR1,0.311189712806867,0.86715904532813,1.01203015592807,-4.81230321218386,0.325636286643203,9.05029198145135,X1
Other_GABAergic_1,ZDHHC23,-0.294108427211611,0.913410323575125,-0.720009508251309,-4.81387229278188,0.48124981532895,7.24191968926821,X1
Other_GABAergic_1,CYP19A1,0.107955315607133,0.988868262117097,0.18323968019789,-4.81578610907806,0.856765991716011,5.37606589136325,X1
Other_GABAergic_1,TREM2,0.0672022778980717,0.991201365467058,0.109744289238894,-4.81764296070823,0.913890368529206,5.50297041778929,X1
Other_GABAergic_1,CYTIP,0.0873866800020009,0.988868262117097,0.152701126690643,-4.81960950425384,0.880422089630729,6.10014586105117,X1
Other_GABAergic_1,ANKRD18A,-0.218621533644852,0.84869526425073,-1.12739915811769,-4.82243148817643,0.275152009230602,10.1344650491023,X1
Other_GABAergic_1,CXCL14,-0.355524012754252,0.850840586198461,-1.11306414650243,-4.8226501749086,0.281090053728436,9.80412699892441,X1
Other_GABAergic_1,CD86,0.163086179990728,0.978433995793563,0.29602330506179,-4.82688384993466,0.770778654066995,6.47980018764385,X1
Other_GABAergic_1,RGS10,-0.30473084860764,0.940365195998274,-0.538367817344412,-4.82824912295863,0.597265011045485,6.90955169804558,X1
Other_GABAergic_1,SOX4,0.242919807703801,0.8309733292008,1.2908930971505,-4.82988777050981,0.213928424211474,12.0824399691848,X1
Other_GABAergic_1,CDH1,-0.140815550710858,0.978433995793563,-0.275879296715184,-4.83326762166469,0.785948486008825,5.86037892484787,X1
Other_GABAergic_1,ITGAM,-0.260751770295125,0.913410323575125,-0.708772248310419,-4.83365236522577,0.488020966953081,7.4409167865406,X1
Other_GABAergic_1,WIF1,-0.385876996911103,0.8309733292008,-1.30340426179623,-4.83589269049301,0.209720996288781,12.1600432665039,X1
Other_GABAergic_1,MT2A,0.258962460409513,0.978433995793563,0.281144014323743,-4.83640885900251,0.781974949260768,6.31842022656513,X1
Other_GABAergic_1,LYPD6B,-0.256704441158797,0.926702147859863,-0.652293857743671,-4.84526380159884,0.522887804099699,7.39671181499389,X1
Other_GABAergic_1,TGFBI,-0.0786263559945866,0.988868262117097,-0.169009082766117,-4.84644990555834,0.867773461547768,6.19735190066366,X1
Other_GABAergic_1,CAPN3,0.188216106473471,0.971421857191288,0.387567278480169,-4.84730374736611,0.703120076840357,6.58507158880784,X1
Other_GABAergic_1,MYT1L,0.153842461463025,0.816093503902501,1.38240028045084,-4.85040306702594,0.184646854234923,13.4056456442459,X1
Other_GABAergic_1,MC3R,0.283835544253268,0.913410323575125,0.822536619158541,-4.85672923232867,0.422098726985274,8.52892210787497,X1
Other_GABAergic_1,KLF4,-0.0658099276661872,0.991201365467058,-0.0819972020080538,-4.86514656151479,0.935601495220259,5.96291786470796,X1
Other_GABAergic_1,PTPRC,0.219714479995187,0.971421857191288,0.413448287225284,-4.86696029188147,0.68441908165921,6.88301863788798,X1
Other_GABAergic_1,GDF10,0.320618833807063,0.913410323575125,0.759000335095492,-4.87246831625052,0.458192218083388,8.22058770955072,X1
Other_GABAergic_1,EYA4,-0.20243062784814,0.971421857191288,-0.409567185600513,-4.87383632143316,0.687210437419829,7.27723837381058,X1
Other_GABAergic_1,TESPA1,-0.116264286664916,0.987400521006744,-0.223200411615723,-4.88014314705845,0.826025208015314,6.81187292910768,X1
Other_GABAergic_1,KLF2,-0.100503827469843,0.987400521006744,-0.234767285043029,-4.88863542569724,0.817178703989234,6.80128807967767,X1
Other_GABAergic_1,GPER1,-0.186446093005431,0.954117679213376,-0.485846270041827,-4.89165901670115,0.633245847267673,7.37783814492233,X1
Other_GABAergic_1,SDK1,-0.282949411570398,0.913410323575125,-0.809802158709547,-4.89457104307185,0.429184188084939,8.37624778103062,X1
Other_GABAergic_1,OTOGL,-0.0241660272033473,0.993482213873643,-0.0458809253528816,-4.89577539266239,0.963936946275427,6.67454299640242,X1
Other_GABAergic_1,B4GALNT1,-0.174901274613648,0.838184895301196,-1.14773612108361,-4.9031686709802,0.266888570873102,11.4077737062293,X1
Other_GABAergic_1,GNLY,-0.0932693918389171,0.988868262117097,-0.187930193929742,-4.91412201595822,0.853144370144739,7.33791419109144,X1
Other_GABAergic_1,LYVE1,-0.0309132544559683,0.991201365467058,-0.0825747060620006,-4.91455230479328,0.935149024371451,6.90711964150871,X1
Other_GABAergic_1,CRH,0.40855500241359,0.937218959640011,0.583714801712378,-4.92026507473672,0.567036012531975,7.66221608785924,X1
Other_GABAergic_1,MYZAP,-0.122495258182226,0.971576565748007,-0.320630754400465,-4.92077682122347,0.752376972138241,7.24244016410274,X1
Other_GABAergic_1,CDH6,-0.247809841125179,0.860356120946584,-1.0518553673262,-4.92133957812061,0.307510080584955,10.6477368592127,X1
Other_GABAergic_1,GABRA5,0.245252251112817,0.838184895301196,1.1782645243323,-4.92305083715584,0.254835397379709,12.015313913318,X1
Other_GABAergic_1,TLL2,0.167965513484885,0.971421857191288,0.4240527112036,-4.92859185370268,0.676816214379574,7.29391087494749,X1
Other_GABAergic_1,HILPDA,0.210785728046359,0.913410323575125,0.882689672459381,-4.93259233320673,0.389649637421841,9.51464723564029,X1
Other_GABAergic_1,SFRP2,0.147700694814076,0.971576565748007,0.31901655162623,-4.93362508844921,0.753579537936347,7.4127046875862,X1
Other_GABAergic_1,NWD2,-0.233406611992514,0.937218959640011,-0.582052855964145,-4.94294461054903,0.568129670599221,8.0221675293141,X1
Other_GABAergic_1,ERBB3,0.193137714684738,0.937218959640011,0.569298710798886,-4.94590614961191,0.576559072004344,8.14943118444382,X1
Other_GABAergic_1,GPNMB,0.0447747056074057,0.991201365467058,0.110445517389242,-4.94938178795636,0.913342513186471,7.53452970571061,X1
Other_GABAergic_1,HLA-DMB,0.196539856298581,0.940365195998274,0.53635804012758,-4.95317155747887,0.598623081204219,7.77144405250109,X1
Other_GABAergic_1,FGFR3,0.223368057396728,0.860356120946584,1.03999485349449,-4.95754599457553,0.312830752128571,10.8243909060106,X1
Other_GABAergic_1,BMP8B,0.026371038393564,0.993482213873643,0.061445369159574,-4.96195431330357,0.951717297838473,7.37787858588588,X1
Other_GABAergic_1,CD48,0.175694658638334,0.971421857191288,0.336247336183051,-4.96717128509811,0.740777002830228,7.81837967944129,X1
Other_GABAergic_1,COL25A1,0.222097846534993,0.900164608717594,0.931449313286011,-4.97607848541489,0.364591810793439,10.3041694342965,X1
