assay,bjm_annot,ID,logFC_MvF_inARC,FDR_inARC,t_inARC,P.Value_inARC,logFC_MvF_inVMH,FDR_inVMH,t_inVMH,P.Value_inVMH
X1,Other_GABAergic_1,CAPN3,0.180460211374121,0.90817862111752,0.758483508903741,0.472282831163175,,,,
X1,Other_GABAergic_1,CAV1,-1.0222995710263,0.372466295257904,-2.9542934021935,0.0198362099535537,,,,
X1,Other_GABAergic_1,CCK,-1.03702964686357,0.700041062571033,-1.66287746983092,0.136314673519603,-0.14788748933399,0.999779148489517,-0.601015875204802,0.565806262605944
X1,Other_GABAergic_1,CCNA1,-0.0525653649924679,0.982729300150615,-0.175036310149346,0.865612831492834,-0.107185885874348,0.999779148489517,-0.647634405818105,0.535407811163586
X1,Other_GABAergic_1,CCNB2,-0.659892492966209,0.716896943120796,-1.60543952490644,0.14862143283595,,,,
X1,Other_GABAergic_1,CD14,-0.110737910297932,0.960207525857196,-0.371879678438516,0.720103104924392,-0.617580710874786,0.999779148489517,-1.63293108625309,0.141538235939605
X1,Other_GABAergic_1,CD36,-0.210693936582752,0.797024556016179,-1.28700847929682,0.23937421176147,-0.0443687621465271,0.999779148489517,-0.176503539786352,0.864275924334691
X1,Other_GABAergic_1,CD4,0.0470239668245447,0.988178399740076,0.135409976812944,0.895817348520585,-0.0834236250200067,0.999779148489517,-0.255315523671953,0.804914685013589
X1,Other_GABAergic_1,CD48,-0.179237924438301,0.957026533520498,-0.404796942180098,0.697009918143635,-0.16802162009349,0.999779148489517,-0.446706579377025,0.667021105080262
X1,Other_GABAergic_1,CD68,-0.127295543959001,0.956452498126211,-0.442224888634038,0.6705280212959,-0.706449265154482,0.999779148489517,-2.56055644882752,0.0336865982760027
X1,Other_GABAergic_1,CD83,0.155481090765016,0.942347770425583,0.554441642575291,0.595568795261998,-0.0327115597533547,0.999779148489517,-0.285660057921068,0.782426832282327
X1,Other_GABAergic_1,CD86,0.0478329344388558,0.977872519078466,0.242235841962835,0.815574365478317,,,,
X1,Other_GABAergic_1,CDH12,0.472636458819885,0.257331553721019,3.63089220429339,0.00814635751268519,0.131441271244318,0.999779148489517,0.440531830639195,0.671076779856954
X1,Other_GABAergic_1,CDH13,-0.275185100912177,0.830477225672995,-1.12967499423563,0.293029062314956,0.072816298879685,0.999779148489517,0.444584272041738,0.668298501777809
X1,Other_GABAergic_1,CDH4,0.307406447217262,0.854690366941784,1.033118116265,0.333561763982061,0.130970607962271,0.999779148489517,0.96728373967168,0.36212288644149
X1,Other_GABAergic_1,CDH6,-0.218639679945005,0.867366594059994,-0.978132164556579,0.358874754081956,-0.27309036427134,0.999779148489517,-0.925857386453724,0.381584045558017
X1,Other_GABAergic_1,CELF2,-0.075074178652266,0.968086186404665,-0.332230449814223,0.74869050581757,0.0476486412727878,0.999779148489517,0.213832919124609,0.83602954024783
X1,Other_GABAergic_1,CEMIP,0.00683633258312662,0.99835839078863,0.0254218670806766,0.980382920050453,-0.0981381154575221,0.999779148489517,-0.480019050126237,0.644966735928723
X1,Other_GABAergic_1,CEMIP2,-0.263479116652779,0.88946326527317,-0.891669332944069,0.399999460762595,-0.124055351135533,0.999779148489517,-0.391925163645442,0.705323905719019
X1,Other_GABAergic_1,CENPF,-0.324224033125675,0.808416938990205,-1.2148548526562,0.264130483201109,,,,
X1,Other_GABAergic_1,CHGB,0.124317474833452,0.967716621176962,0.337328796269573,0.74479555376804,0.0775153410041176,0.999779148489517,0.377077732627522,0.715772469317378
X1,Other_GABAergic_1,CHODL,0.515826584889225,0.542478459606007,2.27180877877566,0.0558586686674297,0.404952007589572,0.999779148489517,0.976184154083704,0.357203583502713
X1,Other_GABAergic_1,CLDN11,-0.1839524713148,0.950289895105547,-0.475718571308783,0.647684602392786,0.0290692119385691,0.999779148489517,0.113253409721202,0.912622341444834
X1,Other_GABAergic_1,CNDP1,0.400947945303451,0.758307789718845,1.4284317795163,0.193551665707605,0.358706923792314,0.999779148489517,1.23429902507304,0.252754979947919
X1,Other_GABAergic_1,CNTN2,0.41607314187141,0.666605626479558,1.8341553870026,0.106689734821995,0.184371380630939,0.999779148489517,0.797136300447373,0.448117828244977
X1,Other_GABAergic_1,CNTNAP3B,-0.154560809710833,0.968086186404665,-0.32978681788936,0.750282549841725,0.075767823852462,0.999779148489517,0.212668493237346,0.836840562591778
X1,Other_GABAergic_1,COL12A1,0.347541439027235,0.837394126842266,1.10895014070134,0.302373147202731,0.0445079045824628,0.999779148489517,0.242008874297987,0.815355109015714
X1,Other_GABAergic_1,COL25A1,0.170039688858277,0.785201682074561,1.33563218518111,0.224863220765493,0.122064737134172,0.999779148489517,0.73720937672248,0.482030755650976
X1,Other_GABAergic_1,CORO1A,0.268796806258444,0.810774543943392,1.19570153591143,0.268163847510378,0.179311315901477,0.999779148489517,1.57922965288007,0.154824716370458
X1,Other_GABAergic_1,CRH,0.0354902063972534,0.992235738392548,0.0806915660901974,0.937883638572514,,,,
X1,Other_GABAergic_1,CRHBP,0.0489520343074692,0.986178222180274,0.153402956628966,0.882391195234572,0.999844815390708,0.999779148489517,1.61115162896622,0.145629665569837
X1,Other_GABAergic_1,CRHR2,0.108365826576094,0.944536084586919,0.536774359947096,0.608318506997067,0.188395456622565,0.999779148489517,0.919482321028098,0.384643625448468
X1,Other_GABAergic_1,CRYM,-1.06948022596587,0.523286559749187,-2.37298046037469,0.0471950120664147,0.154437034255918,0.999779148489517,0.405288336610574,0.695947314172812
X1,Other_GABAergic_1,CSPG4,-0.045857331379966,0.977872519078466,-0.241851980978529,0.815572013831506,0.0373203678782759,0.999779148489517,0.181677529434197,0.860532739033067
X1,Other_GABAergic_1,CTNNA3,0.306209910771911,0.943306585780682,0.543575904257497,0.601912034125513,-0.422484981738558,0.999779148489517,-1.34455854039537,0.216664099717343
X1,Other_GABAergic_1,CTSH,-0.476579199091275,0.73328653583101,-1.52499037160696,0.167085898396141,-0.228951356106308,0.999779148489517,-1.22164186759562,0.256942769651081
X1,Other_GABAergic_1,CTSS,-0.256073145990095,0.887027108524538,-0.901263439601779,0.395469299497172,-0.188103649247552,0.999779148489517,-0.866072259893883,0.412034860284923
X1,Other_GABAergic_1,CUX2,-0.231784323976461,0.905268730051292,-0.783657568951116,0.456792398698035,0.109157139423275,0.999779148489517,0.333362683296519,0.747280128081088
X1,Other_GABAergic_1,CX3CR1,-0.712127156635801,0.911884744654323,-0.727404226968337,0.488215516971694,-0.679540663797896,0.999779148489517,-0.697673215565058,0.504920529265189
X1,Other_GABAergic_1,CXCL14,-0.492138502221393,0.825997044293098,-1.15971807852358,0.282868237592212,-0.452285043249775,0.999779148489517,-1.37855681327589,0.205240781369787
X1,Other_GABAergic_1,CXCR4,0.559433710800085,0.862424005849939,1.01342684756994,0.341879006815371,,,,
X1,Other_GABAergic_1,CYP26A1,-0.663755072398352,0.841138670422873,-1.08354651885193,0.311075686357544,-1.15195942830958,0.999779148489517,-2.98663043667116,0.0183065161903361
X1,Other_GABAergic_1,CYP26B1,-0.208751853992839,0.929000616217978,-0.653491546010283,0.533605338083183,-0.475911103868835,0.999779148489517,-2.02509443578134,0.0778447262957215
X1,Other_GABAergic_1,DCC,0.605697421131285,0.933505285082392,0.595688355585288,0.568230569129971,0.277559486175166,0.999779148489517,2.47567941998849,0.0399807455273059
X1,Other_GABAergic_1,DCN,-0.75353354224623,0.767933263408982,-1.38440925119407,0.204866615036394,-0.0130147809750722,0.999779148489517,-0.0463610032535004,0.964210050442878
X1,Other_GABAergic_1,DDN,-0.32523368941731,0.867366594059994,-0.980058514900375,0.358421056713692,0.258130810709254,0.999779148489517,2.8572953714083,0.0229920396783093
X1,Other_GABAergic_1,DDR2,-0.193206874788224,0.935060475957103,-0.581718465480647,0.578092932316404,0.0948601486127652,0.999779148489517,0.254471083184203,0.805472480013897
X1,Other_GABAergic_1,DLG4,0.00127917423336597,0.999498133509527,0.00525007319186567,0.995944218388468,0.0425385240385854,0.999779148489517,0.300146712369464,0.771660953350124
X1,Other_GABAergic_1,DNER,-0.0181668311953489,0.989210467913716,-0.0941851362420091,0.927395007511523,0.137824866453662,0.999779148489517,1.67220551920849,0.134619322238105
X1,Other_GABAergic_1,DOC2A,0.103162224227233,0.948330562969828,0.485506018444281,0.641051201190828,0.208586193384534,0.999779148489517,1.98977244173532,0.0829739790456188
X1,Other_GABAergic_1,DYDC2,-0.393499451889972,0.699788991424077,-1.6707189992644,0.136025526272643,0.0522916849592502,0.999779148489517,0.384401561021572,0.711499155779816
X1,Other_GABAergic_1,ECEL1,0.445403981936888,0.739807214654972,1.49030961860111,0.176335485436161,0.0615670713629624,0.999779148489517,0.18622274096015,0.856859207043636
X1,Other_GABAergic_1,EFHD1,-0.043265150906441,0.988661480912078,-0.114512781661285,0.911775484164014,-0.0274774187000289,0.999779148489517,-0.140462236760997,0.891773577896736
X1,Other_GABAergic_1,EGFR,-0.141980101259994,0.862424005849939,-1.01698076968734,0.342716877709782,-0.0237643524066158,0.999779148489517,-0.106025495737706,0.918149251065541
X1,Other_GABAergic_1,ELK1,-0.0201933482130425,0.988661480912078,-0.112539826744633,0.913376465331383,0.171832577418752,0.999779148489517,1.19313164367944,0.267011087768012
X1,Other_GABAergic_1,ELOVL2,-0.394865776463917,0.854170258629835,-1.03771380916943,0.331181842011108,-0.0800790198164894,0.999779148489517,-0.579477250511575,0.578892771885453
X1,Other_GABAergic_1,ENOX2,0.188513161567206,0.946557977480221,0.494106903807564,0.635048094950122,-0.0735801770487226,0.999779148489517,-0.316355881892887,0.759851829569721
X1,Other_GABAergic_1,ERBB3,0.0898506570563101,0.957026533520498,0.406847829737162,0.695578023930228,-0.346858140283992,0.999779148489517,-1.16957654000128,0.276686107957486
X1,Other_GABAergic_1,ERMN,0.279262233056728,0.930031157552873,0.643454067320349,0.538617120756438,0.431604424881971,0.999779148489517,0.784696591091069,0.454986407825442
X1,Other_GABAergic_1,ESR1,0.545262839970714,0.683914884729719,1.76000921564658,0.118200350925971,-0.0722334416266556,0.999779148489517,-0.154424961653446,0.881100666368899
X1,Other_GABAergic_1,EYA4,-0.775826211843261,0.854170258629835,-1.03738172902438,0.330685750570748,,,,
X1,Other_GABAergic_1,FABP6,0.355719547307539,0.37788492876428,2.93366618100705,0.0212221109386805,0.0365838028490822,0.999779148489517,0.250491558965785,0.808708815659626
X1,Other_GABAergic_1,FBLN1,-0.298198691809986,0.90028661282163,-0.836449976174045,0.428396400826435,-0.321849303200327,0.999779148489517,-1.05993190164374,0.320360349571079
X1,Other_GABAergic_1,FCER1G,-0.0272355486018323,0.992235738392548,-0.0810074364815463,0.937608445215264,-0.997576633311785,0.999779148489517,-2.88734831392655,0.0233231036287721
X1,Other_GABAergic_1,FCGR3A,-0.0982092475128154,0.982729300150615,-0.181699081451123,0.860453959931563,,,,
X1,Other_GABAergic_1,FEZF1,-0.0506812959337339,0.977872519078466,-0.231966244557754,0.823020513953058,0.0206490341253334,0.999779148489517,0.0700410128216267,0.945866716525055
X1,Other_GABAergic_1,FGFR2,-0.246591175606259,0.845361710357661,-1.07154908995719,0.317097756152297,-0.162410667962727,0.999779148489517,-0.67534118482125,0.518409179040545
X1,Other_GABAergic_1,FGFR3,0.170862986069804,0.856386689997401,1.03002920552654,0.336219160046574,-0.000194686861392122,0.999779148489517,-0.0013539969495667,0.998954460188593
X1,Other_GABAergic_1,FILIP1,-0.432611010960511,0.724833864067206,-1.5714476682095,0.158453380629533,-0.160890802039767,0.999779148489517,-0.532872416240305,0.608482491038579
X1,Other_GABAergic_1,FLT1,-0.490353380791951,0.73328653583101,-1.52156539924631,0.1685410438497,-0.341779446297234,0.999779148489517,-1.44484540954197,0.187478528323481
X1,Other_GABAergic_1,FOS,0.200858272023472,0.988042346947065,0.139356224973662,0.892717173858262,-0.35742217389891,0.999779148489517,-0.266653720186978,0.796435180535545
X1,Other_GABAergic_1,FRMPD2,-0.111110092166534,0.958710464535634,-0.386353298103585,0.709873170463645,0.20898989554257,0.999779148489517,1.06485585748744,0.318175204102842
X1,Other_GABAergic_1,FSTL4,-0.178548469275992,0.906099845192026,-0.771588018707934,0.463731891092506,-0.200749993569249,0.999779148489517,-1.38429187161704,0.204235631402259
X1,Other_GABAergic_1,GABRA5,0.224502580320143,0.911856796406007,0.730134145434822,0.48710451887787,0.235416117085706,0.999779148489517,1.36892812707382,0.207988788424758
X1,Other_GABAergic_1,GABRE,-0.138291506362901,0.957026533520498,-0.400343156788528,0.699755338183334,0.376702224910981,0.999779148489517,1.70342936264763,0.127107802754857
X1,Other_GABAergic_1,GABRQ,0.51866160762244,0.698215877242924,1.67479843007629,0.134888221867561,0.536601487880946,0.999779148489517,1.83309141221066,0.10416318828146
X1,Other_GABAergic_1,GAD1,0.423630501359492,0.724833864067206,1.55702515626193,0.159531805247202,0.210752037641592,0.999779148489517,2.0918949182357,0.0714413594491439
X1,Other_GABAergic_1,GAD2,0.437093948824977,0.933505285082392,0.594065080216165,0.569293272898051,0.194759545552725,0.999779148489517,0.551355463688687,0.596259782007789
X1,Other_GABAergic_1,GAL,0.429893505892669,0.80721162989288,1.22344678621992,0.258294153714634,0.147911790593782,0.999779148489517,0.295081073192478,0.775563568166299
X1,Other_GABAergic_1,GDF10,0.216157635700096,0.849245781664482,1.05484360967805,0.326990122082282,0.132765528409906,0.999779148489517,0.831680617072097,0.431973461094662
X1,Other_GABAergic_1,GFOD1,0.150669350080151,0.898557450200317,0.847238142818807,0.422833134851064,0.0793428578254567,0.999779148489517,0.705294163575046,0.500791570089761
X1,Other_GABAergic_1,GHRH,1.30069306014338,0.721239005585915,1.59322399195516,0.151299733406972,,,,
X1,Other_GABAergic_1,GJA1,-0.166541471193937,0.899136386093012,-0.845117846573869,0.424291564220643,-0.122239551996846,0.999779148489517,-0.556044615871504,0.593289416198021
X1,Other_GABAergic_1,GLRA2,0.651477572252965,0.382419414270986,2.90625020614923,0.02186263723841,-0.0128599798329357,0.999779148489517,-0.0745733202135923,0.942392293808563
X1,Other_GABAergic_1,GLRA3,0.235419976110545,0.905268730051292,0.800582205151732,0.447387068958288,0.0911932507325885,0.999779148489517,0.516784229383173,0.619199337924063
X1,Other_GABAergic_1,GNLY,-0.568445550107338,0.845617609215299,-1.05527724928868,0.323721151771474,,,,
X1,Other_GABAergic_1,GPER1,-0.419170451137205,0.716896943120796,-1.61476174988503,0.14722063928488,,,,
X1,Other_GABAergic_1,GPNMB,-0.0343365917015302,0.988661480912078,-0.105325439713939,0.918821562278864,0.455403129517607,0.999779148489517,1.37173437058452,0.20688754102877
X1,Other_GABAergic_1,GPR34,-0.53774350908313,0.905268730051292,-0.773214177219435,0.462205686370337,,,,
X1,Other_GABAergic_1,GSX1,-0.178461019823138,0.946343569594173,-0.495708733023881,0.634148952586523,,,,
X1,Other_GABAergic_1,HCRT,-0.0397352530049211,0.988661480912078,-0.126177879866942,0.903030560161681,0.785015241773031,0.999779148489517,2.27314441482177,0.0528431206056664
X1,Other_GABAergic_1,HES1,-0.33113529015291,0.944536084586919,-0.517806872391966,0.619405966297987,-0.0618825988024728,0.999779148489517,-0.145405865697509,0.888003069841284
X1,Other_GABAergic_1,HHATL,-0.129188768517988,0.97256846441016,-0.289939997010389,0.779609207377657,-0.131974383300542,0.999779148489517,-0.415791858979306,0.688408628939477
X1,Other_GABAergic_1,HILPDA,0.255628179694031,0.862974528256653,0.999703284535493,0.348644318563224,0.322319307536874,0.999779148489517,1.47991323211699,0.178003822828272
X1,Other_GABAergic_1,HLA-DMB,-0.00494362297699789,0.999196046058217,-0.0133672370397996,0.989674614326378,-0.289126851617494,0.999779148489517,-0.912612374521439,0.388229280494485
X1,Other_GABAergic_1,HRH1,-0.639290581571955,0.803552370207559,-1.23308962804496,0.253889858492874,0.34498102934955,0.999779148489517,1.64368779660251,0.138971260743354
X1,Other_GABAergic_1,HRH3,0.185393394415359,0.867366594059994,0.959145510686873,0.367415556848771,0.151927418074799,0.999779148489517,0.998787328596023,0.346908646303648
X1,Other_GABAergic_1,HS3ST2,-0.406225305800177,0.862974528256653,-0.999309040260336,0.34849547998912,0.177635050852416,0.999779148489517,0.439323914331817,0.672024497335742
X1,Other_GABAergic_1,HS3ST4,0.247544779877105,0.918601246767688,0.714391901452373,0.496335506449226,-0.0360511390414058,0.999779148489517,-0.0933401722468047,0.927909706268457
X1,Other_GABAergic_1,HS6ST2,0.178827204919595,0.893544978880173,0.875565887272191,0.409013759070963,-0.000111638523373119,0.999956973671956,-0.000275998478713132,0.999786466341249
X1,Other_GABAergic_1,HTR2A,0.377705207941067,0.766988296349304,1.39265457990629,0.204488058565016,0.0307634832827374,0.999779148489517,0.165413587737056,0.872706885995934
X1,Other_GABAergic_1,HTR2C,0.244476525298292,0.784764291306031,1.32885160234036,0.223692912350986,0.299870055951269,0.999779148489517,1.144032596147,0.28537055978786
X1,Other_GABAergic_1,IDH1,-0.00973464673288127,0.997107356054033,-0.03571472660711,0.972446827874626,-0.192182976266863,0.999779148489517,-1.15779740890489,0.280635676594304
X1,Other_GABAergic_1,IDH2,-0.0494369225919762,0.931932803683035,-0.616586990233318,0.556629886722953,0.0444656209032959,0.999779148489517,0.419429148449752,0.686150892915221
X1,Other_GABAergic_1,IFITM3,0.088230071900933,0.988661480912078,0.103895946328637,0.919904279644041,-0.16411150301543,0.999779148489517,-0.228379814985284,0.825076507059714
X1,Other_GABAergic_1,IGFBP3,0.454897861407276,0.850667496763875,1.04363971184783,0.328345030490393,-0.173837411055686,0.999779148489517,-0.929886063186166,0.380544925021665
X1,Other_GABAergic_1,IGFBP4,0.452203156655279,0.835510910772476,1.11919270967501,0.298430085755141,0.163266153738499,0.999779148489517,0.834714477719637,0.429153231268076
X1,Other_GABAergic_1,IGFBP5,0.435923565934792,0.944536084586919,0.504862155092486,0.627611890773466,0.292437691300445,0.999779148489517,1.10299865744285,0.302025219612546
X1,Other_GABAergic_1,ITGA8,0.550024510589598,0.761245573625302,1.41176935288593,0.197257207938161,0.366167656363663,0.999779148489517,1.21618171088347,0.259168710570148
X1,Other_GABAergic_1,ITGAM,-0.106750176170895,0.950289895105547,-0.470163219941415,0.651342328468928,-0.558328829015097,0.999779148489517,-1.52432905682919,0.166249798662368
X1,Other_GABAergic_1,ITGAX,-0.0470362712441818,0.982729300150615,-0.173422715106316,0.866898831439329,-0.24161557262206,0.999779148489517,-1.13373794547175,0.292514412048075
X1,Other_GABAergic_1,ITGB2,0.0828245676230799,0.98243271261999,0.187689107730314,0.855917781033701,,,,
X1,Other_GABAergic_1,KCNH5,-0.0221405468060565,0.988661480912078,-0.103988557113408,0.91991732201568,0.0454686847287469,0.999779148489517,0.402536551039116,0.698342474712019
X1,Other_GABAergic_1,KIT,-0.117266416566406,0.944536084586919,-0.519094566132015,0.61872698646332,0.383308469078272,0.999779148489517,0.970889016986147,0.35962835007604
X1,Other_GABAergic_1,KLF2,-0.31768333444839,0.930627899837061,-0.634291061991464,0.544106600630209,,,,
X1,Other_GABAergic_1,KRT18,0.132935888037594,0.906701933685194,0.770097695566139,0.465454183761315,0.210878457049991,0.999779148489517,1.44996446583601,0.184981135558847
X1,Other_GABAergic_1,KRT8,0.275874371989226,0.941011526282552,0.557833312316103,0.592845019278752,0.305872283644073,0.999779148489517,0.681008990257966,0.514842742944574
X1,Other_GABAergic_1,LAMA2,0.29812074951466,0.968086186404665,0.329340333062188,0.750558108482468,,,,
X1,Other_GABAergic_1,LAMP5,-0.103159773708021,0.97425195087909,-0.273049187947201,0.792160037130134,-0.105742996404723,0.999779148489517,-0.34695144077775,0.737568050832467
X1,Other_GABAergic_1,LEPR,-0.49927229250494,0.744228144604841,-1.47724246318108,0.179668738999163,-0.00419982152757705,0.999779148489517,-0.0145519246204579,0.988742619536206
X1,Other_GABAergic_1,LHX6,-0.501506696621574,0.710917409789856,-1.64279790339777,0.142300698348703,0.406692787354017,0.999779148489517,1.06237963883216,0.318830179571821
X1,Other_GABAergic_1,LINC02763,-0.159199501247975,0.957026533520498,-0.427322335744713,0.680875444429415,-0.208469765095754,0.999779148489517,-0.672904282696923,0.519932284960807
X1,Other_GABAergic_1,LOX,0.195516703161999,0.923895538885174,0.695570178159207,0.509579267408676,-0.403143147863248,0.999779148489517,-1.54566089221687,0.162139367119748
X1,Other_GABAergic_1,LRRK2,0.130331866600058,0.899136386093012,0.847609756126373,0.423830562396945,0.123341990406298,0.999779148489517,1.1547075445082,0.284435980777728
X1,Other_GABAergic_1,LYPD6,-0.0956336720940519,0.940132569561838,-0.561893442083461,0.591091595246602,0.302739707160548,0.999779148489517,1.46134069809148,0.182016075317794
X1,Other_GABAergic_1,LYPD6B,-0.062612895128834,0.986178222180274,-0.155876519872271,0.880091846298782,0.308606486416714,0.999779148489517,1.1003081727795,0.302801731710638
X1,Other_GABAergic_1,LYVE1,-0.427084895370847,0.862424005849939,-1.01267173465803,0.341626969087762,0.234658675331834,0.999779148489517,0.779903923015492,0.460274417043637
X1,Other_GABAergic_1,MAG,0.814747960772945,0.582619264433504,2.06714414925653,0.0733917754372955,0.6373527610342,0.999779148489517,1.56623651503928,0.15561016969689
X1,Other_GABAergic_1,MAL,-0.251204115729052,0.900063744923289,-0.844037543994937,0.425049671274541,-0.137585947651639,0.999779148489517,-0.420198604829456,0.685324343970777
X1,Other_GABAergic_1,MAN1A1,0.181763385360575,0.893544978880173,0.869324119265089,0.412508254523775,0.192144089230547,0.999779148489517,1.40543767381656,0.199641554651854
X1,Other_GABAergic_1,MC3R,0.270893419141006,0.904220935813126,0.814913476102714,0.439898959070854,-0.216807791993666,0.999779148489517,-0.779255034788516,0.460615278580311
