DEcluster_domain1,DEcluster_domain2,spearman
VMH_1_xencellarc,ARC_5_xencellarc,0.345773440873771
ARC_1_xencellarc,ARC_5_xencellarc,0.675415011493451
VMH_2_xencellarc,ARC_5_xencellarc,0.231849868971973
ARC_2_xencellarc,ARC_5_xencellarc,0.559539564563155
ARC_3_xencellarc,ARC_5_xencellarc,0.595175251465543
ARC_4_xencellarc,ARC_5_xencellarc,0.335533092969354
VMH_1_xencellvmh,VMH_1_xencellarc,0.467236311857915
ARC_1_xencellvmh,VMH_1_xencellarc,0.324928912388611
VMH_2_xencellvmh,VMH_1_xencellarc,0.311888022150766
ARC_2_xencellvmh,VMH_1_xencellarc,0.138525966941431
VMH_3_xencellvmh,VMH_1_xencellarc,0.305729903178887
VMH_1_xencellvmh,ARC_1_xencellarc,0.298434317861466
ARC_1_xencellvmh,ARC_1_xencellarc,0.479993238291015
VMH_2_xencellvmh,ARC_1_xencellarc,0.250362588843286
ARC_2_xencellvmh,ARC_1_xencellarc,0.197652650515889
VMH_3_xencellvmh,ARC_1_xencellarc,0.382050130422015
VMH_1_xencellvmh,VMH_2_xencellarc,0.157773374166817
ARC_1_xencellvmh,VMH_2_xencellarc,-0.00139403310752143
VMH_2_xencellvmh,VMH_2_xencellarc,0.491392393817725
ARC_2_xencellvmh,VMH_2_xencellarc,0.323446643141109
VMH_3_xencellvmh,VMH_2_xencellarc,0.223393468934699
VMH_1_xencellvmh,ARC_2_xencellarc,0.315123277800125
ARC_1_xencellvmh,ARC_2_xencellarc,0.349759614649157
VMH_2_xencellvmh,ARC_2_xencellarc,0.358254343904467
ARC_2_xencellvmh,ARC_2_xencellarc,0.276603655130087
VMH_3_xencellvmh,ARC_2_xencellarc,0.377344606183505
VMH_1_xencellvmh,ARC_3_xencellarc,0.370051491259344
ARC_1_xencellvmh,ARC_3_xencellarc,0.441146711880021
VMH_2_xencellvmh,ARC_3_xencellarc,0.301831417266229
ARC_2_xencellvmh,ARC_3_xencellarc,0.181331963992517
VMH_3_xencellvmh,ARC_3_xencellarc,0.374864435983438
VMH_1_xencellvmh,ARC_4_xencellarc,0.185146836072615
ARC_1_xencellvmh,ARC_4_xencellarc,0.272386325693418
VMH_2_xencellvmh,ARC_4_xencellarc,0.160488376391861
ARC_2_xencellvmh,ARC_4_xencellarc,0.114174098488809
VMH_3_xencellvmh,ARC_4_xencellarc,0.134140455504278
VMH_1_xencellvmh,ARC_5_xencellarc,0.244879716673305
ARC_1_xencellvmh,ARC_5_xencellarc,0.361668200020922
VMH_2_xencellvmh,ARC_5_xencellarc,0.206835114494525
ARC_2_xencellvmh,ARC_5_xencellarc,0.110843541538701
VMH_3_xencellvmh,ARC_5_xencellarc,0.37215446554781
VMH_1_xenhiconfarc,VMH_1_xencellarc,0.795817900677436
ARC_1_xenhiconfarc,VMH_1_xencellarc,0.336704391498912
ARC_2_xenhiconfarc,VMH_1_xencellarc,0.265295722627675
ARC_3_xenhiconfarc,VMH_1_xencellarc,0.398432900000357
ARC_4_xenhiconfarc,VMH_1_xencellarc,0.226059773559774
ARC_5_xenhiconfarc,VMH_1_xencellarc,0.356598228846131
VMH_1_xenhiconfarc,ARC_1_xencellarc,0.19820296478729
ARC_1_xenhiconfarc,ARC_1_xencellarc,0.9947322913699
ARC_2_xenhiconfarc,ARC_1_xencellarc,0.733130646582252
ARC_3_xenhiconfarc,ARC_1_xencellarc,0.791459843248368
ARC_4_xenhiconfarc,ARC_1_xencellarc,0.517836052836053
ARC_5_xenhiconfarc,ARC_1_xencellarc,0.668357842700811
VMH_1_xenhiconfarc,ARC_2_xencellarc,0.162575149105003
ARC_1_xenhiconfarc,ARC_2_xencellarc,0.740983798268979
ARC_2_xenhiconfarc,ARC_2_xencellarc,0.994451280739617
ARC_3_xenhiconfarc,ARC_2_xencellarc,0.636397293661301
ARC_4_xenhiconfarc,ARC_2_xencellarc,0.392028804528805
ARC_5_xenhiconfarc,ARC_2_xencellarc,0.549522689139347
VMH_1_xenhiconfarc,ARC_3_xencellarc,0.285713106199478
ARC_1_xenhiconfarc,ARC_3_xencellarc,0.797326453795974
ARC_2_xenhiconfarc,ARC_3_xencellarc,0.648138027236652
ARC_3_xenhiconfarc,ARC_3_xencellarc,0.990445679933103
ARC_4_xenhiconfarc,ARC_3_xencellarc,0.496883346873411
ARC_5_xenhiconfarc,ARC_3_xencellarc,0.592842600846482
VMH_1_xenhiconfarc,ARC_4_xencellarc,0.181222699361585
ARC_1_xenhiconfarc,ARC_4_xencellarc,0.541478508420505
ARC_2_xenhiconfarc,ARC_4_xencellarc,0.415204962155599
ARC_3_xenhiconfarc,ARC_4_xencellarc,0.51017761537208
ARC_4_xenhiconfarc,ARC_4_xencellarc,0.98719918969919
ARC_5_xenhiconfarc,ARC_4_xencellarc,0.333152364032207
VMH_1_xenhiconfarc,ARC_5_xencellarc,0.196272742147036
ARC_1_xenhiconfarc,ARC_5_xencellarc,0.685235005538851
ARC_2_xenhiconfarc,ARC_5_xencellarc,0.544159261414995
ARC_3_xenhiconfarc,ARC_5_xencellarc,0.585023063973897
ARC_4_xenhiconfarc,ARC_5_xencellarc,0.315171356867917
ARC_5_xenhiconfarc,ARC_5_xencellarc,0.979251524643302
VMH_1_xenhiconfarc,VMH_2_xencellarc,0.170970432326491
ARC_1_xenhiconfarc,VMH_2_xencellarc,0.197228674190069
ARC_2_xenhiconfarc,VMH_2_xencellarc,0.200222976764279
ARC_3_xenhiconfarc,VMH_2_xencellarc,0.192256566903733
ARC_4_xenhiconfarc,VMH_2_xencellarc,0.136589521589522
ARC_5_xenhiconfarc,VMH_2_xencellarc,0.220313757432223
VMH_1_xenhiconfvmh,VMH_1_xencellarc,0.464360321710301
ARC_1_xenhiconfvmh,VMH_1_xencellarc,0.326211212353549
VMH_2_xenhiconfvmh,VMH_1_xencellarc,0.303205636206882
ARC_2_xenhiconfvmh,VMH_1_xencellarc,0.149438017714296
VMH_3_xenhiconfvmh,VMH_1_xencellarc,0.29761927635351
VMH_1_xenhiconfvmh,ARC_1_xencellarc,0.297069762375313
ARC_1_xenhiconfvmh,ARC_1_xencellarc,0.430165365736891
VMH_2_xenhiconfvmh,ARC_1_xencellarc,0.254739233644307
ARC_2_xenhiconfvmh,ARC_1_xencellarc,0.170557220414097
VMH_3_xenhiconfvmh,ARC_1_xencellarc,0.377353457232191
VMH_1_xenhiconfvmh,VMH_2_xencellarc,0.153362294462149
ARC_1_xenhiconfvmh,VMH_2_xencellarc,-0.0121023025226847
VMH_2_xenhiconfvmh,VMH_2_xencellarc,0.48750601826567
ARC_2_xenhiconfvmh,VMH_2_xencellarc,0.151359387433068
VMH_3_xenhiconfvmh,VMH_2_xencellarc,0.223190317766365
VMH_1_xenhiconfvmh,ARC_2_xencellarc,0.315094252270465
ARC_1_xenhiconfvmh,ARC_2_xencellarc,0.310971448082333
VMH_2_xenhiconfvmh,ARC_2_xencellarc,0.360496788392181
ARC_2_xenhiconfvmh,ARC_2_xencellarc,0.202301751970996
VMH_3_xenhiconfvmh,ARC_2_xencellarc,0.374187685979693
VMH_1_xenhiconfvmh,ARC_3_xencellarc,0.367835991828481
ARC_1_xenhiconfvmh,ARC_3_xencellarc,0.364911896969175
VMH_2_xenhiconfvmh,ARC_3_xencellarc,0.301823234773257
ARC_2_xenhiconfvmh,ARC_3_xencellarc,0.151199416533342
VMH_3_xenhiconfvmh,ARC_3_xencellarc,0.376478674424011
VMH_1_xenhiconfvmh,ARC_4_xencellarc,0.185414179995226
ARC_1_xenhiconfvmh,ARC_4_xencellarc,0.190416233030153
VMH_2_xenhiconfvmh,ARC_4_xencellarc,0.160959411458839
ARC_2_xenhiconfvmh,ARC_4_xencellarc,0.106062436273235
VMH_3_xenhiconfvmh,ARC_4_xencellarc,0.128836067726946
VMH_1_xenhiconfvmh,ARC_5_xencellarc,0.245475635475636
ARC_1_xenhiconfvmh,ARC_5_xencellarc,0.36603785730954
VMH_2_xenhiconfvmh,ARC_5_xencellarc,0.214412764579024
ARC_2_xenhiconfvmh,ARC_5_xencellarc,0.128196649880013
VMH_3_xenhiconfvmh,ARC_5_xencellarc,0.364543574530405
VMH_1_xennucarc,VMH_1_xencellarc,0.573900438613205
ARC_1_xennucarc,VMH_1_xencellarc,0.255769463241743
ARC_2_xennucarc,VMH_1_xencellarc,0.127820090938055
ARC_3_xennucarc,VMH_1_xencellarc,0.25497422084488
ARC_4_xennucarc,VMH_1_xencellarc,0.156135465961597
ARC_5_xennucarc,VMH_1_xencellarc,0.079515259305779
VMH_1_xennucarc,ARC_1_xencellarc,0.190389236409117
ARC_1_xennucarc,ARC_1_xencellarc,0.866109049195338
ARC_2_xennucarc,ARC_1_xencellarc,0.547684044328919
ARC_3_xennucarc,ARC_1_xencellarc,0.610629932808547
ARC_4_xennucarc,ARC_1_xencellarc,0.328785931880947
ARC_5_xennucarc,ARC_1_xencellarc,0.354398135415448
VMH_1_xennucarc,ARC_2_xencellarc,0.114044794978977
ARC_1_xennucarc,ARC_2_xencellarc,0.573055862056549
ARC_2_xennucarc,ARC_2_xencellarc,0.858608259960049
ARC_3_xennucarc,ARC_2_xencellarc,0.473842526288181
ARC_4_xennucarc,ARC_2_xencellarc,0.217143375248851
ARC_5_xennucarc,ARC_2_xencellarc,0.282764575571663
VMH_1_xennucarc,ARC_3_xencellarc,0.232297408098629
ARC_1_xennucarc,ARC_3_xencellarc,0.661164063457172
ARC_2_xennucarc,ARC_3_xencellarc,0.475464289580144
ARC_3_xennucarc,ARC_3_xencellarc,0.791094371723683
ARC_4_xennucarc,ARC_3_xencellarc,0.315481638237217
ARC_5_xennucarc,ARC_3_xencellarc,0.263000586627833
VMH_1_xennucarc,ARC_4_xencellarc,0.123727667899753
ARC_1_xennucarc,ARC_4_xencellarc,0.411187182721729
ARC_2_xennucarc,ARC_4_xencellarc,0.267924829429837
ARC_3_xennucarc,ARC_4_xencellarc,0.30550541983442
ARC_4_xennucarc,ARC_4_xencellarc,0.829659469728729
ARC_5_xennucarc,ARC_4_xencellarc,0.143499427339125
VMH_1_xennucarc,ARC_5_xencellarc,0.0919322280766679
ARC_1_xennucarc,ARC_5_xencellarc,0.526473526473526
ARC_2_xennucarc,ARC_5_xencellarc,0.373261103076967
ARC_3_xennucarc,ARC_5_xencellarc,0.392055986307526
ARC_4_xennucarc,ARC_5_xencellarc,0.124384646657578
ARC_5_xennucarc,ARC_5_xencellarc,0.624055803873468
VMH_1_xennucarc,VMH_2_xencellarc,0.125347329221997
ARC_1_xennucarc,VMH_2_xencellarc,0.156865665115729
ARC_2_xennucarc,VMH_2_xencellarc,0.197129970791503
ARC_3_xennucarc,VMH_2_xencellarc,0.177146278587427
ARC_4_xennucarc,VMH_2_xencellarc,0.129490611742974
ARC_5_xennucarc,VMH_2_xencellarc,0.0611272949421249
VMH_1_xennucvmh,VMH_1_xencellarc,0.377047633514755
ARC_1_xennucvmh,VMH_1_xencellarc,0.289790125749148
VMH_2_xennucvmh,VMH_1_xencellarc,0.162805253947217
VMH_3_xennucvmh,VMH_1_xencellarc,0.133131127900742
VMH_1_xennucvmh,ARC_1_xencellarc,0.154239553521781
ARC_1_xennucvmh,ARC_1_xencellarc,0.399987857443387
VMH_2_xennucvmh,ARC_1_xencellarc,0.110204586217363
VMH_3_xennucvmh,ARC_1_xencellarc,0.225595348900221
VMH_1_xennucvmh,VMH_2_xencellarc,0.0727748552697666
ARC_1_xennucvmh,VMH_2_xencellarc,0.115666063595832
VMH_2_xennucvmh,VMH_2_xencellarc,0.488435065140419
VMH_3_xennucvmh,VMH_2_xencellarc,0.25686020082035
VMH_1_xennucvmh,ARC_2_xencellarc,0.171195334937716
ARC_1_xennucvmh,ARC_2_xencellarc,0.246865913310212
VMH_2_xennucvmh,ARC_2_xencellarc,0.229751558330667
VMH_3_xennucvmh,ARC_2_xencellarc,0.275140301790364
VMH_1_xennucvmh,ARC_3_xencellarc,0.197157715642869
ARC_1_xennucvmh,ARC_3_xencellarc,0.357276274977838
VMH_2_xennucvmh,ARC_3_xencellarc,0.152586416145443
VMH_3_xennucvmh,ARC_3_xencellarc,0.186413817296383
VMH_1_xennucvmh,ARC_4_xencellarc,0.0933351920802106
ARC_1_xennucvmh,ARC_4_xencellarc,0.172644402091676
VMH_2_xennucvmh,ARC_4_xencellarc,0.0951159779153834
VMH_3_xennucvmh,ARC_4_xencellarc,0.0127503547278721
VMH_1_xennucvmh,ARC_5_xencellarc,0.08750999000999
ARC_1_xennucvmh,ARC_5_xencellarc,0.249143546339482
VMH_2_xennucvmh,ARC_5_xencellarc,0.0837241566820012
VMH_3_xennucvmh,ARC_5_xencellarc,0.252837498963321
ARC_xendomain,VMH_1_xencellarc,0.321951369986403
VMH_xendomain,VMH_1_xencellarc,0.341440941446571
ARC_xendomain,ARC_1_xencellarc,0.848517236188469
VMH_xendomain,ARC_1_xencellarc,0.26204410904613
ARC_xendomain,VMH_2_xencellarc,0.233746603721901
VMH_xendomain,VMH_2_xencellarc,0.422068458272322
ARC_xendomain,ARC_2_xencellarc,0.870931314362709
VMH_xendomain,ARC_2_xencellarc,0.334695588376571
ARC_xendomain,ARC_3_xencellarc,0.745804957293804
VMH_xendomain,ARC_3_xencellarc,0.294313300446943
ARC_xendomain,ARC_4_xencellarc,0.531475021745564
VMH_xendomain,ARC_4_xencellarc,0.111634258875856
ARC_xendomain,ARC_5_xencellarc,0.654647136293288
VMH_xendomain,ARC_5_xencellarc,0.256167973370599
VMH.2_visdom,VMH_1_xencellarc,0.185997553874295
ARC.1_visdom,VMH_1_xencellarc,0.189678118298454
ARC.2_visdom,VMH_1_xencellarc,0.181180124717684
VMH.1_visdom,VMH_1_xencellarc,0.139830968255308
VMH.2_visdom,ARC_1_xencellarc,0.275273090426134
ARC.1_visdom,ARC_1_xencellarc,0.6020324534532
ARC.2_visdom,ARC_1_xencellarc,0.413639403488943
VMH.1_visdom,ARC_1_xencellarc,0.259037710257222
VMH.2_visdom,VMH_2_xencellarc,0.156786104707168
ARC.1_visdom,VMH_2_xencellarc,0.306074388922728
ARC.2_visdom,VMH_2_xencellarc,0.248619948832829
VMH.1_visdom,VMH_2_xencellarc,0.229075489593255
VMH.2_visdom,ARC_2_xencellarc,0.284437878148305
ARC.1_visdom,ARC_2_xencellarc,0.510872158766715
ARC.2_visdom,ARC_2_xencellarc,0.400937554879881
VMH.1_visdom,ARC_2_xencellarc,0.214156609559175
VMH.2_visdom,ARC_3_xencellarc,0.272304327840537
ARC.1_visdom,ARC_3_xencellarc,0.54470992371564
ARC.2_visdom,ARC_3_xencellarc,0.391662133984398
VMH.1_visdom,ARC_3_xencellarc,0.248138222044819
VMH.2_visdom,ARC_4_xencellarc,0.0990110180941901
ARC.1_visdom,ARC_4_xencellarc,0.398739683231296
ARC.2_visdom,ARC_4_xencellarc,0.268829231523128
VMH.1_visdom,ARC_4_xencellarc,0.0644831420184437
VMH.2_visdom,ARC_5_xencellarc,0.31860652671533
ARC.1_visdom,ARC_5_xencellarc,0.536093314422654
ARC.2_visdom,ARC_5_xencellarc,0.402713902918559
VMH.1_visdom,ARC_5_xencellarc,0.27037444263054
ARC_visclps,VMH_1_xencellarc,0.21873980394353
VMH_visclps,VMH_1_xencellarc,0.168036995201958
ARC_visclps,ARC_1_xencellarc,0.610215054424773
VMH_visclps,ARC_1_xencellarc,0.276582011808886
ARC_visclps,VMH_2_xencellarc,0.274478083652708
VMH_visclps,VMH_2_xencellarc,0.299477431592172
ARC_visclps,ARC_2_xencellarc,0.550970786319875
VMH_visclps,ARC_2_xencellarc,0.270877842952768
ARC_visclps,ARC_3_xencellarc,0.54981282326417
VMH_visclps,ARC_3_xencellarc,0.27387703135729
ARC_visclps,ARC_4_xencellarc,0.415936344111681
VMH_visclps,ARC_4_xencellarc,0.0544446669718471
ARC_visclps,ARC_5_xencellarc,0.536015804033916
VMH_visclps,ARC_5_xencellarc,0.310009416568636
VMH_1_xencellarc,VMH_1_xencellvmh,0.467236311857915
ARC_1_xencellarc,VMH_1_xencellvmh,0.298434317861466
VMH_2_xencellarc,VMH_1_xencellvmh,0.157773374166817
ARC_2_xencellarc,VMH_1_xencellvmh,0.315123277800125
ARC_3_xencellarc,VMH_1_xencellvmh,0.370051491259344
ARC_4_xencellarc,VMH_1_xencellvmh,0.185146836072615
ARC_5_xencellarc,VMH_1_xencellvmh,0.244879716673305
VMH_1_xencellarc,ARC_1_xencellvmh,0.324928912388611
ARC_1_xencellarc,ARC_1_xencellvmh,0.479993238291015
VMH_2_xencellarc,ARC_1_xencellvmh,-0.00139403310752143
ARC_2_xencellarc,ARC_1_xencellvmh,0.349759614649157
ARC_3_xencellarc,ARC_1_xencellvmh,0.441146711880021
ARC_4_xencellarc,ARC_1_xencellvmh,0.272386325693418
ARC_5_xencellarc,ARC_1_xencellvmh,0.361668200020922
VMH_1_xencellarc,VMH_2_xencellvmh,0.311888022150766
ARC_1_xencellarc,VMH_2_xencellvmh,0.250362588843286
VMH_2_xencellarc,VMH_2_xencellvmh,0.491392393817725
ARC_2_xencellarc,VMH_2_xencellvmh,0.358254343904467
ARC_3_xencellarc,VMH_2_xencellvmh,0.301831417266229
ARC_4_xencellarc,VMH_2_xencellvmh,0.160488376391861
ARC_5_xencellarc,VMH_2_xencellvmh,0.206835114494525
VMH_1_xencellarc,ARC_2_xencellvmh,0.138525966941431
ARC_1_xencellarc,ARC_2_xencellvmh,0.197652650515889
VMH_2_xencellarc,ARC_2_xencellvmh,0.323446643141109
ARC_2_xencellarc,ARC_2_xencellvmh,0.276603655130087
ARC_3_xencellarc,ARC_2_xencellvmh,0.181331963992517
ARC_4_xencellarc,ARC_2_xencellvmh,0.114174098488809
ARC_5_xencellarc,ARC_2_xencellvmh,0.110843541538701
VMH_1_xencellarc,VMH_3_xencellvmh,0.305729903178887
ARC_1_xencellarc,VMH_3_xencellvmh,0.382050130422015
VMH_2_xencellarc,VMH_3_xencellvmh,0.223393468934699
ARC_2_xencellarc,VMH_3_xencellvmh,0.377344606183505
ARC_3_xencellarc,VMH_3_xencellvmh,0.374864435983438
ARC_4_xencellarc,VMH_3_xencellvmh,0.134140455504278
ARC_5_xencellarc,VMH_3_xencellvmh,0.37215446554781
ARC_1_xencellvmh,VMH_1_xencellvmh,0.422549805909339
VMH_2_xencellvmh,VMH_1_xencellvmh,0.669652512320377
ARC_2_xencellvmh,VMH_1_xencellvmh,0.374648526860519
VMH_3_xencellvmh,VMH_1_xencellvmh,0.332299992843447
VMH_1_xencellvmh,ARC_1_xencellvmh,0.422549805909339
VMH_2_xencellvmh,ARC_1_xencellvmh,0.275014498189886
ARC_2_xencellvmh,ARC_1_xencellvmh,0.282185906571267
VMH_3_xencellvmh,ARC_1_xencellvmh,0.366092723822718
VMH_1_xencellvmh,VMH_2_xencellvmh,0.669652512320377
ARC_1_xencellvmh,VMH_2_xencellvmh,0.275014498189886
ARC_2_xencellvmh,VMH_2_xencellvmh,0.592018962398482
VMH_3_xencellvmh,VMH_2_xencellvmh,0.369964439333404
VMH_1_xencellvmh,ARC_2_xencellvmh,0.374648526860519
ARC_1_xencellvmh,ARC_2_xencellvmh,0.282185906571267
VMH_2_xencellvmh,ARC_2_xencellvmh,0.592018962398482
VMH_3_xencellvmh,ARC_2_xencellvmh,0.212305086550352
VMH_1_xencellvmh,VMH_3_xencellvmh,0.332299992843447
ARC_1_xencellvmh,VMH_3_xencellvmh,0.366092723822718
VMH_2_xencellvmh,VMH_3_xencellvmh,0.369964439333404
ARC_2_xencellvmh,VMH_3_xencellvmh,0.212305086550352
VMH_1_xenhiconfarc,VMH_1_xencellvmh,0.312610340479193
ARC_1_xenhiconfarc,VMH_1_xencellvmh,0.288545206676799
ARC_2_xenhiconfarc,VMH_1_xencellvmh,0.308753698580781
ARC_3_xenhiconfarc,VMH_1_xencellvmh,0.38872496940478
ARC_4_xenhiconfarc,VMH_1_xencellvmh,0.182269522899895
ARC_5_xenhiconfarc,VMH_1_xencellvmh,0.263049453434566
VMH_1_xenhiconfarc,ARC_1_xencellvmh,0.176597474928882
ARC_1_xenhiconfarc,ARC_1_xencellvmh,0.478389605413267
ARC_2_xenhiconfarc,ARC_1_xencellvmh,0.357707720539868
ARC_3_xenhiconfarc,ARC_1_xencellvmh,0.447291996008055
ARC_4_xenhiconfarc,ARC_1_xencellvmh,0.271305361305361
ARC_5_xenhiconfarc,ARC_1_xencellvmh,0.37161719318582
VMH_1_xenhiconfarc,ARC_2_xencellvmh,0.133957758018811
ARC_1_xenhiconfarc,ARC_2_xencellvmh,0.178776391727824
ARC_2_xenhiconfarc,ARC_2_xencellvmh,0.270659892513451
ARC_3_xenhiconfarc,ARC_2_xencellvmh,0.177914232662815
ARC_4_xenhiconfarc,ARC_2_xencellvmh,0.133862248862249
ARC_5_xenhiconfarc,ARC_2_xencellvmh,0.106340746935922
VMH_1_xenhiconfarc,VMH_2_xencellvmh,0.239916786559499
ARC_1_xenhiconfarc,VMH_2_xencellvmh,0.236950141771839
ARC_2_xenhiconfarc,VMH_2_xencellvmh,0.345827606034208
ARC_3_xenhiconfarc,VMH_2_xencellvmh,0.295803396215717
ARC_4_xenhiconfarc,VMH_2_xencellvmh,0.160302416462875
ARC_5_xenhiconfarc,VMH_2_xencellvmh,0.211651371429109
VMH_1_xenhiconfarc,VMH_3_xencellvmh,0.1265503279484
ARC_1_xenhiconfarc,VMH_3_xencellvmh,0.388134406067158
ARC_2_xenhiconfarc,VMH_3_xencellvmh,0.372002464737669
ARC_3_xenhiconfarc,VMH_3_xencellvmh,0.377219448716713
ARC_4_xenhiconfarc,VMH_3_xencellvmh,0.115311077811078
ARC_5_xenhiconfarc,VMH_3_xencellvmh,0.374429533246903
VMH_1_xenhiconfvmh,VMH_1_xencellvmh,0.99811546899796
ARC_1_xenhiconfvmh,VMH_1_xencellvmh,0.346751294965982
VMH_2_xenhiconfvmh,VMH_1_xencellvmh,0.666706394477254
ARC_2_xenhiconfvmh,VMH_1_xencellvmh,0.33311797863374
VMH_3_xenhiconfvmh,VMH_1_xencellvmh,0.328214834794669
VMH_1_xenhiconfvmh,ARC_1_xencellvmh,0.419850204605488
ARC_1_xenhiconfvmh,ARC_1_xencellvmh,0.891936305989716
VMH_2_xenhiconfvmh,ARC_1_xencellvmh,0.282796655399395
ARC_2_xenhiconfvmh,ARC_1_xencellvmh,0.297324376405386
VMH_3_xenhiconfvmh,ARC_1_xencellvmh,0.366048666942838
VMH_1_xenhiconfvmh,VMH_2_xencellvmh,0.673834931853898
ARC_1_xenhiconfvmh,VMH_2_xencellvmh,0.222527349138622
VMH_2_xenhiconfvmh,VMH_2_xencellvmh,0.997678038026731
ARC_2_xenhiconfvmh,VMH_2_xencellvmh,0.418303677025206
VMH_3_xenhiconfvmh,VMH_2_xencellvmh,0.368512152567845
VMH_1_xenhiconfvmh,ARC_2_xencellvmh,0.379636159744031
ARC_1_xenhiconfvmh,ARC_2_xencellvmh,0.256119653590544
VMH_2_xenhiconfvmh,ARC_2_xencellvmh,0.586914455407606
ARC_2_xenhiconfvmh,ARC_2_xencellvmh,0.771354311100848
VMH_3_xenhiconfvmh,ARC_2_xencellvmh,0.206741436902899
VMH_1_xenhiconfvmh,VMH_3_xencellvmh,0.329603623484749
ARC_1_xenhiconfvmh,VMH_3_xencellvmh,0.30841614904932
VMH_2_xenhiconfvmh,VMH_3_xencellvmh,0.381383995829824
ARC_2_xenhiconfvmh,VMH_3_xencellvmh,0.096890269229179
VMH_3_xenhiconfvmh,VMH_3_xencellvmh,0.996986264655796
VMH_1_xennucarc,VMH_1_xencellvmh,0.357497668087602
ARC_1_xennucarc,VMH_1_xencellvmh,0.181417707992925
ARC_2_xennucarc,VMH_1_xencellvmh,0.179599842875581
ARC_3_xennucarc,VMH_1_xencellvmh,0.183791662482347
ARC_4_xennucarc,VMH_1_xencellvmh,0.0891955180893411
ARC_5_xennucarc,VMH_1_xencellvmh,0.0234938356152785
VMH_1_xennucarc,ARC_1_xencellvmh,0.281237937771311
ARC_1_xennucarc,ARC_1_xencellvmh,0.383812632299118
ARC_2_xennucarc,ARC_1_xencellvmh,0.169907241868185
ARC_3_xennucarc,ARC_1_xencellvmh,0.2406662720995
ARC_4_xennucarc,ARC_1_xencellvmh,0.102985822558725
ARC_5_xennucarc,ARC_1_xencellvmh,0.132248457162294
VMH_1_xennucarc,ARC_2_xencellvmh,0.247530195838395
ARC_1_xennucarc,ARC_2_xencellvmh,0.194108236431865
ARC_2_xennucarc,ARC_2_xencellvmh,0.298358857619297
ARC_3_xennucarc,ARC_2_xencellvmh,0.169717084988387
ARC_4_xennucarc,ARC_2_xencellvmh,0.0981599159219822
ARC_5_xennucarc,ARC_2_xencellvmh,-0.0844214368708154
VMH_1_xennucarc,VMH_2_xencellvmh,0.22689676223073
ARC_1_xennucarc,VMH_2_xencellvmh,0.151325583687358
ARC_2_xennucarc,VMH_2_xencellvmh,0.320060656147493
ARC_3_xennucarc,VMH_2_xencellvmh,0.230824360735781
ARC_4_xennucarc,VMH_2_xencellvmh,0.111120402242595
ARC_5_xennucarc,VMH_2_xencellvmh,-0.0109119917571123
VMH_1_xennucarc,VMH_3_xencellvmh,0.0940340171199461
ARC_1_xennucarc,VMH_3_xencellvmh,0.235150991391394
ARC_2_xennucarc,VMH_3_xencellvmh,0.250574449793651
ARC_3_xennucarc,VMH_3_xencellvmh,0.230296374008262
