assay,bjm_annot,ID,logFC_MvF_3typeARC,FDR_3typeARC,t_3typeARC,logFC_MvF_VMH,FDR_VMH,t_VMH
X1,Other_GABAergic,BCAN,-0.0705062279221791,0.976057515267653,-0.516295823065034,0.0162974422267711,0.999612690524161,0.0635147125650571
X1,Other_GABAergic,BDNF,0.840139126087048,0.805512300726773,1.43423556491353,0.157036904880501,0.999612690524161,0.319941976596404
X1,Other_GABAergic,BMP8B,-0.136806087152965,0.980718148441032,-0.490359001041977,-0.249005009237129,0.999612690524161,-1.04968520476985
X1,Other_GABAergic,BRINP3,0.269989454293517,0.927393924973829,0.798395977795291,0.0281797692103324,0.999612690524161,0.134129574856949
X1,Other_GABAergic,BTBD11,0.210636863544321,0.908892105844626,0.909481246517755,0.12692022940745,0.999612690524161,0.673894175155713
X1,Other_GABAergic,C1QL3,-0.295629887534136,0.597221985559709,-2.21892624361836,0.0042022192063696,0.999612690524161,0.0217041639226316
X1,Other_GABAergic,C1orf162,-0.775365606834867,0.736018050382601,-1.71495862046943,-0.573091977178618,0.999612690524161,-2.139466138429
X1,Other_GABAergic,C2orf80,0.176594478037434,0.941790530146521,0.728449202904401,0.0255922029096915,0.999612690524161,0.0481529616456624
X1,Other_GABAergic,CALCRL,-0.571275378806076,0.888440106260021,-1.01977062703218,-0.250576503431774,0.999612690524161,-0.823113796866531
X1,Other_GABAergic,CAMK2A,-0.0244891855912625,0.997255842854547,-0.0996154498461663,0.0714511889496966,0.999612690524161,0.337853002760806
X1,Other_GABAergic,CAPG,0.309752320867192,0.982561179014558,0.460633956511303,0.237434772044151,0.999612690524161,0.363665563709877
X1,Other_GABAergic,CAPN3,0.0919326645667976,0.991986619703153,0.32249810655705,,,
X1,Other_GABAergic,CAV1,-0.709803651450999,0.854257335356162,-1.23341300877923,,,
X1,Other_GABAergic,CCK,-0.687505809535715,0.854257335356162,-1.23213840958861,-0.333629062493752,0.999612690524161,-1.28967963318728
X1,Other_GABAergic,CCNA1,-0.222766196555195,0.936505669051658,-0.743933335015982,-0.136612002822705,0.999612690524161,-0.602999051212858
X1,Other_GABAergic,CCNB2,-0.602197900240273,0.854617301945833,-1.22807677306076,,,
X1,Other_GABAergic,CD14,-0.31366960626465,0.88663858227429,-1.03292683485959,-0.56987498411177,0.999612690524161,-1.7256562583526
X1,Other_GABAergic,CD36,-0.304824104589636,0.810966224012587,-1.40747846610308,0.0076558207895869,0.999612690524161,0.0245049072495941
X1,Other_GABAergic,CD4,0.258987028821144,0.963590916698076,0.59438351476492,0.0627162706544645,0.999612690524161,0.131377860167025
X1,Other_GABAergic,CD48,-0.0843683103488585,0.997255842854547,-0.151013509930952,-0.325295254677287,0.999612690524161,-0.829655158063813
X1,Other_GABAergic,CD68,-0.291725626702643,0.855507550803508,-1.21816863887081,-0.71717590203159,0.999612690524161,-2.81772487914759
X1,Other_GABAergic,CD83,0.0408222330409814,0.997255842854547,0.12186102798444,0.0665309994063246,0.999612690524161,0.187028334807786
X1,Other_GABAergic,CD86,0.117776997509647,0.991986619703153,0.309710238758641,,,
X1,Other_GABAergic,CDH1,-0.590675788565456,0.877147588820287,-1.08730521335762,,,
X1,Other_GABAergic,CDH12,0.462036530084835,0.394808618288465,3.10612953460181,0.053618765921164,0.999612690524161,0.240070227203959
X1,Other_GABAergic,CDH13,-0.0915735953871604,0.99713729446483,-0.237716958110255,0.0175647941304362,0.999612690524161,0.0977471848151458
X1,Other_GABAergic,CDH4,0.0869488404863097,0.992865679184222,0.287455263482938,0.102513458031554,0.999612690524161,0.633813118297774
X1,Other_GABAergic,CDH6,-0.227991001335607,0.907762343835997,-0.911462612277515,-0.249457318362793,0.999612690524161,-0.889096007218959
X1,Other_GABAergic,CELF2,-0.0732955733245471,0.99713729446483,-0.230407202866361,0.0547170347804159,0.999612690524161,0.187459002829994
X1,Other_GABAergic,CEMIP,0.0326349137368995,0.997255842854547,0.113538992729098,-0.140320032748669,0.999612690524161,-0.441693494204973
X1,Other_GABAergic,CEMIP2,-0.531149403746973,0.622221642423946,-2.10923309089816,-0.200575024120568,0.999612690524161,-0.687823507316597
X1,Other_GABAergic,CENPF,-0.0778194184414948,0.99713729446483,-0.254865765866851,,,
X1,Other_GABAergic,CHGB,0.0157743994051451,0.999474049301995,0.0397576354477371,0.088355066271564,0.999612690524161,0.33479081842114
X1,Other_GABAergic,CHODL,0.462563348994004,0.74638619789992,1.65195685349239,0.514283246380113,0.999612690524161,1.46091706136931
X1,Other_GABAergic,CLDN11,-0.194543965447609,0.982575857183416,-0.44055448947861,0.0630479180670668,0.999612690524161,0.237445296783783
X1,Other_GABAergic,CNDP1,0.420354988897038,0.823985667743522,1.33246381117418,0.217377784153768,0.999612690524161,0.577726333238572
X1,Other_GABAergic,CNTN2,0.234773913703978,0.827631183742663,1.31721354196846,0.218537159202982,0.999612690524161,0.879500206365969
X1,Other_GABAergic,CNTNAP3B,-0.251328034152047,0.985716710738888,-0.402919304840362,0.109775635730923,0.999612690524161,0.277830012730961
X1,Other_GABAergic,COL12A1,-0.0133125045971608,0.998003977009964,-0.047112779968585,0.0194427043790975,0.999612690524161,0.07119287517676
X1,Other_GABAergic,COL25A1,0.0242686851679084,0.99713729446483,0.17561870733423,0.107823199874259,0.999612690524161,0.649665039428419
X1,Other_GABAergic,CORO1A,0.0983804298665211,0.982575857183416,0.445402367109802,0.142390329536439,0.999612690524161,1.03276555070315
X1,Other_GABAergic,CRH,-0.00593770146970809,0.999695784932127,-0.0120441888782384,,,
X1,Other_GABAergic,CRHBP,0.227740852773118,0.911785702368516,0.877527627376426,1.10436001997797,0.999612690524161,1.61507993694161
X1,Other_GABAergic,CRHR2,0.160636610228255,0.988363363084009,0.381333399772059,0.0502219346767492,0.999612690524161,0.360114515111001
X1,Other_GABAergic,CRYM,-0.868902992342798,0.898018784198406,-0.947981327598911,0.0715594057846428,0.999612690524161,0.211872844270522
X1,Other_GABAergic,CSPG4,0.00317187501277638,0.999695784932127,0.0122979726584582,0.135954813988877,0.999612690524161,0.436139659791425
X1,Other_GABAergic,CTNNA3,-0.266745859188937,0.910025889623672,-0.894337317988222,,,
X1,Other_GABAergic,CTSH,-0.342781384388029,0.898018784198406,-0.950224603424758,-0.186937446973824,0.999612690524161,-0.603794795656953
X1,Other_GABAergic,CTSS,-0.295905146368639,0.898018784198406,-0.945371614545713,-0.164064764946253,0.999612690524161,-0.591013756609057
X1,Other_GABAergic,CUX2,0.372144690918965,0.649133304453122,2.01350110152906,0.177860718276339,0.999612690524161,0.509360075551865
X1,Other_GABAergic,CX3CR1,-0.317025071106637,0.991986619703153,-0.302976213367999,-0.561738188080408,0.999612690524161,-0.682829605264796
X1,Other_GABAergic,CXCL14,-0.493108480655665,0.898018784198406,-0.962892682123625,-0.58225121129681,0.999612690524161,-1.16741568613966
X1,Other_GABAergic,CXCR4,0.317748171310362,0.965380050739497,0.571488869221843,,,
X1,Other_GABAergic,CYP26A1,-1.24088187428413,0.546268665265608,-2.44393791477163,,,
X1,Other_GABAergic,CYP26B1,-0.368523880274963,0.833209230793066,-1.29265398537094,-0.233537359258406,0.999612690524161,-1.15775510020058
X1,Other_GABAergic,DCC,0.226254308211243,0.963995995261527,0.584202112841974,0.221153665944366,0.999612690524161,1.85796287609394
X1,Other_GABAergic,DCN,-0.751589779842932,0.810966224012587,-1.39936385786615,-0.0080452102381911,0.999612690524161,-0.0222696219993779
X1,Other_GABAergic,DDN,-0.265811834601326,0.928059679743047,-0.788183445214352,0.149444232478365,0.999612690524161,1.16926426074671
X1,Other_GABAergic,DDR2,-0.233148414502556,0.924355186492813,-0.819429241740871,0.122388454352322,0.999612690524161,0.483828334959707
X1,Other_GABAergic,DLG4,0.0175661319274987,0.998003977009964,0.0464425646747666,0.0326756097890856,0.999612690524161,0.271592860582159
X1,Other_GABAergic,DNER,-0.0747000443394023,0.99713729446483,-0.236242533567834,0.112725133568215,0.999612690524161,0.695156781561845
X1,Other_GABAergic,DOC2A,0.0710119621786742,0.995523599954844,0.26520366389975,0.18185754234033,0.999612690524161,1.769987441241
X1,Other_GABAergic,DYDC2,-0.37806134337522,0.860864521314324,-1.16849930303146,0.119743762844547,0.999612690524161,0.526040249655604
X1,Other_GABAergic,ECEL1,0.199007548046478,0.897699535488176,0.965093120023444,0.0840409056426829,0.999612690524161,0.275813084692202
X1,Other_GABAergic,EFHD1,0.0234469362558834,0.999695784932127,0.026730420141849,0.0112404910781776,0.999612690524161,0.0554863065539987
X1,Other_GABAergic,EGFR,-0.138104750486391,0.855507550803508,-1.20260934793131,-0.00382903122538968,0.999612690524161,-0.0168428691276621
X1,Other_GABAergic,ELK1,0.0347443527512232,0.99713729446483,0.217644360664545,0.102776480825272,0.999612690524161,0.615815068465595
X1,Other_GABAergic,ELOVL2,-0.364775086945657,0.977702442274853,-0.508250638008895,0.0988944535748646,0.999612690524161,0.609452233022339
X1,Other_GABAergic,ENOX2,0.2327507156282,0.982575857183416,0.415855616822429,-0.0357807814106073,0.999612690524161,-0.152935261003687
X1,Other_GABAergic,ERBB3,0.200292057639187,0.950151138703658,0.684363908804035,-0.356999472159971,0.999612690524161,-1.0892664105106
X1,Other_GABAergic,ERMN,0.437392098280887,0.951596751129254,0.671667117452523,0.372595181067051,0.999612690524161,0.758766551812854
X1,Other_GABAergic,ESR1,0.5146691357807,0.78605670116821,1.54096629326449,-0.021022920830784,0.999612690524161,-0.0431075915178767
X1,Other_GABAergic,EYA4,-0.374328317546072,0.992133763035433,-0.297806209091995,,,
X1,Other_GABAergic,FABP6,0.368331564282959,0.294744443921573,3.82559499830344,-0.0335072877355574,0.999612690524161,-0.221278404602506
X1,Other_GABAergic,FBLN1,-0.18200021311758,0.980718148441032,-0.490918113319595,-0.41858198102253,0.999612690524161,-1.27847600330797
X1,Other_GABAergic,FCER1G,0.159756368393589,0.991986619703153,0.327424052536466,,,
X1,Other_GABAergic,FCGR3A,0.152365762970412,0.99713729446483,0.219691417556014,,,
X1,Other_GABAergic,FEZF1,-0.319710438249829,0.891865622311654,-0.994608760573274,-0.109997829171935,0.999612690524161,-0.233676343023133
X1,Other_GABAergic,FGFR2,-0.227227012372563,0.927419905936424,-0.793811859282721,-0.195116689810909,0.999612690524161,-0.770436313708635
X1,Other_GABAergic,FGFR3,0.197091099868334,0.855507550803508,1.21036444214801,0.0321638409857117,0.999612690524161,0.241394449594892
X1,Other_GABAergic,FILIP1,-0.54344964131063,0.545084055119298,-2.47033960464672,-0.284340184245815,0.999612690524161,-0.433868976174004
X1,Other_GABAergic,FLT1,-0.437610265389307,0.874956028962419,-1.09973497790937,-0.726578554753979,0.999612690524161,-1.90551630228975
X1,Other_GABAergic,FOS,-0.0894252321494157,0.998003977009964,-0.0583783927662817,-0.367459902711144,0.999612690524161,-0.318972041257811
X1,Other_GABAergic,FRMPD2,-0.230267777209594,0.968368761265349,-0.561088605020357,0.220570712614816,0.999612690524161,1.08757672373484
X1,Other_GABAergic,FSTL4,-0.183343451996773,0.958471395704987,-0.62149740649049,-0.171035538968478,0.999612690524161,-1.07386183792837
X1,Other_GABAergic,GABRA5,0.199527774133025,0.960794509394299,0.616261087420267,0.196946095555282,0.999612690524161,2.17674871976746
X1,Other_GABAergic,GABRE,-0.0484755866258918,0.997255842854547,-0.162766570476065,0.20138242442994,0.999612690524161,0.753775815928557
X1,Other_GABAergic,GABRQ,0.21326643242726,0.891168325252865,1.00662426567303,0.510754342963724,0.999612690524161,1.85703847408911
X1,Other_GABAergic,GAD1,0.297898024327269,0.863156922128751,1.14179451338434,0.2817079540275,0.999612690524161,1.92351376346265
X1,Other_GABAergic,GAD2,0.0365565653462878,0.997255842854547,0.102402513213136,0.242928783735425,0.999612690524161,0.526683957695549
X1,Other_GABAergic,GAL,0.113201607892864,0.99713729446483,0.241520763431106,-0.224078690073227,0.999612690524161,-0.292927784243549
X1,Other_GABAergic,GDF10,0.221548382822428,0.860864521314324,1.1657000171268,0.16087049806923,0.999612690524161,0.955271501220337
X1,Other_GABAergic,GFOD1,0.156527971550464,0.963145171828892,0.601474152449083,0.0933401610599194,0.999612690524161,0.581745813071327
X1,Other_GABAergic,GHRH,0.0646235064959612,0.997255842854547,0.154275154138323,,,
X1,Other_GABAergic,GJA1,-0.211412877812012,0.888573426567857,-1.01830300808976,-0.155991400551665,0.999612690524161,-0.628822422370284
X1,Other_GABAergic,GLRA2,0.417661841954064,0.685409669970397,1.9036563810791,0.0568764969328699,0.999612690524161,0.356312885539101
X1,Other_GABAergic,GLRA3,0.167375831911474,0.976138846367139,0.513866235306173,0.106614435563467,0.999612690524161,0.627515758189661
X1,Other_GABAergic,GNLY,-0.273776189898024,0.992500934402958,-0.293533442449309,,,
X1,Other_GABAergic,GPER1,-0.0314463518225863,0.997255842854547,-0.0969382722458733,,,
X1,Other_GABAergic,GPNMB,0.100505532848498,0.991986619703153,0.303649280559086,0.115593539139597,0.999612690524161,0.652918587144159
X1,Other_GABAergic,GPR34,-0.435974017268928,0.970379330456691,-0.547318902245088,,,
X1,Other_GABAergic,GSX1,0.0759600190394403,0.99713729446483,0.23590055346339,,,
X1,Other_GABAergic,HCRT,0.0774700870362578,0.99713729446483,0.225253775224304,0.856225319623421,0.999612690524161,1.95356061068175
X1,Other_GABAergic,HES1,-0.335742600500657,0.982561179014558,-0.471128664545608,0.0224171257042318,0.999612690524161,0.0536283105121849
X1,Other_GABAergic,HHATL,-0.201029009761148,0.982575857183416,-0.428876305794694,-0.177093529653786,0.999612690524161,-0.572556287287824
X1,Other_GABAergic,HILPDA,0.196606105999539,0.911490719031324,0.877192217874101,0.375034602381365,0.999612690524161,1.49468697340864
X1,Other_GABAergic,HLA-DMB,0.0248792824075688,0.997866317955122,0.0683679678254902,-0.448802872364059,0.999612690524161,-1.38816837971758
X1,Other_GABAergic,HRH1,-0.57579571225511,0.874956028962419,-1.10221041758752,0.312713945125149,0.999612690524161,1.22494757109632
X1,Other_GABAergic,HRH3,0.168336406045485,0.860864521314324,1.16260111704388,0.128797745519885,0.999612690524161,1.19134879375389
X1,Other_GABAergic,HS3ST2,-0.0902345813244617,0.99713729446483,-0.249114137089729,0.101527768385254,0.999612690524161,0.238409114847015
X1,Other_GABAergic,HS3ST4,0.114953821149918,0.991986619703153,0.325297961532401,-0.0222683867052479,0.999612690524161,-0.0645711899604645
X1,Other_GABAergic,HS6ST2,0.0314867699346711,0.997255842854547,0.135461537441736,-0.0128610224184992,0.999612690524161,-0.0226061058827768
X1,Other_GABAergic,HTR2A,0.217422550714192,0.896053188006451,0.974146427763108,-0.0101250650638431,0.999612690524161,-0.0367930980094328
X1,Other_GABAergic,HTR2C,0.225451167038722,0.892247023825109,0.987073620759381,0.362877564494399,0.999612690524161,1.22164721547237
X1,Other_GABAergic,IDH1,-0.259528072801832,0.809473233316531,-1.41733381988728,-0.206697118506395,0.999612690524161,-1.16671735471582
X1,Other_GABAergic,IDH2,-0.0846346596004089,0.805512300726773,-1.44377165957374,0.0663914964475867,0.999612690524161,0.99068344544331
X1,Other_GABAergic,IDO1,-0.10120488034592,0.997255842854547,-0.16264732577615,,,
X1,Other_GABAergic,IFITM3,-0.138813684744406,0.99713729446483,-0.165274799218283,-0.259792400118354,0.999612690524161,-0.388924922338403
X1,Other_GABAergic,IGFBP3,0.284470735850135,0.956056611569777,0.631973510561263,-0.267974244073912,0.999612690524161,-1.05583619758658
X1,Other_GABAergic,IGFBP4,0.0872450607487684,0.99713729446483,0.251370917443531,0.166719763997902,0.999612690524161,0.826911427876172
X1,Other_GABAergic,IGFBP5,0.146294667660061,0.991986619703153,0.314671935610888,0.261553485573957,0.999612690524161,0.676191502783946
X1,Other_GABAergic,ITGA8,-0.0530990476114565,0.99713729446483,-0.201042166982236,0.564850932011904,0.999612690524161,1.78365299491593
X1,Other_GABAergic,ITGAM,-0.141063905913905,0.979884741167557,-0.503863295614193,,,
X1,Other_GABAergic,ITGAX,0.201066839106055,0.972443505925856,0.534816613792733,-0.258011396841635,0.999612690524161,-0.50320490564023
X1,Other_GABAergic,ITGB2,0.136537504569735,0.992619867276134,0.288855678108584,,,
X1,Other_GABAergic,KCNH5,-0.0232060412357687,0.997255842854547,-0.0964786110571092,0.0380975185215366,0.999612690524161,0.337365491685181
X1,Other_GABAergic,KIT,0.0117563901990099,0.998003977009964,0.0460038881251707,0.400970974275264,0.999612690524161,1.04800640383666
X1,Other_GABAergic,KLF2,-0.524733007754401,0.927393924973829,-0.802610668403712,,,
X1,Other_GABAergic,KRT18,0.0886911762138169,0.982575857183416,0.444266611585704,0.187525308109932,0.999612690524161,1.0748138901485
X1,Other_GABAergic,KRT8,-0.0161476296421408,0.999695784932127,-0.0320479493264604,0.301337550006456,0.999612690524161,0.689642497912092
X1,Other_GABAergic,LAMA2,-0.425730621627726,0.954519668364309,-0.648680418394723,,,
X1,Other_GABAergic,LAMP5,0.0804857095792331,0.99713729446483,0.193892610835311,-0.190846300702336,0.999612690524161,-0.691144253341553
X1,Other_GABAergic,LEPR,-0.310413295156182,0.896784051394041,-0.971064031154513,0.0141063488422111,0.999612690524161,0.0543159540185641
X1,Other_GABAergic,LHX6,-0.480645605911441,0.789712731677193,-1.47665621239338,0.751710327130832,0.999612690524161,1.85810238773699
X1,Other_GABAergic,LINC02763,-0.179148437802728,0.986017165779048,-0.401778087330166,-0.259752094484175,0.999612690524161,-1.04108366675519
X1,Other_GABAergic,LOX,0.0602332525134575,0.99713729446483,0.173338481058054,-0.512877998759551,0.999612690524161,-1.69811453731744
X1,Other_GABAergic,LRRK2,0.210436504111443,0.870077891820533,1.120618078112,0.331213801477179,0.999612690524161,2.3493472803443
X1,Other_GABAergic,LYPD6,-0.136087540176841,0.963145171828892,-0.602729601858164,0.402850015280244,0.999612690524161,2.13528154250151
X1,Other_GABAergic,LYPD6B,-0.00202273557322161,0.999695784932127,-0.00463251688526983,0.372885023723959,0.999612690524161,1.54431575009482
X1,Other_GABAergic,LYVE1,-0.345198098370418,0.945290402162562,-0.703105892945775,,,
X1,Other_GABAergic,MAG,0.8095114062927,0.622221642423946,2.1273015567038,0.450595162097156,0.999612690524161,0.957956620665906
X1,Other_GABAergic,MAL,-0.275252206324735,0.898018784198406,-0.950468931883847,-0.167530001365813,0.999612690524161,-0.660950536205667
X1,Other_GABAergic,MAN1A1,0.239282904929183,0.830878101093835,1.305682120522,0.205253508764188,0.999612690524161,1.41132944374656
X1,Other_GABAergic,MC3R,0.275388558639535,0.942666173792566,0.718040893504146,-0.0731097358492113,0.999612690524161,-0.266993553359778
X1,Other_GABAergic,MC4R,1.09698555103679,0.373530117124057,3.23682192294351,0.305933378091001,0.999612690524161,1.0258338549438
X1,Other_GABAergic,MCTP2,0.174276952277215,0.992865679184222,0.287348117928914,0.118575568101311,0.999612690524161,0.307932828973423
X1,Other_GABAergic,MEIS2,-0.749630894959275,0.795787165060268,-1.4573443690493,-0.0620271593266641,0.999612690524161,-0.0908233329502114
X1,Other_GABAergic,MGST1,-0.548692788445122,0.860864521314324,-1.17233815546441,-0.401725970412163,0.999612690524161,-0.931651655377355
X1,Other_GABAergic,MKI67,-0.449431996397869,0.747520707952688,-1.66024508470891,,,
X1,Other_GABAergic,MOBP,0.37332740689137,0.968770590489205,0.558569549529562,0.310727559011704,0.999612690524161,0.645830905889965
X1,Other_GABAergic,MOG,0.306575498777993,0.905998023997497,0.916078132871177,0.156556748990761,0.999612690524161,0.371109047289528
X1,Other_GABAergic,MS4A6A,0.0604338412038959,0.997255842854547,0.111362010320162,,,
X1,Other_GABAergic,MYO16,-0.213644369164754,0.880788161907867,-1.06801183725115,-0.000428588833159589,0.999862947549628,-0.00171269334093917
X1,Other_GABAergic,MYO5B,-0.720822408172256,0.622221642423946,-2.09768069278403,0.115457683240529,0.999612690524161,0.271520856233921
X1,Other_GABAergic,MYRF,0.239401271014404,0.963145171828892,0.600066383009457,0.34775871161719,0.999612690524161,0.788645039083762
X1,Other_GABAergic,MYT1L,0.164133454895152,0.893556153514392,0.977758829943271,0.117988407456972,0.999612690524161,0.80418658319062
X1,Other_GABAergic,MYZAP,-0.301181175793232,0.789449924941644,-1.51930220137155,0.147539561304008,0.999612690524161,0.459523072821797
X1,Other_GABAergic,NCSTN,-0.103853125310445,0.877147588820287,-1.08970137722489,-0.0992765489886112,0.999612690524161,-0.757202119763599
X1,Other_GABAergic,NDST4,0.145707581736788,0.980675533314973,0.500400201130534,0.297365939812213,0.999612690524161,1.36202492906123
X1,Other_GABAergic,NECAB2,-0.0758584063368032,0.991986619703153,-0.360530386742222,-0.0412690471078585,0.999612690524161,-0.189107510491468
X1,Other_GABAergic,NES,-0.85427061298763,0.71207014156734,-1.81837831504153,-0.229973920226526,0.999612690524161,-0.382658145646848
X1,Other_GABAergic,NNAT,-0.230716341833944,0.782055939081305,-1.54898214519567,0.0174325813302683,0.999612690524161,0.0968830481879004
X1,Other_GABAergic,NOTCH1,-0.519289542082235,0.685409669970397,-1.89800448546195,-0.187457835864406,0.999612690524161,-0.745838311710025
X1,Other_GABAergic,NPFFR2,0.515453336782668,0.894655174565052,0.976133651795846,0.454098682887,0.999612690524161,3.06009795477022
X1,Other_GABAergic,NPNT,-0.337090708553748,0.810966224012587,-1.40407494319639,-0.098920647103034,0.999612690524161,-0.38219631283457
X1,Other_GABAergic,NPY1R,-0.000255845609344413,0.999695784932127,-0.000487371025857331,0.0437132980639245,0.999612690524161,0.263029151612447
X1,Other_GABAergic,NPY2R,-0.315860551351967,0.864989380893467,-1.13837086740829,-0.0823202538950577,0.999612690524161,-0.36993367290782
X1,Other_GABAergic,NR2F2,-0.109705321269863,0.984057812509891,-0.40735829375246,0.0159840525903374,0.999612690524161,0.129167339965259
X1,Other_GABAergic,NR4A2,0.452674599531541,0.944098726191678,0.707297006490451,,,
X1,Other_GABAergic,NR5A1,-0.632434129303467,0.901148918991598,-0.93025380433953,0.0491147220435541,0.999612690524161,0.0718973284514485
X1,Other_GABAergic,NRGN,-0.117777340591177,0.992133763035433,-0.29815132701448,0.272941567253173,0.999612690524161,1.16700496573818
X1,Other_GABAergic,NRP1,-0.265839823592975,0.559364404301104,-2.3905023180054,0.00262528063011172,0.999612690524161,0.0128341724971616
X1,Other_GABAergic,NTNG1,-0.132636644540913,0.980718148441032,-0.488430177294863,-0.259345922832306,0.999612690524161,-1.06262035498186
X1,Other_GABAergic,NTNG2,-0.0380247038904058,0.99713729446483,-0.228527660721417,-0.0459134680443444,0.999612690524161,-0.200348782147903
X1,Other_GABAergic,NTRK3,0.107256536371531,0.924999591012277,0.813234980321604,0.0524256190091524,0.999612690524161,0.334510601073583
X1,Other_GABAergic,NWD2,-0.137212395370814,0.963145171828892,-0.602853943398602,0.0852686136337957,0.999612690524161,0.343701486427612
X1,Other_GABAergic,OLIG1,0.473821354247539,0.863156922128751,1.14263632666244,0.209105409430752,0.999612690524161,0.565614609320153
X1,Other_GABAergic,OLIG2,0.915215115976105,0.74638619789992,1.66190018074441,0.224091732946094,0.999612690524161,0.422322987590472
X1,Other_GABAergic,OPALIN,0.231907123392585,0.982575857183416,0.416280736904592,0.076158801062945,0.999612690524161,0.186184714035874
X1,Other_GABAergic,OTOGL,-0.236694673285652,0.948627364921229,-0.692179569001461,,,
X1,Other_GABAergic,OXT,0.0814846928757362,0.997255842854547,0.126399813521511,,,
X1,Other_GABAergic,OXTR,-0.00300866931149634,0.999695784932127,-0.00790496023693418,-0.296636995099741,0.999612690524161,-0.662028105499695
X1,Other_GABAergic,P2RY12,0.381055219981788,0.993685169646648,0.28432363359895,,,
X1,Other_GABAergic,P2RY13,-0.0225375345934535,0.999474049301995,-0.0408505328933643,,,
X1,Other_GABAergic,PAX6,-0.152103013300051,0.927419905936424,-0.796662984321069,-0.122867025439621,0.999612690524161,-0.521298664696545
X1,Other_GABAergic,PCDH19,0.27464400736315,0.860864521314324,1.1699319385978,0.292953465503115,0.999612690524161,2.88018191034928
X1,Other_GABAergic,PCDH7,0.201324164687823,0.970541578797984,0.542612914621218,0.0940431561643191,0.999612690524161,0.622384525596902
X1,Other_GABAergic,PCLO,0.184447125313443,0.407345472124405,3.08658738326517,0.229799988632164,0.999612690524161,2.09829105681063
X1,Other_GABAergic,PCNA,0.0110741511559573,0.998003977009964,0.0592673160107236,0.207891644465537,0.999612690524161,0.78247925641483
X1,Other_GABAergic,PCP4,-0.222155890990231,0.950151138703658,-0.683183967539282,0.0368685492872361,0.999612690524161,0.141351544939833
