assay,bjm_annot,ID,logFC_MvF_inARC,FDR_inARC,t_inARC,P.Value_inARC,logFC_MvF_inVMH,FDR_inVMH,t_inVMH,P.Value_inVMH
X1,Other_GABAergic,FGFR3,0.123986849505853,0.960039482091915,0.671726530524589,0.519729137588477,-0.16177981615827,0.999336140321483,-1.19206230832018,0.267948548471438
X1,Other_GABAergic,FILIP1,-0.389972588957832,0.828786534346335,-1.41449279499296,0.193344427019405,-0.130716886883978,0.999336140321483,-0.436101318498806,0.67353851423257
X1,Other_GABAergic,FLT1,-0.340027474157474,0.925447775967632,-0.969748623941385,0.358405170471269,-0.338158100241826,0.999336140321483,-1.06867673645187,0.316225143757939
X1,Other_GABAergic,FOS,0.125403892236795,0.99449894276914,0.0998293290867813,0.922727035438745,-0.367126151298967,0.999336140321483,-0.30664742199418,0.766561695921428
X1,Other_GABAergic,FRMPD2,-0.0935579805607284,0.98557507722498,-0.194932535375108,0.849803262949023,0.189506357185396,0.999336140321483,0.767508938757313,0.463360569909179
X1,Other_GABAergic,FSTL4,-0.153196770923783,0.955366460431277,-0.730312990340854,0.484642853437323,-0.168506971594875,0.999336140321483,-1.26864325676231,0.240487352888694
X1,Other_GABAergic,GABRA5,0.183312530213049,0.966732100469309,0.573589661481578,0.580583901761164,0.260767579739185,0.999336140321483,2.50265032909334,0.0367035331943016
X1,Other_GABAergic,GABRE,-0.0797969115370264,0.98557507722498,-0.229746788550463,0.823482588979135,0.168053013927819,0.999336140321483,0.661884733538597,0.525955802268753
X1,Other_GABAergic,GABRQ,0.484896357883685,0.925447775967632,0.981362510296634,0.352510404044876,0.473345116162249,0.999336140321483,1.40818801279558,0.194532927621109
X1,Other_GABAergic,GAD1,0.409330876302607,0.740259073029103,1.81458713403641,0.104038344145946,0.210761703842646,0.999336140321483,1.45244976853903,0.182242022996597
X1,Other_GABAergic,GAD2,0.42830104233453,0.954357726767092,0.745563414664516,0.475282788429704,0.154723920003159,0.999336140321483,0.513743966794131,0.620373847912565
X1,Other_GABAergic,GAL,0.43036985683617,0.884154619914379,1.21418345664166,0.257467163679892,0.526644342746549,0.999336140321483,0.924849606728551,0.38174555904775
X1,Other_GABAergic,GDF10,0.279574353362767,0.843170408069135,1.36451781036977,0.209366894615557,0.0763485018123631,0.999336140321483,0.37732613140567,0.715935943574851
X1,Other_GABAergic,GFOD1,0.156941292387529,0.955200803712194,0.73039487212876,0.484197342127714,0.115641651575111,0.999336140321483,0.537730214957646,0.60436492661525
X1,Other_GABAergic,GHRH,1.12103700291035,0.881683612893481,1.21360115658466,0.256159801272383,,,,
X1,Other_GABAergic,GJA1,-0.189283941108229,0.942927708640465,-0.887446794231949,0.398832979143299,-0.241924391949599,0.999336140321483,-0.811203781587225,0.439143653802394
X1,Other_GABAergic,GLRA2,0.622127077189177,0.503697348839109,2.67361845496741,0.0275437150074744,-0.10486887852734,0.999336140321483,-0.562383424089902,0.588537527130193
X1,Other_GABAergic,GLRA3,0.233385611883695,0.917274359068577,1.06070443837648,0.317525086697061,0.0567761962694473,0.999336140321483,0.422478411854886,0.683363207546032
X1,Other_GABAergic,GNLY,-0.891595221894332,0.925447775967632,-0.98106873066985,0.352204851412032,,,,
X1,Other_GABAergic,GPER1,-0.408371899653072,0.840175306560306,-1.35715751543015,0.207937426864878,,,,
X1,Other_GABAergic,GPNMB,-0.0211003092264677,0.996706984321371,-0.0769730545706678,0.940360943232853,0.209098426939952,0.999336140321483,0.734542452967296,0.4822287785745
X1,Other_GABAergic,GPR34,-0.681548085073998,0.914674420874968,-1.10006573511235,0.299962809749626,,,,
X1,Other_GABAergic,GSX1,-0.107274428433865,0.982253979094439,-0.317825128308652,0.758023833372144,,,,
X1,Other_GABAergic,HCRT,0.116125712166178,0.982253979094439,0.309570410618078,0.764257321047416,0.891375015979752,0.999336140321483,2.30162861539591,0.0516889436955723
X1,Other_GABAergic,HES1,-0.17184330548043,0.98557507722498,-0.255520711037277,0.804309632822385,-0.0051757233049089,0.999336140321483,-0.01182600001599,0.990840033572453
X1,Other_GABAergic,HHATL,-0.141745619659853,0.982126380068332,-0.332757517791692,0.747092201643969,-0.251149335483599,0.999336140321483,-1.04017484545114,0.326852165545085
X1,Other_GABAergic,HILPDA,0.277995707228584,0.857912383690004,1.29303220332879,0.230259360940311,0.461251170729537,0.999336140321483,2.64332482700084,0.0308904869492045
X1,Other_GABAergic,HLA-DMB,0.114786551720177,0.977673138255073,0.414275418939626,0.688624317219667,-0.435839446900127,0.999336140321483,-1.24154464437667,0.249096612252444
X1,Other_GABAergic,HRH1,-0.650126767350612,0.823863165056188,-1.45793479884132,0.179741486182625,0.500761748448162,0.999336140321483,2.31522321958384,0.0497054618861127
X1,Other_GABAergic,HRH3,0.224337161986553,0.85210461476752,1.3215357883761,0.220934915730274,0.113373453772751,0.999336140321483,0.815277665103828,0.437232911969306
X1,Other_GABAergic,HS3ST2,-0.183339489228484,0.966732100469309,-0.568496764150523,0.584223589378099,0.153916671719612,0.999336140321483,0.348757089079068,0.735901572007504
X1,Other_GABAergic,HS3ST4,0.308585888814685,0.954549979713534,0.742515430532848,0.477308724067274,-0.143772927530178,0.999336140321483,-0.355264698911935,0.730967219369186
X1,Other_GABAergic,HS6ST2,0.142447368547708,0.966732100469309,0.569299682802578,0.583997426143766,0.00452242176526952,0.999336140321483,0.00928860108826188,0.992800251870555
X1,Other_GABAergic,HTR2A,0.371246705000418,0.929878319654585,0.955756613484565,0.364723333182071,0.0559754091229146,0.999336140321483,0.237865601719933,0.817592300593621
X1,Other_GABAergic,HTR2C,0.197669706197421,0.944983331224013,0.857457323507861,0.414509134476004,0.40363198397017,0.999336140321483,1.6221075311129,0.141209340153297
X1,Other_GABAergic,IDH1,-0.109743099043589,0.960039482091915,-0.697272861005277,0.504900810883091,-0.208045494758143,0.999336140321483,-1.12387718904563,0.291894309171148
X1,Other_GABAergic,IDH2,-0.0628742909054841,0.917274359068577,-1.08292395088288,0.309673587314874,-0.037284824553527,0.999336140321483,-0.380872883165273,0.712892158793342
X1,Other_GABAergic,IFITM3,0.151400627732406,0.986705227548428,0.17513054183435,0.864900496706279,-0.200905109246598,0.999336140321483,-0.337886860718914,0.743720796525596
X1,Other_GABAergic,IGFBP3,0.563280704499816,0.891075512365618,1.18936192213965,0.265255301579721,-0.206197697825946,0.999336140321483,-0.813700399215443,0.438070906395867
X1,Other_GABAergic,IGFBP4,0.302679399987774,0.947656133723217,0.787945720638212,0.451521689892385,0.129175785457073,0.999336140321483,0.663440450824714,0.526083239267361
X1,Other_GABAergic,IGFBP5,0.571135620966145,0.970733091698701,0.484790560013434,0.639417134214986,0.166101132146061,0.999336140321483,0.494710242186687,0.633300480140166
X1,Other_GABAergic,ITGA8,0.255037628952198,0.947240025592241,0.8056688356257,0.441988263012889,0.278229485775688,0.999336140321483,0.785372911591787,0.453606126684734
X1,Other_GABAergic,ITGAM,-0.164917874029015,0.96271298544464,-0.653843180528228,0.529601012149097,,,,
X1,Other_GABAergic,ITGAX,-0.233745802032495,0.966732100469309,-0.542919411857854,0.600555588480639,,,,
X1,Other_GABAergic,ITGB2,0.167466591267149,0.97626414676664,0.420873479803677,0.683678134025951,,,,
X1,Other_GABAergic,KCNH5,-0.0867546029250785,0.982253979094439,-0.317912974236707,0.757987371438682,0.0374503483087931,0.999336140321483,0.292509198279111,0.777495130783038
X1,Other_GABAergic,KIT,-0.113422862797093,0.97358791149914,-0.445038279895392,0.667312904237363,0.476714685704031,0.999336140321483,1.3300096570844,0.217628973784205
X1,Other_GABAergic,KRT18,0.146199331926727,0.936505472195527,0.928843221412459,0.379041186794006,0.254037929795204,0.999336140321483,1.00748159828148,0.341168871170237
X1,Other_GABAergic,KRT8,0.253846356044492,0.966732100469309,0.540592161915279,0.602255297296901,0.259575614953248,0.999336140321483,0.531275725947417,0.608622436655236
X1,Other_GABAergic,LAMP5,-0.271949491666425,0.947656133723217,-0.795495412630034,0.447353198269649,-0.175868094820972,0.999336140321483,-0.689859795656065,0.508763973982758
X1,Other_GABAergic,LEPR,-0.496233182584142,0.800982772009835,-1.55876860938551,0.154285801685149,0.12513738011558,0.999336140321483,0.379191429330768,0.71372508524016
X1,Other_GABAergic,LHX6,-0.498460724845074,0.771492910042216,-1.65100615167245,0.134041423779766,0.376438058893346,0.999336140321483,0.976913702400849,0.355328770295701
X1,Other_GABAergic,LINC02763,-0.0607144181630583,0.98557507722498,-0.18023658535902,0.861033731121435,-0.284412503623781,0.999336140321483,-1.12526404898785,0.292391766878574
X1,Other_GABAergic,LOX,0.396284716101659,0.917274359068577,1.06056624712822,0.317841806027683,-0.449276116712389,0.999336140321483,-1.34705843549108,0.212472819893198
X1,Other_GABAergic,LRRK2,0.206409732566462,0.850867080802129,1.34168030710343,0.215014760721495,0.0670699430692729,0.999336140321483,0.332973405679917,0.747612160056706
X1,Other_GABAergic,LYPD6,-0.0658368424843639,0.982126380068332,-0.334786118765364,0.745942728957888,0.250244475204576,0.999336140321483,0.987174162710883,0.350827304713266
X1,Other_GABAergic,LYPD6B,-0.0443602163179895,0.992158566622289,-0.116451898714763,0.909863892876476,0.417327792231066,0.999336140321483,1.2237870727233,0.253729567418951
X1,Other_GABAergic,LYVE1,-0.311476978249082,0.96271298544464,-0.649784099622656,0.532028146189515,,,,
X1,Other_GABAergic,MAL,-0.3114992005892,0.923739113842396,-0.998721834554017,0.344838701943536,-0.182823378917693,0.999336140321483,-0.535231329803338,0.606168137694596
X1,Other_GABAergic,MAN1A1,0.0994533033706292,0.971388235260683,0.459658899386348,0.657365024139659,0.236248175281966,0.999336140321483,1.36707960924187,0.209987778993436
X1,Other_GABAergic,MC3R,0.320567412468744,0.925447775967632,0.985490537670932,0.351337649059135,-0.242982447537447,0.999336140321483,-0.843939948096238,0.423690981846287
X1,Other_GABAergic,MC4R,1.48117924244095,0.241843377973307,3.95190848474902,0.00379719696168365,0.261337423892339,0.999336140321483,0.898772738858857,0.394446387084744
X1,Other_GABAergic,MCTP2,0.0810264329787625,0.990061310371607,0.15159835599667,0.882907452138839,,,,
X1,Other_GABAergic,MEIS2,-0.491463885932535,0.936505472195527,-0.926660767095904,0.378943294632348,0.169473780312827,0.999336140321483,0.224231199646472,0.82774660167481
X1,Other_GABAergic,MGST1,-0.484158056103972,0.897302714341326,-1.17302915305478,0.271335230420261,-0.379020930374181,0.999336140321483,-0.839931160445207,0.423676640797648
X1,Other_GABAergic,MOBP,0.184241819626912,0.982126380068332,0.330644183737179,0.748525779670182,0.195224899056719,0.999336140321483,0.438323883104463,0.672020300090946
X1,Other_GABAergic,MOG,-0.153777945049621,0.982253979094439,-0.309178990175965,0.764260938648109,0.128100844306337,0.999336140321483,0.285371889339424,0.78222475114844
X1,Other_GABAergic,MS4A6A,-0.236222704355764,0.966732100469309,-0.528877139753845,0.609727424889907,,,,
X1,Other_GABAergic,MYO16,-0.127059504898337,0.960039482091915,-0.702939595037137,0.501136657072889,-0.104483669432707,0.999336140321483,-0.389607862980826,0.706402899342487
X1,Other_GABAergic,MYO5B,-0.452843089649073,0.90140203456244,-1.16040648219543,0.276304880982243,0.353401755987153,0.999336140321483,0.776853749436295,0.45803966660586
X1,Other_GABAergic,MYRF,0.105810379804788,0.983513984333694,0.286350499537657,0.781140445721801,0.307734113225093,0.999336140321483,0.673657227123946,0.518698561049979
X1,Other_GABAergic,MYT1L,0.148901790698978,0.966732100469309,0.527090061175074,0.611008712264347,0.12394733104522,0.999336140321483,0.483673958712761,0.640649483886091
X1,Other_GABAergic,MYZAP,-0.282490659433478,0.865175579913216,-1.27311496338431,0.237739633735772,,,,
X1,Other_GABAergic,NCSTN,-0.0361669609862731,0.979162551881567,-0.364664907826957,0.724471684817825,-0.11002023156859,0.999336140321483,-0.797770224854636,0.447487619102452
X1,Other_GABAergic,NDST4,0.0612449935035934,0.98557507722498,0.258530795856937,0.802027869769085,0.208707762734024,0.999336140321483,1.2577331035936,0.244777629607347
X1,Other_GABAergic,NECAB2,-0.0982449710238432,0.977673138255073,-0.409764328739588,0.691821739054774,0.0469260735756458,0.999336140321483,0.261622185186938,0.799830587227943
X1,Other_GABAergic,NES,-0.445719361881364,0.947656133723217,-0.785958367410116,0.452733401604972,-0.261671974165358,0.999336140321483,-0.49047285601373,0.636168401814364
X1,Other_GABAergic,NNAT,-0.289615639457319,0.654941040647712,-2.05322331352585,0.0715044428483878,0.0435200374990131,0.999336140321483,0.29306897752045,0.776532640268377
