NAME	TITLE	SCORE	
TGFBI	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	3.3517075	
SOX17	SRY-box transcription factor 17 [Source:HGNC Symbol;Acc:HGNC:18122]	3.3070407	
SLC13A4	solute carrier family 13 member 4 [Source:HGNC Symbol;Acc:HGNC:15827]	3.3035188	
ASPN	asporin [Source:HGNC Symbol;Acc:HGNC:14872]	3.2914238	
SLPI	secretory leukocyte peptidase inhibitor [Source:HGNC Symbol;Acc:HGNC:11092]	3.282979	
IGFBP4	insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]	3.2665875	
ADGRA2	adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]	3.2637088	
APOL1	apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]	3.2559512	
SLC6A20	solute carrier family 6 member 20 [Source:HGNC Symbol;Acc:HGNC:30927]	3.2279377	
ITIH2	inter-alpha-trypsin inhibitor heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:6167]	3.1902559	
CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	3.1013653	
CARMN	cardiac mesoderm enhancer-associated non-coding RNA [Source:HGNC Symbol;Acc:HGNC:42872]	3.0729716	
VWF	von Willebrand factor [Source:HGNC Symbol;Acc:HGNC:12726]	3.0579662	
S100A4	S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]	3.0551283	
CCL5	C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]	3.0516052	
TPM2	tropomyosin 2 [Source:HGNC Symbol;Acc:HGNC:12011]	3.0504467	
THBS1	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]	3.047589	
ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217]	3.0462441	
MGP	matrix Gla protein [Source:HGNC Symbol;Acc:HGNC:7060]	3.0384943	
EDN3	endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178]	3.0278485	
ENG	endoglin [Source:HGNC Symbol;Acc:HGNC:3349]	2.9970171	
TM4SF1	transmembrane 4 L six family member 1 [Source:HGNC Symbol;Acc:HGNC:11853]	2.995035	
CASQ2	calsequestrin 2 [Source:HGNC Symbol;Acc:HGNC:1513]	2.984696	
PRELP	proline and arginine rich end leucine rich repeat protein [Source:HGNC Symbol;Acc:HGNC:9357]	2.981207	
CEMIP	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]	2.9781234	
CES1	carboxylesterase 1 [Source:HGNC Symbol;Acc:HGNC:1863]	2.9695551	
ITIH5	inter-alpha-trypsin inhibitor heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:21449]	2.9689422	
C1S	complement C1s [Source:HGNC Symbol;Acc:HGNC:1247]	2.9553714	
CXCL12	C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]	2.9517722	
TMEM204	transmembrane protein 204 [Source:HGNC Symbol;Acc:HGNC:14158]	2.948241	
ISLR	immunoglobulin superfamily containing leucine rich repeat [Source:HGNC Symbol;Acc:HGNC:6133]	2.9469821	
IGFBP6	insulin like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475]	2.9431465	
CFH	complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]	2.9409432	
IFITM2	interferon induced transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:5413]	2.9105003	
C7	complement C7 [Source:HGNC Symbol;Acc:HGNC:1346]	2.8973582	
PECAM1	platelet and endothelial cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:8823]	2.8860826	
CD52	CD52 molecule [Source:HGNC Symbol;Acc:HGNC:1804]	2.8766296	
LYVE1	lymphatic vessel endothelial hyaluronan receptor 1 [Source:HGNC Symbol;Acc:HGNC:14687]	2.8694718	
LRRC32	leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]	2.8648262	
TFPI2	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	2.8460774	
FOXC1	forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]	2.8438396	
TFPI	tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]	2.841624	
NID2	nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]	2.8285768	
CNN2	calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156]	2.8252127	
FABP4	fatty acid binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3559]	2.823446	
RGS1	regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]	2.811201	
S100A8	S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]	2.797051	
FOLR2	folate receptor beta [Source:HGNC Symbol;Acc:HGNC:3793]	2.7881036	
CD93	CD93 molecule [Source:HGNC Symbol;Acc:HGNC:15855]	2.7747278	
OMD	osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]	2.7717233	
TFEC	transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754]	2.7613654	
ECSCR	endothelial cell surface expressed chemotaxis and apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:35454]	2.7446184	
CASP4	caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505]	2.7189007	
F10	coagulation factor X [Source:HGNC Symbol;Acc:HGNC:3528]	2.7086766	
CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]	2.6903503	
COL8A1	collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]	2.6898746	
FOXS1	forkhead box S1 [Source:HGNC Symbol;Acc:HGNC:3735]	2.6821618	
PTGS2	prostaglandin-endoperoxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:9605]	2.6798687	
FGL2	fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]	2.6660666	
LUM	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	2.661449	
SRPX2	sushi repeat containing protein X-linked 2 [Source:HGNC Symbol;Acc:HGNC:30668]	2.6523402	
ADGRG6	adhesion G protein-coupled receptor G6 [Source:HGNC Symbol;Acc:HGNC:13841]	2.6383843	
TNFSF10	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]	2.6369643	
COL6A2	collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]	2.634216	
FBLN1	fibulin 1 [Source:HGNC Symbol;Acc:HGNC:3600]	2.624241	
GIMAP1	GTPase, IMAP family member 1 [Source:HGNC Symbol;Acc:HGNC:23237]	2.6113389	
S100A9	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]	2.6108327	
PHLDB2	pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573]	2.6038935	
PTPRB	protein tyrosine phosphatase receptor type B [Source:HGNC Symbol;Acc:HGNC:9665]	2.5965266	
PLA2G4A	phospholipase A2 group IVA [Source:HGNC Symbol;Acc:HGNC:9035]	2.5964754	
SOX18	SRY-box transcription factor 18 [Source:HGNC Symbol;Acc:HGNC:11194]	2.5919619	
MAMDC2	MAM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23673]	2.590368	
PEAR1	platelet endothelial aggregation receptor 1 [Source:HGNC Symbol;Acc:HGNC:33631]	2.5883036	
PLA1A	phospholipase A1 member A [Source:HGNC Symbol;Acc:HGNC:17661]	2.5860078	
IL1R1	interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]	2.5841112	
TGFBR2	transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773]	2.5522847	
GIMAP8	GTPase, IMAP family member 8 [Source:HGNC Symbol;Acc:HGNC:21792]	2.549461	
LYZ	lysozyme [Source:HGNC Symbol;Acc:HGNC:6740]	2.5461204	
FOXF1	forkhead box F1 [Source:HGNC Symbol;Acc:HGNC:3809]	2.5283294	
COBLL1	cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]	2.5222502	
HTRA3	HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406]	2.516141	
COL6A3	collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]	2.4990704	
DEPP1	DEPP1 autophagy regulator [Source:HGNC Symbol;Acc:HGNC:23355]	2.4951324	
C2CD4B	C2 calcium dependent domain containing 4B [Source:HGNC Symbol;Acc:HGNC:33628]	2.4947846	
STAB1	stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]	2.4912095	
FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	2.4887617	
TRBC2	T cell receptor beta constant 2 [Source:HGNC Symbol;Acc:HGNC:12157]	2.4867792	
FLNA	filamin A [Source:HGNC Symbol;Acc:HGNC:3754]	2.486385	
SLC38A11	solute carrier family 38 member 11 [Source:HGNC Symbol;Acc:HGNC:26836]	2.4769926	
CLDN5	claudin 5 [Source:HGNC Symbol;Acc:HGNC:2047]	2.4740648	
TINAGL1	tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168]	2.471909	
CLEC14A	C-type lectin domain containing 14A [Source:HGNC Symbol;Acc:HGNC:19832]	2.4655945	
FAM81B	family with sequence similarity 81 member B [Source:HGNC Symbol;Acc:HGNC:26335]	2.456575	
MS4A7	membrane spanning 4-domains A7 [Source:HGNC Symbol;Acc:HGNC:13378]	2.454702	
NIBAN1	niban apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16784]	2.4471393	
COL14A1	collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]	2.4455597	
MRGPRF	MAS related GPR family member F [Source:HGNC Symbol;Acc:HGNC:24828]	2.4430037	
C1R	complement C1r [Source:HGNC Symbol;Acc:HGNC:1246]	2.440609	
LAMB1	laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]	2.4317036	
SRGN	serglycin [Source:HGNC Symbol;Acc:HGNC:9361]	2.4276404	
ADGRF5	adhesion G protein-coupled receptor F5 [Source:HGNC Symbol;Acc:HGNC:19030]	2.421437	
ECM2	extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]	2.421329	
VIM	vimentin [Source:HGNC Symbol;Acc:HGNC:12692]	2.4179559	
SMAD6	SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]	2.417451	
MUSTN1	musculoskeletal, embryonic nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:22144]	2.3892777	
KLF2	KLF transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:6347]	2.386962	
CAVIN2	caveolae associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10690]	2.3860939	
HSPG2	heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273]	2.3797426	
CARD16	caspase recruitment domain family member 16 [Source:HGNC Symbol;Acc:HGNC:33701]	2.3771143	
SEMA3G	semaphorin 3G [Source:HGNC Symbol;Acc:HGNC:30400]	2.3723402	
CAVIN1	caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]	2.3692725	
IFITM1	interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]	2.3620107	
ICAM1	intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]	2.3592243	
CCL14	C-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10612]	2.3510773	
RERGL	RERG like [Source:HGNC Symbol;Acc:HGNC:26213]	2.3460646	
RAMP2	receptor activity modifying protein 2 [Source:HGNC Symbol;Acc:HGNC:9844]	2.3383071	
OLFML2A	olfactomedin like 2A [Source:HGNC Symbol;Acc:HGNC:27270]	2.336955	
FOSB	FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]	2.3293252	
FRZB	frizzled related protein [Source:HGNC Symbol;Acc:HGNC:3959]	2.3283668	
VAMP8	vesicle associated membrane protein 8 [Source:HGNC Symbol;Acc:HGNC:12647]	2.327107	
PLBD1	phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26215]	2.3234246	
MRC1	mannose receptor C-type 1 [Source:HGNC Symbol;Acc:HGNC:7228]	2.3218179	
MS4A4A	membrane spanning 4-domains A4A [Source:HGNC Symbol;Acc:HGNC:13371]	2.319049	
FOXQ1	forkhead box Q1 [Source:HGNC Symbol;Acc:HGNC:20951]	2.3135464	
TBX2	T-box transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11597]	2.3125114	
CALHM2	calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]	2.3123577	
IGFBP2	insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]	2.3119311	
TNXB	tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]	2.3072047	
F13A1	coagulation factor XIII A chain [Source:HGNC Symbol;Acc:HGNC:3531]	2.3024168	
ITGA8	integrin subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:6144]	2.3001668	
LAMA2	laminin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6482]	2.2935073	
ADGRL4	adhesion G protein-coupled receptor L4 [Source:HGNC Symbol;Acc:HGNC:20822]	2.287522	
FHL2	four and a half LIM domains 2 [Source:HGNC Symbol;Acc:HGNC:3703]	2.2692938	
FXYD5	FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029]	2.2676802	
KLF4	KLF transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]	2.2660584	
APOL3	apolipoprotein L3 [Source:HGNC Symbol;Acc:HGNC:14868]	2.2506874	
HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	2.2478542	
HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	2.2443893	
SLC47A1	solute carrier family 47 member 1 [Source:HGNC Symbol;Acc:HGNC:25588]	2.2389488	
EDNRA	endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]	2.2370503	
TGM2	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	2.2340577	
KDELR3	KDEL endoplasmic reticulum protein retention receptor 3 [Source:HGNC Symbol;Acc:HGNC:6306]	2.2307744	
S100A11	S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]	2.2276545	
NOSTRIN	nitric oxide synthase trafficking [Source:HGNC Symbol;Acc:HGNC:20203]	2.2267354	
CCDC3	coiled-coil domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23813]	2.2244015	
CRIP1	cysteine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2360]	2.2156484	
TLR1	toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]	2.2033043	
GIMAP4	GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]	2.2005634	
ESAM	endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:17474]	2.2004027	
EGR3	early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]	2.1985626	
EMCN	endomucin [Source:HGNC Symbol;Acc:HGNC:16041]	2.1984637	
GJA4	gap junction protein alpha 4 [Source:HGNC Symbol;Acc:HGNC:4278]	2.1974893	
CD69	CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]	2.196251	
ITGA5	integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]	2.185319	
ICAM2	intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:5345]	2.1807215	
EGFL8	EGF like domain multiple 8 [Source:HGNC Symbol;Acc:HGNC:13944]	2.1674378	
PDE5A	phosphodiesterase 5A [Source:HGNC Symbol;Acc:HGNC:8784]	2.1671894	
ANGPTL1	angiopoietin like 1 [Source:HGNC Symbol;Acc:HGNC:489]	2.1670825	
A2M	alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]	2.1654391	
CXCL2	C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603]	2.1567295	
DUSP1	dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]	2.1499162	
TRIM38	tripartite motif containing 38 [Source:HGNC Symbol;Acc:HGNC:10059]	2.1422064	
CCL2	C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]	2.1413124	
ITGA10	integrin subunit alpha 10 [Source:HGNC Symbol;Acc:HGNC:6135]	2.1403043	
PRKCH	protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]	2.1388457	
TXNIP	thioredoxin interacting protein [Source:HGNC Symbol;Acc:HGNC:16952]	2.1385512	
BGN	biglycan [Source:HGNC Symbol;Acc:HGNC:1044]	2.1381137	
OLFML3	olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956]	2.1361299	
ZFP36	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]	2.1345482	
CMKLR1	chemerin chemokine-like receptor 1 [Source:HGNC Symbol;Acc:HGNC:2121]	2.129418	
C1QA	complement C1q A chain [Source:HGNC Symbol;Acc:HGNC:1241]	2.1283422	
PLA2R1	phospholipase A2 receptor 1 [Source:HGNC Symbol;Acc:HGNC:9042]	2.1275227	
MMP2	matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]	2.1248372	
HSPA6	heat shock protein family A (Hsp70) member 6 [Source:HGNC Symbol;Acc:HGNC:5239]	2.123623	
FLT3LG	fms related receptor tyrosine kinase 3 ligand [Source:HGNC Symbol;Acc:HGNC:3766]	2.1210942	
HLA-E	major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]	2.1141443	
LINC02381	long intergenic non-protein coding RNA 2381 [Source:HGNC Symbol;Acc:HGNC:53304]	2.100147	
FCGBP	Fc gamma binding protein [Source:HGNC Symbol;Acc:HGNC:13572]	2.099422	
NKG7	natural killer cell granule protein 7 [Source:HGNC Symbol;Acc:HGNC:7830]	2.0981293	
MXRA5	matrix remodeling associated 5 [Source:HGNC Symbol;Acc:HGNC:7539]	2.0947216	
CNN1	calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]	2.088909	
GPX8	glutathione peroxidase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:33100]	2.0877633	
COL15A1	collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192]	2.087007	
TRAC	T cell receptor alpha constant [Source:HGNC Symbol;Acc:HGNC:12029]	2.0861218	
CAV1	caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527]	2.0856411	
SP100	SP100 nuclear antigen [Source:HGNC Symbol;Acc:HGNC:11206]	2.0848136	
GYPC	glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:HGNC:4704]	2.0813444	
CYYR1	cysteine and tyrosine rich 1 [Source:HGNC Symbol;Acc:HGNC:16274]	2.0794206	
PLAC9	placenta associated 9 [Source:HGNC Symbol;Acc:HGNC:19255]	2.0767455	
GNG11	G protein subunit gamma 11 [Source:HGNC Symbol;Acc:HGNC:4403]	2.0697193	
ABCB1	ATP binding cassette subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:40]	2.06938	
NR4A1	nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7980]	2.0672083	
TNFRSF14	TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]	2.0610368	
EBF1	EBF transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3126]	2.0529265	
IFITM3	interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]	2.051948	
FBLN2	fibulin 2 [Source:HGNC Symbol;Acc:HGNC:3601]	2.0474017	
EVI2B	ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500]	2.0441575	
FOS	Fos proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3796]	2.0393662	
MMRN2	multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]	2.036678	
FGD5	FYVE, RhoGEF and PH domain containing 5 [Source:HGNC Symbol;Acc:HGNC:19117]	2.0349593	
EPHB4	EPH receptor B4 [Source:HGNC Symbol;Acc:HGNC:3395]	2.034413	
RAMP3	receptor activity modifying protein 3 [Source:HGNC Symbol;Acc:HGNC:9845]	2.0331516	
VEGFC	vascular endothelial growth factor C [Source:HGNC Symbol;Acc:HGNC:12682]	2.0309067	
NBPF14	NBPF member 14 [Source:HGNC Symbol;Acc:HGNC:25232]	2.0237901	
TYROBP	transmembrane immune signaling adaptor TYROBP [Source:HGNC Symbol;Acc:HGNC:12449]	2.0226364	
ARID5A	AT-rich interaction domain 5A [Source:HGNC Symbol;Acc:HGNC:17361]	2.0225198	
HLA-F	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]	2.0213482	
CD74	CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]	2.0191827	
ITPR3	inositol 1,4,5-trisphosphate receptor type 3 [Source:HGNC Symbol;Acc:HGNC:6182]	2.0188015	
TCIM	transcriptional and immune response regulator [Source:HGNC Symbol;Acc:HGNC:1357]	2.0172276	
CD37	CD37 molecule [Source:HGNC Symbol;Acc:HGNC:1666]	2.0139792	
CAV2	caveolin 2 [Source:HGNC Symbol;Acc:HGNC:1528]	2.0137134	
CFI	complement factor I [Source:HGNC Symbol;Acc:HGNC:5394]	2.01059	
ALPL	alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]	2.0092993	
RAX	retina and anterior neural fold homeobox [Source:HGNC Symbol;Acc:HGNC:18662]	2.007828	
ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23614]	2.0067108	
RRAS	RAS related [Source:HGNC Symbol;Acc:HGNC:10447]	2.000342	
IFI27	interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]	1.997228	
MDFIC	MyoD family inhibitor domain containing [Source:HGNC Symbol;Acc:HGNC:28870]	1.9967818	
SOD3	superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]	1.9951532	
NNMT	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]	1.9951494	
MS4A6A	membrane spanning 4-domains A6A [Source:HGNC Symbol;Acc:HGNC:13375]	1.9922357	
IL3RA	interleukin 3 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6012]	1.989674	
HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	1.9889487	
TTN	titin [Source:HGNC Symbol;Acc:HGNC:12403]	1.9885348	
ABCA8	ATP binding cassette subfamily A member 8 [Source:HGNC Symbol;Acc:HGNC:38]	1.9860166	
MECOM	MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]	1.9849088	
TIMP1	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	1.9801474	
CPED1	cadherin like and PC-esterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26159]	1.9753087	
COL4A2	collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]	1.9741491	
CRISPLD2	cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]	1.9725943	
CYTL1	cytokine like 1 [Source:HGNC Symbol;Acc:HGNC:24435]	1.9696342	
COL13A1	collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]	1.9685867	
CEBPD	CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]	1.9630648	
HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	1.9625092	
PLEK	pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]	1.9608557	
IGFBP5	insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	1.9545788	
SNHG18	small nucleolar RNA host gene 18 [Source:HGNC Symbol;Acc:HGNC:49007]	1.9464582	
LTBP2	latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6715]	1.934931	
MSR1	macrophage scavenger receptor 1 [Source:HGNC Symbol;Acc:HGNC:7376]	1.9318639	
CALD1	caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441]	1.9296465	
TAMALIN	trafficking regulator and scaffold protein tamalin [Source:HGNC Symbol;Acc:HGNC:18707]	1.925923	
CDKN1A	cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]	1.9248194	
STING1	stimulator of interferon response cGAMP interactor 1 [Source:HGNC Symbol;Acc:HGNC:27962]	1.9237342	
ID3	inhibitor of DNA binding 3 [Source:HGNC Symbol;Acc:HGNC:5362]	1.9192162	
SECTM1	secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]	1.9141266	
CYBB	cytochrome b-245 beta chain [Source:HGNC Symbol;Acc:HGNC:2578]	1.906334	
PALMD	palmdelphin [Source:HGNC Symbol;Acc:HGNC:15846]	1.9049076	
SERPING1	serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228]	1.9042541	
COL4A1	collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]	1.8944397	
PSMB9	proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	1.8864721	
ANGPT2	angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]	1.8855734	
