NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
PRKCH	1	PRKCH	
TXNIP	1	TXNIP	
BGN	1	BGN	
OLFML3	1	OLFML3	
ZFP36	1	ZFP36	
CMKLR1	1	CMKLR1	
C1QA	1	C1QA	
PLA2R1	1	PLA2R1	
MMP2	1	MMP2	
HSPA6	1	HSPA6	
FLT3LG	1	FLT3LG	
HLA-E	1	HLA-E	
LINC02381	1	LINC02381	
FCGBP	1	FCGBP	
NKG7	1	NKG7	
MXRA5	1	MXRA5	
CNN1	1	CNN1	
GPX8	1	GPX8	
COL15A1	1	COL15A1	
TRAC	1	TRAC	
CAV1	1	CAV1	
SP100	1	SP100	
GYPC	1	GYPC	
CYYR1	1	CYYR1	
PLAC9	1	PLAC9	
GNG11	1	GNG11	
ABCB1	1	ABCB1	
NR4A1	1	NR4A1	
TNFRSF14	1	TNFRSF14	
EBF1	1	EBF1	
IFITM3	1	IFITM3	
FBLN2	1	FBLN2	
EVI2B	1	EVI2B	
FOS	1	FOS	
MMRN2	1	MMRN2	
FGD5	1	FGD5	
EPHB4	1	EPHB4	
RAMP3	1	RAMP3	
VEGFC	1	VEGFC	
NBPF14	1	NBPF14	
TYROBP	1	TYROBP	
ARID5A	1	ARID5A	
HLA-F	1	HLA-F	
CD74	1	CD74	
ITPR3	1	ITPR3	
TCIM	1	TCIM	
CD37	1	CD37	
CAV2	1	CAV2	
CFI	1	CFI	
ALPL	1	ALPL	
RAX	1	RAX	
ST6GALNAC1	1	ST6GALNAC1	
RRAS	1	RRAS	
IFI27	1	IFI27	
MDFIC	1	MDFIC	
SOD3	1	SOD3	
NNMT	1	NNMT	
MS4A6A	1	MS4A6A	
IL3RA	1	IL3RA	
HLA-DRB1	1	HLA-DRB1	
TTN	1	TTN	
ABCA8	1	ABCA8	
MECOM	1	MECOM	
TIMP1	1	TIMP1	
CPED1	1	CPED1	
COL4A2	1	COL4A2	
CRISPLD2	1	CRISPLD2	
CYTL1	1	CYTL1	
COL13A1	1	COL13A1	
CEBPD	1	CEBPD	
HLA-DRB5	1	HLA-DRB5	
PLEK	1	PLEK	
IGFBP5	1	IGFBP5	
SNHG18	1	SNHG18	
LTBP2	1	LTBP2	
MSR1	1	MSR1	
CALD1	1	CALD1	
TAMALIN	1	GRASP	
CDKN1A	1	CDKN1A	
STING1	1	TMEM173	
ID3	1	ID3	
SECTM1	1	SECTM1	
CYBB	1	CYBB	
PALMD	1	PALMD	
SERPING1	1	SERPING1	
COL4A1	1	COL4A1	
PSMB9	1	PSMB9	
ANGPT2	1	ANGPT2	
SOX7	1	SOX7	
ABCG2	1	ABCG2	
IFI30	1	IFI30	
LILRB4	1	LILRB4	
LGALS3	1	LGALS3	
NCF4	1	NCF4	
EPAS1	1	EPAS1	
GBP1	1	GBP1	
CEMIP2	1	CEMIP2	
OAS2	1	OAS2	
ENPP6	1	ENPP6	
OAF	1	OAF	
LAMB2	1	LAMB2	
SRARP	1	SRARP	
YBX3	1	YBX3	
HLA-DQA1	1	HLA-DQA1	
SLCO2A1	1	SLCO2A1	
PDLIM1	1	PDLIM1	
TMEM51	1	TMEM51	
PCAT19	1	PCAT19	
FYB1	1	FYB1	
PDGFRB	1	PDGFRB	
DLL4	1	DLL4	
SLC39A8	1	SLC39A8	
TMEM140	1	TMEM140	
GBP2	1	GBP2	
IGKC	1	IGKC	
CCN1	1	CCN1	
SMOC2	1	SMOC2	
SFRP2	1	SFRP2	
ROBO4	1	ROBO4	
MYOF	1	MYOF	
LMOD1	1	LMOD1	
CDC42EP5	1	CDC42EP5	
ITM2A	1	ITM2A	
SAMD9L	1	SAMD9L	
GATA2	1	GATA2	
CDH5	1	CDH5	
TIE1	1	TIE1	
TLR2	1	TLR2	
GPR183	1	GPR183	
COL18A1	1	COL18A1	
STARD8	1	STARD8	
ANXA1	1	ANXA1	
ARHGAP4	1	ARHGAP4	
LAMC1	1	LAMC1	
IER3	1	IER3	
ACKR1	1	ACKR1	
CD34	1	CD34	
HLA-B	1	HLA-B	
ITGA1	1	ITGA1	
CLEC7A	1	CLEC7A	
NEAT1	1	NEAT1	
SLC43A3	1	SLC43A3	
ID1	1	ID1	
HLA-DQA2	1	HLA-DQA2	
FAM20A	1	FAM20A	
SPON2	1	SPON2	
IFI44L	1	IFI44L	
HLA-DPB1	1	HLA-DPB1	
CLEC2B	1	CLEC2B	
PARP14	1	PARP14	
FILIP1L	1	FILIP1L	
APOLD1	1	APOLD1	
MYH9	1	MYH9	
ZIC2	1	ZIC2	
FAS	1	FAS	
CLIC3	1	CLIC3	
CP	1	CP	
KDR	1	KDR	
EMP1	1	EMP1	
MYCT1	1	MYCT1	
SLCO2B1	1	SLCO2B1	
FLI1	1	FLI1	
GPC3	1	GPC3	
HIC1	1	HIC1	
WWTR1	1	WWTR1	
HHEX	1	HHEX	
DDX60	1	DDX60	
FBLN5	1	FBLN5	
ADIRF	1	ADIRF	
JUNB	1	JUNB	
COPZ2	1	COPZ2	
C1orf162	1	C1orf162	
IL32	1	IL32	
LPAR6	1	LPAR6	
TBX2-AS1	1	TBX2-AS1	
RGS10	1	RGS10	
ARHGAP45	1	ARHGAP45	
ABCA9	1	ABCA9	
HLA-DQB1	1	HLA-DQB1	
APOD	1	APOD	
CXCR4	1	CXCR4	
DDR2	1	DDR2	
GBP4	1	GBP4	
C1QB	1	C1QB	
ARHGAP29	1	ARHGAP29	
LINC01094	1	LINC01094	
JCAD	1	JCAD	
WTIP	1	WTIP	
RBPMS	1	RBPMS	
BMP6	1	BMP6	
SHE	1	SHE	
IL4R	1	IL4R	
TGFBR3	1	TGFBR3	
TNFRSF1B	1	TNFRSF1B	
IL16	1	IL16	
IGFBP7	1	IGFBP7	
EVA1B	1	EVA1B	
EMP3	1	EMP3	
PLAT	1	PLAT	
NET1	1	NET1	
LIMS2	1	LIMS2	
RGS5	1	RGS5	
LCP1	1	LCP1	
IRF6	1	IRF6	
CPVL	1	CPVL	
PRSS23	1	PRSS23	
NOTCH3	1	NOTCH3	
FHIT	1	FHIT	
FRMD6	1	FRMD6	
LTBP1	1	LTBP1	
MFAP2	1	MFAP2	
STAT6	1	STAT6	
LAIR1	1	LAIR1	
RBM47	1	RBM47	
FAM110D	1	FAM110D	
EHD2	1	EHD2	
NDUFA4L2	1	NDUFA4L2	
MNDA	1	MNDA	
FCGR2A	1	FCGR2A	
NFKB2	1	NFKB2	
PGM5	1	PGM5	
CD4	1	CD4	
TNFRSF1A	1	TNFRSF1A	
GPC6	1	GPC6	
CAVIN3	1	CAVIN3	
PROS1	1	PROS1	
JAG1	1	JAG1	
LGALS9	1	LGALS9	
TNFRSF19	1	TNFRSF19	
COX4I2	1	COX4I2	
TGFB1I1	1	TGFB1I1	
SCARF1	1	SCARF1	
VCAM1	1	VCAM1	
CD53	1	CD53	
ACVRL1	1	ACVRL1	
STK10	1	STK10	
COL5A1	1	COL5A1	
IL6	1	IL6	
RASSF3	1	RASSF3	
COL12A1	1	COL12A1	
FOXF2	1	FOXF2	
CCL4	1	CCL4	
GIMAP2	1	GIMAP2	
GGT5	1	GGT5	
ARHGAP10	1	ARHGAP10	
IFI16	1	IFI16	
SFRP4	1	SFRP4	
DAB2	1	DAB2	
ELN	1	ELN	
SLC2A1	1	SLC2A1	
ARL15	1	ARL15	
NES	1	NES	
SLC26A2	1	SLC26A2	
FOXP1	1	FOXP1	
ANXA3	1	ANXA3	
RHOJ	1	RHOJ	
GPNMB	1	GPNMB	
TCN2	1	TCN2	
RELL1	1	RELL1	
NID1	1	NID1	
MCM5	1	MCM5	
LAMA5	1	LAMA5	
IER2	1	IER2	
ELF1	1	ELF1	
FZD10-AS1	1	FZD10-AS1	
ZIC1	1	ZIC1	
IL18	1	IL18	
CLIC1	1	CLIC1	
BARD1	1	BARD1	
LMO2	1	LMO2	
SERPINA3	1	SERPINA3	
THBD	1	THBD	
ARHGAP25	1	ARHGAP25	
GALNT15	1	GALNT15	
CALCRL	1	CALCRL	
GPSM3	1	GPSM3	
HLA-DOA	1	HLA-DOA	
FHL3	1	FHL3	
NFKBIZ	1	NFKBIZ	
S1PR3	1	S1PR3	
GSN	1	GSN	
GJB2	1	GJB2	
CSF1R	1	CSF1R	
RNASE1	1	RNASE1	
MSRB3	1	MSRB3	
GIMAP5	1	GIMAP5	
SLC7A7	1	SLC7A7	
CSF2RA	1	CSF2RA	
SOCS3	1	SOCS3	
HSD11B1	1	HSD11B1	
LSR	1	LSR	
UACA	1	UACA	
SLC6A13	1	SLC6A13	
MYL12A	1	MYL12A	
MRC2	1	MRC2	
SPHK1	1	SPHK1	
MFNG	1	MFNG	
PHACTR2	1	PHACTR2	
CYBA	1	CYBA	
PSMB8-AS1	1	PSMB8-AS1	
COLEC12	1	COLEC12	
GPR4	1	GPR4	
DOCK8	1	DOCK8	
IL1B	1	IL1B	
KANK3	1	KANK3	
VAMP5	1	VAMP5	
MALAT1	1	MALAT1	
SLC16A4	1	SLC16A4	
FZD4	1	FZD4	
FCHO2	1	FCHO2	
BTG2	1	BTG2	
NFATC2	1	NFATC2	
ODF3B	1	ODF3B	
LINC00632	1	LINC00632	
EGR1	1	EGR1	
VSIG4	1	VSIG4	
PTGIS	1	PTGIS	
ARRDC4	1	ARRDC4	
TPM1	1	TPM1	
TSKU	1	TSKU	
F11R	1	F11R	
IRAK3	1	IRAK3	
CD44	1	CD44	
KANK2	1	KANK2	
PABPC1	1	PABPC1	
ERG	1	ERG	
SIX5	1	SIX5	
MAP3K8	1	MAP3K8	
AHNAK	1	AHNAK	
RGS7BP	1	RGS7BP	
ARHGDIB	1	ARHGDIB	
HSPA12B	1	HSPA12B	
MYLK	1	MYLK	
ITGBL1	1	ITGBL1	
LST1	1	LST1	
TRIP10	1	TRIP10	
C2	1	C2	
VCAN	1	VCAN	
RCSD1	1	RCSD1	
MOXD1	1	MOXD1	
MPEG1	1	MPEG1	
SPTLC3	1	SPTLC3	
POGLUT3	1	POGLUT3	
TM4SF18	1	TM4SF18	
AVP	1	AVP	
JUN	1	JUN	
CFAP210	1	CCDC173	
AEBP1	1	AEBP1	
ERAP2	1	ERAP2	
BTNL9	1	BTNL9	
GALNT4	1	GALNT4	
LY86	1	LY86	
SLC38A5	1	SLC38A5	
TNS1	1	TNS1	
SAPCD1	1	SAPCD1	
SYNPO2	1	SYNPO2	
FSTL1	1	FSTL1	
HLA-C	1	HLA-C	
TTF2	1	TTF2	
SMTN	1	SMTN	
FOLR1	1	FOLR1	
MT1A	1	MT1A	
ELOVL7	1	ELOVL7	
RAC2	1	RAC2	
SLFN11	1	SLFN11	
C16orf89	1	C16orf89	
CHRD	1	CHRD	
A4GALT	1	A4GALT	
GIMAP7	1	GIMAP7	
SELENOP	1	SELENOP	
CALML4	1	CALML4	
ACKR3	1	ACKR3	
BST2	1	BST2	
SLCO1C1	1	SLCO1C1	
CD14	1	CD14	
LATS2	1	LATS2	
FZD8	1	FZD8	
SERPINH1	1	SERPINH1	
OSMR	1	OSMR	
H1-2	1	HIST1H1C	
TRAF5	1	TRAF5	
GIMAP6	1	GIMAP6	
PTPN6	1	PTPN6	
GLT8D2	1	GLT8D2	
SLC15A3	1	SLC15A3	
SLC2A10	1	SLC2A10	
SNED1	1	SNED1	
SVIL	1	SVIL	
NCKAP1L	1	NCKAP1L	
NPIPB5	1	NPIPB5	
DSE	1	DSE	
RILPL2	1	RILPL2	
CD48	1	CD48	
LDLRAD3	1	LDLRAD3	
ZFP36L1	1	ZFP36L1	
ITGB2	1	ITGB2	
PCED1B-AS1	1	PCED1B-AS1	
IQGAP2	1	IQGAP2	
MAP3K7CL	1	MAP3K7CL	
ADORA2A	1	ADORA2A	
MCAM	1	MCAM	
BCAM	1	BCAM	
ANXA2	1	ANXA2	
NFKBIA	1	NFKBIA	
WIPI1	1	WIPI1	
XAF1	1	XAF1	
ADGRD1	1	ADGRD1	
TIMP3	1	TIMP3	
MYO1C	1	MYO1C	
B2M	1	B2M	
ADGB	1	ADGB	
LEF1	1	LEF1	
TEAD2	1	TEAD2	
ANXA11	1	ANXA11	
CA4	1	CA4	
YBX1	1	YBX1	
ORAI1	1	ORAI1	
GNG5	1	GNG5	
ACE	1	ACE	
RBMS2	1	RBMS2	
SLC7A2	1	SLC7A2	
ARRDC2	1	ARRDC2	
LINC01549	1	LINC01549	
EDN1	1	EDN1	
ANP32B	1	ANP32B	
C3AR1	1	C3AR1	
FBN1	1	FBN1	
IGSF6	1	IGSF6	
CHI3L2	1	CHI3L2	
LRP5	1	LRP5	
PDE3A	1	PDE3A	
BHLHE40	1	BHLHE40	
LAMA4	1	LAMA4	
APOL6	1	APOL6	
CXCL10	1	CXCL10	
SH2B3	1	SH2B3	
ZIC4	1	ZIC4	
MAP7D3	1	MAP7D3	
LAPTM5	1	LAPTM5	
TES	1	TES	
APLNR	1	APLNR	
C1QTNF1	1	C1QTNF1	
MALL	1	MALL	
CD68	1	CD68	
ATP10A	1	ATP10A	
GRK5	1	GRK5	
DDX60L	1	DDX60L	
DRAM1	1	DRAM1	
SLC12A7	1	SLC12A7	
MARVELD2	1	MARVELD2	
LSP1	1	LSP1	
FCGRT	1	FCGRT	
SLC9A3R2	1	SLC9A3R2	
LCP2	1	LCP2	
CTSS	1	CTSS	
TUT7	1	TUT7	
CCL4L2	1	CCL4L2	
LHFPL6	1	LHFPL6	
CTSC	1	CTSC	
CMTM8	1	CMTM8	
FBXO32	1	FBXO32	
SCIN	1	SCIN	
PTGDS	1	PTGDS	
TBC1D1	1	TBC1D1	
HEG1	1	HEG1	
SQOR	1	SQOR	
NCF1	1	NCF1	
ZIC5	1	ZIC5	
IFI35	1	IFI35	
SP110	1	SP110	
RNASE4	1	RNASE4	
GNB4	1	GNB4	
SYDE1	1	SYDE1	
PTGS1	1	PTGS1	
FAM107A	1	FAM107A	
SLC16A11	1	SLC16A11	
GPRC5C	1	GPRC5C	
EGFLAM	1	EGFLAM	
CYBRD1	1	CYBRD1	
C3	1	C3	
SERPINF1	1	SERPINF1	
FKBP10	1	FKBP10	
EMP2	1	EMP2	
TRIM22	1	TRIM22	
NAALADL2	1	NAALADL2	
PADI2	1	PADI2	
IRF1	1	IRF1	
PGGHG	1	PGGHG	
PTPRC	1	PTPRC	
GPCPD1	1	GPCPD1	
WAS	1	WAS	
TLN1	1	TLN1	
KCNMB1	1	KCNMB1	
GMFG	1	GMFG	
RANBP3L	1	RANBP3L	
TGIF1	1	TGIF1	
CTNNAL1	1	CTNNAL1	
TSPAN9	1	TSPAN9	
SAP25	1	SAP25	
AXL	1	AXL	
RMST	1	RMST	
CASP1	1	CASP1	
MITF	1	MITF	
NGFR	1	NGFR	
HPGDS	1	HPGDS	
TUBB6	1	TUBB6	
FCER1G	1	FCER1G	
PARP9	1	PARP9	
WNT4	1	WNT4	
ADAM28	1	ADAM28	
POLM	1	POLM	
SORBS3	1	SORBS3	
CD302	1	CD302	
TNFSF13B	1	TNFSF13B	
SBNO1-AS1	1	SBNO1-AS1	
SAT1	1	SAT1	
NTN4	1	NTN4	
CPM	1	CPM	
SGMS2	1	SGMS2	
NOTCH1	1	NOTCH1	
TEAD3	1	TEAD3	
ADGRE5	1	ADGRE5	
GPR34	1	GPR34	
PLD4	1	PLD4	
B4GALT1	1	B4GALT1	
NBEAL1	1	NBEAL1	
LRP10	1	LRP10	
NKD1	1	NKD1	
TCP11L2	1	TCP11L2	
ALDH1A1	1	ALDH1A1	
UNC5B	1	UNC5B	
CDH11	1	CDH11	
S100A10	1	S100A10	
TMEM88	1	TMEM88	
CFAP52	1	CFAP52	
KIF1C	1	KIF1C	
S100A3	1	S100A3	
MAF	1	MAF	
GNLY	1	GNLY	
SYNE2	1	SYNE2	
ZFP36L2	1	ZFP36L2	
RESF1	1	RESF1	
CCDC146	1	CCDC146	
SLFN5	1	SLFN5	
APOBEC3G	1	APOBEC3G	
CD7	1	CD7	
RAB13	1	RAB13	
ARPC1B	1	ARPC1B	
FXYD3	1	FXYD3	
PNRC1	1	PNRC1	
PKP2	1	PKP2	
ECE1	1	ECE1	
APOBEC3C	1	APOBEC3C	
WWC2	1	WWC2	
MAFB	1	MAFB	
CCL3	1	CCL3	
LEPR	1	LEPR	
PLTP	1	PLTP	
EEF1D	1	EEF1D	
KLF6	1	KLF6	
INHBA	1	INHBA	
ITPRIP	1	ITPRIP	
TVP23B	1	TVP23B	
NMI	1	NMI	
MDFI	1	MDFI	
DUSP5	1	DUSP5	
CTHRC1	1	CTHRC1	
MX2	1	MX2	
AIF1L	1	AIF1L	
CTDSP1	1	CTDSP1	
CCDC69	1	CCDC69	
CLIC4	1	CLIC4	
GLIPR1	1	GLIPR1	
KCTD12	1	KCTD12	
CRACDL	1	KIAA1211L	
PTPN13	1	PTPN13	
OLFML2B	1	OLFML2B	
CHSY1	1	CHSY1	
CCL3L1	1	CCL3L1	
FAM111A	1	FAM111A	
SNRNP48	1	SNRNP48	
PTGER4	1	PTGER4	
NRM	1	NRM	
PLVAP	1	PLVAP	
HIGD1B	1	HIGD1B	
COL6A1	1	COL6A1	
F2R	1	F2R	
SCARNA9	1	SCARNA9	
ANTXR1	1	ANTXR1	
GOLIM4	1	GOLIM4	
CCND1	1	CCND1	
AIF1	1	AIF1	
ADM	1	ADM	
VRK2	1	VRK2	
WDR86	1	WDR86	
HLA-DMA	1	HLA-DMA	
RAB7B	1	RAB7B	
TRPM4	1	TRPM4	
UCP2	1	UCP2	
KIAA0040	1	KIAA0040	
ABCC9	1	ABCC9	
CLEC3B	1	CLEC3B	
SAMSN1	1	SAMSN1	
PARP10	1	PARP10	
SAMD9	1	SAMD9	
PAPSS2	1	PAPSS2	
MSN	1	MSN	
CX3CR1	1	CX3CR1	
CASC2	1	CASC2	
CYP4F12	1	CYP4F12	
UNC93B1	1	UNC93B1	
FLT1	1	FLT1	
IFI44	1	IFI44	
SLC49A3	1	SLC49A3	
ZNF880	1	ZNF880	
SLC66A3	1	SLC66A3	
TAL1	1	TAL1	
PODN	1	PODN	
ARID3A	1	ARID3A	
SAMD5	1	SAMD5	
MYO1B	1	MYO1B	
MATN2	1	MATN2	
MICA	1	MICA	
NUBP1	1	NUBP1	
BCL9L	1	BCL9L	
GFAP	1	GFAP	
SLA	1	SLA	
SCLT1	1	SCLT1	
ALOX5AP	1	ALOX5AP	
HGF	1	HGF	
RGS18	1	RGS18	
GUSB	1	GUSB	
DOCK6	1	DOCK6	
MEF2B	1	MEF2B	
SGK1	1	SGK1	
HCLS1	1	HCLS1	
TMEM273	1	TMEM273	
CHST3	1	CHST3	
GLIS2	1	GLIS2	
CSPG4	1	CSPG4	
STON1	1	STON1	
HLA-DMB	1	HLA-DMB	
CECR2	1	CECR2	
TEK	1	TEK	
NPHP1	1	NPHP1	
PDGFRA	1	PDGFRA	
SELL	1	SELL	
TRIM5	1	TRIM5	
GADD45B	1	GADD45B	
SMARCC1	1	SMARCC1	
CCDC80	1	CCDC80	
ACTN4	1	ACTN4	
ACADL	1	ACADL	
JAM2	1	JAM2	
AOX1	1	AOX1	
TPT1	1	TPT1	
LIMA1	1	LIMA1	
LILRB1	1	LILRB1	
ABHD14B	1	ABHD14B	
ROR2	1	ROR2	
IKZF1	1	IKZF1	
TRPM6	1	TRPM6	
SH3TC1	1	SH3TC1	
ALPK1	1	ALPK1	
MAN2B1	1	MAN2B1	
HOATZ	1	C11orf88	
PKDCC	1	PKDCC	
PLP2	1	PLP2	
NFATC3	1	NFATC3	
RBPMS2	1	RBPMS2	
FZD2	1	FZD2	
OSBPL3	1	OSBPL3	
ACY3	1	ACY3	
ADORA3	1	ADORA3	
CCR1	1	CCR1	
EPSTI1	1	EPSTI1	
DKK2	1	DKK2	
C11orf96	1	C11orf96	
RECK	1	RECK	
WIF1	1	WIF1	
WIPF1	1	WIPF1	
TESC	1	TESC	
LPAR4	1	LPAR4	
DDIT4L	1	DDIT4L	
AASS	1	AASS	
PPP1R1B	1	PPP1R1B	
TAP2	1	TAP2	
RHBDF2	1	RHBDF2	
RNF144B	1	RNF144B	
CHST14	1	CHST14	
DNAJC22	1	DNAJC22	
PCSK5	1	PCSK5	
ACSL5	1	ACSL5	
RHBDF1	1	RHBDF1	
RASAL3	1	RASAL3	
PTN	1	PTN	
NLRC5	1	NLRC5	
PLAAT4	1	PLAAT4	
SERPINA5	1	SERPINA5	
THBS2	1	THBS2	
ANK1	1	ANK1	
CD86	1	CD86	
ELK3	1	ELK3	
NR3C1	1	NR3C1	
TTC28	1	TTC28	
VSIR	1	VSIR	
NXT2	1	NXT2	
NRARP	1	NRARP	
NR4A2	1	NR4A2	
SELPLG	1	SELPLG	
GBP3	1	GBP3	
AP5B1	1	AP5B1	
ARHGAP9	1	ARHGAP9	
AK8	1	AK8	
TMOD3	1	TMOD3	
ZNF217	1	ZNF217	
CEP128	1	CEP128	
TUBA1C	1	TUBA1C	
MGAT1	1	MGAT1	
H1-4	1	HIST1H1E	
ITGB4	1	ITGB4	
TP53	1	TP53	
HCST	1	HCST	
PIK3AP1	1	PIK3AP1	
UNC13B	1	UNC13B	
MSX1	1	MSX1	
DOCK2	1	DOCK2	
ST6GAL1	1	ST6GAL1	
HAAO	1	HAAO	
COX7A1	1	COX7A1	
LMNA	1	LMNA	
CD99	1	CD99	
SNTB2	1	SNTB2	
KLF11	1	KLF11	
RBP7	1	RBP7	
TPST2	1	TPST2	
CYP4F3	1	CYP4F3	
PDPN	1	PDPN	
PDZRN3	1	PDZRN3	
THSD4	1	THSD4	
IGFBP3	1	IGFBP3	
GPER1	1	GPER1	
SYK	1	SYK	
CSRP2	1	CSRP2	
RASGRP2	1	RASGRP2	
PRPH	1	PRPH	
SWAP70	1	SWAP70	
NIBAN2	1	NIBAN2	
AK9	1	AK9	
RPL12	1	RPL12	
CFAP126	1	CFAP126	
B3GNT9	1	B3GNT9	
CDKN2C	1	CDKN2C	
ITPRIPL2	1	ITPRIPL2	
INPP5D	1	INPP5D	
RASSF5	1	RASSF5	
HES1	1	HES1	
NOP53	1	NOP53	
UTRN	1	UTRN	
ANO6	1	ANO6	
RBP1	1	RBP1	
TMEM123	1	TMEM123	
ABI3	1	ABI3	
TRMT10A	1	TRMT10A	
ARSL	1	ARSE	
SLC39A13-AS1	1	AC090559.1	
HAMP	1	HAMP	
CSF1	1	CSF1	
ARHGAP15	1	ARHGAP15	
AOAH	1	AOAH	
C1QC	1	C1QC	
PODXL	1	PODXL	
