NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
LPAR1	1	LPAR1	
SLC7A10	1	SLC7A10	
ASCL1	1	ASCL1	
TMEM119	1	TMEM119	
EXPH5	1	EXPH5	
DCC	1	DCC	
CA12	1	CA12	
UNCX	1	UNCX	
CYB5R2	1	CYB5R2	
LDB3	1	LDB3	
CHI3L2	1	CHI3L2	
RHOU	1	RHOU	
HIC1	1	HIC1	
DLX1	1	DLX1	
FOLH1	1	FOLH1	
SORCS2	1	SORCS2	
PLP1	1	PLP1	
CDH24	1	CDH24	
FMNL3	1	FMNL3	
SP9	1	SP9	
CPM	1	CPM	
ABI3	1	ABI3	
PPARGC1B	1	PPARGC1B	
GPR26	1	GPR26	
DSC2	1	DSC2	
LINC00323	1	LINC00323	
DLX6	1	DLX6	
GRM1	1	GRM1	
ANGPTL4	1	ANGPTL4	
KLHL4	1	KLHL4	
CD247	1	CD247	
AQP4-AS1	1	AQP4-AS1	
CACNG3	1	CACNG3	
RHBDL2	1	RHBDL2	
SOX10	1	SOX10	
CPB2-AS1	1	CPB2-AS1	
PRKCG	1	PRKCG	
ZIC1	1	ZIC1	
ST8SIA6	1	ST8SIA6	
EPHA5	1	EPHA5	
CTSH	1	CTSH	
FAM178B	1	FAM178B	
TMEM63A	1	TMEM63A	
KCNT1	1	KCNT1	
CABP7	1	CABP7	
KCNG1	1	KCNG1	
ADHFE1	1	ADHFE1	
LTF	1	LTF	
PLIN5	1	PLIN5	
CXCL14	1	CXCL14	
CACNG7	1	CACNG7	
MCM9	1	MCM9	
CD38	1	CD38	
HPN	1	HPN	
ICOSLG	1	ICOSLG	
CACNG2	1	CACNG2	
COL4A6	1	COL4A6	
TNC	1	TNC	
GREB1L	1	GREB1L	
ZNF35	1	ZNF35	
ENTPD2	1	ENTPD2	
PLIN4	1	PLIN4	
COL9A3	1	COL9A3	
PARD3B	1	PARD3B	
SLC16A1-AS1	1	SLC16A1-AS1	
GJC2	1	GJC2	
BOC	1	BOC	
FEZF1	1	FEZF1	
EGFR	1	EGFR	
ADAMTS8	1	ADAMTS8	
GJB6	1	GJB6	
PLPPR1	1	PLPPR1	
TRIM59	1	TRIM59	
SV2B	1	SV2B	
ISLR2	1	ISLR2	
GJB2	1	GJB2	
ANK1	1	ANK1	
PLEKHH1	1	PLEKHH1	
CARNS1	1	CARNS1	
BMAL2	1	ARNTL2	
RCCD1	1	RCCD1	
ASGR1	1	ASGR1	
LINC01322	1	LINC01322	
TMEM132D	1	TMEM132D	
CALCA	1	CALCA	
MAL	1	MAL	
PMP2	1	PMP2	
ELFN1	1	ELFN1	
MLXIPL	1	MLXIPL	
TMC6	2	TNRC6C-AS1:TMC6	
NKAIN3	2	NKAIN3:NKAIN3-IT1	
C5orf63	1	C5orf63	
RNF122	1	RNF122	
NRIP3	1	NRIP3	
PAH	1	PAH	
APLNR	1	APLNR	
ZNF124	1	ZNF124	
KCNN2	1	KCNN2	
RASSF2	1	RASSF2	
DSCAM	1	DSCAM	
OAS3	1	OAS3	
ZNF417	1	ZNF417	
TENM2	1	TENM2	
MBTD1	1	MBTD1	
PLIN1	1	PLIN1	
ERBB3	1	ERBB3	
LINC01338	1	LINC01338	
NDP	1	NDP	
ZNF689	1	ZNF689	
VASN	1	VASN	
CDC42EP2	1	CDC42EP2	
NINJ2	1	NINJ2	
CACFD1	1	CACFD1	
MAP4K1	1	MAP4K1	
TYMSOS	1	TYMSOS	
ENTPD1	1	ENTPD1	
MT-ND4L	1	MT-ND4L	
MEIS1	1	MEIS1	
NKX2-2	1	NKX2-2	
P2RX5	1	P2RX5	
PIRT	1	PIRT	
CTNNA3	1	CTNNA3	
KIF6	1	KIF6	
BCL11B	1	BCL11B	
SNCB	1	SNCB	
P2RX7	1	P2RX7	
RAPGEFL1	1	RAPGEFL1	
POT1-AS1	1	POT1-AS1	
SMIM5	1	SMIM5	
PLEK	1	PLEK	
LINC00997	1	LINC00997	
ADARB2	1	ADARB2	
C1QL1	1	C1QL1	
GABRB2	1	GABRB2	
PPP1R1B	1	PPP1R1B	
CD44	1	CD44	
CRACDL	1	KIAA1211L	
MT-ND2	1	MT-ND2	
HHIP	1	HHIP	
KCNMB2	1	KCNMB2	
EXTL1	1	EXTL1	
ETNPPL	1	ETNPPL	
VAX2	1	VAX2	
GMPR	1	GMPR	
ZBTB7B	1	ZBTB7B	
GPSM2	1	GPSM2	
PPP1R16B	1	PPP1R16B	
ZIC4	1	ZIC4	
PPP1R13L	1	PPP1R13L	
MYO15A	1	MYO15A	
CHSY3	1	CHSY3	
IGDCC4	1	IGDCC4	
KCNAB2	1	KCNAB2	
RAB26	1	RAB26	
SMIM17	1	SMIM17	
ANLN	1	ANLN	
SLCO4A1	1	SLCO4A1	
ZNF267	1	ZNF267	
PLD2	1	PLD2	
MT-ATP8	1	MT-ATP8	
APLN	1	APLN	
HLA-DMB	1	HLA-DMB	
ATAD2B	1	ATAD2B	
TAFA2	1	TAFA2	
MAP6D1	1	MAP6D1	
SOX9-AS1	1	SOX9-AS1	
MIR4500HG	1	MIR4500HG	
ZNF536	1	ZNF536	
TP53INP2	1	TP53INP2	
HDX	1	HDX	
KCNJ2	1	KCNJ2	
WDR89	1	WDR89	
RAC2	1	RAC2	
TNFSF9	1	TNFSF9	
LINC00472	1	LINC00472	
ZNF423	1	ZNF423	
LINC01234	1	LINC01234	
ASIC1	1	ASIC1	
MT-ND1	1	MT-ND1	
SERPINH1	1	SERPINH1	
CDH23	1	CDH23	
PANTR1	1	PANTR1	
SLC25A48	1	SLC25A48	
LIPT1	1	LIPT1	
MTMR1	1	MTMR1	
LINC01152	1	LINC01152	
CPLX2	1	CPLX2	
GAD1	1	GAD1	
CDH19	1	CDH19	
TSPAN8	1	TSPAN8	
VLDLR-AS1	1	VLDLR-AS1	
DOK6	1	DOK6	
CHD7	1	CHD7	
PDYN	1	PDYN	
PTGFR	1	PTGFR	
RAB3B	1	RAB3B	
APEX2	1	APEX2	
TF	1	TF	
LINC00844	1	LINC00844	
ACTN2	1	ACTN2	
TRIM16	1	TRIM16	
ZFP92	1	ZFP92	
SERPINF1	1	SERPINF1	
CHST6	1	CHST6	
FBXO34	1	FBXO34	
CKS2	1	CKS2	
ASPA	1	ASPA	
EPS8L2	1	EPS8L2	
LHX1-DT	1	LHX1-DT	
SCIN	1	SCIN	
SALL3	1	SALL3	
GFAP	1	GFAP	
SYNDIG1L	1	SYNDIG1L	
SULT1C4	1	SULT1C4	
PCDH11X	1	PCDH11X	
LINC01574	1	LINC01574	
SLC24A1	1	SLC24A1	
SHC3	1	SHC3	
MOSPD1	1	MOSPD1	
GTF2IRD2	1	GTF2IRD2	
ALOX12-AS1	1	ALOX12-AS1	
FIGNL1	1	FIGNL1	
CLDND2	1	CLDND2	
ARPP21	1	ARPP21	
PHACTR3	1	PHACTR3	
CPNE8-AS1	1	CPNE8-AS1	
VSNL1	1	VSNL1	
NFYA	1	NFYA	
MIR9-3HG	1	MIR9-3HG	
HSPB6	1	HSPB6	
ADORA1	1	ADORA1	
MT-ND5	1	MT-ND5	
CNR1	1	CNR1	
KCNB2	1	KCNB2	
HCN2	1	HCN2	
DDX52	1	DDX52	
DNAH17	1	DNAH17	
NDST3	1	NDST3	
RIMKLA	1	RIMKLA	
RIMS1	1	RIMS1	
BMP8A	1	BMP8A	
CEP192	1	CEP192	
HS3ST2	1	HS3ST2	
HPCA	1	HPCA	
NEK3	1	NEK3	
SEMA6B	1	SEMA6B	
SCN2B	1	SCN2B	
IQCH-AS1	1	IQCH-AS1	
OLIG1	1	OLIG1	
LINC01166	1	LINC01166	
NR2E1	1	NR2E1	
PDGFRA	1	PDGFRA	
CCDC144A	1	CCDC144A	
LRTM2	1	LRTM2	
PCSK5	1	PCSK5	
CLEC2L	1	CLEC2L	
PCSK6	1	PCSK6	
DOC2B	1	DOC2B	
SDR16C5	1	SDR16C5	
C1QTNF3	1	C1QTNF3	
FGFR3	1	FGFR3	
SH3BP2	1	SH3BP2	
MYRF	1	MYRF	
SLC31A2	1	SLC31A2	
RASAL1	1	RASAL1	
NCKAP5	1	NCKAP5	
PTH1R	1	PTH1R	
PIEZO2	1	PIEZO2	
IGSF21	1	IGSF21	
DNAH14	1	DNAH14	
SCHIP1	1	SCHIP1	
OSBP2	1	OSBP2	
PIP4K2A	1	PIP4K2A	
CRYAB	1	CRYAB	
ACBD7	1	ACBD7	
NELL1	1	NELL1	
SKP2	1	SKP2	
C10orf90	1	C10orf90	
MOG	1	MOG	
HTR7	1	HTR7	
ZNF548	1	ZNF548	
CREB5	1	CREB5	
LNX2	1	LNX2	
PLLP	1	PLLP	
SLC17A6	1	SLC17A6	
CHD5	1	CHD5	
ANO4	1	ANO4	
CDT1	1	CDT1	
LHX9	1	LHX9	
IGLON5	1	IGLON5	
SLC8A1	1	SLC8A1	
LRP2	1	LRP2	
CCDC39	1	CCDC39	
PLCG2	1	PLCG2	
KDM7A	1	KDM7A	
MOB3C	1	MOB3C	
FBXL7	1	FBXL7	
FRAT1	1	FRAT1	
SLC25A51	1	SLC25A51	
ZNF773	1	ZNF773	
HEXIM2	1	HEXIM2	
ENPP2	1	ENPP2	
FRYL	1	FRYL	
PHGDH	1	PHGDH	
FMO2	1	FMO2	
ZNF565	1	ZNF565	
CPLX1	1	CPLX1	
SELL	1	SELL	
PAXIP1	1	PAXIP1	
SPTB	1	SPTB	
BCAM	1	BCAM	
TMEM273	1	TMEM273	
TBC1D24	1	TBC1D24	
SMAD9	1	SMAD9	
TNFRSF13C	1	TNFRSF13C	
MT-CO2	1	MT-CO2	
SLC24A3	1	SLC24A3	
ZNF85	1	ZNF85	
ZNNT1	1	AP003469.4	
DLEU1	1	DLEU1	
ST18	1	ST18	
TSPAN12	1	TSPAN12	
ACTA2	1	ACTA2	
AHCYL1	1	AHCYL1	
TEAD3	1	TEAD3	
RIOX1	1	RIOX1	
FA2H	1	FA2H	
CABLES1	1	CABLES1	
NPHP3	1	NPHP3	
ZDHHC9	1	ZDHHC9	
PER2	1	PER2	
NFIA	1	NFIA	
ELOVL7	1	ELOVL7	
LINC01579	1	LINC01579	
GRM3	1	GRM3	
B3GAT2	1	B3GAT2	
NEFM	1	NEFM	
VCAN	1	VCAN	
LHPP	1	LHPP	
NR1H3	1	NR1H3	
HAPLN4	1	HAPLN4	
ADAM28	1	ADAM28	
APBB1IP	1	APBB1IP	
REST	1	REST	
MCU	1	MCU	
PAX6	1	PAX6	
OPLAH	1	OPLAH	
GRIN2C	1	GRIN2C	
RFWD3	1	RFWD3	
SYT1	1	SYT1	
FZD4	1	FZD4	
GRIN3A	1	GRIN3A	
UNC13A	1	UNC13A	
TSEN54	1	TSEN54	
POLE4	1	POLE4	
ZNF570	1	ZNF570	
MAN1A2	1	MAN1A2	
MAP2K6	1	MAP2K6	
MOB3B	1	MOB3B	
ZNF670	1	ZNF670	
ASIC2	1	ASIC2	
SLC6A11	1	SLC6A11	
PTGFRN	1	PTGFRN	
DLGAP1-AS2	1	DLGAP1-AS2	
BEAN1	1	BEAN1	
NFATC2	1	NFATC2	
MIR497HG	1	MIR497HG	
CLDN11	1	CLDN11	
PRR18	1	PRR18	
SCGN	1	SCGN	
SYTL4	1	SYTL4	
UBQLN4	1	UBQLN4	
CMYA5	1	CMYA5	
ANKRD36C	1	ANKRD36C	
CSF1R	1	CSF1R	
NETO2	1	NETO2	
SOX6	1	SOX6	
IGFN1	1	IGFN1	
SYNPR	1	SYNPR	
MT-CO1	1	MT-CO1	
C21orf91	1	C21orf91	
ZNF160	1	ZNF160	
BCAS4	1	BCAS4	
PHLDB3	1	PHLDB3	
GNLY	1	GNLY	
ATXN7L2	1	ATXN7L2	
WDR31	1	WDR31	
ARHGAP30	1	ARHGAP30	
TAPBPL	1	TAPBPL	
DOCK5	1	DOCK5	
PHF24	1	PHF24	
IRS1	1	IRS1	
FIBIN	1	FIBIN	
TMEM144	1	TMEM144	
NAALADL2	1	NAALADL2	
GZMB	1	GZMB	
MT-ATP6	1	MT-ATP6	
BRCA1	1	BRCA1	
PRRX1	1	PRRX1	
PLCH2	1	PLCH2	
ZCCHC24	1	ZCCHC24	
SEMA3D	1	SEMA3D	
GPR137C	1	GPR137C	
CABYR	1	CABYR	
ENOX1	1	ENOX1	
HAUS3	1	HAUS3	
METTL2A	1	METTL2A	
KY	1	KY	
TMEM265	1	TMEM265	
HIVEP2	1	HIVEP2	
ACOT4	1	ACOT4	
TCEA3	1	TCEA3	
ELAVL2	1	ELAVL2	
AKR7A3	1	AKR7A3	
PPP1R14A	1	PPP1R14A	
NETO1	1	NETO1	
SLC2A5	1	SLC2A5	
LRP1B	1	LRP1B	
CACNG8	1	CACNG8	
IGSF11	1	IGSF11	
SALL1	1	SALL1	
SHISA6	1	SHISA6	
ATP10B	1	ATP10B	
KCNA2	1	KCNA2	
GRAMD2B	1	GRAMD2B	
PEX11G	1	PEX11G	
NPIPA5	1	NPIPA5	
ITPKB	1	ITPKB	
ADAMTS4	1	ADAMTS4	
ENKUR	1	ENKUR	
KCTD12	1	KCTD12	
OCA2	1	OCA2	
MTURN	1	MTURN	
PDE4A	1	PDE4A	
UNC13C	1	UNC13C	
MT-ND3	1	MT-ND3	
MTRF1	1	MTRF1	
GMFG	1	GMFG	
CHRD	1	CHRD	
ELMOD1	1	ELMOD1	
OGG1	1	OGG1	
SNTG1	1	SNTG1	
CNDP1	1	CNDP1	
RET	1	RET	
ANOS1	1	ANOS1	
RPH3A	1	RPH3A	
MLH3	1	MLH3	
NPAS3	1	NPAS3	
KLHL13	1	KLHL13	
RIPK1	1	RIPK1	
CRYGS	1	CRYGS	
AIF1L	1	AIF1L	
VWC2	1	VWC2	
BBOX1	1	BBOX1	
ABI3BP	1	ABI3BP	
BOLA3-DT	1	BOLA3-AS1	
SIPA1L3	1	SIPA1L3	
MEIS2	1	MEIS2	
C4orf19	1	C4orf19	
FOXP4	1	FOXP4	
MYOT	1	MYOT	
FLNC	1	FLNC	
PNOC	1	PNOC	
SEZ6	1	SEZ6	
TMEM218	1	TMEM218	
LAMA1	1	LAMA1	
ALDH1L1	1	ALDH1L1	
MT-ND4	1	MT-ND4	
MAML2	1	MAML2	
TRAF3IP2	1	TRAF3IP2	
FBXO16	1	FBXO16	
NIPAL4	1	NIPAL4	
KCNK9	1	KCNK9	
HECTD3	1	HECTD3	
ZNF407	1	ZNF407	
SLC8A2	1	SLC8A2	
SOX8	1	SOX8	
DPP10	1	DPP10	
SRRM3	1	SRRM3	
GLDN	1	GLDN	
PYGO1	1	PYGO1	
ASXL3	1	ASXL3	
PCDH19	1	PCDH19	
LINC02035	1	LINC02035	
MAG	1	MAG	
ACOT2	1	ACOT2	
GTF2H4	1	GTF2H4	
NRF1	1	NRF1	
AMDHD2	1	AMDHD2	
CDKN3	1	CDKN3	
SHROOM2	1	SHROOM2	
MS4A7	1	MS4A7	
CPXM2	1	CPXM2	
S100A13	1	S100A13	
PAQR6	1	PAQR6	
NARS2	1	NARS2	
SLC6A3	1	SLC6A3	
MYO1D	1	MYO1D	
RIMS3	1	RIMS3	
DPH6	1	DPH6	
LATS2	1	LATS2	
C2	1	C2	
KCNIP4	1	KCNIP4	
ADCY1	1	ADCY1	
SCN8A	1	SCN8A	
KCTD4	1	KCTD4	
DLX2	1	DLX2	
ACSS3	1	ACSS3	
FXN	1	FXN	
RAPGEF4	1	RAPGEF4	
PHOSPHO2	1	PHOSPHO2	
INPP5D	1	INPP5D	
RNPC3	1	RNPC3	
P2RY11	1	P2RY11	
SLC12A4	1	SLC12A4	
SNAP25	1	SNAP25	
PANK1	1	PANK1	
LILRB4	1	LILRB4	
NR5A1	1	NR5A1	
SH2D5	1	SH2D5	
TMIGD3	1	TMIGD3	
NKAPL	1	NKAPL	
CEP85L	1	CEP85L	
PDLIM3	1	PDLIM3	
LYPD6	1	LYPD6	
TBC1D19	1	TBC1D19	
ATP2B2	1	ATP2B2	
CCDC159	1	CCDC159	
FAM181B	1	FAM181B	
FBXL19	1	FBXL19	
LGI2	1	LGI2	
ZBTB37	1	ZBTB37	
FER	1	FER	
NFKB1	1	NFKB1	
CDK5RAP2	1	CDK5RAP2	
SH3RF1	1	SH3RF1	
RASL12	1	RASL12	
PCDH15	1	PCDH15	
CDKN2C	1	CDKN2C	
PDE4B	1	PDE4B	
ERCC6L2-AS1	1	LINC00476	
ZSCAN31	1	ZSCAN31	
SOX2-OT	1	SOX2-OT	
MT-CO3	1	MT-CO3	
LYN	1	LYN	
GALNT14	1	GALNT14	
GBGT1	1	GBGT1	
POLD1	1	POLD1	
PLK2	1	PLK2	
NCKAP5L	1	NCKAP5L	
EPHA8	1	EPHA8	
RAB27B	1	RAB27B	
LINC00865	1	LINC00865	
CMTM5	1	CMTM5	
UBASH3B	1	UBASH3B	
AIFM3	1	AIFM3	
TST	1	TST	
PABPC5	1	PABPC5	
AGAP2	1	AGAP2	
DEPDC5	1	DEPDC5	
NUP155	1	NUP155	
TFPI	1	TFPI	
GYS1	1	GYS1	
CNTN2	1	CNTN2	
TNFAIP6	1	TNFAIP6	
KIT	1	KIT	
SOX18	1	SOX18	
CCDC7	1	CCDC7	
DBX2	1	DBX2	
TMPRSS5	1	TMPRSS5	
GPR89B	1	GPR89B	
MAP7D2	1	MAP7D2	
SLC1A6	1	SLC1A6	
GALNT6	1	GALNT6	
ACSM5	1	ACSM5	
EVI2A	1	EVI2A	
LIME1	1	LIME1	
CHRNA3	1	CHRNA3	
DRAXIN	1	DRAXIN	
ZNF710-AS1	1	ZNF710-AS1	
LIX1L	1	LIX1L	
IGKC	1	IGKC	
LPAR6	1	LPAR6	
OLIG2	1	OLIG2	
CA5B	1	CA5B	
ACSBG1	1	ACSBG1	
FNDC5	1	FNDC5	
KCTD16	1	KCTD16	
CRB2	1	CRB2	
SFRP5	1	SFRP5	
TTYH2	1	TTYH2	
ID3	1	ID3	
MIAT	1	MIAT	
CARMIL1	1	CARMIL1	
ZNF253	1	ZNF253	
MFAP3L	1	MFAP3L	
MRAS	1	MRAS	
SNORC	1	SNORC	
CFAP70	1	CFAP70	
NKAIN1	1	NKAIN1	
MID1	1	MID1	
CCDC121	1	CCDC121	
SHTN1	1	SHTN1	
SLC6A1	1	SLC6A1	
NUAK1	1	NUAK1	
KCNT2	1	KCNT2	
MYOZ3	1	MYOZ3	
MYOM2	1	MYOM2	
RNF144B	1	RNF144B	
PDE1B	1	PDE1B	
PLEKHF2	1	PLEKHF2	
DNMT3A	1	DNMT3A	
CDH10	1	CDH10	
MT-CYB	1	MT-CYB	
VSTM2L	1	VSTM2L	
ZNF230	1	ZNF230	
GRIK3	1	GRIK3	
MAML3	1	MAML3	
ADGRF5	1	ADGRF5	
FAR2	1	FAR2	
BMAL1	1	ARNTL	
MAN2A1	1	MAN2A1	
VXN	1	VXN	
GOLIM4	1	GOLIM4	
NUDT8	1	NUDT8	
DRD2	1	DRD2	
GPC5	1	GPC5	
FCHO2	1	FCHO2	
SEPTIN4	1	SEPTIN4	
ATF7IP2	1	ATF7IP2	
USP28	1	USP28	
POU3F3	1	POU3F3	
LITAF	1	LITAF	
REEP3	1	REEP3	
NRN1L	1	NRN1L	
ANKRD13A	1	ANKRD13A	
COL12A1	1	COL12A1	
MAML1	1	MAML1	
TMEM116	1	TMEM116	
TEK	1	TEK	
CHDH	1	CHDH	
MTMR2	1	MTMR2	
MYC	1	MYC	
TMEM229B	1	TMEM229B	
MTSS2	1	MTSS2	
GPRC5B	1	GPRC5B	
RBM26-AS1	1	RBM26-AS1	
PCDHB15	1	PCDHB15	
KANK2	1	KANK2	
LINC01637	1	LINC01637	
BEND4	1	BEND4	
CHRM2	1	CHRM2	
WDFY3-AS2	1	WDFY3-AS2	
ARID3A	1	ARID3A	
HDHD5-AS1	1	HDHD5-AS1	
SPI1	1	SPI1	
RFX4	1	RFX4	
KATNIP	1	KIAA0556	
SYNPO	1	SYNPO	
TET1	1	TET1	
HOOK3	1	HOOK3	
KIF1C	1	KIF1C	
SGK2	1	SGK2	
TCOF1	1	TCOF1	
RORB	1	RORB	
FRMD4B	1	FRMD4B	
ABCA8	1	ABCA8	
SLC9A3R1	1	SLC9A3R1	
BAALC-AS1	1	BAALC-AS1	
YOD1	1	YOD1	
DDR2	1	DDR2	
HAGLR	1	HAGLR	
NDST1	1	NDST1	
ATG14	1	ATG14	
IRAG1	1	MRVI1	
INSM1	1	INSM1	
COBL	1	COBL	
PLEKHA4	1	PLEKHA4	
MYH15	1	MYH15	
CACNA2D2	1	CACNA2D2	
HEYL	1	HEYL	
HES5	1	HES5	
PHF21A	1	PHF21A	
INSYN2A	1	INSYN2A	
HDAC9	1	HDAC9	
LINC02381	1	LINC02381	
PUM3	1	PUM3	
HPS1	1	HPS1	
ZBTB41	1	ZBTB41	
SCAI	1	SCAI	
KLK6	1	KLK6	
C12orf4	1	C12orf4	
ABHD13	1	ABHD13	
BEND6	1	BEND6	
CSMD2	1	CSMD2	
CCND1	1	CCND1	
IL1R1	1	IL1R1	
RGS12	1	RGS12	
STRIP2	1	STRIP2	
DLGAP1	1	DLGAP1	
DISC1	1	DISC1	
PTK2B	1	PTK2B	
FGF12	1	FGF12	
TOX	1	TOX	
HMSD	1	HMSD	
ATP13A4	1	ATP13A4	
SLAIN1	1	SLAIN1	
PRR4	1	PRR4	
PLEKHH3	1	PLEKHH3	
ZNF432	1	ZNF432	
NFIX	1	NFIX	
NRXN3	1	NRXN3	
HHIP-AS1	1	HHIP-AS1	
ABCD2	1	ABCD2	
LCAT	1	LCAT	
COQ3	1	COQ3	
SRRM4	1	SRRM4	
EGR2	1	EGR2	
KCNH3	1	KCNH3	
CASC15	1	CASC15	
NFYC	1	NFYC	
SLC9A3-AS1	1	SLC9A3-AS1	
TSHZ3	1	TSHZ3	
CCDC85A	1	CCDC85A	
RNF141	1	RNF141	
SIRT2	1	SIRT2	
KHK	1	KHK	
GAL3ST1	1	GAL3ST1	
ADARB1	1	ADARB1	
EXOC6B	1	EXOC6B	
TLCD4	1	TLCD4	
OIP5-AS1	1	OIP5-AS1	
GARS1-DT	1	GARS-DT	
NREP	1	NREP	
CORT	1	CORT	
MUC12	1	MUC12	
TRIM58	1	TRIM58	
SHISAL1	1	SHISAL1	
ARHGAP20	1	ARHGAP20	
SYT9	1	SYT9	
PPP4R4	1	PPP4R4	
SMAD3	1	SMAD3	
RNASE1	1	RNASE1	
BAZ1A	1	BAZ1A	
FERMT3	1	FERMT3	
RAB34	1	RAB34	
LINC01532	1	LINC01532	
LPAR4	1	LPAR4	
PLA2G2C	1	UBXN10-AS1	
BRSK1	1	BRSK1	
SLC32A1	1	SLC32A1	
CNP	1	CNP	
CNIH3	1	CNIH3	
RASGRF1	1	RASGRF1	
CNTN4	1	CNTN4	
MIR9-1HG	1	C1orf61	
AKT1S1	1	AKT1S1	
TARS2	1	TARS2	
NRGN	1	NRGN	
ITGB2	1	ITGB2	
DSCAML1	1	DSCAML1	
NTSR2	1	NTSR2	
SERGEF	1	SERGEF	
NMNAT1	1	NMNAT1	
APOC2	1	APOC2	
PRTG	1	PRTG	
IGFLR1	1	IGFLR1	
C5orf22	1	C5orf22	
GNB4	1	GNB4	
AVP	1	AVP	
DAGLB	1	DAGLB	
AQP4	1	AQP4	
GRIN2B	1	GRIN2B	
ABCB10	1	ABCB10	
LRP4	1	LRP4	
C11orf91	1	C11orf91	
ANKRD9	1	ANKRD9	
PITPNM3	1	PITPNM3	
CDR2L	1	CDR2L	
LINC02591	1	LINC02591	
FRMD3	1	FRMD3	
AIFM1	1	AIFM1	
TBC1D12	1	TBC1D12	
NDRG2	1	NDRG2	
DLG3	1	DLG3	
NHSL2	1	NHSL2	
HYPK	1	HYPK	
FLRT1	1	FLRT1	
PLIN3	1	PLIN3	
RNASEL	1	RNASEL	
FAM89A	1	FAM89A	
PPP1R9B	1	PPP1R9B	
EFHD1	1	EFHD1	
PLCXD2	1	PLCXD2	
TLR4	1	TLR4	
GCFC2	1	GCFC2	
SLC25A18	1	SLC25A18	
GOLGA8N	1	GOLGA8N	
VGLL2	1	VGLL2	
EDN1	1	EDN1	
ID2	1	ID2	
LINC01750	1	LINC01750	
HPS3	1	HPS3	
NFATC2IP	1	NFATC2IP	
TUT7	1	TUT7	
PEG13	1	PEG13	
SH3BGR	1	SH3BGR	
ANKRD40	1	ANKRD40	
RASL11A	1	RASL11A	
SORBS1	1	SORBS1	
KHNYN	1	KHNYN	
TNNT1	1	TNNT1	
PCTP	1	PCTP	
LINC01102	1	LINC01102	
CLDND1	1	CLDND1	
KLRC2	1	KLRC2	
ALDH1A3	1	ALDH1A3	
SHB	1	SHB	
PLPP3	1	PLPP3	
GNG8	1	GNG8	
GNAL	1	GNAL	
MFSD8	1	MFSD8	
MAL2	1	MAL2	
ZNF737	1	ZNF737	
CTXND1	1	CTXND1	
