Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to13,Feature log2 fold change topic 3to13
ENSG00000162585,FAAP20,131,0.40502,120,0.27051,97,-0.3742
ENSG00000157933,SKI,91,1.88754,58,1.09760,21,-1.7959
ENSG00000157916,RER1,87,-0.2380,149,0.59731,99,-0.2517
ENSG00000157911,PEX10,42,0.24138,55,0.66023,34,-0.5133
ENSG00000197921,HES5,5,-2.4139,0,-8.3031,33,3.51454
ENSG00000272449,AL139246.5,0,-7.6040,2,-3.3091,29,4.36179
ENSG00000157870,PRXL2B,35,-1.1145,13,-2.5250,83,1.74853
ENSG00000158109,TPRG1L,47,-1.9939,108,-0.7545,196,1.32728
ENSG00000116213,WRAP73,7,-1.0886,18,0.17642,16,0.36414
ENSG00000130764,LRRC47,57,-0.8834,89,-0.2054,107,0.54774
ENSG00000116198,CEP104,12,-0.5192,30,0.89781,16,-0.3614
ENSG00000196581,AJAP1,3,-3.2790,4,-2.9406,34,3.21160
ENSG00000069424,KCNAB2,41,-0.6821,37,-0.8288,69,0.80619
ENSG00000116254,CHD5,33,-1.5999,23,-2.0926,107,1.91752
ENSG00000116251,RPL22,684,0.56550,702,0.60623,441,-0.6532
ENSG00000116237,ICMT,37,-0.1385,31,-0.4080,42,0.28989
ENSG00000097021,ACOT7,77,-2.4000,143,-1.4808,430,1.96380
ENSG00000171680,PLEKHG5,9,-0.9944,13,-0.4364,19,0.74033
ENSG00000162408,NOL9,15,-1.0475,26,-0.2567,32,0.64818
ENSG00000204859,ZBTB48,3,-2.5688,44,1.48006,17,-0.4816
ENSG00000162413,KLHL21,7,-3.0496,106,0.96299,59,0.04637
ENSG00000116273,PHF13,11,-1.4936,69,1.29989,29,-0.4502
ENSG00000041988,THAP3,7,-1.7392,31,0.43540,24,0.33963
ENSG00000007923,DNAJC11,25,-0.4020,31,-0.1086,34,0.26953
ENSG00000171735,CAMTA1,69,-1.3438,115,-0.5758,181,0.97374
ENSG00000049245,VAMP3,76,0.33335,121,1.08476,55,-0.8374
ENSG00000049246,PER3,36,-0.3932,26,-0.8848,49,0.66543
ENSG00000116288,PARK7,290,-0.5273,409,-0.0004,419,0.26327
ENSG00000116285,ERRFI1,48,0.39275,184,2.84529,23,-2.3045
ENSG00000162426,SLC45A1,23,-0.8192,38,-0.0682,41,0.43247
ENSG00000142599,RERE,24,-2.3247,122,0.11123,121,0.72754
ENSG00000074800,ENO1,515,-0.4480,875,0.38069,687,-0.0176
ENSG00000171612,SLC25A33,88,0.30147,61,-0.2822,73,-0.0375
ENSG00000188807,TMEM201,15,-0.5278,20,-0.1084,22,0.32966
ENSG00000171603,CLSTN1,165,-1.4601,310,-0.5157,469,0.97862
ENSG00000178585,CTNNBIP1,26,-1.0167,70,0.51067,51,0.09250
ENSG00000162441,LZIC,52,0.87071,28,-0.1161,28,-0.4919
ENSG00000130939,UBE4B,19,-1.2822,42,-0.0978,48,0.62638
ENSG00000054523,KIF1B,117,-0.8693,130,-0.7072,221,0.84029
ENSG00000142657,PGD,65,-0.5181,76,-0.2805,95,0.42613
ENSG00000160049,DFFA,35,0.20950,29,-0.0917,31,-0.0715
ENSG00000142655,PEX14,18,-0.7107,17,-0.7851,31,0.79961
ENSG00000120948,TARDBP,20,-1.8716,131,1.02758,68,-0.1459
ENSG00000116649,SRM,59,-1.2157,109,-0.2777,140,0.72734
ENSG00000171824,EXOSC10,20,-0.9071,51,0.51515,37,0.05479
ENSG00000198793,MTOR,2,-4.1110,43,0.04266,45,0.99029
ENSG00000204624,DISP3,9,-0.7527,6,-1.3284,17,1.07903
ENSG00000116661,FBXO2,739,1.65213,84,-1.7790,248,-0.7264
ENSG00000132879,FBXO44,58,-1.2457,66,-1.0573,145,1.21899
ENSG00000116663,FBXO6,1,-3.5658,14,-0.3988,20,1.35328
ENSG00000116670,MAD2L2,60,1.06189,44,0.54042,27,-0.9224
ENSG00000177674,AGTRAP,70,1.57856,70,1.57064,19,-1.8606
ENSG00000177000,MTHFR,8,-1.0007,38,1.38358,15,-0.6214
ENSG00000011021,CLCN6,24,-2.0452,33,-1.5566,105,1.87145
ENSG00000116685,KIAA2013,62,0.22930,50,-0.0920,53,-0.0832
ENSG00000083444,PLOD1,33,-0.4399,89,1.12186,41,-0.5600
ENSG00000116688,MFN2,50,-1.0417,72,-0.4931,106,0.79583
ENSG00000116691,MIIP,17,-0.3898,37,0.77908,22,-0.3192
ENSG00000028137,TNFRSF1B,77,2.34525,44,1.31526,12,-2.2817
ENSG00000048707,VPS13D,37,-0.2953,47,0.08357,45,0.10361
ENSG00000162496,DHRS3,132,1.73436,131,1.73272,31,-2.0761
ENSG00000162493,PDPN,64,1.73996,65,1.75957,15,-2.0987
ENSG00000116731,PRDM2,38,0.47313,44,0.71268,26,-0.6655
ENSG00000189337,KAZN,54,-0.0098,11,-2.3018,59,0.82535
ENSG00000142634,EFHD2,39,-0.4734,68,0.38595,53,-0.0107
ENSG00000132906,CASP9,54,2.02875,24,0.61723,12,-1.6735
ENSG00000116138,DNAJC16,8,-1.5770,9,-1.4884,27,1.61545
ENSG00000197312,DDI2,4,-2.0949,28,0.75297,17,0.13236
ENSG00000116786,PLEKHM2,32,-0.6531,84,0.85768,47,-0.2866
ENSG00000065526,SPEN,27,-0.2167,50,0.76247,29,-0.3746
ENSG00000185519,FAM131C,33,0.31285,5,-2.5114,29,0.58347
ENSG00000037637,FBXO42,32,-0.2763,33,-0.1913,39,0.25277
ENSG00000055070,SZRD1,76,1.07455,130,2.04288,27,-1.9039
ENSG00000157191,NECAP2,46,1.14645,53,1.41051,17,-1.4837
ENSG00000219481,NBPF1,37,0.59204,13,-1.0566,26,0.04176
ENSG00000058453,CROCC,28,0.53511,27,0.47534,18,-0.5615
ENSG00000238142,BX284668.5,21,-0.0195,25,0.29715,20,-0.1600
ENSG00000159363,ATP13A2,114,-0.9828,69,-1.7215,240,1.38454
ENSG00000117118,SDHB,67,-0.4403,57,-0.6774,94,0.59584
ENSG00000117115,PADI2,460,3.43398,25,-1.6265,44,-2.4602
ENSG00000179051,RCC2,38,0.60997,46,0.90968,23,-0.8605
ENSG00000074964,ARHGEF10L,33,0.12511,53,0.84977,29,-0.5815
ENSG00000117154,IGSF21,23,-0.8883,29,-0.5399,44,0.75452
ENSG00000159423,ALDH4A1,42,0.82688,16,-0.6119,24,-0.2766
ENSG00000169991,IFFO2,8,-1.0334,26,0.67568,17,-0.0302
ENSG00000127463,EMC1,17,-1.4855,64,0.57156,46,0.17032
ENSG00000053372,MRTO4,29,-0.3303,41,0.20073,36,0.04801
ENSG00000053371,AKR7A2,74,0.07402,53,-0.4341,72,0.17461
ENSG00000040487,SLC66A1,13,-0.2400,20,0.41849,15,-0.1318
ENSG00000077549,CAPZB,218,0.25132,255,0.50434,176,-0.4226
ENSG00000173436,MICOS10,87,-1.6529,184,-0.5242,282,1.05269
ENSG00000158747,NBL1,584,1.97245,304,0.82275,134,-1.7218
ENSG00000169914,OTUD3,14,-0.2553,25,0.66292,16,-0.2895
ENSG00000162545,CAMK2N1,163,-1.2731,179,-1.1340,414,1.27436
ENSG00000090432,MUL1,14,-1.7817,50,0.11138,50,0.61297
ENSG00000183114,FAM43B,10,-1.9466,14,-1.5464,44,1.82232
ENSG00000158828,PINK1,249,-0.1702,118,-1.3006,295,0.68386
ENSG00000244038,DDOST,32,-0.0363,61,0.96155,31,-0.5891
ENSG00000117245,KIF17,7,-1.4296,6,-1.5202,20,1.55587
ENSG00000189410,SH2D5,0,-7.3567,0,-5.8169,25,6.51497
ENSG00000127483,HP1BP3,80,-0.7756,122,-0.1212,138,0.44835
ENSG00000075151,EIF4G3,37,-1.3466,67,-0.4638,97,0.90141
ENSG00000117298,ECE1,43,-0.0279,321,3.89020,19,-3.2164
ENSG00000076864,RAP1GAP,16,-3.0553,32,-2.0922,149,2.60118
ENSG00000090686,USP48,32,-0.5986,45,-0.0857,49,0.34831
ENSG00000218510,LINC00339,13,-0.4781,21,0.19480,18,0.11769
ENSG00000070831,CDC42,203,-0.7555,273,-0.3030,349,0.55230
ENSG00000162552,WNT4,45,0.21317,27,-0.5730,39,0.14587
ENSG00000173372,C1QA,250,3.05957,190,2.43463,15,-3.8258
ENSG00000159189,C1QC,129,2.84765,90,2.07881,11,-3.2603
ENSG00000173369,C1QB,354,2.86635,223,1.91072,32,-3.1447
ENSG00000133216,EPHB2,7,-1.3420,17,-0.0680,19,0.62490
ENSG00000004487,KDM1A,29,-1.0894,70,0.27051,61,0.29555
ENSG00000169641,LUZP1,24,-0.0149,28,0.19389,24,-0.1013
ENSG00000125944,HNRNPR,38,-1.6692,129,0.16751,122,0.54049
ENSG00000117318,ID3,639,3.33393,138,0.40022,56,-2.7821
ENSG00000142676,RPL11,1227,1.06789,1249,1.09900,524,-1.2383
ENSG00000011007,ELOA,25,0.26647,23,0.17490,20,-0.2431
ENSG00000057757,PITHD1,86,-1.7583,101,-1.5227,309,1.72231
ENSG00000011009,LYPLA2,13,-1.7719,84,1.12038,40,-0.2442
ENSG00000117308,GALE,8,-1.0837,34,1.06179,17,-0.3298
ENSG00000117305,HMGCL,29,-0.1725,50,0.68306,31,-0.3378
ENSG00000179163,FUCA1,15,-1.1562,34,0.03925,35,0.48575
ENSG00000189266,PNRC2,42,-0.2032,105,1.26538,43,-0.7517
ENSG00000188529,SRSF10,10,-2.7409,114,0.93950,64,0.04181
ENSG00000001461,NIPAL3,53,-0.1694,21,-1.5440,63,0.76307
ENSG00000117602,RCAN3,9,-1.6246,7,-1.9624,30,1.87434
ENSG00000133226,SRRM1,60,0.00467,49,-0.3021,60,0.15395
ENSG00000169504,CLIC4,181,2.00349,190,2.09844,32,-2.5371
ENSG00000117614,SYF2,55,-0.1269,65,0.12663,60,-0.0049
ENSG00000117616,RSRP1,35,-0.6446,133,1.46650,49,-0.7789
ENSG00000183726,TMEM50A,47,-0.6290,109,0.69213,69,-0.1697
ENSG00000204178,MACO1,8,-2.0187,22,-0.5619,35,1.19480
ENSG00000117643,MAN1C1,75,2.00840,16,-0.5271,18,-1.2763
ENSG00000162430,SELENON,77,0.80639,114,1.48077,37,-1.3446
ENSG00000117640,MTFR1L,116,0.41235,131,0.60674,83,-0.5691
ENSG00000182749,PAQR7,26,0.47265,37,1.04864,17,-0.8797
ENSG00000117632,STMN1,843,-0.3745,411,-1.4571,1155,0.88102
ENSG00000142684,ZNF593,75,0.46167,90,0.75829,51,-0.6874
ENSG00000142669,SH3BGRL3,454,0.80414,302,0.15109,256,-0.5629
ENSG00000158062,UBXN11,5,-2.9715,52,0.44586,41,0.52108
ENSG00000117682,DHDDS,24,-0.0493,18,-0.5070,25,0.28412
ENSG00000198830,HMGN2,172,-0.5549,424,0.87474,237,-0.3319
ENSG00000117713,ARID1A,53,-0.2648,39,-0.7084,65,0.50765
ENSG00000204160,ZDHHC18,52,0.25619,42,-0.0720,44,-0.1092
ENSG00000142751,GPN2,29,0.10743,33,0.26689,27,-0.2074
ENSG00000090273,NUDC,105,-0.7101,154,-0.1185,173,0.41835
ENSG00000253368,TRNP1,48,-0.0552,22,-1.1944,52,0.56599
ENSG00000090020,SLC9A1,1,-4.0655,17,-0.3255,24,1.33319
ENSG00000142784,WDTC1,22,-0.5701,33,0.04823,32,0.25175
ENSG00000186501,TMEM222,67,-0.8225,128,0.16654,118,0.27630
ENSG00000158195,WASF2,39,0.18271,62,0.90062,32,-0.6421
ENSG00000126705,AHDC1,27,-0.8079,33,-0.5181,50,0.70368
ENSG00000126709,IFI6,62,-3.1717,1950,2.27392,434,-1.2123
ENSG00000009780,FAM76A,26,-0.1469,15,-0.9947,31,0.55488
ENSG00000117758,STX12,111,-0.0106,150,0.45537,109,-0.2614
ENSG00000117751,PPP1R8,21,-0.6184,29,-0.1589,33,0.40222
ENSG00000130775,THEMIS2,36,1.14164,35,1.07498,14,-1.2688
ENSG00000117748,RPA2,24,-1.4100,42,-0.5674,66,0.99409
ENSG00000126698,DNAJC8,89,-0.4401,114,-0.0557,121,0.25657
ENSG00000130770,ATP5IF1,188,-1.9391,400,-0.8114,750,1.34949
ENSG00000242125,SNHG3,17,-0.7132,67,1.40905,26,-0.7127
ENSG00000180098,TRNAU1AP,39,0.63412,18,-0.5850,25,-0.1425
ENSG00000197989,SNHG12,5,-2.1272,65,1.83116,19,-0.8545
ENSG00000120656,TAF12,0,-6.5457,18,-0.0137,19,1.12115
ENSG00000198492,YTHDF2,29,-1.4117,39,-0.9681,81,1.24542
ENSG00000159023,EPB41,4,-1.9627,17,-0.0680,19,0.79973
ENSG00000116350,SRSF4,27,-0.7682,70,0.70751,44,-0.1350
ENSG00000116353,MECR,17,-1.2311,41,0.14427,39,0.43407
ENSG00000060656,PTPRU,45,0.24597,28,-0.4852,38,0.08741
ENSG00000162511,LAPTM5,247,1.98371,238,1.91107,46,-2.3815
ENSG00000162512,SDC3,243,-0.0240,80,-1.6901,262,0.69577
ENSG00000134644,PUM1,23,-2.6548,76,-0.8860,151,1.61027
ENSG00000060688,SNRNP40,16,-1.2987,44,0.18223,41,0.42669
ENSG00000121766,ZCCHC17,84,-0.3048,57,-0.8931,108,0.61466
ENSG00000121769,FABP3,22,-1.1584,28,-0.7976,52,1.03041
ENSG00000162517,PEF1,39,-1.1723,96,0.18183,88,0.38763
ENSG00000084636,COL16A1,19,-1.3765,121,1.54469,43,-0.6889
ENSG00000121753,ADGRB2,26,-1.8453,32,-1.5584,102,1.78306
ENSG00000184007,PTP4A2,152,0.12523,166,0.26175,137,-0.2139
ENSG00000121774,KHDRBS1,74,-1.0026,217,0.65864,143,-0.0257
ENSG00000121775,TMEM39B,22,0.19547,15,-0.3147,19,0.04416
ENSG00000025800,KPNA6,37,-0.0566,38,-0.0094,38,0.03584
ENSG00000084652,TXLNA,29,-1.1596,145,1.35944,58,-0.5663
ENSG00000084623,EIF3I,96,-0.2635,160,0.53370,112,-0.1979
ENSG00000116478,HDAC1,13,-1.0065,82,1.97133,21,-1.1403
ENSG00000175130,MARCKSL1,247,-0.3192,95,-1.7465,328,0.93500
ENSG00000225828,FAM229A,6,-1.7822,31,0.58828,22,0.22039
ENSG00000160058,BSDC1,28,-1.2293,46,-0.5044,69,0.88181
ENSG00000176261,ZBTB8OS,31,-0.9965,69,0.20709,63,0.31072
ENSG00000162521,RBBP4,90,-0.3517,107,-0.0959,116,0.23724
ENSG00000162522,KIAA1522,3,-2.3530,41,1.55610,15,-0.5727
ENSG00000134684,YARS,49,-1.1983,120,0.16689,112,0.40696
ENSG00000116497,S100PBP,21,-0.7220,21,-0.7501,36,0.78748
ENSG00000160097,FNDC5,9,-0.8030,20,0.42964,15,0.08307
ENSG00000121905,HPCA,11,-2.0692,2,-4.2916,53,2.90445
ENSG00000121900,TMEM54,86,0.80758,50,-0.0519,49,-0.4746
ENSG00000116514,RNF19B,20,-0.7958,19,-0.8438,37,0.87542
ENSG00000004455,AK2,67,0.53551,93,1.06464,42,-0.9218
ENSG00000142920,AZIN2,1,-3.8777,7,-1.2808,20,2.17142
ENSG00000160094,ZNF362,9,-1.2081,30,0.60128,20,0.07677
ENSG00000134686,PHC2,74,-0.2929,316,2.14273,71,-1.4552
ENSG00000121904,CSMD2,0,-4.7839,27,0.66276,18,0.42097
ENSG00000163866,SMIM12,31,-1.7034,96,-0.0026,102,0.68277
ENSG00000116544,DLGAP3,18,-0.2458,8,-1.4000,22,0.77126
ENSG00000163867,ZMYM6,19,-0.2605,19,-0.3170,24,0.31210
ENSG00000116560,SFPQ,106,-0.7247,335,1.09306,161,-0.4498
ENSG00000146463,ZMYM4,11,-1.8620,25,-0.6508,42,1.21121
ENSG00000142687,KIAA0319L,26,-1.1692,74,0.40490,59,0.21908
ENSG00000020129,NCDN,80,-2.3771,179,-1.1926,440,1.75948
ENSG00000126067,PSMB2,66,-1.4662,141,-0.3158,186,0.84309
ENSG00000142686,C1orf216,17,-2.0070,44,-0.5842,70,1.20784
ENSG00000134698,AGO4,18,0.38322,3,-2.2273,15,0.47728
ENSG00000092847,AGO1,40,0.64115,29,0.15754,25,-0.4599
ENSG00000126070,AGO3,20,-0.6590,57,0.99422,29,-0.3908
ENSG00000116863,ADPRHL2,13,-1.1666,47,0.83061,27,-0.1187
ENSG00000054116,TRAPPC3,35,-1.0410,86,0.33220,72,0.23430
ENSG00000116871,MAP7D1,166,-0.2687,277,0.53337,193,-0.1955
ENSG00000054118,THRAP3,86,0.29026,96,0.45934,68,-0.4164
ENSG00000196182,STK40,23,0.03576,104,2.72628,15,-2.0771
ENSG00000181817,LSM10,61,-0.3993,85,0.09937,81,0.14294
ENSG00000116885,OSCP1,9,-2.1337,55,0.49781,42,0.36223
ENSG00000116898,MRPS15,38,-0.7278,57,-0.0951,63,0.41124
ENSG00000163873,GRIK3,6,-2.2511,89,1.92071,25,-0.9281
ENSG00000163875,MEAF6,25,-2.8312,95,-0.8817,190,1.64777
ENSG00000163877,SNIP1,11,-0.6295,17,-0.0310,18,0.32797
ENSG00000163879,DNALI1,3,-3.4218,74,1.33590,31,-0.2865
ENSG00000134697,GNL2,13,-0.4312,39,1.32600,15,-0.7245
ENSG00000116922,C1orf109,0,-6.7281,23,0.40241,19,0.71048
ENSG00000183317,EPHA10,4,-2.0926,6,-1.4950,19,1.85429
ENSG00000185090,MANEAL,16,-2.1038,47,-0.5499,73,1.20988
ENSG00000196449,YRDC,10,-0.9458,37,1.01164,19,-0.3231
ENSG00000197982,C1orf122,293,0.05291,261,-0.1222,284,0.03533
ENSG00000183431,SF3A3,26,-0.8113,55,0.30749,46,0.17361
ENSG00000183520,UTP11,16,-1.3172,37,-0.0753,41,0.62203
ENSG00000116954,RRAGC,20,-1.4346,43,-0.2921,56,0.81568
ENSG00000174574,AKIRIN1,40,-2.0787,106,-0.6223,175,1.25694
ENSG00000168653,NDUFS5,303,-0.7805,481,-0.0744,525,0.42044
ENSG00000127603,MACF1,107,-0.6553,202,0.32989,165,0.09969
ENSG00000090621,PABPC4,84,0.63557,136,1.44071,47,-1.2308
ENSG00000163909,HEYL,48,1.10282,28,0.21950,22,-0.7984
ENSG00000116983,HPCAL4,42,-1.8434,18,-3.0786,166,2.43805
ENSG00000084072,PPIE,42,-0.0165,70,0.78191,40,-0.4723
ENSG00000043514,TRIT1,10,-0.8480,9,-0.9510,18,0.95826
ENSG00000168389,MFSD2A,67,0.83279,109,1.65330,31,-1.4827
ENSG00000131236,CAP1,188,0.57367,206,0.72037,119,-0.7248
ENSG00000131238,PPT1,68,-1.0817,130,-0.1002,145,0.55670
ENSG00000259943,AL050341.2,1,-4.8727,20,-0.7413,36,1.77883
ENSG00000084073,ZMPSTE24,39,-0.2956,47,0.00819,48,0.14866
ENSG00000049089,COL9A2,29,-0.1224,182,3.20095,18,-2.4880
ENSG00000084070,SMAP2,88,-0.4141,118,0.03218,118,0.19113
ENSG00000117016,RIMS3,18,-1.9426,16,-2.0910,74,2.11048
ENSG00000066136,NFYC,30,-0.0959,22,-0.5817,34,0.34696
ENSG00000179862,CITED4,71,0.67380,18,-1.3750,46,0.06047
ENSG00000171793,CTPS1,5,-1.9310,33,0.79859,20,0.06599
ENSG00000010803,SCMH1,0,-5.3246,60,1.68706,20,-0.5794
ENSG00000198815,FOXJ3,32,-1.1211,74,0.16309,69,0.38465
ENSG00000177181,RIMKLA,9,-1.1796,15,-0.4438,21,0.82280
ENSG00000127125,PPCS,61,0.20695,49,-0.1175,53,-0.0572
ENSG00000186409,CCDC30,0,-5.0085,10,-0.4837,16,1.54052
ENSG00000065978,YBX1,160,0.89721,201,1.27930,75,-1.2548
ENSG00000117385,P3H1,38,1.15747,59,1.93959,13,-1.8683
ENSG00000164008,C1orf50,21,-0.5979,9,-1.7980,34,1.15286
ENSG00000177868,SVBP,33,-0.1768,12,-1.7051,40,0.81651
ENSG00000117394,SLC2A1,395,2.32947,238,1.37861,64,-2.3051
ENSG00000117395,EBNA1BP2,11,-3.0709,95,0.09400,96,0.85223
ENSG00000066322,ELOVL1,102,1.09971,76,0.61952,45,-0.9879
ENSG00000159479,MED8,11,-1.3924,20,-0.4706,30,0.92320
ENSG00000178922,HYI,58,0.39981,98,1.26889,39,-0.9971
ENSG00000142949,PTPRF,105,-0.4950,47,-1.7008,157,1.04812
ENSG00000066135,KDM4A,7,-1.1922,10,-0.6248,16,0.94203
ENSG00000126091,ST3GAL3,35,-0.3175,38,-0.2108,45,0.28507
ENSG00000117408,IPO13,71,0.31636,68,0.24896,56,-0.3116
ENSG00000117410,ATP6V0B,361,-0.5068,406,-0.3257,522,0.44614
ENSG00000117411,B4GALT2,38,-0.6519,55,-0.0935,61,0.37702
ENSG00000159214,CCDC24,14,-1.2728,30,-0.1108,34,0.63237
ENSG00000196517,SLC6A9,41,0.69147,6,-2.1494,27,0.19512
ENSG00000178028,DMAP1,31,-0.6096,68,0.58004,46,-0.0944
ENSG00000117419,ERI3,139,-0.2934,123,-0.4785,174,0.41365
ENSG00000187147,RNF220,26,-1.6617,66,-0.2833,86,0.88291
ENSG00000126106,TMEM53,20,-0.1088,25,0.25816,21,-0.0923
ENSG00000142937,RPS8,1286,0.51382,1296,0.52532,865,-0.5775
ENSG00000173846,PLK3,16,-0.2093,74,2.43235,13,-1.7377
ENSG00000117425,PTCH2,8,-1.1202,20,0.13856,19,0.40216
ENSG00000070785,EIF2B3,7,-2.2663,13,-1.3726,36,1.84398
ENSG00000126088,UROD,129,0.38918,106,0.08062,97,-0.2657
ENSG00000132773,TOE1,3,-2.1993,12,-0.4275,18,1.14093
ENSG00000117450,PRDX1,707,0.19017,637,0.02631,618,-0.1206
ENSG00000117448,AKR1A1,42,-0.6042,56,-0.1693,65,0.40200
ENSG00000132780,NASP,32,-0.2853,88,1.36882,34,-0.8051
ENSG00000159592,GPBP1L1,46,0.02810,63,0.51820,44,-0.3195
ENSG00000159596,TMEM69,4,-2.2071,28,0.73370,18,0.16623
ENSG00000086015,MAST2,22,-0.9077,45,0.22068,40,0.26982
ENSG00000117461,PIK3R3,24,0.14813,19,-0.2209,22,0.02878
ENSG00000085998,POMGNT1,67,-0.2231,106,0.50808,75,-0.1981
ENSG00000132128,LRRC41,47,-0.7707,184,1.40674,71,-0.6960
ENSG00000173660,UQCRH,210,-1.3340,312,-0.7408,549,1.07403
ENSG00000117481,NSUN4,19,0.17159,26,0.68303,16,-0.4935
ENSG00000117480,FAAH,31,-0.4045,12,-1.7436,43,0.99669
ENSG00000282881,TMEM275,6,-2.2852,0,-6.7409,32,3.34436
ENSG00000079277,MKNK1,12,-1.0933,31,0.36410,25,0.22705
ENSG00000123472,ATPAF1,60,-0.8780,75,-0.5467,115,0.75357
ENSG00000159658,EFCAB14,74,0.24578,127,1.11290,57,-0.8172
ENSG00000186377,CYP4X1,15,-1.4373,11,-1.8931,45,1.73490
ENSG00000162368,CMPK1,118,-0.3646,87,-0.8131,157,0.61577
ENSG00000162373,BEND5,18,-0.0844,13,-0.4935,19,0.29907
ENSG00000162374,ELAVL4,56,-0.5146,8,-3.3600,87,1.43116
ENSG00000185104,FAF1,11,-1.8962,20,-1.0839,46,1.51734
ENSG00000123091,RNF11,123,-1.3466,185,-0.7324,325,1.07416
ENSG00000085831,TTC39A,6,-1.6924,6,-1.7866,23,1.82786
ENSG00000085832,EPS15,69,-0.3315,62,-0.4975,89,0.44469
ENSG00000117859,OSBPL9,28,-0.3841,66,0.95212,35,-0.4491
ENSG00000078618,NRDC,50,-0.7896,125,0.64626,83,-0.0817
ENSG00000169213,RAB3B,22,-2.5012,13,-3.1795,136,2.90996
ENSG00000117862,TXNDC12,27,-0.9553,42,-0.2758,53,0.62283
ENSG00000134717,BTF3L4,50,-1.0934,113,0.15547,106,0.38094
ENSG00000157077,ZFYVE9,15,-0.5517,13,-0.7283,23,0.68375
ENSG00000154222,CC2D1B,18,-0.2593,48,1.28925,20,-0.7509
ENSG00000134748,PRPF38A,23,-0.1344,53,1.21125,22,-0.7349
ENSG00000134744,TUT4,20,-0.8609,56,0.71267,35,-0.1099
ENSG00000162377,COA7,20,0.29340,4,-1.8611,17,0.48336
ENSG00000162378,ZYG11B,24,-2.4792,45,-1.5383,141,2.03023
ENSG00000121310,ECHDC2,34,-0.2509,106,1.61165,34,-1.0129
ENSG00000116171,SCP2,104,-0.3907,179,0.45626,133,-0.0923
ENSG00000157184,CPT2,23,0.22619,18,-0.1509,20,-0.0523
ENSG00000162384,CZIB,49,-0.4492,114,0.89765,62,-0.3853
ENSG00000162385,MAGOH,8,-2.7305,92,0.92776,52,0.05174
ENSG00000157193,LRP8,21,-1.0233,17,-1.3144,45,1.23289
ENSG00000058799,YIPF1,22,-0.3884,29,-0.0031,29,0.20040
ENSG00000081870,HSPB11,35,-0.2769,42,-0.0014,43,0.14514
ENSG00000116212,LRRC42,4,-2.3498,58,1.84000,17,-0.8425
ENSG00000116209,TMEM59,213,-0.5270,343,0.20871,304,0.12958
ENSG00000116221,MRPL37,71,0.39848,35,-0.6670,55,0.05626
ENSG00000157216,SSBP3,91,-0.1931,45,-1.2716,110,0.68969
ENSG00000243725,TTC4,7,-1.7813,28,0.20098,25,0.54094
ENSG00000116133,DHCR24,265,0.72209,117,-0.5544,164,-0.2178
ENSG00000162402,USP24,44,0.04487,24,-0.8799,45,0.38143
