NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
NKX6-2	1	NKX6-2	
NDE1	1	NDE1	
FAM178B	1	FAM178B	
CA14	1	CA14	
SYNJ2	1	SYNJ2	
CRYAB	1	CRYAB	
ICOSLG	1	ICOSLG	
HOXD1	1	HOXD1	
CTNNA3	1	CTNNA3	
ADAMTS18	1	ADAMTS18	
SERINC2	1	SERINC2	
PAQR4	1	PAQR4	
HLA-DQA1	1	HLA-DQA1	
MOB3B	1	MOB3B	
ITGAX	1	ITGAX	
SEMA3B	1	SEMA3B	
SHROOM4	1	SHROOM4	
CHI3L2	1	CHI3L2	
C10orf90	1	C10orf90	
CYB5R2	1	CYB5R2	
CDK18	1	CDK18	
RASSF2	1	RASSF2	
LINC00639	1	LINC00639	
TTN	1	TTN	
CNP	1	CNP	
TSPAN15	1	TSPAN15	
RNASE1	1	RNASE1	
ID2-AS1	1	ID2-AS1	
GREM1	1	GREM1	
C2orf88	1	C2orf88	
RBP7	1	RBP7	
LPAR4	1	LPAR4	
C21orf91	1	C21orf91	
MYLK	1	MYLK	
SAMSN1	1	SAMSN1	
GFAP	1	GFAP	
FLNC	1	FLNC	
MYL3	1	MYL3	
TLR10	1	TLR10	
ABCA8	1	ABCA8	
SELENOP	1	SELENOP	
SALL1	1	SALL1	
ATP10B	1	ATP10B	
SEMA7A	1	SEMA7A	
AQP4-AS1	1	AQP4-AS1	
LDLRAP1	1	LDLRAP1	
CPM	1	CPM	
MAL	1	MAL	
SEMA3B-AS1	1	SEMA3B-AS1	
TP53INP2	1	TP53INP2	
LINC01445	1	LINC01445	
ZEB2	1	ZEB2	
FGFR2	1	FGFR2	
EFHD1	1	EFHD1	
F5	1	F5	
ITGBL1	1	ITGBL1	
NTM-AS1	1	NTM-AS1	
SOX10	1	SOX10	
CREB5	1	CREB5	
GSDMC	1	GSDMC	
MEIS1	1	MEIS1	
PLLP	1	PLLP	
AQP1	1	AQP1	
LPAR1	1	LPAR1	
RHOU	1	RHOU	
EFS	1	EFS	
FAM124A	1	FAM124A	
LINC01630	1	LINC01630	
ACP5	1	ACP5	
FBXO32	1	FBXO32	
TMC7	1	TMC7	
SBSPON	1	SBSPON	
SUSD3	1	SUSD3	
TJP2	1	TJP2	
PAQR6	1	PAQR6	
PMP22	1	PMP22	
PMP2	1	PMP2	
TTYH2	1	TTYH2	
SLAIN1	1	SLAIN1	
CSF3R	1	CSF3R	
TESK2	1	TESK2	
CLDND1	1	CLDND1	
CDC42EP1	1	CDC42EP1	
DAAM2	1	DAAM2	
SNX22	1	SNX22	
CD84	1	CD84	
IGSF6	1	IGSF6	
ANKRD18A	1	ANKRD18A	
LINC01411	1	LINC01411	
RNF32	1	RNF32	
CNTN2	1	CNTN2	
CDKN1C	1	CDKN1C	
FAM107A	1	FAM107A	
COL9A3	1	COL9A3	
ARRDC4	1	ARRDC4	
SOX2-OT	1	SOX2-OT	
TFEB	1	TFEB	
LCAT	1	LCAT	
RAI14	1	RAI14	
CD109	1	CD109	
PHEX	1	PHEX	
SLC14A1	1	SLC14A1	
WWTR1	1	WWTR1	
LINC00836	1	LINC00836	
SPX	1	SPX	
CD9	1	CD9	
ARRDC2	1	ARRDC2	
CAVIN1	1	CAVIN1	
SPP1	1	SPP1	
SLC15A3	1	SLC15A3	
TMC1	1	TMC1	
RASAL3	1	RASAL3	
HHATL	1	HHATL	
PSRC1	1	PSRC1	
S1PR3	1	S1PR3	
REEP3	1	REEP3	
MAP6D1	1	MAP6D1	
NKAIN2	1	NKAIN2	
ZNF114	1	ZNF114	
LAMP2	1	LAMP2	
HAVCR2	1	HAVCR2	
DBNDD2	1	DBNDD2	
BARX2	1	BARX2	
HLA-DOA	1	HLA-DOA	
RGS1	1	RGS1	
PLEKHG3	1	PLEKHG3	
PIP4K2A	1	PIP4K2A	
SLCO1A2	1	SLCO1A2	
FAM107B	1	FAM107B	
ASPA	1	ASPA	
TNC	1	TNC	
SLC44A1	1	SLC44A1	
ABI3BP	1	ABI3BP	
RHBDL2	1	RHBDL2	
RHOG	1	RHOG	
BEST1	1	BEST1	
DDR2	1	DDR2	
PRR18	1	PRR18	
GLTP	1	GLTP	
EXPH5	1	EXPH5	
CHI3L1	1	CHI3L1	
CYTL1	1	CYTL1	
GAB1	1	GAB1	
PRR5L	1	PRR5L	
SLFN5	1	SLFN5	
PLIN3	1	PLIN3	
APOC2	1	APOC2	
PDE1C	1	PDE1C	
MASP1	1	MASP1	
FRMD4B	1	FRMD4B	
TYMSOS	1	TYMSOS	
VCAN	1	VCAN	
S100B	1	S100B	
DDO	1	DDO	
PCED1B-AS1	1	PCED1B-AS1	
B3GNT5	1	B3GNT5	
SHC4	1	SHC4	
PAIP2B	1	PAIP2B	
HSPB6	1	HSPB6	
SLC12A2	1	SLC12A2	
PRRG1	1	PRRG1	
ZCCHC24	1	ZCCHC24	
C1QL1	1	C1QL1	
DEPDC7	1	DEPDC7	
ARHGAP30	1	ARHGAP30	
MYO1D	1	MYO1D	
KIF20B	1	KIF20B	
MYO1E	1	MYO1E	
ACY3	1	ACY3	
C1RL	1	C1RL	
MAN2A1	1	MAN2A1	
KIF13B	1	KIF13B	
SELL	1	SELL	
AIF1L	1	AIF1L	
RNASE4	1	RNASE4	
ANGPT1	1	ANGPT1	
CCDC163	1	CCDC163	
ANTXR1	1	ANTXR1	
EMILIN2	1	EMILIN2	
CTSH	1	CTSH	
GOLIM4	1	GOLIM4	
FGF1	1	FGF1	
ANP32B	1	ANP32B	
SFN	1	SFN	
SLC11A1	1	SLC11A1	
PPP1R16B	1	PPP1R16B	
MINDY1	1	MINDY1	
RAB13	1	RAB13	
GPR62	1	GPR62	
MRAP	1	MRAP	
RGS10	1	RGS10	
HHIP	1	HHIP	
RCSD1	1	RCSD1	
COL8A1	1	COL8A1	
UNC5B	1	UNC5B	
TMIGD3	1	TMIGD3	
VIPR2	1	VIPR2	
MOSPD2	1	MOSPD2	
LINC01170	1	LINC01170	
TBC1D12	1	TBC1D12	
SMIM5	1	SMIM5	
ABCA6	1	ABCA6	
MTMR10	1	MTMR10	
HSPB8	1	HSPB8	
PLIN4	1	PLIN4	
CCR1	1	CCR1	
AIF1	1	AIF1	
PLD1	1	PLD1	
LINC00472	1	LINC00472	
UACA	1	UACA	
SLC7A2	1	SLC7A2	
LGR5	1	LGR5	
NFIA-AS2	1	NFIA-AS2	
EMX2OS	1	EMX2OS	
SOX8	1	SOX8	
LINC02381	1	LINC02381	
CAPS	1	CAPS	
DRAXIN	1	DRAXIN	
PI16	1	PI16	
TXNIP	1	TXNIP	
TRIM56	1	TRIM56	
ID3	1	ID3	
ABCC9	1	ABCC9	
WIPF1	1	WIPF1	
SSPN	1	SSPN	
ENTPD2	1	ENTPD2	
CNKSR3	1	CNKSR3	
HPN-AS1	1	HPN-AS1	
FAXDC2	1	FAXDC2	
DHRS9	1	DHRS9	
ERBIN	1	ERBIN	
ASCL1	1	ASCL1	
ITGB4	1	ITGB4	
RTKN	1	RTKN	
DUSP10	1	DUSP10	
LIPE	1	LIPE	
LPCAT2	1	LPCAT2	
KIF1C	1	KIF1C	
ZCWPW1	1	ZCWPW1	
RNF125	1	RNF125	
HIP1	1	HIP1	
ROM1	1	ROM1	
SGCD	1	SGCD	
ADORA3	1	ADORA3	
NEAT1	1	NEAT1	
GBP3	1	GBP3	
ADM	1	ADM	
DDIT4L	1	DDIT4L	
OTUD7B	1	OTUD7B	
CYP4F11	1	CYP4F11	
FBXL7	1	FBXL7	
GPSM3	1	GPSM3	
PARD3B	1	PARD3B	
RASSF9	1	RASSF9	
PEX5L	1	PEX5L	
LRAT	1	LRAT	
TRAK2	1	TRAK2	
DLEU2	1	DLEU2	
TLR3	1	TLR3	
LINC01736	1	LINC01736	
HPGDS	1	HPGDS	
HK2	1	HK2	
MAP4K4	1	MAP4K4	
MITF	1	MITF	
C3	1	C3	
NDRG1	1	NDRG1	
GBP1	1	GBP1	
SMAD9	1	SMAD9	
P2RY12	1	P2RY12	
QKI	1	QKI	
PLD4	1	PLD4	
LLGL1	1	LLGL1	
HAMP	1	HAMP	
LHPP	1	LHPP	
HIPK2	1	HIPK2	
CAPG	1	CAPG	
RASGEF1C	1	RASGEF1C	
OTOS	1	OTOS	
APOD	1	APOD	
PACSIN3	1	PACSIN3	
LITAF	1	LITAF	
MTURN	1	MTURN	
TYRO3	1	TYRO3	
CAHM	1	CAHM	
PAX6	1	PAX6	
CD53	1	CD53	
ANGPTL2	1	ANGPTL2	
RFLNB	1	RFLNB	
GLIPR2	1	GLIPR2	
GPM6B	1	GPM6B	
EVI2B	1	EVI2B	
CCL4	1	CCL4	
SLC2A4	1	SLC2A4	
OLMALINC	1	OLMALINC	
CD52	1	CD52	
ST6GALNAC3	1	ST6GALNAC3	
ADARB2	1	ADARB2	
MTUS1	1	MTUS1	
MYH15	1	MYH15	
IGSF11	1	IGSF11	
ESF1	1	ESF1	
LINC01088	1	LINC01088	
FMNL2	1	FMNL2	
P2RY13	1	P2RY13	
CLEC7A	1	CLEC7A	
FOXN2	1	FOXN2	
ANGPTL4	1	ANGPTL4	
BAZ1A	1	BAZ1A	
ARHGEF2	1	ARHGEF2	
CLIC4	1	CLIC4	
COL6A2	1	COL6A2	
LMCD1-AS1	1	LMCD1-AS1	
SORBS1	1	SORBS1	
MYOT	1	MYOT	
P2RX7	1	P2RX7	
AEBP1	1	AEBP1	
TGFB1I1	1	TGFB1I1	
RAB7B	1	RAB7B	
LINC01354	1	LINC01354	
NFIX	1	NFIX	
OPALIN	1	OPALIN	
CDK6	1	CDK6	
S100A1	1	S100A1	
GAL3ST1	1	GAL3ST1	
ANKRD40	1	ANKRD40	
PPP1R1B	1	PPP1R1B	
RASSF3	1	RASSF3	
KCNH8	1	KCNH8	
RGS18	1	RGS18	
C1orf198	1	C1orf198	
PPFIBP2	1	PPFIBP2	
FCGR3A	1	FCGR3A	
FNTB	1	FNTB	
CRYBG3	1	CRYBG3	
IRF8	1	IRF8	
GALNT4	1	GALNT4	
ZBED3-AS1	1	ZBED3-AS1	
NPC1	1	NPC1	
LAYN	1	LAYN	
SEPTIN10	1	SEPTIN10	
IP6K3	1	IP6K3	
CDKN2B	1	CDKN2B	
ALB	1	ALB	
COBL	1	COBL	
SNHG18	1	SNHG18	
PHLDB1	1	PHLDB1	
HLA-DRA	1	HLA-DRA	
CHST6	1	CHST6	
SNORC	1	SNORC	
MPST	1	MPST	
PRKCQ-AS1	1	PRKCQ-AS1	
IGFBP5	1	IGFBP5	
ZNF536	1	ZNF536	
SEPTIN4	1	SEPTIN4	
CDH19	1	CDH19	
HCLS1	1	HCLS1	
TRPM6	1	TRPM6	
SLC16A9	1	SLC16A9	
PRCD	1	PRCD	
GPR17	1	GPR17	
HILPDA	1	HILPDA	
CERCAM	1	CERCAM	
PDE8A	1	PDE8A	
BVES	1	BVES	
LSP1	1	LSP1	
ALOX5	1	ALOX5	
C3AR1	1	C3AR1	
MAPKAPK3	1	MAPKAPK3	
LINC02798	1	LINC02798	
LCP1	1	LCP1	
BACE2	1	BACE2	
CHST9	1	CHST9	
MSRB3	1	MSRB3	
OSBPL1A	1	OSBPL1A	
AHNAK	1	AHNAK	
SLC13A3	1	SLC13A3	
LINC01532	1	LINC01532	
ARHGDIB	1	ARHGDIB	
OLR1	1	OLR1	
PLCD3	1	PLCD3	
DAPK2	1	DAPK2	
GRAMD2B	1	GRAMD2B	
LRRCC1	1	LRRCC1	
SCD	1	SCD	
HSD11B1	1	HSD11B1	
APLN	1	APLN	
LDLRAD3	1	LDLRAD3	
REST	1	REST	
PHYHD1	1	PHYHD1	
MSR1	1	MSR1	
S100A2	1	S100A2	
GAB2	1	GAB2	
SLC43A3	1	SLC43A3	
EPB41L2	1	EPB41L2	
ECM2	1	ECM2	
FCGR1A	1	FCGR1A	
CD99	1	CD99	
PRTG	1	PRTG	
EMX2	1	EMX2	
ANXA1	1	ANXA1	
TCEA3	1	TCEA3	
DENND4C	1	DENND4C	
MKRN3	1	MKRN3	
GNLY	1	GNLY	
FAM53B	1	FAM53B	
SERINC5	1	SERINC5	
FMNL3	1	FMNL3	
ABTB2	1	ABTB2	
PTPRD-AS1	1	PTPRD-AS1	
GSN	1	GSN	
FZD10-AS1	1	FZD10-AS1	
TTLL11	1	TTLL11	
OLIG1	1	OLIG1	
RFX4	1	RFX4	
WASF2	1	WASF2	
SIRT2	1	SIRT2	
CSF1	1	CSF1	
AMOTL2	1	AMOTL2	
ZBTB7B	1	ZBTB7B	
VWA1	1	VWA1	
ZDHHC9	1	ZDHHC9	
PREX1	1	PREX1	
PLEKHB1	1	PLEKHB1	
ABCA2	1	ABCA2	
CERS2	1	CERS2	
OGFRL1	1	OGFRL1	
SEPTIN8	1	SEPTIN8	
ZBED3	1	ZBED3	
CENPQ	1	CENPQ	
LST1	1	LST1	
GM2A	1	GM2A	
FCGR2A	1	FCGR2A	
FXYD3	1	FXYD3	
CD74	1	CD74	
HLA-DPA1	1	HLA-DPA1	
CH25H	1	CH25H	
HOMER3	1	HOMER3	
ZIC4	1	ZIC4	
ATOH8	1	ATOH8	
TGFA	1	TGFA	
SGK3	1	SGK3	
RO60	1	RO60	
SYNGR2	1	SYNGR2	
PRDM5	1	PRDM5	
NWD1	1	NWD1	
PKP4	1	PKP4	
GPR34	1	GPR34	
ZBTB37	1	ZBTB37	
TREM2	1	TREM2	
NKD1	1	NKD1	
FEZ1	1	FEZ1	
LINC00632	1	LINC00632	
KCNJ2	1	KCNJ2	
TRIM22	1	TRIM22	
SCGB1D2	1	SCGB1D2	
CX3CR1	1	CX3CR1	
TTPA	1	TTPA	
ARHGAP15	1	ARHGAP15	
VAMP8	1	VAMP8	
LGALS9	1	LGALS9	
KCNJ10	1	KCNJ10	
EMID1	1	EMID1	
PACC1	1	PACC1	
ITPKB	1	ITPKB	
GBP2	1	GBP2	
PTAFR	1	PTAFR	
PLEKHA4	1	PLEKHA4	
C19orf18	1	C19orf18	
MAP7	1	MAP7	
ATP11A	1	ATP11A	
TNFRSF13C	1	TNFRSF13C	
APBB1IP	1	APBB1IP	
CA2	1	CA2	
LILRB4	1	LILRB4	
CCDC80	1	CCDC80	
COPZ2	1	COPZ2	
CYP27A1	1	CYP27A1	
HVCN1	1	HVCN1	
RHOBTB3	1	RHOBTB3	
LINC00844	1	LINC00844	
EMP3	1	EMP3	
LYN	1	LYN	
COL21A1	1	COL21A1	
SECISBP2L	1	SECISBP2L	
DTNA	1	DTNA	
POU3F3	1	POU3F3	
SLC24A4	1	SLC24A4	
TANC1	1	TANC1	
ALOX5AP	1	ALOX5AP	
ZNF621	1	ZNF621	
C1QTNF3	1	C1QTNF3	
RAB11B-AS1	1	RAB11B-AS1	
CHADL	1	CHADL	
CD37	1	CD37	
ITGAM	1	ITGAM	
H1-4	1	HIST1H1E	
STARD9	1	STARD9	
CRTAP	1	CRTAP	
PIRT	1	PIRT	
MRO	1	MRO	
ACSM5	1	ACSM5	
NSRP1	1	NSRP1	
IRAG1	1	MRVI1	
SESTD1	1	SESTD1	
PPP2R3A	1	PPP2R3A	
SYCP2	1	SYCP2	
TSPAN11	1	TSPAN11	
ARHGAP22	1	ARHGAP22	
C2	1	C2	
TAL1	1	TAL1	
RNF141	1	RNF141	
LINC02712	1	LINC02712	
CSRP1	1	CSRP1	
LIPA	1	LIPA	
PDE6B	1	PDE6B	
DOCK1	1	DOCK1	
CASP4	1	CASP4	
MALAT1	1	MALAT1	
AQP4	1	AQP4	
GATM	1	GATM	
SLC7A14-AS1	1	SLC7A14-AS1	
PSEN1	1	PSEN1	
GYG2	1	GYG2	
AMER2	1	AMER2	
MARCKSL1	1	MARCKSL1	
TYROBP	1	TYROBP	
PFKFB2	1	PFKFB2	
CAT	1	CAT	
MFAP5	1	MFAP5	
PYGM	1	PYGM	
FCER1G	1	FCER1G	
BLNK	1	BLNK	
CCDC88B	1	CCDC88B	
HEPACAM	1	HEPACAM	
IL17D	1	IL17D	
RELL1	1	RELL1	
ADIRF	1	ADIRF	
FYB1	1	FYB1	
DNAJC22	1	DNAJC22	
VAC14-AS1	1	VAC14-AS1	
NFIA	1	NFIA	
GPRC5B	1	GPRC5B	
SUN2	1	SUN2	
C5orf64	1	C5orf64	
GNB4	1	GNB4	
ITGA2	1	ITGA2	
ADD3	1	ADD3	
ADCY8	1	ADCY8	
CCL2	1	CCL2	
LINC01102	1	LINC01102	
SORT1	1	SORT1	
PDE11A	1	PDE11A	
POT1-AS1	1	POT1-AS1	
NFATC2	1	NFATC2	
IKZF1	1	IKZF1	
PLAAT3	1	PLAAT3	
PYROXD2	1	PYROXD2	
ZFP36	1	ZFP36	
TRPS1	1	TRPS1	
AFMID	1	AFMID	
OLIG2	1	OLIG2	
LGI4	1	LGI4	
EPB41L4A	1	EPB41L4A	
THBS2	1	THBS2	
SLC6A9	1	SLC6A9	
ZFP36L1	1	ZFP36L1	
ZIC5	1	ZIC5	
NUPR1	1	NUPR1	
RDH5	1	RDH5	
PLCD1	1	PLCD1	
CSF2RA	1	CSF2RA	
PSMC3IP	1	PSMC3IP	
BACE1	1	BACE1	
PXK	1	PXK	
CHD7	1	CHD7	
CDK19	1	CDK19	
REEP4	1	REEP4	
CCDC122	1	CCDC122	
EZR	1	EZR	
PLAAT5	1	PLAAT5	
FAM78A	1	FAM78A	
HAS2-AS1	1	HAS2-AS1	
RFFL	1	RFFL	
CTSS	1	CTSS	
FAM111A	1	FAM111A	
TMEM123	1	TMEM123	
C1QTNF1	1	C1QTNF1	
GOLGA8N	1	GOLGA8N	
HCK	1	HCK	
PRAM1	1	PRAM1	
IFI16	1	IFI16	
PAQR8	1	PAQR8	
ENTREP1	1	FAM189A2	
CENPB	1	CENPB	
IER3	1	IER3	
MIR497HG	1	MIR497HG	
ADAP2	1	ADAP2	
PRKX	1	PRKX	
WNK1	1	WNK1	
GRM3	1	GRM3	
ADIPOR2	1	ADIPOR2	
LAT2	1	LAT2	
CSF1R	1	CSF1R	
SLC25A48	1	SLC25A48	
LAPTM5	1	LAPTM5	
LPAR5	1	LPAR5	
PTPRC	1	PTPRC	
INF2	1	INF2	
PTMA	1	PTMA	
CLN8	1	CLN8	
GYPC	1	GYPC	
LINC01550	1	LINC01550	
NES	1	NES	
COL5A3	1	COL5A3	
ELF1	1	ELF1	
SMOC1	1	SMOC1	
NKAIN3	2	NKAIN3:NKAIN3-IT1	
PSMB9	1	PSMB9	
CRB1	1	CRB1	
FAM201A	1	FAM201A	
MEGF6	1	MEGF6	
SEMA4D	1	SEMA4D	
BAZ2B	1	BAZ2B	
NCAPD2	1	NCAPD2	
SYPL1	1	SYPL1	
FRYL	1	FRYL	
VXN	1	VXN	
CIITA	1	CIITA	
CD68	1	CD68	
ALPK1	1	ALPK1	
SCIN	1	SCIN	
CAV1	1	CAV1	
ARAP2	1	ARAP2	
LIFR	1	LIFR	
STRN	1	STRN	
SRPX	1	SRPX	
NKAPL	1	NKAPL	
SHTN1	1	SHTN1	
CHD1L	1	CHD1L	
TSC22D4	1	TSC22D4	
TMBIM1	1	TMBIM1	
MYO9B	1	MYO9B	
H2AC6	1	HIST1H2AC	
LILRB1	1	LILRB1	
FYCO1	1	FYCO1	
HLA-E	1	HLA-E	
SLC35D2	1	SLC35D2	
ITGB2	1	ITGB2	
C1QC	1	C1QC	
NEXN	1	NEXN	
ADGRA3	1	ADGRA3	
KLF3-AS1	1	KLF3-AS1	
PGAM2	1	PGAM2	
DDR1	1	DDR1	
GFPT2	1	GFPT2	
CEP78	1	CEP78	
AMOT	1	AMOT	
STX2	1	STX2	
COLGALT2	1	COLGALT2	
BMP7	1	BMP7	
DOCK10	1	DOCK10	
RIPK2	1	RIPK2	
FAM182A	1	FAM182A	
TRIM5	1	TRIM5	
NMI	1	NMI	
SYNM	1	SYNM	
RGCC	1	RGCC	
HLA-DRB1	1	HLA-DRB1	
FOLR2	1	FOLR2	
PLS3	1	PLS3	
CD38	1	CD38	
TNFSF13B	1	TNFSF13B	
HES6	1	HES6	
ELOVL7	1	ELOVL7	
SOX21-AS1	1	SOX21-AS1	
HAAO	1	HAAO	
CYBRD1	1	CYBRD1	
PSAT1	1	PSAT1	
KCNN3	1	KCNN3	
CXXC5	1	CXXC5	
PTGS1	1	PTGS1	
FAM181A	1	FAM181A	
IRX2	1	IRX2	
SASS6	1	SASS6	
CYTH4	1	CYTH4	
RDX	1	RDX	
KLRC3	1	KLRC3	
RFTN2	1	RFTN2	
S100A11	1	S100A11	
SLC7A11	1	SLC7A11	
TUBA1C	1	TUBA1C	
TJAP1	1	TJAP1	
IL6R	1	IL6R	
ALDH1A1	1	ALDH1A1	
BMP2K	1	BMP2K	
CD300A	1	CD300A	
MTSS2	1	MTSS2	
EFEMP1	1	EFEMP1	
HMGN5	1	HMGN5	
BMP8A	1	BMP8A	
LAMA2	1	LAMA2	
ARHGAP21	1	ARHGAP21	
SLCO3A1	1	SLCO3A1	
ENKUR	1	ENKUR	
MYOM1	1	MYOM1	
JPT2	1	JPT2	
NCF1	1	NCF1	
HES1	1	HES1	
ACSBG1	1	ACSBG1	
LCN12	1	LCN12	
NPAS3	1	NPAS3	
KIAA1755	1	KIAA1755	
CD7	1	CD7	
C11orf24	1	C11orf24	
JUP	1	JUP	
PLPPR1	1	PLPPR1	
PLIN1	1	PLIN1	
HLA-DRB5	1	HLA-DRB5	
MCM7	1	MCM7	
USP54	1	USP54	
CDK2AP1	1	CDK2AP1	
CHST3	1	CHST3	
AOPEP	1	AOPEP	
PABPC1	1	PABPC1	
DMRT2	1	DMRT2	
ALDH1A3	1	ALDH1A3	
DOHH	1	DOHH	
RHBDD1	1	RHBDD1	
MMAA	1	MMAA	
TRMT10A	1	TRMT10A	
SLC47A2	1	SLC47A2	
NCKAP5	1	NCKAP5	
CFI	1	CFI	
STYX	1	STYX	
ZNF436-AS1	1	ZNF436-AS1	
TIMP4	1	TIMP4	
NIBAN2	1	NIBAN2	
CARD8	1	CARD8	
PTGDS	1	PTGDS	
NKX6-1	1	NKX6-1	
KCTD15	1	KCTD15	
YBX3	1	YBX3	
CLEC2D	1	CLEC2D	
NUDT1	1	NUDT1	
GPX8	1	GPX8	
SNX18	1	SNX18	
FAH	1	FAH	
BARD1	1	BARD1	
GIMAP2	1	GIMAP2	
AOAH	1	AOAH	
EDIL3	1	EDIL3	
EFCAB11	1	EFCAB11	
SLC2A5	1	SLC2A5	
LINC00467	1	LINC00467	
ZHX2	1	ZHX2	
TMPRSS5	1	TMPRSS5	
NAALADL2	1	NAALADL2	
SEPTIN11	1	SEPTIN11	
ANKRD13A	1	ANKRD13A	
KIF5B	1	KIF5B	
PEDS1	1	TMEM189	
KAT2B	1	KAT2B	
CMTM7	1	CMTM7	
ABCC4	1	ABCC4	
TRMT13	1	TRMT13	
TOB2	1	TOB2	
C1QB	1	C1QB	
PLEKHG1	1	PLEKHG1	
GPC4	1	GPC4	
PRRX1	1	PRRX1	
MDFIC	1	MDFIC	
CDR2L	1	CDR2L	
SLC25A35	1	SLC25A35	
PANTR1	1	PANTR1	
ZIC2	1	ZIC2	
SERPINA1	1	SERPINA1	
FRMD5	1	FRMD5	
DHCR24	1	DHCR24	
NLRP3	1	NLRP3	
FGL2	1	FGL2	
TST	1	TST	
PHACTR3	1	PHACTR3	
CALD1	1	CALD1	
TMCC3	1	TMCC3	
RERGL	1	RERGL	
ADO	1	ADO	
ENTPD5	1	ENTPD5	
RRAD	1	RRAD	
GLIS3	1	GLIS3	
TRMO	1	TRMO	
TRAPPC6A	1	TRAPPC6A	
DPF3	1	DPF3	
CKMT2	1	CKMT2	
CPB2-AS1	1	CPB2-AS1	
SERPINI2	1	SERPINI2	
PLCH2	1	PLCH2	
ZNF189	1	ZNF189	
AGT	1	AGT	
PLEK	1	PLEK	
HAS2	1	HAS2	
CYP20A1	1	CYP20A1	
SERPINA5	1	SERPINA5	
SDC4	1	SDC4	
SP110	1	SP110	
LINC00685	1	LINC00685	
CMTM3	1	CMTM3	
PARP4	1	PARP4	
STK17B	1	STK17B	
MNDA	1	MNDA	
GPR161	1	GPR161	
CDKN2C	1	CDKN2C	
AHCYL1	1	AHCYL1	
PHLDB2	1	PHLDB2	
NDP	1	NDP	
MEGF10	1	MEGF10	
DYNC1LI2	1	DYNC1LI2	
TGFB3	1	TGFB3	
IL20RA	1	IL20RA	
PLOD3	1	PLOD3	
KANK2	1	KANK2	
SYNPO2	1	SYNPO2	
IFI44L	1	IFI44L	
ZNF415	1	ZNF415	
HOGA1	1	HOGA1	
ZNF354B	1	ZNF354B	
PLCG2	1	PLCG2	
FAM234A	1	FAM234A	
CEBPA	1	CEBPA	
TRIL	1	TRIL	
CD48	1	CD48	
ITIH2	1	ITIH2	
TGFBR2	1	TGFBR2	
MAP3K11	1	MAP3K11	
ERI2	1	ERI2	
VASH1	1	VASH1	
CAV2	1	CAV2	
ZNG1C	1	CBWD3	
