clust	ensembl	gene	logFC	t_stat	p_value	fdr
VMH_1	ENSG00000145248	SLC10A4	0.369408896518283	2.35626559324555	0.0223482601917459	0.0383415648787299
VMH_1	ENSG00000145335	SNCA	0.45944559198104	2.71089510129712	0.00912522630445474	0.0173859574853296
VMH_1	ENSG00000145423	SFRP2	0.944549697510095	6.83348857997637	1.00696051179026e-08	7.43917765853211e-08
VMH_1	ENSG00000145451	GLRA3	1.70306711184545	14.2805212460382	1.95142257542933e-19	3.53207486152709e-17
VMH_1	ENSG00000145536	ADAMTS16	0.702042106217339	1.60170144022299	0.115410923332723	0.165967873998699
VMH_1	ENSG00000145642	SHISAL2B	0.268161323503073	1.93260195229258	0.0588592975968802	0.0910558364532933
VMH_1	ENSG00000145649	GZMA	0.0534170728406184	0.132339580178731	0.895237521926494	0.920670406072133
VMH_1	ENSG00000145708	CRHBP	0.732331321438159	4.47841688445847	4.26856822265229e-05	0.000137966222910726
VMH_1	ENSG00000145990	GFOD1	0.494807378069436	3.77930330276838	0.000413794405110462	0.00108316264642261
VMH_1	ENSG00000146469	VIP	0.0986814933940117	0.250904334134581	0.802898275637965	0.859908804085631
VMH_1	ENSG00000146555	SDK1	0.313419403894109	1.89607938105503	0.063633439998023	0.0976072257596793
VMH_1	ENSG00000146674	IGFBP3	0.0583492006937972	0.122185583739191	0.903233225373221	0.921909620145355
VMH_1	ENSG00000147246	HTR2C	1.5040136784144	10.1575182785704	7.72982329042924e-14	1.86546402075692e-12
VMH_1	ENSG00000147571	CRH	0.967196052375521	2.66711674913524	0.0102324639635785	0.018898734463344
VMH_1	ENSG00000148773	MKI67	0.397182158407926	2.41249248220899	0.0194863192496723	0.0340775244849342
VMH_1	ENSG00000148908	RGS10	0.00838238142254955	0.0214845009797278	0.982943177095195	0.985666011380777
VMH_1	ENSG00000149927	DOC2A	1.67062085743625	11.7182548127708	4.55369538867061e-16	2.06054716337345e-14
VMH_1	ENSG00000150337	FCGR1A	0.0351511938134943	0.0786594800798086	0.937611928183167	0.950743747905621
VMH_1	ENSG00000151136	BTBD11	0.703007705050218	6.96184873530357	6.31539449563881e-09	5.08038401649167e-08
VMH_1	ENSG00000151388	ADAMTS12	0.662163062330533	3.2267477238092	0.00219147783725068	0.00486952104762655
VMH_1	ENSG00000152214	RIT2	0.867061465907341	5.67347729135535	6.66785292382132e-07	3.35244827558794e-06
VMH_1	ENSG00000153820	SPHKAP	1.4468866178586	10.8644785472049	7.27282873346689e-15	2.19397000126251e-13
VMH_1	ENSG00000154146	NRGN	1.27816830214064	4.12294938455355	0.000138167998290381	0.000405641301317688
VMH_1	ENSG00000154162	CDH12	0.236820230525061	0.658805121370249	0.512990520435889	0.606871138554875
VMH_1	ENSG00000154529	CNTNAP3B	0.0880180308194853	0.22400128651843	0.823653079046181	0.869278176719293
VMH_1	ENSG00000154645	CHODL	2.02065637632901	11.433427631901	1.13583461820658e-15	3.7379284708253e-14
VMH_1	ENSG00000156140	ADAMTS3	0.669576031089774	2.12658009151555	0.0383250772771019	0.0630621726105041
VMH_1	ENSG00000157005	SST	1.00086418447496	4.38853076976245	5.76468819923561e-05	0.000181462358967243
VMH_1	ENSG00000157404	KIT	0.0392442655738749	0.195569537866921	0.845725811891586	0.887708492143357
VMH_1	ENSG00000157456	CCNB2	1.15178911089769	3.62297288187513	0.00067180430392752	0.00168884137515113
VMH_1	ENSG00000159723	AGRP	0.738178983337868	1.96022735643397	0.0554546569232787	0.0861570206275832
VMH_1	ENSG00000160654	CD3G	0.110728302895336	0.257991432822093	0.797453894615906	0.856612195403436
VMH_1	ENSG00000162631	NTNG1	0.772632580030531	3.91018863284205	0.000273827580966999	0.000734263587481879
VMH_1	ENSG00000163032	VSNL1	0.916354710016138	8.52345505625587	2.2651942822879e-11	3.28000132075288e-10
VMH_1	ENSG00000163131	CTSS	0.147705777243766	0.943267029642058	0.350000616012317	0.450890473297006
VMH_1	ENSG00000163630	SYNPR	0.810312959440868	6.80729571554853	1.10753274908425e-08	8.01853710336997e-08
VMH_1	ENSG00000164128	NPY1R	1.1745365980683	7.44396064253609	1.09722229586234e-09	1.0452486081636e-08
VMH_1	ENSG00000165194	PCDH19	1.43178117505962	10.8137306921389	8.59989280103445e-15	2.39473937998036e-13
VMH_1	ENSG00000165675	ENOX2	0.292519519496341	2.92620936000669	0.0051163540116941	0.0103443361235569
VMH_1	ENSG00000166603	MC4R	1.47212311948855	3.77767353167583	0.00041591051893023	0.00108316264642261
VMH_1	ENSG00000167306	MYO5B	0.527142459162111	2.14119989234718	0.0370686559362679	0.061273303419767
VMH_1	ENSG00000168685	IL7R	1.47485608346922	3.02126975024109	0.00393205843578357	0.00812262974034099
VMH_1	ENSG00000168743	NPNT	0.558551846065644	2.04375201305516	0.0461700706898662	0.0746141320970159
VMH_1	ENSG00000169064	ZBBX	0.91256099316893	5.79274964176566	4.35035780332234e-07	2.24975646400384e-06
VMH_1	ENSG00000169083	AR	0.178051927367802	1.90349785143253	0.0626378963859569	0.0964890148583677
VMH_1	ENSG00000169213	RAB3B	0.109624294487569	0.841930308149808	0.403765803728849	0.504011106723597
VMH_1	ENSG00000169442	CD52	0.194849211202517	0.489411937993743	0.626652832833719	0.715609859576676
VMH_1	ENSG00000169851	PCDH7	0.837065374568325	8.00546294759623	1.44464139390907e-10	1.58472783210632e-09
VMH_1	ENSG00000170231	FABP6	0.090458797980451	0.754108401880969	0.454259097878799	0.559325828000426
VMH_1	ENSG00000170458	CD14	0.586687741603544	1.84549884245446	0.0707860724780179	0.107215724841182
VMH_1	ENSG00000170962	PDGFD	1.12619192982329	7.83274627565867	2.69055063234748e-10	2.86464508502878e-09
VMH_1	ENSG00000171004	HS6ST2	1.82571236365552	6.62915867223186	2.11577411404139e-08	1.47290428708266e-07
VMH_1	ENSG00000171509	RXFP1	0.462493182432167	1.06460414477486	0.292079918456408	0.385886607595692
VMH_1	ENSG00000171551	ECEL1	1.58922352159142	12.7128693827089	2.03145550036096e-17	1.83846722782667e-15
VMH_1	ENSG00000172673	THEMIS	0.0717795960017245	0.162971519657451	0.871186238305904	0.904229464948054
VMH_1	ENSG00000174145	NWD2	0.10081467275429	0.363380303009946	0.717825830141736	0.799547540034795
VMH_1	ENSG00000174453	VWC2L	0.886024213429691	6.21385807765777	9.53912629766022e-08	5.48121225357619e-07
VMH_1	ENSG00000174460	ZCCHC12	1.11259748532813	8.7888675442417	8.84011632617059e-12	1.52386767146369e-10
VMH_1	ENSG00000175426	PCSK1	0.293866230749795	0.856952733266496	0.395488163390755	0.498838728736771
VMH_1	ENSG00000176641	RNF152	0.224584864380077	3.11433342283443	0.00302516442954104	0.00644182072643446
VMH_1	ENSG00000176697	BDNF	1.62405057811415	4.61042141754163	2.73502868298468e-05	9.39544130262569e-05
VMH_1	ENSG00000176887	SOX11	0.0810859147745424	0.751058889798237	0.456075972920731	0.559659329482389
VMH_1	ENSG00000177575	CD163	0.00445835411386465	0.0148032818854933	0.988246999045231	0.988246999045231
VMH_1	ENSG00000179242	CDH4	0.518621568379368	3.17634540085572	0.00253419799055793	0.00549329145258664
VMH_1	ENSG00000180071	ANKRD18A	0.770290724529995	4.22169049917238	0.000100079754125757	0.000307024330453593
VMH_1	ENSG00000180287	PLD5	1.02191787186007	5.08461772648807	5.34729924559862e-06	2.27732038459612e-05
VMH_1	ENSG00000180616	SSTR2	0.73328975454704	3.63397829697258	0.0006494778351716	0.00164413270162321
VMH_1	ENSG00000181234	TMEM132C	0.573805333777146	2.70000564506562	0.00938985513564159	0.0177964793670275
VMH_1	ENSG00000181418	DDN	0.468081631138394	2.44489751511387	0.0179908557124809	0.0316450662100058
VMH_1	ENSG00000182463	TSHZ2	0.70313249039188	6.40807979514211	4.72032435474372e-08	3.05135252931648e-07
VMH_1	ENSG00000182601	HS3ST4	0.532127363529689	3.97304508714448	0.00022408485230172	0.000614535731312293
VMH_1	ENSG00000183036	PCP4	0.490345031828875	2.5530392132192	0.0137199945356331	0.0247096418999959
VMH_1	ENSG00000184144	CNTN2	0.604070447456894	3.77809210956417	0.000415366041862981	0.00108316264642261
VMH_1	ENSG00000184307	ZDHHC23	0.755528995526692	2.38209649584911	0.0209897256130874	0.0365301955381617
VMH_1	ENSG00000184347	SLIT3	0.810142172876062	5.43023312134843	1.58505412649379e-06	7.35627684347116e-06
VMH_1	ENSG00000185052	SLC24A3	0.899153471048566	7.53142932469153	7.9927936369488e-10	7.81997647723099e-09
VMH_1	ENSG00000185149	NPY2R	0.880530281938859	2.67981236530948	0.00989931220849171	0.0185676218625596
VMH_1	ENSG00000185551	NR2F2	0.464948708569083	2.23388327378179	0.0299123666621693	0.0505994239799313
VMH_1	ENSG00000186297	GABRA5	1.41053266812556	12.041798027381	1.63289046658223e-16	9.85177248171279e-15
VMH_1	ENSG00000186472	PCLO	0.931055220872391	8.21556518551358	6.79745896978851e-11	8.20226715687813e-10
VMH_1	ENSG00000186487	MYT1L	0.812026304024148	10.6127126168764	1.67568594556893e-14	4.33284508782824e-13
VMH_1	ENSG00000187094	CCK	0.667047061224209	4.75612251348876	1.66503038021633e-05	5.96171675460312e-05
VMH_1	ENSG00000187720	THSD4	0.329829152155841	1.70542380779537	0.0942123974200896	0.136967421148885
VMH_1	ENSG00000187957	DNER	0.181849120270164	1.28482780669095	0.204669288506805	0.280645009240391
VMH_1	ENSG00000188517	COL25A1	1.4692838906334	8.12073088180213	9.54924175151742e-11	1.11510500453203e-09
VMH_1	ENSG00000188674	C2orf80	0.534549500982712	4.45347208515522	4.64079067068421e-05	0.000148669577237848
VMH_1	ENSG00000189056	RELN	0.909296819184087	5.5430102936197	1.06189554248372e-06	4.9922881347936e-06
VMH_1	ENSG00000189127	ANKRD34B	1.92864347063115	5.80765789613336	4.12382639501411e-07	2.18378534234713e-06
VMH_1	ENSG00000189292	ALKAL2	0.107266908012788	0.226172965588614	0.821972765517442	0.869278176719293
VMH_1	ENSG00000196639	HRH1	1.20794866782241	6.90000083989213	7.90721592439842e-09	6.22263514050484e-08
VMH_1	ENSG00000197381	ADARB1	0.40785019977875	4.9486180257765	8.58030543667969e-06	3.45118952008672e-05
VMH_1	ENSG00000203727	SAMD5	0.0171830602631593	0.0965728991607039	0.92344486033271	0.939008537754048
VMH_1	ENSG00000203747	FCGR3A	0.0928788457144124	0.225032351185481	0.822855199442265	0.869278176719293
VMH_1	ENSG00000205155	PSENEN	0.0774843080316838	0.558689631335868	0.578823477106422	0.678103879328559
VMH_1	ENSG00000223485	LINC01615	1.12577143218163	4.51826167730013	3.73366288091908e-05	0.000122871451172064
VMH_1	ENSG00000224982	TMEM233	0.775769568190521	2.69008497684762	0.00963705752728636	0.0181698688795712
VMH_1	ENSG00000241945	PWP2	0.136548657244319	1.2690475135173	0.210197148604513	0.286932431936479
VMH_1	ENSG00000242265	PEG10	0.513967957070604	4.75353883367894	1.67982074300972e-05	5.96171675460312e-05
VMH_1	ENSG00000244694	PTCHD4	0.309362268026741	1.7447010345321	0.0870731561317588	0.127613289553428
VMH_1	ENSG00000254968	LINC02763	0.390125119231707	3.39544592523054	0.00133593249154531	0.00314030884376234
VMH_1	ENSG00000261371	PECAM1	0.0105367483531574	0.0511431802840827	0.959411625557254	0.964741690143683
VMH_1	ENSG00000263155	MYZAP	0.729002682228987	3.45928137288096	0.00110406645386194	0.00264683480992067
VMH_1	ENSG00000266524	GDF10	0.897259422549966	6.49668722489944	3.42266727567597e-08	2.25273737053582e-07
VMH_1	ENSG00000268089	GABRQ	0.921766625611094	3.31312857011284	0.00170364866473667	0.00388124706831615
VMH_1	ENSG00000275302	CCL4	0.667773699254681	1.60113893654672	0.115535647093017	0.165967873998699
VMH_1	ENSG00000277734	TRAC	0.188639228501597	0.550905300971416	0.584108921233666	0.682047424034259
VMH_1	ENSG00000283071	LBHD2	0.12311193713767	0.267193669740427	0.790399793517911	0.853617548881326
VMH_2	ENSG00000003137	CYP26B1	0.105800483141453	0.674657013805989	0.502946674608695	0.576160431039074
VMH_2	ENSG00000007372	PAX6	1.62837328728013	13.5278540454511	1.74360830537961e-18	7.88982758184275e-17
VMH_2	ENSG00000008394	MGST1	1.50699371378891	14.3875878339342	1.43402033604786e-19	1.03823072329865e-17
VMH_2	ENSG00000010282	HHATL	2.04968419135446	14.1899649641074	2.52594743866615e-19	1.52398828799525e-17
VMH_2	ENSG00000010610	CD4	0.518391990887294	3.61033025326569	0.00069831241914728	0.00219816604983753
VMH_2	ENSG00000011465	DCN	0.646707709471635	3.65755995669642	0.000603963969392962	0.00195209782964511
VMH_2	ENSG00000013297	CLDN11	0.373573644145716	1.82722361946201	0.0735316588317709	0.124385329425706
VMH_2	ENSG00000039068	CDH1	0.211083175294623	1.00686553397365	0.318762050310297	0.392489327252814
VMH_2	ENSG00000042493	CAPG	0.851247653627261	5.43619292100355	1.5515614091146e-06	9.20762672294238e-06
VMH_2	ENSG00000047936	ROS1	0.701620321360606	1.67212750944497	0.100636232441219	0.157706996293166
VMH_2	ENSG00000048740	CELF2	0.274144789433114	2.813455857476	0.00694861899559763	0.0166582786516976
VMH_2	ENSG00000053108	FSTL4	0.538104745418984	2.28723611218622	0.0263722990916301	0.0507807035700537
VMH_2	ENSG00000066336	SPI1	0.34111425091378	3.05525896449157	0.00357464570734648	0.00951486577984873
VMH_2	ENSG00000066468	FGFR2	1.33470944164889	12.0517024746885	1.58042785319154e-16	3.97155665779287e-15
VMH_2	ENSG00000068078	FGFR3	2.09992510686108	13.1247786901132	5.8065157939789e-18	2.10195871742036e-16
VMH_2	ENSG00000069431	ABCC9	1.73767916262495	11.2788253327618	1.87111850865718e-15	3.56497315859946e-14
VMH_2	ENSG00000070808	CAMK2A	0.19988828566509	1.7674415841277	0.0831486813859364	0.136198292586919
VMH_2	ENSG00000072657	TRHDE	0.303893422499988	0.683006439745522	0.497699903447505	0.571959889041259
VMH_2	ENSG00000076944	STXBP2	0.177390866038724	1.58879473339544	0.118299722274103	0.177695018519607
VMH_2	ENSG00000077942	FBLN1	1.87359148132428	13.2503396285713	3.98295378880086e-18	1.6020325239399e-16
VMH_2	ENSG00000080815	PSEN1	0.136553077320487	1.29830896915067	0.200033111999761	0.268192542755235
VMH_2	ENSG00000081237	PTPRC	0.396476843968091	3.2214133909512	0.00222546393511017	0.00629389019148345
VMH_2	ENSG00000091831	ESR1	0.026522604284261	0.0922701387875815	0.926845617676376	0.953176459087637
VMH_2	ENSG00000092529	CAPN3	0.475736766384892	2.55851719883855	0.0135301537986796	0.0295055161151928
VMH_2	ENSG00000092969	TGFB2	1.47441944520086	11.2019829195193	2.40233326931288e-15	4.34822321745632e-14
VMH_2	ENSG00000095596	CYP26A1	0.0686340858039303	0.175482009969266	0.861397148026324	0.901230542154709
VMH_2	ENSG00000095970	TREM2	0.539092407307856	3.11730754433591	0.00299958463178317	0.00822613361140535
VMH_2	ENSG00000100354	TNRC6B	0.227181798604653	2.79088307735723	0.00738173210117886	0.0175801777672812
VMH_2	ENSG00000101200	AVP	0.546321257912194	1.7807051218769	0.0809289188346898	0.133317018969627
VMH_2	ENSG00000101405	OXT	0.238053751755215	1.0248456072451	0.310282084671872	0.384664776202801
VMH_2	ENSG00000102755	FLT1	0.00856045721038904	0.0323276508026788	0.974337193193057	0.974337193193057
VMH_2	ENSG00000103811	CTSH	1.19352712125283	7.01260873647778	5.24912440662531e-09	4.93125440253383e-08
VMH_2	ENSG00000103888	CEMIP	0.0850176167067213	0.475149121962333	0.636713318776174	0.697533928595897
VMH_2	ENSG00000104888	SLC17A7	0.664829655002041	2.08892232376111	0.0417339516329596	0.0755384524556569
VMH_2	ENSG00000105329	TGFB1	0.753225857063684	7.64047088082423	5.38409858658891e-10	5.90619299498541e-09
VMH_2	ENSG00000105376	ICAM5	0.90046512786547	1.51402554175415	0.136204671053831	0.196438609248952
VMH_2	ENSG00000105695	MAG	0.118024830345169	0.515602987829904	0.608364095221696	0.674911438217947
VMH_2	ENSG00000106278	PTPRZ1	0.35772689195634	1.10899249093267	0.272645821087423	0.343894729037098
VMH_2	ENSG00000106852	LHX6	0.344019620938153	1.87228293173187	0.0669176152336122	0.113728529176374
VMH_2	ENSG00000107317	PTGDS	1.259692156632	11.0185853966044	4.37502357376747e-15	7.54170730335155e-14
VMH_2	ENSG00000107731	UNC5B	0.0335684047968872	0.26384674610323	0.79296331364987	0.846763184487472
VMH_2	ENSG00000110077	MS4A6A	0.577023991753802	2.99069976405729	0.00428149109014843	0.0109980328209187
VMH_2	ENSG00000111796	KLRB1	0.47401190861154	1.5970841992381	0.11643736018448	0.175626351611591
VMH_2	ENSG00000111799	COL12A1	0.569483338094339	2.29343857928994	0.0259859781161886	0.0505748606347327
VMH_2	ENSG00000112319	EYA4	0.72672521949987	1.90253638897109	0.0627656413515798	0.107175293251283
VMH_2	ENSG00000112799	LY86	1.04988149458754	2.43789695532228	0.0183045320059563	0.0385246545706755
VMH_2	ENSG00000113083	LOX	0.212870021633913	1.1737347400167	0.245964178310432	0.316864884513795
VMH_2	ENSG00000114013	CD86	0.574401141227153	2.13568241192546	0.037538065164464	0.0696860491771075
VMH_2	ENSG00000114315	HES1	1.79732794899487	8.10998727772116	9.91803848000591e-11	1.32975182583783e-09
VMH_2	ENSG00000114805	PLCH1	0.890592221220039	5.28583292282781	2.6398569844683e-06	1.47019727442696e-05
VMH_2	ENSG00000115165	CYTIP	0.541264275887503	2.00255905911919	0.0505653426788114	0.0888575439307268
VMH_2	ENSG00000115468	EFHD1	0.894280130518162	7.67598998361211	4.73531960784216e-10	5.35683030637144e-09
VMH_2	ENSG00000115523	GNLY	0.505051700002298	1.21647831744883	0.229413764518853	0.298733031495772
VMH_2	ENSG00000116824	CD2	0.520364396317702	2.31524740849637	0.0246673072616015	0.0487954384081953
VMH_2	ENSG00000117091	CD48	0.512864860361702	1.57379208891068	0.121731416877441	0.18060152831817
VMH_2	ENSG00000117560	FASLG	0.564939707989449	1.71868565041567	0.0917490614354588	0.147120477021688
VMH_2	ENSG00000118702	GHRH	0.378560372318474	1.34387393305992	0.184949139428192	0.253604501791688
VMH_2	ENSG00000120708	TGFBI	0.694579899093519	2.04134153587732	0.0464173722439617	0.0823680821191869
VMH_2	ENSG00000120907	ADRA1A	0.213881600068117	1.46060542472703	0.150269324308481	0.213323511371256
VMH_2	ENSG00000121039	RDH10	0.409977439268421	1.54962740333061	0.12742687501277	0.185255135560734
VMH_2	ENSG00000121933	TMIGD3	0.53177147070699	3.55837190567788	0.000818358528148609	0.00248946039655291
VMH_2	ENSG00000121966	CXCR4	1.9922573372004	10.6810739026833	1.33326533721629e-14	2.09844370466216e-13
VMH_2	ENSG00000125148	MT2A	1.57456709626641	4.63282429979849	2.53455108962516e-05	0.000115219303892423
