gene	t_stat_ARCboundary_slice2-VMHboundary_slice2	p_value_ARCboundary_slice2-VMHboundary_slice2	fdr_ARCboundary_slice2-VMHboundary_slice2	logFC_ARCboundary_slice2-VMHboundary_slice2
AVP	-0.556621098827196	0.580950954888762	0.723224658126826	-0.151016013430421
B4GALNT1	-0.527883340497071	0.600556478708549	0.743263932870719	-0.0404526786914499
BCAN	-1.76531278361954	0.0853019893887494	0.17638716449877	-0.133998980968824
BDNF	-3.93305723866153	0.00033252869351177	0.00162274002433744	-0.81351788395606
BMP8B	-6.06447585613845	4.13705824789687e-07	3.98464031244804e-06	-0.562706977748688
BRINP3	1.26075162838649	0.214852284166503	0.367457644882897	0.118040559025932
BTBD11	-5.80250497405601	9.58213541594667e-07	7.79347013830329e-06	-0.514908297550452
C1QL3	2.92118013818293	0.00575913626249463	0.0184898585269564	0.467347860154602
C1orf162	-0.470740908927351	0.640435241603337	0.776198735378602	-0.0508844487564915
C2orf80	0.756186849686836	0.45405860821905	0.617789779212536	0.082230710373441
CALCRL	-0.00954619386505454	0.992431782367743	0.992531833869278	-0.00176854875839361
CAMK2A	-4.09314889478453	0.000205795116332046	0.00106085933207787	-0.45701151022265
CAPG	-0.0248225301191914	0.980322476562374	0.985708863796233	-0.00429286873680113
CAPN3	-1.93895916578978	0.0597304890097641	0.136633493609835	-0.283631961020328
CAV1	1.88777832769145	0.0664757334895292	0.145867786425066	0.315299812211794
CCK	0.109790960773374	0.913135411120505	0.941429747803112	0.0216589330240353
CCL4	0.631999254580391	0.531056935042659	0.6843902754423	0.174744125865997
CCL5	0.967014247712262	0.339466520082008	0.515538366597572	0.294260092528021
CCNA1	2.54571094113564	0.0149496055094572	0.0417676001256591	0.302444920935056
CCNB2	2.96178694111747	0.00517440634254555	0.0170615560483934	0.782016001943132
CD14	-0.872415355968341	0.388295354449499	0.566199600512018	-0.153024977607103
CD163	0.852980083588437	0.398853277738686	0.574725589182516	0.236396461596333
CD2	0.8125513109481	0.421383709226167	0.585694325148946	0.154881246378531
CD36	-2.53976101272621	0.0151688969772861	0.0420592143461116	-0.457190109082156
CD3G	2.59515338445008	0.0132365314288349	0.0378482070543247	0.920876957296504
CD4	-0.120310768173498	0.904851627643831	0.938174775404086	-0.0188332002139138
CD48	0.371425292988432	0.712321216457429	0.81010008457917	0.0633147825673834
CD52	1.61997565705694	0.11325715523739	0.218169046404657	0.269054916241108
CD68	-0.475900140316907	0.636787638627596	0.776198735378602	-0.0642639231947868
CD83	-2.94886838258374	0.00535410391890883	0.0174964467350056	-0.288085384585267
CD86	-1.55008343519525	0.129159738799828	0.244935048708482	-0.275249472686375
CDH1	-1.89225924642587	0.0658602046796785	0.145867786425066	-0.312341802986914
CDH12	7.26613794724568	9.00551864414402e-09	1.64800991187836e-07	0.763691130092836
CDH13	-6.14487290357371	3.19714664916763e-07	3.25043242665376e-06	-0.695868671253736
CDH4	-5.82208202191391	8.99931274400134e-07	7.48579196432839e-06	-0.670667954261406
CDH6	1.07966852423615	0.286889414872266	0.462561787855724	0.0860434259778309
CDK1	0.895862656223935	0.37579566961601	0.552374357748834	0.15301892360477
CELF2	-1.24497128123817	0.220535094607795	0.375422533146293	-0.101431882117895
CEMIP	1.5123634829763	0.138463816868021	0.257215971330839	0.229592661907112
CEMIP2	1.69789214391754	0.0974557800157116	0.195982502668959	0.203317690747493
CENPF	-3.38834409604419	0.00161349660543139	0.00615145580820719	-0.459263236260177
CHGB	3.57739299288161	0.000942313729114454	0.00396421637765391	0.324428986397239
CHODL	-3.0386427308358	0.00421709295683773	0.0146995811638344	-0.439027709644966
CLDN11	-0.470691815083438	0.64046999476595	0.776198735378602	-0.0722961539531415
CNDP1	-0.347727337212918	0.729905594727477	0.818598092668655	-0.0675891874208094
CNTN2	-1.34736046547689	0.185602400378074	0.323478469230357	-0.174319926153519
CNTNAP3B	3.76398445881041	0.000548056486452659	0.00250735842552092	0.393407007150124
COL12A1	-0.425713033076474	0.672645697829521	0.795815255741007	-0.0558516940002019
COL25A1	-3.97026636047421	0.000297601840862319	0.00147192261831904	-0.702293291485749
CORO1A	-2.77200541111366	0.00848047529457614	0.0248308316625189	-0.263219415725468
CRH	1.34456958074476	0.186494744419048	0.323493253352472	0.440642486759527
CRHBP	0.393120655465803	0.696360650928684	0.809104756317138	0.0601789639886388
CRHR2	-5.48555785669442	2.64326873301007e-06	1.79154880792904e-05	-0.811789472639569
CRYM	0.896433059642325	0.375494837950778	0.552374357748834	0.350378590190049
CSPG4	1.20239446269289	0.236424984889986	0.396933690228141	0.108442053270723
CTNNA3	0.0496615834565885	0.960644298813351	0.968583507894453	0.00837879427544053
CTSH	0.785642330209937	0.436801088124597	0.597125240442998	0.11421336759315
CTSS	-0.0845856018555889	0.93302144563597	0.953871086879232	-0.0106351117813475
CUX2	5.77004947106165	1.06325603300678e-06	8.10732725167671e-06	0.783369326537994
CX3CR1	-0.33683555202953	0.738037959657552	0.821039189163113	-0.140058719554546
CXCL14	-1.51847204727705	0.136921648613733	0.256339072338977	-0.262246254033549
CXCR4	-0.23178975003032	0.817907305362185	0.880453158125176	-0.0449324812173817
CYP19A1	-3.2451759573194	0.00240462298489208	0.00888981830778284	-0.596704901500886
CYP26A1	-2.84384331720599	0.00704749852399775	0.0214948704981931	-0.645792303058729
CYP26B1	1.91764072499191	0.0624649765491351	0.140258781699285	0.222294153232737
CYTIP	1.18938963120031	0.241442293778539	0.403506299191531	0.182915425934916
DCC	3.44407118841025	0.00137866940679703	0.00536801066901824	0.357742138024316
DCN	2.5655872258623	0.0142379034022005	0.0401140007304007	0.444564501709593
DDN	-5.07786866088581	9.68097202887365e-06	6.10902717684096e-05	-0.989344544063211
DDR2	1.06657172560648	0.292691538230955	0.46708543946673	0.107130208070545
DLG4	-1.16028062593076	0.252953755196219	0.417031866674847	-0.0889041756117166
DNER	2.52674053644815	0.0156590771013573	0.0430918963841863	0.170520208522454
DOC2A	-8.8892716404497	6.15654717662201e-11	2.1365189960166e-09	-0.792028152528754
DYDC2	-3.42412801834097	0.00145867760328773	0.00561974739792957	-0.418205670848389
ECEL1	7.7105413947203	2.2397507376777e-09	5.46499179993358e-08	1.04794176450987
EFHD1	-0.673296679189901	0.504709761572111	0.657379974147305	-0.0766815250224582
EGFR	-2.33657878917555	0.0246650188284813	0.0626902561890567	-0.178555551311455
ELK1	-6.34236019830192	1.69831995623333e-07	2.00511323864968e-06	-0.57255287563175
ELOVL2	-1.40848347602381	0.1668718925983	0.295048853579603	-0.144719639657056
ENOX2	7.082295296677	1.6089981217875e-08	2.67678778442829e-07	0.601093571215021
ERBB3	-0.753228456426285	0.455813698750288	0.61788079163928	-0.140664556680601
ERMN	-0.732232424425177	0.468383116944338	0.629761302049001	-0.175508762222572
ESR1	0.233513234462695	0.8165782826568	0.880453158125176	0.0397035974471507
EYA4	-0.217134493907177	0.829229933669821	0.88742150796244	-0.0599672596259184
FABP6	0.837243624639728	0.407532106751689	0.582643558871555	0.0612857461933594
FASLG	0.286013419727744	0.776374193123104	0.845820362146636	0.0604977568943985
FBLN1	-0.431284208890503	0.668624790354283	0.795815255741007	-0.0494361902824299
FCER1G	-1.03623382271944	0.30644450435754	0.481367762209697	-0.184246706362009
FCGR1A	-0.527079048439439	0.601109628769762	0.743263932870719	-0.149911707414452
FCGR3A	-2.85658420744016	0.00681821693736256	0.0209703142779386	-0.485435959515751
FEZF1	-11.7424951058572	2.08471732711815e-14	3.81503270862621e-12	-2.60364894956034
FGFR2	-1.63866571449683	0.109287201187605	0.212761253375869	-0.175419291678091
FGFR3	-1.99522926250964	0.053003129299893	0.124194898380068	-0.194751846909732
FILIP1	0.838380371582118	0.406901285658936	0.582643558871555	0.113909230716025
FLT1	2.19710919466626	0.0339896571118773	0.084055503398291	0.257984514244896
FOS	-0.464228749793336	0.645052275694304	0.778105722251378	-0.170469380377126
FRMPD2	-5.36305297823146	3.90864943015491e-06	2.55458159185124e-05	-0.436167225709697
FSTL4	-1.50010594800894	0.141600259807358	0.259335439878341	-0.138079320574896
GABRA5	-7.47411333553183	4.68565707729465e-09	9.27539024225017e-08	-0.88863516888979
GABRE	7.53262172605352	3.90153450711404e-09	8.3997742917867e-08	1.49111421229431
GABRQ	2.67590641734193	0.0108219366951518	0.031187628586028	0.429156332670024
GAD1	12.2047971486549	6.303066567853e-15	2.3069223638342e-12	1.72894282295237
GAD2	9.6559696528585	6.4893235297237e-12	3.95848735313146e-10	1.72271895233205
GAL	6.26840725074182	2.15208415347784e-07	2.31665529462614e-06	2.33868976129246
GAS2L3	-0.950112554010267	0.347877500677987	0.523963642996474	-0.158639240727345
GDF10	-8.87515942560323	6.42123195524114e-11	2.1365189960166e-09	-0.98115263852503
GFOD1	1.88307098424213	0.0671276588303991	0.146242399594798	0.138199435433767
GHRH	6.53390837476452	9.20428597455135e-08	1.16164436782269e-06	3.37343889021815
GJA1	-2.28233984222303	0.0279771541067669	0.0706181958832874	-0.16652463649187
GLRA2	3.89696074513567	0.000370198854149114	0.00175964650153994	0.532959477020345
GLRA3	-3.70587098883883	0.000649553354333664	0.00289922594739172	-0.419500724823932
GNLY	-0.295773548742627	0.76896449049691	0.842637735095417	-0.0761716650695083
GPER1	1.6877499482979	0.099402991171295	0.19880598234259	0.222076228385804
GPNMB	-0.577082381378025	0.567184078092745	0.710922508842277	-0.114152602474922
GPR183	-0.573357658778263	0.569678045079475	0.711611482932041	-0.145599146736789
GPR34	-0.98876434705847	0.328843725844238	0.503357994159621	-0.256318321691465
GSX1	6.31376979999285	1.86110281134513e-07	2.06413220894642e-06	2.6474405751695
GZMA	1.36409776693273	0.180319564751324	0.315774931574089	0.227137789465805
HCRT	3.34134093786375	0.00184083119752317	0.00694581668343796	0.837655046128361
HES1	-0.693622884071855	0.492009392548244	0.647753372923228	-0.0980814156109631
HHATL	-1.07071556651562	0.290846953342798	0.466885898787123	-0.176713090183986
HILPDA	0.743379394136724	0.461685221408552	0.623530594227048	0.114094766993667
HLA-DMB	-0.130664776390485	0.896708885583256	0.93502977812955	-0.0224259856654658
HLA-DQA1	-0.365912005050384	0.716398451338109	0.81010008457917	-0.0840023148655416
HRH1	-2.4601938165466	0.0183977013235924	0.049511460914962	-0.35309681713626
HRH3	-6.02193395230979	4.74163885008494e-07	4.33859954782772e-06	-0.622655455556544
HS3ST2	1.44201764389928	0.157241201410013	0.283562258252177	0.325511786045817
HS3ST4	-10.4649091044776	6.5540122050574e-13	5.99692116762752e-11	-1.63177575861657
HS6ST2	-8.54732930011502	1.71865787836796e-10	4.83868294986671e-09	-0.926951244332797
HTR2A	4.67837522177967	3.40483258479637e-05	0.000191718265543919	0.609614506009464
HTR2C	3.91381887036122	0.000352116925109379	0.0016957209814478	0.51259649298806
ICAM5	-4.07316118757665	0.000218573903709453	0.00109586368161178	-0.905281209023841
IDH1	1.1350219454305	0.263260058006906	0.428236361024567	0.0803947651056625
IDH2	-2.34943679788115	0.0239334651998761	0.061256281560522	-0.154742953607004
IDO1	-0.98797554469454	0.329225026069393	0.503357994159621	-0.199016484963277
IFITM3	1.62664773161997	0.111826601663278	0.21655310163365	0.248499511993614
IGFBP3	0.402259821056859	0.689678342372564	0.806460937087407	0.0762107908750647
IGFBP4	1.91913702491916	0.0622695981664441	0.140258781699285	0.349798662672487
IGFBP5	-1.87042976815932	0.0689054554372537	0.148349392294323	-0.310924195070729
IL18R1	0.421203210056647	0.675907733829013	0.795815255741007	0.0936681277410791
IL7R	2.06594648040222	0.0454885966190362	0.107411782984305	0.783960517242461
ITGA8	-1.88907932291495	0.0662965151769292	0.145867786425066	-0.318161703447991
ITGAM	-0.365681495248646	0.716569103989254	0.81010008457917	-0.0561302437814941
ITGAX	-1.01287153555231	0.317333929098691	0.490059991772662	-0.155306891980683
ITGB2	-0.343084828182425	0.733368136754732	0.818598092668655	-0.0626518462477463
KCNH5	3.01708712998066	0.004467266320661	0.0152805558258124	0.243962430112555
KIT	5.77243830464391	1.05514715928608e-06	8.10732725167671e-06	0.833884951974524
KLF2	1.54591235874847	0.130163129506689	0.245565491749732	0.345049590855359
KLF4	0.608729509150929	0.546215989886888	0.700543339368752	0.173520549667621
KLK6	-0.67684538269212	0.502479572150308	0.656812583596474	-0.155425475112568
KLRB1	1.40978841830318	0.166488701608865	0.295048853579603	0.326205866780377
KRT18	-3.50725110007114	0.00115202027049536	0.0046334002088055	-0.277161154907096
KRT8	0.827485393765099	0.412972166816306	0.585694325148946	0.128695381093953
LAMA2	2.4646899996863	0.018199769857607	0.049511460914962	0.395464962825463
LAMP5	-5.9460321188973	6.04816305392732e-07	5.39909189692048e-06	-1.25426957583412
LBHD2	-0.639678171498112	0.526103573213739	0.680402501046744	-0.159016081665471
LEPR	6.64846396276805	6.38539716427437e-08	8.98867446970931e-07	0.70744171599017
LHX6	0.411715470007123	0.682790993596595	0.800966357872928	0.0869362253530239
LINC01615	-5.69845857208872	1.33738767198477e-06	9.5977232930672e-06	-0.993889523173149
LINC02763	-1.7260700117813	0.0922115055700425	0.187084214789122	-0.23229750807039
LOX	1.33936541469207	0.188167487509598	0.324855190700532	0.197619584612135
LRRK1	-0.511633806526591	0.611778086949144	0.748903551428095	-0.0829090140151729
LRRK2	-0.420764317723045	0.676225531517632	0.795815255741007	-0.0264995466475764
LY86	-0.581453509780741	0.564264242752093	0.710922508842277	-0.17055306896182
LYPD6	2.14464303472555	0.0382378391317653	0.0920726915935928	0.243126712923882
LYPD6B	2.94167090792471	0.00545674258252868	0.0176740511965088	0.671081222611837
LYVE1	-0.103818185333448	0.917843078633624	0.941956790543737	-0.013915793311023
MAG	-0.727141428898914	0.471460646889143	0.629761302049001	-0.151117137512763
MAL	-1.12422588397232	0.267755820203726	0.43362225749807	-0.165456512838942
MAN1A1	-1.75608087435659	0.0868871152319356	0.178655529072407	-0.180817007179517
MC3R	0.102612290584312	0.918793918645121	0.941956790543737	0.0122825761607981
MC4R	-1.72437713438412	0.0925197892809591	0.187084214789122	-0.255960262673794
MCTP2	4.87263319091093	1.85140391784636e-05	0.000110746275839866	0.754713799302872
MEIS2	-0.606897095792784	0.547419112184326	0.700543339368752	-0.0793235580772116
MEPE	-0.257244899542396	0.798335518572114	0.86703501423559	-0.0559689760024229
MGST1	-0.168660009404977	0.866931498224622	0.914400369885336	-0.0172513920939537
MKI67	-0.0511241163510196	0.959486294315163	0.968583507894453	-0.00794544158504618
MOBP	-0.78488600138501	0.437239247100337	0.597125240442998	-0.174033341149162
MOG	-0.421801767366697	0.675474420951424	0.795815255741007	-0.080947755692959
MS4A6A	-0.0797989719999116	0.936803217242739	0.955069575239116	-0.0127835348968208
MT2A	1.18289288657052	0.243977728421207	0.405890220918918	0.231787994600959
MYO16	-1.44189241574149	0.15727633449506	0.283562258252177	-0.127322365808324
MYO5B	-5.65384125742395	1.54282654501945e-06	1.08591252976369e-05	-0.777170612906008
MYRF	-0.856767651218267	0.396781768431527	0.574000502948376	-0.161458730872315
MYT1L	0.361926399479693	0.71935116800063	0.81010008457917	0.0260816000660267
MYZAP	-3.68207065701557	0.000696163924763867	0.00303328567218542	-0.46275041923227
NCSTN	3.5186306549658	0.00111519254791865	0.00453511636153583	0.217385078955127
NDST4	2.82981044839348	0.00730833794201532	0.0221062122874182	0.523671120314676
NECAB2	0.962090599533315	0.34190263554584	0.517092415742881	0.0816703055432484
NES	1.041815005031	0.303881552211287	0.479482460455335	0.16430628298852
NKG7	2.56529488485296	0.0142481423359347	0.0401140007304007	0.531076136915781
NNAT	0.729682970756087	0.469922827402442	0.629761302049001	0.0986066068383895
NOTCH1	-0.603143928584753	0.549887602304568	0.701173929104473	-0.0473658092160534
NPFFR2	5.45038060975616	2.95771965587963e-06	1.96822798918535e-05	1.12547277659393
NPNT	10.1695183315299	1.49908321225809e-12	1.09732891137292e-10	1.36173764984126
NPY1R	6.02987292858669	4.62246495098611e-07	4.33800556938696e-06	0.886438511087299
NPY2R	9.06944021237831	3.60468308675845e-11	1.46590445528177e-09	1.51900476250481
NR2F2	-6.12395172529153	3.41889724860418e-07	3.38193619726792e-06	-0.726906014542106
NR4A2	-0.0705754513874252	0.944094542830507	0.959829451877682	-0.0270129096599998
NR5A1	-5.72307902836949	1.23595565867948e-06	9.23183206278962e-06	-1.37198105008069
NRGN	-11.3218134444173	6.33903174709951e-14	7.73361873146141e-12	-2.27475843943852
NRP1	2.09353004427363	0.0428204886681846	0.101768174367244	0.202715635882306
NTNG1	-4.25356216978784	0.000126494444620504	0.000680837746045654	-0.389737385442331
NTNG2	0.717736530974209	0.477176299277249	0.632777266432873	0.0693523067565582
NTRK3	-0.929631886147156	0.358252412624535	0.537378618936802	-0.0497737565044716
NWD2	-1.02274173482678	0.31270155847952	0.48520524870069	-0.168909008646109
NXPH2	-2.44021667755656	0.01930100347343	0.0513299391279379	-0.507554012073388
OLIG1	-0.809519930280576	0.423103782340906	0.585694325148946	-0.10387733423002
OLIG2	-1.84818136149698	0.0721319641885784	0.153490109843138	-0.324858554150957
OPALIN	-0.380346011994665	0.70574218802843	0.809723011969923	-0.0677007215768768
OTOGL	3.19405285636859	0.00276769025362392	0.0100294518101619	0.385748007470818
OXTR	0.462478716048802	0.646295463290762	0.778105722251378	0.0637387824995592
OXT	0.203561876119817	0.83974913896754	0.896058847994518	0.053333194775413
P2RY12	-0.908891716971008	0.36896269771265	0.548944501474918	-0.31441370703773
P2RY13	-0.398911006911384	0.692124021933675	0.8067432867125	-0.0947579176794342
PAX6	-1.6520900456056	0.106506828921252	0.209781140284657	-0.153332191881395
PCDH19	-4.08527031431505	0.000210742742664068	0.00107127560854234	-0.354066310093682
PCDH7	-2.36258079387795	0.0232058937215815	0.0598670940836747	-0.17139115384566
PCLO	-0.139395135826228	0.889851769140709	0.932024571195993	-0.00988576730057034
PCNA	3.46041959591046	0.00131623334808613	0.00523631962390786	0.238211064517206
PCP4	0.862729328441025	0.393534876181205	0.571562558263178	0.162833720859982
PCSK1	0.328842155179501	0.744025735533031	0.825192179409362	0.0546752644064359
PCSK6	0.137575444754807	0.891280327646442	0.932024571195993	0.0245125795568253
PDGFD	6.57992561039627	7.9463702895342e-08	1.03870411641768e-06	0.669642861099137
PDGFRA	-1.041699950088	0.303934237228518	0.479482460455335	-0.166744716708235
PECAM1	1.42007207056952	0.163492950309059	0.293262791112751	0.221053090060087
PEG10	1.02245618743354	0.312834921140058	0.48520524870069	0.125674100943737
PHLDB2	2.36219203007611	0.0232271239341033	0.0598670940836747	0.275542511543573
PLCE1	-0.303505895333785	0.763109724795728	0.84203729810934	-0.0271670770972676
PLCH1	1.66970313956473	0.102947493064102	0.204775991638377	0.252255238294969
PLD5	2.90014714418181	0.00608579830675924	0.0190376254724263	0.242635606445811
POMC	6.62944364963196	6.78479922082713e-08	9.19717227712123e-07	1.7007137472312
POSTN	-0.302573132904282	0.76381525402268	0.84203729810934	-0.0752714372417147
POU6F2	6.33121877352444	1.75998480740828e-07	2.01298262347323e-06	0.706213734104854
PROKR1	3.13025105757775	0.00329392578801075	0.011704629499145	0.470231839842734
PROX1	6.25510012827725	2.24579659383806e-07	2.34846158098494e-06	0.754231953609065
PSEN1	0.37408987683668	0.710353728581225	0.81010008457917	0.0250482803890897
PSEN2	2.97915210383284	0.00494175998823451	0.0164620773487314	0.192503297218737
PSENEN	1.65158636190431	0.106610087685646	0.209781140284657	0.114474650418389
PTCHD4	-0.342764799378844	0.733607033866991	0.818598092668655	-0.029341163932223
PTGDS	-0.81892199947855	0.417782752526177	0.585694325148946	-0.0614989378783335
PTPRC	-0.919741695796445	0.363334167592978	0.542776756485837	-0.124524655851051
PTPRN	0.898651903199966	0.374326086286371	0.552374357748834	0.0792514461548279
PTPRZ1	-2.37891498409441	0.0223295518988793	0.0583758285356416	-0.168009435572582
PVALB	-0.125289383940915	0.900934922924069	0.936767561904004	-0.0317765095930405
PWP2	1.31872647734882	0.194914669734231	0.334923798698256	0.0821658599523136
RAB3B	-0.438899748955819	0.663144348706847	0.795773218448217	-0.0460036812927758
RASGRP1	2.15955314281834	0.0369852512533334	0.0902440130581334	0.298273992007601
RBFOX1	-9.19232194465286	2.50787293761024e-11	1.31125927880764e-09	-1.15176450474829
RDH10	1.41742774852272	0.164259213601404	0.293262791112751	0.378140816545335
RELN	5.88169117902636	7.43389832179634e-07	6.47811139470824e-06	0.909744479767182
RFTN1	5.57827039793468	1.96505409317365e-06	1.35699961905954e-05	0.558019790027494
RGS10	-1.14530135121976	0.259029972824471	0.42323647345427	-0.316989692781581
RGS16	1.83780732504603	0.0736798262240394	0.154981703436773	0.401246906196672
RIT2	1.06470838594512	0.293523636823355	0.46708543946673	0.107886861464527
RNASET2	-1.87990415804865	0.0675693047033764	0.146333523795478	-0.185168847554808
RNF144B	-0.160726391795564	0.873134504189593	0.918296633716641	-0.0179202783876615
RNF152	1.99283967092762	0.0532748607805211	0.124194898380068	0.161273443958757
RORB	5.06472515107421	1.00926583814041e-05	6.26086943659981e-05	0.603620183262583
ROS1	-0.807823394257725	0.424068295531341	0.585694325148946	-0.173251128438154
RRAGB	3.67580651077625	0.000708958258853467	0.00305269085576905	0.203286338374472
RSPO2	2.88969951446879	0.00625442678721857	0.0193993237637457	0.398641449326833
RXFP1	4.55228346991936	5.04239656167651e-05	0.000275450319637851	0.929478756915382
RXRG	-3.69883760482466	0.000663004494621894	0.00292361018110377	-0.426778440121762
RYR3	-3.8184740522957	0.000466937112814269	0.00216327826949395	-0.441905387246527
S100A4	-0.00941998975162609	0.992531833869278	0.992531833869278	-0.0015278378262078
SAMD5	4.93383024285296	1.52664160290877e-05	9.31251377774348e-05	0.453864511771799
SDK1	-0.297057951464645	0.767991009762205	0.842637735095417	-0.0261469455434451
SEMA5A	-3.44983262349059	0.00135634911689193	0.00533789007292953	-0.20843414556005
SERPINA3	0.598875991543673	0.552701566981589	0.701173929104473	0.263099200073624
SFRP2	-1.81226504556153	0.0776114754610478	0.161396591015588	-0.330893650956354
SHANK3	-3.18249472998771	0.00285669472512998	0.0102504928372311	-0.228859275368141
SHISAL2B	6.87117780079861	3.14240157014505e-08	4.60047589869235e-07	0.972877994485914
SLC10A4	8.66866589916649	1.19205290800674e-10	3.63576136942056e-09	1.08834556107331
SLC17A6	-6.92962173096166	2.61011748350163e-08	3.98042916233999e-07	-1.06842773604977
SLC17A7	-0.68478635856805	0.497508718711672	0.652645846051871	-0.202233607623349
SLC24A3	-2.43907307911622	0.0193539114744684	0.0513299391279379	-0.178715603811252
SLC26A4	1.85694095788811	0.070846602912798	0.15163658869055	0.388122704287741
SLC6A3	1.64586907586659	0.107787958268581	0.210964666985565	0.346221916618672
SLIT3	-2.72744032189531	0.00950083025456814	0.0275976497870789	-0.419796903182686
SNCA	-7.60888776810832	3.0743963446759e-09	7.03268163844612e-08	-0.992724748381157
SNCG	-4.23652908760551	0.000133237686913698	0.00070673903493353	-0.450616788496014
SNTB2	0.382210295265969	0.704370140746788	0.809723011969923	0.0476306402634403
SORCS1	-0.285860017260666	0.776490824265764	0.845820362146636	-0.0347669431471882
SOX10	-0.89278138697646	0.377423407430878	0.552547868478806	-0.145197515241787
SOX11	1.57877225214085	0.122426398754035	0.234597182952758	0.131117758052905
SOX2	-1.96462334759799	0.056575928764882	0.130231383194634	-0.173648801326786
SOX4	1.44791696443126	0.155593121746854	0.283318818703227	0.132507034047961
SOX9	-1.92859890333745	0.0610462373609223	0.138775918472656	-0.20115976874115
SPHKAP	-2.91025571691555	0.00592669747739477	0.0187790808955281	-0.418302616392618
SPI1	0.380479774873527	0.705643710064711	0.809723011969923	0.045704394740568
SPON1	-3.75959339524355	0.000555156732486114	0.00250848597641874	-0.249852742570278
SST	1.16478855204099	0.251145497648141	0.415924217824522	0.271745970236813
SSTR1	4.68512396123084	3.33380013372118e-05	0.00019065169514718	0.401298580941267
SSTR2	2.90864151713519	0.00595183984667011	0.0187790808955281	0.424295274322242
ST18	2.9787054494641	0.00494761887530177	0.0164620773487314	0.462735457703978
STAT3	3.58257066682409	0.000928381947606807	0.00395102084679176	0.311942486150352
STK32B	-0.802136393466991	0.427311192365217	0.587954497765675	-0.0672667138286833
STXBP2	-0.821913257563202	0.416098494215336	0.585694325148946	-0.0909176595682624
SULF1	-0.811589597178826	0.421928945142625	0.585694325148946	-0.128378169805103
SYNPR	-2.19218074235471	0.0343700852938037	0.0844258470975312	-0.31564693080978
TAC1	-1.97292749057395	0.0555865221578809	0.128763715884711	-0.480653604433403
TAC3	4.86843578280605	1.87602980930921e-05	0.000110746275839866	1.31284947972034
TACR1	-4.15110859218044	0.000172721211377716	0.000903085190917772	-0.500720635811172
TENM1	7.10413415436096	1.50161345553643e-08	2.61709773679206e-07	0.668735774969326
TESPA1	0.110932972559272	0.912235646677697	0.941429747803112	0.020641496911284
TGFB1	0.511588966763711	0.611809185456285	0.748903551428095	0.0403022585394037
TGFB2	0.252242520547073	0.802171769993469	0.868623869282869	0.0317332655140845
TGFBI	3.30674473973162	0.00202734905579731	0.00757152810634506	0.605955994884067
THBS1	1.0223926810282	0.312864586593887	0.48520524870069	0.335778569772192
THEMIS	1.37678974448413	0.176391483383864	0.310381167877375	0.250304859610133
THSD4	-0.722254558980744	0.474425646472034	0.631417405850052	-0.0719708046920751
THSD7B	1.49966802670095	0.141713355124777	0.259335439878341	0.172708518739974
TLL2	-6.41185382836727	1.35969524003993e-07	1.65882819284871e-06	-1.23665983954914
TMEM132C	1.7298617348672	0.0915241169159338	0.187084214789122	0.115796412572386
