enriched_cluster	comparator_cluster	ensembl	gene	logFC	t_stat	p_value	fdr
ARC_2	ARC_1	ENSG00000100146	SOX10	0.308813605706686	2.58750433109217	0.0120918207389626	0.0191891937813972
ARC_2	ARC_1	ENSG00000100354	TNRC6B	0.152037485357083	2.37538266757603	0.0207228421707609	0.0309993335751136
ARC_1	ARC_2	ENSG00000101180	HRH3	0.643223493476361	4.83826441400681	9.42914833514894e-06	2.4583136730924e-05
ARC_2	ARC_1	ENSG00000101200	AVP	0.941931769406412	2.99541594365582	0.00397103697737395	0.0070020700325676
ARC_1	ARC_2	ENSG00000101958	GLRA2	1.25401671325654	10.5975049933139	2.10285576200182e-15	1.42137472801975e-14
ARC_1	ARC_2	ENSG00000102287	GABRE	2.18024462631885	19.7398641860123	5.08585704104712e-28	8.83970390467713e-27
ARC_1	ARC_2	ENSG00000102468	HTR2A	0.972897446812876	6.07127546252608	9.1605600475488e-08	2.93298633101343e-07
ARC_2	ARC_1	ENSG00000102755	FLT1	0.55247654790651	3.8467263496835	0.000291015322813772	0.000617561586203643
ARC_1	ARC_2	ENSG00000102879	CORO1A	0.867581109125132	7.57478586194711	2.51936772318005e-10	1.08184613995379e-09
ARC_1	ARC_2	ENSG00000103154	NECAB2	0.95031012820329	10.0837632432289	1.4544507475908e-14	9.15300901501108e-14
ARC_2	ARC_1	ENSG00000103316	CRYM	1.19200026973492	3.48244106040795	0.000930271519911411	0.00186565442180036
ARC_2	ARC_1	ENSG00000103811	CTSH	1.77043120399005	12.3554924043081	3.54675041278454e-18	2.81426934927469e-17
ARC_2	ARC_1	ENSG00000104888	SLC17A7	1.11547362933654	2.35453720868136	0.0218153988200758	0.0325004921197047
ARC_2	ARC_1	ENSG00000105329	TGFB1	0.793682158694598	5.78326253437746	2.77226649278109e-07	8.36262206500082e-07
ARC_2	ARC_1	ENSG00000105695	MAG	1.04312169377259	3.55899203019268	0.000732439314592232	0.00149352150740874
ARC_2	ARC_1	ENSG00000105974	CAV1	0.832034250217292	3.13705000541139	0.00263783023889265	0.00488735044261836
ARC_1	ARC_2	ENSG00000106113	CRHR2	0.661621885934597	1.63707118204644	0.106818669250315	0.135377827348489
ARC_2	ARC_1	ENSG00000106278	PTPRZ1	1.92776875558649	24.9800531828713	1.58688270549035e-33	8.27445982148539e-32
ARC_1	ARC_2	ENSG00000106536	POU6F2	1.13239311949685	3.58408145959287	0.000676821799964204	0.00138786492689289
ARC_2	ARC_1	ENSG00000107317	PTGDS	1.82433053436205	20.8086135750448	3.15030600075791e-29	6.38812050153686e-28
ARC_2	ARC_1	ENSG00000107731	UNC5B	0.474319630580698	3.39623225871755	0.0012135620148651	0.00238145234099871
ARC_1	ARC_2	ENSG00000108018	SORCS1	1.22806067779144	9.18101797846609	4.63617582750826e-13	2.41743453862931e-12
ARC_2	ARC_1	ENSG00000110077	MS4A6A	0.477877100928112	2.85690225224645	0.00586003593294691	0.0102340340455771
ARC_1	ARC_2	ENSG00000111057	KRT18	0.591459079982228	5.05570552790348	4.26374259256924e-06	1.1359606177283e-05
ARC_2	ARC_1	ENSG00000111796	KLRB1	0.531563169722449	1.68896023821691	0.096386428134166	0.123442267610423
ARC_2	ARC_1	ENSG00000111799	COL12A1	1.03076756525545	2.42218065126245	0.0184462605212266	0.0280536878760321
ARC_1	ARC_2	ENSG00000111885	MAN1A1	0.980620736266275	6.23713017631303	4.81818011259428e-08	1.59875976463356e-07
ARC_1	ARC_2	ENSG00000112149	CD83	0.214049168220877	2.26094504602973	0.0273792702220495	0.0398144766177214
ARC_2	ARC_1	ENSG00000112319	EYA4	0.571177806551477	2.72358447253334	0.00843260179019627	0.0138644128532506
ARC_2	ARC_1	ENSG00000112799	LY86	0.909091213619632	2.02741982809216	0.0470410544194925	0.0659513101746937
ARC_1	ARC_2	ENSG00000112902	SEMA5A	0.561604946138168	5.34247612502131	1.47071726183546e-06	4.22686457141687e-06
ARC_2	ARC_1	ENSG00000114013	CD86	0.680429310500067	5.36624146891196	1.34544576920926e-06	3.89752147429666e-06
ARC_2	ARC_1	ENSG00000114315	HES1	2.90178095243828	19.9698913365559	2.7689471566175e-28	5.3192932219231e-27
ARC_2	ARC_1	ENSG00000114805	PLCH1	1.23518313093014	4.83275227858297	9.61919273021494e-06	2.49007471384997e-05
ARC_1	ARC_2	ENSG00000115138	POMC	1.20377764048228	5.3724363576848	1.31455752852521e-06	3.83850798329361e-06
ARC_1	ARC_2	ENSG00000115353	TACR1	0.678635036161392	2.19832824152772	0.0317701652703669	0.0456539776522988
ARC_2	ARC_1	ENSG00000115468	EFHD1	1.40385678361851	16.7377900531759	2.35634394428877e-24	2.86688513221801e-23
ARC_1	ARC_2	ENSG00000116678	LEPR	1.45648713026321	9.54051354847019	1.15765289293579e-13	6.6022391550244e-13
ARC_2	ARC_1	ENSG00000116824	CD2	0.999727224949788	3.19930040792304	0.00219613676541584	0.00413190680091125
ARC_2	ARC_1	ENSG00000116985	BMP8B	0.506061048169595	3.17642741995422	0.00234967363808498	0.00439810706615906
ARC_1	ARC_2	ENSG00000117707	PROX1	0.707072909931963	7.64690960753351	1.89522400469609e-10	8.23519954421515e-10
ARC_2	ARC_1	ENSG00000117724	CENPF	1.0791346672622	2.47438155028384	0.016173689962063	0.0252281916074914
ARC_1	ARC_2	ENSG00000118407	FILIP1	1.00272034793976	3.14870970924034	0.00254922844332723	0.00474728766231857
ARC_2	ARC_1	ENSG00000118702	GHRH	1.30696058553634	4.64562470573688	1.88403880125578e-05	4.67805552692762e-05
ARC_2	ARC_1	ENSG00000120907	ADRA1A	0.907490518501298	6.42572265188046	2.31232347900867e-08	7.88783242839407e-08
ARC_2	ARC_1	ENSG00000121933	TMIGD3	0.511507836540069	2.83432925937236	0.00623711985994482	0.0107893305634117
ARC_2	ARC_1	ENSG00000121966	CXCR4	2.54156960199427	7.12880446310291	1.4638774744649e-09	5.68420508701798e-09
ARC_1	ARC_2	ENSG00000122254	HS3ST2	1.42968531594665	6.41806282650532	2.38246628110589e-08	8.05185363521897e-08
ARC_1	ARC_2	ENSG00000123612	ACVR1C	1.65797831919717	13.5186157287268	6.42172937044531e-20	5.58078861955366e-19
ARC_1	ARC_2	ENSG00000124089	MC3R	0.681666379958047	1.67727713532685	0.0986593763087619	0.125911441792651
ARC_1	ARC_2	ENSG00000124766	SOX4	0.317177914536298	2.72459763098239	0.00840964721370546	0.0138644128532506
ARC_2	ARC_1	ENSG00000124920	MYRF	0.407548358404386	3.40854912648858	0.0011685976397972	0.0023181420572064
ARC_2	ARC_1	ENSG00000125148	MT2A	1.95080806044323	4.39082482946158	4.62444831484935e-05	0.000108898299027098
ARC_2	ARC_1	ENSG00000125398	SOX9	3.02387009277648	23.1730221067636	9.68537940722936e-32	2.71935652587594e-30
ARC_2	ARC_1	ENSG00000125869	LAMP5	0.726780868609676	5.8564816354868	2.09441481895535e-07	6.42404545309833e-07
ARC_2	ARC_1	ENSG00000126767	ELK1	0.138748301950324	1.77619689236315	0.08073985293153	0.106390058916998
ARC_2	ARC_1	ENSG00000127528	KLF2	1.30558962239228	4.93146950557925	6.72030042163578e-06	1.77747076369352e-05
ARC_1	ARC_2	ENSG00000128564	VGF	1.86767308537605	11.008355050933	4.57408108489777e-16	3.21065306920709e-15
ARC_2	ARC_1	ENSG00000128610	FEZF1	0.705645438942794	5.15969718700596	2.90476368375306e-06	8.09342553106769e-06
ARC_1	ARC_2	ENSG00000128683	GAD1	1.4402910337277	17.2760590720391	4.82436474652928e-25	6.52182641660439e-24
ARC_2	ARC_1	ENSG00000129226	CD68	0.951157597263006	3.263902809606	0.00181183343184891	0.00344437084700444
ARC_2	ARC_1	ENSG00000130203	APOE	1.93155327730805	23.0161906009887	1.40069143790265e-31	3.65180267738905e-30
ARC_2	ARC_1	ENSG00000131203	IDO1	0.689393154937583	2.35210945550435	0.021945926413384	0.0325620452881511
ARC_2	ARC_1	ENSG00000131378	RFTN1	0.551285431452122	4.32373191641208	5.83682206497289e-05	0.000135696818707969
ARC_2	ARC_1	ENSG00000131747	TOP2A	0.919470893351084	1.94118715631504	0.0569079715985676	0.0778481552696427
ARC_1	ARC_2	ENSG00000132535	DLG4	0.715727932661096	12.3445182918943	3.68659876290982e-18	2.86299691162146e-17
ARC_2	ARC_1	ENSG00000132688	NES	0.859045171558881	4.50073068825548	3.14757123149525e-05	7.71049328520649e-05
ARC_2	ARC_1	ENSG00000132692	BCAN	1.75957581900881	17.8683048622359	8.74969782650418e-26	1.33068321111418e-24
ARC_1	ARC_2	ENSG00000133101	CCNA1	0.838106234981749	4.46318854355374	3.59125707704395e-05	8.62374232316475e-05
ARC_2	ARC_1	ENSG00000133110	POSTN	0.45095418924263	1.42463608630075	0.159411781049576	0.193951000276985
ARC_2	ARC_1	ENSG00000133665	DYDC2	0.305538432407531	1.89998846588481	0.0622138863776377	0.0837936108038294
ARC_2	ARC_1	ENSG00000133800	LYVE1	2.03118930948823	13.5513207116269	5.75114204150068e-20	5.1199191345067e-19
ARC_2	ARC_1	ENSG00000134138	MEIS2	2.98122377467446	8.89070565380684	1.43231338810893e-12	6.97059182213013e-12
ARC_1	ARC_2	ENSG00000134343	ANO3	1.55933992370986	12.074622990202	9.58893862144308e-18	7.29158874338901e-17
ARC_2	ARC_1	ENSG00000134853	PDGFRA	0.361675719792707	2.45974678646619	0.0167839295736221	0.0260686565717961
ARC_2	ARC_1	ENSG00000135046	ANXA1	1.92453902084816	8.98577553146265	9.89280188392417e-13	4.87955768598962e-12
ARC_1	ARC_2	ENSG00000135218	CD36	2.13640740220604	8.35792450302437	1.15160234147198e-11	5.25418568296591e-11
ARC_2	ARC_1	ENSG00000135245	HILPDA	1.66393671446371	4.66123641379228	1.7819888675769e-05	4.45497216894226e-05
ARC_2	ARC_1	ENSG00000135426	TESPA1	1.10606272168639	3.78075387921964	0.000360784667957596	0.000752493736025843
ARC_1	ARC_2	ENSG00000135454	B4GALNT1	0.933048897127248	13.604615571768	4.80650033449031e-20	4.38593155522241e-19
ARC_2	ARC_1	ENSG00000136235	GPNMB	0.799819402506934	4.29031726803911	6.55056830162166e-05	0.000149434839380744
ARC_2	ARC_1	ENSG00000136541	ERMN	0.69092414145476	4.41021300199962	4.32228758452873e-05	0.00010244382911383
ARC_1	ARC_2	ENSG00000136750	GAD2	0.491104927681887	3.93813575063106	0.000215407804377953	0.000459788588292122
ARC_2	ARC_1	ENSG00000136826	KLF4	1.04967002793459	2.24815716351845	0.0282297248243882	0.04088829190834
ARC_2	ARC_1	ENSG00000136931	NR5A1	0.426960895412798	2.10527817501329	0.0394363125332711	0.0559333005927569
ARC_2	ARC_1	ENSG00000137393	RNF144B	2.40870045419373	8.00385907608563	4.63703107541943e-11	2.08952634880011e-10
ARC_2	ARC_1	ENSG00000137573	SULF1	0.431720409375494	2.5884648785009	0.0120615792697109	0.0191891937813972
ARC_1	ARC_2	ENSG00000137672	TRPC6	1.94646341813699	9.52297720963294	1.23839832581155e-13	6.95408290648024e-13
ARC_2	ARC_1	ENSG00000137801	THBS1	1.03334490934251	2.27989613408833	0.0261605959066026	0.0383478614695178
ARC_2	ARC_1	ENSG00000137869	CYP19A1	0.743868669051494	1.79382423299065	0.0778496775466932	0.102953377915011
ARC_2	ARC_1	ENSG00000138193	PLCE1	0.507555943310887	1.60910794978841	0.11281036787495	0.141497540461706
ARC_2	ARC_1	ENSG00000138413	IDH1	0.74809995074334	8.70323526652459	2.97674179299663e-12	1.41105292784905e-11
ARC_1	ARC_2	ENSG00000138639	ARHGAP24	0.432898451481762	2.67132502510329	0.0096974421412671	0.0157314061402777
ARC_1	ARC_2	ENSG00000138653	NDST4	0.781880717979877	2.10417165984786	0.0395364152135104	0.0559333005927569
ARC_1	ARC_2	ENSG00000139287	TPH2	1.09121416824891	2.68920766031291	0.00924632027509879	0.0150665486625494
ARC_2	ARC_1	ENSG00000139354	GAS2L3	0.807113932325294	1.73676284849094	0.0875296443885652	0.113874598376533
ARC_1	ARC_2	ENSG00000139874	SSTR1	1.45743972963917	10.1743035037448	1.03226869699353e-14	6.61014165618667e-14
ARC_1	ARC_2	ENSG00000140015	KCNH5	0.613315813857541	3.36981392974776	0.00131558882787901	0.00254068741891978
ARC_2	ARC_1	ENSG00000140479	PCSK6	0.540278061212547	3.27546958306059	0.0017500893304091	0.00334441154764044
ARC_2	ARC_1	ENSG00000140538	NTRK3	0.388679960649382	6.32346581072337	3.44438190444581e-08	1.15339394047956e-07
ARC_1	ARC_2	ENSG00000140563	MCTP2	1.55438455483008	12.7092480054056	1.02800951789001e-18	8.7041746755582e-18
ARC_2	ARC_1	ENSG00000140678	ITGAX	0.694415489442635	6.85541659349693	4.29477086542009e-09	1.61607357307045e-08
ARC_1	ARC_2	ENSG00000140945	CDH13	0.802085749837003	4.16978167683975	9.8979666247137e-05	0.000220290110854909
ARC_1	ARC_2	ENSG00000141433	ADCYAP1	0.445999858262951	1.93657163668207	0.0574825408351359	0.0779967561517643
ARC_2	ARC_1	ENSG00000141510	TP53	2.13770742082486	22.5946694980144	3.81367955207419e-31	9.27995357671386e-30
ARC_2	ARC_1	ENSG00000141753	IGFBP4	0.695427856684792	2.26406292011223	0.0271753835822763	0.0396760600301235
ARC_2	ARC_1	ENSG00000142089	IFITM3	1.34300517963641	7.16475347044123	1.27044767944442e-09	4.98616562362594e-09
ARC_1	ARC_2	ENSG00000142192	APP	0.742625415077516	11.7323296983125	3.26586531890549e-17	2.38408168280101e-16
ARC_1	ARC_2	ENSG00000143171	RXRG	0.803946819000633	5.65412792845488	4.53632643645839e-07	1.34614564984334e-06
ARC_1	ARC_2	ENSG00000143333	RGS16	0.513140246369964	2.65517134340403	0.0101221390915427	0.0163477025151022
ARC_1	ARC_2	ENSG00000143801	PSEN2	0.268077363008871	3.0258406101783	0.00364039650928418	0.00645021711596468
ARC_1	ARC_2	ENSG00000144229	THSD7B	1.01760244628787	2.77402002718722	0.00735707607068044	0.0123748053723427
ARC_2	ARC_1	ENSG00000144824	PHLDB2	0.30115471420762	1.62381793035949	0.109625440180776	0.138454275660842
ARC_1	ARC_2	ENSG00000145248	SLC10A4	0.619240806112725	4.7385340043846	1.3511104286624e-05	3.42468962820678e-05
ARC_1	ARC_2	ENSG00000145335	SNCA	0.327665433359911	2.73225572944921	0.00823798602184239	0.0136675677180567
ARC_1	ARC_2	ENSG00000145451	GLRA3	1.58509075699559	15.6987675626721	5.53894728824135e-23	6.12641139456998e-22
ARC_1	ARC_2	ENSG00000145642	SHISAL2B	1.14797993945083	6.746425167539	6.58993511521586e-09	2.35816305593509e-08
ARC_1	ARC_2	ENSG00000145708	CRHBP	1.23647000509023	4.4768511602611	3.42316192524392e-05	8.32969401809353e-05
ARC_2	ARC_1	ENSG00000145824	CXCL14	1.73178788563011	10.4668970960562	3.42891304184122e-15	2.27555138231281e-14
ARC_1	ARC_2	ENSG00000145990	GFOD1	0.700305508042826	9.29680291587517	2.96188764600815e-13	1.5667956388304e-12
ARC_2	ARC_1	ENSG00000146648	EGFR	2.54246116578998	21.4591929381183	6.106833119954e-30	1.39312130548951e-28
ARC_1	ARC_2	ENSG00000146674	IGFBP3	0.850247290257215	3.12154017578338	0.0027601646505419	0.00506261355501404
ARC_1	ARC_2	ENSG00000147246	HTR2C	0.313269135977217	1.6917012885647	0.0958594224748376	0.12319960987083
ARC_1	ARC_2	ENSG00000147488	ST18	0.734205993292461	4.58382433249826	2.34697104562499e-05	5.78813805171029e-05
ARC_1	ARC_2	ENSG00000147571	CRH	1.4596906779362	5.26701513437168	1.94961796082963e-06	5.51636089692105e-06
ARC_1	ARC_2	ENSG00000147655	RSPO2	2.42529515162644	6.80404976722043	5.25542170136402e-09	1.95737644999782e-08
ARC_2	ARC_1	ENSG00000148400	NOTCH1	2.7020653789397	17.3465544390276	3.92909121351258e-25	5.66648860298313e-24
ARC_2	ARC_1	ENSG00000148908	RGS10	1.06253736100061	2.02458432530115	0.0473403925089582	0.0659513101746937
ARC_1	ARC_2	ENSG00000149927	DOC2A	1.12902434758312	9.87337887464674	3.23672776169677e-14	2.00238242884631e-13
ARC_2	ARC_1	ENSG00000150337	FCGR1A	1.17070873134634	2.38423016457656	0.0202740936946494	0.0304528567841442
ARC_1	ARC_2	ENSG00000150556	LYPD6B	0.679589946508536	1.59804582313971	0.115254393089927	0.143576291733186
ARC_2	ARC_1	ENSG00000150656	CNDP1	0.265056775374896	1.92683305388534	0.0587110965439887	0.079368704587244
ARC_1	ARC_2	ENSG00000151136	BTBD11	0.447860280762621	2.83210813453298	0.00627540923811468	0.0108043602448673
ARC_2	ARC_1	ENSG00000151388	ADAMTS12	1.11147328376672	2.57183314604257	0.0125950303309448	0.0199012384017093
ARC_1	ARC_2	ENSG00000152214	RIT2	1.36964485787506	11.8576214342445	2.08183378229079e-17	1.55075373578804e-16
ARC_2	ARC_1	ENSG00000152661	GJA1	2.52421838186893	31.7648487557745	2.20071412165193e-39	8.03260654402956e-37
ARC_1	ARC_2	ENSG00000152953	STK32B	0.192775178338291	1.50890376628289	0.136539693612486	0.168938942944263
ARC_2	ARC_1	ENSG00000153234	NR4A2	0.824853502791295	1.96141163884321	0.0544477102798769	0.0753458782774467
ARC_1	ARC_2	ENSG00000153820	SPHKAP	0.999682628516206	5.17595324397927	2.7349816210481e-06	7.67898685909658e-06
ARC_1	ARC_2	ENSG00000154146	NRGN	0.417479235697561	2.63272269177016	0.0107405395190019	0.0172700305041219
ARC_1	ARC_2	ENSG00000154162	CDH12	0.589264399824611	3.04158512277924	0.00347954395659275	0.00625632287761751
ARC_2	ARC_1	ENSG00000154237	LRRK1	0.379900696414901	1.84096909435923	0.0705415116955452	0.0939695320031897
ARC_1	ARC_2	ENSG00000154529	CNTNAP3B	0.295242699315443	2.06459326603905	0.0432652275870598	0.0609722319277098
ARC_1	ARC_2	ENSG00000154645	CHODL	1.12476850637509	6.44552981904428	2.14031937927732e-08	7.36996767392662e-08
ARC_2	ARC_1	ENSG00000156076	WIF1	0.45926384847183	2.80704213644724	0.00672280312721606	0.0115198354446869
ARC_2	ARC_1	ENSG00000156140	ADAMTS3	1.09572105135166	2.55180690930496	0.0132657146985137	0.0207810552144099
ARC_1	ARC_2	ENSG00000157005	SST	0.70548243194507	3.13075812476693	0.00268683242451443	0.00495299916640286
ARC_1	ARC_2	ENSG00000157404	KIT	0.471287760264115	2.29184072553239	0.02541740002661	0.0374086734262607
ARC_1	ARC_2	ENSG00000157456	CCNB2	0.899840521314533	2.16028214776382	0.0347305089206027	0.0497122970824313
ARC_2	ARC_1	ENSG00000158869	FCER1G	0.569259610415799	3.51932009825858	0.000829349908431768	0.00168173731431997
ARC_1	ARC_2	ENSG00000159723	AGRP	1.94508815500224	9.3272135815617	2.63353154378641e-13	1.41358678453241e-12
ARC_2	ARC_1	ENSG00000160654	CD3G	0.959420972542378	1.84902522440835	0.069352256245015	0.0927237125620163
ARC_2	ARC_1	ENSG00000161610	HCRT	0.462997051084051	1.93928007065362	0.0571447813352802	0.0778481552696427
ARC_2	ARC_1	ENSG00000162631	NTNG1	0.447891556521951	3.042010373968	0.00347529277291775	0.00625632287761751
ARC_1	ARC_2	ENSG00000162670	BRINP3	0.631124355631787	5.95759817332716	1.4201445171354e-07	4.46855817891743e-07
ARC_2	ARC_1	ENSG00000162733	DDR2	0.716459926816304	7.48364965217303	3.61011760635433e-10	1.51458957048199e-09
ARC_2	ARC_1	ENSG00000162736	NCSTN	0.462978576554011	6.05478095170189	9.76326966547398e-08	3.09877689382435e-07
ARC_1	ARC_2	ENSG00000163032	VSNL1	0.737431102674748	6.08655417979171	8.63526068774914e-08	2.78926562037915e-07
ARC_2	ARC_1	ENSG00000163131	CTSS	0.870626526320074	2.45519942029723	0.0169777205810269	0.0262579153054018
ARC_1	ARC_2	ENSG00000163630	SYNPR	0.431630319462931	3.48596927469506	0.000920133576511693	0.00185551798578325
ARC_1	ARC_2	ENSG00000164128	NPY1R	1.5817667416315	9.58218738371619	9.86370399744914e-14	5.80685799849828e-13
ARC_2	ARC_1	ENSG00000164850	GPER1	1.16639058594224	7.8463992780993	8.62631952732534e-11	3.83976417984603e-10
ARC_1	ARC_2	ENSG00000165194	PCDH19	1.1100122209731	9.1762380275421	4.72284015322442e-13	2.42793895200973e-12
ARC_1	ARC_2	ENSG00000165675	ENOX2	0.525834356193005	3.9608103122166	0.000199809919816807	0.00042900365137138
ARC_1	ARC_2	ENSG00000165985	C1QL3	0.883460894960111	5.06263522703435	4.1564191376925e-06	1.11550954798365e-05
ARC_1	ARC_2	ENSG00000167306	MYO5B	0.864086718021413	2.4235703011229	0.0183822275775257	0.0280536878760321
ARC_2	ARC_1	ENSG00000167614	TTYH1	2.33274258137179	29.3367609588301	2.00647511572032e-37	2.44121139079305e-35
ARC_2	ARC_1	ENSG00000168314	MOBP	0.545917374329866	3.78819807573374	0.000352174479643992	0.000738756810747456
ARC_2	ARC_1	ENSG00000168329	CX3CR1	0.408831117125917	1.47532384857519	0.145322359050085	0.179198179234058
ARC_1	ARC_2	ENSG00000168743	NPNT	0.967223593706338	5.09731719530284	3.65789075607586e-06	9.9636576564753e-06
ARC_2	ARC_1	ENSG00000168807	SNTB2	0.718955610936011	5.41343853401418	1.1270247218885e-06	3.31745180233308e-06
ARC_1	ARC_2	ENSG00000169083	AR	0.271924310590826	1.93915982005499	0.0571597414034637	0.0778481552696427
ARC_2	ARC_1	ENSG00000169313	P2RY12	0.657952181839629	2.56326143474304	0.0128782414932089	0.0202610264871606
ARC_2	ARC_1	ENSG00000169442	CD52	0.644597244582735	1.43452326376394	0.156583325297784	0.191146868674552
ARC_2	ARC_1	ENSG00000169508	GPR183	0.880188777830146	1.66522599130683	0.101049694295613	0.128512677414282
ARC_1	ARC_2	ENSG00000169618	PROKR1	0.807342045457144	5.75978549088227	3.03252379192434e-07	9.07271462338019e-07
ARC_2	ARC_1	ENSG00000169840	GSX1	0.539819070294867	2.71708294658505	0.0085812751554843	0.0140455848957478
ARC_1	ARC_2	ENSG00000169851	PCDH7	0.479241995780489	5.08091279859735	3.88590758134696e-06	1.05063427199381e-05
ARC_2	ARC_1	ENSG00000169896	ITGAM	0.54791438966893	4.32038276808871	5.90481117482677e-05	0.000136408612583024
ARC_1	ARC_2	ENSG00000170214	ADRA1B	0.868390259836602	1.73836139290071	0.0872454979975203	0.113874598376533
ARC_1	ARC_2	ENSG00000170231	FABP6	0.61472053613231	6.55841045837697	1.37686829863095e-08	4.83227816346441e-08
