clust	ensembl	gene	logFC	t_stat	p_value	fdr
ARC_1	ENSG00000111249	CUX2	0.13211787582308	0.340762749326864	0.734397296550901	0.818335798716491
ARC_1	ENSG00000111885	MAN1A1	0.677353185796284	4.27530908504806	6.47771725330098e-05	0.000623199456023008
ARC_1	ENSG00000112149	CD83	0.0368784931094165	0.356505565824253	0.722633603296067	0.811573123701737
ARC_1	ENSG00000112902	SEMA5A	0.256218798170431	2.29462035649018	0.0250419984479851	0.062179111792616
ARC_1	ENSG00000113361	CDH6	0.178789821339219	1.13399245818018	0.26102375734026	0.37509319460313
ARC_1	ENSG00000115138	POMC	1.38408140277882	4.89856680565578	6.87943437452316e-06	8.65859843689984e-05
ARC_1	ENSG00000115165	CYTIP	0.588021955093363	1.57768316265634	0.119564456057523	0.20393003019157
ARC_1	ENSG00000115353	TACR1	0.351635670833791	1.37745839727809	0.173164546279618	0.273614975723206
ARC_1	ENSG00000115604	IL18R1	0.564276719094167	1.51875415464229	0.133744860330649	0.224962553090723
ARC_1	ENSG00000116678	LEPR	1.12357631248661	5.25082528303899	1.83808430600091e-06	3.531056693107e-05
ARC_1	ENSG00000117707	PROX1	0.229213091203676	0.728645742316661	0.468873951888229	0.594232612636123
ARC_1	ENSG00000118407	FILIP1	0.893918677660716	3.56263445410579	0.000699327193833493	0.00466826105732399
ARC_1	ENSG00000120708	TGFBI	0.658917782079241	2.29884327799691	0.0247861677190776	0.0619654192976939
ARC_1	ENSG00000121039	RDH10	0.524021877116283	2.63260764320443	0.0106070227079397	0.0325341452806555
ARC_1	ENSG00000122254	HS3ST2	0.892083662915466	3.26072974190826	0.00178216585288158	0.0101144929957128
ARC_1	ENSG00000123612	ACVR1C	1.88948436566735	9.25238370099042	2.03875532584965e-13	7.44145693935122e-11
ARC_1	ENSG00000124766	SOX4	0.206696971703629	1.41742610170664	0.161204250309016	0.258068207731538
ARC_1	ENSG00000125869	LAMP5	0.0655781269862984	0.375179155117456	0.708766637297658	0.803415598179022
ARC_1	ENSG00000128564	VGF	1.11409626676084	5.60513643156793	4.72688822908354e-07	1.150209469077e-05
ARC_1	ENSG00000128683	GAD1	0.525245982790258	2.03375994443072	0.0461221624374408	0.0988106881023247
ARC_1	ENSG00000132535	DLG4	0.203438127023562	1.58497894928511	0.117895927352173	0.20393003019157
ARC_1	ENSG00000133101	CCNA1	0.167894284045546	0.608721883469748	0.544861483396796	0.669610913938823
ARC_1	ENSG00000134343	ANO3	1.05002364387299	5.58491837425593	5.11145863471633e-07	1.16605150104466e-05
ARC_1	ENSG00000135048	CEMIP2	0.224657043820724	2.06911509859988	0.0425750720811712	0.093613863311009
ARC_1	ENSG00000135218	CD36	1.6427308795124	6.61169696868255	8.85706082361482e-09	4.04103400077426e-07
ARC_1	ENSG00000135454	B4GALNT1	0.39964561807706	2.17635562723964	0.0332225411652414	0.0762655819202082
ARC_1	ENSG00000136750	GAD2	0.0865637916563413	0.413054073044233	0.680946405367073	0.786183686974943
ARC_1	ENSG00000137573	SULF1	0.385910534247561	1.90801583451409	0.0608732185226981	0.121440625085895
ARC_1	ENSG00000137672	TRPC6	1.20927269232585	3.28323045873604	0.00166488687242886	0.00980135013607315
ARC_1	ENSG00000138639	ARHGAP24	0.260182202058402	1.73477046055372	0.0875910199167743	0.157491242707501
ARC_1	ENSG00000138653	NDST4	0.6683792558707	1.6718883208987	0.0994247274738257	0.175314132985248
ARC_1	ENSG00000139287	TPH2	0.893924478747301	2.75579281667103	0.00761595631084653	0.0255029729675136
ARC_1	ENSG00000139874	SSTR1	0.93359559482284	4.27484974908305	6.48810392571899e-05	0.000623199456023008
ARC_1	ENSG00000140563	MCTP2	1.77093561016425	7.71759102478885	1.00937529061411e-10	9.21054952685373e-09
ARC_1	ENSG00000141433	ADCYAP1	0.456697933691698	1.9948595515458	0.050316439656358	0.104945716997547
ARC_1	ENSG00000142192	APP	0.111189095918109	0.881811720995623	0.381175601304762	0.498670589520567
ARC_1	ENSG00000142319	SLC6A3	0.437557646783203	1.52327893406644	0.132610816798129	0.224087722830171
ARC_1	ENSG00000143171	RXRG	0.710517596113403	5.86279328683699	1.7327264190638e-07	5.74950129962081e-06
ARC_1	ENSG00000143333	RGS16	0.507840221750633	2.73662533089017	0.0080237809647563	0.0263845049741986
ARC_1	ENSG00000143801	PSEN2	0.0625974937548294	0.478431037312254	0.63397236159483	0.746451328974557
ARC_1	ENSG00000144229	THSD7B	0.472582130629547	1.30432298845558	0.19679064960835	0.301800786164066
ARC_1	ENSG00000145248	SLC10A4	0.303801389724223	1.28898242638634	0.202039704715571	0.307268717588264
ARC_1	ENSG00000145423	SFRP2	0.423396090635206	1.68455656253666	0.09694098628595	0.171764368904717
ARC_1	ENSG00000145451	GLRA3	0.775557167681759	3.51613014674695	0.000810179330823061	0.00528063313840031
ARC_1	ENSG00000145642	SHISAL2B	1.11702818431581	5.66968577353976	3.68034310959985e-07	1.03332710384919e-05
ARC_1	ENSG00000145708	CRHBP	0.848356135896585	2.35639888251753	0.0215233864092305	0.0569277973867329
ARC_1	ENSG00000145990	GFOD1	0.282521983341195	2.74443829159259	0.00785518747377439	0.0260649402538877
ARC_1	ENSG00000146469	VIP	0.512866604488021	1.0446190938662	0.300125182010424	0.42132958243771
ARC_1	ENSG00000146555	SDK1	0.621242144749906	1.87220064853429	0.0657449582478162	0.129015643873403
ARC_1	ENSG00000147246	HTR2C	0.242715152707921	1.06304970761014	0.291750593126539	0.411154310776783
ARC_1	ENSG00000147571	CRH	1.17127517846319	4.50161906001372	2.91377943619811e-05	0.000320466420484426
ARC_1	ENSG00000147655	RSPO2	1.67292318329715	4.97621360649347	5.15782937930088e-06	7.62233153179832e-05
ARC_1	ENSG00000149927	DOC2A	0.578018761420243	2.50824977022826	0.0146762387792272	0.0425145012255392
ARC_1	ENSG00000152214	RIT2	1.04021533222836	7.72706429523972	9.71268428223702e-11	9.21054952685373e-09
ARC_1	ENSG00000152953	STK32B	0.0814753107350652	0.656630547169826	0.513770603044331	0.640878411532631
ARC_1	ENSG00000153820	SPHKAP	0.373230337510684	1.19873187921721	0.235048117468703	0.343170251504307
ARC_1	ENSG00000154146	NRGN	0.558282186865607	2.96652959275409	0.00422940979610304	0.0173453323098608
ARC_1	ENSG00000154529	CNTNAP3B	0.650418312997312	2.89209735506713	0.00522180165775135	0.0192520970210025
ARC_1	ENSG00000154645	CHODL	0.86977815271707	4.49483873286543	2.98516665656725e-05	0.000320466420484426
ARC_1	ENSG00000156076	WIF1	1.12348057909594	3.76020227811622	0.000369925606558994	0.00275556829375577
ARC_1	ENSG00000156140	ADAMTS3	0.121342382137328	0.295164288102389	0.768822962412575	0.845408561737843
ARC_1	ENSG00000157005	SST	0.907635730070225	4.19502902802032	8.56036394775948e-05	0.000781133210233052
ARC_1	ENSG00000157404	KIT	0.157647366566061	0.653202581558858	0.515963433028956	0.640878411532631
ARC_1	ENSG00000157456	CCNB2	0.657812113496474	1.5124164846469	0.135346162331026	0.226611693811121
ARC_1	ENSG00000159723	AGRP	1.61184531559222	7.89306662131586	4.94847058880896e-11	9.03095882457636e-09
ARC_1	ENSG00000162670	BRINP3	0.728979502842364	3.59247126436985	0.000635971084093157	0.00446402780180774
ARC_1	ENSG00000163032	VSNL1	0.0014208824873751	0.00719433846687849	0.994282156741561	0.994282156741561
ARC_1	ENSG00000163630	SYNPR	0.286087572895927	1.46202148562324	0.148624153348697	0.245373009139813
ARC_1	ENSG00000164128	NPY1R	0.406555483151086	1.44530268067252	0.153247467225923	0.247989372307424
ARC_1	ENSG00000165194	PCDH19	0.7879211802935	5.95259426551701	1.21798341674409e-07	4.93959941235104e-06
ARC_1	ENSG00000165899	OTOGL	0.677484083128769	2.02418453161724	0.0471256150842935	0.100004938987018
ARC_1	ENSG00000165985	C1QL3	0.719516003279506	3.33798856346902	0.00140911619297264	0.00843159689237725
ARC_1	ENSG00000167306	MYO5B	0.143971167939244	0.329843284872504	0.742594613984393	0.823851167490284
ARC_1	ENSG00000168610	STAT3	0.317048972116378	3.76734471762402	0.000361381391452809	0.00274800433083907
ARC_1	ENSG00000168743	NPNT	0.418311027465489	1.27621071144829	0.206488896481855	0.310158218995379
ARC_1	ENSG00000169064	ZBBX	0.556439648993309	2.04833073056818	0.0446305698229243	0.0965952843390807
ARC_1	ENSG00000169618	PROKR1	0.673303599211444	4.45094759316979	3.49015938514768e-05	0.000363973764451115
ARC_1	ENSG00000169851	PCDH7	0.322187455742958	1.8614254119638	0.0672735277861382	0.129919775883283
ARC_1	ENSG00000170214	ADRA1B	0.566360138347895	1.21956075445984	0.227102888020481	0.336191133513192
ARC_1	ENSG00000170231	FABP6	0.134713743803383	0.971122529227462	0.335140015109284	0.454743886672449
ARC_1	ENSG00000170962	PDGFD	1.01979195710254	5.09090385151028	3.36022117110995e-06	5.76438756228097e-05
ARC_1	ENSG00000171004	HS6ST2	0.699491373308672	3.56740748689539	0.000688803748962643	0.00466826105732399
ARC_1	ENSG00000171094	ALK	0.861244591599744	3.06781754804317	0.00315832617805903	0.0142701709670184
ARC_1	ENSG00000171509	RXFP1	1.86071300724266	6.62035839357424	8.55441512646836e-09	4.04103400077426e-07
ARC_1	ENSG00000171551	ECEL1	0.588888587176871	2.43967795160423	0.017479263105671	0.0481201330109676
ARC_1	ENSG00000173546	CSPG4	0.00286770134323864	0.0100974699102539	0.99197490360978	0.994282156741561
ARC_1	ENSG00000174145	NWD2	0.410440791280733	2.44195024200019	0.0173791713397587	0.0481201330109676
ARC_1	ENSG00000174453	VWC2L	0.547961530510275	2.35343981482824	0.0216813112890453	0.0569329397158384
ARC_1	ENSG00000174460	ZCCHC12	0.481200522667677	2.50226928224644	0.0149034891524483	0.0428328625247529
ARC_1	ENSG00000175426	PCSK1	0.0577976379540025	0.271009276797873	0.787255292161411	0.852665227415178
ARC_1	ENSG00000176641	RNF152	0.0421058340304889	0.339449947488251	0.735381210901395	0.818335798716491
ARC_1	ENSG00000176697	BDNF	0.752977525855322	1.88320494682723	0.0642142416605358	0.126692963276192
ARC_1	ENSG00000177575	CD163	0.0110631094152926	0.0423841881465685	0.966324270538007	0.985218879179811
ARC_1	ENSG00000179242	CDH4	0.138025548822706	0.660091872107771	0.511561480109024	0.640878411532631
ARC_1	ENSG00000180071	ANKRD18A	0.0957272458687699	0.489892932437781	0.625883313356086	0.744128369299582
ARC_1	ENSG00000180287	PLD5	1.22957141236841	7.53854396634633	2.08876229482138e-10	1.27066372934967e-08
ARC_1	ENSG00000181234	TMEM132C	0.145795673512808	0.581921148187888	0.56266226095939	0.682298090532151
ARC_1	ENSG00000181418	DDN	0.171332770420787	1.45976915651608	0.149240569942571	0.245373009139813
ARC_1	ENSG00000182463	TSHZ2	0.661744929208443	3.21387837038666	0.002051744103368	0.0108534289525988
ARC_1	ENSG00000182601	HS3ST4	0.0212442799933941	0.0831927942516176	0.933957672712834	0.962978956328205
ARC_1	ENSG00000183036	PCP4	0.138636720883282	1.38538640802642	0.170739609620166	0.270956337005915
ARC_1	ENSG00000184307	ZDHHC23	0.388249441935341	2.20832152494657	0.0308076326157487	0.0720819609278735
ARC_1	ENSG00000185052	SLC24A3	0.226240466572983	1.8832310428411	0.0642106477586267	0.126692963276192
ARC_1	ENSG00000185149	NPY2R	2.22993166412755	7.62697981365062	1.45849655610723e-10	1.06470248595828e-08
ARC_1	ENSG00000186297	GABRA5	0.176864165251588	1.30943489993848	0.195064413507971	0.300415657934217
ARC_1	ENSG00000186472	PCLO	0.818684546343115	5.75862836249849	2.60354659503409e-07	7.91912089322868e-06
ARC_1	ENSG00000186487	MYT1L	0.391946146166052	2.3336722533719	0.0227630367962383	0.0585106227508943
ARC_1	ENSG00000187094	CCK	0.29162078061088	1.09743831483282	0.276558092651105	0.395857662030014
ARC_1	ENSG00000187957	DNER	0.315126039284652	3.24881223556542	0.0018473886223554	0.0102166188963594
ARC_1	ENSG00000188517	COL25A1	0.111451861470009	0.283636687857748	0.777603545642225	0.848075328402615
ARC_1	ENSG00000188674	C2orf80	0.444904598140086	3.07860738012511	0.00306052745503824	0.0141404116593539
ARC_1	ENSG00000189056	RELN	1.16205669481844	5.08199255431909	3.47442538000497e-06	5.76438756228097e-05
ARC_1	ENSG00000189127	ANKRD34B	1.41504624414882	5.86960253092197	1.68710491517317e-07	5.74950129962081e-06
ARC_1	ENSG00000196639	HRH1	1.20351442692567	5.14004536993334	2.7935776963778e-06	5.09827929588948e-05
ARC_1	ENSG00000197381	ADARB1	0.213315883956666	1.44902266430313	0.152209199156336	0.247989372307424
ARC_1	ENSG00000203727	SAMD5	0.0704852349101357	0.448250660229987	0.655484823021637	0.761948918480565
ARC_1	ENSG00000205155	PSENEN	0.0515103226054047	0.56043308666091	0.57713899800005	0.690674538590223
ARC_1	ENSG00000224982	TMEM233	0.91542295049873	3.82116986216823	0.000302801941863696	0.00245606019511665
ARC_1	ENSG00000242265	PEG10	0.26569790916625	1.82592826338818	0.0725224014092142	0.138308272349664
ARC_1	ENSG00000244694	PTCHD4	0.159031664197874	1.58150318327163	0.118688479996007	0.20393003019157
ARC_1	ENSG00000251322	SHANK3	0.0479825740248174	0.567444766782627	0.57239544865833	0.690674538590223
ARC_1	ENSG00000254968	LINC02763	0.0550983778565786	0.380844363181363	0.704578870811986	0.802242778953018
ARC_1	ENSG00000263155	MYZAP	0.628831711649982	2.56359191348291	0.0127170764356157	0.0377376658455261
ARC_1	ENSG00000266524	GDF10	0.204604153935883	1.01687422942762	0.313038676485426	0.434445311472169
ARC_1	ENSG00000268089	GABRQ	0.942742001992345	4.76009274945667	1.14475688597347e-05	0.000139278754460105
ARC_1	ENSG00000271503	CCL5	0.080989500352616	0.22767586903841	0.820623376267586	0.875811498063359
ARC_1	ENSG00000275302	CCL4	0.25852810348369	0.721209608325794	0.473404680503628	0.597898644926727
ARC_1	ENSG00000277734	TRAC	0.0847803078247567	0.196595595948114	0.844766422918833	0.89286604910624
ARC_2	ENSG00000007372	PAX6	1.93667547648807	16.7388622652356	5.59707740817398e-25	1.07522802841237e-23
ARC_2	ENSG00000008394	MGST1	1.89983772866861	20.263527500433	1.98054132249222e-29	8.03219536344067e-28
ARC_2	ENSG00000010282	HHATL	1.85141277967828	5.91412718651418	1.44924162129825e-07	7.34684988574808e-07
ARC_2	ENSG00000010610	CD4	0.534189209064315	2.11060820475928	0.0387474507169995	0.0744358921668674
ARC_2	ENSG00000011465	DCN	2.00759682416631	11.3427861882093	6.46062675685938e-17	8.13147850432301e-16
ARC_2	ENSG00000026297	RNASET2	0.122699906397234	1.33784639909139	0.185714857799485	0.260863042321138
ARC_2	ENSG00000038427	VCAN	1.06342019309703	7.0829208289153	1.37586274254704e-09	8.65844656947707e-09
ARC_2	ENSG00000041515	MYO16	0.410075708550572	2.59982485685154	0.0115848983815575	0.026594263580305
ARC_2	ENSG00000042493	CAPG	1.18775559835556	8.61127693978667	2.86305069656242e-12	2.5488134249885e-11
ARC_2	ENSG00000047936	ROS1	0.0061481411260046	0.0183530574286198	0.985414706777282	0.985414706777282
ARC_2	ENSG00000048740	CELF2	0.411071693897784	5.64489915247303	4.13291150671635e-07	1.93399064096342e-06
ARC_2	ENSG00000053108	FSTL4	1.38775561489022	9.38975302010995	1.27010242902714e-13	1.25293888268893e-12
ARC_2	ENSG00000064270	ATP2C2	0.586866243050576	4.78774258402666	1.04702125677221e-05	4.24625287468729e-05
ARC_2	ENSG00000064989	CALCRL	0.18770142560091	1.28305667795952	0.204132201136519	0.278015870950855
ARC_2	ENSG00000066336	SPI1	0.247756306634001	2.4280467210212	0.0180231695598306	0.0393919574211866
ARC_2	ENSG00000066468	FGFR2	0.97629347505085	3.13430560052566	0.00260698465795168	0.00665419160945708
ARC_2	ENSG00000068078	FGFR3	2.60288362819952	25.6562192478009	3.07528171602496e-35	2.38882231937431e-33
ARC_2	ENSG00000069431	ABCC9	2.12221193941797	16.8654093859021	3.78199554770881e-25	7.66904652729842e-24
ARC_2	ENSG00000077942	FBLN1	2.18046728661756	19.6762119242308	9.96727533046523e-29	2.6775243521601e-27
ARC_2	ENSG00000080815	PSEN1	0.184862621229894	0.898313505185703	0.372409705900416	0.457161829941802
ARC_2	ENSG00000091137	SLC26A4	1.34561266464501	3.38905660584684	0.00120913014873936	0.0034211822037974
ARC_2	ENSG00000092529	CAPN3	0.0846145928963772	0.151625181509728	0.879962932457429	0.896044098650145
ARC_2	ENSG00000092969	TGFB2	1.35940338621859	10.8372381542452	4.4274894723542e-16	5.21301179809447e-15
ARC_2	ENSG00000095970	TREM2	0.663428165161163	2.00602270348067	0.0491149271638487	0.0900851679135918
ARC_2	ENSG00000100354	TNRC6B	0.254513453065325	3.80687404733884	0.000319235280919521	0.000987465063861232
ARC_2	ENSG00000100362	PVALB	0.585261480424046	1.8507750802492	0.0688509959996858	0.119669588285168
ARC_2	ENSG00000101200	AVP	0.503557961204815	1.74404768758475	0.0859865022215415	0.139489214714945
ARC_2	ENSG00000102755	FLT1	0.232314457539093	1.63320803411352	0.107370989662328	0.168924186322198
ARC_2	ENSG00000103316	CRYM	1.84088461565059	6.23277233333617	4.13115763487393e-08	2.25055602496864e-07
ARC_2	ENSG00000103811	CTSH	1.507886829033	11.6716719192528	1.87695992979674e-17	2.6349629783685e-16
ARC_2	ENSG00000103888	CEMIP	0.258055847310427	1.52071391120772	0.133292349959364	0.204418940063731
ARC_2	ENSG00000104888	SLC17A7	1.18783218319874	3.2164021496422	0.00204302593230033	0.00540365554557695
ARC_2	ENSG00000105329	TGFB1	0.0799286472792939	0.364008032232961	0.717060421330707	0.769785452310907
ARC_2	ENSG00000105374	NKG7	0.239255001679452	0.690902354625422	0.492143146492285	0.577595654243357
ARC_2	ENSG00000105974	CAV1	0.768823290835433	3.15360783212291	0.00246259698114477	0.00632991477547776
ARC_2	ENSG00000106278	PTPRZ1	1.98770003769335	28.3278444659054	9.35142486013141e-38	3.41327007394796e-35
ARC_2	ENSG00000106852	LHX6	0.853692429431322	2.27200762305678	0.026479797487283	0.0546052321065441
ARC_2	ENSG00000107317	PTGDS	1.40920768432913	7.11495936659364	1.20910396701049e-09	7.88076692783621e-09
ARC_2	ENSG00000110077	MS4A6A	0.340959062715351	2.38411763821814	0.0201177217620545	0.0434495174150882
ARC_2	ENSG00000111249	CUX2	0.704754630409162	1.86200753706821	0.0672273179099849	0.117406559986337
ARC_2	ENSG00000111796	KLRB1	0.38426548508988	1.53637570480853	0.129410941677579	0.199303770938043
ARC_2	ENSG00000111799	COL12A1	0.975577232685904	2.94341414103339	0.00452822108076452	0.0111675722599936
ARC_2	ENSG00000112319	EYA4	0.241385687799727	1.29894799558875	0.198655476330551	0.271570220451877
ARC_2	ENSG00000112799	LY86	0.658155170863413	1.82115328605158	0.0732917448986499	0.124425520409336
ARC_2	ENSG00000113083	LOX	0.0433851045047942	0.286659365597768	0.775305755332186	0.810849858728504
ARC_2	ENSG00000114013	CD86	0.335056088304359	2.68257149948743	0.00930079454779935	0.0220440909736803
ARC_2	ENSG00000114315	HES1	2.74721826351955	20.6947861678077	6.17920204326913e-30	2.81926093224154e-28
ARC_2	ENSG00000114805	PLCH1	0.57739076955079	1.57584357098217	0.120027806493563	0.185636226144705
ARC_2	ENSG00000115165	CYTIP	0.162176419216877	0.426888312874375	0.670903590072946	0.736082336494716
ARC_2	ENSG00000115468	EFHD1	0.797693603750213	2.51918026567878	0.0142899203679234	0.0318037861847076
ARC_2	ENSG00000115523	GNLY	0.106138642671281	0.409019781919171	0.683900466616234	0.743224755991454
ARC_2	ENSG00000115604	IL18R1	0.132881656209219	0.351209475770746	0.726593025533029	0.777731537594005
ARC_2	ENSG00000116824	CD2	0.573128093768486	2.00225582242135	0.0495290915208547	0.0903905920255597
ARC_2	ENSG00000116985	BMP8B	0.189893564543183	0.797883702784173	0.427909677339719	0.515468753231015
ARC_2	ENSG00000117091	CD48	0.0838143415477215	0.532916781938633	0.595950074118348	0.675533469109307
ARC_2	ENSG00000117560	FASLG	0.262340124645153	0.75615828950059	0.452348517596512	0.53606236663223
ARC_2	ENSG00000117724	CENPF	1.00927676368554	2.91551207576335	0.00490017071507806	0.0120037738993523
ARC_2	ENSG00000120708	TGFBI	0.400494188134608	1.3625725024869	0.177827108431891	0.254536841480943
ARC_2	ENSG00000120907	ADRA1A	0.820794413464997	6.19935400616499	4.71542402095071e-08	2.53107318771619e-07
ARC_2	ENSG00000121039	RDH10	0.710951272964711	3.76954498260228	0.000360790108404702	0.00110662512241778
ARC_2	ENSG00000121933	TMIGD3	0.152470456795585	0.864798309582413	0.390402527999629	0.476578336855735
ARC_2	ENSG00000121966	CXCR4	2.15191351790315	6.87763011068532	3.14464248657148e-09	1.91299084599765e-08
ARC_2	ENSG00000125148	MT2A	2.0402012394589	5.80226283741133	2.24339998252097e-07	1.09178799149354e-06
ARC_2	ENSG00000125398	SOX9	2.90551985967387	20.1658103073904	2.58527465203514e-29	8.57841134538933e-28
ARC_2	ENSG00000125869	LAMP5	0.984757494050469	8.07588116029532	2.48345459840018e-11	1.88846026753347e-10
ARC_2	ENSG00000126767	ELK1	0.164639516948167	2.22525948107446	0.0296205874650398	0.0594039254106568
ARC_2	ENSG00000127528	KLF2	1.19194319463515	5.28624850626976	1.63309417260807e-06	7.26926064636519e-06
ARC_2	ENSG00000128610	FEZF1	0.6297567462357	3.81511346601967	0.00031070175719743	0.000969283259633009
ARC_2	ENSG00000129226	CD68	0.44621015885476	1.83239505410313	0.0715789683998713	0.123237374839401
ARC_2	ENSG00000130203	APOE	1.79528649958374	19.6654572694105	1.02699564192442e-28	2.6775243521601e-27
ARC_2	ENSG00000131203	IDO1	0.319173916450971	1.30234082902185	0.197500559331872	0.271006406602004
ARC_2	ENSG00000131378	RFTN1	0.616036936066649	5.14863587372296	2.74550276758231e-06	1.18967607868132e-05
ARC_2	ENSG00000131747	TOP2A	1.04356719604941	2.620921743056	0.0109585713570772	0.0253156869957796
ARC_2	ENSG00000132688	NES	0.500230582809089	2.44235321878109	0.0173845046258472	0.038456631445056
ARC_2	ENSG00000132692	BCAN	1.57465006144731	14.4398081716321	9.72582339280597e-22	1.61360251744281e-20
ARC_2	ENSG00000133110	POSTN	0.448585947241438	1.81614184240815	0.0740662679706651	0.125158276894874
ARC_2	ENSG00000133665	DYDC2	0.377256283653667	2.87722510344896	0.00545670045767988	0.0132779711136877
ARC_2	ENSG00000133800	LYVE1	1.96029979031077	15.3312765167133	4.9879107270973e-23	8.66946388281198e-22
ARC_2	ENSG00000134138	MEIS2	2.6237168547732	8.13957203242548	1.91973685930254e-11	1.49085947584134e-10
ARC_2	ENSG00000134853	PDGFRA	0.157101810392956	1.20868932461275	0.231260743581039	0.307313649665518
ARC_2	ENSG00000135046	ANXA1	2.12357260699767	11.5636037132356	2.81337960029903e-17	3.80327242262647e-16
ARC_2	ENSG00000135048	CEMIP2	0.00209864037229476	0.0192046128662184	0.984738052802152	0.985414706777282
ARC_2	ENSG00000135245	HILPDA	1.2761681936312	4.43280924892867	3.75740787898174e-05	0.000138530694528115
ARC_2	ENSG00000135426	TESPA1	0.613898423258829	2.42194073076294	0.0183020983113766	0.0397634874026932
ARC_2	ENSG00000136235	GPNMB	0.65000315382602	4.08180105392375	0.00012720115809951	0.000414539488449296
ARC_2	ENSG00000136826	KLF4	1.22675020798096	3.34281796364655	0.00139364703435124	0.00382467043261806
ARC_2	ENSG00000136931	NR5A1	0.519486897556646	2.65039640364612	0.0101350555673009	0.0237134312952873
ARC_2	ENSG00000137393	RNF144B	2.05956101428169	8.52063194940849	4.12426816574531e-12	3.42126791022054e-11
ARC_2	ENSG00000137573	SULF1	0.931918980228785	5.45567340907106	8.56236183315744e-07	3.90657758637808e-06
ARC_2	ENSG00000137801	THBS1	0.25487176740485	0.52780255589582	0.59947465360939	0.676209293344963
ARC_2	ENSG00000137869	CYP19A1	0.650904450117642	1.99340773528531	0.0505137395145332	0.0912748263505179
ARC_2	ENSG00000138193	PLCE1	0.592188932400124	1.71107263622312	0.0919455759582586	0.148496173560904
