cluster_set_k	hpb
walK10.hvg10.cut4_47_34	0.0626120693672597
walK10.hvg10.cut4_47_35	0.0626352229425103
walK10.hvg10.cut4_47_36	0.0640247590632961
walK10.hvg10.cut4_47_37	0.0657318404490577
walK10.hvg10.cut4_47_38	0.0657086279877908
walK10.hvg10.cut4_47_39	0.0650917805548685
walK10.hvg10.cut4_47_40	0.0666620861691464
walK10.hvg10.cut4_47_41	0.068638094087278
walK10.hvg10.cut4_47_42	0.0678955451954301
walK10.hvg10.cut4_47_43	0.0667611524649746
walK10.hvg10.cut4_47_44	0.0643970482023592
walK10.hvg10.cut4_47_45	0.0657128745290204
walK10.hvg10.cut4_47_46	0.061357336465357
walK10.hvg10.cut4_47_47	0.060925046235776
walK5.hvg20.cut4_47_4	0.0995387107223842
walK5.hvg20.cut4_47_5	0.0487146205357143
walK5.hvg20.cut4_47_6	0.0590209573412698
walK5.hvg20.cut4_47_7	0.0633265382045675
walK5.hvg20.cut4_47_8	0.091656344666773
walK5.hvg20.cut4_47_9	0.0802883356757055
walK5.hvg20.cut4_47_10	0.0754574032738095
walK5.hvg20.cut4_47_11	0.0624542779663518
walK5.hvg20.cut4_47_12	0.0591420835024351
walK5.hvg20.cut4_47_13	0.0658494195107777
walK5.hvg20.cut4_47_14	0.0621642499719668
walK5.hvg20.cut4_47_15	0.0594012967687075
walK5.hvg20.cut4_47_16	0.0602073977623457
walK5.hvg20.cut4_47_17	0.0579127098551839
walK5.hvg20.cut4_47_18	0.0586981158718631
walK5.hvg20.cut4_47_19	0.053862037322025
walK5.hvg20.cut4_47_20	0.0501238157894737
walK5.hvg20.cut4_47_21	0.0562543503821282
walK5.hvg20.cut4_47_22	0.052099465069162
walK5.hvg20.cut4_47_23	0.0529811791513115
walK5.hvg20.cut4_47_24	0.0551564429012346
walK5.hvg20.cut4_47_25	0.0564210197530864
walK5.hvg20.cut4_47_26	0.0575301665570896
walK5.hvg20.cut4_47_27	0.0535040038455676
walK5.hvg20.cut4_47_28	0.05011939755326
walK5.hvg20.cut4_47_29	0.0549035429603206
walK5.hvg20.cut4_47_30	0.0497155058890308
walK5.hvg20.cut4_47_31	0.0480705746329055
walK5.hvg20.cut4_47_32	0.0472181094590054
walK5.hvg20.cut4_47_33	0.0495290265874231
walK5.hvg20.cut4_47_34	0.0483526955444487
walK5.hvg20.cut4_47_35	0.0517334267040149
walK5.hvg20.cut4_47_36	0.0503874412110523
walK5.hvg20.cut4_47_37	0.052203336219102
walK5.hvg20.cut4_47_38	0.0510283351218254
walK5.hvg20.cut4_47_39	0.0504929518258353
walK5.hvg20.cut4_47_40	0.0500451098053181
walK5.hvg20.cut4_47_41	0.0483544627316192
walK5.hvg20.cut4_47_42	0.0469348164740151
walK5.hvg20.cut4_47_43	0.0483907317268594
walK5.hvg20.cut4_47_44	0.0474313639388957
walK5.hvg20.cut4_47_45	0.0460705694808164
walK5.hvg20.cut4_47_46	0.0479527347973893
walK5.hvg20.cut4_47_47	0.0460957636342032
walK10.hvg20.cut4_47_4	0.151553247007231
walK10.hvg20.cut4_47_5	0.137419760360117
walK10.hvg20.cut4_47_6	0.135883132388956
walK10.hvg20.cut4_47_7	0.133152814959846
walK10.hvg20.cut4_47_8	0.127916393298361
walK10.hvg20.cut4_47_9	0.115182280344932
walK10.hvg20.cut4_47_10	0.101400764891606
walK10.hvg20.cut4_47_11	0.0887593096922333
walK10.hvg20.cut4_47_12	0.0895575147071214
walK10.hvg20.cut4_47_13	0.0854812936593652
walK10.hvg20.cut4_47_14	0.0863692047767407
walK10.hvg20.cut4_47_15	0.0779124174146447
walK10.hvg20.cut4_47_16	0.0772995689247921
walK10.hvg20.cut4_47_17	0.0670698516322163
walK10.hvg20.cut4_47_18	0.0650444985927476
walK10.hvg20.cut4_47_19	0.0682084091345463
walK10.hvg20.cut4_47_20	0.0654152992329695
walK10.hvg20.cut4_47_21	0.0694717250832625
walK10.hvg20.cut4_47_22	0.0698889585152458
walK10.hvg20.cut4_47_23	0.0656449578510826
walK10.hvg20.cut4_47_24	0.0687168830842577
walK10.hvg20.cut4_47_25	0.0697381679748823
walK10.hvg20.cut4_47_26	0.0702534767241325
walK10.hvg20.cut4_47_27	0.0655866412845627
walK10.hvg20.cut4_47_28	0.0661330016831836
walK10.hvg20.cut4_47_29	0.0690302482850417
walK10.hvg20.cut4_47_30	0.0712411832200604
walK10.hvg20.cut4_47_31	0.0702683183604607
walK10.hvg20.cut4_47_32	0.0653185233937617
walK10.hvg20.cut4_47_33	0.0676109089633711
walK10.hvg20.cut4_47_34	0.0648398159216152
walK10.hvg20.cut4_47_35	0.0654538391356543
walK10.hvg20.cut4_47_36	0.0621710259651186
walK10.hvg20.cut4_47_37	0.0642353354633691
walK10.hvg20.cut4_47_38	0.061073255850495
walK10.hvg20.cut4_47_39	0.0586784757101396
walK10.hvg20.cut4_47_40	0.0582082705717351
walK10.hvg20.cut4_47_41	0.0575134270496941
walK10.hvg20.cut4_47_42	0.0563567863266096
walK10.hvg20.cut4_47_43	0.0546323569483229
walK10.hvg20.cut4_47_44	0.0545169382018616
walK10.hvg20.cut4_47_45	0.0552289082541687
walK10.hvg20.cut4_47_46	0.0563632339124025
walK10.hvg20.cut4_47_47	0.0573743482811332
