NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
IQGAP1	1	IQGAP1	
LAMA5	1	LAMA5	
CEBPD	1	CEBPD	
CLEC7A	1	CLEC7A	
PTPRC	1	PTPRC	
IER3	1	IER3	
PLAT	1	PLAT	
ATP2A3	1	ATP2A3	
RGS1	1	RGS1	
AGRP	1	AGRP	
NES	1	NES	
TRIP10	1	TRIP10	
FGF14-AS2	1	FGF14-AS2	
MT1G	1	MT1G	
DYNLT5	1	TCTEX1D1	
KLHDC8A	1	KLHDC8A	
GBGT1	1	GBGT1	
PKD2	1	PKD2	
DSE	1	DSE	
SIX5	1	SIX5	
IGSF11	1	IGSF11	
COL9A2	1	COL9A2	
RTCA-AS1	1	RTCA-AS1	
GGT5	1	GGT5	
RAC2	1	RAC2	
PDGFRB	1	PDGFRB	
EMILIN3	1	EMILIN3	
ADM	1	ADM	
MEIS2	1	MEIS2	
CNBD2	1	CNBD2	
CAPSL	1	CAPSL	
CD34	1	CD34	
CLEC2B	1	CLEC2B	
NWD1	1	NWD1	
SNTB2	1	SNTB2	
ENPP5	1	ENPP5	
ADGB	1	ADGB	
LINC01833	1	LINC01833	
LRTOMT	1	LRTOMT	
PTPN6	1	PTPN6	
STX17-DT	1	STX17-AS1	
LINC01152	1	LINC01152	
TGM2	1	TGM2	
HLA-F-AS1	1	HLA-F-AS1	
IL13RA2	1	IL13RA2	
SLC2A10	1	SLC2A10	
PARP14	1	PARP14	
SPTLC3	1	SPTLC3	
RBPMS2	1	RBPMS2	
NDUFA4L2	1	NDUFA4L2	
WFDC2	1	WFDC2	
CA13	1	CA13	
CHST7	1	CHST7	
TTC23	1	TTC23	
GBP4	1	GBP4	
C1QA	1	C1QA	
VCAM1	1	VCAM1	
PDE3B	1	PDE3B	
CEMIP	1	CEMIP	
LINC00472	1	LINC00472	
RREB1	1	RREB1	
PTPN13	1	PTPN13	
C2orf81	1	C2orf81	
CALML4	1	CALML4	
CATIP	1	CATIP	
C9orf24	1	C9orf24	
ZNF208	1	ZNF208	
SLC12A8	1	SLC12A8	
TEX9	1	TEX9	
ADGRD1	1	ADGRD1	
RTP4	1	RTP4	
PEAR1	1	PEAR1	
PDE5A	1	PDE5A	
SLC35D2	1	SLC35D2	
EMX2	1	EMX2	
SYNPO2	1	SYNPO2	
MROH7	1	MROH7	
EFNA5	1	EFNA5	
MT1A	1	MT1A	
LINC00511	1	LINC00511	
ADAM33	1	ADAM33	
VEGFC	1	VEGFC	
SOX18	1	SOX18	
TRIM56	1	TRIM56	
SMC4	1	SMC4	
EPAS1	1	EPAS1	
BCL2L11	1	BCL2L11	
DRC1	1	DRC1	
CCDC146	1	CCDC146	
IFI44	1	IFI44	
CCND2-AS1	1	CCND2-AS1	
ADGRL4	1	ADGRL4	
MS4A7	1	MS4A7	
KRBOX1	1	KRBOX1	
CD163	1	CD163	
ACOT11	1	ACOT11	
SLFN11	1	SLFN11	
SELL	1	SELL	
SCARF2	1	SCARF2	
CDKN1A	1	CDKN1A	
CMYA5	1	CMYA5	
LTBP1	1	LTBP1	
H1-10-AS1	1	H1FX-AS1	
RANBP3L	1	RANBP3L	
SPARCL1	1	SPARCL1	
RIBC2	1	RIBC2	
CD68	1	CD68	
CCN2	1	CCN2	
HLA-DQB1	1	HLA-DQB1	
SOCS2	1	SOCS2	
PLP2	1	PLP2	
IRF1	1	IRF1	
OMD	1	OMD	
SERPING1	1	SERPING1	
CFAP251	1	WDR66	
CLIC3	1	CLIC3	
PLTP	1	PLTP	
DRC3	1	DRC3	
ELOVL2-AS1	1	ELOVL2-AS1	
MYO15B	1	MYO15B	
HLA-B	1	HLA-B	
TMEM176A	1	TMEM176A	
MT2A	1	MT2A	
RBMS1	1	RBMS1	
TM4SF18	1	TM4SF18	
MMRN2	1	MMRN2	
GPCPD1	1	GPCPD1	
NRM	1	NRM	
PDLIM5	1	PDLIM5	
TREM2	1	TREM2	
CFAP300	1	CFAP300	
HAMP	1	HAMP	
PRG4	1	PRG4	
CYBRD1	1	CYBRD1	
SNHG19	1	SNHG19	
CYYR1	1	CYYR1	
C4orf47	1	C4orf47	
PHKA1	1	PHKA1	
MTARC1	1	MARC1	
MGST1	1	MGST1	
HUNK	1	HUNK	
DUSP6	1	DUSP6	
RASSF9	1	RASSF9	
MCM5	1	MCM5	
STING1	1	TMEM173	
MAPK15	1	MAPK15	
TMPRSS5	1	TMPRSS5	
MT1E	1	MT1E	
HELZ2	1	HELZ2	
FLNA	1	FLNA	
PRDM16-DT	1	PRDM16-DT	
IFITM3	1	IFITM3	
PPP1R3B	1	PPP1R3B	
CYP4F12	1	CYP4F12	
SLC12A7	1	SLC12A7	
EFHC2	1	EFHC2	
MAPK4	1	MAPK4	
SYDE1	1	SYDE1	
IFIH1	1	IFIH1	
DOCK8	1	DOCK8	
TNFRSF14	1	TNFRSF14	
SLC4A4	1	SLC4A4	
HLA-DMA	1	HLA-DMA	
SULT1A2	1	SULT1A2	
KANK2	1	KANK2	
TUBA1C	1	TUBA1C	
CYBA	1	CYBA	
EPSTI1	1	EPSTI1	
FOLR2	1	FOLR2	
SEMA3F	1	SEMA3F	
F3	1	F3	
HRK	1	HRK	
PDCD4	1	PDCD4	
SOX9	1	SOX9	
HFM1	1	HFM1	
VAV3	1	VAV3	
FNDC3B	1	FNDC3B	
TMEM64	1	TMEM64	
PTPN3	1	PTPN3	
SLC1A3	1	SLC1A3	
USP2	1	USP2	
TUBB6	1	TUBB6	
DENND2A	1	DENND2A	
B2M	1	B2M	
MXRA5	1	MXRA5	
FLI1	1	FLI1	
FOXQ1	1	FOXQ1	
PDE3A	1	PDE3A	
STXBP2	1	STXBP2	
ITGA9	1	ITGA9	
CD7	1	CD7	
KIF27	1	KIF27	
AJUBA	1	AJUBA	
GNRH1	1	GNRH1	
HNMT	1	HNMT	
CFAP91	1	MAATS1	
RECK	1	RECK	
RUBCNL	1	RUBCNL	
FLT3LG	1	FLT3LG	
CSF3R	1	CSF3R	
HAS2	1	HAS2	
TLR1	1	TLR1	
RIN2	1	RIN2	
GPR34	1	GPR34	
ECM1	1	ECM1	
LGR4	1	LGR4	
SFTA2	1	SFTA2	
CLIC1	1	CLIC1	
OLR1	1	OLR1	
CD37	1	CD37	
C22orf23	1	C22orf23	
TGFBR2	1	TGFBR2	
TET1	1	TET1	
OLFML2A	1	OLFML2A	
CAT	1	CAT	
WEE1	1	WEE1	
TBXAS1	1	TBXAS1	
CCND2	1	CCND2	
KIF7	1	KIF7	
LILRB4	1	LILRB4	
BTG2	1	BTG2	
ENKUR	1	ENKUR	
RNASE6	1	RNASE6	
MR1	1	MR1	
MEST	1	MEST	
ARHGAP31	1	ARHGAP31	
AOX1	1	AOX1	
DPYD	1	DPYD	
SLC43A3	1	SLC43A3	
HOGA1	1	HOGA1	
SLC44A5	1	SLC44A5	
ZNF577	1	ZNF577	
MYO1B	1	MYO1B	
MERTK	1	MERTK	
THBS4	1	THBS4	
FOXC1	1	FOXC1	
MDH1B	1	MDH1B	
HIGD1B	1	HIGD1B	
TCIRG1	1	TCIRG1	
LINC00092	1	LINC00092	
C1RL	1	C1RL	
CLDN3	1	CLDN3	
VASP	1	VASP	
LMO2	1	LMO2	
IRAK4	1	IRAK4	
TTC12	1	TTC12	
SMIM4	1	SMIM4	
IER2	1	IER2	
LAMC1	1	LAMC1	
ACACB	1	ACACB	
ITGB5	1	ITGB5	
DIPK2B	1	DIPK2B	
ARHGAP4	1	ARHGAP4	
ZEB1-AS1	1	ZEB1-AS1	
PCCA-DT	1	PCCA-DT	
ADAMTS9	1	ADAMTS9	
SUSD3	1	SUSD3	
METRN	1	METRN	
NFATC2	1	NFATC2	
TMEM140	1	TMEM140	
DDX60	1	DDX60	
NFATC4	1	NFATC4	
RGS22	1	RGS22	
CMTM3	1	CMTM3	
CCDC121	1	CCDC121	
IL3RA	1	IL3RA	
HCST	1	HCST	
FOS	1	FOS	
DHRSX	1	DHRSX	
ELK3	1	ELK3	
OSMR	1	OSMR	
BAALC-AS2	1	BAALC-AS2	
TFPI2	1	TFPI2	
GMNN	1	GMNN	
SLC47A1	1	SLC47A1	
RRAS	1	RRAS	
MYL12A	1	MYL12A	
PLAU	1	PLAU	
TMEM221	1	TMEM221	
RFX2	1	RFX2	
IFI6	1	IFI6	
ITGAV	1	ITGAV	
LHFPL6	1	LHFPL6	
SLC13A4	1	SLC13A4	
NID2	1	NID2	
STK17B	1	STK17B	
RCN3	1	RCN3	
CCDC80	1	CCDC80	
CLIC2	1	CLIC2	
ARHGDIB	1	ARHGDIB	
TMEM273	1	TMEM273	
NPC2	1	NPC2	
CFAP107	1	C1orf158	
VRK2	1	VRK2	
NOTCH3	1	NOTCH3	
C11orf16	1	C11orf16	
TRIM38	1	TRIM38	
RNF212	1	RNF212	
FAM227B	1	FAM227B	
JCAD	1	JCAD	
COL18A1	1	COL18A1	
NKD1	1	NKD1	
MCHR1	1	MCHR1	
FBLN1	1	FBLN1	
ZNF525	1	ZNF525	
LINC01411	1	LINC01411	
IGSF6	1	IGSF6	
CAPS	1	CAPS	
TEX26	1	TEX26	
ROPN1L	1	ROPN1L	
EPHX1	1	EPHX1	
HLA-C	1	HLA-C	
TRIOBP	1	TRIOBP	
CLEC9A	1	CLEC9A	
CYP7B1	1	CYP7B1	
DTX3L	1	DTX3L	
NEMP1	1	NEMP1	
APOBEC3C	1	APOBEC3C	
APOL6	1	APOL6	
BHMT2	1	BHMT2	
DCHS2	1	DCHS2	
ANTXR1	1	ANTXR1	
TDRD6	1	TDRD6	
COL27A1	1	COL27A1	
NBPF14	1	NBPF14	
ARC	1	ARC	
HPGDS	1	HPGDS	
HLA-DMB	1	HLA-DMB	
CXCL16	1	CXCL16	
HBA1	1	HBA1	
DISP1	1	DISP1	
PDZRN3	1	PDZRN3	
HLA-F	1	HLA-F	
SIPA1L1	1	SIPA1L1	
HLA-E	1	HLA-E	
RHPN2	1	RHPN2	
KANSL1L	1	KANSL1L	
SARDH	1	SARDH	
KCNE3	1	KCNE3	
COL6A3	1	COL6A3	
FAXDC2	1	FAXDC2	
IGFBP5	1	IGFBP5	
RBP7	1	RBP7	
CCK	1	CCK	
CCDC65	1	CCDC65	
PPM1D	1	PPM1D	
TNFRSF1A	1	TNFRSF1A	
PRDM16	1	PRDM16	
TP53INP1	1	TP53INP1	
METTL7A	1	METTL7A	
CC2D2A	1	CC2D2A	
RAB34	1	RAB34	
SERPINA5	1	SERPINA5	
USP18	1	USP18	
DNAJC3-DT	1	DNAJC3-DT	
RAMP2	1	RAMP2	
DNMBP	1	DNMBP	
PRR34-AS1	1	PRR34-AS1	
ARHGAP17	1	ARHGAP17	
ESAM	1	ESAM	
ESRRG	1	ESRRG	
VASN	1	VASN	
TEPP	1	TEPP	
CRTAC1	1	CRTAC1	
CFAP221	1	CFAP221	
CASTOR1	1	CASTOR1	
TGFBR3	1	TGFBR3	
ZNRF3	1	ZNRF3	
GRIN2A	1	GRIN2A	
IGF2BP2	1	IGF2BP2	
ACSL5	1	ACSL5	
ALDH16A1	1	ALDH16A1	
SYNE2	1	SYNE2	
FSTL1	1	FSTL1	
CD69	1	CD69	
EHD2	1	EHD2	
HACD4	1	HACD4	
TYROBP	1	TYROBP	
GAB1	1	GAB1	
NEK5	1	NEK5	
PLXNB2	1	PLXNB2	
STEAP4	1	STEAP4	
APOD	1	APOD	
FABP7	1	FABP7	
CYP2U1	1	CYP2U1	
GUCY1A2	1	GUCY1A2	
KLF4	1	KLF4	
TFEB	1	TFEB	
EFHC1	1	EFHC1	
MAGT1	1	MAGT1	
PALD1	1	PALD1	
AFG1L	1	AFG1L	
MMP14	1	MMP14	
AHR	1	AHR	
NEK11	1	NEK11	
EGR2	1	EGR2	
BMP1	1	BMP1	
LOXL2	1	LOXL2	
HHEX	1	HHEX	
CARD6	1	CARD6	
FCGR1A	1	FCGR1A	
ITPRIPL2	1	ITPRIPL2	
