Donor	Analysis.Region	phenotype	NPY_puncta	CRHR2_puncta	NR5A1_puncta	CYP26A1_puncta	ncell	NPY_puncta_percell	CRHR2_puncta_percell	NR5A1_puncta_percell	CYP26A1_puncta_percell	Sex
Br5993	VMH	 NPY+ CRHR2- NR5A1- CYP26A1+	33	2	3	10	1	33	2	3	10	Female
Br5993	VMH	 NPY+ CRHR2- NR5A1- CYP26A1-	2061	0	0	16	17	121.235294117647	0	0	0.941176470588235	Female
Br5993	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1+	3	240	139	150	16	0.1875	15	8.6875	9.375	Female
Br5993	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1-	0	133	99	45	12	0	11.0833333333333	8.25	3.75	Female
Br5993	VMH	 NPY- CRHR2+ NR5A1- CYP26A1+	15	1240	170	1252	118	0.127118644067797	10.5084745762712	1.44067796610169	10.6101694915254	Female
Br5993	VMH	 NPY- CRHR2+ NR5A1- CYP26A1-	42	1902	189	704	192	0.21875	9.90625	0.984375	3.66666666666667	Female
Br5993	VMH	 NPY- CRHR2- NR5A1+ CYP26A1+	0	27	111	154	13	0	2.07692307692308	8.53846153846154	11.8461538461538	Female
Br5993	VMH	 NPY- CRHR2- NR5A1+ CYP26A1-	0	38	113	46	17	0	2.23529411764706	6.64705882352941	2.70588235294118	Female
Br5993	VMH	 NPY- CRHR2- NR5A1- CYP26A1+	48	558	169	2487	214	0.224299065420561	2.60747663551402	0.789719626168224	11.6214953271028	Female
Br5993	VMH	 NPY- CRHR2- NR5A1- CYP26A1-	678	1787	356	2441	3683	0.184089057833288	0.485202280749389	0.096660331251697	0.66277491175672	Female
Br6197	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1+	0	1055	588	476	50	0	21.1	11.76	9.52	Male
Br6197	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1-	0	7504	3152	1102	345	0	21.7507246376812	9.13623188405797	3.19420289855072	Male
Br6197	VMH	 NPY- CRHR2+ NR5A1- CYP26A1+	0	1487	93	945	93	0	15.989247311828	1	10.1612903225806	Male
Br6197	VMH	 NPY- CRHR2+ NR5A1- CYP26A1-	0	19559	1151	2690	1382	0	14.1526772793054	0.832850940665702	1.94645441389291	Male
Br6197	VMH	 NPY- CRHR2- NR5A1+ CYP26A1+	0	38	165	203	17	0	2.23529411764706	9.70588235294118	11.9411764705882	Male
Br6197	VMH	 NPY- CRHR2- NR5A1+ CYP26A1-	0	311	1095	273	127	0	2.4488188976378	8.62204724409449	2.1496062992126	Male
Br6197	VMH	 NPY- CRHR2- NR5A1- CYP26A1+	0	150	37	712	63	0	2.38095238095238	0.587301587301587	11.3015873015873	Male
Br6197	VMH	 NPY- CRHR2- NR5A1- CYP26A1-	73	4844	982	2255	9815	0.00743759551706572	0.493530310748854	0.100050942435048	0.229750382068263	Male
Br6588	VMH	 NPY+ CRHR2+ NR5A1+ CYP26A1+	221	67	23	158	3	73.6666666666667	22.3333333333333	7.66666666666667	52.6666666666667	Female
Br6588	VMH	 NPY+ CRHR2+ NR5A1- CYP26A1+	123	50	0	404	4	30.75	12.5	0	101	Female
Br6588	VMH	 NPY+ CRHR2+ NR5A1- CYP26A1-	285	20	0	6	2	142.5	10	0	3	Female
Br6588	VMH	 NPY+ CRHR2- NR5A1+ CYP26A1-	104	4	7	4	1	104	4	7	4	Female
Br6588	VMH	 NPY+ CRHR2- NR5A1- CYP26A1+	64	7	2	155	2	32	3.5	1	77.5	Female
Br6588	VMH	 NPY+ CRHR2- NR5A1- CYP26A1-	4079	21	1	77	46	88.6739130434783	0.456521739130435	0.0217391304347826	1.67391304347826	Female
Br6588	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1+	190	15539	6573	5452	466	0.407725321888412	33.3454935622318	14.1051502145923	11.6995708154506	Female
Br6588	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1-	46	12586	5182	1731	516	0.0891472868217054	24.3914728682171	10.0426356589147	3.3546511627907	Female
Br6588	VMH	 NPY- CRHR2+ NR5A1- CYP26A1+	569	3452	112	5681	173	3.28901734104046	19.9537572254335	0.647398843930636	32.8381502890173	Female
Br6588	VMH	 NPY- CRHR2+ NR5A1- CYP26A1-	69	5293	337	701	292	0.236301369863014	18.1267123287671	1.1541095890411	2.40068493150685	Female
Br6588	VMH	 NPY- CRHR2- NR5A1+ CYP26A1+	53	321	968	1159	89	0.595505617977528	3.60674157303371	10.876404494382	13.0224719101124	Female
Br6588	VMH	 NPY- CRHR2- NR5A1+ CYP26A1-	48	1226	2876	792	393	0.122137404580153	3.11959287531807	7.31806615776081	2.01526717557252	Female
Br6588	VMH	 NPY- CRHR2- NR5A1- CYP26A1+	653	506	153	6264	292	2.23630136986301	1.73287671232877	0.523972602739726	21.4520547945206	Female
Br6588	VMH	 NPY- CRHR2- NR5A1- CYP26A1-	894	2642	1635	2662	6671	0.134012891620447	0.396042572327987	0.245090691050817	0.399040623594664	Female
Br8667	VMH	 NPY+ CRHR2- NR5A1- CYP26A1-	186	0	4	0	3	62	0	1.33333333333333	0	Female
Br8667	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1-	7	198	224	6	25	0.28	7.92	8.96	0.24	Female
Br8667	VMH	 NPY- CRHR2+ NR5A1- CYP26A1+	48	158	4	192	16	3	9.875	0.25	12	Female
Br8667	VMH	 NPY- CRHR2+ NR5A1- CYP26A1-	47	2133	66	149	257	0.182879377431907	8.29961089494164	0.256809338521401	0.579766536964981	Female
Br8667	VMH	 NPY- CRHR2- NR5A1+ CYP26A1+	3	10	23	38	3	1	3.33333333333333	7.66666666666667	12.6666666666667	Female
Br8667	VMH	 NPY- CRHR2- NR5A1+ CYP26A1-	6	70	334	14	37	0.162162162162162	1.89189189189189	9.02702702702703	0.378378378378378	Female
Br8667	VMH	 NPY- CRHR2- NR5A1- CYP26A1+	101	67	4	397	25	4.04	2.68	0.16	15.88	Female
Br8667	VMH	 NPY- CRHR2- NR5A1- CYP26A1-	292	1035	154	242	2584	0.113003095975232	0.400541795665635	0.0595975232198143	0.0936532507739938	Female
Br8741	VMH	 NPY+ CRHR2+ NR5A1+ CYP26A1-	53	10	7	6	1	53	10	7	6	Female
Br8741	VMH	 NPY+ CRHR2+ NR5A1- CYP26A1-	33	6	0	1	1	33	6	0	1	Female
Br8741	VMH	 NPY+ CRHR2- NR5A1- CYP26A1-	767	2	1	17	13	59	0.153846153846154	0.0769230769230769	1.30769230769231	Female
Br8741	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1+	7	1793	2109	1306	159	0.0440251572327044	11.2767295597484	13.2641509433962	8.21383647798742	Female
Br8741	VMH	 NPY- CRHR2+ NR5A1+ CYP26A1-	23	2084	2170	731	221	0.104072398190045	9.42986425339367	9.81900452488688	3.30769230769231	Female
Br8741	VMH	 NPY- CRHR2+ NR5A1- CYP26A1+	7	349	20	338	36	0.194444444444444	9.69444444444444	0.555555555555556	9.38888888888889	Female
Br8741	VMH	 NPY- CRHR2+ NR5A1- CYP26A1-	23	582	75	200	75	0.306666666666667	7.76	1	2.66666666666667	Female
Br8741	VMH	 NPY- CRHR2- NR5A1+ CYP26A1+	9	178	1119	1023	110	0.0818181818181818	1.61818181818182	10.1727272727273	9.3	Female
Br8741	VMH	 NPY- CRHR2- NR5A1+ CYP26A1-	7	655	2489	795	355	0.0197183098591549	1.84507042253521	7.0112676056338	2.23943661971831	Female
Br8741	VMH	 NPY- CRHR2- NR5A1- CYP26A1+	28	140	99	1605	153	0.183006535947712	0.915032679738562	0.647058823529412	10.4901960784314	Female
Br8741	VMH	 NPY- CRHR2- NR5A1- CYP26A1-	313	1031	974	2145	5630	0.055595026642984	0.183126110124334	0.173001776198934	0.380994671403197	Female
