Feature ID,Feature Name,Feature count topic 1to11,Feature log2 fold change topic 1to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000157870,PRXL2B,60,-2.6631,677,3.41753,92,-0.2801
ENSG00000158109,TPRG1L,163,1.19686,50,-1.6416,92,-0.7416
ENSG00000116213,WRAP73,16,-2.0918,50,1.13357,92,2.23723
ENSG00000130764,LRRC47,85,-2.0707,627,2.86332,92,-0.5023
ENSG00000116198,CEP104,24,-1.5674,50,0.76384,92,1.81071
ENSG00000198912,C1orf174,19,-1.8961,50,1.00025,92,2.08147
ENSG00000196581,AJAP1,29,-1.3018,50,0.56229,92,1.58451
ENSG00000069424,KCNAB2,74,0.06770,50,-0.5936,92,0.34145
ENSG00000116254,CHD5,78,0.12887,50,-0.6487,92,0.28375
ENSG00000116251,RPL22,463,2.69583,50,-3.0944,92,-2.2149
ENSG00000116237,ICMT,40,-0.8378,50,0.19024,92,1.17588
ENSG00000097021,ACOT7,281,1.97603,50,-2.3911,92,-1.5042
ENSG00000162408,NOL9,30,-1.2486,50,0.52082,92,1.53843
ENSG00000162413,KLHL21,37,-0.9344,50,0.26958,92,1.26218
ENSG00000116273,PHF13,17,-2.0027,50,1.07358,92,2.16685
ENSG00000041988,THAP3,18,-1.9620,50,1.04575,92,2.13436
ENSG00000007923,DNAJC11,29,-1.2704,50,0.53786,92,1.55735
ENSG00000171735,CAMTA1,167,1.22486,50,-1.6682,92,-0.7689
ENSG00000049245,VAMP3,76,0.10416,50,-0.6264,92,0.30707
ENSG00000049246,PER3,26,-1.4228,50,0.65525,92,1.68836
ENSG00000116288,PARK7,347,2.28196,50,-2.6890,92,-1.8057
ENSG00000116285,ERRFI1,19,-1.8699,50,0.98196,92,2.06029
ENSG00000162426,SLC45A1,29,-1.2939,50,0.55618,92,1.57772
ENSG00000142599,RERE,85,0.25949,50,-0.7671,92,0.16009
ENSG00000074800,ENO1,539,2.58700,87,-2.5252,92,-2.4421
ENSG00000171612,SLC25A33,50,-0.4968,50,-0.0970,92,0.86654
ENSG00000188807,TMEM201,17,-2.0065,50,1.07617,92,2.16988
ENSG00000171603,CLSTN1,342,2.26096,50,-2.6685,92,-1.7850
ENSG00000178585,CTNNBIP1,41,-0.7920,50,0.15233,92,1.13479
ENSG00000162441,LZIC,39,-0.8554,50,0.20479,92,1.19168
ENSG00000162444,RBP7,19,-1.8423,50,0.96261,92,2.03792
ENSG00000130939,UBE4B,46,-0.6156,50,0.00419,92,0.97505
ENSG00000054523,KIF1B,266,1.89815,50,-2.3155,92,-1.4277
ENSG00000142657,PGD,68,-0.0519,50,-0.4865,92,0.45386
ENSG00000160049,DFFA,39,-0.8730,50,0.21931,92,1.20746
ENSG00000142655,PEX14,29,-1.2720,50,0.53910,92,1.55873
ENSG00000120948,TARDBP,73,0.03510,50,-0.5643,92,0.37214
ENSG00000116649,SRM,91,0.35461,50,-0.8540,92,0.06967
ENSG00000171824,EXOSC10,27,-1.4009,50,0.63851,92,1.66960
ENSG00000198793,MTOR,40,-0.8037,50,0.16203,92,1.14530
ENSG00000120942,UBIAD1,12,-2.4644,50,1.37082,92,2.52103
ENSG00000116661,FBXO2,215,1.59252,50,-2.0203,92,-1.1278
ENSG00000132879,FBXO44,91,0.35993,50,-0.8589,92,0.06461
ENSG00000116663,FBXO6,11,-5.1301,704,5.27968,92,0.41944
ENSG00000116670,MAD2L2,32,-1.1315,50,0.42854,92,1.43641
ENSG00000177674,AGTRAP,16,-2.0878,50,1.13091,92,2.23410
ENSG00000177000,MTHFR,14,-2.3100,50,1.27522,92,2.40557
ENSG00000011021,CLCN6,91,0.35252,50,-0.8521,92,0.07167
ENSG00000116685,KIAA2013,46,-0.6298,50,0.01625,92,0.98801
ENSG00000083444,PLOD1,39,-0.8469,50,0.19776,92,1.18404
ENSG00000116688,MFN2,102,0.51976,50,-1.0060,92,-0.0879
ENSG00000116691,MIIP,16,-2.0810,50,1.12635,92,2.22873
ENSG00000048707,VPS13D,43,-0.7302,50,0.10076,92,1.07904
ENSG00000162496,DHRS3,25,-1.4814,50,0.69955,92,1.73814
ENSG00000162493,PDPN,12,-2.4740,50,1.37665,92,2.52812
ENSG00000116731,PRDM2,27,-1.3916,50,0.63139,92,1.66163
ENSG00000189337,KAZN,67,-0.0761,50,-0.4649,92,0.47657
ENSG00000142634,EFHD2,57,-0.3082,50,-0.2603,92,0.69273
ENSG00000116138,DNAJC16,22,-1.6372,50,0.81526,92,1.86906
ENSG00000197312,DDI2,15,-2.1954,50,1.20175,92,2.31787
ENSG00000116786,PLEKHM2,44,-0.6763,50,0.05554,92,1.03028
ENSG00000065526,SPEN,34,-1.0430,50,0.35765,92,1.35848
ENSG00000116809,ZBTB17,14,-2.3256,50,1.28505,92,2.41736
ENSG00000185519,FAM131C,24,-1.5683,50,0.76449,92,1.81145
ENSG00000288398,AL109627.1,15,-2.2130,50,1.21314,92,2.33140
ENSG00000037637,FBXO42,28,-1.3209,50,0.57708,92,1.60098
ENSG00000055070,SZRD1,34,-1.0596,50,0.37104,92,1.37317
ENSG00000157191,NECAP2,21,-1.7337,50,0.88535,92,1.94907
ENSG00000219481,NBPF1,31,-1.1714,50,0.46015,92,1.47128
ENSG00000058453,CROCC,12,-2.4690,50,1.37362,92,2.52443
ENSG00000238142,BX284668.5,18,-1.9505,50,1.03786,92,2.12516
ENSG00000159363,ATP13A2,163,1.19579,50,-1.6405,92,-0.7406
ENSG00000117118,SDHB,89,0.32452,50,-0.8265,92,0.09831
ENSG00000117115,PADI2,105,0.55620,50,-1.0397,92,-0.1228
ENSG00000179051,RCC2,26,-1.4541,50,0.67892,92,1.71493
ENSG00000074964,ARHGEF10L,29,-3.7827,707,4.36460,92,0.11102
ENSG00000117154,IGSF21,35,-0.9966,50,0.32022,92,1.31748
ENSG00000159423,ALDH4A1,29,-1.2610,50,0.53056,92,1.54924
ENSG00000127463,EMC1,45,-0.6656,50,0.04653,92,1.02058
ENSG00000053372,MRTO4,29,-1.2568,50,0.52723,92,1.54554
ENSG00000053371,AKR7A2,63,-0.1730,50,-0.3790,92,0.56712
ENSG00000040487,SLC66A1,11,-2.6955,50,1.50659,92,2.68791
ENSG00000077549,CAPZB,181,-0.0263,276,0.67021,92,-1.0320
ENSG00000173436,MICOS10,221,1.62941,50,-2.0558,92,-1.1639
ENSG00000158747,NBL1,133,0.90505,50,-1.3654,92,-0.4586
ENSG00000162545,CAMK2N1,315,0.02307,528,0.83220,92,-1.8510
ENSG00000090432,MUL1,35,-0.9932,50,0.31744,92,1.31445
ENSG00000183114,FAM43B,30,-4.5722,1367,5.25419,92,-0.6203
ENSG00000158828,PINK1,316,0.18357,465,0.64278,92,-1.8320
ENSG00000244038,DDOST,28,-1.3058,50,0.56539,92,1.58796
ENSG00000117245,KIF17,12,-2.4884,50,1.38535,92,2.53871
ENSG00000189410,SH2D5,14,-2.2562,50,1.24100,92,2.36461
ENSG00000127483,HP1BP3,156,1.12896,50,-1.5771,92,-0.6756
ENSG00000075151,EIF4G3,87,0.29174,50,-0.7965,92,0.12947
ENSG00000117298,ECE1,23,-1.6218,50,0.80397,92,1.85623
ENSG00000076864,RAP1GAP,108,0.59641,50,-1.0770,92,-0.1614
ENSG00000090686,USP48,53,-0.4134,50,-0.1689,92,0.78992
ENSG00000218510,LINC00339,15,-2.2070,50,1.20924,92,2.32677
ENSG00000070831,CDC42,297,2.05422,50,-2.4671,92,-1.5812
ENSG00000162552,WNT4,14,-2.3307,50,1.28829,92,2.42125
ENSG00000173372,C1QA,36,-0.9775,50,0.30469,92,1.30051
ENSG00000159189,C1QC,27,-1.3560,50,0.60410,92,1.63113
ENSG00000173369,C1QB,48,-0.5619,50,-0.0414,92,0.92612
ENSG00000133216,EPHB2,16,-2.0976,50,1.13740,92,2.24174
ENSG00000004487,KDM1A,34,-1.0541,50,0.36664,92,1.36834
ENSG00000169641,LUZP1,27,-1.3636,50,0.60999,92,1.63771
ENSG00000125944,HNRNPR,112,-2.5446,50,-2.0395,1261,3.55548
ENSG00000117318,ID3,33,-1.0861,50,0.39228,92,1.39650
ENSG00000142676,RPL11,558,2.96502,50,-3.3592,92,-2.4817
ENSG00000011007,ELOA,18,-1.9334,50,1.02611,92,2.11150
ENSG00000057757,PITHD1,270,1.91880,50,-2.3356,92,-1.4480
ENSG00000011009,LYPLA2,35,-1.0271,50,0.34486,92,1.34446
ENSG00000117308,GALE,12,-2.4783,50,1.37925,92,2.53128
ENSG00000117305,HMGCL,20,-1.7730,50,0.91346,92,1.98132
ENSG00000179163,FUCA1,23,-1.6324,50,0.81179,92,1.86512
ENSG00000189266,PNRC2,53,-0.4174,50,-0.1654,92,0.79359
ENSG00000188529,SRSF10,50,-0.4911,50,-0.1019,92,0.86131
ENSG00000001460,STPG1,12,-2.5226,50,1.40585,92,2.56375
ENSG00000001461,NIPAL3,97,-1.8222,595,2.62011,92,-0.5867
ENSG00000117602,RCAN3,24,-1.5527,50,0.75289,92,1.79831
ENSG00000133226,SRRM1,51,-0.4755,50,-0.1153,92,0.84701
ENSG00000169504,CLIC4,86,-2.1840,694,2.99594,92,-0.5715
ENSG00000117614,SYF2,58,-0.3006,50,-0.2669,92,0.68575
ENSG00000117616,RSRP1,52,-0.4434,50,-0.1429,92,0.81754
ENSG00000183726,TMEM50A,75,0.08620,50,-0.6102,92,0.32401
ENSG00000204178,MACO1,27,-1.3994,50,0.63735,92,1.66831
ENSG00000157978,LDLRAP1,24,-1.5353,50,0.73995,92,1.78369
ENSG00000117643,MAN1C1,21,-1.7605,50,0.90457,92,1.97111
ENSG00000162430,SELENON,39,-0.8632,50,0.21120,92,1.19864
ENSG00000117640,MTFR1L,66,-0.1138,50,-0.4314,92,0.51188
ENSG00000182749,PAQR7,12,-2.4742,50,1.37677,92,2.52827
ENSG00000117632,STMN1,1077,3.91313,50,-4.2970,92,-3.4241
ENSG00000175087,PDIK1L,11,-2.6938,50,1.50563,92,2.68672
ENSG00000142684,ZNF593,42,-0.7508,50,0.11796,92,1.09761
ENSG00000142669,SH3BGRL3,247,-0.2733,504,1.10808,92,-1.5391
ENSG00000158062,UBXN11,16,-2.0828,50,1.12754,92,2.23014
ENSG00000117682,DHDDS,23,-1.5814,50,0.77418,92,1.82242
ENSG00000198830,HMGN2,175,1.29490,50,-1.7350,92,-0.8371
ENSG00000117676,RPS6KA1,13,-2.3996,50,1.33119,92,2.47297
ENSG00000117713,ARID1A,57,-0.3072,50,-0.2611,92,0.69184
ENSG00000060642,PIGV,15,-2.1744,50,1.18805,92,2.30161
ENSG00000204160,ZDHHC18,28,-1.3495,50,0.59916,92,1.62560
ENSG00000142751,GPN2,22,-1.6991,50,0.86034,92,1.92046
ENSG00000090273,NUDC,148,1.05450,50,-1.5065,92,-0.6033
ENSG00000253368,TRNP1,51,-0.4652,50,-0.1242,92,0.83755
ENSG00000090020,SLC9A1,19,-1.8934,50,0.99836,92,2.07928
ENSG00000142784,WDTC1,37,-0.9324,50,0.26796,92,1.26041
ENSG00000186501,TMEM222,76,0.09247,50,-0.6159,92,0.31810
ENSG00000158195,WASF2,38,-3.3709,702,4.03279,92,-0.0206
ENSG00000126705,AHDC1,29,-1.2599,50,0.52965,92,1.54823
ENSG00000126709,IFI6,249,1.80456,50,-2.2249,92,-1.3357
ENSG00000009780,FAM76A,16,-2.1441,50,1.16821,92,2.27811
ENSG00000117758,STX12,109,0.61108,50,-1.0906,92,-0.1754
ENSG00000117751,PPP1R8,37,-0.9411,50,0.27509,92,1.26819
ENSG00000117748,RPA2,56,-0.3277,50,-0.2433,92,0.71080
ENSG00000126698,DNAJC8,115,0.69394,50,-1.1677,92,-0.2550
ENSG00000130770,ATP5IF1,512,2.83963,50,-3.2357,92,-2.3574
ENSG00000204138,PHACTR4,14,-2.3390,50,1.29345,92,2.42746
ENSG00000242125,SNHG3,13,-2.3973,50,1.32978,92,2.47126
ENSG00000180098,TRNAU1AP,20,-1.8158,50,0.94390,92,2.01633
ENSG00000197989,SNHG12,15,-2.1866,50,1.19603,92,2.31108
ENSG00000120656,TAF12,19,-1.8488,50,0.96719,92,2.04321
ENSG00000198492,YTHDF2,69,-2.5316,705,3.31400,92,-0.4020
ENSG00000159023,EPB41,18,-1.9879,50,1.06346,92,2.15502
ENSG00000116350,SRSF4,45,-3.8562,50,-1.5541,1279,4.78791
ENSG00000116353,MECR,24,-1.5451,50,0.74723,92,1.79192
ENSG00000060656,PTPRU,37,-0.9413,50,0.27523,92,1.26834
ENSG00000162511,LAPTM5,66,-0.0983,50,-0.4451,92,0.49737
ENSG00000162512,SDC3,145,1.02551,50,-1.4791,92,-0.5752
ENSG00000134644,PUM1,126,0.81870,50,-1.2843,92,-0.3752
ENSG00000060688,SNRNP40,25,-3.9335,684,4.46471,92,0.20121
ENSG00000121766,ZCCHC17,103,0.53654,50,-1.0215,92,-0.1040
ENSG00000121769,FABP3,38,-0.9032,50,0.24412,92,1.23445
ENSG00000162517,PEF1,74,0.06715,50,-0.5931,92,0.34197
ENSG00000084636,COL16A1,27,-1.3756,50,0.61922,92,1.64801
ENSG00000121753,ADGRB2,72,0.02371,50,-0.5541,92,0.38286
ENSG00000184007,PTP4A2,221,-0.7997,679,1.68781,92,-1.4923
ENSG00000121774,KHDRBS1,135,0.92487,50,-1.3841,92,-0.4778
ENSG00000121775,TMEM39B,12,-2.4856,50,1.38365,92,2.53664
ENSG00000025800,KPNA6,35,-4.2194,50,-1.4607,1279,5.11411
ENSG00000084652,TXLNA,35,-1.0222,50,0.34088,92,1.34010
ENSG00000160050,CCDC28B,12,-2.4924,50,1.38776,92,2.54166
ENSG00000084623,EIF3I,104,0.54627,50,-1.0305,92,-0.1133
ENSG00000116478,HDAC1,19,-1.8627,50,0.97688,92,2.05441
ENSG00000175130,MARCKSL1,456,0.28699,655,0.62185,92,-2.3547
ENSG00000160058,BSDC1,52,-0.4472,50,-0.1397,92,0.82102
ENSG00000176261,ZBTB8OS,44,-0.6893,50,0.06642,92,1.04200
ENSG00000162521,RBBP4,102,0.51793,50,-1.0043,92,-0.0862
ENSG00000162522,KIAA1522,11,-2.6759,50,1.49542,92,2.67405
ENSG00000134684,YARS,105,0.56676,50,-1.0495,92,-0.1329
ENSG00000116497,S100PBP,38,-0.9054,50,0.24591,92,1.23639
ENSG00000160097,FNDC5,14,-2.2586,50,1.24249,92,2.36639
ENSG00000121905,HPCA,49,-0.5238,50,-0.0739,92,0.89130
ENSG00000121900,TMEM54,37,-0.9264,50,0.26311,92,1.25513
ENSG00000116514,RNF19B,27,-1.3618,50,0.60856,92,1.63610
ENSG00000004455,AK2,47,-0.6009,50,-0.0082,92,0.96171
ENSG00000142920,AZIN2,20,-1.8026,50,0.93453,92,2.00554
ENSG00000116525,TRIM62,13,-2.4516,50,1.36308,92,2.51162
ENSG00000160094,ZNF362,15,-2.2394,50,1.23018,92,2.35170
ENSG00000134686,PHC2,64,-2.3100,550,3.03600,92,-0.1886
ENSG00000121904,CSMD2,12,-2.4718,50,1.37532,92,2.52650
ENSG00000163866,SMIM12,64,-0.1460,50,-0.4029,92,0.54189
ENSG00000116544,DLGAP3,19,-1.8966,50,1.00060,92,2.08188
ENSG00000163867,ZMYM6,17,-2.0670,50,1.11699,92,2.21773
ENSG00000116560,SFPQ,142,0.99912,50,-1.4541,92,-0.5497
ENSG00000146463,ZMYM4,37,-0.9217,50,0.25923,92,1.25090
ENSG00000142687,KIAA0319L,59,-0.2775,50,-0.2871,92,0.66428
ENSG00000020129,NCDN,326,2.19113,50,-2.6004,92,-1.7161
ENSG00000126067,PSMB2,134,0.91619,50,-1.3759,92,-0.4694
ENSG00000142686,C1orf216,60,-0.2340,50,-0.3252,92,0.62392
ENSG00000134698,AGO4,12,-2.5016,50,1.39330,92,2.54841
ENSG00000092847,AGO1,29,-1.2915,50,0.55429,92,1.57561
ENSG00000126070,AGO3,26,-1.4487,50,0.67487,92,1.71038
ENSG00000116863,ADPRHL2,29,-1.2911,50,0.55395,92,1.57523
ENSG00000054116,TRAPPC3,69,-0.0512,50,-0.4870,92,0.45326
ENSG00000116871,MAP7D1,229,1.68040,50,-2.1049,92,-1.2139
ENSG00000054118,THRAP3,60,-0.2301,50,-0.3286,92,0.62032
ENSG00000196182,STK40,14,-2.3286,50,1.28696,92,2.41966
ENSG00000181817,LSM10,53,-0.4106,50,-0.1712,92,0.78740
ENSG00000116885,OSCP1,20,-1.7960,50,0.92985,92,2.00015
ENSG00000116898,MRPS15,48,-0.5599,50,-0.0431,92,0.92427
ENSG00000163873,GRIK3,16,-2.1383,50,1.16439,92,2.27360
ENSG00000163875,MEAF6,129,0.85363,50,-1.3171,92,-0.4089
ENSG00000163877,SNIP1,14,-2.2668,50,1.24774,92,2.37267
ENSG00000163879,DNALI1,16,-2.0900,50,1.13236,92,2.23581
ENSG00000134697,GNL2,13,-2.3912,50,1.32602,92,2.46672
ENSG00000116922,C1orf109,17,-2.0106,50,1.07893,92,2.17310
ENSG00000183317,EPHA10,15,-2.2270,50,1.22224,92,2.34223
ENSG00000185090,MANEAL,43,-0.7304,50,0.10094,92,1.07924
ENSG00000196449,YRDC,14,-2.2606,50,1.24377,92,2.36792
ENSG00000197982,C1orf122,281,1.97692,50,-2.3920,92,-1.5051
ENSG00000183431,SF3A3,32,-1.1177,50,0.41754,92,1.42428
ENSG00000183520,UTP11,28,-1.3452,50,0.59581,92,1.62187
ENSG00000116954,RRAGC,46,-0.6167,50,0.00519,92,0.97612
ENSG00000174574,AKIRIN1,125,-1.6667,704,2.52093,92,-0.9104
ENSG00000168653,NDUFS5,453,-0.4158,50,-3.3390,1159,1.46510
ENSG00000127603,MACF1,157,1.13429,50,-1.5821,92,-0.6808
ENSG00000090621,PABPC4,52,-0.4497,50,-0.1375,92,0.82331
ENSG00000163909,HEYL,13,-2.4399,50,1.35595,92,2.50296
ENSG00000116983,HPCAL4,149,1.05888,50,-1.5106,92,-0.6076
ENSG00000084072,PPIE,38,-0.9005,50,0.24189,92,1.23201
ENSG00000131236,CAP1,132,0.88520,50,-1.3468,92,-0.4394
ENSG00000131238,PPT1,137,0.94595,50,-1.4040,92,-0.4982
ENSG00000259943,AL050341.2,20,-1.7824,50,0.92015,92,1.98901
ENSG00000084073,ZMPSTE24,44,-0.6687,50,0.04912,92,1.02337
ENSG00000049089,COL9A2,40,-0.8269,50,0.18126,92,1.16614
ENSG00000084070,SMAP2,83,0.22484,50,-0.7356,92,0.19295
ENSG00000117016,RIMS3,65,-0.1334,50,-0.4140,92,0.53017
ENSG00000066136,NFYC,26,-1.4381,50,0.66685,92,1.70138
ENSG00000179862,CITED4,32,-1.1497,50,0.44293,92,1.45227
ENSG00000171793,CTPS1,14,-2.2989,50,1.26821,92,2.39716
ENSG00000010803,SCMH1,13,-2.4554,50,1.36536,92,2.51439
ENSG00000127124,HIVEP3,11,-2.5944,50,1.44833,92,2.61585
ENSG00000198815,FOXJ3,54,-0.3851,50,-0.1933,92,0.76388
ENSG00000177181,RIMKLA,19,-1.8410,50,0.96166,92,2.03683
ENSG00000127125,PPCS,56,-0.3329,50,-0.2387,92,0.71561
ENSG00000186409,CCDC30,15,-2.2467,50,1.23488,92,2.35730
ENSG00000171960,PPIH,17,-2.0604,50,1.11256,92,2.21252
ENSG00000065978,YBX1,97,0.43964,50,-0.9321,92,-0.0113
ENSG00000164008,C1orf50,27,-1.3741,50,0.61801,92,1.64667
ENSG00000177868,SVBP,30,-1.2093,50,0.49003,92,1.50431
ENSG00000117394,SLC2A1,73,0.04553,50,-0.5736,92,0.36233
ENSG00000117395,EBNA1BP2,72,0.02942,50,-0.5592,92,0.37748
ENSG00000179178,TMEM125,38,-0.9109,50,0.25038,92,1.24126
ENSG00000066322,ELOVL1,114,-1.7870,694,2.62980,92,-0.8133
ENSG00000159479,MED8,27,-1.4043,50,0.64115,92,1.67256
ENSG00000198198,SZT2,12,-2.4914,50,1.38717,92,2.54094
ENSG00000178922,HYI,24,-1.5551,50,0.75469,92,1.80036
ENSG00000142949,PTPRF,123,0.78266,50,-1.2506,92,-0.3405
ENSG00000066135,KDM4A,20,-1.8056,50,0.93663,92,2.00797
ENSG00000126091,ST3GAL3,28,-1.3464,50,0.59671,92,1.62287
ENSG00000117408,IPO13,72,0.02136,50,-0.5520,92,0.38507
ENSG00000117410,ATP6V0B,399,0.00913,700,0.90766,92,-2.1989
ENSG00000117411,B4GALT2,49,-0.5296,50,-0.0689,92,0.89659
ENSG00000159214,CCDC24,16,-2.0757,50,1.12280,92,2.22456
ENSG00000196517,SLC6A9,41,-0.7797,50,0.14207,92,1.12369
ENSG00000178028,DMAP1,43,-0.7053,50,0.07990,92,1.05653
ENSG00000117419,ERI3,131,0.87563,50,-1.3378,92,-0.4302
ENSG00000187147,RNF220,101,-2.7043,50,-1.9727,1270,3.70942
ENSG00000126106,TMEM53,14,-2.3068,50,1.27320,92,2.40314
ENSG00000142937,RPS8,751,3.39352,50,-3.7822,92,-2.9071
ENSG00000117425,PTCH2,15,-2.2148,50,1.21431,92,2.33279
ENSG00000070785,EIF2B3,26,-1.4216,50,0.65429,92,1.68729
ENSG00000126107,HECTD3,14,-2.2663,50,1.24743,92,2.37229
ENSG00000126088,UROD,87,-2.1879,706,3.00426,92,-0.5920
ENSG00000117450,PRDX1,647,0.76904,667,0.15093,92,-2.8131
ENSG00000117448,AKR1A1,70,-0.0158,50,-0.5187,92,0.42002
ENSG00000132780,NASP,36,-0.9513,50,0.28344,92,1.27730
ENSG00000159592,GPBP1L1,43,-0.7062,50,0.08065,92,1.05734
ENSG00000159596,TMEM69,21,-1.7244,50,0.87860,92,1.94134
ENSG00000086015,MAST2,35,-1.0279,50,0.34556,92,1.34522
ENSG00000117461,PIK3R3,18,-1.9657,50,1.04833,92,2.13737
ENSG00000085998,POMGNT1,64,-0.1455,50,-0.4033,92,0.54150
ENSG00000132128,LRRC41,50,-0.5069,50,-0.0883,92,0.87587
ENSG00000173660,UQCRH,421,2.56069,50,-2.9617,92,-2.0812
ENSG00000117481,NSUN4,13,-2.4373,50,1.35431,92,2.50097
ENSG00000117480,FAAH,34,-1.0532,50,0.36586,92,1.36748
ENSG00000282881,TMEM275,14,-2.3347,50,1.29076,92,2.42422
ENSG00000079277,MKNK1,18,-1.9597,50,1.04421,92,2.13257
ENSG00000123472,ATPAF1,119,-1.3569,518,2.14750,92,-0.7220
ENSG00000159658,EFCAB14,91,0.36009,50,-0.8590,92,0.06446
ENSG00000186377,CYP4X1,27,-1.3568,50,0.60477,92,1.63188
ENSG00000162368,CMPK1,152,1.09187,50,-1.5419,92,-0.6396
ENSG00000162373,BEND5,10,-2.7081,50,1.51375,92,2.69681
ENSG00000162374,ELAVL4,88,0.30431,50,-0.8080,92,0.11752
ENSG00000185104,FAF1,43,-0.7201,50,0.09232,92,1.06993
ENSG00000123091,RNF11,276,1.94888,50,-2.3647,92,-1.4775
ENSG00000085831,TTC39A,20,-1.8323,50,0.95551,92,2.02973
ENSG00000085832,EPS15,123,0.78381,50,-1.2516,92,-0.3416
ENSG00000117859,OSBPL9,32,-1.1262,50,0.42429,92,1.43172
ENSG00000078618,NRDC,82,0.20657,50,-0.7190,92,0.21026
ENSG00000169213,RAB3B,116,0.69959,50,-1.1730,92,-0.2605
ENSG00000117862,TXNDC12,39,-0.8528,50,0.20260,92,1.18930
ENSG00000134717,BTF3L4,83,0.22710,50,-0.7377,92,0.19081
ENSG00000157077,ZFYVE9,33,-1.1091,50,0.41066,92,1.41672
ENSG00000154222,CC2D1B,20,-1.7737,50,0.91398,92,1.98192
ENSG00000134748,PRPF38A,27,-1.3941,50,0.63337,92,1.66384
ENSG00000134744,TUT4,24,-1.5740,50,0.76874,92,1.81626
ENSG00000162377,COA7,23,-1.6178,50,0.80108,92,1.85295
ENSG00000162378,ZYG11B,128,0.84161,50,-1.3058,92,-0.3973
ENSG00000121310,ECHDC2,20,-1.8318,50,0.95517,92,2.02934
ENSG00000116171,SCP2,118,0.72439,50,-1.1961,92,-0.2843
ENSG00000157184,CPT2,17,-2.0451,50,1.10229,92,2.20046
ENSG00000162384,CZIB,57,-0.3183,50,-0.2514,92,0.70215
ENSG00000162385,MAGOH,37,-0.9418,50,0.27563,92,1.26878
ENSG00000157193,LRP8,37,-0.9371,50,0.27183,92,1.26463
ENSG00000058799,YIPF1,27,-1.3567,50,0.60470,92,1.63179
ENSG00000081870,HSPB11,35,-3.4729,706,4.11864,92,0.00788
ENSG00000116212,LRRC42,14,-2.3209,50,1.28211,92,2.41383
ENSG00000116209,TMEM59,304,2.09102,50,-2.5029,92,-1.6175
ENSG00000116221,MRPL37,48,-0.5736,50,-0.0314,92,0.93683
ENSG00000157216,SSBP3,99,0.47394,50,-0.9637,92,-0.0441
ENSG00000243725,TTC4,23,-1.5773,50,0.77115,92,1.81899
