Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000116251,RPL22,377,-0.3526,457,-0.1101,523,0.22514
ENSG00000116237,ICMT,52,0.07800,46,-0.2442,55,0.23678
ENSG00000097021,ACOT7,292,-0.0552,342,0.46051,237,-0.4995
ENSG00000162408,NOL9,24,-0.6389,40,0.28291,35,-0.1223
ENSG00000162413,KLHL21,14,-1.5163,43,0.46010,35,-0.1477
ENSG00000116273,PHF13,4,-2.3149,24,0.70588,17,-0.3156
ENSG00000041988,THAP3,23,0.24052,23,0.54497,13,-0.7295
ENSG00000007923,DNAJC11,55,0.72628,31,-0.3156,35,0.04228
ENSG00000171735,CAMTA1,122,-0.9676,285,0.92728,157,-0.7544
ENSG00000049245,VAMP3,41,-0.1958,48,0.16586,44,-0.1175
ENSG00000049246,PER3,18,-1.2250,44,0.38442,38,-0.1124
ENSG00000116288,PARK7,422,0.03817,417,0.04057,401,-0.0579
ENSG00000116285,ERRFI1,13,-0.8433,28,0.65211,19,-0.4771
ENSG00000162426,SLC45A1,22,-0.5367,35,0.35901,28,-0.2310
ENSG00000142599,RERE,50,-1.2044,123,0.35878,107,-0.0888
ENSG00000074800,ENO1,592,-0.0621,615,-0.0059,624,0.02743
ENSG00000171612,SLC25A33,47,-0.4212,70,0.44829,52,-0.3622
ENSG00000188807,TMEM201,8,-1.3068,22,0.55235,17,-0.2771
ENSG00000171603,CLSTN1,285,-0.6615,493,0.44793,380,-0.2964
ENSG00000178585,CTNNBIP1,27,-0.9709,59,0.61625,42,-0.4091
ENSG00000162441,LZIC,50,0.48617,33,-0.3536,40,0.19636
ENSG00000130939,UBE4B,36,-0.2361,48,0.58872,31,-0.5821
ENSG00000054523,KIF1B,154,-0.9950,310,0.18291,303,0.05969
ENSG00000142657,PGD,52,-0.3636,71,0.30780,59,-0.2229
ENSG00000241563,CORT,12,-2.6143,6,-4.5061,193,4.67380
ENSG00000160049,DFFA,32,-0.1439,29,-0.5847,47,0.65905
ENSG00000142655,PEX14,10,-1.5343,36,1.09333,18,-0.8227
ENSG00000120948,TARDBP,71,-0.1365,85,0.32893,67,-0.3189
ENSG00000116649,SRM,117,0.18120,101,-0.0831,105,0.02562
ENSG00000171824,EXOSC10,20,-0.6313,33,0.34844,27,-0.1952
ENSG00000198793,MTOR,36,-0.2285,50,0.72608,28,-0.7466
ENSG00000116661,FBXO2,420,0.83260,244,-0.0926,220,-0.2707
ENSG00000132879,FBXO44,92,-0.2364,106,-0.0375,113,0.11560
ENSG00000116663,FBXO6,4,-2.1148,24,1.51546,9,-1.1940
ENSG00000116670,MAD2L2,53,0.94517,27,-0.2919,28,-0.1036
ENSG00000177000,MTHFR,20,0.44587,16,0.11946,13,-0.3163
ENSG00000011021,CLCN6,99,-0.0911,125,0.66830,73,-0.7313
ENSG00000116685,KIAA2013,43,0.18592,40,0.23301,32,-0.3319
ENSG00000083444,PLOD1,27,0.01713,30,0.51322,20,-0.5903
ENSG00000116688,MFN2,105,-0.3753,138,0.10683,134,-0.0002
ENSG00000116691,MIIP,6,-1.6087,14,-0.5917,26,0.93922
ENSG00000048707,VPS13D,26,-0.9143,48,-0.0257,54,0.26301
ENSG00000162496,DHRS3,3,-2.7128,26,0.46395,22,-0.0380
ENSG00000162493,PDPN,16,0.03882,15,-0.1397,17,0.13834
ENSG00000116731,PRDM2,15,-1.0562,27,-0.4888,43,0.76119
ENSG00000189337,KAZN,12,-2.3569,60,0.03712,70,0.37276
ENSG00000142634,EFHD2,34,-0.0762,45,0.96735,20,-1.1090
ENSG00000116138,DNAJC16,26,-0.0693,31,0.46108,21,-0.4948
ENSG00000197312,DDI2,10,-0.7366,21,0.89819,11,-0.7815
ENSG00000116786,PLEKHM2,29,-0.7148,42,-0.2992,57,0.50645
ENSG00000065526,SPEN,9,-2.1337,43,0.33317,41,0.05295
ENSG00000116809,ZBTB17,8,-0.9489,14,-0.4828,22,0.73719
ENSG00000185519,FAM131C,63,1.61993,21,-0.4201,19,-0.4327
ENSG00000037637,FBXO42,22,-0.2955,32,0.74967,18,-0.7498
ENSG00000055070,SZRD1,30,-0.1574,27,-0.6045,44,0.68288
ENSG00000157191,NECAP2,18,0.14877,16,-0.1350,17,0.09440
ENSG00000219481,NBPF1,33,0.76496,25,0.67632,11,-1.2361
ENSG00000058453,CROCC,2,-2.4184,17,0.91218,11,-0.5209
ENSG00000159363,ATP13A2,279,0.66452,202,0.32745,131,-0.6883
ENSG00000117118,SDHB,72,-0.2592,81,-0.1711,96,0.26403
ENSG00000117115,PADI2,34,-0.6376,30,-1.4793,96,1.64851
ENSG00000179051,RCC2,20,-0.4618,32,0.73193,19,-0.6723
ENSG00000074964,ARHGEF10L,43,0.09826,44,0.31895,33,-0.3954
ENSG00000117154,IGSF21,13,-1.5062,41,0.57326,31,-0.2684
ENSG00000159423,ALDH4A1,7,-1.9127,20,-0.7449,41,1.12285
ENSG00000127463,EMC1,49,0.04269,52,0.37490,38,-0.4381
ENSG00000053372,MRTO4,32,-0.0824,40,0.56021,25,-0.6060
ENSG00000053371,AKR7A2,86,0.43971,64,-0.0469,61,-0.1219
ENSG00000077549,CAPZB,167,-0.1204,188,0.15442,170,-0.1292
ENSG00000173436,MICOS10,244,-0.2114,300,0.26526,251,-0.2225
ENSG00000158747,NBL1,216,0.65806,136,-0.1833,139,-0.0716
ENSG00000169914,OTUD3,13,-0.3236,16,0.04114,16,0.05609
ENSG00000162545,CAMK2N1,244,-1.2144,469,-0.4481,738,0.74451
ENSG00000090432,MUL1,50,0.44556,47,0.84265,20,-1.2402
ENSG00000183114,FAM43B,27,-0.5841,47,0.74104,28,-0.6453
ENSG00000158828,PINK1,341,-0.0204,330,-0.1505,373,0.16980
ENSG00000244038,DDOST,37,0.45563,31,0.36268,20,-0.6137
ENSG00000117245,KIF17,19,0.15167,23,1.20884,7,-1.5675
ENSG00000189410,SH2D5,0,-6.0175,25,-0.1220,35,0.62835
ENSG00000127483,HP1BP3,106,-0.8966,215,0.47785,167,-0.2746
ENSG00000075151,EIF4G3,90,-0.2893,125,0.56267,83,-0.5336
ENSG00000117298,ECE1,24,0.23284,24,0.49270,15,-0.6614
ENSG00000076864,RAP1GAP,67,-1.0852,117,-0.4925,190,0.76958
ENSG00000090686,USP48,48,-0.2649,59,0.15565,54,-0.0850
ENSG00000218510,LINC00339,19,0.27668,16,0.09348,14,-0.2100
ENSG00000070831,CDC42,293,-0.0475,348,0.55771,222,-0.6169
ENSG00000162552,WNT4,0,-7.3336,36,2.98179,5,-2.4779
ENSG00000173372,C1QA,6,-1.8345,11,-1.6206,44,1.97175
ENSG00000173369,C1QB,0,-6.0385,20,-0.6384,39,1.14504
ENSG00000004487,KDM1A,37,-0.4081,60,0.99535,28,-1.0030
ENSG00000169641,LUZP1,25,-0.3785,35,0.36259,28,-0.2793
ENSG00000125944,HNRNPR,58,-1.1667,129,0.15694,131,0.11686
ENSG00000117318,ID3,74,1.31708,26,-0.6998,35,0.12212
ENSG00000142676,RPL11,447,-0.3167,476,-0.4422,697,0.56096
ENSG00000011007,ELOA,10,-1.3066,25,0.33438,23,-0.0466
ENSG00000057757,PITHD1,342,0.28153,321,0.42952,212,-0.6077
ENSG00000011009,LYPLA2,51,0.47543,40,0.23727,30,-0.4709
ENSG00000117308,GALE,13,-0.1729,15,0.18042,13,-0.1408
ENSG00000117305,HMGCL,30,0.25643,28,0.35660,19,-0.5079
ENSG00000179163,FUCA1,6,-1.9770,30,1.14830,15,-0.8163
ENSG00000189266,PNRC2,29,-0.9077,59,0.34809,50,-0.1325
ENSG00000188529,SRSF10,47,-0.3752,74,0.88806,38,-0.8856
ENSG00000001461,NIPAL3,111,0.52080,76,-0.1640,79,-0.0271
ENSG00000117602,RCAN3,70,1.10344,40,0.47306,19,-1.2236
ENSG00000133226,SRRM1,45,-0.3181,58,0.13886,54,-0.0510
ENSG00000169504,CLIC4,42,-0.3271,38,-0.9211,79,1.04253
ENSG00000117614,SYF2,40,-0.8685,78,0.32417,67,-0.1150
ENSG00000117616,RSRP1,41,-0.4837,61,0.24016,54,-0.1153
ENSG00000183726,TMEM50A,38,-0.7783,63,-0.0375,72,0.24867
ENSG00000204178,MACO1,37,0.28122,33,0.18821,27,-0.3209
ENSG00000117643,MAN1C1,46,0.99041,21,-0.4823,26,0.08453
ENSG00000162430,SELENON,43,0.04839,39,-0.1969,46,0.19640
ENSG00000117640,MTFR1L,69,-0.2267,85,0.21032,74,-0.1567
ENSG00000182749,PAQR7,10,-0.5545,13,-0.2779,17,0.44994
ENSG00000117632,STMN1,1630,0.74858,1091,0.22793,757,-0.6132
ENSG00000175087,PDIK1L,9,-0.8434,20,1.24993,8,-1.1609
ENSG00000142684,ZNF593,90,0.97960,54,0.34349,31,-0.9274
ENSG00000142669,SH3BGRL3,541,1.59988,165,-0.7006,201,-0.0795
ENSG00000158062,UBXN11,16,-0.5741,26,0.40745,20,-0.2744
ENSG00000117682,DHDDS,32,0.49698,26,0.39170,16,-0.6723
ENSG00000198830,HMGN2,76,-1.6833,276,0.69061,195,-0.3678
ENSG00000117713,ARID1A,30,-1.0606,63,0.16287,63,0.09260
ENSG00000204160,ZDHHC18,47,0.66661,32,0.14483,25,-0.4615
ENSG00000142751,GPN2,15,-0.6087,27,0.71133,16,-0.6043
ENSG00000090273,NUDC,92,-0.8776,179,0.37086,150,-0.1632
ENSG00000253368,TRNP1,63,0.33370,54,0.16064,44,-0.3122
ENSG00000090020,SLC9A1,11,-0.8099,22,0.49421,17,-0.3115
ENSG00000142784,WDTC1,36,-0.0661,40,0.13152,36,-0.1221
ENSG00000186501,TMEM222,79,-0.0892,97,0.56587,62,-0.6100
ENSG00000158195,WASF2,8,-1.8428,25,-0.4093,40,0.78093
ENSG00000126705,AHDC1,10,-2.1180,53,1.02901,30,-0.6727
ENSG00000126709,IFI6,674,1.13809,386,0.53133,165,-1.3494
ENSG00000009780,FAM76A,15,-0.6834,25,0.25218,23,-0.0787
ENSG00000117758,STX12,87,-0.4492,127,0.33970,104,-0.2336
ENSG00000117751,PPP1R8,19,-0.9573,42,0.58356,30,-0.3764
ENSG00000117748,RPA2,69,-0.4717,109,0.61432,72,-0.5344
ENSG00000126698,DNAJC8,68,-1.0124,152,0.50920,116,-0.2844
ENSG00000130770,ATP5IF1,869,0.37057,792,0.54273,462,-0.7939
ENSG00000204138,PHACTR4,12,-0.3981,15,-0.0408,16,0.16390
ENSG00000242125,SNHG3,27,0.70892,18,0.16018,14,-0.5046
ENSG00000180098,TRNAU1AP,32,0.59617,24,0.26291,17,-0.5670
ENSG00000197989,SNHG12,5,-1.5573,19,0.70945,13,-0.4053
ENSG00000120656,TAF12,23,0.29550,24,0.99307,9,-1.3528
ENSG00000198492,YTHDF2,94,0.37784,81,0.32422,57,-0.5269
ENSG00000159023,EPB41,23,-0.0491,23,-0.1630,26,0.19239
ENSG00000116350,SRSF4,37,-0.6115,57,0.15305,55,0.01062
ENSG00000116353,MECR,20,-0.6766,34,0.24012,30,-0.0673
ENSG00000060656,PTPRU,76,1.27363,41,0.60574,14,-1.6278
ENSG00000162511,LAPTM5,22,-0.7909,32,-0.4835,51,0.70901
ENSG00000162512,SDC3,92,-1.1658,224,0.49419,175,-0.2393
ENSG00000134644,PUM1,109,-0.7829,229,1.02150,114,-0.9106
ENSG00000060688,SNRNP40,5,-1.7647,19,0.12296,20,0.23249
ENSG00000121766,ZCCHC17,137,-0.0454,163,0.56500,103,-0.6264
ENSG00000121769,FABP3,51,0.59725,29,-0.5296,40,0.33499
ENSG00000162517,PEF1,55,-0.3912,81,0.54408,56,-0.4793
ENSG00000084636,COL16A1,4,-2.5614,26,0.16785,28,0.25394
ENSG00000121753,ADGRB2,23,-2.1156,81,-0.4329,131,0.82874
ENSG00000184007,PTP4A2,101,-0.7582,148,-0.3581,212,0.57543
ENSG00000121774,KHDRBS1,112,-0.6313,183,0.30859,156,-0.1520
ENSG00000121775,TMEM39B,4,-1.7956,19,0.82032,12,-0.4903
ENSG00000025800,KPNA6,30,-0.6153,52,0.67219,34,-0.5582
ENSG00000084652,TXLNA,40,0.00113,44,0.39546,32,-0.4457
ENSG00000160050,CCDC28B,8,-0.7790,14,-0.0708,16,0.28353
ENSG00000084623,EIF3I,116,0.03693,117,0.10956,106,-0.1339
ENSG00000116478,HDAC1,18,-0.3525,30,1.22862,11,-1.3170
ENSG00000175130,MARCKSL1,58,-2.1159,246,0.12328,268,0.26620
ENSG00000160058,BSDC1,54,-0.1244,65,0.42266,47,-0.4300
ENSG00000176261,ZBTB8OS,48,0.01877,56,0.64640,33,-0.7512
ENSG00000162521,RBBP4,107,0.11321,107,0.28146,84,-0.3581
ENSG00000162522,KIAA1522,13,-0.3324,17,0.02703,17,0.07370
ENSG00000134684,YARS,86,-0.4563,138,0.71925,83,-0.6594
ENSG00000116497,S100PBP,32,-0.3483,51,0.98702,24,-1.0157
ENSG00000160097,FNDC5,11,-1.0781,27,0.72990,17,-0.5108
ENSG00000121905,HPCA,6,-4.4507,31,-3.0261,316,3.49354
ENSG00000121900,TMEM54,55,0.52254,39,-0.0587,37,-0.1469
ENSG00000116514,RNF19B,27,-0.2018,35,0.43394,25,-0.4158
ENSG00000004455,AK2,65,0.75431,39,-0.0949,36,-0.2239
ENSG00000142920,AZIN2,22,0.16568,20,0.05612,19,-0.1227
ENSG00000160094,ZNF362,14,-0.4997,20,0.25350,18,-0.1256
ENSG00000134686,PHC2,41,-0.3833,53,0.01761,56,0.09768
ENSG00000163866,SMIM12,111,0.41606,96,0.44200,60,-0.6913
ENSG00000116544,DLGAP3,9,-1.3956,19,-0.6370,34,0.95878
ENSG00000163867,ZMYM6,25,0.19403,24,0.27916,18,-0.3889
ENSG00000116560,SFPQ,107,-0.6165,171,0.26127,152,-0.1044
ENSG00000146463,ZMYM4,44,-0.1522,54,0.35357,41,-0.3414
ENSG00000142687,KIAA0319L,54,-0.3081,72,0.29422,60,-0.2245
ENSG00000020129,NCDN,216,-1.2455,383,-0.7268,738,1.02776
ENSG00000126067,PSMB2,158,0.21010,147,0.20631,119,-0.3112
ENSG00000142686,C1orf216,67,0.02845,72,0.34022,55,-0.3923
ENSG00000134698,AGO4,8,-1.0429,18,0.11563,18,0.13894
ENSG00000092847,AGO1,22,-0.6156,34,0.05094,35,0.12023
ENSG00000126070,AGO3,11,-1.6786,39,0.49965,31,-0.1676
ENSG00000116863,ADPRHL2,16,-0.4096,21,0.15962,20,-0.0479
ENSG00000054116,TRAPPC3,57,-0.2223,76,0.60332,48,-0.6041
ENSG00000116871,MAP7D1,187,-0.0334,184,-0.1395,206,0.16228
ENSG00000054118,THRAP3,75,-0.0841,84,0.20752,72,-0.2005
ENSG00000196182,STK40,21,0.47118,17,0.21392,13,-0.4407
ENSG00000181817,LSM10,54,-0.0642,68,0.72077,38,-0.8061
ENSG00000116885,OSCP1,29,-0.0627,34,0.45969,23,-0.4957
ENSG00000116898,MRPS15,36,-0.7811,68,0.51184,51,-0.3375
ENSG00000163873,GRIK3,2,-3.8705,36,0.61854,29,-0.1453
ENSG00000163875,MEAF6,130,-0.5402,229,0.90016,121,-0.8431
ENSG00000163877,SNIP1,14,-0.2510,21,0.75463,11,-0.7721
ENSG00000163879,DNALI1,27,0.42002,26,1.04937,9,-1.5237
ENSG00000134697,GNL2,14,0.02249,16,0.63166,9,-0.7349
ENSG00000116922,C1orf109,9,-1.1165,22,0.59792,16,-0.3598
ENSG00000183317,EPHA10,9,-1.0427,24,1.08077,11,-0.9098
ENSG00000185090,MANEAL,55,0.06091,64,0.77886,33,-0.9348
ENSG00000196449,YRDC,17,0.05776,18,0.37143,13,-0.4401
ENSG00000197982,C1orf122,247,-0.1083,258,-0.0957,282,0.13923
ENSG00000183431,SF3A3,35,-0.0603,39,0.26894,32,-0.2779
ENSG00000183520,UTP11,25,-0.7644,44,0.21795,41,-0.0238
ENSG00000116954,RRAGC,45,-0.0791,50,0.21700,43,-0.2128
ENSG00000174574,AKIRIN1,178,0.24532,181,0.68794,96,-0.9122
ENSG00000168653,NDUFS5,549,-0.0247,579,0.13739,521,-0.1429
ENSG00000127603,MACF1,83,-1.3108,223,0.49595,177,-0.2164
ENSG00000090621,PABPC4,46,-0.0097,42,-0.3408,55,0.36771
ENSG00000116983,HPCAL4,147,-0.4207,179,-0.2337,227,0.37227
ENSG00000084072,PPIE,31,-0.1650,40,0.57023,26,-0.5863
ENSG00000168389,MFSD2A,81,2.30541,14,-1.0608,18,-0.3032
ENSG00000131236,CAP1,135,0.01732,131,-0.0588,137,0.05825
ENSG00000131238,PPT1,142,-0.0594,167,0.46572,115,-0.5040
ENSG00000259943,AL050341.2,16,-0.8767,36,0.85049,20,-0.6902
ENSG00000084073,ZMPSTE24,33,-0.5580,47,0.01891,50,0.14057
ENSG00000049089,COL9A2,5,-2.3489,19,-0.6002,36,1.01356
ENSG00000084070,SMAP2,84,-0.3823,117,0.32265,96,-0.2339
ENSG00000117016,RIMS3,73,-0.3903,119,1.02917,55,-1.0510
ENSG00000066136,NFYC,16,-0.9226,28,-0.1480,35,0.39114
ENSG00000179862,CITED4,48,-0.0122,61,0.98862,26,-1.1681
ENSG00000171793,CTPS1,6,-1.6866,19,0.15300,20,0.19288
ENSG00000010803,SCMH1,19,0.23406,19,0.50225,12,-0.6737
ENSG00000198815,FOXJ3,38,-0.8282,78,0.69973,50,-0.5335
ENSG00000177181,RIMKLA,16,-0.6587,28,0.43018,22,-0.2777
ENSG00000127125,PPCS,42,-0.5550,67,0.43353,52,-0.3081
ENSG00000186409,CCDC30,10,-1.1504,23,0.28370,21,-0.0187
ENSG00000171960,PPIH,12,-0.2686,11,-0.7403,21,0.84923
ENSG00000065978,YBX1,25,-1.7733,63,-0.7063,123,1.07096
ENSG00000164008,C1orf50,21,-0.5236,35,0.61908,23,-0.5243
ENSG00000177868,SVBP,50,0.58590,38,0.35476,25,-0.6763
ENSG00000117394,SLC2A1,100,0.89372,48,-0.5408,63,0.20180
ENSG00000117395,EBNA1BP2,59,-0.5107,96,0.58605,65,-0.4907
ENSG00000066322,ELOVL1,2,-3.3139,18,-1.0355,46,1.49607
ENSG00000159479,MED8,50,1.01948,30,0.50314,14,-1.1926
ENSG00000178922,HYI,33,0.15911,32,0.27115,25,-0.3649
ENSG00000142949,PTPRF,131,-0.0583,142,0.17047,125,-0.1680
ENSG00000066135,KDM4A,12,-0.8208,21,0.08172,21,0.13235
ENSG00000126091,ST3GAL3,19,-1.2384,50,0.51833,39,-0.2523
ENSG00000117408,IPO13,25,-1.2140,49,-0.3706,74,0.66614
ENSG00000117410,ATP6V0B,658,0.61606,482,0.26825,336,-0.5850
ENSG00000117411,B4GALT2,38,-0.3420,47,-0.0398,50,0.14779
ENSG00000159214,CCDC24,35,0.88447,20,-0.0209,17,-0.3877
ENSG00000196517,SLC6A9,14,-1.0850,30,0.03655,33,0.22863
ENSG00000178028,DMAP1,6,-2.7483,47,0.56581,38,-0.1399
ENSG00000117419,ERI3,72,-0.8815,139,0.29034,124,-0.0762
ENSG00000187147,RNF220,63,-0.8177,124,0.52175,92,-0.3398
ENSG00000126106,TMEM53,17,-0.0053,20,0.52185,13,-0.5914
ENSG00000142937,RPS8,845,0.10445,811,0.08750,742,-0.1343
ENSG00000117425,PTCH2,8,-1.4075,26,1.21723,12,-0.9830
ENSG00000070785,EIF2B3,48,0.78774,32,0.39846,19,-0.8615
ENSG00000126088,UROD,143,0.63096,93,-0.1382,92,-0.1092
ENSG00000117450,PRDX1,601,0.15096,607,0.39860,425,-0.5109
ENSG00000117448,AKR1A1,49,-0.1586,56,0.08704,54,-0.0428
ENSG00000132780,NASP,27,-0.5549,47,0.65927,30,-0.5608
ENSG00000159592,GPBP1L1,22,-1.0774,53,0.56927,39,-0.3364
ENSG00000159596,TMEM69,17,-0.2609,24,0.63851,15,-0.6314
ENSG00000086015,MAST2,51,0.47455,44,0.59426,23,-0.9199
ENSG00000117461,PIK3R3,10,-1.8123,37,0.20672,37,0.15159
ENSG00000085998,POMGNT1,35,-0.8588,64,0.14119,64,0.07736
ENSG00000132128,LRRC41,47,-0.0909,59,0.62412,36,-0.6785
ENSG00000173660,UQCRH,646,0.23517,591,0.21445,475,-0.3313
ENSG00000117480,FAAH,24,-0.7219,38,-0.1099,45,0.31250
ENSG00000079277,MKNK1,19,-0.0287,22,0.53732,14,-0.6002
ENSG00000123472,ATPAF1,95,-0.4077,117,-0.1765,142,0.30932
ENSG00000159658,EFCAB14,43,-0.7433,69,-0.0268,77,0.23021
ENSG00000186377,CYP4X1,38,0.01530,45,0.69662,25,-0.8112
ENSG00000162368,CMPK1,170,-0.1606,209,0.37805,158,-0.3663
ENSG00000162373,BEND5,15,-0.2191,14,-0.5308,23,0.62528
ENSG00000162374,ELAVL4,262,1.01696,171,0.81255,56,-1.6954
ENSG00000185104,FAF1,51,0.41094,41,0.20003,32,-0.3944
ENSG00000123091,RNF11,193,-0.9848,426,0.59084,305,-0.3785
ENSG00000085831,TTC39A,49,1.50565,23,0.53144,7,-1.7999
ENSG00000085832,EPS15,114,-0.2260,126,-0.1406,145,0.22235
ENSG00000117859,OSBPL9,46,0.30143,36,-0.1051,38,0.00260
ENSG00000078618,NRDC,109,0.40543,96,0.46789,59,-0.7181
ENSG00000169213,RAB3B,76,-0.9684,154,0.27232,141,-0.0397
ENSG00000117862,TXNDC12,30,-0.4173,49,0.92853,24,-0.9189
ENSG00000134717,BTF3L4,86,-0.2267,116,0.59255,74,-0.5899
ENSG00000157077,ZFYVE9,21,-0.8777,38,0.10204,39,0.12237
ENSG00000154222,CC2D1B,21,0.54100,18,0.78855,7,-1.2298
ENSG00000134748,PRPF38A,16,-0.4157,21,0.00802,22,0.11651
ENSG00000134744,TUT4,8,-2.3019,43,0.52223,35,-0.1270
ENSG00000162377,COA7,17,-0.2983,23,0.37155,18,-0.3137
ENSG00000162378,ZYG11B,107,-0.6570,193,0.65677,126,-0.5293
ENSG00000121310,ECHDC2,13,-1.0325,29,0.47870,23,-0.2476
ENSG00000116171,SCP2,145,0.11049,130,-0.1377,142,0.11112
ENSG00000162384,CZIB,44,-0.2490,52,0.03010,53,0.04655
ENSG00000162385,MAGOH,51,0.30087,48,0.50715,30,-0.7127
ENSG00000157193,LRP8,60,0.47680,48,0.29101,34,-0.5368
ENSG00000058799,YIPF1,9,-1.3413,29,0.94068,16,-0.6902
ENSG00000081870,HSPB11,52,0.35934,45,0.26914,33,-0.4517
ENSG00000116209,TMEM59,338,0.35895,303,0.44465,194,-0.6647
ENSG00000116221,MRPL37,73,0.63143,44,-0.3452,52,0.12135
ENSG00000157216,SSBP3,87,-0.6482,137,0.11598,136,0.05874
ENSG00000243725,TTC4,18,-0.3519,24,0.22445,21,-0.1347
ENSG00000116133,DHCR24,38,-1.4333,91,-0.2585,126,0.58282
ENSG00000162402,USP24,42,-0.1066,49,0.30052,39,-0.2972
ENSG00000162407,PLPP3,56,-1.3903,154,0.33864,138,-0.0384
ENSG00000162409,PRKAA2,35,0.60257,26,0.22575,19,-0.5247
ENSG00000162601,MYSM1,26,0.09411,27,0.34483,20,-0.4238
ENSG00000177606,JUN,95,1.32168,32,-0.8345,48,0.26332
ENSG00000172456,FGGY,14,-0.2748,14,-0.5225,23,0.63180
ENSG00000134709,HOOK1,10,-0.7903,16,-0.2644,22,0.48586
ENSG00000134716,CYP2J2,6,-1.5874,19,0.11222,21,0.22304
ENSG00000162599,NFIA,13,-3.1081,103,-0.2259,147,0.67973
ENSG00000162604,TM2D1,81,0.12030,79,0.16364,68,-0.2261
ENSG00000132849,PATJ,50,0.98965,24,-0.3654,27,-0.0458
ENSG00000162607,USP1,18,-0.3948,23,-0.0742,25,0.19833
ENSG00000116641,DOCK7,40,-0.0010,37,-0.2607,45,0.28062
ENSG00000125703,ATG4C,12,-0.8574,19,-0.3122,26,0.54763
ENSG00000142856,ITGB3BP,25,-0.0554,26,-0.0214,27,0.04206
ENSG00000203965,EFCAB7,16,-0.4318,26,0.78715,14,-0.7464
ENSG00000079739,PGM1,47,-0.3024,60,0.20452,54,-0.1273
