NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
RNF165	1	RNF165	
ROM1	1	ROM1	
LYPD6	1	LYPD6	
GUCY1A1	1	GUCY1A1	
FAM114A1	1	FAM114A1	
SSTR1	1	SSTR1	
TRERF1	1	TRERF1	
POU3F3	1	POU3F3	
ZNF536	1	ZNF536	
TTC26	1	TTC26	
CNKSR2	1	CNKSR2	
AHR	1	AHR	
GLCE	1	GLCE	
DDO	1	DDO	
BBOX1	1	BBOX1	
RTP5	1	RTP5	
NKAIN4	1	NKAIN4	
KCNJ3	1	KCNJ3	
ZNF319	1	ZNF319	
ZBTB46	1	ZBTB46	
SOX11	1	SOX11	
EEFSEC	1	EEFSEC	
EIF2B5	1	EIF2B5	
ZNF503	1	ZNF503	
USF1	1	USF1	
PPP1R26	1	PPP1R26	
LMO1	1	LMO1	
TLCD1	1	TLCD1	
ADAP2	1	ADAP2	
MOB1B	1	MOB1B	
ATP13A3-DT	1	LINC00884	
ZNF22-AS1	1	C10orf25	
ZNF266	1	ZNF266	
PANTR1	1	PANTR1	
GALM	1	GALM	
DCLRE1A	1	DCLRE1A	
COIL	1	COIL	
DIAPH2	1	DIAPH2	
RRP15	1	RRP15	
SAPCD2	1	SAPCD2	
SLITRK3	1	SLITRK3	
AKAP9	1	AKAP9	
PNMA6F	1	PNMA6F	
DNAAF4	1	DNAAF4	
SIRT7	1	SIRT7	
ACBD7	1	ACBD7	
EIF4ENIF1	1	EIF4ENIF1	
DHRS4-AS1	1	DHRS4-AS1	
GPR83	1	GPR83	
CRNDE	1	CRNDE	
POLR3GL	1	POLR3GL	
MRE11	1	MRE11	
MT-CO3	1	MT-CO3	
THNSL2	1	THNSL2	
PTCHD1	1	PTCHD1	
ANKRD55	1	ANKRD55	
AAMDC	1	AAMDC	
MAOB	1	MAOB	
ZFYVE9	1	ZFYVE9	
C16orf87	1	C16orf87	
DHRS3	1	DHRS3	
SMCO4	1	SMCO4	
AGPAT4	1	AGPAT4	
CACNA2D3	1	CACNA2D3	
NHLH2	1	NHLH2	
CCDC186	1	CCDC186	
MED19	1	MED19	
CHDH	1	CHDH	
PPP2R5A	1	PPP2R5A	
TNS3	1	TNS3	
HAUS4	1	HAUS4	
RFX1	1	RFX1	
ZNF225	1	ZNF225	
CYRIA	1	FAM49A	
SNHG25	1	SNHG25	
SOX21	1	SOX21	
PAMR1	1	PAMR1	
NRGN	1	NRGN	
HHATL	1	HHATL	
ARHGAP6	1	ARHGAP6	
EML5	1	EML5	
NUPR1	1	NUPR1	
FEZF1	1	FEZF1	
MYBPC1	1	MYBPC1	
RSPO3	1	RSPO3	
NBPF1	1	NBPF1	
CCDC157	1	CCDC157	
TENT5A	1	TENT5A	
ADPRM	1	ADPRM	
ZNF154	1	ZNF154	
HS3ST4	1	HS3ST4	
ZNF30	1	ZNF30	
ETV1	1	ETV1	
NEXMIF	1	NEXMIF	
NCALD	1	NCALD	
MT-ATP8	1	MT-ATP8	
ATG10	1	ATG10	
CSTF3	1	CSTF3	
MRTFB	1	MRTFB	
NALF2	1	FAM155B	
MT-ND4L	1	MT-ND4L	
MYOM2	1	MYOM2	
GEMIN7	1	GEMIN7	
ENHO	1	ENHO	
HS1BP3	1	HS1BP3	
RPL22L1	1	RPL22L1	
MEG8	1	MEG8	
HEPACAM	1	HEPACAM	
TRIM36	1	TRIM36	
PCDH7	1	PCDH7	
LRRC4C	1	LRRC4C	
MYO7A	1	MYO7A	
MT-CO2	1	MT-CO2	
ASMTL	1	ASMTL	
PALMD	1	PALMD	
LINC00865	1	LINC00865	
QPCT	1	QPCT	
ZNF700	1	ZNF700	
GLCCI1	1	GLCCI1	
ARID2	1	ARID2	
AMER2	1	AMER2	
RIMS4	1	RIMS4	
ZNF793	1	ZNF793	
AGAP2	1	AGAP2	
MFGE8	1	MFGE8	
LIFR-AS1	1	LIFR-AS1	
CCAR1	1	CCAR1	
MEGF11	1	MEGF11	
PPP1R16A	1	PPP1R16A	
TRIM58	1	TRIM58	
CPT1A	1	CPT1A	
BLMH	1	BLMH	
ADORA1	1	ADORA1	
CD99	1	CD99	
MMACHC	1	MMACHC	
NFIC	1	NFIC	
NRXN2	1	NRXN2	
SMAD4	1	SMAD4	
TBL2	1	TBL2	
PDE1C	1	PDE1C	
TRPM3	1	TRPM3	
NOL4L	1	NOL4L	
FCF1	1	FCF1	
HOMER3	1	HOMER3	
NOL10	1	NOL10	
EVI5	1	EVI5	
NAB2	1	NAB2	
CERS1	1	CERS1	
RCBTB2	1	RCBTB2	
CCNB1	1	CCNB1	
RAP2C	1	RAP2C	
TCF4	1	TCF4	
C2orf80	1	C2orf80	
NKX2-2	1	NKX2-2	
TRAF6	1	TRAF6	
ATPSCKMT	1	ATPSCKMT	
NEURL4	1	NEURL4	
CDR2	1	CDR2	
SETD4	1	SETD4	
EIF5A	1	EIF5A	
SLC10A4	1	SLC10A4	
PLIN5	1	PLIN5	
TSTD1	1	TSTD1	
GPR88	1	GPR88	
GZF1	1	GZF1	
H2AC6	1	HIST1H2AC	
MAN1A2	1	MAN1A2	
SOX4	1	SOX4	
NPY	1	NPY	
ZNF596	1	ZNF596	
YPEL1	1	YPEL1	
MGAT4C	1	MGAT4C	
CDIN1	1	C15orf41	
RFC1	1	RFC1	
ADRA2A	1	ADRA2A	
SREK1IP1	1	SREK1IP1	
SANBR	1	KIAA1841	
EFNB3	1	EFNB3	
CPEB1	1	CPEB1	
MALAT1	1	MALAT1	
FOXD1	1	FOXD1	
EXTL3	1	EXTL3	
KSR2	1	KSR2	
NHLRC3	1	NHLRC3	
APOC1	1	APOC1	
RTL8B	1	RTL8B	
PPIG	1	PPIG	
PDIK1L	1	PDIK1L	
NELFB	1	NELFB	
SAMD11	1	SAMD11	
SOX8	1	SOX8	
GGCT	1	GGCT	
UBE2O	1	UBE2O	
IL1RAPL1	1	IL1RAPL1	
HYDIN	1	HYDIN	
TMUB1	1	TMUB1	
USP12	1	USP12	
CXCL14	1	CXCL14	
VSIR	1	VSIR	
AGAP1	1	AGAP1	
CFAP91	1	MAATS1	
SPOPL	1	SPOPL	
TMIE	1	TMIE	
MLLT6	1	MLLT6	
LMO3	1	LMO3	
TMOD1	1	TMOD1	
ABCD4	1	ABCD4	
ZBTB10	1	ZBTB10	
NFIX	1	NFIX	
DGCR6L	1	DGCR6L	
LCLAT1	1	LCLAT1	
STRN	1	STRN	
FABP6	1	FABP6	
ZNF578	1	ZNF578	
RAD50	1	RAD50	
MT-CYB	1	MT-CYB	
DUBR	1	DUBR	
DHX32	1	DHX32	
ZDHHC8	1	ZDHHC8	
SEMA5A	1	SEMA5A	
SCAPER	1	SCAPER	
NOC4L	1	NOC4L	
LRRTM2	1	LRRTM2	
SLC8B1	1	SLC8B1	
NFAT5	1	NFAT5	
SLC35C1	1	SLC35C1	
NUP50-DT	1	NUP50-DT	
DOCK11	1	DOCK11	
ARPP21	1	ARPP21	
SLC25A18	1	SLC25A18	
RIIAD1	1	RIIAD1	
CLUL1	1	CLUL1	
GTF2IRD2	1	GTF2IRD2	
UTP23	1	UTP23	
DLG4	1	DLG4	
METRN	1	METRN	
AKAP5	1	AKAP5	
NR0B1	1	NR0B1	
ANKRD12	1	ANKRD12	
TNRC6A	1	TNRC6A	
SZRD1	1	SZRD1	
RO60	1	RO60	
GRAMD1C	1	GRAMD1C	
RHOT1	1	RHOT1	
NFIA	1	NFIA	
NAA30	1	NAA30	
C12orf29	1	C12orf29	
CBLN4	1	CBLN4	
PLA2G6	1	PLA2G6	
H1-0	1	H1F0	
P2RX6	1	P2RX6	
ZNF444	1	ZNF444	
PEG10	1	PEG10	
B4GALT2	1	B4GALT2	
CACHD1	1	CACHD1	
CRABP2	1	CRABP2	
TOM1	1	TOM1	
ZWILCH	1	ZWILCH	
MIS18BP1	1	MIS18BP1	
PECR	1	PECR	
ATRX	1	ATRX	
MT-ND4	1	MT-ND4	
FAM210B	1	FAM210B	
SNHG10	1	SNHG10	
METRNL	1	METRNL	
SATB1	1	SATB1	
IGSF22	1	IGSF22	
RNMT	1	RNMT	
MOBP	1	MOBP	
RRS1	1	RRS1	
HRH1	1	HRH1	
COX7A1	1	COX7A1	
C3orf18	1	C3orf18	
GOLGA2	1	GOLGA2	
ZNF302	1	ZNF302	
UBE2E1	1	UBE2E1	
RBP1	1	RBP1	
SOX1-OT	1	SOX1-OT	
SLIT2	1	SLIT2	
BMPR1B	1	BMPR1B	
SMIM45	1	LINC00634	
FAXC	1	FAXC	
PALM	1	PALM	
PPP3R1	1	PPP3R1	
RILPL2	1	RILPL2	
MAN1B1	1	MAN1B1	
THOP1	1	THOP1	
CXADR	1	CXADR	
OXLD1	1	OXLD1	
PHF14	1	PHF14	
HECTD2	1	HECTD2	
SPIRE2	1	SPIRE2	
B3GALT6	1	B3GALT6	
CASKIN2	1	CASKIN2	
GFRA2	1	GFRA2	
TXNRD2	1	TXNRD2	
DLX6-AS1	1	DLX6-AS1	
MT-CO1	1	MT-CO1	
DIPK2A	1	DIPK2A	
IL33	1	IL33	
LIMD1-AS1	1	LIMD1-AS1	
OLFM3	1	OLFM3	
C2CD3	1	C2CD3	
AMOTL1	1	AMOTL1	
ARL14EP	1	ARL14EP	
MAP3K2	1	MAP3K2	
PBXIP1	1	PBXIP1	
CAMK2A	1	CAMK2A	
PPP1R1B	1	PPP1R1B	
BICD1	1	BICD1	
HLA-DRA	1	HLA-DRA	
CBX6	1	CBX6	
C20orf27	1	C20orf27	
SSH3	1	SSH3	
TRIM46	1	TRIM46	
TOX4	1	TOX4	
CERS6	1	CERS6	
DIXDC1	1	DIXDC1	
MYO10	1	MYO10	
PAQR8	1	PAQR8	
CHI3L1	1	CHI3L1	
LINC02762	1	LINC02762	
MT-ND1	1	MT-ND1	
LARP7	1	LARP7	
HRH3	1	HRH3	
SPIN4	1	SPIN4	
STXBP6	1	STXBP6	
IKZF5	1	IKZF5	
SLC9A9	1	SLC9A9	
VGF	1	VGF	
GLRX2	1	GLRX2	
TMED8	1	TMED8	
MLH1	1	MLH1	
TNFSF13	1	TNFSF13	
METTL7A	1	METTL7A	
ANKRD40	1	ANKRD40	
TMTC4	1	TMTC4	
MLYCD	1	MLYCD	
SDF2L1	1	SDF2L1	
SEMA4F	1	SEMA4F	
BRD4	1	BRD4	
SNAPC2	1	SNAPC2	
BTBD7	1	BTBD7	
AQP1	1	AQP1	
MSANTD4	1	MSANTD4	
POLR3B	1	POLR3B	
SCO1	1	SCO1	
POU2F1	1	POU2F1	
AGGF1	1	AGGF1	
PIGO	1	PIGO	
BOD1L1	1	BOD1L1	
ITSN2	1	ITSN2	
LINC01532	1	LINC01532	
SH3RF1	1	SH3RF1	
NDRG2	1	NDRG2	
ARMC6	1	ARMC6	
PMEPA1	1	PMEPA1	
KIAA0232	1	KIAA0232	
TTC28	1	TTC28	
POLR1C	1	POLR1C	
KHDC1	1	KHDC1	
XRCC1	1	XRCC1	
RSF1	1	RSF1	
TACC2	1	TACC2	
HTATSF1	1	HTATSF1	
TLE3	1	TLE3	
MTMR3	1	MTMR3	
CWC27	1	CWC27	
DHCR7	1	DHCR7	
SOX2	1	SOX2	
GPRIN1	1	GPRIN1	
ACSS1	1	ACSS1	
TMEM199	1	TMEM199	
CHD8	1	CHD8	
DROSHA	1	DROSHA	
FAM174B	1	FAM174B	
PAQR7	1	PAQR7	
MT-ATP6	1	MT-ATP6	
C19orf25	1	C19orf25	
TIMM13	1	TIMM13	
SORBS2	1	SORBS2	
KIF13A	1	KIF13A	
PADI2	1	PADI2	
CNTN4	1	CNTN4	
PLPPR5	1	PLPPR5	
GRAMD1B	1	GRAMD1B	
MBD3	1	MBD3	
MTRES1	1	MTRES1	
GPAM	1	GPAM	
SLC25A23	1	SLC25A23	
PAK3	1	PAK3	
KCTD17	1	KCTD17	
TBPL1	1	TBPL1	
PURA	1	PURA	
HLA-B	1	HLA-B	
NPY1R	1	NPY1R	
SSRP1	1	SSRP1	
P2RY1	1	P2RY1	
NRSN1	1	NRSN1	
PCLO	1	PCLO	
GAB1	1	GAB1	
CEP170	1	CEP170	
LINC00461	1	LINC00461	
JOSD1	1	JOSD1	
RNF152	1	RNF152	
SNCA	1	SNCA	
KLHL28	1	KLHL28	
CUEDC1	1	CUEDC1	
MED31	1	MED31	
MAF	1	MAF	
AMIGO2	1	AMIGO2	
SCD	1	SCD	
GRN	1	GRN	
PHACTR1	1	PHACTR1	
RAB3C	1	RAB3C	
DDIT4	1	DDIT4	
CEPT1	1	CEPT1	
WFS1	1	WFS1	
MARK1	1	MARK1	
GPD1	1	GPD1	
PC	1	PC	
GNA13	1	GNA13	
NR3C1	1	NR3C1	
ATP23	1	ATP23	
NR2C1	1	NR2C1	
SHPK	1	SHPK	
EXTL1	1	EXTL1	
CSPP1	1	CSPP1	
NCOA7	1	NCOA7	
CHTOP	1	CHTOP	
TLE2	1	TLE2	
NOTCH2	1	NOTCH2	
KBTBD6	1	KBTBD6	
MT-ND3	1	MT-ND3	
ZNF770	1	ZNF770	
ASPHD1	1	ASPHD1	
ZEB2	1	ZEB2	
CWC15	1	CWC15	
HBP1	1	HBP1	
ZBTB14	1	ZBTB14	
AGO2	1	AGO2	
CWF19L1	1	CWF19L1	
ECEL1	1	ECEL1	
ATP2B1	1	ATP2B1	
AHCTF1	1	AHCTF1	
MID1	1	MID1	
ZNF451	1	ZNF451	
UPF2	1	UPF2	
WDR81	1	WDR81	
RALGAPA2	1	RALGAPA2	
FGD4	1	FGD4	
PGM2L1	1	PGM2L1	
SUPT20H	1	SUPT20H	
SLC17A8	1	SLC17A8	
SNHG7	1	SNHG7	
IVD	1	IVD	
DNAJC21	1	DNAJC21	
CPEB3	1	CPEB3	
ACAA2	1	ACAA2	
ZNF84	1	ZNF84	
HOPX	1	HOPX	
DSTYK	1	DSTYK	
TCF25	1	TCF25	
MFAP3L	1	MFAP3L	
CARHSP1	1	CARHSP1	
ARID4A	1	ARID4A	
RNF168	1	RNF168	
IKBIP	1	IKBIP	
SMIM8	1	SMIM8	
ZCCHC12	1	ZCCHC12	
TH	1	TH	
SIK2	1	SIK2	
YTHDF3	1	YTHDF3	
ARFRP1	1	ARFRP1	
ZNF292	1	ZNF292	
TAF3	1	TAF3	
DCAF12L2	1	DCAF12L2	
PIK3R1	1	PIK3R1	
ABCF3	1	ABCF3	
ABCF1	1	ABCF1	
C1orf174	1	C1orf174	
MT1F	1	MT1F	
CACUL1	1	CACUL1	
CYP4X1	1	CYP4X1	
BSDC1	1	BSDC1	
AFF2	1	AFF2	
NDRG1	1	NDRG1	
FGFR3	1	FGFR3	
NFX1	1	NFX1	
TTC3	1	TTC3	
FNDC10	1	FNDC10	
HCG18	1	HCG18	
SLC22A6	1	SLC22A6	
DCAF16	1	DCAF16	
ABHD6	1	ABHD6	
CLPB	1	CLPB	
KCNE5	1	KCNE5	
DOCK1	1	DOCK1	
SNRPB2	1	SNRPB2	
LRFN4	1	LRFN4	
SLC38A6	1	SLC38A6	
EPB41L4A-AS1	1	EPB41L4A-AS1	
APOE	1	APOE	
VIRMA	1	VIRMA	
BCL2	1	BCL2	
MYRF	1	MYRF	
PRKX	1	PRKX	
CCDC167	1	CCDC167	
PLEKHA8	1	PLEKHA8	
ADRB1	1	ADRB1	
GRIN2C	1	GRIN2C	
ZNF646	1	ZNF646	
LINC00847	1	LINC00847	
NTM	1	NTM	
RCOR1	1	RCOR1	
HMGB3	1	HMGB3	
FAM120B	1	FAM120B	
MYCBP2	1	MYCBP2	
GRIN2B	1	GRIN2B	
MT-ND5	1	MT-ND5	
ZNF641	1	ZNF641	
TUT4	1	TUT4	
SYNE1	1	SYNE1	
LRRN2	1	LRRN2	
AHNAK	1	AHNAK	
ANKRD27	1	ANKRD27	
ZC3H6	1	ZC3H6	
WAPL	1	WAPL	
SYTL2	1	SYTL2	
NFIB	1	NFIB	
DNAJB14	1	DNAJB14	
FGF1	1	FGF1	
WWC2	1	WWC2	
LIPE-AS1	1	LIPE-AS1	
RNF144A	1	RNF144A	
FIBIN	1	FIBIN	
SNTA1	1	SNTA1	
ZNF638	1	ZNF638	
SLC7A4	1	SLC7A4	
GLIPR1L2	1	GLIPR1L2	
KLF16	1	KLF16	
MPHOSPH6	1	MPHOSPH6	
GPSM3	1	GPSM3	
SNHG14	1	SNHG14	
SLCO1A2	1	SLCO1A2	
AKT3	1	AKT3	
SCUBE2	1	SCUBE2	
TADA3	1	TADA3	
AKNA	1	AKNA	
CACNA1E	1	CACNA1E	
KCNIP4	1	KCNIP4	
GSKIP	1	GSKIP	
AREL1	1	AREL1	
ZNF518A	1	ZNF518A	
SDHAF2	1	SDHAF2	
SPRED3	1	SPRED3	
MORN2	1	MORN2	
PDRG1	1	PDRG1	
GGA2	1	GGA2	
GTPBP6	1	GTPBP6	
FBXO9	1	FBXO9	
GOLGB1	1	GOLGB1	
STK11	1	STK11	
KPNA3	1	KPNA3	
AR	1	AR	
QPRT	1	QPRT	
NTRK3	1	NTRK3	
HMGXB3	1	HMGXB3	
LEPR	1	LEPR	
ZNF684	1	ZNF684	
WWC1	1	WWC1	
AP2B1	1	AP2B1	
N4BP2L2	1	N4BP2L2	
SH3KBP1	1	SH3KBP1	
GPR27	1	GPR27	
SDC4	1	SDC4	
ZBED1	1	ZBED1	
ZBTB49	1	ZBTB49	
SLITRK2	1	SLITRK2	
CAMSAP2	1	CAMSAP2	
YIPF4	1	YIPF4	
ITGB1	1	ITGB1	
ATF6	1	ATF6	
OLIG1	1	OLIG1	
SUV39H2	1	SUV39H2	
RXRA	1	RXRA	
FBXO30	1	FBXO30	
NOL12	1	NOL12	
SLC14A1	1	SLC14A1	
PGRMC2	1	PGRMC2	
PPP1R12A	1	PPP1R12A	
MVD	1	MVD	
PEX11B	1	PEX11B	
AKR1C3	1	AKR1C3	
ATCAY	1	ATCAY	
HDAC4	1	HDAC4	
NSUN2	1	NSUN2	
PRKAR2A	1	PRKAR2A	
ZFAND3	1	ZFAND3	
RANGAP1	1	RANGAP1	
GKAP1	1	GKAP1	
DCAF8	1	DCAF8	
EYA1	1	EYA1	
PDE8B	1	PDE8B	
ARID1A	1	ARID1A	
CLSTN2	1	CLSTN2	
GRID2	1	GRID2	
VCAN	1	VCAN	
RAP2B	1	RAP2B	
LANCL3	1	LANCL3	
TMEM263	1	TMEM263	
INO80D	1	INO80D	
HTT	1	HTT	
PLXNB1	1	PLXNB1	
KCNJ10	1	KCNJ10	
ITGB5	1	ITGB5	
KLHL5	1	KLHL5	
VEGFA	1	VEGFA	
XIAP	1	XIAP	
C22orf42	1	C22orf42	
CELF6	1	CELF6	
AKT2	1	AKT2	
RABGAP1L	1	RABGAP1L	
ZMAT1	1	ZMAT1	
GFAP	1	GFAP	
EIF4B	1	EIF4B	
DACH2	1	DACH2	
CTNS	1	CTNS	
NAA15	1	NAA15	
TRIM4	1	TRIM4	
MAP3K1	1	MAP3K1	
RARS1	1	RARS	
POLD4	1	POLD4	
SREK1	1	SREK1	
TMEM181	1	TMEM181	
MRPL27	1	MRPL27	
OSBP2	1	OSBP2	
EI24	1	EI24	
UTP25	1	UTP25	
TET2	1	TET2	
PARP2	1	PARP2	
GIT1	1	GIT1	
MYL5	1	MYL5	
MTMR4	1	MTMR4	
RPGRIP1L	1	RPGRIP1L	
UBXN4	1	UBXN4	
LINC01089	1	LINC01089	
CCDC34	1	CCDC34	
MTSS2	1	MTSS2	
KIF3B	1	KIF3B	
KIF5B	1	KIF5B	
DGKE	1	DGKE	
TF	1	TF	
CDK7	1	CDK7	
PCDH17	1	PCDH17	
EIF2AK4	1	EIF2AK4	
RNF216	1	RNF216	
TTLL12	1	TTLL12	
ZNF483	1	ZNF483	
TTYH2	1	TTYH2	
STK11IP	1	STK11IP	
PPP1R15B	1	PPP1R15B	
PUM1	1	PUM1	
GNG2	1	GNG2	
CCPG1	1	CCPG1	
KDM5A	1	KDM5A	
WNT10B	1	WNT10B	
TTC28-AS1	1	TTC28-AS1	
CCDC3	1	CCDC3	
MAP2	1	MAP2	
CSRNP3	1	CSRNP3	
ANKRD42	1	ANKRD42	
GMFB	1	GMFB	
BANP	1	BANP	
MPPED2	1	MPPED2	
CACNB4	1	CACNB4	
PELI2	1	PELI2	
ZNF207	1	ZNF207	
TRPC1	1	TRPC1	
CITED1	1	CITED1	
PAK6	1	PAK6	
HEY1	1	HEY1	
ACTR3B	1	ACTR3B	
B3GALT1	1	B3GALT1	
ALDH9A1	1	ALDH9A1	
ATE1	1	ATE1	
FAM135A	1	FAM135A	
CLDN12	1	CLDN12	
ASH1L	1	ASH1L	
FBLL1	1	FBLL1	
CELF1	1	CELF1	
S100PBP	1	S100PBP	
PCF11	1	PCF11	
RC3H2	1	RC3H2	
ALDH1L1	1	ALDH1L1	
RNF19A	1	RNF19A	
GTF2I	1	GTF2I	
NCL	1	NCL	
BRAT1	1	BRAT1	
SSR2	1	SSR2	
RUFY3	1	RUFY3	
PTPN5	1	PTPN5	
DBN1	1	DBN1	
GRIA4	1	GRIA4	
CAMKV	1	CAMKV	
PGR	1	PGR	
MRPS34	1	MRPS34	
YTHDF2	1	YTHDF2	
TRIP12	1	TRIP12	
SLC29A4	1	SLC29A4	
YEATS2	1	YEATS2	
MZT2B	1	MZT2B	
ANKRD28	1	ANKRD28	
ARRB1	1	ARRB1	
SERP1	1	SERP1	
SYNRG	1	SYNRG	
WIPI2	1	WIPI2	
EXOSC3	1	EXOSC3	
PPP4R2	1	PPP4R2	
SYT1	1	SYT1	
GARIN5A	1	FAM71E1	
MAP7D1	1	MAP7D1	
ARHGAP35	1	ARHGAP35	
DPF1	1	DPF1	
NPB	1	NPB	
RYBP	1	RYBP	
ASAH2B	1	ASAH2B	
ACVR2A	1	ACVR2A	
GPT2	1	GPT2	
ANKRD36C	1	ANKRD36C	
BCL11B	1	BCL11B	
GPKOW	1	GPKOW	
GRIK2	1	GRIK2	
USP46	1	USP46	
HNRNPL	1	HNRNPL	
TMEM186	1	TMEM186	
CELF5	1	CELF5	
CIR1	1	CIR1	
PLEKHA2	1	PLEKHA2	
ANKRD36	1	ANKRD36	
FARSB	1	FARSB	
CNOT1	1	CNOT1	
SSBP4	1	SSBP4	
ZNF774	1	ZNF774	
ATP13A4	1	ATP13A4	
PITPNC1	1	PITPNC1	
RASA1	1	RASA1	
SPATS2L	1	SPATS2L	
PPP6R1	1	PPP6R1	
NABP2	1	NABP2	
CYB561	1	CYB561	
HMX2	1	HMX2	
TSPAN6	1	TSPAN6	
MAP1B	1	MAP1B	
AHI1	1	AHI1	
ZNF626	1	ZNF626	
PTPN4	1	PTPN4	
NSRP1	1	NSRP1	
SLC9A3R2	1	SLC9A3R2	
SSPN	1	SSPN	
G3BP1	1	G3BP1	
CEBPZOS	1	CEBPZOS	
SMIM29	1	SMIM29	
LIMS1	1	LIMS1	
MIAT	1	MIAT	
KCNH2	1	KCNH2	
DEDD2	1	DEDD2	
ARAP1	1	ARAP1	
CASP8AP2	1	CASP8AP2	
PRPF19	1	PRPF19	
CRTAC1	1	CRTAC1	
KTN1	1	KTN1	
ALDH16A1	1	ALDH16A1	
SS18L1	1	SS18L1	
RARRES2	1	RARRES2	
KCNQ3	1	KCNQ3	
PAQR6	1	PAQR6	
PLAAT3	1	PLAAT3	
KIAA0408	1	KIAA0408	
ZNF540	1	ZNF540	
PARVB	1	PARVB	
RPS6KA2	1	RPS6KA2	
NXPH1	1	NXPH1	
NGEF	1	NGEF	
PEX5L	1	PEX5L	
MYO18A	1	MYO18A	
TRPS1	1	TRPS1	
DNASE2	1	DNASE2	
ST8SIA3	1	ST8SIA3	
KATNAL1	1	KATNAL1	
NDP	1	NDP	
IFI27L1	1	IFI27L1	
LMO4	1	LMO4	
IP6K1	1	IP6K1	
B4GALT7	1	B4GALT7	
DLK1	1	DLK1	
SPARC	1	SPARC	
ABLIM1	1	ABLIM1	
GEMIN5	1	GEMIN5	
GLOD4	1	GLOD4	
CRAT	1	CRAT	
PLCXD3	1	PLCXD3	
FLYWCH2	1	FLYWCH2	
GCC2	1	GCC2	
GMNN	1	GMNN	
GTF2B	1	GTF2B	
CDKN1B	1	CDKN1B	
PIK3CB	1	PIK3CB	
SCAND1	1	SCAND1	
TMEM25	1	TMEM25	
ZNF3	1	ZNF3	
MT1G	1	MT1G	
CLOCK	1	CLOCK	
UNC13C	1	UNC13C	
SORBS1	1	SORBS1	
TRIM69	1	TRIM69	
UNC79	1	UNC79	
EIF5B	1	EIF5B	
SUN2	1	SUN2	
CALR	1	CALR	
LRRC27	1	LRRC27	
STOX1	1	STOX1	
TSEN2	1	TSEN2	
PFDN1	1	PFDN1	
RAVER1	1	RAVER1	
CHN1	1	CHN1	
OXSR1	1	OXSR1	
DAAM1	1	DAAM1	
HES5	1	HES5	
ZKSCAN2	1	ZKSCAN2	
ATG9A	1	ATG9A	
PCDH9	1	PCDH9	
REST	1	REST	
FAM169A	1	FAM169A	
SPART	1	SPART	
C5orf63	1	C5orf63	
ICA1	1	ICA1	
UBE2W	1	UBE2W	
TSC22D4	1	TSC22D4	
RPRD1A	1	RPRD1A	
LRRC59	1	LRRC59	
SLC2A11	1	SLC2A11	
PPP1R3F	1	PPP1R3F	
PRPF4B	1	PRPF4B	
GRIK5	1	GRIK5	
OPRL1	1	OPRL1	
TENM3	1	TENM3	
BRD7	1	BRD7	
