Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000162545,CAMK2N1,244,-1.2144,469,-0.4481,1065,1.11280,629,0.30397
ENSG00000090432,MUL1,50,0.44556,47,0.84265,17,-1.1758,20,-1.0824
ENSG00000183114,FAM43B,27,-0.5841,47,0.74104,37,-0.1038,26,-0.7623
ENSG00000158828,PINK1,341,-0.0204,330,-0.1505,396,0.21652,365,0.10907
ENSG00000244038,DDOST,37,0.45563,31,0.36268,25,-0.1272,19,-0.7083
ENSG00000117245,KIF17,19,0.15167,23,1.20884,10,-0.7901,6,-1.6771
ENSG00000189410,SH2D5,0,-6.0175,25,-0.1220,90,2.11368,16,-0.8772
ENSG00000127483,HP1BP3,106,-0.8966,215,0.47785,189,-0.0107,159,-0.3292
ENSG00000075151,EIF4G3,90,-0.2893,125,0.56267,79,-0.4935,85,-0.4507
ENSG00000117298,ECE1,24,0.23284,24,0.49270,9,-1.3010,17,-0.3738
ENSG00000076864,RAP1GAP,67,-1.0852,117,-0.4925,483,2.18588,92,-0.7278
ENSG00000090686,USP48,48,-0.2649,59,0.15565,65,0.20713,51,-0.1960
ENSG00000218510,LINC00339,19,0.27668,16,0.09348,14,-0.1776,14,-0.1794
ENSG00000070831,CDC42,293,-0.0475,348,0.55771,139,-1.1841,250,-0.3492
ENSG00000162552,WNT4,0,-7.3336,36,2.98179,0,-8.8666,7,-1.8967
ENSG00000173372,C1QA,6,-1.8345,11,-1.6206,23,0.11997,50,2.00567
ENSG00000173369,C1QB,0,-6.0385,20,-0.6384,26,0.08746,43,1.21963
ENSG00000004487,KDM1A,37,-0.4081,60,0.99535,30,-0.6984,28,-0.9561
ENSG00000169641,LUZP1,25,-0.3785,35,0.36259,31,-0.0369,27,-0.3231
ENSG00000125944,HNRNPR,58,-1.1667,129,0.15694,153,0.33498,123,-0.0100
ENSG00000117318,ID3,74,1.31708,26,-0.6998,7,-2.1877,44,0.58174
ENSG00000142676,RPL11,447,-0.3167,476,-0.4422,511,-0.1062,759,0.67042
ENSG00000011007,ELOA,10,-1.3066,25,0.33438,18,-0.3996,24,0.08884
ENSG00000057757,PITHD1,342,0.28153,321,0.42952,135,-1.1527,238,-0.3459
ENSG00000011009,LYPLA2,51,0.47543,40,0.23727,59,0.73675,20,-1.1128
ENSG00000117308,GALE,13,-0.1729,15,0.18042,18,0.32861,12,-0.3305
ENSG00000117305,HMGCL,30,0.25643,28,0.35660,11,-1.2270,22,-0.2179
ENSG00000179163,FUCA1,6,-1.9770,30,1.14830,14,-0.7483,15,-0.7045
ENSG00000189266,PNRC2,29,-0.9077,59,0.34809,59,0.15708,47,-0.2309
ENSG00000188529,SRSF10,47,-0.3752,74,0.88806,43,-0.5012,36,-0.8880
ENSG00000001461,NIPAL3,111,0.52080,76,-0.1640,74,-0.1266,81,0.01756
ENSG00000117602,RCAN3,70,1.10344,40,0.47306,9,-2.0809,22,-0.8583
ENSG00000133226,SRRM1,45,-0.3181,58,0.13886,44,-0.3603,58,0.07128
ENSG00000169504,CLIC4,42,-0.3271,38,-0.9211,31,-0.7761,95,1.33597
ENSG00000117614,SYF2,40,-0.8685,78,0.32417,52,-0.4895,73,0.03849
ENSG00000117616,RSRP1,41,-0.4837,61,0.24016,58,0.03422,52,-0.1530
ENSG00000183726,TMEM50A,38,-0.7783,63,-0.0375,88,0.50735,66,0.06268
ENSG00000204178,MACO1,37,0.28122,33,0.18821,29,-0.1344,26,-0.3319
ENSG00000117643,MAN1C1,46,0.99041,21,-0.4823,42,0.84861,20,-0.3632
ENSG00000162430,SELENON,43,0.04839,39,-0.1969,53,0.37970,43,0.06445
ENSG00000117640,MTFR1L,69,-0.2267,85,0.21032,103,0.40301,64,-0.3941
ENSG00000182749,PAQR7,10,-0.5545,13,-0.2779,18,0.37618,17,0.36451
ENSG00000117632,STMN1,1630,0.74858,1091,0.22793,397,-1.4433,877,-0.2920
ENSG00000175087,PDIK1L,9,-0.8434,20,1.24993,7,-1.1398,8,-0.9968
ENSG00000142684,ZNF593,90,0.97960,54,0.34349,18,-1.5379,35,-0.6241
ENSG00000142669,SH3BGRL3,541,1.59988,165,-0.7006,168,-0.3348,212,0.03037
ENSG00000158062,UBXN11,16,-0.5741,26,0.40745,21,-0.1416,20,-0.2718
ENSG00000117682,DHDDS,32,0.49698,26,0.39170,18,-0.3946,16,-0.6607
ENSG00000198830,HMGN2,76,-1.6833,276,0.69061,165,-0.5349,205,-0.2391
ENSG00000117713,ARID1A,30,-1.0606,63,0.16287,58,-0.0559,65,0.13041
ENSG00000204160,ZDHHC18,47,0.66661,32,0.14483,35,0.19230,21,-0.6793
ENSG00000142751,GPN2,15,-0.6087,27,0.71133,24,0.09690,14,-0.8194
ENSG00000090273,NUDC,92,-0.8776,179,0.37086,114,-0.5414,162,-0.0008
ENSG00000253368,TRNP1,63,0.33370,54,0.16064,36,-0.5378,47,-0.1733
ENSG00000090020,SLC9A1,11,-0.8099,22,0.49421,28,0.57832,13,-0.7266
ENSG00000142784,WDTC1,36,-0.0661,40,0.13152,40,0.07753,35,-0.1806
ENSG00000186501,TMEM222,79,-0.0892,97,0.56587,58,-0.5739,63,-0.5145
ENSG00000158195,WASF2,8,-1.8428,25,-0.4093,20,-0.5911,47,1.03119
ENSG00000126705,AHDC1,10,-2.1180,53,1.02901,28,-0.5947,30,-0.5833
ENSG00000126709,IFI6,674,1.13809,386,0.53133,68,-2.3964,198,-0.9510
ENSG00000009780,FAM76A,15,-0.6834,25,0.25218,21,-0.1647,23,-0.0285
ENSG00000117758,STX12,87,-0.4492,127,0.33970,89,-0.4119,109,-0.1226
ENSG00000117751,PPP1R8,19,-0.9573,42,0.58356,39,0.14478,27,-0.5377
ENSG00000117748,RPA2,69,-0.4717,109,0.61432,92,-0.0266,65,-0.6551
ENSG00000126698,DNAJC8,68,-1.0124,152,0.50920,84,-0.6967,126,-0.0944
ENSG00000130770,ATP5IF1,869,0.37057,792,0.54273,474,-0.5785,458,-0.7391
ENSG00000204138,PHACTR4,12,-0.3981,15,-0.0408,33,1.27993,11,-0.6202
ENSG00000242125,SNHG3,27,0.70892,18,0.16018,26,0.64788,9,-1.0837
ENSG00000180098,TRNAU1AP,32,0.59617,24,0.26291,18,-0.3460,16,-0.5487
ENSG00000197989,SNHG12,5,-1.5573,19,0.70945,7,-1.1940,15,-0.1110
ENSG00000120656,TAF12,23,0.29550,24,0.99307,7,-1.4339,10,-1.1427
ENSG00000198492,YTHDF2,94,0.37784,81,0.32422,46,-0.7459,61,-0.3597
ENSG00000159023,EPB41,23,-0.0491,23,-0.1630,60,1.51297,15,-0.8333
ENSG00000116350,SRSF4,37,-0.6115,57,0.15305,55,0.01037,55,0.00836
ENSG00000116353,MECR,20,-0.6766,34,0.24012,29,-0.1314,31,-0.0277
ENSG00000060656,PTPRU,76,1.27363,41,0.60574,11,-1.7477,15,-1.3891
ENSG00000162511,LAPTM5,22,-0.7909,32,-0.4835,47,0.34346,52,0.66854
ENSG00000162512,SDC3,92,-1.1658,224,0.49419,135,-0.5785,189,-0.0767
ENSG00000134644,PUM1,109,-0.7829,229,1.02150,111,-0.7527,115,-0.8191
ENSG00000060688,SNRNP40,5,-1.7647,19,0.12296,15,-0.3020,22,0.37204
ENSG00000121766,ZCCHC17,137,-0.0454,163,0.56500,76,-0.9340,112,-0.4219
ENSG00000121769,FABP3,51,0.59725,29,-0.5296,36,0.06784,42,0.36095
ENSG00000162517,PEF1,55,-0.3912,81,0.54408,66,-0.1102,52,-0.5418
ENSG00000084636,COL16A1,4,-2.5614,26,0.16785,32,0.39090,27,0.12812
ENSG00000121753,ADGRB2,23,-2.1156,81,-0.4329,317,2.11743,70,-0.5307
ENSG00000184007,PTP4A2,101,-0.7582,148,-0.3581,140,-0.2598,236,0.73221
ENSG00000121774,KHDRBS1,112,-0.6313,183,0.30859,195,0.23774,143,-0.2960
ENSG00000121775,TMEM39B,4,-1.7956,19,0.82032,18,0.27631,10,-0.7721
ENSG00000025800,KPNA6,30,-0.6153,52,0.67219,36,-0.3147,33,-0.5506
ENSG00000084652,TXLNA,40,0.00113,44,0.39546,34,-0.2349,31,-0.4438
ENSG00000160050,CCDC28B,8,-0.7790,14,-0.0708,26,0.98518,12,-0.1925
ENSG00000084623,EIF3I,116,0.03693,117,0.10956,107,-0.0820,106,-0.1263
ENSG00000116478,HDAC1,18,-0.3525,30,1.22862,8,-1.5597,12,-1.0675
ENSG00000175130,MARCKSL1,58,-2.1159,246,0.12328,133,-0.8943,313,0.55599
ENSG00000160058,BSDC1,54,-0.1244,65,0.42266,47,-0.3245,47,-0.3882
ENSG00000176261,ZBTB8OS,48,0.01877,56,0.64640,38,-0.3590,31,-0.7772
ENSG00000162521,RBBP4,107,0.11321,107,0.28146,97,-0.0316,79,-0.4244
ENSG00000162522,KIAA1522,13,-0.3324,17,0.02703,21,0.32974,16,-0.0603
ENSG00000134684,YARS,86,-0.4563,138,0.71925,65,-0.8840,89,-0.4743
ENSG00000116497,S100PBP,32,-0.3483,51,0.98702,33,-0.3349,21,-1.1444
ENSG00000160097,FNDC5,11,-1.0781,27,0.72990,17,-0.4272,18,-0.4475
ENSG00000121905,HPCA,6,-4.4507,31,-3.0261,1122,5.05768,48,-1.6257
ENSG00000121900,TMEM54,55,0.52254,39,-0.0587,21,-0.9462,42,0.12089
ENSG00000116514,RNF19B,27,-0.2018,35,0.43394,26,-0.2987,25,-0.3810
ENSG00000004455,AK2,65,0.75431,39,-0.0949,31,-0.4052,38,-0.1134
ENSG00000142920,AZIN2,22,0.16568,20,0.05612,13,-0.6494,21,0.07539
ENSG00000160094,ZNF362,14,-0.4997,20,0.25350,13,-0.5113,19,0.03300
ENSG00000134686,PHC2,41,-0.3833,53,0.01761,62,0.23732,53,0.01346
ENSG00000163866,SMIM12,111,0.41606,96,0.44200,76,-0.1797,55,-0.7846
ENSG00000116544,DLGAP3,9,-1.3956,19,-0.6370,74,1.98458,21,-0.1723
ENSG00000163867,ZMYM6,25,0.19403,24,0.27916,18,-0.2768,18,-0.3569
ENSG00000116560,SFPQ,107,-0.6165,171,0.26127,159,0.00122,149,-0.1254
ENSG00000146463,ZMYM4,44,-0.1522,54,0.35357,26,-0.9837,47,-0.0858
ENSG00000142687,KIAA0319L,54,-0.3081,72,0.29422,65,-0.0351,58,-0.2561
ENSG00000020129,NCDN,216,-1.2455,383,-0.7268,1949,2.45770,335,-0.6848
ENSG00000126067,PSMB2,158,0.21010,147,0.20631,124,-0.1759,118,-0.3027
ENSG00000142686,C1orf216,67,0.02845,72,0.34022,37,-0.9020,61,-0.1626
ENSG00000134698,AGO4,8,-1.0429,18,0.11563,14,-0.2687,20,0.25728
ENSG00000092847,AGO1,22,-0.6156,34,0.05094,25,-0.4259,38,0.28425
ENSG00000126070,AGO3,11,-1.6786,39,0.49965,21,-0.6960,35,0.03738
ENSG00000116863,ADPRHL2,16,-0.4096,21,0.15962,11,-0.8807,23,0.21484
ENSG00000054116,TRAPPC3,57,-0.2223,76,0.60332,41,-0.7117,51,-0.4612
ENSG00000116871,MAP7D1,187,-0.0334,184,-0.1395,210,0.14699,205,0.13038
ENSG00000054118,THRAP3,75,-0.0841,84,0.20752,90,0.19350,66,-0.3350
ENSG00000196182,STK40,21,0.47118,17,0.21392,12,-0.3852,13,-0.3780
ENSG00000181817,LSM10,54,-0.0642,68,0.72077,26,-1.1954,42,-0.5620
ENSG00000116885,OSCP1,29,-0.0627,34,0.45969,29,-0.0657,22,-0.5846
ENSG00000116898,MRPS15,36,-0.7811,68,0.51184,50,-0.2884,51,-0.2899
ENSG00000163873,GRIK3,2,-3.8705,36,0.61854,26,-0.2850,30,-0.0629
ENSG00000163875,MEAF6,130,-0.5402,229,0.90016,70,-1.4816,138,-0.5406
ENSG00000163877,SNIP1,14,-0.2510,21,0.75463,8,-1.1004,13,-0.5467
ENSG00000163879,DNALI1,27,0.42002,26,1.04937,2,-3.1857,11,-1.0551
ENSG00000134697,GNL2,14,0.02249,16,0.63166,5,-1.3456,11,-0.4469
ENSG00000116922,C1orf109,9,-1.1165,22,0.59792,20,0.12148,14,-0.5033
ENSG00000183317,EPHA10,9,-1.0427,24,1.08077,27,0.62905,6,-1.8080
ENSG00000185090,MANEAL,55,0.06091,64,0.77886,37,-0.5402,31,-0.9347
ENSG00000196449,YRDC,17,0.05776,18,0.37143,12,-0.4838,14,-0.3417
ENSG00000197982,C1orf122,247,-0.1083,258,-0.0957,135,-1.0297,331,0.44735
ENSG00000183431,SF3A3,35,-0.0603,39,0.26894,38,0.07685,30,-0.3749
ENSG00000183520,UTP11,25,-0.7644,44,0.21795,31,-0.4401,44,0.12709
ENSG00000116954,RRAGC,45,-0.0791,50,0.21700,29,-0.7477,47,0.00023
ENSG00000174574,AKIRIN1,178,0.24532,181,0.68794,77,-1.0318,102,-0.7300
ENSG00000168653,NDUFS5,549,-0.0247,579,0.13739,567,0.02599,506,-0.1830
ENSG00000127603,MACF1,83,-1.3108,223,0.49595,114,-0.8383,198,0.01898
ENSG00000090621,PABPC4,46,-0.0097,42,-0.3408,56,0.28947,54,0.30827
ENSG00000116983,HPCAL4,147,-0.4207,179,-0.2337,388,1.14920,173,-0.1983
ENSG00000084072,PPIE,31,-0.1650,40,0.57023,18,-0.9448,28,-0.3728
ENSG00000168389,MFSD2A,81,2.30541,14,-1.0608,12,-0.9065,21,-0.0613
ENSG00000131236,CAP1,135,0.01732,131,-0.0588,157,0.25285,131,-0.0416
ENSG00000131238,PPT1,142,-0.0594,167,0.46572,97,-0.6422,121,-0.3649
ENSG00000259943,AL050341.2,16,-0.8767,36,0.85049,40,0.50569,14,-1.2590
ENSG00000084073,ZMPSTE24,33,-0.5580,47,0.01891,38,-0.3329,54,0.27922
ENSG00000049089,COL9A2,5,-2.3489,19,-0.6002,17,-0.5118,42,1.25117
ENSG00000084070,SMAP2,84,-0.3823,117,0.32265,146,0.48939,80,-0.5529
ENSG00000117016,RIMS3,73,-0.3903,119,1.02917,23,-2.1118,65,-0.6641
ENSG00000066136,NFYC,16,-0.9226,28,-0.1480,43,0.62704,32,0.17130
ENSG00000179862,CITED4,48,-0.0122,61,0.98862,13,-1.9008,30,-0.8263
ENSG00000171793,CTPS1,6,-1.6866,19,0.15300,26,0.53940,18,-0.0234
ENSG00000010803,SCMH1,19,0.23406,19,0.50225,11,-0.6532,12,-0.5639
ENSG00000198815,FOXJ3,38,-0.8282,78,0.69973,72,0.13874,43,-0.7463
ENSG00000177181,RIMKLA,16,-0.6587,28,0.43018,14,-0.8175,24,-0.0547
ENSG00000127125,PPCS,42,-0.5550,67,0.43353,48,-0.3487,53,-0.2323
ENSG00000186409,CCDC30,10,-1.1504,23,0.28370,5,-2.1647,26,0.43451
ENSG00000171960,PPIH,12,-0.2686,11,-0.7403,9,-0.6463,25,1.11340
ENSG00000065978,YBX1,25,-1.7733,63,-0.7063,93,0.24276,133,1.09067
ENSG00000164008,C1orf50,21,-0.5236,35,0.61908,23,-0.3922,23,-0.4773
ENSG00000177868,SVBP,50,0.58590,38,0.35476,20,-0.8629,26,-0.5002
ENSG00000117394,SLC2A1,100,0.89372,48,-0.5408,51,-0.1766,67,0.29783
ENSG00000117395,EBNA1BP2,59,-0.5107,96,0.58605,79,-0.0565,60,-0.5826
ENSG00000066322,ELOVL1,2,-3.3139,18,-1.0355,10,-1.3968,59,1.88470
ENSG00000159479,MED8,50,1.01948,30,0.50314,4,-2.5467,17,-0.7631
ENSG00000178922,HYI,33,0.15911,32,0.27115,8,-1.8206,30,0.03497
ENSG00000142949,PTPRF,131,-0.0583,142,0.17047,156,0.22186,115,-0.3082
ENSG00000066135,KDM4A,12,-0.8208,21,0.08172,24,0.30342,20,0.02413
ENSG00000126091,ST3GAL3,19,-1.2384,50,0.51833,45,0.03710,37,-0.3235
ENSG00000117408,IPO13,25,-1.2140,49,-0.3706,91,0.78613,68,0.40954
ENSG00000117410,ATP6V0B,658,0.61606,482,0.26825,401,-0.1736,314,-0.6480
ENSG00000117411,B4GALT2,38,-0.3420,47,-0.0398,34,-0.4861,56,0.33170
ENSG00000159214,CCDC24,35,0.88447,20,-0.0209,22,0.11329,15,-0.5355
ENSG00000196517,SLC6A9,14,-1.0850,30,0.03655,7,-2.1018,41,0.68356
ENSG00000178028,DMAP1,6,-2.7483,47,0.56581,48,0.29199,34,-0.3093
ENSG00000117419,ERI3,72,-0.8815,139,0.29034,164,0.38899,111,-0.2807
ENSG00000187147,RNF220,63,-0.8177,124,0.52175,93,-0.2314,91,-0.3150
ENSG00000126106,TMEM53,17,-0.0053,20,0.52185,5,-1.7927,15,-0.2109
ENSG00000142937,RPS8,845,0.10445,811,0.08750,636,-0.3389,778,-0.0316
ENSG00000117425,PTCH2,8,-1.4075,26,1.21723,7,-1.4127,13,-0.7142
ENSG00000070785,EIF2B3,48,0.78774,32,0.39846,32,0.14972,14,-1.2331
