NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
CDK18	1	CDK18	
SYNJ2	1	SYNJ2	
GLDN	1	GLDN	
LINC01877	1	LINC01877	
CA14	1	CA14	
FAM178B	1	FAM178B	
SLC31A2	1	SLC31A2	
SEMA7A	1	SEMA7A	
HSPA2	1	HSPA2	
HPN-AS1	1	HPN-AS1	
SHROOM4	1	SHROOM4	
FGFR2	1	FGFR2	
TMEM235	1	TMEM235	
CDKN1C	1	CDKN1C	
CNP	1	CNP	
PAQR4	1	PAQR4	
SELENOP	1	SELENOP	
SMIM5	1	SMIM5	
CRYAB	1	CRYAB	
COL4A5	1	COL4A5	
HHATL	1	HHATL	
LINC01170	1	LINC01170	
SERPINA3	1	SERPINA3	
KLHL4	1	KLHL4	
NKX6-2	1	NKX6-2	
TP53TG5	1	TP53TG5	
BCAS1	1	BCAS1	
ST18	1	ST18	
PRRG1	1	PRRG1	
DOCK5	1	DOCK5	
CLDND1	1	CLDND1	
CYB5R2	1	CYB5R2	
CPM	1	CPM	
MYO1D	1	MYO1D	
CLCA4	1	CLCA4	
SLAIN1	1	SLAIN1	
MAP6D1	1	MAP6D1	
GLTP	1	GLTP	
RHOU	1	RHOU	
GALNT15	1	GALNT15	
EFS	1	EFS	
CNTN2	1	CNTN2	
PLLP	1	PLLP	
RASSF2	1	RASSF2	
CTNNA3	1	CTNNA3	
MOB3B	1	MOB3B	
LINC00320	1	LINC00320	
MYLK	1	MYLK	
SEMA3B	1	SEMA3B	
MKRN3	1	MKRN3	
C10orf90	1	C10orf90	
RNASE1	1	RNASE1	
FBXO32	1	FBXO32	
C21orf91	1	C21orf91	
PMP22	1	PMP22	
DBNDD2	1	DBNDD2	
SOX10	1	SOX10	
MAL	1	MAL	
TMEM273	1	TMEM273	
SPP1	1	SPP1	
ABCA8	1	ABCA8	
GPR62	1	GPR62	
CD22	1	CD22	
KCNJ2	1	KCNJ2	
LINC01630	1	LINC01630	
SOX2-OT	1	SOX2-OT	
ALB	1	ALB	
TTYH2	1	TTYH2	
PADI2	1	PADI2	
CDC42EP1	1	CDC42EP1	
FAM124A	1	FAM124A	
MYO1E	1	MYO1E	
ANKRD18A	1	ANKRD18A	
NDE1	1	NDE1	
MAN2A1	1	MAN2A1	
RTKN	1	RTKN	
MITF	1	MITF	
PACC1	1	PACC1	
SLC44A1	1	SLC44A1	
PPP1R16B	1	PPP1R16B	
EFHD1	1	EFHD1	
FRMD4B	1	FRMD4B	
PDE1C	1	PDE1C	
ASPA	1	ASPA	
RNF125	1	RNF125	
FAM107B	1	FAM107B	
FLNC	1	FLNC	
NTM-AS1	1	NTM-AS1	
PVALB	1	PVALB	
TMC6	2	TNRC6C-AS1:TMC6	
WIPF1	1	WIPF1	
LINC01094	1	LINC01094	
ARRDC2	1	ARRDC2	
NKAIN2	1	NKAIN2	
SNX22	1	SNX22	
PRCD	1	PRCD	
PIP4K2A	1	PIP4K2A	
FNTB	1	FNTB	
ZEB2	1	ZEB2	
JPT2	1	JPT2	
HMSD	1	HMSD	
SH3TC2	1	SH3TC2	
PRR5L	1	PRR5L	
TMC7	1	TMC7	
ITGA2	1	ITGA2	
SEPTIN10	1	SEPTIN10	
LPAR1	1	LPAR1	
LIPE	1	LIPE	
CDH19	1	CDH19	
PRR18	1	PRR18	
SERPINA5	1	SERPINA5	
COL9A3	1	COL9A3	
SLCO1A2	1	SLCO1A2	
PRIMA1	1	PRIMA1	
P2RX7	1	P2RX7	
SLC12A2	1	SLC12A2	
TFEB	1	TFEB	
CDC42EP2	1	CDC42EP2	
ABCA6	1	ABCA6	
PEX5L	1	PEX5L	
CYP4F12	1	CYP4F12	
PLD1	1	PLD1	
REEP3	1	REEP3	
MEIS1	1	MEIS1	
BMP8A	1	BMP8A	
LAMP2	1	LAMP2	
LINC00836	1	LINC00836	
AIF1L	1	AIF1L	
CP	1	CP	
HHIP	1	HHIP	
SLC7A14-AS1	1	SLC7A14-AS1	
ICOSLG	1	ICOSLG	
DMRT2	1	DMRT2	
CREB5	1	CREB5	
DEPDC7	1	DEPDC7	
PLIN3	1	PLIN3	
LINC01102	1	LINC01102	
PSRC1	1	PSRC1	
TBC1D12	1	TBC1D12	
KIF13B	1	KIF13B	
F5	1	F5	
CERCAM	1	CERCAM	
LIPA	1	LIPA	
SOX8	1	SOX8	
ZNF536	1	ZNF536	
TYMSOS	1	TYMSOS	
CPS1	1	CPS1	
GRM3	1	GRM3	
LINC00639	1	LINC00639	
CERS2	1	CERS2	
RHOG	1	RHOG	
SALL1	1	SALL1	
ARHGEF2	1	ARHGEF2	
ZDHHC9	1	ZDHHC9	
BEST1	1	BEST1	
ABCA2	1	ABCA2	
SLFN5	1	SLFN5	
GAL3ST1	1	GAL3ST1	
HIP1	1	HIP1	
THEMIS2	1	THEMIS2	
NPC1	1	NPC1	
RAB7B	1	RAB7B	
SHISA2	1	SHISA2	
LITAF	1	LITAF	
APOD	1	APOD	
MOSPD2	1	MOSPD2	
CNKSR3	1	CNKSR3	
IP6K3	1	IP6K3	
PLEKHG3	1	PLEKHG3	
NDRG1	1	NDRG1	
GAB1	1	GAB1	
SYNGR2	1	SYNGR2	
LHPP	1	LHPP	
SORT1	1	SORT1	
CDR2L	1	CDR2L	
RAI14	1	RAI14	
CD9	1	CD9	
NKD1	1	NKD1	
TRAPPC10	1	TRAPPC10	
CHADL	1	CHADL	
TMEM140	1	TMEM140	
C2orf88	1	C2orf88	
MTMR10	1	MTMR10	
AMOTL2	1	AMOTL2	
SLC35D2	1	SLC35D2	
SEMA4D	1	SEMA4D	
DAO	1	DAO	
BACE1	1	BACE1	
BVES	1	BVES	
CD44	1	CD44	
S100B	1	S100B	
VRK2	1	VRK2	
TJP2	1	TJP2	
MINDY1	1	MINDY1	
FMNL2	1	FMNL2	
TRPM6	1	TRPM6	
PAQR6	1	PAQR6	
NKX2-2	1	NKX2-2	
APLNR	1	APLNR	
PLAAT3	1	PLAAT3	
MTUS1	1	MTUS1	
PDE8A	1	PDE8A	
SGK2	1	SGK2	
FRYL	1	FRYL	
CDK19	1	CDK19	
CYP4F3	1	CYP4F3	
TJAP1	1	TJAP1	
MVB12B	1	MVB12B	
OLIG2	1	OLIG2	
SEPTIN8	1	SEPTIN8	
FOXN2	1	FOXN2	
ZCCHC24	1	ZCCHC24	
FEZ1	1	FEZ1	
ACTN2	1	ACTN2	
ADARB2	1	ADARB2	
SECISBP2L	1	SECISBP2L	
BACE2	1	BACE2	
COLGALT2	1	COLGALT2	
HPN	1	HPN	
GLIPR2	1	GLIPR2	
ST6GALNAC3	1	ST6GALNAC3	
SIRT2	1	SIRT2	
C1orf198	1	C1orf198	
PRKCQ-AS1	1	PRKCQ-AS1	
GSN	1	GSN	
QKI	1	QKI	
MARCKSL1	1	MARCKSL1	
CA2	1	CA2	
DDO	1	DDO	
INF2	1	INF2	
CDK6	1	CDK6	
CNTNAP4	1	CNTNAP4	
SEMA3B-AS1	1	SEMA3B-AS1	
ADIPOR2	1	ADIPOR2	
EDIL3	1	EDIL3	
MYOT	1	MYOT	
TCP11L2	1	TCP11L2	
DHCR24	1	DHCR24	
ATP1A1-AS1	1	ATP1A1-AS1	
SUN2	1	SUN2	
CAVIN1	1	CAVIN1	
LDLRAD3	1	LDLRAD3	
ABTB2	1	ABTB2	
DPYSL5	1	DPYSL5	
UNC5B	1	UNC5B	
LINC01411	1	LINC01411	
TESK2	1	TESK2	
DSCAML1	1	DSCAML1	
GPM6B	1	GPM6B	
SGK3	1	SGK3	
RNF13	1	RNF13	
LLGL2	1	LLGL2	
PSEN1	1	PSEN1	
MAP4K4	1	MAP4K4	
FAXDC2	1	FAXDC2	
SYPL1	1	SYPL1	
PACS2	1	PACS2	
SEPTIN4	1	SEPTIN4	
SCD	1	SCD	
GSDMC	1	GSDMC	
DAAM2	1	DAAM2	
VWA1	1	VWA1	
CHST6	1	CHST6	
SMAD9	1	SMAD9	
PREX1	1	PREX1	
INTS13	1	INTS13	
TGFA	1	TGFA	
PI16	1	PI16	
SGCD	1	SGCD	
CHI3L2	1	CHI3L2	
COBL	1	COBL	
TMTC4	1	TMTC4	
MYO9B	1	MYO9B	
TP53INP2	1	TP53INP2	
TMTC2	1	TMTC2	
ZCWPW1	1	ZCWPW1	
AQP1	1	AQP1	
ABHD5	1	ABHD5	
MAP7	1	MAP7	
SERINC5	1	SERINC5	
FAM222A	1	FAM222A	
TYRO3	1	TYRO3	
AFMID	1	AFMID	
TYMS	1	TYMS	
PMP2	1	PMP2	
LRRC8C-DT	1	LRRC8C-DT	
IQCJ-SCHIP1	1	IQCJ-SCHIP1	
HOMER3	1	HOMER3	
PAQR8	1	PAQR8	
EPB41L2	1	EPB41L2	
B3GAT1	1	B3GAT1	
PACSIN3	1	PACSIN3	
C5orf64	1	C5orf64	
PDK4	1	PDK4	
STRN	1	STRN	
ATP11A	1	ATP11A	
GREM1	1	GREM1	
SLC14A1	1	SLC14A1	
ZSCAN16	1	ZSCAN16	
COL9A2	1	COL9A2	
ERMP1	1	ERMP1	
S100A1	1	S100A1	
PXK	1	PXK	
RAB11B-AS1	1	RAB11B-AS1	
VXN	1	VXN	
OLMALINC	1	OLMALINC	
SLC6A9	1	SLC6A9	
ELF1	1	ELF1	
OLIG1	1	OLIG1	
GFAP	1	GFAP	
OSBPL1A	1	OSBPL1A	
USP54	1	USP54	
ADO	1	ADO	
BDNF-AS	1	BDNF-AS	
POU3F3	1	POU3F3	
CAPS	1	CAPS	
LINC01736	1	LINC01736	
RELL1	1	RELL1	
FGF1	1	FGF1	
NGFR	1	NGFR	
SPACDR	1	C7orf61	
TXNIP	1	TXNIP	
ROM1	1	ROM1	
CYP27A1	1	CYP27A1	
WWTR1	1	WWTR1	
CAT	1	CAT	
PHLDB1	1	PHLDB1	
ZBTB7B	1	ZBTB7B	
IFIT2	1	IFIT2	
VAMP3	1	VAMP3	
LRRC8B	1	LRRC8B	
CYBB	1	CYBB	
PAIP2B	1	PAIP2B	
TMEM178A	1	TMEM178A	
DLEU2	1	DLEU2	
HSPB6	1	HSPB6	
DOCK1	1	DOCK1	
KIAA1755	1	KIAA1755	
FBXL7	1	FBXL7	
RFFL	1	RFFL	
DOCK10	1	DOCK10	
SPTLC2	1	SPTLC2	
PTPRD-AS1	1	PTPRD-AS1	
CTSH	1	CTSH	
KCNJ10	1	KCNJ10	
CLN8	1	CLN8	
BTBD16	1	BTBD16	
LGI4	1	LGI4	
SSPN	1	SSPN	
EVI2B	1	EVI2B	
GOLIM4	1	GOLIM4	
NUDT1	1	NUDT1	
SLCO3A1	1	SLCO3A1	
LANCL1	1	LANCL1	
FAM13C	1	FAM13C	
GALNT7	1	GALNT7	
TTN	1	TTN	
SLC24A2	1	SLC24A2	
COL20A1	1	COL20A1	
DPF3	1	DPF3	
ACER3	1	ACER3	
PTAFR	1	PTAFR	
RAB33A	1	RAB33A	
OLR1	1	OLR1	
NFIX	1	NFIX	
FAM234A	1	FAM234A	
TMC8	1	TMC8	
TRAK2	1	TRAK2	
NCKAP5	1	NCKAP5	
ANGPTL2	1	ANGPTL2	
RGCC	1	RGCC	
S1PR3	1	S1PR3	
KCNH8	1	KCNH8	
JAM3	1	JAM3	
CILK1	1	ICK	
CRISPLD1	1	CRISPLD1	
ANKRD40	1	ANKRD40	
GNG7	1	GNG7	
HEG1	1	HEG1	
MFAP5	1	MFAP5	
LAYN	1	LAYN	
PLOD3	1	PLOD3	
SPX	1	SPX	
BOK	1	BOK	
FAM131B	1	FAM131B	
ARHGAP23	1	ARHGAP23	
LGI3	1	LGI3	
AOPEP	1	AOPEP	
OTUD7B	1	OTUD7B	
FAM131C	1	FAM131C	
FYB1	1	FYB1	
NEAT1	1	NEAT1	
ANP32B	1	ANP32B	
RASGRF2-AS1	1	RASGRF2-AS1	
PKP4	1	PKP4	
CLIC4	1	CLIC4	
FAM107A	1	FAM107A	
SLC25A13	1	SLC25A13	
HSD11B1	1	HSD11B1	
ARHGEF37	1	ARHGEF37	
PLEKHB1	1	PLEKHB1	
PRR11	1	PRR11	
KCNK1	1	KCNK1	
FNTA	1	FNTA	
SHTN1	1	SHTN1	
SERTAD4-AS1	1	SERTAD4-AS1	
KIF6	1	KIF6	
PLEKHF1	1	PLEKHF1	
PLEKHG1	1	PLEKHG1	
TMEM151A	1	TMEM151A	
DYNC1I2	1	DYNC1I2	
LIMA1	1	LIMA1	
PEDS1	1	TMEM189	
LINC01315	1	LINC01315	
SRCIN1	1	SRCIN1	
ANXA1	1	ANXA1	
SLC6A6	1	SLC6A6	
TTLL7	1	TTLL7	
VCAN	1	VCAN	
RFTN2	1	RFTN2	
AMER2	1	AMER2	
SLC15A3	1	SLC15A3	
SLC13A3	1	SLC13A3	
SLC66A3	1	SLC66A3	
ACSL1	1	ACSL1	
ABHD6	1	ABHD6	
PLPPR1	1	PLPPR1	
ERBIN	1	ERBIN	
PTMA	1	PTMA	
ADAMTS18	1	ADAMTS18	
SYNE3	1	SYNE3	
GATM	1	GATM	
SLC4A2	1	SLC4A2	
CSRP1	1	CSRP1	
ST3GAL4	1	ST3GAL4	
SLC48A1	1	SLC48A1	
TUBB4A	1	TUBB4A	
PLS3	1	PLS3	
NES	1	NES	
HBEGF	1	HBEGF	
CPOX	1	CPOX	
LARP6	1	LARP6	
RAMP3	1	RAMP3	
EMX2	1	EMX2	
PARP4	1	PARP4	
CAHM	1	CAHM	
PCBP4	1	PCBP4	
ARHGAP21	1	ARHGAP21	
TTLL5	1	TTLL5	
NRBP2	1	NRBP2	
NEU4	1	NEU4	
DRAXIN	1	DRAXIN	
ADM	1	ADM	
RNF141	1	RNF141	
LPCAT2	1	LPCAT2	
MTURN	1	MTURN	
ARRDC4	1	ARRDC4	
SP110	1	SP110	
ECM2	1	ECM2	
HEPACAM	1	HEPACAM	
LZTS2	1	LZTS2	
GPSM2	1	GPSM2	
SLC7A2	1	SLC7A2	
AATK	1	AATK	
MEX3D	1	MEX3D	
HSPB7	1	HSPB7	
RDX	1	RDX	
PCED1B-AS1	1	PCED1B-AS1	
ZBED3	1	ZBED3	
IGSF11	1	IGSF11	
CBR1	1	CBR1	
RASGEF1C	1	RASGEF1C	
WASF2	1	WASF2	
MEGF10	1	MEGF10	
PHEX	1	PHEX	
STMN4	1	STMN4	
MYL3	1	MYL3	
FAAH	1	FAAH	
CLMN	1	CLMN	
ESF1	1	ESF1	
COPZ2	1	COPZ2	
H2AJ	1	H2AFJ	
SCRG1	1	SCRG1	
SESTD1	1	SESTD1	
SLC38A3	1	SLC38A3	
MCM5	1	MCM5	
RNF144A	1	RNF144A	
ARHGAP22	1	ARHGAP22	
GPRC5B	1	GPRC5B	
CPB2-AS1	1	CPB2-AS1	
ABHD17B	1	ABHD17B	
AHR	1	AHR	
APLP1	1	APLP1	
ZNF652	1	ZNF652	
PPFIBP2	1	PPFIBP2	
DDR2	1	DDR2	
CHD7	1	CHD7	
PLCH2	1	PLCH2	
ZFP36	1	ZFP36	
PPP1R13L	1	PPP1R13L	
SLC16A4	1	SLC16A4	
THBS2	1	THBS2	
LACC1	1	LACC1	
SNX18	1	SNX18	
DOHH	1	DOHH	
ZNF189	1	ZNF189	
NKX2-8	1	NKX2-8	
ID2-AS1	1	ID2-AS1	
APBB1IP	1	APBB1IP	
AGPAT4	1	AGPAT4	
TSC22D4	1	TSC22D4	
SLC47A2	1	SLC47A2	
CH25H	1	CH25H	
SMOC1	1	SMOC1	
ITGAV	1	ITGAV	
ITPKB	1	ITPKB	
SNORC	1	SNORC	
ZFYVE16	1	ZFYVE16	
PRTFDC1	1	PRTFDC1	
WNK1	1	WNK1	
LRRCC1	1	LRRCC1	
PTGDS	1	PTGDS	
NFATC1	1	NFATC1	
FRMD5	1	FRMD5	
KCNQ1OT1	1	KCNQ1OT1	
PANTR1	1	PANTR1	
KLHL32	1	KLHL32	
RO60	1	RO60	
KRCC1	1	KRCC1	
USP2	1	USP2	
FAR1	1	FAR1	
KLF3	1	KLF3	
CPPED1	1	CPPED1	
MYBL1	1	MYBL1	
OFD1	1	OFD1	
ALOX12-AS1	1	ALOX12-AS1	
LRRC58	1	LRRC58	
NECAB1	1	NECAB1	
TPRN	1	TPRN	
TMEM98	1	TMEM98	
LURAP1	1	LURAP1	
UACA	1	UACA	
TLCD5	1	TLCD5	
BBX	1	BBX	
ALDH3B1	1	ALDH3B1	
TRIM56	1	TRIM56	
TMC1	1	TMC1	
IPO13	1	IPO13	
PAH	1	PAH	
FLNB	1	FLNB	
RGS10	1	RGS10	
BAZ1A	1	BAZ1A	
ENTPD5	1	ENTPD5	
TMEM165	1	TMEM165	
LLGL1	1	LLGL1	
PTPRD	1	PTPRD	
TMCC3	1	TMCC3	
SH3PXD2A	1	SH3PXD2A	
RAB40B	1	RAB40B	
S100A2	1	S100A2	
SHMT1	1	SHMT1	
FUT8	1	FUT8	
HSPB8	1	HSPB8	
MAP4K5	1	MAP4K5	
IGFBP5	1	IGFBP5	
CRTC3	1	CRTC3	
SFR1	1	SFR1	
TNS1	1	TNS1	
LINC00844	1	LINC00844	
FAM53B	1	FAM53B	
ANKS1B	1	ANKS1B	
PRKCQ	1	PRKCQ	
CYTH1	1	CYTH1	
MYO6	1	MYO6	
ASCL1	1	ASCL1	
RAB13	1	RAB13	
SH3BP4	1	SH3BP4	
TNC	1	TNC	
HES6	1	HES6	
ATG4C	1	ATG4C	
KIF1C	1	KIF1C	
JUP	1	JUP	
ELMO1	1	ELMO1	
ACTN4	1	ACTN4	
RAP1A	1	RAP1A	
HCN2	1	HCN2	
SLC22A23	1	SLC22A23	
SRGAP2C	1	SRGAP2C	
DDR1	1	DDR1	
HIPK2	1	HIPK2	
ULK2	1	ULK2	
MAP3K11	1	MAP3K11	
NT5DC1	1	NT5DC1	
LIMCH1	1	LIMCH1	
SMC1A	1	SMC1A	
TMEM168	1	TMEM168	
SLC39A11	1	SLC39A11	
ENTPD3-AS1	1	ENTPD3-AS1	
DNAJC22	1	DNAJC22	
FAH	1	FAH	
ZNF708	1	ZNF708	
CCDC88A	1	CCDC88A	
LRAT	1	LRAT	
GM2A	1	GM2A	
CTNNA1	1	CTNNA1	
BARD1	1	BARD1	
PLAAT5	1	PLAAT5	
IFNGR1	1	IFNGR1	
P2RY12	1	P2RY12	
ANTXR1	1	ANTXR1	
SBSPON	1	SBSPON	
PSAT1	1	PSAT1	
RP2	1	RP2	
C3	1	C3	
FGFRL1	1	FGFRL1	
HVCN1	1	HVCN1	
TMEM104	1	TMEM104	
PAPSS1	1	PAPSS1	
ADAP1	1	ADAP1	
AAMDC	1	AAMDC	
SNHG18	1	SNHG18	
PLPP1	1	PLPP1	
COL16A1	1	COL16A1	
CDH20	1	CDH20	
SFT2D1	1	SFT2D1	
PLAAT4	1	PLAAT4	
REST	1	REST	
RNF130	1	RNF130	
CCDC102B	1	CCDC102B	
COL21A1	1	COL21A1	
ELOVL5	1	ELOVL5	
NECTIN1	1	NECTIN1	
ACSM5	1	ACSM5	
APOC2	1	APOC2	
ARHGEF10	1	ARHGEF10	
GNB4	1	GNB4	
SILC1	1	SILC1	
MPC1	1	MPC1	
LGR5	1	LGR5	
MPST	1	MPST	
TMEM123	1	TMEM123	
ACSBG1	1	ACSBG1	
SNAP23	1	SNAP23	
GLIPR1L2	1	GLIPR1L2	
RRBP1	1	RRBP1	
TOB2	1	TOB2	
SLC25A35	1	SLC25A35	
SHROOM1	1	SHROOM1	
CCDC144A	1	CCDC144A	
SHC4	1	SHC4	
TMBIM1	1	TMBIM1	
PIGA	1	PIGA	
CCL2	1	CCL2	
WWC2	1	WWC2	
ZNF114	1	ZNF114	
PLCD3	1	PLCD3	
GNAI1	1	GNAI1	
ANXA4	1	ANXA4	
CXADR	1	CXADR	
AHNAK	1	AHNAK	
AGA	1	AGA	
REEP4	1	REEP4	
PTP4A2	1	PTP4A2	
MAN2A2	1	MAN2A2	
TNFRSF21	1	TNFRSF21	
FAM181B	1	FAM181B	
PCDH9	1	PCDH9	
CRYBG3	1	CRYBG3	
CYP4F11	1	CYP4F11	
OSGIN1	1	OSGIN1	
ID3	1	ID3	
ITPRID2	1	ITPRID2	
OSMR	1	OSMR	
NFIA-AS2	1	NFIA-AS2	
CD99	1	CD99	
SYNDIG1	1	SYNDIG1	
CYBRD1	1	CYBRD1	
TMEM218	1	TMEM218	
RPS6KA5	1	RPS6KA5	
SPOCK3	1	SPOCK3	
HIP1R	1	HIP1R	
STXBP3	1	STXBP3	
ABI3BP	1	ABI3BP	
EGLN3	1	EGLN3	
FAM201A	1	FAM201A	
RNASE4	1	RNASE4	
EML3	1	EML3	
RHBDF2	1	RHBDF2	
MFAP3L	1	MFAP3L	
FAM102A	1	FAM102A	
SMIM1	1	SMIM1	
CD68	1	CD68	
QDPR	1	QDPR	
GAS7	1	GAS7	
ANGPTL4	1	ANGPTL4	
MTFR1	1	MTFR1	
EHD4	1	EHD4	
ATF7	1	ATF7	
ANGPT1	1	ANGPT1	
CXXC5	1	CXXC5	
SPATA13	1	SPATA13	
DIP2B	1	DIP2B	
CECR2	1	CECR2	
C1GALT1	1	C1GALT1	
FTH1	1	FTH1	
POLA1	1	POLA1	
CCDC77	1	CCDC77	
POC5	1	POC5	
SLC25A10	1	SLC25A10	
ITGB4	1	ITGB4	
CCDC159	1	CCDC159	
NEO1	1	NEO1	
CYP7B1	1	CYP7B1	
C1QL1	1	C1QL1	
POC1B	1	POC1B	
H2AC6	1	HIST1H2AC	
STAMBP	1	STAMBP	
ELAPOR2	1	KIAA1324L	
CCDC163	1	CCDC163	
COL18A1	1	COL18A1	
HACD2	1	HACD2	
ARHGEF1	1	ARHGEF1	
NR2C2AP	1	NR2C2AP	
LRATD2	1	LRATD2	
FTL	1	FTL	
C1QC	1	C1QC	
LCA5	1	LCA5	
NLN	1	NLN	
RAB9A	1	RAB9A	
ARHGAP10	1	ARHGAP10	
ART3	1	ART3	
OPALIN	1	OPALIN	
TYROBP	1	TYROBP	
NFIC	1	NFIC	
MEIS2	1	MEIS2	
SLC9A3R1	1	SLC9A3R1	
PTPRG-AS1	1	PTPRG-AS1	
AQP4-AS1	1	AQP4-AS1	
LARP7	1	LARP7	
AMPD3	1	AMPD3	
DNM2	1	DNM2	
SLC35E3	1	SLC35E3	
ARHGDIB	1	ARHGDIB	
TGFB3	1	TGFB3	
SORBS1	1	SORBS1	
PLXND1	1	PLXND1	
HOGA1	1	HOGA1	
SEC14L2	1	SEC14L2	
PYROXD2	1	PYROXD2	
TRIM34	1	TRIM34	
GABPA	1	GABPA	
PIGBOS1	1	PIGBOS1	
C2orf68	1	C2orf68	
SNED1	1	SNED1	
KLF13	1	KLF13	
NXPE3	1	NXPE3	
KLRC3	1	KLRC3	
GCLC	1	GCLC	
PBLD	1	PBLD	
HMOX1	1	HMOX1	
AEBP1	1	AEBP1	
TSTD3	1	TSTD3	
CCDC122	1	CCDC122	
SAPCD2	1	SAPCD2	
MALAT1	1	MALAT1	
CDK2AP1	1	CDK2AP1	
TANC1	1	TANC1	
CYP20A1	1	CYP20A1	
GPC4	1	GPC4	
LY86	1	LY86	
OGFRL1	1	OGFRL1	
GCA	1	GCA	
SYNM	1	SYNM	
ARAP2	1	ARAP2	
APOM	1	APOM	
JOSD2	1	JOSD2	
APBB2	1	APBB2	
SELL	1	SELL	
GAB2	1	GAB2	
CWF19L2	1	CWF19L2	
CCDC167	1	CCDC167	
PCDHB7	1	PCDHB7	
NACC2	1	NACC2	
RNPEPL1	1	RNPEPL1	
DICER1	1	DICER1	
SATB2	1	SATB2	
ABHD17A	1	ABHD17A	
HAUS6	1	HAUS6	
AASS	1	AASS	
SCARB2	1	SCARB2	
EMC2	1	EMC2	
HLA-F-AS1	1	HLA-F-AS1	
ST6GAL1	1	ST6GAL1	
NTNG2	1	NTNG2	
LAMP1	1	LAMP1	
EFNA1	1	EFNA1	
CCDC18-AS1	1	CCDC18-AS1	
SLC6A8	1	SLC6A8	
ADIRF	1	ADIRF	
LGALS1	1	LGALS1	
SEMA6A	1	SEMA6A	
SPSB2	1	SPSB2	
MICALL1	1	MICALL1	
PDGFA	1	PDGFA	
C3AR1	1	C3AR1	
EFCAB11	1	EFCAB11	
SELPLG	1	SELPLG	
RILPL1	1	RILPL1	
LZIC	1	LZIC	
NFIA	1	NFIA	
CTTNBP2	1	CTTNBP2	
GBP1	1	GBP1	
CCDC121	1	CCDC121	
NUDCD2	1	NUDCD2	
METTL7B	1	METTL7B	
CD86	1	CD86	
SGK1	1	SGK1	
MBNL2	1	MBNL2	
TJP1	1	TJP1	
WWC3	1	WWC3	
TIMP4	1	TIMP4	
PGAM2	1	PGAM2	
ZCRB1	1	ZCRB1	
ELOVL6	1	ELOVL6	
NSRP1	1	NSRP1	
CALCOCO2	1	CALCOCO2	
MGME1	1	MGME1	
ZNF24	1	ZNF24	
S100A3	1	S100A3	
GATB	1	GATB	
RNH1	1	RNH1	
ADAMTSL3	1	ADAMTSL3	
CAV2	1	CAV2	
VSTM2B	1	VSTM2B	
METTL8	1	METTL8	
PHGDH	1	PHGDH	
GABPB2	1	GABPB2	
SETD9	1	SETD9	
GYG2	1	GYG2	
CEP78	1	CEP78	
DTNA	1	DTNA	
KNOP1	1	KNOP1	
ZNRF2	1	ZNRF2	
CCDC9B	1	CCDC9B	
IQGAP1	1	IQGAP1	
SEPTIN7	1	SEPTIN7	
TRPS1	1	TRPS1	
ADORA1	1	ADORA1	
LCAT	1	LCAT	
HLA-DPA1	1	HLA-DPA1	
RFX4	1	RFX4	
APLN	1	APLN	
DTX4	1	DTX4	
LDLRAD4	1	LDLRAD4	
CCDC80	1	CCDC80	
