Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSG00000204472,AIF1,0.4528000570716653,-0.655825176393487,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026781873717765626,0.31957295180165995,-1.1150676444820695,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027061658205349877,0.9824616263278465,0.6698712159477744,0.00000000000000000000000000000000000000000000000000000000041438486740225776,0.27326687472823646,-1.4417754747335456,0,0.505856238524567,-0.3912187624395944,0.00000000000000000008964433347448024,0.46983649254811144,-0.5415401304327101,0.00000000000000000000000000000000000000000000000000000006910122894034402,2.925088338255458,2.6903075927050684,0
ENSG00000171094,ALK,0.2982626233454914,-0.6326929742321643,0.000000000000000000000000000000000000000000000000000000000000000000000000004319012062861135,1.5477307287296003,2.5242001574447777,0,0.05891177576517983,-2.942842898100767,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012060111946010998,0.46363758386025405,0.17541006774025591,0.0000008286937053954105,0.12174070318708705,-1.8972155781539792,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012487304321904523,0.25404781427354123,-0.8403400762769169,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013410656314293752,0.11717854044126697,-1.9304690543556016,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000036441917914637743
ENSG00000189292,ALKAL2,0.021684224368999278,-1.322134605531784,0.000000000000000000000000000000000000000000000000282841623466509,0.03086140054844568,-0.6383605933375671,0.000000021438265387767304,0.12752244144291974,1.720341562043468,0.0000000000000000000000000000000000000000000000000000000000000000000000010326052607373806,0.08349200506142085,1.1851508346493014,0.0000000000000000000000000000000000000000000000000000000018878834439894904,0.0382439505631525,-0.29265751129903617,0.015116380810506397,0.020202254055531426,-1.3408096092622435,0.000000000000000000000000000000000017950260218136957,0.030626209433512956,-0.6241835407946166,0.0000075562064316157064
ENSG00000154188,ANGPT1,0.3219778769942317,0.024959738361736594,0.45181682934096484,0.7673781720046167,1.57753376335676,0,0.6149814640852919,1.08065902477825,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008390117689006609,0.18195447668604026,-0.9520833034139407,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008118934494240891,0.16028938642404952,-1.0626541136610774,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000003135209525024617,0.13185099438897724,-1.4295679124369993,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014425267588847254,0.25090664747082975,-0.3662540680371449,0.000000000042460165671301844
ENSG00000029534,ANK1,0.08118143503435266,-0.5731789174277382,0.000000000000000000000000000000008100183947198006,0.016627366826101345,-2.883827641517611,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233155497895352,0.09968303521242318,-0.16475035899674983,0.021300430165543557,0.1705590469140533,0.8317884122068242,0.000000000000000000000000000000000000000000000000000000000000000000013549865586741602,0.10909429722397287,-0.024468357148571318,0.7198416343614493,0.1668920722198105,0.7451370092121334,0.0000000000000000000000000000000000000000000000023519289978368004,0.09035682907402891,-0.3155024319972073,0.000026368565314348687
ENSG00000180071,ANKRD18A,0.12084624214458825,-0.7776817197102801,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000009148843016113017,0.12697261939931936,-0.6064867532436802,0.0000000000000000000000000000014323222506926513,0.09645007190823648,-1.0034643258579607,0.0000000000000000000000000000000000000000000000009499112337761595,0.19074310879776876,0.05029813020502516,0.21961556928851889,0.45328985229234536,1.5359859890480438,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059935238657775686,0.23804691393752297,0.4443743860316629,0.000000000000000000000000036530336757007814,0.1152762914081295,-0.7307926977802115,0.0000000000000000000000000020891650311488803
ENSG00000189127,ANKRD34B,0.16057078541011033,-2.179172757076034,0,0.09674104335186237,-2.7490548336811633,0,0.13344954083392868,-2.2288290747395356,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000659556053451,0.5738678849226116,-0.03493965529994125,0.3913605675492168,0.21498890137294094,-1.540032134076271,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008608374460008177,2.199900319940834,3.082933497450659,0,0.20753536951529586,-1.5719063321208295,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048369918923954405
ENSG00000134343,ANO3,0.07676095954315171,-1.0274707279055244,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005797833953562824,0.039427013761891824,-1.9201151343563123,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011177346819727912,0.08872688179267937,-0.6645911799340545,0.0000000000000000000019157786788529235,0.24906089645440796,1.2034088677169064,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002907633447074474,0.07389767339892017,-0.9535409173384575,0.000000000000000000000000000000000000000000009712853260473789,0.2532432997315068,1.1643143686935402,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011673344569617406,0.06657871615981077,-1.0943281157974232,0.0000000000000000000000000000000000000000000044413802596642193
ENSG00000135046,ANXA1,1.7036751487709625,-0.1862497617109724,0.0000000000010450167516984103,8.051676420639378,2.9451736319918393,0,3.1645322475814126,0.8442763867977855,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808574439887319,0.268500159006621,-3.0893011173023037,0,0.46288893151735977,-2.135411824893999,0,0.10735799610926214,-4.379801218620953,0,1.4116590074913022,-0.4434247254043778,0.0000000000000000000000025056646716828026
ENSG00000130203,APOE,21.554895592804005,1.4503027881931567,0,3.3455017843517094,-1.8897302583787088,0,6.30427844316406,-0.9016021631046907,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000278606617114787,7.55248866123395,-0.6999908683087841,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004197503456425316,9.03898057055163,-0.35604542713836596,0.00000000000000000000000000007902211257092241,9.963733822087166,-0.21846210493328178,0.000000000000000002912780042541586,11.42395656850696,0.014257474195803255,0.6839548368031537
ENSG00000142192,APP,4.970107855992035,-0.8744009023535422,0,9.139887193447633,0.2052339736962625,0.0000000000000026912392494991657,7.914114559576581,-0.031181653750763427,0.3371491912888528,11.836276496303247,0.7327136704745323,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013512253638238103,9.772472116412251,0.30928326961541863,0.00000000000000000000000000018314027153781967,8.223390086657338,0.032282048198402524,0.16158788314313655,4.439088343729555,-0.9172950760158005,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005943044920974198
ENSG00000171885,AQP4,20.504554774401488,1.7777349555106459,0,2.6999316708383048,-1.9680232168346834,0,3.7895718197241743,-1.422677996100887,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000846077713942439,5.267593272050838,-1.02584530134973,0,7.701661231536532,-0.35312370160364415,0.000000000000000000000000003502628050254741,7.465894950079579,-0.43058194866335375,0.0000000000000000000000000000000000000000000000000000000000001957439458907411,9.758727764898437,0.021195487774000377,0.5561662589923352
ENSG00000169083,AR,0.27329291043573467,-0.5872909548575884,0.00000000000000000000000000000000000000000000000000000000000000000000000000000044990777892707895,1.0554598987568422,1.891981954065673,0,0.3193449308246638,-0.2554738227358073,0.00000015489270531786293,0.3543755219288496,-0.10687405758167201,0.0011971126163185762,0.2174267627634208,-0.8550805162022439,0.0000000000000000000000000000000000000000000000000000000000000000000000014228866389143628,0.23500763677872621,-0.7835018475965407,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010781036642743215,0.29237567639322615,-0.3901797296920826,0.000000000000012998080777292284
ENSG00000138639,ARHGAP24,0.28452330762959654,-1.4089654112093792,0,1.6763408918314902,1.7540194869723744,0,0.4734495149908964,-0.4620640147355156,0.00000000000000000000000011863019031616419,0.5013989099674265,-0.42166650061821864,0.000000000000000000000000000000000000000000005239345010661322,0.3248450302814388,-1.0471732457419303,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018815462213705937,0.3441534429813982,-1.016800542696918,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004017855869139216,1.7270518971854916,1.666202261806294,0
ENSG00000064270,ATP2C2,0.34252711441278744,0.8887078715610106,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004272512838910946,0.056936134889377335,-2.1153455097761986,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002648748974687033,0.04436344089633969,-2.435890463647327,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022830681732414016,0.1748788830367673,-0.43855712308347883,0.00000000000000000009292831966890726,0.15099503987284513,-0.6220712548410026,0.000000000000000000011845161860505821,0.41414620813839426,1.1523544146671263,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005977365494697682,0.1080477450822072,-1.1158612194260544,0.000000000000000000000000000000000000000000015551880272991096
AVP_gene,AVP_gene,0.2132580743728028,-1.1480074381599876,0.000000000000000000000000000000000000000000000000000000000014669604295721175,0.012092630418982796,-5.237840762887229,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022877552269068228,0.40358158580597275,-0.015079764104934279,0.9140138372650851,1.3334142431887757,2.9367402242691814,0,0.18131594091693815,-1.252426043989383,0.00000000000000000000000000000018818774621796601,0.02350970272833967,-4.361274912765449,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300273455162,0.3627588906193118,-0.18105646060768965,0.10704556707621973
ENSG00000135454,B4GALNT1,0.2113465174036348,-0.9657534613605139,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008211487346828356,0.09560735925008274,-2.057002200787596,0,0.19685154341047892,-0.9377304653908514,0.000000000000000000000000000000000000000000000000000000000000000000007463144821736058,0.6689787595554701,1.2312946371662565,0,0.18299197062289305,-1.0602437453238605,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022868191293551413,0.6849994372899881,1.2046283233928008,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003920051305952986,0.17443623633870423,-1.115735977659147,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000013498423092642977
ENSG00000132692,BCAN,1.8955476795511985,1.2321187172315577,0,0.5737701204006942,-1.0012522504949133,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005801258914894677,0.38292654247366886,-1.5781854871857335,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001323425816681889,0.7089744836571499,-0.7273316092035707,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006395828598491716,0.9317201501740141,-0.2348058784389458,0.0000000004770654666365434,1.1897876171642623,0.16919172996797838,0.000000005139975702977539,0.8873991739586208,-0.30548346693394957,0.00000000000038528480184952177
ENSG00000176697,BDNF,0.014695094200478848,-1.1168772243820557,0.0000000000000000000000000000000011637360695066454,0.005920350309293661,-2.339172405087494,0.00000000000000000000000000000000000000000000007251893066405691,0.011494980637108259,-1.319204534772303,0.0000000000000002116031100201151,0.0306112525247493,0.18939954758838518,0.026662947931786106,0.024988079252418367,-0.15280457038808404,0.20857037171922627,0.07017154616633704,1.8802987981570003,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012371047029462623,0.02396833781753188,-0.21159350714736114,0.12247387914959934
ENSG00000116985,BMP8B,0.07831409958060069,-0.2458607405908646,0.0000008614354924026563,0.08023964142595877,-0.1712015749523057,0.013036883019263533,0.07938721002502891,-0.18058453685049924,0.027361221485107928,0.0581688277903387,-0.7374808775087245,0.000000000000000000000000000000000013649337610527513,0.12509276259899682,0.5530890065224896,0.00000000000000008713375578922505,0.13453270952909202,0.7482895352111503,0.00000000000000000000000000000000000000000012336852630342527,0.08636210610444026,-0.048732329207958,0.5655667289729392
ENSG00000162670,BRINP3,0.7051255770018388,-0.028260722838296615,0.3016016474771895,0.11891086578666417,-2.741947193358675,0,0.18122555410690988,-2.0751224073786845,0,1.4933971395954946,1.5234061301194703,0,0.3845726343481949,-0.9665933797766426,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015152610640854782,0.8518915095097987,0.30805586082987424,0.000000000000000000000017836538503314505,0.3524867458403696,-1.0823814515753847,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003331275741788976
ENSG00000151136,BTBD11,0.22574293082768118,-1.1725283807881328,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004843154041256149,0.5497108244629263,0.3790928840309664,0.000000000000000000000018376112719051442,0.1465610031231303,-1.6623055227492276,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013106323610642296,0.4877690822009323,0.19796877425018944,0.00000000026285157761927435,0.2949812282480607,-0.6197709700570955,0.0000000000000000000000000000000000000000010215444714401815,0.91920255952668,1.4314234619273571,0,0.27925015806457776,-0.6922011313849532,0.0000000000000000000000000000000000000000011249471741168395
ENSG00000165985,C1QL3,0.1356010725003536,-0.42921522718962324,0.0000000000000000017332063106360908,0.08225507982912256,-1.1501854242721312,0.0000000000000000000000000000000000000000000000000000000024095451566583342,0.10435287109624841,-0.7592478347888809,0.000000000000000000005015334057772461,0.31750795501948,1.2462296318064736,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005026153872642748,0.13240634677043633,-0.40126811669629125,0.000000017625871126711686,0.17019952089261875,-0.005912842274589103,0.9232106058767828,0.16188139271999705,-0.08277837067431637,0.2994787135677671
ENSG00000143110,C1orf162,0.08954449677446258,-0.7460823341635643,0.0000000000000000000000000000000000000000000000000000000000000031074723692449667,0.12961788230347185,-0.06560039376772187,0.2612222477758499,0.24480716575591494,0.9701713620818238,0.000000000000000000000000000000000000000000000000000000001293854843634976,0.07656537127844838,-0.9667005128369142,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000005774005176581559,0.10086651503110342,-0.45819380374441554,0.00000000012971617068305462,0.0808984067267962,-0.849760661228129,0.00000000000000000000000000000000000000000000000000000000016804777199255848,0.4787960816406963,2.1809629714596004,0
ENSG00000188674,C2orf80,0.37341070669590765,-0.7315812923314036,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035883988889654943,0.1045508671641221,-2.565270330341923,0,0.15913363819496745,-1.900113400568756,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005950938407055581,1.0973128551025098,1.3778440172697533,0,0.3761924858184204,-0.619311297881332,0.00000000000000000000000000000000000000000000012284813192618213,0.905793983826106,0.8920565485760379,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002064644914661971,0.36447091474913557,-0.6566324175928158,0.000000000000000000000000000000000000000002011638319942386
ENSG00000064989,CALCRL,0.16911305561607975,-2.716852745212078,0,4.733634984530776,3.7411069301792326,0,1.6145059522963459,0.9984677165426272,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007543473571490744,0.21703452519980407,-2.2621058857264917,0,0.20706585185388146,-2.194493627852072,0,0.22830334892843923,-2.1389350663392213,0,0.40803241760798314,-1.1653049652963248,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019431545694558333
ENSG00000070808,CAMK2A,1.3480658163504315,-0.47899420822154215,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000006662223771862656,0.21577787403872428,-3.1769385814195177,0,0.5558900792476572,-1.7375603341277366,0,2.0041805211398516,0.2541378272513616,0.00000000000000000000003932652977443913,1.498522923460577,-0.24238586353317082,0.000000000019645053276485577,4.066284666956058,1.6699605083236417,0,1.2916270935003291,-0.4663622931516801,0.000000000000000000000000000002924837662652046
ENSG00000042493,CAPG,0.5363112021621914,0.30760009267177413,0.000000000000000000000000000004189692933869665,0.4801781995537752,0.07357463222293581,0.04621952702534413,0.4603380527016948,0.004196588356395026,0.9339688667433855,0.3030588479883331,-0.7179435845309194,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003655079729251793,0.38259187196843,-0.2890050272348874,0.0000000000023663631849575585,0.29257512178652373,-0.7518561794377852,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007999317356311167,1.029687401637302,1.3271784931860158,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002942122031879066
ENSG00000092529,CAPN3,0.07968803115219018,-1.0287208341543819,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033841420222788395,0.07583086991903795,-0.989348423927471,0.0000000000000000000000000000000000000000002013950574259145,0.0955520265459624,-0.609878809780112,0.0000000000000251787023163128,0.037314446508271044,-2.169695482237613,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009376487921026027,0.7756970211833043,3.416378296013728,0,0.06963520313831408,-1.165748843691501,0.00000000000000000000000000000000000000000000000000000000000000000000000000003705100962198591,0.1177492151512082,-0.2874701217856197,0.00029099360799802657
